niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau,dmod
1.8000e+01,1.0000e+00,3.4749e+00,-1.6920e+05,-1.6921e+05,-3.5964e-02,-1.6921e+05,1.1050e-01,6.1117e+00,7.2700e+04,1.4565e+03,-1.5853e-01,-1.4084e-01,4.9767e+00,2.7670e+00,2.9591e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.6903e+05,-1.6904e+05,-3.7962e-02,-1.6904e+05,1.1780e-01,6.9457e+00,7.2698e+04,1.4593e+03,-3.2778e-02,-5.8704e-01,5.0892e+00,3.8916e-01,2.9341e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.6903e+05,-1.6904e+05,-3.9960e-02,-1.6903e+05,1.1654e-01,6.7975e+00,7.2530e+04,1.4621e+03,2.0847e-01,-4.2062e-01,4.5603e+00,4.8122e+00,2.9669e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.6896e+05,-1.6896e+05,-4.1958e-02,-1.6896e+05,1.1784e-01,6.9497e+00,7.2526e+04,1.4646e+03,-2.0996e-01,-2.1479e-01,4.3040e+00,3.2832e+00,2.8712e+01
2.2000e+01,1.0000e+00,4.2146e+00,-1.6891e+05,-1.6892e+05,-4.3956e-02,-1.6892e+05,1.1785e-01,6.9517e+00,7.2453e+04,1.4679e+03,-3.9221e-01,-5.4715e-01,4.0134e+00,2.5868e+00,2.8052e+01
2.3000e+01,1.0000e+00,4.3977e+00,-1.6890e+05,-1.6891e+05,-4.5954e-02,-1.6891e+05,1.1787e-01,6.9534e+00,7.2408e+04,1.4707e+03,-1.0938e-01,-4.0899e-01,5.3336e+00,1.2298e+00,2.9806e+01
2.4000e+01,1.0000e+00,4.5802e+00,-1.6886e+05,-1.6886e+05,-4.7952e-02,-1.6886e+05,1.1789e-01,6.9557e+00,7.2397e+04,1.4735e+03,2.0145e-01,-1.8957e-01,4.5650e+00,4.7398e+00,2.9518e+01
2.5000e+01,1.0000e+00,4.7619e+00,-1.6871e+05,-1.6872e+05,-4.9950e-02,-1.6872e+05,1.1790e-01,6.9577e+00,7.2354e+04,1.4759e+03,-4.0929e-01,-3.0250e-01,4.9791e+00,2.5165e+00,2.9373e+01
2.6000e+01,1.0000e+00,4.9430e+00,-1.6858e+05,-1.6859e+05,-5.1948e-02,-1.6859e+05,1.1792e-01,6.9597e+00,7.2210e+04,1.4788e+03,7.6059e-02,-6.9710e-01,4.0455e+00,3.7606e+00,2.8517e+01
2.7000e+01,1.0000e+00,5.1233e+00,-1.6856e+05,-1.6857e+05,-5.3946e-02,-1.6857e+05,1.1794e-01,6.9617e+00,7.2079e+04,1.4815e+03,-3.1818e-01,-8.8729e-01,5.2150e+00,4.3238e-01,2.9633e+01
2.8000e+01,1.0000e+00,5.3030e+00,-1.6847e+05,-1.6848e+05,-5.5944e-02,-1.6848e+05,1.1796e-01,6.9637e+00,7.2059e+04,1.4843e+03,5.8399e-02,-2.3298e-01,4.4696e+00,1.1819e-01,2.7608e+01
2.9000e+01,1.0000e+00,5.4820e+00,-1.6834e+05,-1.6835e+05,-5.7942e-02,-1.6835e+05,1.1797e-01,6.9657e+00,7.1972e+04,1.4870e+03,9.1144e-02,-4.3557e-01,5.2467e+00,2.6907e+00,2.9603e+01
3.0000e+01,1.0000e+00,5.6604e+00,-1.6827e+05,-1.6828e+05,-5.9940e-02,-1.6828e+05,1.1799e-01,6.9677e+00,7.1837e+04,1.4898e+03,-1.2556e-01,-3.0786e-01,4.2284e+00,1.9157e+00,2.7487e+01
3.1000e+01,1.0000e+00,5.8380e+00,-1.6827e+05,-1.6828e+05,-6.1938e-02,-1.6828e+05,1.1190e-01,6.2669e+00,7.1769e+04,1.4931e+03,-3.2391e-01,-2.1473e-01,5.0799e+00,6.6344e-01,2.8926e+01
3.2000e+01,1.0000e+00,6.0150e+00,-1.6824e+05,-1.6825e+05,-6.3936e-02,-1.6825e+05,1.1802e-01,6.9717e+00,7.1767e+04,1.4960e+03,1.6124e-02,-9.4239e-01,4.2538e+00,2.7332e+00,2.7953e+01
3.3000e+01,1.0000e+00,6.1914e+00,-1.6822e+05,-1.6823e+05,-6.5934e-02,-1.6823e+05,1.1804e-01,6.9737e+00,7.1738e+04,1.4993e+03,-7.9103e-02,-4.9692e-01,4.0413e+00,6.2053e+00,2.9413e+01
3.4000e+01,1.0000e+00,6.3670e+00,-1.6822e+05,-1.6823e+05,-6.7932e-02,-1.6823e+05,1.1067e-01,6.1301e+00,7.1720e+04,1.5020e+03,1.6091e-01,-4.2733e-01,5.2841e+00,2.1412e+00,2.9326e+01
3.5000e+01,1.0000e+00,6.5421e+00,-1.6822e+05,-1.6822e+05,-6.9930e-02,-1.6822e+05,1.1310e-01,6.4019e+00,7.1718e+04,1.5045e+03,-4.9067e-01,-7.1817e-02,5.3807e+00,6.5004e-01,2.9550e+01
3.6000e+01,1.0000e+00,6.7164e+00,-1.6817e+05,-1.6818e+05,-7.1928e-02,-1.6818e+05,1.1809e-01,6.9797e+00,7.1715e+04,1.5070e+03,7.3517e-02,-6.4068e-01,4.2640e+00,5.8636e+00,2.9405e+01
3.7000e+01,1.0000e+00,6.8901e+00,-1.6811e+05,-1.6812e+05,-7.3926e-02,-1.6812e+05,1.1811e-01,6.9817e+00,7.1670e+04,1.5098e+03,-2.2276e-01,-3.9567e-01,4.3093e+00,6.4388e+00,2.9728e+01
3.8000e+01,1.0000e+00,7.0632e+00,-1.6808e+05,-1.6809e+05,-7.5924e-02,-1.6809e+05,1.1812e-01,6.9837e+00,7.1609e+04,1.5128e+03,-3.8405e-01,-2.8144e-01,4.4062e+00,1.3592e-01,2.7688e+01
3.9000e+01,1.0000e+00,7.2356e+00,-1.6807e+05,-1.6808e+05,-7.7922e-02,-1.6808e+05,1.1813e-01,6.9848e+00,7.1579e+04,1.5155e+03,-9.9090e-02,-1.6743e-01,4.5581e+00,2.2800e+00,2.7915e+01
4.0000e+01,1.0000e+00,7.4074e+00,-1.6807e+05,-1.6808e+05,-7.9920e-02,-1.6808e+05,1.0860e-01,5.9033e+00,7.1568e+04,1.5187e+03,-1.8404e-01,-3.0680e-01,5.1016e+00,1.9363e+00,2.8925e+01
4.1000e+01,1.0000e+00,7.5786e+00,-1.6805e+05,-1.6806e+05,-8.1918e-02,-1.6806e+05,1.1818e-01,6.9897e+00,7.1567e+04,1.5211e+03,9.2005e-02,-6.2956e-01,4.3329e+00,3.3012e+00,2.8256e+01
4.2000e+01,1.0000e+00,7.7491e+00,-1.6791e+05,-1.6792e+05,-8.3916e-02,-1.6792e+05,1.1819e-01,6.9917e+00,7.1549e+04,1.5242e+03,-1.2733e-01,-6.6938e-01,5.1077e+00,7.0723e-01,2.8838e+01
4.3000e+01,1.0000e+00,7.9190e+00,-1.6790e+05,-1.6791e+05,-8.5914e-02,-1.6791e+05,1.1821e-01,6.9936e+00,7.1412e+04,1.5268e+03,-1.1226e-02,-3.4553e-01,5.6570e+00,1.5673e+00,2.9905e+01
4.4000e+01,1.0000e+00,8.0882e+00,-1.6790e+05,-1.6790e+05,-8.7912e-02,-1.6790e+05,1.1531e-01,6.6543e+00,7.1398e+04,1.5293e+03,-2.6484e-01,-4.3169e-01,4.1007e+00,7.8170e+00,2.9853e+01
4.5000e+01,2.0000e+00,8.2418e+00,-1.6790e+05,-1.6790e+05,-8.9910e-02,-1.6790e+05,1.0893e-01,5.9390e+00,7.1395e+04,1.5342e+03,-4.3097e-01,-1.1221e-01,4.0493e+00,6.9250e+00,2.9494e+01
4.6000e+01,1.0000e+00,8.4095e+00,-1.6783e+05,-1.6784e+05,-9.1908e-02,-1.6784e+05,1.1826e-01,6.9997e+00,7.1394e+04,1.5373e+03,-1.3072e-01,-6.4970e-01,4.6072e+00,1.3636e+00,2.7805e+01
4.7000e+01,1.0000e+00,8.5766e+00,-1.6783e+05,-1.6784e+05,-9.3906e-02,-1.6784e+05,1.0882e-01,5.9268e+00,7.1327e+04,1.5401e+03,3.9056e-03,-4.2866e-01,5.0713e+00,6.0776e-01,2.8539e+01
4.8000e+01,1.0000e+00,8.7432e+00,-1.6777e+05,-1.6778e+05,-9.5904e-02,-1.6778e+05,1.1829e-01,7.0037e+00,7.1326e+04,1.5428e+03,-4.9239e-01,-4.4045e-01,5.4431e+00,2.4991e+00,2.9954e+01
4.9000e+01,1.0000e+00,8.9091e+00,-1.6773e+05,-1.6774e+05,-9.7902e-02,-1.6774e+05,1.1831e-01,7.0057e+00,7.1272e+04,1.5458e+03,-4.6806e-01,-7.5220e-01,4.1350e+00,5.6731e+00,2.9174e+01
5.0000e+01,1.0000e+00,9.0744e+00,-1.6772e+05,-1.6773e+05,-9.9900e-02,-1.6773e+05,1.1833e-01,7.0076e+00,7.1232e+04,1.5486e+03,4.0332e-02,-7.6880e-01,4.0736e+00,2.1332e+00,2.7051e+01
5.1000e+01,1.0000e+00,9.2391e+00,-1.6760e+05,-1.6761e+05,-1.0190e-01,-1.6761e+05,1.1834e-01,7.0097e+00,7.1218e+04,1.5513e+03,4.5029e-02,-2.9354e-01,4.0952e+00,1.9916e+00,2.6855e+01
5.2000e+01,1.0000e+00,9.4033e+00,-1.6759e+05,-1.6760e+05,-1.0390e-01,-1.6760e+05,1.1836e-01,7.0113e+00,7.1102e+04,1.5541e+03,1.9809e-01,-6.6100e-01,4.3602e+00,4.1786e+00,2.8496e+01
5.3000e+01,1.0000e+00,9.5668e+00,-1.6759e+05,-1.6760e+05,-1.0589e-01,-1.6760e+05,1.0882e-01,5.9265e+00,7.1090e+04,1.5567e+03,-8.0179e-02,-1.6225e-01,4.1683e+00,7.1699e+00,2.9479e+01
5.4000e+01,1.0000e+00,9.7297e+00,-1.6755e+05,-1.6756e+05,-1.0789e-01,-1.6756e+05,1.1839e-01,7.0156e+00,7.1089e+04,1.5592e+03,-1.0337e-01,-4.8069e-01,4.7169e+00,5.8634e+00,2.9980e+01
5.5000e+01,1.0000e+00,9.8921e+00,-1.6748e+05,-1.6748e+05,-1.0989e-01,-1.6748e+05,1.1841e-01,7.0176e+00,7.1048e+04,1.5621e+03,2.9266e-02,-2.3597e-01,5.0338e+00,2.0896e+00,2.8336e+01
5.6000e+01,1.0000e+00,1.0054e+01,-1.6747e+05,-1.6747e+05,-1.1189e-01,-1.6747e+05,1.1842e-01,7.0184e+00,7.0976e+04,1.5649e+03,-3.9948e-01,-5.3462e-03,4.5385e+00,2.6086e+00,2.7841e+01
5.7000e+01,1.0000e+00,1.0215e+01,-1.6746e+05,-1.6747e+05,-1.1389e-01,-1.6747e+05,1.1782e-01,6.9476e+00,7.0966e+04,1.5675e+03,-2.3339e-01,-6.1890e-01,4.5795e+00,2.7615e+00,2.8136e+01
5.8000e+01,1.0000e+00,1.0376e+01,-1.6743e+05,-1.6743e+05,-1.1588e-01,-1.6743e+05,1.1846e-01,7.0236e+00,7.0961e+04,1.5699e+03,-1.4167e-01,-6.9331e-01,4.1698e+00,7.5010e+00,2.9520e+01
5.9000e+01,1.0000e+00,1.0536e+01,-1.6736e+05,-1.6737e+05,-1.1788e-01,-1.6737e+05,1.1848e-01,7.0256e+00,7.0926e+04,1.5723e+03,2.0828e-01,-6.7674e-01,4.2923e+00,7.5844e+00,2.9285e+01
6.0000e+01,1.0000e+00,1.0695e+01,-1.6735e+05,-1.6736e+05,-1.1988e-01,-1.6736e+05,1.1835e-01,7.0107e+00,7.0858e+04,1.5754e+03,2.4542e-01,-4.7842e-01,4.3080e+00,5.1390e-01,2.6643e+01
6.1000e+01,1.0000e+00,1.0854e+01,-1.6734e+05,-1.6735e+05,-1.2188e-01,-1.6735e+05,1.1850e-01,7.0287e+00,7.0851e+04,1.5781e+03,-4.1533e-01,-5.6196e-01,4.2132e+00,6.5483e+00,2.9331e+01
6.2000e+01,1.0000e+00,1.1012e+01,-1.6733e+05,-1.6734e+05,-1.2388e-01,-1.6734e+05,1.1853e-01,7.0316e+00,7.0841e+04,1.5810e+03,-4.2705e-01,-6.9908e-01,4.1808e+00,4.7071e+00,2.8622e+01
6.3000e+01,1.0000e+00,1.1170e+01,-1.6729e+05,-1.6729e+05,-1.2587e-01,-1.6729e+05,1.1855e-01,7.0336e+00,7.0826e+04,1.5838e+03,1.9198e-01,-8.4928e-01,4.3929e+00,3.1169e+00,2.7710e+01
6.4000e+01,1.0000e+00,1.1327e+01,-1.6728e+05,-1.6729e+05,-1.2787e-01,-1.6729e+05,1.1751e-01,6.9113e+00,7.0785e+04,1.5865e+03,-4.0141e-01,-7.2860e-01,4.2692e+00,5.0619e-01,2.7159e+01
6.5000e+01,1.0000e+00,1.1484e+01,-1.6721e+05,-1.6721e+05,-1.2987e-01,-1.6721e+05,1.1858e-01,7.0376e+00,7.0781e+04,1.5894e+03,-5.4999e-02,-2.4138e-02,4.5814e+00,2.4142e+00,2.7482e+01
6.6000e+01,1.0000e+00,1.1640e+01,-1.6717e+05,-1.6718e+05,-1.3187e-01,-1.6718e+05,1.1860e-01,7.0396e+00,7.0703e+04,1.5926e+03,-1.9649e-01,-8.5393e-01,4.5448e+00,4.8405e+00,2.9220e+01
6.7000e+01,1.0000e+00,1.1796e+01,-1.6701e+05,-1.6701e+05,-1.3387e-01,-1.6701e+05,1.1861e-01,7.0416e+00,7.0668e+04,1.5957e+03,8.6342e-02,-2.4210e-01,5.4322e+00,3.5143e-01,2.8676e+01
6.8000e+01,1.0000e+00,1.1951e+01,-1.6699e+05,-1.6699e+05,-1.3586e-01,-1.6699e+05,1.1863e-01,7.0436e+00,7.0504e+04,1.5985e+03,-2.2180e-01,-5.5326e-01,5.2453e+00,3.8951e+00,2.9917e+01
6.9000e+01,2.0000e+00,1.2084e+01,-1.6697e+05,-1.6697e+05,-1.3786e-01,-1.6697e+05,1.1865e-01,7.0456e+00,7.0483e+04,1.6037e+03,-7.4708e-02,-1.3844e-01,4.2735e+00,1.4344e+00,2.6653e+01
7.0000e+01,1.0000e+00,1.2238e+01,-1.6694e+05,-1.6695e+05,-1.3986e-01,-1.6695e+05,1.1866e-01,7.0476e+00,7.0465e+04,1.6068e+03,-3.4836e-01,-6.2759e-01,4.5210e+00,2.8273e+00,2.7839e+01
7.1000e+01,1.0000e+00,1.2391e+01,-1.6691e+05,-1.6692e+05,-1.4186e-01,-1.6692e+05,1.1868e-01,7.0496e+00,7.0436e+04,1.6099e+03,-1.9229e-01,-8.6446e-01,4.3812e+00,3.3705e+00,2.8087e+01
7.2000e+01,1.0000e+00,1.2544e+01,-1.6686e+05,-1.6687e+05,-1.4386e-01,-1.6687e+05,1.1870e-01,7.0516e+00,7.0411e+04,1.6126e+03,1.2416e-01,-2.2354e-01,4.1835e+00,2.6471e+00,2.6886e+01
7.3000e+01,1.0000e+00,1.2696e+01,-1.6676e+05,-1.6676e+05,-1.4585e-01,-1.6676e+05,1.1871e-01,7.0536e+00,7.0359e+04,1.6154e+03,-1.3908e-01,-9.6506e-01,4.3327e+00,7.1734e+00,2.9461e+01
7.4000e+01,1.0000e+00,1.2847e+01,-1.6668e+05,-1.6669e+05,-1.4785e-01,-1.6669e+05,1.1873e-01,7.0556e+00,7.0254e+04,1.6181e+03,1.3657e-01,-1.6770e-01,5.0370e+00,1.9958e+00,2.7679e+01
7.5000e+01,1.0000e+00,1.2998e+01,-1.6666e+05,-1.6667e+05,-1.4985e-01,-1.6667e+05,1.1875e-01,7.0576e+00,7.0181e+04,1.6210e+03,2.3828e-01,-3.8438e-01,4.4641e+00,6.6686e+00,2.9078e+01
7.6000e+01,1.0000e+00,1.3149e+01,-1.6665e+05,-1.6666e+05,-1.5185e-01,-1.6666e+05,1.1876e-01,7.0595e+00,7.0160e+04,1.6240e+03,-1.5104e-01,-3.9617e-01,4.5454e+00,4.2003e+00,2.8551e+01
7.7000e+01,1.0000e+00,1.3299e+01,-1.6664e+05,-1.6664e+05,-1.5385e-01,-1.6664e+05,1.1878e-01,7.0613e+00,7.0147e+04,1.6266e+03,-2.9784e-01,-9.1609e-01,4.5872e+00,7.5854e+00,2.9849e+01
7.8000e+01,1.0000e+00,1.3448e+01,-1.6663e+05,-1.6664e+05,-1.5584e-01,-1.6664e+05,1.1822e-01,6.9954e+00,7.0136e+04,1.6292e+03,-3.8229e-01,-2.2426e-01,4.1010e+00,1.8657e-01,2.6601e+01
7.9000e+01,1.0000e+00,1.3597e+01,-1.6659e+05,-1.6659e+05,-1.5784e-01,-1.6659e+05,1.1882e-01,7.0656e+00,7.0130e+04,1.6324e+03,-3.8963e-01,-9.7035e-01,5.7817e+00,1.0011e+00,2.9754e+01
8.0000e+01,1.0000e+00,1.3746e+01,-1.6658e+05,-1.6659e+05,-1.5984e-01,-1.6659e+05,1.1726e-01,6.8823e+00,7.0085e+04,1.6355e+03,3.7826e-02,-3.4927e-01,4.4046e+00,6.1201e-01,2.6526e+01
8.1000e+01,2.0000e+00,1.3870e+01,-1.6657e+05,-1.6657e+05,-1.6184e-01,-1.6657e+05,1.1885e-01,7.0696e+00,7.0081e+04,1.6412e+03,-2.7400e-02,-6.4217e-01,4.6385e+00,1.8642e+00,2.7098e+01
8.2000e+01,1.0000e+00,1.4017e+01,-1.6650e+05,-1.6651e+05,-1.6384e-01,-1.6651e+05,1.1887e-01,7.0716e+00,7.0066e+04,1.6438e+03,-1.3808e-01,-3.7028e-01,4.1787e+00,1.6554e+00,2.6396e+01
8.3000e+01,1.0000e+00,1.4164e+01,-1.6648e+05,-1.6649e+05,-1.6583e-01,-1.6649e+05,1.1888e-01,7.0736e+00,7.0002e+04,1.6463e+03,-2.8539e-01,-3.4135e-01,4.2709e+00,6.5959e+00,2.9037e+01
8.4000e+01,1.0000e+00,1.4310e+01,-1.6644e+05,-1.6645e+05,-1.6783e-01,-1.6645e+05,1.1890e-01,7.0756e+00,6.9979e+04,1.6496e+03,-1.1488e-01,-1.9293e-01,4.2969e+00,3.8330e+00,2.7837e+01
8.5000e+01,1.0000e+00,1.4456e+01,-1.6643e+05,-1.6644e+05,-1.6983e-01,-1.6644e+05,1.1892e-01,7.0775e+00,6.9941e+04,1.6522e+03,1.4779e-01,-5.9450e-01,6.0895e+00,1.0756e+00,2.9913e+01
8.6000e+01,1.0000e+00,1.4601e+01,-1.6641e+05,-1.6642e+05,-1.7183e-01,-1.6642e+05,1.1893e-01,7.0796e+00,6.9928e+04,1.6548e+03,-4.4990e-01,-5.2695e-01,4.6169e+00,1.8810e+00,2.7172e+01
8.7000e+01,1.0000e+00,1.4746e+01,-1.6640e+05,-1.6641e+05,-1.7383e-01,-1.6641e+05,1.1895e-01,7.0816e+00,6.9912e+04,1.6578e+03,-4.6287e-01,-2.8366e-01,5.6538e+00,2.8213e+00,2.9707e+01
8.8000e+01,1.0000e+00,1.4890e+01,-1.6629e+05,-1.6630e+05,-1.7582e-01,-1.6630e+05,1.1897e-01,7.0836e+00,6.9897e+04,1.6605e+03,1.1374e-01,-4.9244e-01,4.0636e+00,3.5248e+00,2.7232e+01
8.9000e+01,1.0000e+00,1.5034e+01,-1.6627e+05,-1.6628e+05,-1.7782e-01,-1.6628e+05,1.1898e-01,7.0856e+00,6.9791e+04,1.6633e+03,-7.9789e-02,-2.3089e-01,5.3056e+00,7.5992e-01,2.7993e+01
9.0000e+01,1.0000e+00,1.5177e+01,-1.6626e+05,-1.6627e+05,-1.7982e-01,-1.6627e+05,1.1900e-01,7.0875e+00,6.9771e+04,1.6664e+03,1.7449e-01,-9.1522e-01,4.5434e+00,5.0026e-01,2.6506e+01
9.1000e+01,1.0000e+00,1.5320e+01,-1.6617e+05,-1.6618e+05,-1.8182e-01,-1.6618e+05,1.1902e-01,7.0896e+00,6.9758e+04,1.6694e+03,-1.6212e-01,-6.2005e-01,4.5226e+00,2.8086e+00,2.7338e+01
9.2000e+01,1.0000e+00,1.5462e+01,-1.6617e+05,-1.6617e+05,-1.8382e-01,-1.6617e+05,1.1811e-01,6.9818e+00,6.9670e+04,1.6723e+03,-2.4997e-01,-4.8185e-01,5.1841e+00,3.4529e-01,2.7884e+01
9.3000e+01,1.0000e+00,1.5604e+01,-1.6617e+05,-1.6617e+05,-1.8581e-01,-1.6617e+05,1.1118e-01,6.1867e+00,6.9665e+04,1.6749e+03,1.5078e-01,-4.9270e-01,4.3849e+00,9.9363e-01,2.6114e+01
9.4000e+01,1.0000e+00,1.5745e+01,-1.6614e+05,-1.6615e+05,-1.8781e-01,-1.6615e+05,1.1907e-01,7.0956e+00,6.9663e+04,1.6777e+03,-2.7881e-02,-3.1382e-01,4.7211e+00,6.3246e+00,2.9282e+01
9.5000e+01,1.0000e+00,1.5886e+01,-1.6613e+05,-1.6614e+05,-1.8981e-01,-1.6614e+05,1.1875e-01,7.0576e+00,6.9638e+04,1.6802e+03,-4.5033e-01,-9.9782e-01,4.8080e+00,3.6711e-01,2.7339e+01
9.6000e+01,1.0000e+00,1.6027e+01,-1.6605e+05,-1.6606e+05,-1.9181e-01,-1.6606e+05,1.1910e-01,7.0996e+00,6.9633e+04,1.6833e+03,-1.7785e-02,-1.6950e-01,4.1828e+00,2.3309e+00,2.6303e+01
9.7000e+01,1.0000e+00,1.6167e+01,-1.6605e+05,-1.6605e+05,-1.9381e-01,-1.6605e+05,1.1600e-01,6.7348e+00,6.9548e+04,1.6860e+03,6.1976e-02,-6.7264e-02,4.2652e+00,6.6913e+00,2.8657e+01
9.8000e+01,3.0000e+00,1.6252e+01,-1.6603e+05,-1.6604e+05,-1.9580e-01,-1.6604e+05,1.1913e-01,7.1035e+00,6.9544e+04,1.6948e+03,1.7780e-01,-8.6150e-01,4.0046e+00,4.9414e+00,2.7709e+01
9.9000e+01,1.0000e+00,1.6391e+01,-1.6602e+05,-1.6602e+05,-1.9780e-01,-1.6602e+05,1.1915e-01,7.1056e+00,6.9530e+04,1.6981e+03,-4.1960e-01,-8.0374e-01,4.7147e+00,6.6136e+00,2.9482e+01
1.0000e+02,1.0000e+00,1.6529e+01,-1.6587e+05,-1.6588e+05,-1.9980e-01,-1.6588e+05,1.1917e-01,7.1076e+00,6.9513e+04,1.7013e+03,2.1493e-01,-1.1461e-01,6.3379e+00,3.5128e-01,2.9813e+01
1.0100e+02,1.0000e+00,1.6667e+01,-1.6585e+05,-1.6585e+05,-2.0180e-01,-1.6585e+05,1.1918e-01,7.1095e+00,6.9370e+04,1.7044e+03,-2.2862e-01,-9.0876e-01,4.1358e+00,2.8054e+00,2.6777e+01
1.0200e+02,1.0000e+00,1.6804e+01,-1.6584e+05,-1.6585e+05,-2.0380e-01,-1.6585e+05,1.1728e-01,6.8840e+00,6.9344e+04,1.7077e+03,-1.6548e-01,-9.8658e-01,5.1547e+00,5.0920e-01,2.7653e+01
1.0300e+02,1.0000e+00,1.6941e+01,-1.6581e+05,-1.6582e+05,-2.0579e-01,-1.6582e+05,1.1922e-01,7.1135e+00,6.9340e+04,1.7102e+03,-3.3780e-02,-2.3881e-01,4.8600e+00,3.9898e+00,2.8410e+01
