niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau,dmod
2.9000e+01,1.0000e+00,5.4820e+00,-1.8538e+06,-1.8538e+06,-5.7942e-02,-inf,1.1797e-01,6.9656e+00,inf,1.0904e+03,-4.2640e-01,-5.6177e-01,4.7899e+00,4.2860e-01,2.5865e+01
3.0000e+01,1.0000e+00,5.6604e+00,-1.8537e+06,-1.8537e+06,-5.9940e-02,-inf,1.1799e-01,6.9676e+00,inf,1.0927e+03,-2.5249e-01,-3.9332e-01,4.2886e+00,5.0609e+00,2.4708e+01
3.1000e+01,1.0000e+00,5.8380e+00,-1.8537e+06,-1.8537e+06,-6.1938e-02,-inf,1.1791e-01,6.9580e+00,inf,1.0946e+03,-2.7994e-01,-9.4364e-01,4.7382e+00,5.2254e+00,2.6073e+01
3.2000e+01,1.0000e+00,6.0150e+00,-1.8536e+06,-1.8536e+06,-6.3936e-02,-inf,1.1802e-01,6.9717e+00,inf,1.0965e+03,-2.1993e-01,-9.8759e-01,4.6876e+00,6.9989e+00,2.6110e+01
3.3000e+01,1.0000e+00,6.1914e+00,-1.8535e+06,-1.8535e+06,-6.5934e-02,-inf,1.1804e-01,6.9737e+00,inf,1.0988e+03,-6.3417e-02,-9.3225e-01,1.0238e+00,3.7973e+00,2.8741e+01
3.4000e+01,1.0000e+00,6.3670e+00,-1.8535e+06,-1.8535e+06,-6.7932e-02,-inf,1.1708e-01,6.8609e+00,inf,1.1007e+03,-2.7602e-01,-1.3839e-01,4.6232e+00,6.1718e+00,2.5567e+01
3.5000e+01,1.0000e+00,6.5421e+00,-1.8535e+06,-1.8535e+06,-6.9930e-02,-inf,1.1807e-01,6.9776e+00,inf,1.1026e+03,-4.9370e-01,-5.2845e-01,4.4097e+00,7.3931e+00,2.5389e+01
3.6000e+01,1.0000e+00,6.7164e+00,-1.8535e+06,-1.8535e+06,-7.1928e-02,-inf,1.1800e-01,6.9685e+00,inf,1.1045e+03,8.5473e-02,-1.7851e-01,4.8136e+00,4.9187e+00,2.5740e+01
3.7000e+01,1.0000e+00,6.8901e+00,-1.8534e+06,-1.8534e+06,-7.3926e-02,-inf,1.1811e-01,6.9819e+00,inf,1.1064e+03,-3.7467e-01,-7.6409e-01,4.8033e+00,4.6995e+00,2.6346e+01
3.8000e+01,1.0000e+00,7.0632e+00,-1.8534e+06,-1.8534e+06,-7.5924e-02,-inf,1.1798e-01,6.9662e+00,inf,1.1086e+03,-4.8756e-01,-4.6449e-01,1.1828e+00,1.3164e+00,2.9058e+01
3.9000e+01,1.0000e+00,7.2356e+00,-1.8533e+06,-1.8533e+06,-7.7922e-02,-inf,1.1814e-01,6.9855e+00,inf,1.1109e+03,-2.5760e-01,-4.0952e-01,4.4156e+00,2.3678e+00,2.5038e+01
4.0000e+01,1.0000e+00,7.4074e+00,-1.8533e+06,-1.8533e+06,-7.9920e-02,-inf,1.1816e-01,6.9876e+00,inf,1.1132e+03,-1.4167e-01,-6.9331e-01,1.2264e+00,7.5010e+00,2.9424e+01
4.1000e+01,1.0000e+00,7.5786e+00,-1.8532e+06,-1.8532e+06,-8.1918e-02,-inf,1.1817e-01,6.9896e+00,inf,1.1151e+03,-4.9299e-01,-3.3875e-01,4.1046e+00,7.4203e+00,2.4656e+01
4.2000e+01,1.0000e+00,7.7491e+00,-1.8532e+06,-1.8532e+06,-8.3916e-02,-inf,1.1820e-01,6.9921e+00,inf,1.1174e+03,-4.8303e-01,-7.8718e-01,3.9050e+00,5.4184e+00,2.4230e+01
4.3000e+01,1.0000e+00,7.9190e+00,-1.8531e+06,-1.8531e+06,-8.5914e-02,-inf,1.1821e-01,6.9937e+00,inf,1.1193e+03,1.0776e-01,-3.5899e-02,4.8309e+00,4.7702e+00,2.5869e+01
4.4000e+01,1.0000e+00,8.0882e+00,-1.8530e+06,-1.8530e+06,-8.7912e-02,-inf,1.1823e-01,6.9957e+00,inf,1.1211e+03,-2.2276e-01,-3.9567e-01,1.4124e+00,6.4388e+00,2.9673e+01
4.5000e+01,1.0000e+00,8.2569e+00,-1.8530e+06,-1.8530e+06,-8.9910e-02,-inf,1.1824e-01,6.9978e+00,inf,1.1230e+03,-1.8034e-01,-4.7799e-01,4.7870e+00,4.1671e+00,2.6251e+01
4.6000e+01,2.0000e+00,8.4095e+00,-1.8530e+06,-1.8530e+06,-9.1908e-02,-inf,1.1034e-01,6.0934e+00,inf,1.1273e+03,-4.0117e-01,-7.2820e-02,4.3112e+00,3.2026e+00,2.4843e+01
4.7000e+01,1.0000e+00,8.5766e+00,-1.8529e+06,-1.8529e+06,-9.3906e-02,-inf,1.1828e-01,7.0018e+00,inf,1.1295e+03,-3.3858e-01,-9.8160e-01,4.4519e+00,9.7852e-01,2.5512e+01
4.8000e+01,1.0000e+00,8.7432e+00,-1.8529e+06,-1.8529e+06,-9.5904e-02,-inf,1.1830e-01,7.0039e+00,inf,1.1314e+03,7.3517e-02,-6.4068e-01,1.3520e+00,5.8636e+00,2.9286e+01
4.9000e+01,1.0000e+00,8.9091e+00,-1.8529e+06,-1.8529e+06,-9.7902e-02,-inf,1.1831e-01,7.0055e+00,inf,1.1337e+03,-9.2907e-02,-5.0507e-01,4.2051e+00,2.5329e+00,2.4684e+01
5.0000e+01,1.0000e+00,9.0744e+00,-1.8528e+06,-1.8528e+06,-9.9900e-02,-inf,1.1833e-01,7.0079e+00,inf,1.1357e+03,-4.9339e-01,-3.8030e-01,4.6495e+00,1.7795e+00,2.5933e+01
5.1000e+01,1.0000e+00,9.2391e+00,-1.8528e+06,-1.8528e+06,-1.0190e-01,-inf,1.1834e-01,7.0096e+00,inf,1.1376e+03,1.0429e-01,-5.1573e-01,4.5067e+00,1.3026e+00,2.5318e+01
5.2000e+01,1.0000e+00,9.4033e+00,-1.8528e+06,-1.8528e+06,-1.0390e-01,-inf,1.1723e-01,6.8778e+00,inf,1.1398e+03,4.6212e-03,-9.1253e-01,4.5479e+00,6.2815e+00,2.5904e+01
5.3000e+01,1.0000e+00,9.5668e+00,-1.8525e+06,-1.8525e+06,-1.0589e-01,-inf,1.1838e-01,7.0136e+00,inf,1.1417e+03,-4.6806e-01,-7.5220e-01,1.1801e+00,5.6731e+00,2.9008e+01
5.4000e+01,1.0000e+00,9.7297e+00,-1.8525e+06,-1.8525e+06,-1.0789e-01,-inf,1.1840e-01,7.0158e+00,inf,1.1436e+03,-1.7715e-01,-1.5748e-01,4.3054e+00,3.2127e+00,2.5000e+01
5.5000e+01,1.0000e+00,9.8921e+00,-1.8525e+06,-1.8525e+06,-1.0989e-01,-inf,1.1812e-01,6.9837e+00,inf,1.1459e+03,-3.5492e-01,-2.5995e-01,4.8269e+00,4.1756e+00,2.6580e+01
5.6000e+01,1.0000e+00,1.0054e+01,-1.8525e+06,-1.8525e+06,-1.1189e-01,-inf,1.1794e-01,6.9615e+00,inf,1.1477e+03,-2.2511e-01,-9.3422e-01,4.1512e+00,4.1479e+00,2.5061e+01
5.7000e+01,1.0000e+00,1.0215e+01,-1.8524e+06,-1.8524e+06,-1.1389e-01,-inf,1.1845e-01,7.0218e+00,inf,1.1497e+03,7.6059e-02,-6.9710e-01,1.0607e+00,3.7606e+00,2.8220e+01
5.8000e+01,1.0000e+00,1.0376e+01,-1.8524e+06,-1.8524e+06,-1.1588e-01,-inf,1.1845e-01,7.0217e+00,inf,1.1516e+03,-4.1533e-01,-5.6196e-01,1.2843e+00,6.5483e+00,2.9197e+01
5.9000e+01,1.0000e+00,1.0536e+01,-1.8524e+06,-1.8524e+06,-1.1788e-01,-inf,1.1848e-01,7.0256e+00,inf,1.1535e+03,2.3534e-01,-8.5558e-01,4.6129e+00,5.9927e+00,2.6091e+01
6.0000e+01,2.0000e+00,1.0676e+01,-1.8524e+06,-1.8524e+06,-1.1988e-01,-inf,1.1849e-01,7.0275e+00,inf,1.1577e+03,2.3054e-01,-2.4578e-01,4.6667e+00,3.9785e-01,2.5715e+01
6.1000e+01,1.0000e+00,1.0835e+01,-1.8523e+06,-1.8523e+06,-1.2188e-01,-inf,1.1851e-01,7.0295e+00,inf,1.1600e+03,1.3452e-01,-5.2667e-01,4.6102e+00,1.8854e+00,2.5825e+01
6.2000e+01,1.0000e+00,1.0993e+01,-1.8523e+06,-1.8523e+06,-1.2388e-01,-inf,1.1853e-01,7.0316e+00,inf,1.1622e+03,2.0828e-01,-6.7674e-01,1.3898e+00,7.5844e+00,2.9142e+01
6.3000e+01,2.0000e+00,1.1131e+01,-1.8522e+06,-1.8522e+06,-1.2587e-01,-inf,1.1855e-01,7.0336e+00,inf,1.1661e+03,-4.6090e-01,-9.0727e-01,4.5480e+00,1.4284e+00,2.6177e+01
6.4000e+01,1.0000e+00,1.1287e+01,-1.8522e+06,-1.8522e+06,-1.2787e-01,-inf,1.1856e-01,7.0356e+00,inf,1.1684e+03,-4.8098e-01,-6.7618e-01,1.3716e+00,1.5554e+00,2.8976e+01
6.5000e+01,1.0000e+00,1.1444e+01,-1.8521e+06,-1.8521e+06,-1.2987e-01,-inf,1.1858e-01,7.0381e+00,inf,1.1707e+03,-9.8507e-02,-3.9000e-01,4.4057e+00,3.3387e+00,2.5568e+01
6.6000e+01,1.0000e+00,1.1599e+01,-1.8521e+06,-1.8521e+06,-1.3187e-01,-inf,1.1298e-01,6.3886e+00,inf,1.1729e+03,-2.8006e-01,-4.6988e-01,4.4653e+00,6.9634e+00,2.6139e+01
6.7000e+01,1.0000e+00,1.1754e+01,-1.8521e+06,-1.8521e+06,-1.3387e-01,-inf,1.1862e-01,7.0418e+00,inf,1.1748e+03,-2.6836e-01,-6.3232e-01,4.0532e+00,1.5255e+00,2.4826e+01
6.8000e+01,2.0000e+00,1.1888e+01,-1.8521e+06,-1.8521e+06,-1.3586e-01,-inf,1.1843e-01,7.0199e+00,inf,1.1786e+03,-1.6730e-01,-1.8999e-01,1.4155e+00,1.9169e+00,2.8751e+01
6.9000e+01,1.0000e+00,1.2042e+01,-1.8521e+06,-1.8521e+06,-1.3786e-01,-inf,1.1864e-01,7.0448e+00,inf,1.1809e+03,2.0847e-01,-4.2062e-01,1.7470e+00,4.8122e+00,2.9603e+01
7.0000e+01,1.0000e+00,1.2195e+01,-1.8521e+06,-1.8521e+06,-1.3986e-01,-inf,1.1537e-01,6.6613e+00,inf,1.1828e+03,8.6812e-02,-6.5088e-01,3.9987e+00,5.3413e-01,2.4469e+01
7.1000e+01,1.0000e+00,1.2348e+01,-1.8521e+06,-1.8521e+06,-1.4186e-01,-inf,1.1868e-01,7.0495e+00,inf,1.1848e+03,-3.9198e-02,-1.9608e-01,4.1147e+00,3.9262e+00,2.4764e+01
7.2000e+01,1.0000e+00,1.2500e+01,-1.8520e+06,-1.8520e+06,-1.4386e-01,-inf,1.1870e-01,7.0515e+00,inf,1.1867e+03,-3.0377e-01,-1.0664e-01,4.2898e+00,2.1670e+00,2.5241e+01
7.3000e+01,2.0000e+00,1.2630e+01,-1.8520e+06,-1.8520e+06,-1.4585e-01,-inf,1.1871e-01,7.0535e+00,inf,1.1909e+03,2.0145e-01,-1.8957e-01,1.7534e+00,4.7398e+00,2.9421e+01
7.4000e+01,1.0000e+00,1.2781e+01,-1.8518e+06,-1.8518e+06,-1.4785e-01,-inf,1.1873e-01,7.0556e+00,inf,1.1927e+03,-1.3908e-01,-9.6506e-01,1.4436e+00,7.1734e+00,2.9353e+01
7.5000e+01,1.0000e+00,1.2931e+01,-1.8517e+06,-1.8518e+06,-1.4985e-01,-inf,1.1875e-01,7.0576e+00,inf,1.1946e+03,-2.3366e-01,-4.4259e-01,3.5968e+00,6.2744e+00,2.4032e+01
7.6000e+01,1.0000e+00,1.3081e+01,-1.8517e+06,-1.8517e+06,-1.5185e-01,-inf,1.1877e-01,7.0596e+00,inf,1.1969e+03,5.9702e-02,-7.8268e-01,1.4668e+00,5.6644e+00,2.9063e+01
7.7000e+01,1.0000e+00,1.3230e+01,-1.8516e+06,-1.8516e+06,-1.5385e-01,-inf,1.1878e-01,7.0617e+00,inf,1.1991e+03,-8.0501e-02,-6.7110e-01,4.3304e+00,2.0368e+00,2.5728e+01
7.8000e+01,3.0000e+00,1.3333e+01,-1.8515e+06,-1.8515e+06,-1.5584e-01,-inf,1.1880e-01,7.0637e+00,inf,1.2052e+03,1.9197e-01,-8.2988e-01,3.8735e+00,6.9714e+00,2.4776e+01
7.9000e+01,1.0000e+00,1.3481e+01,-1.8514e+06,-1.8514e+06,-1.5784e-01,-inf,1.1882e-01,7.0658e+00,inf,1.2071e+03,-2.8539e-01,-3.4135e-01,1.3612e+00,6.5959e+00,2.8844e+01
8.0000e+01,1.0000e+00,1.3629e+01,-1.8514e+06,-1.8514e+06,-1.5984e-01,-inf,1.1883e-01,7.0678e+00,inf,1.2094e+03,3.6245e-02,-2.7591e-01,1.0747e+00,2.3579e+00,2.7483e+01
8.1000e+01,1.0000e+00,1.3776e+01,-1.8514e+06,-1.8514e+06,-1.6184e-01,-inf,1.1638e-01,6.7784e+00,inf,1.2113e+03,6.1976e-02,-6.7264e-02,1.3536e+00,6.6913e+00,2.8388e+01
8.2000e+01,1.0000e+00,1.3922e+01,-1.8514e+06,-1.8514e+06,-1.6384e-01,-inf,1.1627e-01,6.7667e+00,inf,1.2132e+03,-4.8951e-01,-3.9102e-01,4.9543e+00,1.8704e+00,2.7523e+01
8.3000e+01,1.0000e+00,1.4068e+01,-1.8514e+06,-1.8514e+06,-1.6583e-01,-inf,1.1469e-01,6.5840e+00,inf,1.2151e+03,-2.0996e-01,-2.1479e-01,1.4054e+00,3.2832e+00,2.8454e+01
8.4000e+01,2.0000e+00,1.4189e+01,-1.8514e+06,-1.8514e+06,-1.6783e-01,-inf,1.1889e-01,7.0740e+00,inf,1.2189e+03,-1.6825e-01,-6.1933e-01,4.3304e+00,5.7245e+00,2.6130e+01
8.5000e+01,1.0000e+00,1.4334e+01,-1.8514e+06,-1.8514e+06,-1.6983e-01,-inf,1.1891e-01,7.0768e+00,inf,1.2212e+03,4.6958e-02,-5.7503e-01,3.9025e+00,4.7453e+00,2.4822e+01
8.6000e+01,1.0000e+00,1.4478e+01,-1.8513e+06,-1.8513e+06,-1.7183e-01,-inf,1.1893e-01,7.0796e+00,inf,1.2235e+03,-4.2924e-01,-7.6973e-01,4.5964e+00,5.5964e+00,2.7027e+01
8.7000e+01,2.0000e+00,1.4597e+01,-1.8512e+06,-1.8513e+06,-1.7383e-01,-inf,1.1895e-01,7.0816e+00,inf,1.2273e+03,-3.8645e-01,-6.6483e-01,3.6302e+00,6.7941e-01,2.4330e+01
8.8000e+01,1.0000e+00,1.4740e+01,-1.8512e+06,-1.8512e+06,-1.7582e-01,-inf,1.1792e-01,6.9592e+00,inf,1.2291e+03,1.6742e-01,-8.3153e-01,4.5343e+00,5.6519e+00,2.6533e+01
8.9000e+01,1.0000e+00,1.4883e+01,-1.8512e+06,-1.8512e+06,-1.7782e-01,-inf,1.1875e-01,7.0574e+00,inf,1.2311e+03,7.1480e-02,-5.7479e-01,1.5556e+00,1.8079e+00,2.8588e+01
9.0000e+01,1.0000e+00,1.5025e+01,-1.8512e+06,-1.8512e+06,-1.7982e-01,-inf,1.1900e-01,7.0878e+00,inf,1.2333e+03,-3.8464e-01,-2.2278e-01,1.2359e+00,7.2507e-01,2.7985e+01
9.1000e+01,1.0000e+00,1.5167e+01,-1.8511e+06,-1.8512e+06,-1.8182e-01,-inf,1.1901e-01,7.0893e+00,inf,1.2352e+03,-7.0506e-02,-8.7934e-01,4.9999e+00,7.9793e+00,2.8168e+01
9.2000e+01,1.0000e+00,1.5308e+01,-1.8511e+06,-1.8511e+06,-1.8382e-01,-inf,1.1903e-01,7.0914e+00,inf,1.2371e+03,-4.1832e-01,-5.3758e-01,4.5454e+00,3.7734e+00,2.6797e+01
9.3000e+01,1.0000e+00,1.5449e+01,-1.8511e+06,-1.8511e+06,-1.8581e-01,-inf,1.1905e-01,7.0935e+00,inf,1.2394e+03,-2.9640e-01,-9.6557e-01,3.5083e+00,4.2096e+00,2.4252e+01
9.4000e+01,1.0000e+00,1.5589e+01,-1.8510e+06,-1.8511e+06,-1.8781e-01,-inf,1.1907e-01,7.0955e+00,inf,1.2417e+03,2.3828e-01,-3.8438e-01,1.6189e+00,6.6686e+00,2.8894e+01
9.5000e+01,2.0000e+00,1.5702e+01,-1.8510e+06,-1.8510e+06,-1.8981e-01,-inf,1.1908e-01,7.0975e+00,inf,1.2463e+03,-1.0337e-01,-4.8069e-01,1.9559e+00,5.8634e+00,2.9976e+01
9.6000e+01,1.0000e+00,1.5842e+01,-1.8510e+06,-1.8510e+06,-1.9181e-01,-inf,1.1901e-01,7.0884e+00,inf,1.2482e+03,-4.2705e-01,-6.9908e-01,1.2411e+00,4.7071e+00,2.8346e+01
9.7000e+01,2.0000e+00,1.5954e+01,-1.8510e+06,-1.8510e+06,-1.9381e-01,-inf,1.1912e-01,7.1016e+00,inf,1.2523e+03,-4.4288e-01,-4.7843e-01,4.9363e+00,3.4515e+00,2.7815e+01
9.8000e+01,2.0000e+00,1.6066e+01,-1.8509e+06,-1.8509e+06,-1.9580e-01,-inf,1.1913e-01,7.1036e+00,inf,1.2562e+03,1.1240e-01,-7.7068e-01,3.6605e+00,4.6473e+00,2.4476e+01
9.9000e+01,1.0000e+00,1.6203e+01,-1.8509e+06,-1.8509e+06,-1.9780e-01,-inf,1.1915e-01,7.1057e+00,inf,1.2584e+03,-2.9784e-01,-9.1609e-01,1.7830e+00,7.5854e+00,2.9818e+01
1.0000e+02,2.0000e+00,1.6313e+01,-1.8509e+06,-1.8509e+06,-1.9980e-01,-inf,1.1917e-01,7.1078e+00,inf,1.2622e+03,-3.9221e-01,-5.4715e-01,1.0179e+00,2.5868e+00,2.7663e+01
1.0100e+02,1.0000e+00,1.6450e+01,-1.8509e+06,-1.8509e+06,-2.0180e-01,-inf,1.1887e-01,7.0720e+00,inf,1.2641e+03,-1.1505e-01,-3.9468e-01,4.1905e+00,1.6857e+00,2.5726e+01
1.0200e+02,1.0000e+00,1.6585e+01,-1.8509e+06,-1.8509e+06,-2.0380e-01,-inf,1.1904e-01,7.0920e+00,inf,1.2660e+03,-1.5097e-01,-8.4326e-01,4.6663e+00,5.8011e+00,2.7357e+01
1.0300e+02,1.0000e+00,1.6721e+01,-1.8509e+06,-1.8509e+06,-2.0579e-01,-inf,1.1921e-01,7.1131e+00,inf,1.2683e+03,-2.7730e-01,-6.2806e-01,4.3108e+00,7.2190e+00,2.6564e+01
1.0400e+02,2.0000e+00,1.6828e+01,-1.8508e+06,-1.8508e+06,-2.0779e-01,-inf,1.1923e-01,7.1154e+00,inf,1.2725e+03,-8.2124e-02,-5.4473e-01,4.7784e+00,6.0018e+00,2.7557e+01
1.0500e+02,1.0000e+00,1.6963e+01,-1.8508e+06,-1.8508e+06,-2.0979e-01,-inf,1.1925e-01,7.1171e+00,inf,1.2744e+03,2.4691e-01,-3.3678e-01,4.2716e+00,2.2443e+00,2.5752e+01
1.0600e+02,1.0000e+00,1.7097e+01,-1.8507e+06,-1.8507e+06,-2.1179e-01,-inf,1.1927e-01,7.1195e+00,inf,1.2766e+03,-3.7896e-02,-7.8071e-01,4.4901e+00,5.2181e+00,2.6838e+01
1.0700e+02,3.0000e+00,1.7175e+01,-1.8507e+06,-1.8507e+06,-2.1379e-01,-inf,1.1928e-01,7.1215e+00,inf,1.2827e+03,-4.5200e-01,-4.9410e-01,4.7337e+00,1.2768e+00,2.7417e+01
1.0800e+02,1.0000e+00,1.7308e+01,-1.8506e+06,-1.8506e+06,-2.1578e-01,-inf,1.1930e-01,7.1236e+00,inf,1.2846e+03,1.5124e-01,-6.7049e-01,1.2142e+00,6.3729e+00,2.7860e+01
1.0900e+02,1.0000e+00,1.7440e+01,-1.8506e+06,-1.8506e+06,-2.1778e-01,-inf,1.1932e-01,7.1256e+00,inf,1.2865e+03,-1.9893e-02,-2.8495e-01,3.9537e+00,7.7709e+00,2.5476e+01
1.1000e+02,1.0000e+00,1.7572e+01,-1.8506e+06,-1.8506e+06,-2.1978e-01,-inf,1.1927e-01,7.1204e+00,inf,1.2888e+03,-1.6049e-01,-3.1609e-01,1.2448e+00,5.9502e+00,2.8036e+01
1.1100e+02,1.0000e+00,1.7703e+01,-1.8506e+06,-1.8506e+06,-2.2178e-01,-inf,1.1730e-01,6.8865e+00,inf,1.2911e+03,-4.2789e-01,-1.8066e-01,3.5184e+00,6.2907e+00,2.4463e+01
1.1200e+02,1.0000e+00,1.7834e+01,-1.8506e+06,-1.8506e+06,-2.2378e-01,-inf,1.1808e-01,6.9788e+00,inf,1.2933e+03,1.0358e-01,-7.0556e-01,4.1225e+00,1.8758e+00,2.5739e+01
