niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
8.6000e+01,1.0000e+00,7.8827e+00,6.8209e+05,6.8208e+05,-8.5957e-02,6.8208e+05,8.3663e-02,7.0029e+00,3.5224e+05,2.3409e+02,3.2707e-01,-1.2104e+00,3.1087e+00,1.0220e+00,2.2000e+01
8.7000e+01,1.0000e+00,7.9670e+00,6.8210e+05,6.8209e+05,-8.6957e-02,6.8209e+05,8.7658e-02,7.6877e+00,3.5224e+05,2.3666e+02,-9.9454e-02,-1.2134e+00,3.8571e+00,3.5805e+00,2.4146e+01
8.8000e+01,1.0000e+00,8.0512e+00,6.8212e+05,6.8211e+05,-8.7956e-02,6.8211e+05,8.7664e-02,7.6888e+00,3.5223e+05,2.3920e+02,-3.3289e-01,-1.6461e+00,3.8771e+00,2.9529e+00,2.4346e+01
8.9000e+01,1.0000e+00,8.1353e+00,6.8215e+05,6.8214e+05,-8.8956e-02,6.8214e+05,8.7670e-02,7.6899e+00,3.5221e+05,2.4177e+02,-2.3835e-01,-6.5996e-01,3.5561e+00,1.3821e+00,2.3241e+01
9.0000e+01,1.0000e+00,8.2192e+00,6.8215e+05,6.8214e+05,-8.9955e-02,6.8214e+05,8.4205e-02,7.0941e+00,3.5218e+05,2.4434e+02,-4.2116e-01,-1.9866e+00,2.8958e+00,4.7833e+00,2.2207e+01
9.1000e+01,1.0000e+00,8.3029e+00,6.8218e+05,6.8217e+05,-9.0955e-02,6.8217e+05,8.7681e-02,7.6919e+00,3.5218e+05,2.4685e+02,-4.2773e-01,-9.9150e-01,3.0492e+00,9.0417e-01,2.2317e+01
9.2000e+01,1.0000e+00,8.3865e+00,6.8219e+05,6.8218e+05,-9.1954e-02,6.8218e+05,8.7669e-02,7.6897e+00,3.5215e+05,2.4974e+02,-3.3828e-01,-5.7055e-01,3.8138e+00,4.6996e+00,2.4019e+01
9.3000e+01,1.0000e+00,8.4699e+00,6.8224e+05,6.8223e+05,-9.2954e-02,6.8223e+05,8.7693e-02,7.6939e+00,3.5214e+05,2.5223e+02,-2.4939e-01,-1.1255e+00,3.5888e+00,1.3077e+00,2.3576e+01
9.4000e+01,1.0000e+00,8.5532e+00,6.8228e+05,6.8228e+05,-9.3953e-02,6.8228e+05,8.7698e-02,7.6948e+00,3.5209e+05,2.5515e+02,-4.9776e-01,-1.4228e+00,3.8656e+00,4.8421e+00,2.4573e+01
9.5000e+01,1.0000e+00,8.6364e+00,6.8234e+05,6.8233e+05,-9.4953e-02,6.8233e+05,8.7704e-02,7.6959e+00,3.5204e+05,2.5768e+02,-4.0385e-01,-7.7099e-01,3.0740e+00,3.9398e+00,2.2463e+01
9.6000e+01,1.0000e+00,8.7193e+00,6.8235e+05,6.8234e+05,-9.5952e-02,6.8234e+05,8.7710e-02,7.6969e+00,3.5199e+05,2.6024e+02,-3.9184e-01,-1.7569e+00,3.2950e+00,2.5991e+00,2.3117e+01
9.7000e+01,1.0000e+00,8.8022e+00,6.8235e+05,6.8235e+05,-9.6952e-02,6.8235e+05,8.3362e-02,6.9526e+00,3.5197e+05,2.6314e+02,-3.3677e-01,-1.4398e+00,3.6749e+00,2.5477e+00,2.3972e+01
9.8000e+01,1.0000e+00,8.8849e+00,6.8236e+05,6.8235e+05,-9.7951e-02,6.8235e+05,8.6971e-02,7.5677e+00,3.5197e+05,2.6609e+02,-7.3785e-02,-1.2170e+00,3.8669e+00,2.6226e+00,2.4251e+01
9.9000e+01,1.0000e+00,8.9674e+00,6.8238e+05,6.8237e+05,-9.8951e-02,6.8237e+05,8.7727e-02,7.6999e+00,3.5197e+05,2.6903e+02,3.5323e-02,-1.0850e+00,3.6286e+00,2.1088e+00,2.3568e+01
1.0000e+02,1.0000e+00,9.0498e+00,6.8238e+05,6.8237e+05,-9.9950e-02,6.8237e+05,8.1444e-02,6.6364e+00,3.5195e+05,2.7125e+02,-3.0078e-01,-1.2428e+00,3.3946e+00,4.5763e+00,2.3412e+01
1.0100e+02,1.0000e+00,9.1320e+00,6.8239e+05,6.8238e+05,-1.0095e-01,6.8238e+05,8.7719e-02,7.6985e+00,3.5195e+05,2.7339e+02,4.2262e-01,-1.7448e+00,3.2960e+00,4.3620e+00,2.2776e+01
1.0200e+02,1.0000e+00,9.2141e+00,6.8243e+05,6.8242e+05,-1.0195e-01,6.8242e+05,8.7744e-02,7.7028e+00,3.5194e+05,2.7551e+02,1.7283e-01,-1.8688e+00,3.7174e+00,3.9341e+00,2.3904e+01
1.0300e+02,1.0000e+00,9.2960e+00,6.8243e+05,6.8243e+05,-1.0295e-01,6.8243e+05,8.6150e-02,7.4255e+00,3.5190e+05,2.7802e+02,-2.5134e-01,-1.5727e+00,3.1348e+00,3.8870e+00,2.2794e+01
1.0400e+02,1.0000e+00,9.3778e+00,6.8245e+05,6.8244e+05,-1.0395e-01,6.8244e+05,8.7755e-02,7.7048e+00,3.5189e+05,2.8013e+02,-4.4786e-01,-1.8609e+00,3.7175e+00,9.2394e-01,2.4177e+01
1.0500e+02,1.0000e+00,9.4595e+00,6.8246e+05,6.8246e+05,-1.0495e-01,6.8246e+05,8.7761e-02,7.7058e+00,3.5188e+05,2.8264e+02,-4.7380e-01,-1.2491e+00,2.8203e+00,1.1940e+00,2.2010e+01
1.0600e+02,1.0000e+00,9.5410e+00,6.8248e+05,6.8247e+05,-1.0595e-01,6.8247e+05,8.7767e-02,7.7069e+00,3.5186e+05,2.8520e+02,2.2928e-01,-1.3625e+00,3.3141e+00,2.9812e+00,2.2822e+01
