logfeh_mean,logdust,logNpix,tau,dmod,logl
-1.6521e-03,-1.5638e+00,2.8248e+00,2.7585e+00,2.4825e+01,-1.1214e+03
-3.7205e-03,-1.6418e+00,2.8278e+00,2.7267e+00,2.4846e+01,-1.1569e+03
8.1070e-02,-1.9867e+00,2.7840e+00,2.8406e+00,2.4693e+01,-1.1464e+03
6.7988e-02,-1.8902e+00,2.7854e+00,2.8069e+00,2.4703e+01,-1.1457e+03
8.1613e-02,-1.9683e+00,2.7889e+00,2.8896e+00,2.4718e+01,-1.1409e+03
-8.1888e-02,-1.2746e+00,2.8407e+00,3.0620e+00,2.4907e+01,-1.1308e+03
6.7570e-02,-1.9795e+00,2.8000e+00,2.7843e+00,2.4745e+01,-1.1507e+03
6.3962e-02,-1.9003e+00,2.7894e+00,2.8665e+00,2.4727e+01,-1.1476e+03
1.6909e-03,-1.5486e+00,2.8165e+00,2.8119e+00,2.4805e+01,-1.1405e+03
7.2367e-02,-1.9164e+00,2.7830e+00,2.8551e+00,2.4706e+01,-1.1479e+03
7.8172e-03,-1.5106e+00,2.8180e+00,2.9409e+00,2.4810e+01,-1.1436e+03
7.0458e-02,-1.7863e+00,2.7988e+00,2.9374e+00,2.4737e+01,-1.1542e+03
6.2191e-02,-1.8816e+00,2.7960e+00,2.7814e+00,2.4731e+01,-1.1369e+03
7.4302e-02,-1.9282e+00,2.7957e+00,2.9130e+00,2.4743e+01,-1.1361e+03
-7.1646e-02,-1.3152e+00,2.8312e+00,2.9767e+00,2.4872e+01,-1.1563e+03
-2.6981e-02,-1.4705e+00,2.8230e+00,2.8513e+00,2.4835e+01,-1.1378e+03
-1.0137e-01,-1.2762e+00,2.8748e+00,3.0016e+00,2.5005e+01,-1.1423e+03
-3.6673e-02,-1.4239e+00,2.8220e+00,2.9310e+00,2.4840e+01,-1.1323e+03
7.8484e-02,-1.9370e+00,2.8062e+00,2.8547e+00,2.4760e+01,-1.1485e+03
5.6165e-02,-1.8789e+00,2.7956e+00,2.7215e+00,2.4738e+01,-1.1522e+03
7.2911e-02,-1.9846e+00,2.8170e+00,2.8043e+00,2.4785e+01,-1.1483e+03
-5.6070e-02,-1.3478e+00,2.8214e+00,2.9498e+00,2.4836e+01,-1.1521e+03
8.1177e-02,-1.9453e+00,2.7954e+00,2.8650e+00,2.4726e+01,-1.1497e+03
8.3589e-02,-1.9633e+00,2.7992e+00,2.8376e+00,2.4735e+01,-1.1518e+03
5.4015e-02,-1.7645e+00,2.8109e+00,2.8667e+00,2.4778e+01,-1.1450e+03
7.0827e-02,-1.9893e+00,2.8087e+00,2.8406e+00,2.4779e+01,-1.1194e+03
7.0330e-02,-1.8782e+00,2.7977e+00,2.8580e+00,2.4737e+01,-1.1486e+03
-7.9464e-03,-1.5569e+00,2.8115e+00,2.8081e+00,2.4796e+01,-1.1391e+03
-6.0484e-02,-1.2970e+00,2.8397e+00,3.0695e+00,2.4896e+01,-1.1511e+03
4.9499e-03,-1.5252e+00,2.8136e+00,2.8795e+00,2.4792e+01,-1.1193e+03
6.4033e-02,-1.8254e+00,2.7961e+00,2.8507e+00,2.4735e+01,-1.1481e+03
8.3312e-02,-1.9503e+00,2.7896e+00,2.8974e+00,2.4717e+01,-1.1542e+03
