logfeh_mean,logdust,logNpix,tau,dmod,logl
-4.9515e-01,-1.9925e+00,2.5274e+00,4.8662e+00,2.6653e+01,-1.0661e+04
-4.9522e-01,-1.9430e+00,2.5203e+00,4.9396e+00,2.6633e+01,-1.0731e+04
-4.9605e-01,-1.8982e+00,2.5072e+00,4.9638e+00,2.6588e+01,-1.0701e+04
-4.9654e-01,-1.9984e+00,2.5200e+00,4.9611e+00,2.6627e+01,-1.0714e+04
-4.9712e-01,-1.9869e+00,2.5052e+00,4.8829e+00,2.6575e+01,-1.0729e+04
-4.9960e-01,-1.9845e+00,2.5197e+00,4.8629e+00,2.6627e+01,-1.0650e+04
-4.9964e-01,-1.9457e+00,2.5164e+00,4.8212e+00,2.6606e+01,-1.0610e+04
-4.9744e-01,-1.9940e+00,2.5209e+00,4.7762e+00,2.6620e+01,-1.0728e+04
-4.9229e-01,-1.9861e+00,2.5190e+00,4.8659e+00,2.6615e+01,-1.0454e+04
-4.9801e-01,-1.9322e+00,2.5714e+00,4.9829e+00,2.6765e+01,-1.0731e+04
-4.9847e-01,-1.9762e+00,2.5181e+00,4.9866e+00,2.6631e+01,-1.0490e+04
-4.8773e-01,-1.9755e+00,2.5229e+00,4.8538e+00,2.6626e+01,-1.0722e+04
-4.9579e-01,-1.9767e+00,2.5108e+00,4.9275e+00,2.6610e+01,-1.0639e+04
-4.9555e-01,-1.9698e+00,2.5209e+00,4.9479e+00,2.6633e+01,-1.0473e+04
-4.9632e-01,-1.9778e+00,2.4615e+00,4.8577e+00,2.6454e+01,-1.0588e+04
-4.9079e-01,-1.9783e+00,2.5197e+00,4.9781e+00,2.6638e+01,-1.0479e+04
-4.9368e-01,-1.9679e+00,2.5221e+00,4.9096e+00,2.6618e+01,-1.0699e+04
-4.9805e-01,-1.9854e+00,2.5226e+00,4.7754e+00,2.6620e+01,-1.0418e+04
-4.9524e-01,-1.9591e+00,2.5277e+00,4.9742e+00,2.6654e+01,-1.0608e+04
-4.8998e-01,-1.9938e+00,2.4620e+00,4.9203e+00,2.6459e+01,-1.0630e+04
-4.9868e-01,-1.9831e+00,2.5179e+00,4.9416e+00,2.6624e+01,-1.0724e+04
-4.9787e-01,-1.9484e+00,2.5315e+00,4.9790e+00,2.6676e+01,-1.0718e+04
-4.8876e-01,-1.9821e+00,2.5215e+00,4.9542e+00,2.6629e+01,-1.0554e+04
-4.9192e-01,-1.9809e+00,2.5249e+00,4.7893e+00,2.6622e+01,-1.0726e+04
-4.9763e-01,-1.9842e+00,2.5913e+00,4.9937e+00,2.6843e+01,-1.0701e+04
-4.9505e-01,-1.9555e+00,2.5185e+00,4.9337e+00,2.6614e+01,-1.0690e+04
-4.9855e-01,-1.9770e+00,2.5142e+00,4.8466e+00,2.6596e+01,-1.0733e+04
-4.9674e-01,-1.9799e+00,2.5613e+00,4.9759e+00,2.6742e+01,-1.0681e+04
-4.9802e-01,-1.9794e+00,2.5189e+00,4.9833e+00,2.6635e+01,-1.0697e+04
-4.9794e-01,-1.9909e+00,2.5205e+00,4.7561e+00,2.6619e+01,-1.0556e+04
-4.8941e-01,-1.9360e+00,2.5225e+00,4.9789e+00,2.6636e+01,-1.0709e+04
-4.9164e-01,-1.9862e+00,2.5200e+00,4.9423e+00,2.6628e+01,-1.0656e+04
-4.9974e-01,-1.9538e+00,2.5176e+00,4.8465e+00,2.6615e+01,-1.0671e+04
-4.8959e-01,-1.9999e+00,2.5229e+00,4.9877e+00,2.6632e+01,-1.0731e+04
-4.8834e-01,-1.9785e+00,2.5360e+00,4.9668e+00,2.6678e+01,-1.0646e+04
-4.9835e-01,-1.9465e+00,2.6206e+00,4.9676e+00,2.6910e+01,-1.0730e+04
-4.9768e-01,-1.9587e+00,2.4573e+00,4.9918e+00,2.6453e+01,-1.0657e+04
-4.9818e-01,-1.9760e+00,2.5206e+00,4.8915e+00,2.6625e+01,-1.0677e+04
-4.8958e-01,-1.9506e+00,2.5323e+00,4.9475e+00,2.6663e+01,-1.0619e+04
-4.8935e-01,-1.9678e+00,2.5324e+00,4.9727e+00,2.6667e+01,-1.0632e+04
-4.9869e-01,-1.9623e+00,2.5497e+00,4.8753e+00,2.6706e+01,-1.0687e+04
-4.9704e-01,-1.9907e+00,2.4562e+00,4.7689e+00,2.6429e+01,-1.0728e+04
-4.9810e-01,-1.9702e+00,2.5187e+00,4.9344e+00,2.6617e+01,-1.0621e+04
-4.9884e-01,-1.9872e+00,2.5206e+00,4.9473e+00,2.6630e+01,-1.0683e+04
-4.9532e-01,-1.9825e+00,2.5103e+00,4.8588e+00,2.6588e+01,-1.0669e+04
-4.9456e-01,-1.9790e+00,2.5188e+00,4.9895e+00,2.6624e+01,-1.0690e+04
-4.9370e-01,-1.9897e+00,2.5163e+00,4.9912e+00,2.6624e+01,-1.0646e+04
-4.9568e-01,-1.9818e+00,2.5221e+00,4.8981e+00,2.6628e+01,-1.0463e+04
-4.9381e-01,-1.9774e+00,2.4703e+00,4.8756e+00,2.6483e+01,-1.0662e+04
-4.9654e-01,-1.9989e+00,2.5242e+00,4.8733e+00,2.6632e+01,-1.0470e+04
-4.9099e-01,-1.9789e+00,2.5258e+00,4.9215e+00,2.6641e+01,-1.0682e+04
-4.9708e-01,-1.9726e+00,2.4591e+00,4.9390e+00,2.6452e+01,-1.0735e+04
-4.9352e-01,-1.9982e+00,2.5770e+00,4.9908e+00,2.6804e+01,-1.0734e+04
-4.9915e-01,-1.9792e+00,2.5206e+00,4.8903e+00,2.6624e+01,-1.0708e+04
-4.9424e-01,-1.9272e+00,2.5086e+00,4.9536e+00,2.6595e+01,-1.0715e+04
-4.9645e-01,-1.9945e+00,2.5209e+00,4.8291e+00,2.6624e+01,-1.0635e+04
-4.9754e-01,-1.9836e+00,2.5276e+00,4.9630e+00,2.6665e+01,-1.0690e+04
-4.9261e-01,-1.9999e+00,2.4674e+00,4.8753e+00,2.6472e+01,-1.0651e+04
-4.9673e-01,-1.9805e+00,2.5761e+00,4.9694e+00,2.6789e+01,-1.0521e+04
-4.9517e-01,-1.9675e+00,2.4621e+00,4.9389e+00,2.6454e+01,-1.0721e+04
-4.8725e-01,-1.9787e+00,2.5210e+00,4.8605e+00,2.6621e+01,-1.0662e+04
-4.9447e-01,-1.9939e+00,2.5267e+00,4.9648e+00,2.6638e+01,-1.0729e+04
-4.9842e-01,-1.9920e+00,2.4613e+00,4.9417e+00,2.6470e+01,-1.0733e+04
-4.9777e-01,-1.9652e+00,2.5337e+00,4.9737e+00,2.6671e+01,-1.0598e+04
-4.9984e-01,-1.9829e+00,2.5223e+00,4.8726e+00,2.6633e+01,-1.0690e+04
-4.9022e-01,-1.9399e+00,2.5217e+00,4.9737e+00,2.6636e+01,-1.0726e+04
-4.9626e-01,-1.9914e+00,2.5105e+00,4.9096e+00,2.6612e+01,-1.0567e+04
-4.8789e-01,-1.9952e+00,2.4748e+00,4.9867e+00,2.6496e+01,-1.0735e+04
-4.9627e-01,-1.9852e+00,2.5120e+00,4.9593e+00,2.6595e+01,-1.0727e+04
-4.9706e-01,-1.9294e+00,2.5221e+00,4.7956e+00,2.6609e+01,-1.0689e+04
-4.9023e-01,-1.9636e+00,2.5239e+00,4.9866e+00,2.6644e+01,-1.0633e+04
-4.9335e-01,-1.9696e+00,2.5223e+00,4.9757e+00,2.6626e+01,-1.0705e+04
-4.9049e-01,-1.9888e+00,2.5205e+00,4.9587e+00,2.6627e+01,-1.0587e+04
-4.9810e-01,-1.9923e+00,2.5108e+00,4.8934e+00,2.6597e+01,-1.0706e+04
-4.9245e-01,-1.9518e+00,2.4690e+00,4.9356e+00,2.6477e+01,-1.0657e+04
-4.9465e-01,-1.9622e+00,2.5206e+00,4.8675e+00,2.6613e+01,-1.0722e+04
-4.9970e-01,-1.9921e+00,2.5120e+00,4.9085e+00,2.6614e+01,-1.0627e+04
-4.8789e-01,-1.9815e+00,2.5262e+00,4.8873e+00,2.6649e+01,-1.0714e+04
-4.9730e-01,-1.9979e+00,2.5297e+00,4.9915e+00,2.6663e+01,-1.0711e+04
-4.9205e-01,-1.9477e+00,2.4673e+00,4.9076e+00,2.6484e+01,-1.0700e+04
-4.9207e-01,-1.9866e+00,2.5614e+00,4.9891e+00,2.6758e+01,-1.0652e+04
-4.9776e-01,-1.9985e+00,2.6244e+00,4.9602e+00,2.6924e+01,-1.0684e+04
-4.9908e-01,-1.9759e+00,2.5233e+00,4.8670e+00,2.6622e+01,-1.0703e+04
-4.9485e-01,-1.9773e+00,2.5146e+00,4.9991e+00,2.6625e+01,-1.0717e+04
-4.9998e-01,-1.9472e+00,2.5951e+00,4.9878e+00,2.6851e+01,-1.0305e+04
-4.9325e-01,-1.9908e+00,2.5233e+00,4.8546e+00,2.6627e+01,-1.0681e+04
-4.9773e-01,-1.9949e+00,2.5329e+00,4.8591e+00,2.6655e+01,-1.0719e+04
-4.8616e-01,-1.9889e+00,2.5030e+00,4.9886e+00,2.6588e+01,-1.0699e+04
-4.9298e-01,-1.9650e+00,2.5255e+00,4.9558e+00,2.6643e+01,-1.0696e+04
-4.9841e-01,-1.9869e+00,2.5192e+00,4.9957e+00,2.6634e+01,-1.0680e+04
-4.9655e-01,-1.9639e+00,2.5272e+00,4.9877e+00,2.6657e+01,-1.0520e+04
-4.8861e-01,-1.9888e+00,2.5220e+00,4.9552e+00,2.6625e+01,-1.0680e+04
-4.9527e-01,-1.9948e+00,2.5115e+00,4.9078e+00,2.6602e+01,-1.0567e+04
-4.9093e-01,-1.9907e+00,2.5170e+00,4.9662e+00,2.6626e+01,-1.0732e+04
-4.9994e-01,-1.9641e+00,2.5787e+00,4.9718e+00,2.6789e+01,-1.0712e+04
-4.9930e-01,-1.9563e+00,2.5234e+00,4.8377e+00,2.6614e+01,-1.0621e+04
-4.9908e-01,-1.9904e+00,2.5791e+00,4.9615e+00,2.6799e+01,-1.0658e+04
-4.9947e-01,-1.9488e+00,2.5249e+00,4.9977e+00,2.6639e+01,-1.0577e+04
-4.9923e-01,-1.9960e+00,2.5132e+00,4.9274e+00,2.6606e+01,-1.0593e+04
-4.9149e-01,-1.9957e+00,2.4658e+00,4.9354e+00,2.6481e+01,-1.0732e+04
-4.9739e-01,-1.9595e+00,2.5774e+00,4.9673e+00,2.6793e+01,-1.0705e+04
-4.9463e-01,-1.9903e+00,2.5254e+00,4.9753e+00,2.6647e+01,-1.0592e+04
-4.9908e-01,-1.9366e+00,2.5065e+00,4.8972e+00,2.6582e+01,-1.0709e+04
-4.9627e-01,-1.9669e+00,2.5232e+00,4.9031e+00,2.6625e+01,-1.0693e+04
-4.9896e-01,-1.9737e+00,2.5214e+00,4.9450e+00,2.6622e+01,-1.0539e+04
-4.9711e-01,-1.9531e+00,2.5919e+00,4.9904e+00,2.6836e+01,-1.0695e+04
-4.9664e-01,-1.9419e+00,2.5803e+00,4.9946e+00,2.6801e+01,-1.0722e+04
-4.9805e-01,-1.9728e+00,2.5188e+00,4.9441e+00,2.6619e+01,-1.0531e+04
-4.9728e-01,-1.9903e+00,2.5202e+00,4.9852e+00,2.6642e+01,-1.0541e+04
-4.9836e-01,-1.9708e+00,2.5339e+00,4.9095e+00,2.6663e+01,-1.0441e+04
-4.9919e-01,-1.9758e+00,2.5279e+00,4.9959e+00,2.6661e+01,-1.0711e+04
-4.9760e-01,-1.9596e+00,2.5212e+00,4.9572e+00,2.6640e+01,-1.0733e+04
-4.9358e-01,-1.9901e+00,2.5157e+00,4.9957e+00,2.6630e+01,-1.0608e+04
-4.9403e-01,-1.9481e+00,2.5234e+00,4.9851e+00,2.6644e+01,-1.0718e+04
-4.9938e-01,-1.9348e+00,2.5973e+00,4.9896e+00,2.6844e+01,-1.0723e+04
-4.9674e-01,-1.9917e+00,2.5064e+00,4.9687e+00,2.6592e+01,-1.0684e+04
-4.9469e-01,-1.9805e+00,2.5174e+00,4.9997e+00,2.6631e+01,-1.0730e+04
-4.9749e-01,-1.9935e+00,2.5059e+00,4.9259e+00,2.6604e+01,-1.0732e+04
-4.9772e-01,-1.9869e+00,2.5241e+00,4.9950e+00,2.6652e+01,-1.0729e+04
-4.9642e-01,-1.9938e+00,2.5210e+00,4.8523e+00,2.6610e+01,-1.0672e+04
-4.9824e-01,-1.9689e+00,2.5823e+00,4.9583e+00,2.6814e+01,-1.0681e+04
-4.9967e-01,-1.9854e+00,2.5823e+00,4.9854e+00,2.6801e+01,-1.0617e+04
-4.9668e-01,-1.9640e+00,2.5236e+00,4.9259e+00,2.6639e+01,-1.0714e+04
-4.9712e-01,-1.9659e+00,2.5190e+00,4.8083e+00,2.6611e+01,-1.0726e+04
-4.9693e-01,-1.9555e+00,2.5937e+00,4.9871e+00,2.6832e+01,-1.0721e+04
-4.9617e-01,-1.9967e+00,2.5134e+00,4.9524e+00,2.6605e+01,-1.0685e+04
-4.9439e-01,-1.9684e+00,2.4665e+00,4.9198e+00,2.6486e+01,-1.0686e+04
-4.9106e-01,-1.9741e+00,2.5234e+00,4.9171e+00,2.6635e+01,-1.0559e+04
-4.9503e-01,-1.9960e+00,2.5286e+00,4.8727e+00,2.6654e+01,-1.0695e+04
-4.9877e-01,-1.9672e+00,2.5619e+00,4.9914e+00,2.6754e+01,-1.0678e+04
-4.9931e-01,-1.9713e+00,2.5738e+00,4.9660e+00,2.6792e+01,-1.0687e+04
-4.9985e-01,-1.9590e+00,2.5847e+00,4.9494e+00,2.6804e+01,-1.0725e+04
-4.9526e-01,-1.9797e+00,2.5190e+00,4.8001e+00,2.6602e+01,-1.0721e+04
-4.9748e-01,-1.9967e+00,2.5218e+00,4.8271e+00,2.6612e+01,-1.0435e+04
-4.9404e-01,-1.9727e+00,2.5230e+00,4.9830e+00,2.6650e+01,-1.0665e+04
-4.9200e-01,-1.9882e+00,2.5236e+00,4.9869e+00,2.6640e+01,-1.0630e+04
-4.9819e-01,-1.9866e+00,2.5183e+00,4.9359e+00,2.6631e+01,-1.0735e+04
-4.9423e-01,-1.9692e+00,2.5247e+00,4.9984e+00,2.6633e+01,-1.0730e+04
-4.9971e-01,-1.9819e+00,2.5757e+00,4.9905e+00,2.6793e+01,-1.0638e+04
-4.9737e-01,-1.9972e+00,2.5861e+00,4.9538e+00,2.6821e+01,-1.0640e+04
-4.9613e-01,-1.9864e+00,2.5264e+00,4.9085e+00,2.6646e+01,-1.0658e+04
-4.9941e-01,-1.9700e+00,2.5125e+00,4.9916e+00,2.6618e+01,-1.0718e+04
-4.9859e-01,-1.9581e+00,2.5233e+00,4.8061e+00,2.6618e+01,-1.0531e+04
-4.9846e-01,-1.9727e+00,2.5184e+00,4.9685e+00,2.6624e+01,-1.0454e+04
-4.9917e-01,-1.9556e+00,2.5187e+00,4.9772e+00,2.6632e+01,-1.0565e+04
-4.9677e-01,-1.9689e+00,2.5194e+00,4.9855e+00,2.6632e+01,-1.0593e+04
-4.9035e-01,-1.9742e+00,2.5349e+00,4.9504e+00,2.6667e+01,-1.0565e+04
-4.9990e-01,-1.9803e+00,2.5845e+00,4.9744e+00,2.6821e+01,-1.0659e+04
-4.9969e-01,-1.9708e+00,2.5252e+00,4.9205e+00,2.6638e+01,-1.0667e+04
-4.9936e-01,-1.9935e+00,2.5867e+00,4.9657e+00,2.6826e+01,-1.0597e+04
-4.9630e-01,-1.9232e+00,2.5064e+00,4.9303e+00,2.6577e+01,-1.0578e+04
-4.9178e-01,-1.9657e+00,2.5186e+00,4.9826e+00,2.6631e+01,-1.0725e+04
-4.9760e-01,-1.9561e+00,2.5225e+00,4.8819e+00,2.6625e+01,-1.0585e+04
-4.9915e-01,-1.9475e+00,2.5961e+00,4.9908e+00,2.6851e+01,-1.0713e+04
-4.9058e-01,-1.9956e+00,2.5232e+00,4.8913e+00,2.6641e+01,-1.0727e+04
-4.9347e-01,-1.9774e+00,2.4648e+00,4.9383e+00,2.6476e+01,-1.0600e+04
-4.9445e-01,-1.9029e+00,2.4651e+00,4.9131e+00,2.6457e+01,-1.0681e+04
-4.9848e-01,-1.9727e+00,2.5131e+00,4.9300e+00,2.6612e+01,-1.0731e+04
-4.9445e-01,-1.9891e+00,2.5278e+00,4.8603e+00,2.6632e+01,-1.0704e+04
-4.9137e-01,-1.9678e+00,2.5179e+00,4.9935e+00,2.6633e+01,-1.0567e+04
-4.9144e-01,-1.9641e+00,2.5261e+00,4.9015e+00,2.6646e+01,-1.0729e+04
-4.9863e-01,-1.9992e+00,2.5102e+00,4.9291e+00,2.6592e+01,-1.0692e+04
-4.9466e-01,-1.9917e+00,2.5225e+00,4.9948e+00,2.6629e+01,-1.0732e+04
-4.9640e-01,-1.9661e+00,2.5112e+00,4.9715e+00,2.6618e+01,-1.0727e+04
-4.9524e-01,-1.9529e+00,2.5582e+00,4.9662e+00,2.6750e+01,-1.0699e+04
-4.8924e-01,-1.9253e+00,2.5210e+00,4.9335e+00,2.6624e+01,-1.0718e+04
-4.9739e-01,-1.9684e+00,2.5213e+00,4.9647e+00,2.6631e+01,-1.0715e+04
-4.9786e-01,-1.9833e+00,2.5312e+00,4.9565e+00,2.6668e+01,-1.0598e+04
-4.9546e-01,-1.9353e+00,2.5286e+00,4.9823e+00,2.6651e+01,-1.0690e+04
-4.9923e-01,-1.9632e+00,2.5209e+00,4.7865e+00,2.6619e+01,-1.0630e+04
-4.9909e-01,-1.9676e+00,2.5192e+00,4.9657e+00,2.6637e+01,-1.0710e+04
-4.8994e-01,-1.9601e+00,2.5209e+00,4.9383e+00,2.6618e+01,-1.0592e+04
-4.9410e-01,-1.9831e+00,2.5225e+00,4.9410e+00,2.6625e+01,-1.0657e+04
-4.9943e-01,-1.9910e+00,2.5778e+00,4.9674e+00,2.6808e+01,-1.0733e+04
-4.9477e-01,-1.9532e+00,2.4639e+00,4.9434e+00,2.6468e+01,-1.0709e+04
-4.9853e-01,-1.9927e+00,2.5174e+00,4.9801e+00,2.6630e+01,-1.0699e+04
-4.8875e-01,-1.9949e+00,2.5243e+00,4.8962e+00,2.6637e+01,-1.0673e+04
-4.9964e-01,-1.9977e+00,2.5241e+00,4.9991e+00,2.6648e+01,-1.0717e+04
-4.9857e-01,-1.9848e+00,2.5196e+00,4.9321e+00,2.6626e+01,-1.0687e+04
-4.9769e-01,-1.9715e+00,2.5761e+00,4.9120e+00,2.6792e+01,-1.0713e+04
-4.9836e-01,-1.9340e+00,2.5054e+00,4.9441e+00,2.6581e+01,-1.0680e+04
-4.9013e-01,-1.9217e+00,2.5208e+00,4.9517e+00,2.6631e+01,-1.0644e+04
-4.9599e-01,-1.9910e+00,2.5064e+00,4.9197e+00,2.6585e+01,-1.0505e+04
-4.9961e-01,-1.9804e+00,2.5247e+00,4.8472e+00,2.6632e+01,-1.0594e+04
-4.9513e-01,-1.9734e+00,2.5314e+00,4.9796e+00,2.6670e+01,-1.0689e+04
-4.9651e-01,-1.9839e+00,2.4577e+00,4.8834e+00,2.6462e+01,-1.0698e+04
-4.9679e-01,-1.9551e+00,2.5821e+00,4.9787e+00,2.6813e+01,-1.0674e+04
-4.9597e-01,-1.9911e+00,2.5159e+00,4.8945e+00,2.6610e+01,-1.0705e+04
-4.9828e-01,-1.9935e+00,2.5750e+00,4.9737e+00,2.6784e+01,-1.0628e+04
-4.9951e-01,-1.9935e+00,2.5205e+00,4.8156e+00,2.6620e+01,-1.0723e+04
-4.9820e-01,-1.9823e+00,2.5916e+00,4.9494e+00,2.6830e+01,-1.0594e+04
-4.9490e-01,-1.9903e+00,2.5236e+00,4.9899e+00,2.6632e+01,-1.0598e+04
-4.9870e-01,-1.9878e+00,2.5750e+00,4.9712e+00,2.6798e+01,-1.0637e+04
-4.9765e-01,-1.9174e+00,2.5063e+00,4.9516e+00,2.6582e+01,-1.0632e+04
-4.9132e-01,-1.9948e+00,2.5227e+00,4.8986e+00,2.6624e+01,-1.0600e+04
-4.8857e-01,-1.9895e+00,2.4769e+00,4.9651e+00,2.6504e+01,-1.0607e+04
-4.8964e-01,-1.9791e+00,2.5227e+00,4.8781e+00,2.6629e+01,-1.0724e+04
-4.9988e-01,-1.9925e+00,2.6137e+00,4.9898e+00,2.6898e+01,-1.0585e+04
-4.9812e-01,-1.9905e+00,2.5176e+00,4.8700e+00,2.6612e+01,-1.0630e+04
-4.9767e-01,-1.9730e+00,2.5847e+00,4.9917e+00,2.6815e+01,-1.0727e+04
-4.9836e-01,-1.9726e+00,2.5736e+00,4.9872e+00,2.6790e+01,-1.0664e+04
-4.8786e-01,-1.9920e+00,2.5239e+00,4.9344e+00,2.6631e+01,-1.0588e+04
-4.9145e-01,-1.9610e+00,2.5209e+00,4.9172e+00,2.6625e+01,-1.0721e+04
-4.8967e-01,-1.9429e+00,2.5225e+00,4.9715e+00,2.6634e+01,-1.0637e+04
-4.9752e-01,-1.9655e+00,2.5264e+00,4.9293e+00,2.6653e+01,-1.0670e+04
-4.9665e-01,-1.9960e+00,2.5375e+00,4.9000e+00,2.6668e+01,-1.0659e+04
-4.9395e-01,-1.9932e+00,2.5017e+00,4.9637e+00,2.6578e+01,-1.0649e+04
-4.9777e-01,-1.9396e+00,2.5625e+00,4.9876e+00,2.6761e+01,-1.0628e+04
-4.9203e-01,-1.9971e+00,2.5296e+00,4.9890e+00,2.6660e+01,-1.0663e+04
-4.9755e-01,-1.9950e+00,2.5218e+00,4.9848e+00,2.6650e+01,-1.0730e+04
-4.9367e-01,-1.9413e+00,2.5207e+00,4.9900e+00,2.6629e+01,-1.0723e+04
-4.9571e-01,-1.9909e+00,2.5121e+00,4.9938e+00,2.6610e+01,-1.0659e+04
-4.8947e-01,-1.9838e+00,2.5212e+00,4.9423e+00,2.6622e+01,-1.0521e+04
-4.9871e-01,-1.9423e+00,2.5271e+00,4.9953e+00,2.6652e+01,-1.0721e+04
-4.9905e-01,-1.9474e+00,2.5214e+00,4.9479e+00,2.6635e+01,-1.0566e+04
-4.9329e-01,-1.9931e+00,2.5238e+00,4.9511e+00,2.6642e+01,-1.0545e+04
-4.9497e-01,-1.9785e+00,2.5190e+00,4.8740e+00,2.6614e+01,-1.0698e+04
-4.9451e-01,-1.9933e+00,2.5584e+00,4.9823e+00,2.6743e+01,-1.0692e+04
-4.9740e-01,-1.9845e+00,2.5200e+00,4.9037e+00,2.6628e+01,-1.0613e+04
-4.9708e-01,-1.9540e+00,2.5232e+00,4.8271e+00,2.6619e+01,-1.0707e+04
-4.9138e-01,-1.9903e+00,2.5305e+00,4.9515e+00,2.6649e+01,-1.0669e+04
-4.8937e-01,-1.9565e+00,2.5332e+00,4.9616e+00,2.6658e+01,-1.0729e+04
-4.9065e-01,-1.9151e+00,2.5210e+00,4.9319e+00,2.6622e+01,-1.0624e+04
-4.9165e-01,-1.9795e+00,2.5274e+00,4.9154e+00,2.6645e+01,-1.0526e+04
-4.9995e-01,-1.9989e+00,2.5926e+00,4.9858e+00,2.6837e+01,-1.0684e+04
-4.9094e-01,-1.9812e+00,2.5187e+00,4.9599e+00,2.6610e+01,-1.0729e+04
-4.9721e-01,-1.9995e+00,2.5180e+00,4.9396e+00,2.6620e+01,-1.0527e+04
-4.9249e-01,-1.9800e+00,2.4648e+00,4.9367e+00,2.6468e+01,-1.0684e+04
-4.9655e-01,-1.9787e+00,2.5092e+00,4.9023e+00,2.6609e+01,-1.0725e+04
-4.9810e-01,-1.9477e+00,2.4590e+00,4.9808e+00,2.6456e+01,-1.0714e+04
-4.9679e-01,-1.9975e+00,2.5938e+00,4.9615e+00,2.6836e+01,-1.0694e+04
-4.9683e-01,-1.9666e+00,2.5217e+00,4.9442e+00,2.6646e+01,-1.0277e+04
-4.9914e-01,-1.9962e+00,2.6008e+00,4.9928e+00,2.6868e+01,-1.0572e+04
-4.9584e-01,-1.9580e+00,2.5107e+00,4.8852e+00,2.6588e+01,-1.0578e+04
-4.9767e-01,-1.9646e+00,2.5111e+00,4.9607e+00,2.6611e+01,-1.0712e+04
