nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau,dmod
2.0000e+03,2.3600e+02,4.0000e+00,2.9500e+01,-5.1240e+05,-5.1241e+05,-4.7153e-01,-5.1241e+05,1.2142e-01,7.3793e+00,2.2734e+05,2.5094e+03,-6.4009e-02,-8.8716e-01,3.5763e+00,3.4236e+00,2.9510e+01
2.0000e+03,2.3700e+02,2.0000e+00,2.9551e+01,-5.1228e+05,-5.1229e+05,-4.7353e-01,-5.1229e+05,1.2144e-01,7.3813e+00,2.2712e+05,2.5156e+03,-4.4532e-01,-3.4916e-01,4.0227e+00,7.4636e+00,2.6882e+01
2.0000e+03,2.3800e+02,1.0000e+00,2.9639e+01,-5.1213e+05,-5.1214e+05,-4.7552e-01,-5.1214e+05,1.2146e-01,7.3833e+00,2.2700e+05,2.5187e+03,-4.6392e-01,-4.0302e-01,3.7139e+00,4.0141e+00,2.9578e+01
2.0000e+03,2.3900e+02,1.0000e+00,2.9726e+01,-5.1191e+05,-5.1192e+05,-4.7752e-01,-5.1192e+05,1.2147e-01,7.3853e+00,2.2685e+05,2.5218e+03,-3.5058e-01,-4.9523e-01,4.0313e+00,7.3169e+00,2.6177e+01
2.0000e+03,2.4000e+02,3.0000e+00,2.9740e+01,-5.1185e+05,-5.1186e+05,-4.7952e-01,-5.1186e+05,1.2149e-01,7.3873e+00,2.2663e+05,2.5311e+03,-3.5941e-01,-7.8510e-01,4.0434e+00,7.5646e+00,2.7508e+01
2.0000e+03,2.4100e+02,3.0000e+00,2.9753e+01,-5.1174e+05,-5.1175e+05,-4.8152e-01,-5.1175e+05,1.2151e-01,7.3893e+00,2.2657e+05,2.5407e+03,-1.7109e-01,-2.0296e-01,3.7027e+00,4.4057e+00,2.7821e+01
2.0000e+03,2.4200e+02,1.0000e+00,2.9840e+01,-5.1166e+05,-5.1166e+05,-4.8352e-01,-5.1166e+05,1.2152e-01,7.3913e+00,2.2647e+05,2.5438e+03,-2.0598e-02,-1.4231e-02,3.8713e+00,3.8909e+00,2.8625e+01
2.0000e+03,2.4300e+02,1.0000e+00,2.9926e+01,-5.1137e+05,-5.1137e+05,-4.8551e-01,-5.1137e+05,1.2154e-01,7.3933e+00,2.2638e+05,2.5469e+03,1.6296e-01,-2.5864e-01,3.0628e+00,1.1685e+00,2.5199e+01
2.0000e+03,2.4400e+02,1.0000e+00,3.0012e+01,-5.1130e+05,-5.1131e+05,-4.8751e-01,-5.1131e+05,1.2156e-01,7.3953e+00,2.2609e+05,2.5502e+03,7.5729e-02,-7.8703e-01,3.7487e+00,5.4659e+00,2.9377e+01
2.0000e+03,2.4500e+02,3.0000e+00,3.0025e+01,-5.1130e+05,-5.1131e+05,-4.8951e-01,-5.1131e+05,1.2141e-01,7.3775e+00,2.2603e+05,2.5598e+03,1.9197e-01,-8.2988e-01,3.8735e+00,6.9714e+00,2.5647e+01
2.0000e+03,2.4600e+02,1.0000e+00,3.0110e+01,-5.1120e+05,-5.1120e+05,-4.9151e-01,-5.1120e+05,1.2159e-01,7.3993e+00,2.2602e+05,2.5629e+03,-3.5871e-01,-7.5131e-02,3.8253e+00,5.6443e-01,2.9418e+01
2.0000e+03,2.4700e+02,4.0000e+00,3.0085e+01,-5.1017e+05,-5.1018e+05,-4.9351e-01,-5.1018e+05,1.2160e-01,7.4013e+00,2.2592e+05,2.5755e+03,-9.5886e-02,-4.9237e-01,3.5723e+00,4.4030e+00,2.6591e+01
2.0000e+03,2.4800e+02,5.0000e+00,3.0024e+01,-5.1001e+05,-5.1002e+05,-4.9550e-01,-5.1002e+05,1.2162e-01,7.4033e+00,2.2490e+05,2.5915e+03,-1.0002e-01,-9.5668e-01,3.2457e+00,2.7044e+00,2.7515e+01
2.0000e+03,2.4900e+02,3.0000e+00,3.0036e+01,-5.0987e+05,-5.0988e+05,-4.9750e-01,-5.0988e+05,1.2164e-01,7.4053e+00,2.2473e+05,2.6010e+03,-1.3359e-02,-4.1199e-01,3.7603e+00,5.6011e+00,2.7083e+01
2.0000e+03,2.5000e+02,1.0000e+00,3.0120e+01,-5.0974e+05,-5.0975e+05,-4.9950e-01,-5.0975e+05,1.2165e-01,7.4073e+00,2.2459e+05,2.6042e+03,2.0060e-01,-5.2921e-01,3.0494e+00,2.1775e+00,2.5494e+01
2.0000e+03,2.5100e+02,1.0000e+00,3.0205e+01,-5.0963e+05,-5.0964e+05,-5.0150e-01,-5.0964e+05,1.2167e-01,7.4093e+00,2.2446e+05,2.6074e+03,3.6127e-02,-3.2966e-01,3.5368e+00,3.1863e+00,2.8833e+01
2.0000e+03,2.5200e+02,2.0000e+00,3.0252e+01,-5.0953e+05,-5.0954e+05,-5.0350e-01,-5.0954e+05,1.2169e-01,7.4113e+00,2.2435e+05,2.6136e+03,-1.5966e-01,-6.0598e-01,3.6866e+00,4.4750e+00,2.9215e+01
2.0000e+03,2.5300e+02,1.0000e+00,3.0336e+01,-5.0953e+05,-5.0954e+05,-5.0549e-01,-5.0954e+05,1.1992e-01,7.1977e+00,2.2425e+05,2.6167e+03,-2.3000e-01,-8.3913e-01,3.9055e+00,6.6987e+00,2.6594e+01
2.0000e+03,2.5400e+02,3.0000e+00,3.0346e+01,-5.0945e+05,-5.0946e+05,-5.0749e-01,-5.0946e+05,1.2172e-01,7.4152e+00,2.2425e+05,2.6261e+03,-1.9893e-02,-2.8495e-01,3.9537e+00,7.7709e+00,2.6230e+01
2.0000e+03,2.5500e+02,1.0000e+00,3.0430e+01,-5.0922e+05,-5.0923e+05,-5.0949e-01,-5.0923e+05,1.2174e-01,7.4173e+00,2.2417e+05,2.6292e+03,-2.9640e-01,-9.6557e-01,3.5083e+00,4.2096e+00,2.5210e+01
2.0000e+03,2.5600e+02,1.0000e+00,3.0513e+01,-5.0900e+05,-5.0900e+05,-5.1149e-01,-5.0900e+05,1.2175e-01,7.4192e+00,2.2394e+05,2.6324e+03,-3.4600e-01,-1.1682e-01,3.7833e+00,5.7161e+00,2.6849e+01
2.0000e+03,2.5700e+02,1.0000e+00,3.0595e+01,-5.0896e+05,-5.0897e+05,-5.1349e-01,-5.0897e+05,1.2177e-01,7.4212e+00,2.2372e+05,2.6356e+03,-4.8035e-01,-4.9940e-01,3.1125e+00,1.8638e+00,2.5008e+01
2.0000e+03,2.5800e+02,1.0000e+00,3.0678e+01,-5.0852e+05,-5.0853e+05,-5.1548e-01,-5.0853e+05,1.2179e-01,7.4233e+00,2.2368e+05,2.6388e+03,1.9546e-01,-5.7734e-01,3.0836e+00,1.7074e-01,2.7152e+01
2.0000e+03,2.5900e+02,2.0000e+00,3.0724e+01,-5.0844e+05,-5.0845e+05,-5.1748e-01,-5.0845e+05,1.2180e-01,7.4252e+00,2.2324e+05,2.6451e+03,2.0567e-02,-4.1124e-01,3.8692e+00,7.0042e+00,2.9027e+01
2.0000e+03,2.6000e+02,1.0000e+00,3.0806e+01,-5.0843e+05,-5.0844e+05,-5.1948e-01,-5.0844e+05,1.2182e-01,7.4271e+00,2.2316e+05,2.6482e+03,-6.7185e-02,-4.7481e-01,3.5743e+00,2.1526e+00,2.9891e+01
2.0000e+03,2.6100e+02,2.0000e+00,3.0851e+01,-5.0830e+05,-5.0831e+05,-5.2148e-01,-5.0831e+05,1.2183e-01,7.4292e+00,2.2315e+05,2.6545e+03,7.2206e-02,-4.6615e-01,3.5653e+00,4.4011e+00,2.8561e+01
2.0000e+03,2.6200e+02,1.0000e+00,3.0933e+01,-5.0820e+05,-5.0821e+05,-5.2348e-01,-5.0821e+05,1.2185e-01,7.4312e+00,2.2302e+05,2.6578e+03,-7.3369e-03,-8.5978e-02,1.2704e+00,7.7734e+00,2.8079e+01
2.0000e+03,2.6300e+02,1.0000e+00,3.1014e+01,-5.0793e+05,-5.0794e+05,-5.2547e-01,-5.0794e+05,1.2187e-01,7.4332e+00,2.2292e+05,2.6610e+03,-1.8667e-01,-8.6997e-01,3.6040e+00,4.7445e+00,2.6274e+01
2.0000e+03,2.6400e+02,2.0000e+00,3.1059e+01,-5.0763e+05,-5.0764e+05,-5.2747e-01,-5.0764e+05,1.2188e-01,7.4352e+00,2.2265e+05,2.6674e+03,-4.9422e-01,-2.6294e-02,3.1737e+00,9.1439e-01,2.5092e+01
2.0000e+03,2.6500e+02,1.0000e+00,3.1140e+01,-5.0762e+05,-5.0763e+05,-5.2947e-01,-5.0763e+05,1.2190e-01,7.4372e+00,2.2235e+05,2.6706e+03,-1.0827e-01,-9.0167e-01,3.8545e+00,7.0839e+00,2.7835e+01
2.0000e+03,2.6600e+02,1.0000e+00,3.1221e+01,-5.0761e+05,-5.0761e+05,-5.3147e-01,-5.0761e+05,1.2192e-01,7.4391e+00,2.2234e+05,2.6736e+03,-2.3164e-01,-4.9900e-01,3.7339e+00,5.7303e+00,2.6851e+01
2.0000e+03,2.6700e+02,2.0000e+00,3.1265e+01,-5.0741e+05,-5.0742e+05,-5.3347e-01,-5.0742e+05,1.2193e-01,7.4412e+00,2.2233e+05,2.6799e+03,-1.1450e-01,-1.3113e-01,3.8814e+00,7.2384e+00,2.6388e+01
2.0000e+03,2.6800e+02,6.0000e+00,3.1163e+01,-5.0696e+05,-5.0697e+05,-5.3546e-01,-5.0697e+05,1.2195e-01,7.4432e+00,2.2213e+05,2.6982e+03,-1.5295e-01,-6.3345e-01,3.7038e+00,5.7272e+00,2.6282e+01
2.0000e+03,2.6900e+02,4.0000e+00,3.1134e+01,-5.0692e+05,-5.0692e+05,-5.3746e-01,-5.0692e+05,1.2197e-01,7.4452e+00,2.2168e+05,2.7108e+03,-3.1005e-01,-7.6316e-02,3.7921e+00,3.4613e+00,2.9201e+01
2.0000e+03,2.7000e+02,1.0000e+00,3.1214e+01,-5.0684e+05,-5.0685e+05,-5.3946e-01,-5.0685e+05,1.2198e-01,7.4472e+00,2.2164e+05,2.7140e+03,-2.4559e-01,-7.0285e-01,3.8719e+00,7.9827e+00,2.7760e+01
2.0000e+03,2.7100e+02,3.0000e+00,3.1221e+01,-5.0642e+05,-5.0643e+05,-5.4146e-01,-5.0643e+05,1.2200e-01,7.4492e+00,2.2156e+05,2.7236e+03,2.3393e-01,-3.9352e-01,3.3562e+00,3.6234e+00,2.7184e+01
2.0000e+03,2.7200e+02,1.0000e+00,3.1300e+01,-5.0619e+05,-5.0620e+05,-5.4346e-01,-5.0620e+05,1.2201e-01,7.4512e+00,2.2114e+05,2.7268e+03,-3.8963e-01,-9.7035e-01,3.3756e+00,1.0011e+00,2.9754e+01
2.0000e+03,2.7300e+02,1.0000e+00,3.1379e+01,-5.0600e+05,-5.0601e+05,-5.4545e-01,-5.0601e+05,1.2203e-01,7.4532e+00,2.2091e+05,2.7299e+03,-4.5118e-01,-5.8116e-01,3.2238e+00,3.1450e+00,2.5900e+01
2.0000e+03,2.7400e+02,1.0000e+00,3.1458e+01,-5.0563e+05,-5.0564e+05,-5.4745e-01,-5.0564e+05,1.2205e-01,7.4552e+00,2.2072e+05,2.7330e+03,-3.9694e-01,-6.2578e-02,4.0249e+00,7.6278e+00,2.9298e+01
2.0000e+03,2.7500e+02,3.0000e+00,3.1465e+01,-5.0559e+05,-5.0560e+05,-5.4945e-01,-5.0560e+05,1.2206e-01,7.4572e+00,2.2035e+05,2.7424e+03,-4.1608e-01,-3.9281e-01,3.2638e+00,1.5344e-01,2.8087e+01
2.0000e+03,2.7600e+02,1.0000e+00,3.1543e+01,-5.0518e+05,-5.0518e+05,-5.5145e-01,-5.0518e+05,1.2208e-01,7.4592e+00,2.2032e+05,2.7455e+03,-2.5954e-01,-4.0770e-01,3.4402e+00,4.1482e+00,2.5724e+01
2.0000e+03,2.7700e+02,1.0000e+00,3.1621e+01,-5.0500e+05,-5.0500e+05,-5.5345e-01,-5.0500e+05,1.2210e-01,7.4612e+00,2.1990e+05,2.7486e+03,-1.4167e-01,-6.9331e-01,1.2264e+00,7.5010e+00,2.9520e+01
2.0000e+03,2.7800e+02,2.0000e+00,3.1663e+01,-5.0492e+05,-5.0493e+05,-5.5544e-01,-5.0493e+05,1.2211e-01,7.4632e+00,2.1972e+05,2.7549e+03,-4.9409e-01,-3.7437e-01,3.3072e+00,1.9582e+00,2.8428e+01
2.0000e+03,2.7900e+02,1.0000e+00,3.1741e+01,-5.0415e+05,-5.0416e+05,-5.5744e-01,-5.0416e+05,1.2213e-01,7.4652e+00,2.1964e+05,2.7580e+03,5.6768e-02,-3.5571e-01,3.6891e+00,6.7718e+00,2.8346e+01
2.0000e+03,2.8000e+02,3.0000e+00,3.1746e+01,-5.0413e+05,-5.0414e+05,-5.5944e-01,-5.0414e+05,1.2215e-01,7.4672e+00,2.1888e+05,2.7675e+03,-3.5300e-01,-9.6127e-01,3.4634e+00,4.5606e+00,2.5541e+01
2.0000e+03,2.8100e+02,1.0000e+00,3.1823e+01,-5.0405e+05,-5.0405e+05,-5.6144e-01,-5.0405e+05,1.2216e-01,7.4692e+00,2.1885e+05,2.7706e+03,7.6059e-02,-6.9710e-01,1.0607e+00,3.7606e+00,2.8517e+01
2.0000e+03,2.8200e+02,1.0000e+00,3.1900e+01,-5.0396e+05,-5.0396e+05,-5.6344e-01,-5.0396e+05,1.2218e-01,7.4712e+00,2.1877e+05,2.7737e+03,7.3517e-02,-6.4068e-01,1.3520e+00,5.8636e+00,2.9405e+01
2.0000e+03,2.8300e+02,2.0000e+00,3.1941e+01,-5.0363e+05,-5.0364e+05,-5.6543e-01,-5.0364e+05,1.2219e-01,7.4732e+00,2.1868e+05,2.7800e+03,-4.0036e-01,-8.9707e-01,3.3010e+00,2.5986e+00,2.9228e+01
2.0000e+03,2.8400e+02,1.0000e+00,3.2018e+01,-5.0326e+05,-5.0326e+05,-5.6743e-01,-5.0326e+05,1.2221e-01,7.4752e+00,2.1835e+05,2.7832e+03,-3.6250e-01,-2.9304e-01,3.3385e+00,3.7686e+00,2.6669e+01
2.0000e+03,2.8500e+02,2.0000e+00,3.2058e+01,-5.0287e+05,-5.0288e+05,-5.6943e-01,-5.0288e+05,1.2223e-01,7.4772e+00,2.1798e+05,2.7896e+03,-7.6440e-02,-7.0553e-01,3.5360e+00,5.1816e+00,2.7763e+01
2.0000e+03,2.8600e+02,1.0000e+00,3.2135e+01,-5.0206e+05,-5.0207e+05,-5.7143e-01,-5.0207e+05,1.2224e-01,7.4792e+00,2.1759e+05,2.7928e+03,-2.8544e-01,-6.7417e-02,3.7729e+00,7.6791e+00,2.7026e+01
2.0000e+03,2.8700e+02,2.0000e+00,3.2175e+01,-5.0197e+05,-5.0198e+05,-5.7343e-01,-5.0198e+05,1.2226e-01,7.4812e+00,2.1678e+05,2.7989e+03,1.2011e-01,-6.2398e-01,3.4367e+00,4.9982e+00,2.7207e+01
2.0000e+03,2.8800e+02,1.0000e+00,3.2251e+01,-5.0163e+05,-5.0164e+05,-5.7542e-01,-5.0164e+05,1.2228e-01,7.4832e+00,2.1669e+05,2.8019e+03,-1.4741e-01,-7.6639e-02,3.3700e+00,1.8200e+00,2.7656e+01
2.0000e+03,2.8900e+02,1.0000e+00,3.2327e+01,-5.0123e+05,-5.0124e+05,-5.7742e-01,-5.0124e+05,1.2229e-01,7.4852e+00,2.1635e+05,2.8052e+03,-3.3176e-01,-3.7848e-02,2.2927e+00,3.5717e+00,2.9876e+01
2.0000e+03,2.9000e+02,1.0000e+00,3.2402e+01,-5.0118e+05,-5.0119e+05,-5.7942e-01,-5.0119e+05,1.2231e-01,7.4872e+00,2.1595e+05,2.8084e+03,-4.2805e-01,-2.5174e-01,3.0985e+00,2.3970e+00,2.6141e+01
2.0000e+03,2.9100e+02,1.0000e+00,3.2478e+01,-5.0115e+05,-5.0116e+05,-5.8142e-01,-5.0116e+05,1.2232e-01,7.4892e+00,2.1590e+05,2.8115e+03,1.2563e-01,-3.4237e-01,3.5920e+00,6.9405e+00,2.5631e+01
2.0000e+03,2.9200e+02,2.0000e+00,3.2517e+01,-5.0074e+05,-5.0075e+05,-5.8342e-01,-5.0075e+05,1.2234e-01,7.4912e+00,2.1587e+05,2.8176e+03,2.0847e-01,-4.2062e-01,1.7470e+00,4.8122e+00,2.9669e+01
2.0000e+03,2.9300e+02,5.0000e+00,3.2447e+01,-5.0066e+05,-5.0067e+05,-5.8541e-01,-5.0067e+05,1.2236e-01,7.4932e+00,2.1546e+05,2.8329e+03,-2.7025e-01,-2.4122e-01,3.2531e+00,4.0150e-01,2.7828e+01
2.0000e+03,2.9400e+02,9.0000e+00,3.2237e+01,-5.0055e+05,-5.0056e+05,-5.8741e-01,-5.0056e+05,1.2237e-01,7.4952e+00,2.1538e+05,2.8611e+03,5.5240e-02,-4.3782e-01,3.1671e+00,3.0416e+00,2.7152e+01
2.0000e+03,2.9500e+02,1.0000e+00,3.2311e+01,-5.0038e+05,-5.0039e+05,-5.8941e-01,-5.0039e+05,1.2239e-01,7.4972e+00,2.1527e+05,2.8643e+03,-3.0373e-01,-4.1746e-01,3.2196e+00,1.6827e+00,2.8285e+01
2.0000e+03,2.9600e+02,2.0000e+00,3.2350e+01,-5.0035e+05,-5.0035e+05,-5.9141e-01,-5.0035e+05,1.2241e-01,7.4992e+00,2.1510e+05,2.8705e+03,-2.3366e-01,-4.4259e-01,3.5968e+00,6.2744e+00,2.5027e+01
2.0000e+03,2.9700e+02,1.0000e+00,3.2424e+01,-4.9961e+05,-4.9962e+05,-5.9341e-01,-4.9962e+05,1.2242e-01,7.5012e+00,2.1507e+05,2.8736e+03,-4.9333e-03,-3.2578e-01,3.6675e+00,7.8682e+00,2.7454e+01
2.0000e+03,2.9800e+02,2.0000e+00,3.2462e+01,-4.9874e+05,-4.9875e+05,-5.9540e-01,-4.9875e+05,1.2244e-01,7.5032e+00,2.1433e+05,2.8799e+03,7.8345e-03,-2.7852e-01,1.0374e+00,7.6308e+00,2.8065e+01
2.0000e+03,2.9900e+02,3.0000e+00,3.2465e+01,-4.9864e+05,-4.9865e+05,-5.9740e-01,-4.9865e+05,1.2246e-01,7.5052e+00,2.1346e+05,2.8892e+03,-4.2078e-01,-4.2272e-01,3.6172e+00,7.7322e+00,2.5983e+01
2.0000e+03,3.0000e+02,2.0000e+00,3.2503e+01,-4.9825e+05,-4.9826e+05,-5.9940e-01,-4.9826e+05,1.2247e-01,7.5072e+00,2.1336e+05,2.8957e+03,6.4985e-02,-1.9879e-01,3.5081e+00,4.4315e+00,2.8588e+01
2.0000e+03,3.0100e+02,2.0000e+00,3.2541e+01,-4.9813e+05,-4.9814e+05,-6.0140e-01,-4.9814e+05,1.2249e-01,7.5091e+00,2.1297e+05,2.9019e+03,-4.2789e-01,-1.8066e-01,3.5184e+00,6.2907e+00,2.5386e+01
2.0000e+03,3.0200e+02,1.0000e+00,3.2613e+01,-4.9736e+05,-4.9736e+05,-6.0340e-01,-4.9736e+05,1.2250e-01,7.5112e+00,2.1285e+05,2.9052e+03,-1.1796e-01,-3.3264e-01,3.1588e+00,7.8134e-01,2.7839e+01
2.0000e+03,3.0300e+02,1.0000e+00,3.2686e+01,-4.9718e+05,-4.9719e+05,-6.0539e-01,-4.9719e+05,1.2252e-01,7.5132e+00,2.1208e+05,2.9084e+03,-2.1413e-01,-4.0903e-01,3.5631e+00,4.7745e+00,2.9472e+01
2.0000e+03,3.0400e+02,4.0000e+00,3.2653e+01,-4.9659e+05,-4.9659e+05,-6.0739e-01,-4.9659e+05,1.2254e-01,7.5151e+00,2.1190e+05,2.9212e+03,1.5044e-01,-2.2716e-03,3.5743e+00,5.8303e+00,2.7564e+01
2.0000e+03,3.0500e+02,2.0000e+00,3.2690e+01,-4.9649e+05,-4.9650e+05,-6.0939e-01,-4.9650e+05,1.2255e-01,7.5171e+00,2.1131e+05,2.9274e+03,-2.0393e-01,-3.5734e-01,3.6046e+00,7.7420e+00,2.6659e+01
2.0000e+03,3.0600e+02,3.0000e+00,3.2692e+01,-4.9607e+05,-4.9607e+05,-6.1139e-01,-4.9607e+05,1.2257e-01,7.5192e+00,2.1121e+05,2.9368e+03,-1.5771e-02,-5.8659e-01,3.4442e+00,4.7258e+00,2.9245e+01
2.0000e+03,3.0700e+02,2.0000e+00,3.2729e+01,-4.9599e+05,-4.9600e+05,-6.1339e-01,-4.9600e+05,1.2259e-01,7.5211e+00,2.1079e+05,2.9430e+03,-3.9467e-01,-8.4469e-01,3.5982e+00,7.8551e+00,2.8474e+01
2.0000e+03,3.0800e+02,1.0000e+00,3.2801e+01,-4.9596e+05,-4.9596e+05,-6.1538e-01,-4.9596e+05,1.2260e-01,7.5231e+00,2.1071e+05,2.9461e+03,-1.8887e-01,-7.1792e-01,3.2591e+00,4.1116e+00,2.5560e+01
2.0000e+03,3.0900e+02,1.0000e+00,3.2872e+01,-4.9582e+05,-4.9583e+05,-6.1738e-01,-4.9583e+05,1.2262e-01,7.5251e+00,2.1068e+05,2.9493e+03,-3.3034e-01,-6.5725e-01,3.4246e+00,5.0062e+00,2.8887e+01
2.0000e+03,3.1000e+02,1.0000e+00,3.2944e+01,-4.9562e+05,-4.9563e+05,-6.1938e-01,-4.9563e+05,1.2263e-01,7.5271e+00,2.1054e+05,2.9525e+03,4.5113e-03,-6.9473e-01,2.9895e+00,2.7062e+00,2.6090e+01
2.0000e+03,3.1100e+02,2.0000e+00,3.2980e+01,-4.9552e+05,-4.9553e+05,-6.2138e-01,-4.9553e+05,1.2265e-01,7.5291e+00,2.1035e+05,2.9587e+03,-2.5414e-01,-2.4892e-01,3.7099e+00,7.6742e+00,2.9205e+01
2.0000e+03,3.1200e+02,1.0000e+00,3.3051e+01,-4.9459e+05,-4.9460e+05,-6.2338e-01,-4.9460e+05,1.2267e-01,7.5311e+00,2.1024e+05,2.9620e+03,6.1744e-02,-6.3380e-01,3.4155e+00,6.5352e+00,2.6009e+01
2.0000e+03,3.1300e+02,2.0000e+00,3.3087e+01,-4.9455e+05,-4.9456e+05,-6.2537e-01,-4.9456e+05,1.2268e-01,7.5331e+00,2.0931e+05,2.9683e+03,-1.8700e-01,-8.3547e-01,3.2182e+00,2.7206e+00,2.9227e+01
2.0000e+03,3.1400e+02,1.0000e+00,3.3157e+01,-4.9392e+05,-4.9393e+05,-6.2737e-01,-4.9393e+05,1.2270e-01,7.5351e+00,2.0927e+05,2.9715e+03,-3.5375e-01,-1.7948e-01,3.0811e+00,3.2086e+00,2.5205e+01
2.0000e+03,3.1500e+02,1.0000e+00,3.3228e+01,-4.9392e+05,-4.9392e+05,-6.2937e-01,-4.9392e+05,1.2225e-01,7.4799e+00,2.0864e+05,2.9749e+03,2.2900e-01,-1.1717e-01,3.5217e+00,7.4397e+00,2.6991e+01
2.0000e+03,3.1600e+02,1.0000e+00,3.3298e+01,-4.9389e+05,-4.9389e+05,-6.3137e-01,-4.9389e+05,1.2273e-01,7.5391e+00,2.0864e+05,2.9781e+03,9.8881e-02,-4.1274e-01,2.8969e+00,5.0356e-01,2.6379e+01
2.0000e+03,3.1700e+02,1.0000e+00,3.3368e+01,-4.9366e+05,-4.9367e+05,-6.3337e-01,-4.9367e+05,1.2275e-01,7.5411e+00,2.0861e+05,2.9813e+03,5.3892e-02,-4.1270e-01,2.8865e+00,9.4630e-01,2.6146e+01
2.0000e+03,3.1800e+02,1.0000e+00,3.3438e+01,-4.9333e+05,-4.9334e+05,-6.3536e-01,-4.9334e+05,1.2276e-01,7.5431e+00,2.0838e+05,2.9844e+03,-1.6021e-01,-9.0256e-02,3.4379e+00,6.0720e+00,2.5321e+01
2.0000e+03,3.1900e+02,3.0000e+00,3.3438e+01,-4.9330e+05,-4.9331e+05,-6.3736e-01,-4.9331e+05,1.2278e-01,7.5451e+00,2.0805e+05,2.9938e+03,-1.3448e-01,-7.3326e-01,3.4200e+00,6.0530e+00,2.6353e+01
2.0000e+03,3.2000e+02,1.0000e+00,3.3508e+01,-4.9305e+05,-4.9306e+05,-6.3936e-01,-4.9306e+05,1.2280e-01,7.5471e+00,2.0802e+05,2.9971e+03,-2.7838e-02,-8.3995e-01,3.4867e+00,7.1713e+00,2.8655e+01
2.0000e+03,3.2100e+02,4.0000e+00,3.3472e+01,-4.9296e+05,-4.9297e+05,-6.4136e-01,-4.9297e+05,1.2281e-01,7.5491e+00,2.0777e+05,3.0096e+03,4.3929e-02,-2.6211e-02,3.1419e+00,3.6139e+00,2.5111e+01
2.0000e+03,3.2200e+02,4.0000e+00,3.3437e+01,-4.9288e+05,-4.9289e+05,-6.4336e-01,-4.9289e+05,1.2283e-01,7.5511e+00,2.0768e+05,3.0221e+03,-4.2736e-01,-5.4415e-01,3.3585e+00,5.4684e+00,2.8055e+01
2.0000e+03,3.2300e+02,4.0000e+00,3.3402e+01,-4.9261e+05,-4.9262e+05,-6.4535e-01,-4.9262e+05,1.2285e-01,7.5531e+00,2.0760e+05,3.0349e+03,-2.3632e-01,-5.5705e-01,3.3180e+00,4.9787e+00,2.5886e+01
2.0000e+03,3.2400e+02,1.0000e+00,3.3471e+01,-4.9191e+05,-4.9192e+05,-6.4735e-01,-4.9192e+05,1.2286e-01,7.5551e+00,2.0733e+05,3.0380e+03,4.8658e-02,-6.8486e-01,2.9845e+00,4.9836e-01,2.7913e+01
2.0000e+03,3.2500e+02,1.0000e+00,3.3540e+01,-4.9179e+05,-4.9179e+05,-6.4935e-01,-4.9179e+05,1.2288e-01,7.5571e+00,2.0663e+05,3.0412e+03,-4.1531e-01,-6.8629e-01,3.3291e+00,5.5846e+00,2.7348e+01
2.0000e+03,3.2600e+02,2.0000e+00,3.3574e+01,-4.9117e+05,-4.9117e+05,-6.5135e-01,-4.9117e+05,1.2289e-01,7.5591e+00,2.0651e+05,3.0474e+03,-4.9299e-01,-3.3875e-01,4.1046e+00,7.4203e+00,2.5547e+01
2.0000e+03,3.2700e+02,1.0000e+00,3.3642e+01,-4.9091e+05,-4.9092e+05,-6.5335e-01,-4.9092e+05,1.2291e-01,7.5611e+00,2.0589e+05,3.0505e+03,1.2880e-01,-9.1826e-02,3.3785e+00,6.2107e+00,2.6720e+01
2.0000e+03,3.2800e+02,1.0000e+00,3.3710e+01,-4.9053e+05,-4.9054e+05,-6.5534e-01,-4.9054e+05,1.2293e-01,7.5631e+00,2.0563e+05,3.0538e+03,-3.0630e-01,-6.5109e-01,2.8831e+00,4.0152e-01,2.6495e+01
2.0000e+03,3.2900e+02,1.0000e+00,3.3778e+01,-4.9022e+05,-4.9023e+05,-6.5734e-01,-4.9023e+05,1.2294e-01,7.5651e+00,2.0525e+05,3.0569e+03,-3.4827e-01,-2.7362e-01,3.2853e+00,4.7130e+00,2.7284e+01
2.0000e+03,3.3000e+02,1.0000e+00,3.3846e+01,-4.8936e+05,-4.8937e+05,-6.5934e-01,-4.8937e+05,1.2296e-01,7.5671e+00,2.0494e+05,3.0602e+03,-4.8674e-01,-5.1273e-01,3.1987e+00,1.6859e+00,2.9178e+01
2.0000e+03,3.3100e+02,3.0000e+00,3.3845e+01,-4.8915e+05,-4.8915e+05,-6.6134e-01,-4.8915e+05,1.2298e-01,7.5691e+00,2.0408e+05,3.0694e+03,-4.1533e-01,-5.6196e-01,1.2843e+00,6.5483e+00,2.9331e+01
2.0000e+03,3.3200e+02,1.0000e+00,3.3912e+01,-4.8853e+05,-4.8854e+05,-6.6334e-01,-4.8854e+05,1.2299e-01,7.5711e+00,2.0387e+05,3.0726e+03,-4.7127e-01,-2.7459e-01,2.8583e+00,1.7688e+00,2.5404e+01
2.0000e+03,3.3300e+02,1.0000e+00,3.3980e+01,-4.8840e+05,-4.8840e+05,-6.6533e-01,-4.8840e+05,1.2301e-01,7.5731e+00,2.0325e+05,3.0757e+03,-2.8539e-01,-3.4135e-01,1.3612e+00,6.5959e+00,2.9037e+01
