nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau,dmod
2.0000e+03,1.3000e+01,1.0000e+00,4.1401e+00,-7.1507e+14,-7.1507e+14,-4.3261e-02,-inf,,-4.4073e+13,inf,8.9825e+01,-1.2516e+00,-7.8255e-01,4.0799e+00,8.7008e-01,2.8808e+01
2.0000e+03,1.4000e+01,1.0000e+00,4.4444e+00,-7.1504e+14,-7.1504e+14,-4.6589e-02,-inf,,-4.1549e+13,inf,9.5099e+01,-1.4539e+00,-9.8535e-01,4.0597e+00,1.4679e+00,2.9345e+01
2.0000e+03,1.5000e+01,1.0000e+00,4.7468e+00,-7.1503e+14,-7.1503e+14,-4.9917e-02,-inf,,-3.9035e+13,inf,1.0139e+02,-1.1861e+00,-4.4852e-01,2.1010e+00,2.0849e-01,2.8640e+01
2.0000e+03,1.6000e+01,1.0000e+00,5.0473e+00,-7.1493e+14,-7.1493e+14,-5.3245e-02,-inf,,-3.6524e+13,inf,1.0766e+02,-2.2404e-01,-6.8823e-01,4.3080e+00,1.0225e-01,2.8601e+01
2.0000e+03,1.7000e+01,1.0000e+00,5.3459e+00,-7.1491e+14,-7.1491e+14,-5.6572e-02,-inf,,-3.4027e+13,inf,1.1396e+02,-9.6486e-01,-1.3435e-01,4.4784e+00,1.5399e+00,2.9294e+01
2.0000e+03,1.8000e+01,1.0000e+00,5.6426e+00,-7.1490e+14,-7.1490e+14,-5.9900e-02,-inf,,-3.1538e+13,inf,1.2055e+02,-7.0012e-02,-5.5182e-01,2.0560e+00,2.9295e+00,2.9161e+01
2.0000e+03,1.9000e+01,1.0000e+00,5.9375e+00,-7.1490e+14,-7.1490e+14,-6.3228e-02,-inf,,-2.9058e+13,inf,1.2581e+02,-1.4479e+00,-1.7642e+00,4.4881e+00,1.4709e+00,2.9139e+01
2.0000e+03,2.0000e+01,1.0000e+00,6.2305e+00,-7.1489e+14,-7.1489e+14,-6.6556e-02,-inf,,-2.6586e+13,inf,1.3230e+02,-4.9488e-01,-9.2624e-01,4.4576e+00,6.6544e-01,2.9339e+01
2.0000e+03,2.1000e+01,1.0000e+00,6.5217e+00,-7.1488e+14,-7.1488e+14,-6.9884e-02,-inf,,-2.4123e+13,inf,1.3861e+02,-2.3973e-01,-1.2843e+00,2.6385e+00,2.3109e+00,2.8839e+01
2.0000e+03,2.2000e+01,1.0000e+00,6.8111e+00,-7.1483e+14,-7.1483e+14,-7.3211e-02,-inf,,-2.1666e+13,inf,1.4401e+02,-5.3488e-01,-7.4057e-01,2.1787e+00,2.0492e+00,2.8558e+01
2.0000e+03,2.3000e+01,1.0000e+00,7.0988e+00,-7.1482e+14,-7.1482e+14,-7.6539e-02,-inf,,-1.9219e+13,inf,1.5071e+02,-6.6729e-01,-7.4425e-01,4.7221e+00,7.8729e-01,2.9101e+01
2.0000e+03,2.4000e+01,2.0000e+00,7.3620e+00,-7.1481e+14,-7.1481e+14,-7.9867e-02,-inf,,-1.6780e+13,inf,1.6358e+02,6.4833e-02,-1.3018e+00,4.2490e+00,6.4404e-01,2.8156e+01
2.0000e+03,2.5000e+01,2.0000e+00,7.6220e+00,-7.1478e+14,-7.1478e+14,-8.3195e-02,-inf,,-1.4349e+13,inf,1.7533e+02,-1.3923e+00,-1.0967e+00,4.9460e+00,1.3270e+00,2.8239e+01
2.0000e+03,2.6000e+01,1.0000e+00,7.9027e+00,-7.1478e+14,-7.1478e+14,-8.6523e-02,-inf,,-1.1926e+13,inf,1.8174e+02,-1.3957e+00,-1.8145e+00,4.6610e+00,1.7647e+00,2.8726e+01
2.0000e+03,2.7000e+01,1.0000e+00,8.1818e+00,-7.1478e+14,-7.1478e+14,-8.9850e-02,-inf,,-9.5121e+12,inf,1.8831e+02,-1.3720e+00,-9.8821e-01,4.8003e+00,1.5747e+00,2.9139e+01
2.0000e+03,2.8000e+01,3.0000e+00,8.4084e+00,-7.1477e+14,-7.1477e+14,-9.3178e-02,-inf,,-7.1058e+12,inf,2.0644e+02,-4.6590e-02,-5.8709e-01,2.0952e+00,2.4704e+00,2.8742e+01
2.0000e+03,2.9000e+01,1.0000e+00,8.6826e+00,-7.1477e+14,-7.1477e+14,-9.6506e-02,-inf,,-4.7075e+12,inf,2.1480e+02,-5.3389e-01,-1.7493e+00,4.8934e+00,2.6856e-01,2.9353e+01
2.0000e+03,3.0000e+01,1.0000e+00,8.9552e+00,-7.1477e+14,-7.1477e+14,-9.9834e-02,-inf,,-2.3172e+12,inf,2.2144e+02,-5.9115e-02,-1.5376e+00,2.0736e+00,2.6479e+00,2.8820e+01
2.0000e+03,3.1000e+01,1.0000e+00,9.2262e+00,-7.1477e+14,-7.1477e+14,-1.0316e-01,-inf,,6.5147e+10,inf,2.2708e+02,-1.1895e+00,-1.2780e+00,4.8652e+00,1.3886e+00,2.8546e+01
2.0000e+03,3.2000e+01,1.0000e+00,9.4955e+00,-7.1476e+14,-7.1476e+14,-1.0649e-01,-inf,,2.4395e+12,inf,2.3349e+02,-7.1973e-02,-1.6482e+00,2.2121e+00,1.6605e+00,2.8323e+01
2.0000e+03,3.3000e+01,1.0000e+00,9.7633e+00,-7.1475e+14,-7.1475e+14,-1.0982e-01,-inf,,4.8060e+12,inf,2.3883e+02,2.3825e-01,-1.1277e+00,4.4064e+00,1.5233e+00,2.9409e+01
2.0000e+03,3.4000e+01,1.0000e+00,1.0029e+01,-7.1472e+14,-7.1472e+14,-1.1314e-01,-inf,,7.1644e+12,inf,2.4532e+02,-8.8230e-01,-1.2646e+00,4.2899e+00,1.8864e+00,2.8275e+01
2.0000e+03,3.5000e+01,1.0000e+00,1.0294e+01,-7.1467e+14,-7.1467e+14,-1.1647e-01,-inf,,9.5144e+12,inf,2.5067e+02,-7.7023e-01,-7.6921e-01,2.2261e+00,3.7514e+00,2.9866e+01
2.0000e+03,3.6000e+01,2.0000e+00,1.0526e+01,-7.1467e+14,-7.1467e+14,-1.1980e-01,-inf,,1.1857e+13,inf,2.6231e+02,-1.0316e+00,-3.3236e-01,2.2955e+00,2.1298e+00,2.8469e+01
2.0000e+03,3.7000e+01,1.0000e+00,1.0787e+01,-7.1467e+14,-7.1467e+14,-1.2313e-01,-inf,,1.4192e+13,inf,2.6761e+02,4.8896e-01,-1.6425e+00,2.0366e+00,4.6243e+00,2.9864e+01
2.0000e+03,3.8000e+01,2.0000e+00,1.1014e+01,-7.1466e+14,-7.1466e+14,-1.2646e-01,-inf,,1.6519e+13,inf,2.8045e+02,4.4811e-01,-4.9157e-01,4.7500e+00,4.7326e-01,2.8572e+01
2.0000e+03,3.9000e+01,1.0000e+00,1.1272e+01,-7.1461e+14,-7.1461e+14,-1.2978e-01,-inf,,1.8837e+13,inf,2.8679e+02,-1.4476e+00,-9.9880e-01,3.5844e+00,2.3104e+00,2.8003e+01
2.0000e+03,4.0000e+01,2.0000e+00,1.1494e+01,-7.1458e+14,-7.1458e+14,-1.3311e-01,-inf,,2.1148e+13,inf,2.9849e+02,3.5990e-01,-1.8854e+00,4.4549e+00,1.7298e+00,2.8879e+01
2.0000e+03,4.1000e+01,1.0000e+00,1.1748e+01,-7.1451e+14,-7.1451e+14,-1.3644e-01,-inf,,2.3449e+13,inf,3.0369e+02,-6.4208e-01,-5.6056e-01,4.3041e+00,2.0242e+00,2.9726e+01
2.0000e+03,4.2000e+01,1.0000e+00,1.2000e+01,-7.1450e+14,-7.1450e+14,-1.3977e-01,-inf,,2.5745e+13,inf,3.0993e+02,-4.3091e-01,-3.3486e-01,2.5581e+00,2.8319e+00,2.9166e+01
2.0000e+03,4.3000e+01,1.0000e+00,1.2251e+01,-7.1447e+14,-7.1447e+14,-1.4309e-01,-inf,,2.8032e+13,inf,3.1659e+02,-1.4720e+00,-7.8205e-01,4.9657e+00,2.3187e+00,2.9174e+01
2.0000e+03,4.4000e+01,1.0000e+00,1.2500e+01,-7.1446e+14,-7.1446e+14,-1.4642e-01,-inf,,3.0312e+13,inf,3.2292e+02,1.6442e-01,-4.4707e-01,2.1835e+00,3.2919e+00,2.8754e+01
2.0000e+03,4.5000e+01,1.0000e+00,1.2748e+01,-7.1445e+14,-7.1445e+14,-1.4975e-01,-inf,,3.2584e+13,inf,3.2921e+02,2.0050e-01,-9.7022e-02,4.0489e+00,8.5401e-01,2.8820e+01
2.0000e+03,4.6000e+01,1.0000e+00,1.2994e+01,-7.1442e+14,-7.1442e+14,-1.5308e-01,-inf,,3.4848e+13,inf,3.3449e+02,9.1492e-02,-1.4967e+00,3.5914e+00,6.5741e-01,2.8275e+01
2.0000e+03,4.7000e+01,1.0000e+00,1.3239e+01,-7.1441e+14,-7.1441e+14,-1.5641e-01,-inf,,3.7105e+13,inf,3.4083e+02,1.4582e-01,-1.4505e+00,2.1552e+00,1.5646e+00,2.8033e+01
2.0000e+03,4.8000e+01,1.0000e+00,1.3483e+01,-7.1440e+14,-7.1440e+14,-1.5973e-01,-inf,,3.9355e+13,inf,3.4725e+02,-3.0605e-01,-7.4306e-01,4.9480e+00,1.8455e+00,2.9600e+01
2.0000e+03,4.9000e+01,1.0000e+00,1.3725e+01,-7.1439e+14,-7.1439e+14,-1.6306e-01,-inf,,4.1597e+13,inf,3.5374e+02,1.9752e-01,-3.3540e-01,3.0370e+00,2.4757e+00,2.9072e+01
2.0000e+03,5.0000e+01,1.0000e+00,1.3966e+01,-7.1434e+14,-7.1434e+14,-1.6639e-01,-inf,,-4.5449e+13,inf,3.5909e+02,-8.8624e-02,-4.7194e-01,3.0338e+00,2.5933e+00,2.9334e+01
2.0000e+03,5.1000e+01,1.0000e+00,1.4206e+01,-7.1432e+14,-7.1432e+14,-1.6972e-01,-inf,,-4.2923e+13,inf,3.6538e+02,-6.5743e-01,-6.1359e-01,3.1016e+00,2.4012e+00,2.9570e+01
2.0000e+03,5.2000e+01,1.0000e+00,1.4444e+01,-7.1431e+14,-7.1431e+14,-1.7305e-01,-inf,,-4.0406e+13,inf,3.7177e+02,-1.1522e-01,-1.0475e+00,2.5078e+00,7.2540e-01,2.8064e+01
2.0000e+03,5.3000e+01,2.0000e+00,1.4641e+01,-7.1429e+14,-7.1429e+14,-1.7637e-01,-inf,,-3.7898e+13,inf,3.8378e+02,-1.4162e+00,-1.6516e+00,3.6962e+00,1.8116e+00,2.9133e+01
2.0000e+03,5.4000e+01,1.0000e+00,1.4876e+01,-7.1421e+14,-7.1421e+14,-1.7970e-01,-inf,,-3.5395e+13,inf,3.9008e+02,-3.6584e-01,-3.6331e-01,4.8170e+00,2.0097e+00,2.9426e+01
2.0000e+03,5.5000e+01,1.0000e+00,1.5110e+01,-7.1421e+14,-7.1421e+14,-1.8303e-01,-inf,,-3.2905e+13,inf,3.9682e+02,4.0648e-01,-2.2923e-01,4.3379e+00,4.1490e-01,2.9925e+01
2.0000e+03,5.6000e+01,1.0000e+00,1.5342e+01,-7.1420e+14,-7.1420e+14,-1.8636e-01,-inf,,-3.0422e+13,inf,4.0358e+02,-4.6073e-01,-1.5844e+00,4.6253e+00,2.3191e+00,2.8277e+01
2.0000e+03,5.7000e+01,1.0000e+00,1.5574e+01,-7.1417e+14,-7.1417e+14,-1.8968e-01,-inf,,-2.7947e+13,inf,4.0993e+02,1.5366e-03,-6.0380e-01,2.3401e+00,2.9409e+00,2.8524e+01
2.0000e+03,5.8000e+01,1.0000e+00,1.5804e+01,-7.1415e+14,-7.1415e+14,-1.9301e-01,-inf,,-2.5481e+13,inf,4.1524e+02,4.5613e-01,-1.0546e+00,3.6984e+00,1.5522e+00,2.8199e+01
2.0000e+03,5.9000e+01,1.0000e+00,1.6033e+01,-7.1413e+14,-7.1413e+14,-1.9634e-01,-inf,,-2.3023e+13,inf,4.2161e+02,4.2289e-01,-1.7707e+00,2.7904e+00,2.0545e+00,2.8291e+01
2.0000e+03,6.0000e+01,1.0000e+00,1.6260e+01,-7.1413e+14,-7.1413e+14,-1.9967e-01,-inf,,-2.0574e+13,inf,4.2840e+02,-1.2320e+00,-1.0692e-02,2.5385e+00,3.2437e+00,2.9137e+01
2.0000e+03,6.1000e+01,1.0000e+00,1.6486e+01,-7.1410e+14,-7.1410e+14,-2.0300e-01,-inf,,-1.8132e+13,inf,4.3382e+02,-1.0151e+00,-1.7746e+00,3.2150e+00,5.1652e-01,2.9853e+01
2.0000e+03,6.2000e+01,2.0000e+00,1.6667e+01,-7.1409e+14,-7.1409e+14,-2.0632e-01,-inf,,-1.5700e+13,inf,4.4667e+02,-9.0568e-01,-1.8832e+00,3.8640e+00,3.2454e-01,2.9710e+01
2.0000e+03,6.3000e+01,1.0000e+00,1.6890e+01,-7.1408e+14,-7.1408e+14,-2.0965e-01,-inf,,-1.3275e+13,inf,4.5302e+02,3.6158e-02,-1.3942e+00,2.0455e+00,4.6873e+00,2.9407e+01
2.0000e+03,6.4000e+01,1.0000e+00,1.7112e+01,-7.1404e+14,-7.1404e+14,-2.1298e-01,-inf,,-1.0858e+13,inf,4.5980e+02,-3.3578e-01,-1.8645e+00,2.0179e+00,4.7333e+00,2.9580e+01
2.0000e+03,6.5000e+01,1.0000e+00,1.7333e+01,-7.1403e+14,-7.1403e+14,-2.1631e-01,-inf,,-8.4494e+12,inf,4.6617e+02,-7.5224e-01,-1.1970e+00,4.7753e+00,2.5241e+00,2.9328e+01
2.0000e+03,6.6000e+01,1.0000e+00,1.7553e+01,-7.1402e+14,-7.1402e+14,-2.1963e-01,-inf,,-6.0491e+12,inf,4.7257e+02,-5.9170e-01,-3.5277e-02,2.3975e+00,6.9676e-01,2.8136e+01
2.0000e+03,6.7000e+01,2.0000e+00,1.7725e+01,-7.1397e+14,-7.1397e+14,-2.2296e-01,-inf,,-3.6566e+12,inf,4.8545e+02,3.4529e-01,-1.6986e+00,2.3929e+00,3.8807e+00,2.9084e+01
2.0000e+03,6.8000e+01,1.0000e+00,1.7942e+01,-7.1393e+14,-7.1393e+14,-2.2629e-01,-inf,,-1.2724e+12,inf,4.9094e+02,-1.1434e+00,-4.9568e-01,2.1514e+00,9.1842e-01,2.8077e+01
2.0000e+03,6.9000e+01,1.0000e+00,1.8158e+01,-7.1391e+14,-7.1391e+14,-2.2962e-01,-inf,,1.1037e+12,inf,4.9724e+02,-1.4426e+00,-1.9574e-01,2.7096e+00,1.3730e+00,2.8636e+01
2.0000e+03,7.0000e+01,1.0000e+00,1.8373e+01,-7.1389e+14,-7.1389e+14,-2.3295e-01,-inf,,3.4717e+12,inf,5.0399e+02,2.6243e-01,-8.5465e-01,3.2841e+00,2.6579e+00,2.9731e+01
2.0000e+03,7.1000e+01,2.0000e+00,1.8538e+01,-7.1389e+14,-7.1389e+14,-2.3627e-01,-inf,,5.8319e+12,inf,5.1579e+02,-1.4751e+00,-1.4363e-01,3.3807e+00,7.8929e-01,2.9820e+01
2.0000e+03,7.2000e+01,1.0000e+00,1.8750e+01,-7.1385e+14,-7.1385e+14,-2.3960e-01,-inf,,8.1838e+12,inf,5.2204e+02,1.0955e-01,-1.4111e+00,4.3419e+00,2.3254e+00,2.8580e+01
2.0000e+03,7.3000e+01,1.0000e+00,1.8961e+01,-7.1385e+14,-7.1385e+14,-2.4293e-01,-inf,,1.0528e+13,inf,5.2855e+02,-7.2656e-01,-4.2957e-01,2.3040e+00,4.0891e+00,2.9485e+01
2.0000e+03,7.4000e+01,1.0000e+00,1.9171e+01,-7.1383e+14,-7.1383e+14,-2.4626e-01,-inf,,1.2864e+13,inf,5.3380e+02,-1.4440e+00,-2.7282e-01,4.9959e+00,3.3206e+00,2.9701e+01
2.0000e+03,7.5000e+01,1.0000e+00,1.9380e+01,-7.1380e+14,-7.1380e+14,-2.4958e-01,-inf,,1.5193e+13,inf,5.4010e+02,-1.3270e+00,-4.9397e-01,4.2269e+00,3.2235e+00,2.9691e+01
2.0000e+03,7.6000e+01,1.0000e+00,1.9588e+01,-7.1375e+14,-7.1375e+14,-2.5291e-01,-inf,,1.7512e+13,inf,5.4653e+02,2.6790e-01,-5.1728e-01,3.5471e+00,1.4390e+00,2.8080e+01
2.0000e+03,7.7000e+01,1.0000e+00,1.9794e+01,-7.1374e+14,-7.1374e+14,-2.5624e-01,-inf,,1.9825e+13,inf,5.5273e+02,-1.3664e+00,-1.0539e+00,2.6169e+00,2.3319e+00,2.8869e+01
2.0000e+03,7.8000e+01,1.0000e+00,2.0000e+01,-7.1372e+14,-7.1372e+14,-2.5957e-01,-inf,,2.2130e+13,inf,5.5931e+02,-1.2762e+00,-7.8561e-01,3.6978e+00,1.6696e-01,2.9235e+01
2.0000e+03,7.9000e+01,1.0000e+00,2.0205e+01,-7.1371e+14,-7.1371e+14,-2.6290e-01,-inf,,2.4427e+13,inf,5.6590e+02,-8.5361e-01,-8.1904e-01,4.5617e+00,2.9419e+00,2.8346e+01
2.0000e+03,8.0000e+01,1.0000e+00,2.0408e+01,-7.1367e+14,-7.1367e+14,-2.6622e-01,-inf,,2.6716e+13,inf,5.7115e+02,7.8681e-02,-1.2591e+00,2.3329e+00,4.1116e+00,2.9303e+01
2.0000e+03,8.1000e+01,1.0000e+00,2.0611e+01,-7.1366e+14,-7.1366e+14,-2.6955e-01,-inf,,2.8998e+13,inf,5.7761e+02,-1.4214e+00,-1.1364e+00,4.5628e+00,4.2811e+00,2.8177e+01
2.0000e+03,8.2000e+01,2.0000e+00,2.0759e+01,-7.1364e+14,-7.1364e+14,-2.7288e-01,-inf,,3.1271e+13,inf,5.9073e+02,-1.4922e+00,-1.6314e+00,4.7839e+00,6.8964e+00,2.9630e+01
2.0000e+03,8.3000e+01,1.0000e+00,2.0960e+01,-7.1360e+14,-7.1360e+14,-2.7621e-01,-inf,,3.3536e+13,inf,5.9762e+02,1.7012e-01,-4.1500e-01,2.9877e+00,3.6363e+00,2.9920e+01
2.0000e+03,8.4000e+01,1.0000e+00,2.1159e+01,-7.1355e+14,-7.1355e+14,-2.7953e-01,-inf,,3.5793e+13,inf,6.0299e+02,-3.7944e-01,-4.6178e-01,3.3056e+00,9.2699e-01,2.9197e+01
2.0000e+03,8.5000e+01,1.0000e+00,2.1357e+01,-7.1354e+14,-7.1354e+14,-2.8286e-01,-inf,,3.8044e+13,inf,6.0932e+02,2.2663e-01,-1.5299e+00,3.6913e+00,3.6295e-01,2.8760e+01
2.0000e+03,8.6000e+01,1.0000e+00,2.1554e+01,-7.1352e+14,-7.1352e+14,-2.8619e-01,-inf,,4.0287e+13,inf,6.1594e+02,-1.4154e+00,-2.8596e-01,2.4426e+00,1.1205e+00,2.8213e+01
2.0000e+03,8.7000e+01,1.0000e+00,2.1750e+01,-7.1351e+14,-7.1351e+14,-2.8952e-01,-inf,,4.2523e+13,inf,6.2271e+02,-5.8943e-01,-2.8169e-01,2.9767e+00,3.4422e+00,2.9836e+01
2.0000e+03,8.8000e+01,1.0000e+00,2.1945e+01,-7.1351e+14,-7.1351e+14,-2.9285e-01,-inf,,-4.4291e+13,inf,6.2813e+02,-1.4848e+00,-2.0732e-01,4.9927e+00,8.0794e+00,2.8060e+01
2.0000e+03,8.9000e+01,2.0000e+00,2.2084e+01,-7.1350e+14,-7.1350e+14,-2.9617e-01,-inf,,-4.1773e+13,inf,6.4010e+02,-1.4442e+00,-8.5340e-01,4.4169e+00,4.2631e+00,2.9051e+01
2.0000e+03,9.0000e+01,1.0000e+00,2.2277e+01,-7.1344e+14,-7.1344e+14,-2.9950e-01,-inf,,-3.9261e+13,inf,6.4635e+02,-1.4565e+00,-1.1033e+00,4.6793e+00,7.7812e+00,2.8498e+01
2.0000e+03,9.1000e+01,1.0000e+00,2.2469e+01,-7.1344e+14,-7.1344e+14,-3.0283e-01,-inf,,-3.6760e+13,inf,6.5300e+02,-1.2822e+00,-1.0752e+00,4.6591e+00,4.7033e+00,2.8932e+01
2.0000e+03,9.2000e+01,2.0000e+00,2.2604e+01,-7.1342e+14,-7.1342e+14,-3.0616e-01,-inf,,-3.4267e+13,inf,6.6465e+02,-1.4379e+00,-1.2735e+00,4.1922e+00,4.8081e+00,2.8689e+01
2.0000e+03,9.3000e+01,1.0000e+00,2.2794e+01,-7.1341e+14,-7.1341e+14,-3.0948e-01,-inf,,-3.1782e+13,inf,6.7101e+02,1.3663e-01,-9.8489e-01,2.0636e+00,4.3919e+00,2.8893e+01
2.0000e+03,9.4000e+01,1.0000e+00,2.2983e+01,-7.1341e+14,-7.1341e+14,-3.1281e-01,-inf,,-2.9307e+13,inf,6.7724e+02,-1.9660e-01,-6.9107e-01,3.6570e+00,1.9387e+00,2.9962e+01
2.0000e+03,9.5000e+01,1.0000e+00,2.3171e+01,-7.1341e+14,-7.1341e+14,-3.1614e-01,-inf,,-2.6839e+13,inf,6.8376e+02,-8.8733e-01,-4.8243e-01,3.6898e+00,4.7783e-01,2.9131e+01
2.0000e+03,9.6000e+01,1.0000e+00,2.3358e+01,-7.1341e+14,-7.1341e+14,-3.1947e-01,-inf,,-2.4380e+13,inf,6.9025e+02,-1.4813e+00,-1.9870e-01,4.9317e+00,5.6133e+00,2.8170e+01
2.0000e+03,9.7000e+01,1.0000e+00,2.3544e+01,-7.1339e+14,-7.1339e+14,-3.2280e-01,-inf,,-2.1928e+13,inf,6.9695e+02,-1.3159e+00,-2.2442e-01,2.0493e+00,8.6529e+00,2.9798e+01
2.0000e+03,9.8000e+01,1.0000e+00,2.3729e+01,-7.1337e+14,-7.1337e+14,-3.2612e-01,-inf,,-1.9485e+13,inf,7.0348e+02,-1.1849e+00,-5.3882e-01,4.9673e+00,7.8195e+00,2.9959e+01
2.0000e+03,9.9000e+01,1.0000e+00,2.3913e+01,-7.1336e+14,-7.1336e+14,-3.2945e-01,-inf,,-1.7049e+13,inf,7.0981e+02,1.8779e-01,-1.0583e+00,3.7547e+00,1.7406e+00,2.9094e+01
2.0000e+03,1.0000e+02,1.0000e+00,2.4096e+01,-7.1335e+14,-7.1335e+14,-3.3278e-01,-inf,,-1.4623e+13,inf,7.1613e+02,-5.8922e-01,-1.6887e+00,4.9879e+00,8.9079e+00,2.9607e+01
2.0000e+03,1.0100e+02,2.0000e+00,2.4221e+01,-7.1335e+14,-7.1335e+14,-3.3611e-01,-inf,,-1.2204e+13,inf,7.2932e+02,-9.6441e-01,-1.9265e+00,4.4121e+00,3.4046e+00,2.9784e+01
2.0000e+03,1.0200e+02,1.0000e+00,2.4402e+01,-7.1333e+14,-7.1333e+14,-3.3943e-01,-inf,,-9.7934e+12,inf,7.3559e+02,-1.4832e+00,-1.0569e+00,4.5573e+00,9.2395e+00,2.8463e+01
2.0000e+03,1.0300e+02,1.0000e+00,2.4582e+01,-7.1328e+14,-7.1328e+14,-3.4276e-01,-inf,,-7.3905e+12,inf,7.4096e+02,-1.1096e+00,-1.8852e+00,4.7442e+00,8.3236e+00,2.8318e+01
2.0000e+03,1.0400e+02,2.0000e+00,2.4703e+01,-7.1327e+14,-7.1327e+14,-3.4609e-01,-inf,,-4.9962e+12,inf,7.5387e+02,-1.3161e+00,-1.8924e+00,4.5884e+00,6.3367e+00,2.9739e+01
2.0000e+03,1.0500e+02,1.0000e+00,2.4882e+01,-7.1325e+14,-7.1325e+14,-3.4942e-01,-inf,,-2.6098e+12,inf,7.5944e+02,1.9205e-01,-1.0533e+00,4.7077e+00,2.3374e+00,2.8608e+01
2.0000e+03,1.0600e+02,7.0000e+00,2.4709e+01,-7.1320e+14,-7.1320e+14,-3.5275e-01,-inf,,-2.3154e+11,inf,8.0178e+02,-1.2193e+00,-1.2000e+00,4.4813e+00,4.6084e+00,2.9387e+01
2.0000e+03,1.0700e+02,1.0000e+00,2.4884e+01,-7.1319e+14,-7.1319e+14,-3.5607e-01,-inf,,2.1386e+12,inf,8.0809e+02,3.8012e-01,-2.3949e-01,3.3744e+00,2.7137e-01,2.8137e+01
2.0000e+03,1.0800e+02,1.0000e+00,2.5058e+01,-7.1318e+14,-7.1318e+14,-3.5940e-01,-inf,,4.5009e+12,inf,8.1364e+02,-7.7633e-01,-1.8175e+00,2.1358e+00,3.4903e+00,2.8711e+01
2.0000e+03,1.0900e+02,2.0000e+00,2.5173e+01,-7.1317e+14,-7.1317e+14,-3.6273e-01,-inf,,6.8552e+12,inf,8.2634e+02,2.9993e-01,-1.1665e+00,3.6076e+00,1.6146e-01,2.8601e+01
2.0000e+03,1.1000e+02,1.0000e+00,2.5346e+01,-7.1317e+14,-7.1317e+14,-3.6606e-01,-inf,,9.2018e+12,inf,8.3165e+02,-6.0939e-01,-5.2781e-02,4.3933e+00,2.9128e+00,2.9112e+01
