niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
1.1000e+01,1.0000e+00,1.0880e+00,-1.7989e+05,-1.7989e+05,-1.0995e-02,-1.7989e+05,8.7223e-02,7.6116e+00,1.7644e+05,3.0186e+01,4.2498e-01,-1.2063e+00,3.9280e+00,2.7815e+00,2.2039e+01
1.2000e+01,1.0000e+00,1.1858e+00,-1.7988e+05,-1.7989e+05,-1.1994e-02,-1.7989e+05,8.7189e-02,7.6057e+00,1.7643e+05,3.3255e+01,-4.6133e-01,-9.8214e-01,3.7719e+00,2.1765e+00,2.2162e+01
1.3000e+01,1.0000e+00,1.2833e+00,-1.7979e+05,-1.7980e+05,-1.2994e-02,-1.7980e+05,8.7236e-02,7.6139e+00,1.7642e+05,3.5965e+01,-4.9065e-01,-6.4903e-01,3.9431e+00,2.8288e+00,2.2509e+01
1.4000e+01,1.0000e+00,1.3807e+00,-1.7966e+05,-1.7966e+05,-1.3993e-02,-1.7966e+05,8.7242e-02,7.6149e+00,1.7633e+05,3.8630e+01,1.2497e-01,-1.6482e+00,3.8859e+00,3.1286e+00,2.2077e+01
1.5000e+01,1.0000e+00,1.4778e+00,-1.7961e+05,-1.7962e+05,-1.4993e-02,-1.7962e+05,8.7247e-02,7.6159e+00,1.7619e+05,4.1713e+01,-4.6416e-01,-1.5017e+00,3.8309e+00,3.4530e+00,2.2203e+01
1.6000e+01,1.0000e+00,1.5748e+00,-1.7957e+05,-1.7958e+05,-1.5992e-02,-1.7958e+05,8.7253e-02,7.6169e+00,1.7615e+05,4.4387e+01,-2.7672e-01,-1.1096e+00,3.9034e+00,2.5514e+00,2.2688e+01
1.7000e+01,1.0000e+00,1.6716e+00,-1.7950e+05,-1.7951e+05,-1.6992e-02,-1.7951e+05,8.7259e-02,7.6179e+00,1.7611e+05,4.7048e+01,-1.5319e-01,-1.4705e+00,3.7134e+00,1.2890e+00,2.2213e+01
1.8000e+01,1.0000e+00,1.7682e+00,-1.7938e+05,-1.7939e+05,-1.7991e-02,-1.7939e+05,8.7264e-02,7.6189e+00,1.7604e+05,5.0141e+01,-3.4510e-01,-1.4300e+00,3.9567e+00,1.4258e+00,2.3360e+01
1.9000e+01,1.0000e+00,1.8646e+00,-1.7916e+05,-1.7917e+05,-1.8991e-02,-1.7917e+05,8.7270e-02,7.6199e+00,1.7592e+05,5.2803e+01,-3.6190e-02,-7.2310e-01,3.8229e+00,7.2998e-01,2.2623e+01
2.0000e+01,1.0000e+00,1.9608e+00,-1.7912e+05,-1.7913e+05,-1.9990e-02,-1.7913e+05,8.7276e-02,7.6209e+00,1.7570e+05,5.5185e+01,-1.0829e-01,-7.6618e-01,3.9075e+00,9.9348e-01,2.3052e+01
2.1000e+01,2.0000e+00,2.0548e+00,-1.7904e+05,-1.7904e+05,-2.0990e-02,-1.7904e+05,8.7282e-02,7.6219e+00,1.7566e+05,6.0126e+01,-3.6224e-01,-1.0565e+00,3.6293e+00,7.9690e-01,2.2115e+01
2.2000e+01,1.0000e+00,2.1505e+00,-1.7902e+05,-1.7903e+05,-2.1989e-02,-1.7903e+05,8.7287e-02,7.6229e+00,1.7558e+05,6.2380e+01,3.4606e-01,-1.7251e+00,3.7824e+00,6.0790e-01,2.2761e+01
2.3000e+01,1.0000e+00,2.2461e+00,-1.7902e+05,-1.7902e+05,-2.2989e-02,-1.7902e+05,8.5867e-02,7.3768e+00,1.7556e+05,6.5066e+01,4.3557e-01,-1.5639e+00,3.8903e+00,3.6590e+00,2.2039e+01
2.4000e+01,1.0000e+00,2.3415e+00,-1.7884e+05,-1.7884e+05,-2.3988e-02,-1.7884e+05,8.7299e-02,7.6249e+00,1.7555e+05,6.7295e+01,-3.0123e-01,-1.3341e+00,3.8119e+00,3.3900e+00,2.2489e+01
2.5000e+01,1.0000e+00,2.4366e+00,-1.7880e+05,-1.7881e+05,-2.4988e-02,-1.7881e+05,8.7305e-02,7.6259e+00,1.7537e+05,6.9990e+01,6.9708e-02,-6.6599e-01,3.7954e+00,8.4669e-01,2.2714e+01
2.6000e+01,1.0000e+00,2.5316e+00,-1.7868e+05,-1.7869e+05,-2.5987e-02,-1.7869e+05,8.7310e-02,7.6269e+00,1.7534e+05,7.2732e+01,3.1568e-01,-5.3953e-01,3.8015e+00,5.8500e-01,2.2711e+01
2.7000e+01,1.0000e+00,2.6265e+00,-1.7866e+05,-1.7867e+05,-2.6987e-02,-1.7867e+05,8.7316e-02,7.6279e+00,1.7522e+05,7.6239e+01,1.1361e-01,-8.0450e-01,3.8834e+00,5.4134e-01,2.3244e+01
2.8000e+01,1.0000e+00,2.7211e+00,-1.7866e+05,-1.7866e+05,-2.7986e-02,-1.7866e+05,8.4987e-02,7.2263e+00,1.7520e+05,7.8969e+01,-1.5971e-01,-1.2823e+00,3.9680e+00,7.0812e-01,2.3814e+01
2.9000e+01,1.0000e+00,2.8155e+00,-1.7859e+05,-1.7859e+05,-2.8986e-02,-1.7859e+05,8.7327e-02,7.6299e+00,1.7519e+05,8.1241e+01,-3.4474e-01,-1.4585e+00,3.8877e+00,7.3778e-01,2.3637e+01
3.0000e+01,1.0000e+00,2.9098e+00,-1.7857e+05,-1.7858e+05,-2.9985e-02,-1.7858e+05,8.7333e-02,7.6308e+00,1.7512e+05,8.3982e+01,4.2392e-01,-8.4390e-01,3.7391e+00,1.1449e+00,2.2746e+01
3.1000e+01,1.0000e+00,3.0039e+00,-1.7842e+05,-1.7843e+05,-3.0985e-02,-1.7843e+05,8.7339e-02,7.6319e+00,1.7511e+05,8.6636e+01,-4.6069e-01,-1.3523e+00,3.6357e+00,2.1694e+00,2.2531e+01
3.2000e+01,1.0000e+00,3.0978e+00,-1.7842e+05,-1.7842e+05,-3.1984e-02,-1.7842e+05,8.7178e-02,7.6038e+00,1.7496e+05,8.8920e+01,4.1558e-01,-1.7334e+00,3.9553e+00,3.3065e+00,2.2852e+01
3.3000e+01,1.0000e+00,3.1915e+00,-1.7837e+05,-1.7838e+05,-3.2984e-02,-1.7838e+05,8.7350e-02,7.6339e+00,1.7495e+05,9.1625e+01,-7.8392e-02,-6.0175e-01,3.6691e+00,2.2814e+00,2.2175e+01
3.4000e+01,1.0000e+00,3.2850e+00,-1.7836e+05,-1.7837e+05,-3.3983e-02,-1.7837e+05,8.7350e-02,7.6338e+00,1.7491e+05,9.3877e+01,1.9635e-02,-1.6883e+00,3.6877e+00,1.1983e+00,2.2832e+01
3.5000e+01,1.0000e+00,3.3784e+00,-1.7817e+05,-1.7818e+05,-3.4983e-02,-1.7818e+05,8.7362e-02,7.6359e+00,1.7490e+05,9.7000e+01,-4.0187e-01,-1.3427e+00,3.8687e+00,3.0382e-01,2.3865e+01
3.6000e+01,2.0000e+00,3.4682e+00,-1.7817e+05,-1.7818e+05,-3.5982e-02,-1.7818e+05,8.5201e-02,7.2628e+00,1.7471e+05,1.0277e+02,2.6727e-02,-1.0554e+00,3.7038e+00,3.2416e+00,2.2136e+01
3.7000e+01,1.0000e+00,3.5611e+00,-1.7814e+05,-1.7814e+05,-3.6982e-02,-1.7814e+05,8.7373e-02,7.6379e+00,1.7471e+05,1.0587e+02,3.8739e-01,-1.9449e+00,3.8540e+00,7.2669e-01,2.3746e+01
3.8000e+01,1.0000e+00,3.6538e+00,-1.7789e+05,-1.7790e+05,-3.7981e-02,-1.7790e+05,8.7379e-02,7.6389e+00,1.7468e+05,1.0899e+02,2.0771e-01,-6.1074e-01,3.7476e+00,1.6964e+00,2.3091e+01
3.9000e+01,1.0000e+00,3.7464e+00,-1.7772e+05,-1.7773e+05,-3.8981e-02,-1.7773e+05,8.7385e-02,7.6399e+00,1.7443e+05,1.1168e+02,3.0572e-01,-1.2736e+00,3.6917e+00,8.4589e-01,2.3318e+01
4.0000e+01,1.0000e+00,3.8388e+00,-1.7770e+05,-1.7770e+05,-3.9980e-02,-1.7770e+05,8.7390e-02,7.6409e+00,1.7426e+05,1.1439e+02,-1.7681e-01,-1.1143e+00,3.6347e+00,1.5066e+00,2.3038e+01
4.1000e+01,1.0000e+00,3.9310e+00,-1.7770e+05,-1.7770e+05,-4.0980e-02,-1.7770e+05,8.1418e-02,6.6323e+00,1.7423e+05,1.1704e+02,4.7406e-01,-8.6868e-01,3.7917e+00,2.8474e-01,2.3715e+01
4.2000e+01,1.0000e+00,4.0230e+00,-1.7757e+05,-1.7758e+05,-4.1979e-02,-1.7758e+05,8.7402e-02,7.6429e+00,1.7423e+05,1.1971e+02,-4.9118e-01,-1.0704e+00,3.7809e+00,1.1417e+00,2.3933e+01
4.3000e+01,1.0000e+00,4.1148e+00,-1.7756e+05,-1.7757e+05,-4.2979e-02,-1.7757e+05,8.7374e-02,7.6381e+00,1.7411e+05,1.2280e+02,3.4602e-01,-1.2900e+00,3.7564e+00,1.2074e+00,2.3825e+01
4.4000e+01,1.0000e+00,4.2065e+00,-1.7752e+05,-1.7752e+05,-4.3978e-02,-1.7752e+05,8.7413e-02,7.6449e+00,1.7410e+05,1.2506e+02,-3.0482e-01,-1.9139e+00,3.7869e+00,4.1703e+00,2.2954e+01
4.5000e+01,1.0000e+00,4.2980e+00,-1.7742e+05,-1.7743e+05,-4.4978e-02,-1.7743e+05,8.7419e-02,7.6459e+00,1.7405e+05,1.2819e+02,1.1721e-02,-7.3458e-01,3.9839e+00,3.1907e+00,2.3713e+01
4.6000e+01,1.0000e+00,4.3893e+00,-1.7742e+05,-1.7743e+05,-4.5977e-02,-1.7743e+05,8.7215e-02,7.6102e+00,1.7396e+05,1.3086e+02,-2.8477e-01,-1.9724e+00,3.6575e+00,6.4490e-01,2.3512e+01
4.7000e+01,1.0000e+00,4.4805e+00,-1.7736e+05,-1.7737e+05,-4.6977e-02,-1.7737e+05,8.7430e-02,7.6479e+00,1.7396e+05,1.3352e+02,4.3391e-01,-1.3619e+00,3.4590e+00,6.4678e-01,2.2558e+01
4.8000e+01,1.0000e+00,4.5714e+00,-1.7728e+05,-1.7729e+05,-4.7976e-02,-1.7729e+05,8.7436e-02,7.6489e+00,1.7390e+05,1.3620e+02,-4.4698e-01,-1.5594e+00,3.6940e+00,1.8274e+00,2.3804e+01
4.9000e+01,1.0000e+00,4.6622e+00,-1.7724e+05,-1.7724e+05,-4.8976e-02,-1.7724e+05,8.7442e-02,7.6499e+00,1.7382e+05,1.3891e+02,4.2791e-02,-1.2576e+00,3.5032e+00,1.6090e+00,2.2684e+01
5.0000e+01,1.0000e+00,4.7529e+00,-1.7722e+05,-1.7723e+05,-4.9975e-02,-1.7723e+05,8.7447e-02,7.6509e+00,1.7377e+05,1.4172e+02,-3.6100e-01,-6.0656e-01,3.4675e+00,2.3534e+00,2.2059e+01
5.1000e+01,1.0000e+00,4.8433e+00,-1.7718e+05,-1.7719e+05,-5.0975e-02,-1.7719e+05,8.7453e-02,7.6519e+00,1.7376e+05,1.4440e+02,-2.4755e-02,-1.3556e+00,3.3838e+00,9.0649e-01,2.2096e+01
5.2000e+01,1.0000e+00,4.9336e+00,-1.7716e+05,-1.7716e+05,-5.1974e-02,-1.7716e+05,8.7459e-02,7.6529e+00,1.7372e+05,1.4764e+02,4.8559e-01,-1.1316e+00,3.9972e+00,8.0680e-01,2.5340e+01
5.3000e+01,1.0000e+00,5.0237e+00,-1.7714e+05,-1.7714e+05,-5.2974e-02,-1.7714e+05,8.7465e-02,7.6539e+00,1.7369e+05,1.5082e+02,-3.6822e-01,-6.0923e-01,3.5695e+00,2.0244e+00,2.2843e+01
5.4000e+01,1.0000e+00,5.1136e+00,-1.7709e+05,-1.7709e+05,-5.3973e-02,-1.7709e+05,8.7470e-02,7.6549e+00,1.7367e+05,1.5351e+02,-4.4786e-01,-1.8609e+00,3.7175e+00,9.2394e-01,2.4177e+01
5.5000e+01,1.0000e+00,5.2034e+00,-1.7704e+05,-1.7705e+05,-5.4973e-02,-1.7705e+05,8.7476e-02,7.6559e+00,1.7363e+05,1.5620e+02,-7.3785e-02,-1.2170e+00,3.8669e+00,2.6226e+00,2.4251e+01
5.6000e+01,1.0000e+00,5.2930e+00,-1.7702e+05,-1.7703e+05,-5.5972e-02,-1.7703e+05,8.7482e-02,7.6569e+00,1.7358e+05,1.5930e+02,-1.7475e-02,-1.8654e+00,3.5498e+00,1.5669e+00,2.3209e+01
5.7000e+01,1.0000e+00,5.3824e+00,-1.7696e+05,-1.7697e+05,-5.6972e-02,-1.7697e+05,8.7487e-02,7.6579e+00,1.7356e+05,1.6242e+02,-4.8602e-01,-1.0865e+00,3.9714e+00,1.1981e+00,2.5523e+01
5.8000e+01,1.0000e+00,5.4717e+00,-1.7688e+05,-1.7689e+05,-5.7971e-02,-1.7689e+05,8.7493e-02,7.6589e+00,1.7350e+05,1.6560e+02,-2.4010e-01,-9.9983e-01,3.8009e+00,4.3191e+00,2.3059e+01
5.9000e+01,1.0000e+00,5.5608e+00,-1.7687e+05,-1.7688e+05,-5.8971e-02,-1.7688e+05,8.7207e-02,7.6089e+00,1.7342e+05,1.6830e+02,-3.3289e-01,-1.6461e+00,3.8771e+00,2.9529e+00,2.4346e+01
6.0000e+01,1.0000e+00,5.6497e+00,-1.7686e+05,-1.7687e+05,-5.9970e-02,-1.7687e+05,8.7503e-02,7.6607e+00,1.7341e+05,1.7064e+02,5.6029e-02,-5.8048e-01,3.5802e+00,3.0094e+00,2.2289e+01
6.1000e+01,1.0000e+00,5.7385e+00,-1.7686e+05,-1.7687e+05,-6.0970e-02,-1.7687e+05,8.6301e-02,7.4516e+00,1.7340e+05,1.7330e+02,-6.9539e-02,-7.3622e-01,3.5659e+00,2.0307e+00,2.3000e+01
6.2000e+01,1.0000e+00,5.8271e+00,-1.7685e+05,-1.7686e+05,-6.1969e-02,-1.7686e+05,8.7515e-02,7.6626e+00,1.7340e+05,1.7637e+02,4.4089e-02,-8.4878e-01,3.9290e+00,3.7904e+00,2.3645e+01
6.3000e+01,1.0000e+00,5.9155e+00,-1.7684e+05,-1.7685e+05,-6.2969e-02,-1.7685e+05,8.7513e-02,7.6624e+00,1.7339e+05,1.7903e+02,2.8063e-01,-7.6776e-01,3.8835e+00,3.0888e+00,2.3740e+01
6.4000e+01,1.0000e+00,6.0038e+00,-1.7681e+05,-1.7682e+05,-6.3968e-02,-1.7682e+05,8.7527e-02,7.6649e+00,1.7338e+05,1.8212e+02,-3.0657e-01,-8.8993e-01,3.8918e+00,2.6279e+00,2.4580e+01
6.5000e+01,1.0000e+00,6.0918e+00,-1.7680e+05,-1.7680e+05,-6.4968e-02,-1.7680e+05,8.7533e-02,7.6659e+00,1.7335e+05,1.8435e+02,-2.4939e-01,-1.1255e+00,3.5888e+00,1.3077e+00,2.3576e+01
6.6000e+01,1.0000e+00,6.1798e+00,-1.7678e+05,-1.7679e+05,-6.5967e-02,-1.7679e+05,8.7539e-02,7.6668e+00,1.7334e+05,1.8705e+02,2.8242e-01,-1.4763e+00,3.3742e+00,3.6927e-01,2.2469e+01
6.7000e+01,1.0000e+00,6.2675e+00,-1.7674e+05,-1.7675e+05,-6.6967e-02,-1.7675e+05,8.7544e-02,7.6679e+00,1.7332e+05,1.8932e+02,-2.3835e-01,-6.5996e-01,3.5561e+00,1.3821e+00,2.3241e+01
6.8000e+01,1.0000e+00,6.3551e+00,-1.7673e+05,-1.7674e+05,-6.7966e-02,-1.7674e+05,8.7185e-02,7.6051e+00,1.7328e+05,1.9244e+02,3.5323e-02,-1.0850e+00,3.6286e+00,2.1088e+00,2.3568e+01
6.9000e+01,1.0000e+00,6.4426e+00,-1.7672e+05,-1.7672e+05,-6.8966e-02,-1.7672e+05,8.7556e-02,7.6699e+00,1.7327e+05,1.9561e+02,-2.0659e-01,-1.9155e+00,3.8364e+00,3.2790e+00,2.4073e+01
7.0000e+01,1.0000e+00,6.5299e+00,-1.7665e+05,-1.7666e+05,-6.9965e-02,-1.7666e+05,8.7562e-02,7.6709e+00,1.7325e+05,1.9883e+02,-4.7823e-01,-1.3275e+00,3.7328e+00,3.9018e+00,2.3495e+01
7.1000e+01,1.0000e+00,6.6170e+00,-1.7663e+05,-1.7664e+05,-7.0965e-02,-1.7664e+05,8.7567e-02,7.6719e+00,1.7319e+05,2.0150e+02,1.0599e-01,-5.5281e-01,3.9190e+00,4.6571e+00,2.3108e+01
7.2000e+01,1.0000e+00,6.7039e+00,-1.7662e+05,-1.7663e+05,-7.1964e-02,-1.7663e+05,8.7572e-02,7.6728e+00,1.7317e+05,2.0420e+02,5.9332e-02,-1.5066e+00,3.5815e+00,1.3013e+00,2.3728e+01
7.3000e+01,1.0000e+00,6.7907e+00,-1.7658e+05,-1.7658e+05,-7.2964e-02,-1.7658e+05,8.7579e-02,7.6739e+00,1.7316e+05,2.0687e+02,4.9588e-01,-1.0052e+00,3.5448e+00,1.4300e+00,2.3752e+01
7.4000e+01,1.0000e+00,6.8773e+00,-1.7654e+05,-1.7655e+05,-7.3963e-02,-1.7655e+05,8.7584e-02,7.6749e+00,1.7311e+05,2.0996e+02,-4.2384e-01,-1.2176e+00,3.9602e+00,2.1788e+00,2.5815e+01
7.5000e+01,1.0000e+00,6.9638e+00,-1.7653e+05,-1.7654e+05,-7.4963e-02,-1.7654e+05,8.7390e-02,7.6408e+00,1.7308e+05,2.1263e+02,-3.3677e-01,-1.4398e+00,3.6749e+00,2.5477e+00,2.3972e+01
7.6000e+01,1.0000e+00,7.0501e+00,-1.7653e+05,-1.7654e+05,-7.5962e-02,-1.7654e+05,8.1168e-02,6.5915e+00,1.7307e+05,2.1492e+02,3.1035e-01,-5.5385e-01,3.8943e+00,2.9967e+00,2.3869e+01
7.7000e+01,1.0000e+00,7.1362e+00,-1.7648e+05,-1.7648e+05,-7.6962e-02,-1.7648e+05,8.7602e-02,7.6779e+00,1.7307e+05,2.1758e+02,-1.6999e-01,-1.0900e+00,3.5554e+00,3.1770e+00,2.2708e+01
7.8000e+01,1.0000e+00,7.2222e+00,-1.7647e+05,-1.7648e+05,-7.7961e-02,-1.7648e+05,8.7207e-02,7.6089e+00,1.7301e+05,2.2027e+02,-4.3600e-01,-1.2412e+00,3.8336e+00,8.2991e-01,2.5417e+01
7.9000e+01,1.0000e+00,7.3080e+00,-1.7644e+05,-1.7645e+05,-7.8961e-02,-1.7645e+05,8.7613e-02,7.6799e+00,1.7301e+05,2.2298e+02,-1.9115e-01,-1.4485e+00,3.4083e+00,9.8419e-01,2.2826e+01
8.0000e+01,1.0000e+00,7.3937e+00,-1.7641e+05,-1.7642e+05,-7.9960e-02,-1.7642e+05,8.7619e-02,7.6809e+00,1.7298e+05,2.2573e+02,-3.9525e-01,-8.2615e-01,3.9430e+00,3.1324e+00,2.4901e+01
8.1000e+01,1.0000e+00,7.4792e+00,-1.7637e+05,-1.7638e+05,-8.0960e-02,-1.7638e+05,8.7624e-02,7.6819e+00,1.7295e+05,2.2843e+02,-1.6947e-02,-1.8120e+00,3.9111e+00,1.8343e-01,2.6059e+01
8.2000e+01,1.0000e+00,7.5646e+00,-1.7634e+05,-1.7635e+05,-8.1959e-02,-1.7635e+05,8.7630e-02,7.6829e+00,1.7291e+05,2.3111e+02,3.9050e-01,-1.6027e+00,3.8431e+00,4.6651e+00,2.3358e+01
8.3000e+01,1.0000e+00,7.6498e+00,-1.7633e+05,-1.7634e+05,-8.2959e-02,-1.7634e+05,8.7630e-02,7.6829e+00,1.7288e+05,2.3337e+02,4.4352e-01,-1.2185e+00,3.6649e+00,8.8370e-01,2.4801e+01
8.4000e+01,1.0000e+00,7.7348e+00,-1.7624e+05,-1.7625e+05,-8.3958e-02,-1.7625e+05,8.7641e-02,7.6849e+00,1.7287e+05,2.3645e+02,-9.9454e-02,-1.2134e+00,3.8571e+00,3.5805e+00,2.4146e+01
8.5000e+01,1.0000e+00,7.8197e+00,-1.7621e+05,-1.7622e+05,-8.4958e-02,-1.7622e+05,8.7647e-02,7.6859e+00,1.7278e+05,2.3871e+02,-8.3644e-02,-1.0582e+00,3.7684e+00,4.4017e-01,2.5302e+01
8.6000e+01,1.0000e+00,7.9044e+00,-1.7617e+05,-1.7618e+05,-8.5957e-02,-1.7618e+05,8.7653e-02,7.6869e+00,1.7275e+05,2.4181e+02,-6.5871e-02,-1.8513e+00,3.2829e+00,3.0298e-01,2.2321e+01
8.7000e+01,2.0000e+00,7.9817e+00,-1.7615e+05,-1.7616e+05,-8.6957e-02,-1.7616e+05,8.7659e-02,7.6879e+00,1.7271e+05,2.4716e+02,-2.1166e-01,-1.0022e+00,3.5595e+00,4.8103e+00,2.2227e+01
8.8000e+01,1.0000e+00,8.0660e+00,-1.7614e+05,-1.7615e+05,-8.7956e-02,-1.7615e+05,8.7575e-02,7.6732e+00,1.7269e+05,2.4985e+02,1.2998e-01,-1.3370e+00,3.9905e+00,4.8650e-01,2.6417e+01
8.9000e+01,1.0000e+00,8.1502e+00,-1.7614e+05,-1.7615e+05,-8.8956e-02,-1.7615e+05,8.7196e-02,7.6069e+00,1.7268e+05,2.5256e+02,-8.6398e-02,-1.1300e+00,3.9724e+00,3.6093e+00,2.4787e+01
9.0000e+01,1.0000e+00,8.2342e+00,-1.7609e+05,-1.7610e+05,-8.9955e-02,-1.7610e+05,8.7676e-02,7.6909e+00,1.7268e+05,2.5534e+02,3.0478e-01,-1.5583e+00,3.4515e+00,1.2015e+00,2.3739e+01
9.1000e+01,1.0000e+00,8.3181e+00,-1.7608e+05,-1.7609e+05,-9.0955e-02,-1.7609e+05,8.7620e-02,7.6810e+00,1.7263e+05,2.5805e+02,2.3327e-01,-1.9017e+00,3.5388e+00,4.3129e+00,2.2190e+01
9.2000e+01,1.0000e+00,8.4018e+00,-1.7607e+05,-1.7607e+05,-9.1954e-02,-1.7607e+05,8.7687e-02,7.6929e+00,1.7262e+05,2.6072e+02,1.3264e-02,-1.0920e+00,3.4941e+00,1.0836e+00,2.3726e+01
9.3000e+01,1.0000e+00,8.4854e+00,-1.7605e+05,-1.7606e+05,-9.2954e-02,-1.7606e+05,8.7693e-02,7.6939e+00,1.7261e+05,2.6341e+02,-3.9110e-01,-1.3064e+00,3.7159e+00,2.3784e+00,2.4797e+01
9.4000e+01,1.0000e+00,8.5688e+00,-1.7603e+05,-1.7604e+05,-9.3953e-02,-1.7604e+05,8.7698e-02,7.6949e+00,1.7259e+05,2.6649e+02,-1.8221e-01,-1.4949e+00,3.3121e+00,2.3823e+00,2.2166e+01
9.5000e+01,1.0000e+00,8.6521e+00,-1.7603e+05,-1.7604e+05,-9.4953e-02,-1.7604e+05,8.5617e-02,7.3339e+00,1.7257e+05,2.6931e+02,-1.1528e-01,-1.7947e+00,3.8851e+00,1.4598e+00,2.6371e+01
9.6000e+01,1.0000e+00,8.7352e+00,-1.7603e+05,-1.7603e+05,-9.5952e-02,-1.7603e+05,8.6455e-02,7.4782e+00,1.7257e+05,2.7246e+02,4.8395e-01,-1.6311e+00,3.7983e+00,5.3045e-01,2.5700e+01
9.7000e+01,1.0000e+00,8.8182e+00,-1.7602e+05,-1.7603e+05,-9.6952e-02,-1.7603e+05,8.7335e-02,7.6312e+00,1.7256e+05,2.7512e+02,2.8715e-01,-5.5335e-01,3.9262e+00,7.8197e-01,2.7475e+01
9.8000e+01,1.0000e+00,8.9010e+00,-1.7600e+05,-1.7601e+05,-9.7951e-02,-1.7601e+05,8.7721e-02,7.6989e+00,1.7256e+05,2.7779e+02,-1.2612e-01,-1.3977e+00,3.8127e+00,1.2998e+00,2.5984e+01
9.9000e+01,1.0000e+00,8.9837e+00,-1.7600e+05,-1.7600e+05,-9.8951e-02,-1.7600e+05,8.1474e-02,6.6413e+00,1.7254e+05,2.8089e+02,-1.3348e-01,-1.9013e+00,3.4695e+00,2.6107e+00,2.3061e+01
1.0000e+02,1.0000e+00,9.0662e+00,-1.7598e+05,-1.7599e+05,-9.9950e-02,-1.7599e+05,8.7732e-02,7.7007e+00,1.7254e+05,2.8406e+02,4.2995e-01,-1.9141e+00,3.5457e+00,9.0665e-01,2.4638e+01
1.0100e+02,1.0000e+00,9.1486e+00,-1.7598e+05,-1.7599e+05,-1.0095e-01,-1.7599e+05,8.7329e-02,7.6302e+00,1.7252e+05,2.8715e+02,-1.1877e-01,-1.3369e+00,3.8577e+00,7.7046e-01,2.6188e+01
1.0200e+02,1.0000e+00,9.2308e+00,-1.7597e+05,-1.7598e+05,-1.0195e-01,-1.7598e+05,8.7677e-02,7.6910e+00,1.7252e+05,2.8939e+02,-2.0136e-01,-7.0759e-01,3.7645e+00,3.8661e+00,2.3567e+01
1.0300e+02,1.0000e+00,9.3128e+00,-1.7596e+05,-1.7597e+05,-1.0295e-01,-1.7597e+05,8.7749e-02,7.7038e+00,1.7251e+05,2.9165e+02,2.4925e-01,-1.0932e+00,3.4653e+00,1.5352e+00,2.3787e+01
