logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
3.7193e-01,-1.5718e+00,-2.7644e+00,-3.3784e-01,-1.6267e-01,2.5637e+00,2.6340e+00,2.4130e+01,-1.4350e+03
4.0510e-01,-1.9965e+00,-2.5949e+00,-3.5312e-01,7.1877e-01,2.3994e+00,2.7458e+00,2.4083e+01,-1.4447e+03
-2.8013e-02,-1.3918e+00,-2.9645e+00,6.4103e-02,4.2631e-01,4.9314e-01,3.0859e+00,2.4542e+01,-1.3604e+03
2.9284e-01,-1.7024e+00,-8.5589e-01,-1.7279e+00,-1.2668e+00,2.3852e+00,2.7768e+00,2.4133e+01,-1.5127e+03
2.8275e-01,-1.9469e+00,-3.0111e+00,-5.7940e-01,-1.1367e+00,2.3364e+00,2.8189e+00,2.4187e+01,-1.4614e+03
2.5348e-01,-1.8559e+00,-2.1511e+00,-4.1559e-01,-4.9289e-01,2.3914e+00,2.8304e+00,2.4271e+01,-1.5440e+03
3.2969e-01,-1.3710e+00,-2.3317e+00,-2.0186e-01,-2.3770e-01,2.6853e+00,2.5463e+00,2.4256e+01,-1.5128e+03
2.4586e-01,-1.7607e+00,-9.0471e-01,-1.2717e+00,8.8564e-01,2.2314e+00,2.8964e+00,2.4266e+01,-1.1663e+03
1.0942e-01,-1.4220e+00,-1.7348e+00,-1.2855e-01,-2.4237e-01,2.1893e+00,2.9153e+00,2.4295e+01,-1.4163e+03
3.7624e-01,-1.6836e+00,-1.0643e+00,-2.0654e+00,8.6431e-01,2.4630e+00,2.6844e+00,2.4069e+01,-1.5488e+03
2.5242e-01,-1.4382e+00,-2.0404e+00,-6.6494e-01,7.9250e-01,2.4636e+00,2.7452e+00,2.4207e+01,-1.1688e+03
1.5812e-01,-1.9326e+00,-1.5892e+00,-8.0961e-01,7.3179e-01,1.5866e+00,2.9727e+00,2.4235e+01,-1.5488e+03
3.4563e-02,-1.5746e+00,-2.5841e+00,-3.0161e-02,-1.6608e-01,4.5501e-01,3.0964e+00,2.4542e+01,-1.4928e+03
1.8798e-01,-1.8876e+00,-2.6944e+00,-3.9179e-02,-1.1208e+00,2.0254e+00,2.9305e+00,2.4245e+01,-1.4772e+03
-1.7090e-02,-1.4131e+00,-2.8242e+00,-2.9326e-01,8.9607e-01,5.8218e-01,3.0851e+00,2.4553e+01,-1.3483e+03
4.4192e-01,-1.9652e+00,-2.8677e+00,-2.8801e-01,-1.0759e+00,2.5358e+00,2.6283e+00,2.4086e+01,-1.3498e+03
2.6567e-01,-1.2150e+00,-2.8028e+00,-6.2272e-01,9.8596e-01,2.5577e+00,2.5505e+00,2.4066e+01,-1.4713e+03
6.7319e-02,-1.6756e+00,-1.5678e+00,-3.6672e-01,6.0594e-01,6.2877e-01,3.0425e+00,2.4397e+01,-1.5477e+03
1.5848e-01,-1.8015e+00,-9.6492e-01,-4.0919e-01,4.5464e-01,1.9351e+00,2.9996e+00,2.4378e+01,-1.3933e+03
1.7302e-01,-1.8673e+00,-2.4716e+00,-3.8537e-01,8.4975e-01,2.0199e+00,2.9804e+00,2.4394e+01,-1.2920e+03
-4.9969e-02,-1.2975e+00,-2.3417e+00,2.2273e-01,1.9379e-01,9.4018e-01,3.0919e+00,2.4563e+01,-1.3133e+03
9.9648e-02,-1.8511e+00,-2.3434e+00,1.2980e-01,-6.1767e-01,9.4635e-01,3.0600e+00,2.4429e+01,-1.4540e+03
2.1562e-01,-1.7414e+00,-1.9820e+00,-3.0575e-02,-2.2436e-01,2.1910e+00,2.9191e+00,2.4280e+01,-1.2724e+03
1.2217e-01,-1.7615e+00,-9.8765e-01,-1.0061e+00,8.7128e-01,1.4401e+00,2.9935e+00,2.4298e+01,-1.3895e+03
3.3477e-01,-1.6897e+00,-1.9937e+00,-6.7746e-01,3.6717e-01,2.5548e+00,2.7118e+00,2.4242e+01,-1.5510e+03
1.2864e-01,-1.4523e+00,-1.5382e+00,-2.3954e-02,1.0497e+00,2.1183e+00,2.9283e+00,2.4336e+01,-1.5570e+03
1.5842e-01,-1.1874e+00,-1.2587e+00,1.6515e-01,-1.1915e+00,2.5660e+00,2.7265e+00,2.4313e+01,-1.4725e+03
7.1634e-02,-1.8122e+00,-2.6447e+00,1.5162e-01,-2.5235e-01,5.8841e-01,3.0752e+00,2.4483e+01,-1.4974e+03
2.8289e-01,-1.8531e+00,-2.7912e+00,-3.4615e-01,9.0540e-01,2.4147e+00,2.8716e+00,2.4374e+01,-1.3655e+03
3.7468e-02,-1.6610e+00,-1.8507e+00,5.7195e-02,4.3283e-01,7.0974e-01,3.1083e+00,2.4609e+01,-1.5068e+03
-1.4214e-02,-1.3634e+00,-3.1779e+00,3.0270e-02,6.8390e-01,1.5694e+00,3.1090e+00,2.4645e+01,-1.3491e+03
8.2037e-02,-1.4497e+00,-2.0888e+00,9.8220e-02,2.6484e-02,2.0561e+00,2.9805e+00,2.4409e+01,-1.5240e+03
5.1265e-02,-1.4418e+00,-3.2141e+00,1.1882e-02,2.6417e-01,2.1284e+00,3.0319e+00,2.4577e+01,-1.5593e+03
9.1066e-02,-1.7165e+00,-2.0889e+00,-4.1969e-01,1.0483e+00,6.4405e-01,3.0492e+00,2.4443e+01,-1.3712e+03
2.6774e-01,-1.9893e+00,-1.6141e+00,-7.6995e-01,4.9015e-01,2.1433e+00,2.8480e+00,2.4089e+01,-1.5577e+03
6.9318e-02,-1.5065e+00,-2.0613e+00,2.1006e-02,-1.2279e+00,1.9343e+00,3.0061e+00,2.4428e+01,-1.4003e+03
2.8948e-01,-1.9264e+00,-3.1572e+00,-2.2831e-01,8.3983e-01,2.2471e+00,2.8833e+00,2.4250e+01,-1.3207e+03
1.0774e-01,-1.7067e+00,-2.3676e+00,-4.9230e-01,1.0582e+00,1.2207e+00,3.0100e+00,2.4339e+01,-1.1912e+03
3.0000e-02,-1.5542e+00,-1.6132e+00,-1.2250e-01,-1.0925e+00,1.4417e+00,3.0806e+00,2.4544e+01,-1.3529e+03
8.3812e-03,-1.3706e+00,-2.6094e+00,1.9939e-01,-5.2826e-02,1.7136e+00,3.0401e+00,2.4469e+01,-1.5394e+03
2.4942e-01,-1.7866e+00,-1.7818e+00,-1.9878e-01,1.8096e-01,2.2909e+00,2.8422e+00,2.4214e+01,-1.4635e+03
3.0559e-01,-1.9142e+00,-2.1970e+00,-4.2363e-02,8.1833e-01,2.3831e+00,2.9038e+00,2.4384e+01,-1.4843e+03
1.4619e-01,-1.6236e+00,-2.1792e+00,-6.6394e-01,8.7085e-01,2.2007e+00,2.9632e+00,2.4445e+01,-1.3939e+03
8.0320e-02,-1.0635e+00,-2.6164e+00,4.3371e-02,-6.0111e-01,2.6434e+00,2.6717e+00,2.4365e+01,-1.2566e+03
1.5115e-01,-1.9199e+00,-1.2601e+00,-8.3361e-01,1.0639e+00,7.4653e-01,3.0488e+00,2.4398e+01,-1.5375e+03
1.0895e-01,-1.8241e+00,-3.0187e+00,-1.4825e-01,7.6095e-01,1.3434e+00,3.0174e+00,2.4357e+01,-1.3482e+03
2.1657e-01,-1.6583e+00,-1.8701e+00,1.0742e-01,-1.0762e+00,2.2560e+00,2.9010e+00,2.4292e+01,-1.5301e+03
2.3613e-01,-1.9636e+00,-2.9805e+00,-9.4957e-01,1.1125e-01,2.1770e+00,2.8487e+00,2.4133e+01,-1.3932e+03
1.4039e-01,-1.5118e+00,-2.3537e+00,-4.7861e-01,-8.2342e-01,2.3172e+00,2.9296e+00,2.4417e+01,-1.4958e+03
9.6435e-02,-1.8040e+00,-1.4420e+00,-6.8147e-02,6.7015e-02,1.7345e+00,3.0624e+00,2.4518e+01,-1.3778e+03
2.1541e-01,-1.8441e+00,-3.1438e+00,-1.7416e-01,-1.3452e+00,2.1917e+00,2.9433e+00,2.4322e+01,-1.4154e+03
2.3089e-01,-1.5200e+00,-1.2442e+00,-2.6494e-01,7.9861e-01,2.4755e+00,2.8789e+00,2.4434e+01,-1.5124e+03
-1.1184e-02,-1.3467e+00,-1.3998e+00,1.6180e-01,1.0396e+00,8.2765e-01,3.1520e+00,2.4724e+01,-1.4963e+03
-1.4589e-01,-1.1485e+00,-3.0526e+00,3.0936e-01,5.2936e-01,2.8802e-01,3.1096e+00,2.4634e+01,-1.5219e+03
2.1103e-01,-1.6677e+00,-2.3084e+00,-5.6166e-01,9.7871e-01,2.1227e+00,2.8895e+00,2.4202e+01,-1.3566e+03
7.5111e-02,-1.4130e+00,-1.6597e+00,8.2615e-02,-1.3169e+00,2.2186e+00,2.9778e+00,2.4478e+01,-1.2584e+03
4.8665e-02,-1.5288e+00,-1.3212e+00,1.1253e-01,-1.3235e-02,8.1126e-01,3.0610e+00,2.4434e+01,-1.5225e+03
1.9076e-01,-1.6388e+00,-2.5725e+00,2.4860e-02,-1.3017e+00,2.2421e+00,2.8855e+00,2.4266e+01,-1.5019e+03
2.5772e-01,-1.5237e+00,-1.8678e+00,-2.8039e-01,-5.2698e-01,2.4421e+00,2.7460e+00,2.4152e+01,-1.5387e+03
1.1948e-01,-1.4585e+00,-1.8258e+00,-3.7513e-01,9.8617e-01,2.2115e+00,2.9568e+00,2.4449e+01,-1.4420e+03
7.6466e-02,-1.7538e+00,-1.5781e+00,1.7610e-01,-2.8675e-01,8.9147e-01,3.0834e+00,2.4505e+01,-1.2692e+03
1.3186e-01,-1.6731e+00,-1.7180e+00,1.2930e-01,-5.9797e-01,2.1214e+00,3.0063e+00,2.4485e+01,-1.5149e+03
2.1861e-01,-1.6747e+00,-1.7925e+00,-1.3431e+00,1.0103e+00,2.1770e+00,2.8927e+00,2.4250e+01,-1.2167e+03
9.0809e-02,-1.5428e+00,-2.8101e+00,-1.7771e-01,5.7160e-01,2.0080e+00,3.0035e+00,2.4442e+01,-1.2393e+03
2.1499e-01,-1.6145e+00,-9.1415e-01,-1.7949e+00,3.7243e-01,2.3661e+00,2.8740e+00,2.4329e+01,-1.3410e+03
1.7017e-01,-1.6316e+00,-2.2258e+00,-1.1849e-01,-3.1750e-01,2.1954e+00,2.9497e+00,2.4361e+01,-1.2266e+03
3.0767e-01,-1.5928e+00,-1.6526e+00,-1.0313e+00,9.6582e-01,2.5181e+00,2.7545e+00,2.4290e+01,-1.3821e+03
2.7658e-01,-1.2566e+00,-3.0514e+00,7.7996e-02,-1.1040e+00,2.7057e+00,2.5863e+00,2.4332e+01,-1.4365e+03
1.2402e-01,-1.8135e+00,-1.7194e+00,-2.6871e-01,1.0110e+00,3.8879e-01,3.0161e+00,2.4324e+01,-1.1913e+03
4.0698e-01,-1.9345e+00,-1.7290e+00,-1.2582e+00,6.9636e-01,2.4803e+00,2.6596e+00,2.4074e+01,-1.5461e+03
3.1582e-02,-1.6246e+00,-2.0676e+00,-5.4554e-01,-9.5707e-03,1.0531e+00,3.0566e+00,2.4455e+01,-1.5601e+03
9.6932e-02,-1.9048e+00,-9.4260e-01,-2.6585e-01,8.9662e-01,1.2493e+00,3.1011e+00,2.4585e+01,-1.3837e+03
8.3280e-02,-1.9546e+00,-2.0666e+00,-1.3526e-01,-1.0125e+00,8.1369e-01,3.0322e+00,2.4368e+01,-1.4343e+03
1.2183e-01,-1.2163e+00,-1.7611e+00,-2.9026e-01,-4.8098e-02,2.5617e+00,2.7522e+00,2.4373e+01,-1.5155e+03
1.1492e-01,-1.8213e+00,-2.6842e+00,-2.1000e+00,9.4357e-01,1.0956e+00,3.0044e+00,2.4311e+01,-1.4272e+03
2.1848e-01,-1.3893e+00,-2.5660e+00,-1.1334e-01,-9.2315e-01,2.4157e+00,2.7724e+00,2.4172e+01,-1.3720e+03
-4.9626e-02,-1.3109e+00,-3.1254e+00,-3.0580e-01,1.0180e+00,3.3497e-01,3.0816e+00,2.4546e+01,-1.4598e+03
2.8160e-01,-1.6883e+00,-9.3271e-01,-2.0051e+00,-1.2361e-01,2.4387e+00,2.7663e+00,2.4197e+01,-1.4232e+03
2.7584e-02,-1.3956e+00,-1.4464e+00,-3.7055e-01,-8.3267e-01,2.1074e+00,3.0261e+00,2.4545e+01,-1.5424e+03
1.9046e-01,-1.7069e+00,-1.9072e+00,-3.9652e-01,5.0635e-01,2.2451e+00,2.9407e+00,2.4393e+01,-1.5480e+03
1.9475e-01,-1.6206e+00,-1.8619e+00,-2.8259e-01,-1.1113e+00,2.3423e+00,2.9005e+00,2.4345e+01,-1.5304e+03
8.6609e-02,-1.7333e+00,-9.7782e-01,-2.6944e-01,-1.4577e-01,1.4150e+00,3.0222e+00,2.4362e+01,-1.4936e+03
1.8174e-01,-1.7626e+00,-1.9420e+00,-1.9911e-01,-1.3372e+00,2.1413e+00,2.8965e+00,2.4239e+01,-1.4698e+03
2.6786e-01,-1.9723e+00,-1.3628e+00,-4.4695e-01,5.8509e-02,2.2335e+00,2.8490e+00,2.4145e+01,-1.4674e+03
2.2540e-01,-1.8501e+00,-2.7610e+00,-1.0335e+00,8.2424e-01,2.0446e+00,2.8739e+00,2.4121e+01,-1.4386e+03
1.1456e-01,-1.8203e+00,-1.4100e+00,1.9530e-02,-4.2734e-01,1.6024e+00,3.0471e+00,2.4430e+01,-1.5072e+03
1.9291e-01,-1.5129e+00,-1.9516e+00,-3.6343e-01,-1.1341e+00,2.4181e+00,2.8657e+00,2.4358e+01,-1.3191e+03
2.8661e-01,-1.7857e+00,-1.5916e+00,-1.8910e-01,2.7432e-01,2.3423e+00,2.8543e+00,2.4233e+01,-1.3258e+03
6.5721e-02,-1.8437e+00,-1.6228e+00,-2.6789e-01,-1.3960e+00,1.3105e+00,3.0724e+00,2.4505e+01,-1.5003e+03
1.3373e-01,-1.5614e+00,-2.3319e+00,1.5679e-01,-1.7646e-01,2.0380e+00,2.9736e+00,2.4352e+01,-1.4382e+03
-5.0129e-03,-1.2234e+00,-1.4836e+00,-6.3967e-02,-1.2059e-01,2.2092e+00,2.9966e+00,2.4523e+01,-1.3704e+03
3.3150e-01,-1.7096e+00,-1.8470e+00,-1.9493e-01,2.3167e-01,2.4201e+00,2.7217e+00,2.4072e+01,-1.3993e+03
-6.0298e-02,-1.3247e+00,-2.6411e+00,1.7042e-01,-8.7087e-01,1.1875e+00,3.1536e+00,2.4741e+01,-1.5241e+03
3.5222e-01,-1.8389e+00,-1.3523e+00,-5.8441e-01,7.8114e-01,2.3773e+00,2.7474e+00,2.4078e+01,-1.2409e+03
2.8679e-01,-1.5295e+00,-1.5732e+00,-1.1557e+00,6.8485e-01,2.4135e+00,2.7250e+00,2.4091e+01,-1.5102e+03
2.6529e-01,-1.4085e+00,-1.5475e+00,-3.7562e-01,3.4260e-02,2.4711e+00,2.7000e+00,2.4106e+01,-1.5326e+03
1.9617e-01,-1.6774e+00,-1.1777e+00,-1.0223e+00,8.9000e-01,2.1887e+00,2.8816e+00,2.4252e+01,-1.4173e+03
2.9615e-01,-1.9451e+00,-2.0949e+00,-3.6581e-01,-6.0426e-01,2.3666e+00,2.7963e+00,2.4160e+01,-1.3088e+03
2.9931e-01,-1.9033e+00,-1.7039e+00,-5.3240e-01,5.0001e-01,2.3315e+00,2.7989e+00,2.4148e+01,-1.2985e+03
1.4375e-01,-1.9176e+00,-1.5670e+00,-3.7218e-01,-1.0163e+00,2.0486e+00,2.9934e+00,2.4419e+01,-1.3247e+03
4.7598e-01,-1.9341e+00,-1.8117e+00,-2.8653e-01,5.2509e-01,2.5319e+00,2.6029e+00,2.4048e+01,-1.3590e+03
-6.2549e-02,-1.0519e+00,-1.7774e+00,1.5952e-01,2.5945e-01,2.4798e+00,2.9104e+00,2.4581e+01,-1.5410e+03
1.1263e-01,-1.4730e+00,-2.3674e+00,2.5611e-01,-6.0900e-03,2.1165e+00,3.0073e+00,2.4473e+01,-1.3227e+03
3.2183e-01,-1.7007e+00,-2.8057e+00,-1.8875e-01,-2.8235e-02,2.4063e+00,2.7487e+00,2.4099e+01,-1.3181e+03
9.9047e-02,-1.3805e+00,-1.5027e+00,-1.5235e+00,8.2088e-01,2.2003e+00,2.9118e+00,2.4322e+01,-1.4063e+03
1.9037e-01,-1.9816e+00,-2.3569e+00,-2.0718e-01,9.9594e-01,1.9116e+00,2.9686e+00,2.4343e+01,-1.5355e+03
2.4878e-01,-1.7817e+00,-9.2142e-01,-4.8203e-01,-5.3328e-03,2.3936e+00,2.8505e+00,2.4311e+01,-1.5301e+03
-3.2848e-02,-1.1002e+00,-2.6143e+00,2.2727e-01,3.7723e-01,2.3973e+00,2.9758e+00,2.4613e+01,-1.4890e+03
