nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix,tau
2.0000e+03,2.4300e+02,1.9780e+03,1.2032e+01,-3.7052e+05,-3.7053e+05,-4.8318e+00,-3.7053e+05,4.3229e-01,9.4370e+00,1.3200e+05,-1.2201e+00,-1.4924e+00,1.8842e+00,6.5799e+00
2.0000e+03,2.4400e+02,1.9800e+03,1.2069e+01,-3.6677e+05,-3.6678e+05,-4.8516e+00,-3.6678e+05,4.3275e-01,9.4568e+00,1.3096e+05,-5.4760e-01,-1.6449e+00,1.7243e+00,6.9455e+00
2.0000e+03,2.4500e+02,1.9920e+03,1.2047e+01,-3.6533e+05,-3.6534e+05,-4.8714e+00,-3.6534e+05,4.3320e-01,9.4766e+00,1.2721e+05,-6.0099e-01,-1.8761e+00,1.7244e+00,6.4194e+00
2.0000e+03,2.4600e+02,2.0000e+03,1.2049e+01,-3.6519e+05,-3.6520e+05,-4.8912e+00,-3.6520e+05,4.3365e-01,9.4964e+00,1.2577e+05,-1.2756e+00,-1.5180e+00,1.8746e+00,5.4105e+00
2.0000e+03,2.4700e+02,2.0070e+03,1.2056e+01,-3.6419e+05,-3.6420e+05,-4.9111e+00,-3.6420e+05,4.3410e-01,9.5162e+00,1.2563e+05,-9.1644e-01,-1.8037e+00,1.8022e+00,5.2504e+00
2.0000e+03,2.4800e+02,2.0140e+03,1.2064e+01,-3.6303e+05,-3.6304e+05,-4.9309e+00,-3.6304e+05,4.3456e-01,9.5360e+00,1.2463e+05,-1.3821e+00,-1.8418e+00,1.8285e+00,4.1401e+00
2.0000e+03,2.4900e+02,2.1160e+03,1.1542e+01,-3.6293e+05,-3.6294e+05,-4.9507e+00,-3.6294e+05,4.3501e-01,9.5558e+00,1.2347e+05,-1.3924e+00,-1.4004e+00,1.8884e+00,6.5016e+00
2.0000e+03,2.5000e+02,2.1760e+03,1.1276e+01,-3.6168e+05,-3.6169e+05,-4.9705e+00,-3.6169e+05,4.3546e-01,9.5756e+00,1.2337e+05,-1.2456e+00,-1.4107e+00,1.7550e+00,5.1363e+00
2.0000e+03,2.5100e+02,2.1780e+03,1.1311e+01,-3.6090e+05,-3.6091e+05,-4.9903e+00,-3.6091e+05,4.3591e-01,9.5954e+00,1.2212e+05,-7.1196e-01,-1.9945e+00,1.7186e+00,5.9447e+00
2.0000e+03,2.5200e+02,2.2060e+03,1.1215e+01,-3.6058e+05,-3.6059e+05,-5.0101e+00,-3.6059e+05,4.3636e-01,9.6152e+00,1.2134e+05,-1.1818e+00,-1.1212e+00,1.7587e+00,6.5503e+00
2.0000e+03,2.5300e+02,2.2080e+03,1.1249e+01,-3.6025e+05,-3.6026e+05,-5.0299e+00,-3.6026e+05,4.3681e-01,9.6350e+00,1.2102e+05,-1.3959e+00,-1.7441e+00,1.5968e+00,4.8709e+00
2.0000e+03,2.5400e+02,2.2260e+03,1.1204e+01,-3.5990e+05,-3.5991e+05,-5.0497e+00,-3.5991e+05,4.3725e-01,9.6548e+00,1.2069e+05,-9.7322e-01,-1.9047e+00,1.6697e+00,5.3847e+00
2.0000e+03,2.5500e+02,2.2750e+03,1.1011e+01,-3.5968e+05,-3.5969e+05,-5.0695e+00,-3.5969e+05,4.3770e-01,9.6746e+00,1.2034e+05,-1.3382e+00,-1.3728e+00,1.8796e+00,6.4435e+00
2.0000e+03,2.5600e+02,2.2820e+03,1.1021e+01,-3.5954e+05,-3.5954e+05,-5.0893e+00,-3.5954e+05,4.3815e-01,9.6945e+00,1.2012e+05,-4.5835e-01,-1.7995e+00,1.7659e+00,6.9730e+00
2.0000e+03,2.5700e+02,2.2850e+03,1.1049e+01,-3.5849e+05,-3.5850e+05,-5.1091e+00,-3.5850e+05,4.3860e-01,9.7142e+00,1.1997e+05,-1.1441e+00,-1.3080e+00,1.8598e+00,6.5935e+00
2.0000e+03,2.5800e+02,2.2860e+03,1.1087e+01,-3.5643e+05,-3.5644e+05,-5.1289e+00,-3.5644e+05,4.3904e-01,9.7341e+00,1.1893e+05,-1.2742e+00,-1.5743e+00,1.8671e+00,5.4483e+00
2.0000e+03,2.5900e+02,2.2920e+03,1.1102e+01,-3.5584e+05,-3.5585e+05,-5.1487e+00,-3.5585e+05,4.3949e-01,9.7538e+00,1.1687e+05,-1.3992e+00,-1.6855e+00,1.6103e+00,4.9066e+00
2.0000e+03,2.6000e+02,2.2940e+03,1.1135e+01,-3.5476e+05,-3.5477e+05,-5.1685e+00,-3.5477e+05,4.3994e-01,9.7737e+00,1.1628e+05,-7.8490e-01,-1.7147e+00,1.8183e+00,6.1964e+00
2.0000e+03,2.6100e+02,2.3250e+03,1.1032e+01,-3.5424e+05,-3.5425e+05,-5.1883e+00,-3.5425e+05,4.4038e-01,9.7935e+00,1.1520e+05,-1.1795e+00,-1.1933e+00,1.8405e+00,6.8100e+00
2.0000e+03,2.6200e+02,2.3630e+03,1.0899e+01,-3.5399e+05,-3.5400e+05,-5.2081e+00,-3.5400e+05,4.4083e-01,9.8133e+00,1.1468e+05,-8.0465e-01,-1.9931e+00,1.8590e+00,6.6980e+00
2.0000e+03,2.6300e+02,2.3740e+03,1.0891e+01,-3.4785e+05,-3.4786e+05,-5.2279e+00,-3.4786e+05,4.4127e-01,9.8331e+00,1.1443e+05,-1.4223e+00,-1.0470e+00,1.8406e+00,6.8760e+00
2.0000e+03,2.6400e+02,2.3840e+03,1.0887e+01,-3.4673e+05,-3.4674e+05,-5.2477e+00,-3.4674e+05,4.4172e-01,9.8529e+00,1.0829e+05,-7.7175e-01,-1.8226e+00,1.6134e+00,6.9760e+00
2.0000e+03,2.6500e+02,2.3880e+03,1.0911e+01,-3.4665e+05,-3.4666e+05,-5.2675e+00,-3.4666e+05,4.4216e-01,9.8727e+00,1.0716e+05,-6.9623e-01,-1.6279e+00,1.7535e+00,6.6531e+00
2.0000e+03,2.6600e+02,2.4060e+03,1.0871e+01,-3.4399e+05,-3.4400e+05,-5.2873e+00,-3.4400e+05,4.4260e-01,9.8925e+00,1.0709e+05,-1.4123e+00,-1.7846e+00,1.8778e+00,5.1474e+00
2.0000e+03,2.6700e+02,2.4150e+03,1.0872e+01,-3.3868e+05,-3.3869e+05,-5.3071e+00,-3.3869e+05,4.4305e-01,9.9123e+00,1.0443e+05,-1.4660e+00,-1.2966e+00,1.8650e+00,5.6297e+00
2.0000e+03,2.6800e+02,2.4320e+03,1.0838e+01,-3.3791e+05,-3.3792e+05,-5.3269e+00,-3.3792e+05,4.4349e-01,9.9321e+00,9.9115e+04,-1.3779e+00,-1.7626e+00,1.8665e+00,5.3953e+00
2.0000e+03,2.6900e+02,2.4500e+03,1.0800e+01,-3.3505e+05,-3.3506e+05,-5.3467e+00,-3.3506e+05,4.4393e-01,9.9519e+00,9.8354e+04,-7.7372e-01,-1.6452e+00,1.7738e+00,6.6874e+00
2.0000e+03,2.7000e+02,2.5200e+03,1.0545e+01,-3.3388e+05,-3.3389e+05,-5.3665e+00,-3.3389e+05,4.4437e-01,9.9717e+00,9.5486e+04,-1.3290e+00,-1.5745e+00,1.6928e+00,4.9815e+00
2.0000e+03,2.7100e+02,2.5210e+03,1.0580e+01,-3.3153e+05,-3.3154e+05,-5.3863e+00,-3.3154e+05,4.4481e-01,9.9915e+00,9.4315e+04,-1.4899e+00,-1.4529e+00,1.8656e+00,6.5400e+00
2.0000e+03,2.7200e+02,2.5450e+03,1.0520e+01,-3.2929e+05,-3.2930e+05,-5.4061e+00,-3.2930e+05,4.4525e-01,1.0011e+01,9.1974e+04,-1.1258e+00,-1.8388e+00,1.5464e+00,6.4983e+00
2.0000e+03,2.7300e+02,2.5530e+03,1.0526e+01,-3.2532e+05,-3.2533e+05,-5.4259e+00,-3.2533e+05,4.4569e-01,1.0031e+01,8.9730e+04,-1.2359e+00,-1.4388e+00,1.7786e+00,5.6643e+00
2.0000e+03,2.7400e+02,2.5780e+03,1.0464e+01,-3.2262e+05,-3.2263e+05,-5.4457e+00,-3.2263e+05,4.4613e-01,1.0051e+01,8.5763e+04,-1.3214e+00,-1.2450e+00,1.6589e+00,6.4845e+00
2.0000e+03,2.7500e+02,2.5900e+03,1.0455e+01,-3.2092e+05,-3.2093e+05,-5.4655e+00,-3.2093e+05,4.4657e-01,1.0071e+01,8.3055e+04,-9.5923e-01,-1.7143e+00,1.7494e+00,5.9194e+00
2.0000e+03,2.7600e+02,2.5930e+03,1.0481e+01,-3.1973e+05,-3.1974e+05,-5.4853e+00,-3.1974e+05,4.4701e-01,1.0091e+01,8.1360e+04,-1.0023e+00,-1.7703e+00,1.6006e+00,6.6053e+00
2.0000e+03,2.7700e+02,2.6010e+03,1.0487e+01,-3.1943e+05,-3.1944e+05,-5.5051e+00,-3.1944e+05,4.4745e-01,1.0110e+01,8.0166e+04,-9.7874e-01,-1.9492e+00,1.6614e+00,5.8982e+00
2.0000e+03,2.7800e+02,2.6060e+03,1.0505e+01,-3.1862e+05,-3.1863e+05,-5.5249e+00,-3.1863e+05,4.4789e-01,1.0130e+01,7.9872e+04,-1.1099e+00,-1.9271e+00,1.7768e+00,5.2954e+00
2.0000e+03,2.7900e+02,2.6360e+03,1.0424e+01,-3.1827e+05,-3.1828e+05,-5.5447e+00,-3.1828e+05,4.4832e-01,1.0150e+01,7.9056e+04,-1.1979e+00,-1.7648e+00,1.5430e+00,6.6345e+00
2.0000e+03,2.8000e+02,2.6610e+03,1.0365e+01,-3.1823e+05,-3.1824e+05,-5.5645e+00,-3.1824e+05,4.4876e-01,1.0170e+01,7.8709e+04,-1.3664e+00,-1.5143e+00,1.8186e+00,5.3384e+00
2.0000e+03,2.8100e+02,2.6760e+03,1.0345e+01,-3.1722e+05,-3.1723e+05,-5.5843e+00,-3.1723e+05,4.4920e-01,1.0190e+01,7.8670e+04,-1.0710e+00,-1.7544e+00,1.7417e+00,5.5539e+00
2.0000e+03,2.8200e+02,2.6770e+03,1.0378e+01,-3.1447e+05,-3.1448e+05,-5.6041e+00,-3.1448e+05,4.4963e-01,1.0209e+01,7.7662e+04,-1.1308e+00,-1.6503e+00,1.7270e+00,5.7005e+00
2.0000e+03,2.8300e+02,2.6820e+03,1.0395e+01,-3.1340e+05,-3.1341e+05,-5.6239e+00,-3.1341e+05,4.5007e-01,1.0229e+01,7.4909e+04,-8.1095e-01,-1.7358e+00,1.7620e+00,6.8239e+00
2.0000e+03,2.8400e+02,2.7050e+03,1.0345e+01,-3.1167e+05,-3.1168e+05,-5.6437e+00,-3.1168e+05,4.5051e-01,1.0249e+01,7.3836e+04,-1.4217e+00,-1.9798e+00,1.6044e+00,5.0833e+00
2.0000e+03,2.8500e+02,2.7060e+03,1.0377e+01,-3.0977e+05,-3.0978e+05,-5.6636e+00,-3.0978e+05,4.5094e-01,1.0269e+01,7.2109e+04,-1.0902e+00,-1.4583e+00,1.7926e+00,6.4973e+00
2.0000e+03,2.8600e+02,2.7090e+03,1.0402e+01,-3.0954e+05,-3.0955e+05,-5.6834e+00,-3.0955e+05,4.5138e-01,1.0289e+01,7.0212e+04,-1.1602e+00,-1.5816e+00,1.7299e+00,5.8912e+00
2.0000e+03,2.8700e+02,2.7130e+03,1.0423e+01,-3.0924e+05,-3.0925e+05,-5.7032e+00,-3.0925e+05,4.5181e-01,1.0308e+01,6.9984e+04,-1.3124e+00,-1.7573e+00,1.8236e+00,5.6219e+00
2.0000e+03,2.8800e+02,2.7360e+03,1.0373e+01,-3.0753e+05,-3.0754e+05,-5.7230e+00,-3.0754e+05,4.5224e-01,1.0328e+01,6.9680e+04,-1.0183e+00,-1.6775e+00,1.8166e+00,6.9075e+00
2.0000e+03,2.8900e+02,2.7450e+03,1.0376e+01,-3.0726e+05,-3.0727e+05,-5.7428e+00,-3.0727e+05,4.5268e-01,1.0348e+01,6.7974e+04,-1.4369e+00,-1.9565e+00,1.8384e+00,5.2122e+00
2.0000e+03,2.9000e+02,2.7480e+03,1.0400e+01,-3.0699e+05,-3.0700e+05,-5.7626e+00,-3.0700e+05,4.5311e-01,1.0368e+01,6.7704e+04,-1.4726e+00,-1.4006e+00,1.6391e+00,5.6519e+00
2.0000e+03,2.9100e+02,2.7800e+03,1.0318e+01,-3.0548e+05,-3.0549e+05,-5.7824e+00,-3.0549e+05,4.5354e-01,1.0388e+01,6.7434e+04,-1.1806e+00,-1.4515e+00,1.7868e+00,6.3444e+00
2.0000e+03,2.9200e+02,2.7850e+03,1.0335e+01,-3.0425e+05,-3.0426e+05,-5.8022e+00,-3.0426e+05,4.5397e-01,1.0407e+01,6.5919e+04,-1.3083e+00,-1.9239e+00,1.5408e+00,6.3268e+00
2.0000e+03,2.9300e+02,2.7860e+03,1.0367e+01,-3.0419e+05,-3.0420e+05,-5.8220e+00,-3.0420e+05,4.5441e-01,1.0427e+01,6.4690e+04,-1.3642e+00,-1.6565e+00,1.5959e+00,5.8495e+00
2.0000e+03,2.9400e+02,2.7920e+03,1.0380e+01,-3.0210e+05,-3.0211e+05,-5.8418e+00,-3.0211e+05,4.5484e-01,1.0447e+01,6.4625e+04,-1.2231e+00,-1.6610e+00,1.7396e+00,5.6338e+00
2.0000e+03,2.9500e+02,2.7980e+03,1.0393e+01,-3.0171e+05,-3.0172e+05,-5.8616e+00,-3.0172e+05,4.5527e-01,1.0467e+01,6.6515e+04,-1.3735e+00,-1.8197e+00,1.5137e+00,6.7875e+00
2.0000e+03,2.9600e+02,2.8080e+03,1.0392e+01,-3.0106e+05,-3.0107e+05,-5.8814e+00,-3.0107e+05,4.5570e-01,1.0487e+01,6.6129e+04,-1.1972e+00,-1.7910e+00,1.8072e+00,6.2772e+00
2.0000e+03,2.9700e+02,2.8210e+03,1.0380e+01,-3.0004e+05,-3.0005e+05,-5.9012e+00,-3.0005e+05,4.5613e-01,1.0506e+01,6.5478e+04,-1.1072e+00,-1.8129e+00,1.7848e+00,5.9756e+00
2.0000e+03,2.9800e+02,2.8260e+03,1.0396e+01,-2.9977e+05,-2.9978e+05,-5.9210e+00,-2.9978e+05,4.5656e-01,1.0526e+01,6.4462e+04,-1.0416e+00,-1.8926e+00,1.7495e+00,5.7970e+00
2.0000e+03,2.9900e+02,2.8270e+03,1.0428e+01,-2.9935e+05,-2.9936e+05,-5.9408e+00,-2.9936e+05,4.5699e-01,1.0546e+01,6.4187e+04,-1.2580e+00,-1.3712e+00,1.7296e+00,6.2903e+00
2.0000e+03,3.0000e+02,2.8310e+03,1.0448e+01,-2.9919e+05,-2.9920e+05,-5.9606e+00,-2.9920e+05,4.5742e-01,1.0566e+01,6.3770e+04,-1.1438e+00,-1.4191e+00,1.6474e+00,6.8987e+00
2.0000e+03,3.0100e+02,2.8770e+03,1.0318e+01,-2.9774e+05,-2.9775e+05,-5.9804e+00,-2.9775e+05,4.5784e-01,1.0586e+01,6.3608e+04,-1.4079e+00,-1.3776e+00,1.7331e+00,5.7891e+00
2.0000e+03,3.0200e+02,2.8880e+03,1.0313e+01,-2.9695e+05,-2.9696e+05,-6.0002e+00,-2.9696e+05,4.5827e-01,1.0605e+01,6.2155e+04,-1.3320e+00,-1.7511e+00,1.6829e+00,5.3444e+00
2.0000e+03,3.0300e+02,2.8900e+03,1.0340e+01,-2.9644e+05,-2.9645e+05,-6.0200e+00,-2.9645e+05,4.5870e-01,1.0625e+01,6.1367e+04,-1.2336e+00,-1.8950e+00,1.8049e+00,5.8651e+00
2.0000e+03,3.0400e+02,2.8950e+03,1.0357e+01,-2.9558e+05,-2.9559e+05,-6.0398e+00,-2.9559e+05,4.5913e-01,1.0645e+01,6.0856e+04,-1.0916e+00,-1.8921e+00,1.7149e+00,5.7781e+00
2.0000e+03,3.0500e+02,2.9210e+03,1.0300e+01,-2.9491e+05,-2.9492e+05,-6.0596e+00,-2.9492e+05,4.5955e-01,1.0665e+01,5.9994e+04,-9.1808e-01,-1.9577e+00,1.6396e+00,6.9128e+00
2.0000e+03,3.0600e+02,2.9240e+03,1.0323e+01,-2.9398e+05,-2.9399e+05,-6.0794e+00,-2.9399e+05,4.5998e-01,1.0685e+01,5.9330e+04,-9.9100e-01,-1.7434e+00,1.6379e+00,6.8976e+00
2.0000e+03,3.0700e+02,2.9480e+03,1.0274e+01,-2.9224e+05,-2.9225e+05,-6.0992e+00,-2.9225e+05,4.6041e-01,1.0704e+01,5.8394e+04,-8.8901e-01,-1.8807e+00,1.7361e+00,6.8078e+00
2.0000e+03,3.0800e+02,2.9530e+03,1.0290e+01,-2.9217e+05,-2.9218e+05,-6.1190e+00,-2.9218e+05,4.6083e-01,1.0724e+01,5.6653e+04,-1.3624e+00,-1.4006e+00,1.7984e+00,6.5855e+00
2.0000e+03,3.0900e+02,2.9740e+03,1.0251e+01,-2.9158e+05,-2.9159e+05,-6.1388e+00,-2.9159e+05,4.6126e-01,1.0744e+01,5.6587e+04,-1.1245e+00,-1.8784e+00,1.7985e+00,6.9123e+00
2.0000e+03,3.1000e+02,2.9860e+03,1.0244e+01,-2.9132e+05,-2.9133e+05,-6.1586e+00,-2.9133e+05,4.6168e-01,1.0764e+01,5.6002e+04,-1.1579e+00,-1.4952e+00,1.7481e+00,6.6061e+00
2.0000e+03,3.1100e+02,3.0290e+03,1.0133e+01,-2.9084e+05,-2.9085e+05,-6.1784e+00,-2.9085e+05,4.6211e-01,1.0784e+01,5.5738e+04,-1.3123e+00,-1.8494e+00,1.5262e+00,6.9983e+00
2.0000e+03,3.1200e+02,3.0370e+03,1.0139e+01,-2.9084e+05,-2.9085e+05,-6.1982e+00,-2.9085e+05,4.4678e-01,1.0080e+01,5.5257e+04,-1.4058e+00,-1.7735e+00,1.5814e+00,6.0384e+00
2.0000e+03,3.1300e+02,3.0800e+03,1.0032e+01,-2.9069e+05,-2.9070e+05,-6.2180e+00,-2.9070e+05,4.6296e-01,1.0823e+01,5.5254e+04,-1.4215e+00,-1.8460e+00,1.8090e+00,5.2646e+00
2.0000e+03,3.1400e+02,3.1350e+03,9.8901e+00,-2.9058e+05,-2.9059e+05,-6.2378e+00,-2.9059e+05,4.6338e-01,1.0843e+01,5.5109e+04,-1.3861e+00,-1.5118e+00,1.8049e+00,6.1579e+00
2.0000e+03,3.1500e+02,3.2820e+03,9.4838e+00,-2.8721e+05,-2.8723e+05,-6.2576e+00,-2.8723e+05,4.6380e-01,1.0863e+01,5.4995e+04,-1.2232e+00,-1.6636e+00,1.6590e+00,6.1196e+00
2.0000e+03,3.1600e+02,3.4450e+03,9.0701e+00,-2.8676e+05,-2.8677e+05,-6.2774e+00,-2.8677e+05,4.6422e-01,1.0883e+01,5.1633e+04,-1.4899e+00,-1.9110e+00,1.8240e+00,5.3958e+00
2.0000e+03,3.1700e+02,3.4610e+03,9.0572e+00,-2.8490e+05,-2.8492e+05,-6.2972e+00,-2.8492e+05,4.6465e-01,1.0902e+01,5.1180e+04,-1.1087e+00,-1.5142e+00,1.7018e+00,6.8782e+00
2.0000e+03,3.1800e+02,3.4650e+03,9.0754e+00,-2.8435e+05,-2.8436e+05,-6.3170e+00,-2.8436e+05,4.6507e-01,1.0922e+01,4.9323e+04,-1.1648e+00,-1.9853e+00,1.7433e+00,5.8193e+00
2.0000e+03,3.1900e+02,3.4770e+03,9.0729e+00,-2.8418e+05,-2.8419e+05,-6.3368e+00,-2.8419e+05,4.6549e-01,1.0942e+01,4.8772e+04,-1.2959e+00,-1.6136e+00,1.6908e+00,5.9728e+00
2.0000e+03,3.2000e+02,3.4910e+03,9.0652e+00,-2.8411e+05,-2.8412e+05,-6.3566e+00,-2.8412e+05,4.6591e-01,1.0962e+01,4.8598e+04,-1.0324e+00,-1.9909e+00,1.6774e+00,6.3127e+00
2.0000e+03,3.2100e+02,3.5250e+03,9.0070e+00,-2.8376e+05,-2.8377e+05,-6.3764e+00,-2.8377e+05,4.6633e-01,1.0982e+01,4.8531e+04,-1.2323e+00,-1.6964e+00,1.6375e+00,6.2722e+00
2.0000e+03,3.2200e+02,3.5270e+03,9.0299e+00,-2.8326e+05,-2.8327e+05,-6.3962e+00,-2.8327e+05,4.6675e-01,1.1001e+01,4.8177e+04,-1.4757e+00,-1.8138e+00,1.5198e+00,6.9795e+00
2.0000e+03,3.2300e+02,3.5290e+03,9.0528e+00,-2.8286e+05,-2.8287e+05,-6.4161e+00,-2.8287e+05,4.6717e-01,1.1021e+01,4.7681e+04,-1.0819e+00,-1.5629e+00,1.6824e+00,6.9459e+00
2.0000e+03,3.2400e+02,3.5500e+03,9.0278e+00,-2.8271e+05,-2.8272e+05,-6.4359e+00,-2.8272e+05,4.6759e-01,1.1041e+01,4.7276e+04,-1.2804e+00,-1.9404e+00,1.6759e+00,5.5349e+00
2.0000e+03,3.2500e+02,3.5610e+03,9.0280e+00,-2.8267e+05,-2.8268e+05,-6.4557e+00,-2.8268e+05,4.6801e-01,1.1061e+01,4.7126e+04,-1.1527e+00,-1.4928e+00,1.6641e+00,6.9030e+00
2.0000e+03,3.2600e+02,3.5960e+03,8.9687e+00,-2.8266e+05,-2.8267e+05,-6.4755e+00,-2.8267e+05,4.6843e-01,1.1081e+01,4.7091e+04,-1.0181e+00,-1.9968e+00,1.7747e+00,6.5656e+00
2.0000e+03,3.2700e+02,3.6170e+03,8.9446e+00,-2.8169e+05,-2.8170e+05,-6.4953e+00,-2.8170e+05,4.6885e-01,1.1100e+01,4.7077e+04,-1.2126e+00,-1.8286e+00,1.7764e+00,6.2395e+00
2.0000e+03,3.2800e+02,3.6500e+03,8.8919e+00,-2.8148e+05,-2.8149e+05,-6.5151e+00,-2.8149e+05,4.6927e-01,1.1120e+01,4.6110e+04,-1.3518e+00,-1.8437e+00,1.7982e+00,6.9135e+00
2.0000e+03,3.2900e+02,3.6530e+03,8.9117e+00,-2.8138e+05,-2.8139e+05,-6.5349e+00,-2.8139e+05,4.6968e-01,1.1140e+01,4.5896e+04,-1.0413e+00,-1.8874e+00,1.6808e+00,6.4517e+00
2.0000e+03,3.3000e+02,3.6670e+03,8.9050e+00,-2.8054e+05,-2.8055e+05,-6.5547e+00,-2.8055e+05,4.7010e-01,1.1160e+01,4.5798e+04,-9.6181e-01,-1.9283e+00,1.6900e+00,6.8772e+00
2.0000e+03,3.3100e+02,3.6690e+03,8.9271e+00,-2.8006e+05,-2.8007e+05,-6.5745e+00,-2.8007e+05,4.7052e-01,1.1180e+01,4.4959e+04,-1.4133e+00,-1.8046e+00,1.5552e+00,6.5816e+00
2.0000e+03,3.3200e+02,3.6790e+03,8.9300e+00,-2.7970e+05,-2.7971e+05,-6.5943e+00,-2.7971e+05,4.7093e-01,1.1199e+01,4.4479e+04,-1.2499e+00,-1.5433e+00,1.6507e+00,6.6401e+00
2.0000e+03,3.3300e+02,3.6890e+03,8.9329e+00,-2.7927e+05,-2.7928e+05,-6.6141e+00,-2.7928e+05,4.7135e-01,1.1219e+01,4.4116e+04,-1.4573e+00,-1.3618e+00,1.7597e+00,5.9736e+00
2.0000e+03,3.3400e+02,3.7300e+03,8.8624e+00,-2.7826e+05,-2.7827e+05,-6.6339e+00,-2.7827e+05,4.7177e-01,1.1239e+01,4.3688e+04,-1.2011e+00,-1.4341e+00,1.7342e+00,6.9894e+00
2.0000e+03,3.3500e+02,3.7480e+03,8.8468e+00,-2.7812e+05,-2.7813e+05,-6.6537e+00,-2.7813e+05,4.7218e-01,1.1259e+01,4.2680e+04,-1.3002e+00,-1.8127e+00,1.7819e+00,6.4865e+00
2.0000e+03,3.3600e+02,3.7560e+03,8.8544e+00,-2.7800e+05,-2.7801e+05,-6.6735e+00,-2.7801e+05,4.7260e-01,1.1279e+01,4.2537e+04,-1.2746e+00,-1.6664e+00,1.6738e+00,6.1252e+00
2.0000e+03,3.3700e+02,3.8030e+03,8.7724e+00,-2.7741e+05,-2.7743e+05,-6.6933e+00,-2.7743e+05,4.7301e-01,1.1298e+01,4.2418e+04,-1.4659e+00,-1.6229e+00,1.5919e+00,6.1349e+00
2.0000e+03,3.3800e+02,3.8190e+03,8.7620e+00,-2.7733e+05,-2.7734e+05,-6.7131e+00,-2.7734e+05,4.7343e-01,1.1318e+01,4.1833e+04,-1.3055e+00,-1.9279e+00,1.7522e+00,5.6059e+00
2.0000e+03,3.3900e+02,3.8230e+03,8.7787e+00,-2.7713e+05,-2.7714e+05,-6.7329e+00,-2.7714e+05,4.7384e-01,1.1338e+01,4.1745e+04,-1.1735e+00,-1.7774e+00,1.7548e+00,6.3582e+00
2.0000e+03,3.4000e+02,3.8880e+03,8.6592e+00,-2.7705e+05,-2.7706e+05,-6.7527e+00,-2.7706e+05,4.7425e-01,1.1358e+01,4.1546e+04,-1.3781e+00,-1.7973e+00,1.7341e+00,5.4252e+00
2.0000e+03,3.4100e+02,3.8900e+03,8.6802e+00,-2.7668e+05,-2.7670e+05,-6.7725e+00,-2.7670e+05,4.7467e-01,1.1378e+01,4.1470e+04,-1.3832e+00,-1.2874e+00,1.6939e+00,6.8466e+00
2.0000e+03,3.4200e+02,3.8910e+03,8.7034e+00,-2.7654e+05,-2.7655e+05,-6.7923e+00,-2.7655e+05,4.7508e-01,1.1397e+01,4.1103e+04,-1.4779e+00,-1.5305e+00,1.6058e+00,6.2261e+00
2.0000e+03,3.4300e+02,3.8960e+03,8.7177e+00,-2.7620e+05,-2.7621e+05,-6.8121e+00,-2.7621e+05,4.7549e-01,1.1417e+01,4.0958e+04,-1.4102e+00,-1.4975e+00,1.7122e+00,5.8326e+00
2.0000e+03,3.4400e+02,3.9100e+03,8.7121e+00,-2.7477e+05,-2.7478e+05,-6.8319e+00,-2.7478e+05,4.7590e-01,1.1437e+01,4.0620e+04,-1.3221e+00,-1.8591e+00,1.5614e+00,6.8042e+00
2.0000e+03,3.4500e+02,3.9150e+03,8.7264e+00,-2.7423e+05,-2.7424e+05,-6.8517e+00,-2.7424e+05,4.7632e-01,1.1457e+01,3.9188e+04,-1.4593e+00,-1.9435e+00,1.5258e+00,6.9374e+00
2.0000e+03,3.4600e+02,3.9200e+03,8.7406e+00,-2.7407e+05,-2.7408e+05,-6.8715e+00,-2.7408e+05,4.7673e-01,1.1477e+01,3.8646e+04,-1.4942e+00,-1.5210e+00,1.7928e+00,5.8463e+00
2.0000e+03,3.4700e+02,3.9210e+03,8.7635e+00,-2.7367e+05,-2.7368e+05,-6.8913e+00,-2.7368e+05,4.7714e-01,1.1496e+01,4.1848e+04,-1.3004e+00,-1.5976e+00,1.6819e+00,6.3256e+00
2.0000e+03,3.4800e+02,3.9390e+03,8.7491e+00,-2.7348e+05,-2.7349e+05,-6.9111e+00,-2.7349e+05,4.7755e-01,1.1516e+01,4.1451e+04,-1.2854e+00,-1.6447e+00,1.6387e+00,6.4808e+00
2.0000e+03,3.4900e+02,3.9520e+03,8.7456e+00,-2.7333e+05,-2.7334e+05,-6.9309e+00,-2.7334e+05,4.7796e-01,1.1536e+01,4.1260e+04,-1.1352e+00,-1.8008e+00,1.6555e+00,6.6310e+00
2.0000e+03,3.5000e+02,3.9600e+03,8.7531e+00,-2.7217e+05,-2.7218e+05,-6.9507e+00,-2.7218e+05,4.7837e-01,1.1556e+01,4.1112e+04,-1.4010e+00,-1.4681e+00,1.7802e+00,6.7539e+00
2.0000e+03,3.5100e+02,3.9690e+03,8.7584e+00,-2.7170e+05,-2.7171e+05,-6.9705e+00,-2.7171e+05,4.7878e-01,1.1576e+01,3.9949e+04,-1.3410e+00,-1.8548e+00,1.6516e+00,5.8679e+00
2.0000e+03,3.5200e+02,3.9770e+03,8.7658e+00,-2.7058e+05,-2.7059e+05,-6.9903e+00,-2.7059e+05,4.7919e-01,1.1596e+01,3.9478e+04,-1.3830e+00,-1.8989e+00,1.5475e+00,6.9625e+00
