logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
3.6696e-01,-1.8798e+00,-1.4470e+00,-4.1805e-01,9.0156e-01,2.0288e+00,2.1398e+00,-2.5111e+03
3.0398e-01,-1.4127e+00,-2.2353e+00,-7.6335e-02,6.4823e-01,2.1448e+00,2.0008e+00,-2.5245e+03
2.9361e-01,-1.7692e+00,-1.1209e+00,-1.0212e+00,8.1293e-01,2.0096e+00,2.1570e+00,-2.5655e+03
2.1534e-01,-1.5452e+00,-2.1372e+00,-1.9956e-01,8.4654e-01,1.9011e+00,2.2293e+00,-2.5561e+03
2.9969e-01,-1.9729e+00,-1.4873e+00,-2.9526e-01,8.1065e-01,1.9138e+00,2.2406e+00,-2.4831e+03
2.1435e-01,-1.6265e+00,-2.0611e+00,-3.4243e-02,-1.0842e+00,2.0365e+00,2.1577e+00,-2.5294e+03
3.8768e-01,-1.9530e+00,-2.6211e+00,-8.6432e-03,6.6981e-01,2.0522e+00,2.1473e+00,-2.5584e+03
2.4046e-01,-1.9964e+00,-2.4023e+00,-1.4428e-01,-2.5263e-02,1.9664e+00,2.2240e+00,-2.5041e+03
2.5283e-01,-1.8761e+00,-1.5587e+00,-2.5165e-01,-6.4333e-01,2.0152e+00,2.1906e+00,-2.5691e+03
3.0530e-01,-1.6984e+00,-1.2039e+00,-5.8483e-01,9.6591e-01,1.9662e+00,2.1889e+00,-2.5655e+03
3.2600e-01,-1.7952e+00,-2.8157e+00,-2.0796e-01,5.6225e-01,2.0649e+00,2.1283e+00,-2.5642e+03
4.2669e-01,-1.7302e+00,-1.9010e+00,-5.2465e-02,7.0978e-01,2.1622e+00,1.9624e+00,-2.5334e+03
3.4498e-01,-1.9709e+00,-1.0820e+00,-8.6396e-01,8.6450e-01,2.0109e+00,2.1589e+00,-2.5448e+03
2.6532e-01,-1.8695e+00,-3.0778e+00,3.2582e-03,2.8814e-01,1.9761e+00,2.2137e+00,-2.5606e+03
3.0526e-01,-1.5912e+00,-2.6143e+00,-1.8609e-01,-3.8623e-01,2.1746e+00,1.9551e+00,-2.5620e+03
3.6500e-01,-1.9642e+00,-3.2279e+00,-1.9416e-01,8.6254e-01,2.0154e+00,2.1584e+00,-2.5406e+03
3.0053e-01,-1.6252e+00,-2.3168e+00,-1.3374e-01,-1.0534e-01,2.1183e+00,2.0814e+00,-2.5542e+03
2.8805e-01,-1.6257e+00,-2.2303e+00,-1.7388e-02,-3.6962e-01,2.0896e+00,2.1082e+00,-2.5408e+03
3.2517e-01,-1.4443e+00,-2.0135e+00,-5.1104e-02,7.8069e-01,2.1538e+00,1.9500e+00,-2.5731e+03
2.1301e-01,-1.4966e+00,-2.4873e+00,-1.1689e-01,-1.2795e-02,2.0437e+00,2.1637e+00,-2.5575e+03
2.6144e-01,-1.8711e+00,-2.0074e+00,-2.7944e-01,6.9264e-01,1.9248e+00,2.2421e+00,-2.5527e+03
2.4610e-01,-1.7512e+00,-2.3626e+00,-1.2181e-01,2.0938e-01,1.9975e+00,2.1873e+00,-2.5249e+03
3.0600e-01,-1.4504e+00,-2.8804e+00,-5.3093e-02,-2.0234e-01,2.2099e+00,1.8538e+00,-2.5404e+03
2.9486e-01,-1.7258e+00,-1.7437e+00,-1.3161e-01,6.6133e-01,2.0275e+00,2.1521e+00,-2.5540e+03
2.8539e-01,-1.5574e+00,-9.1485e-01,-3.0392e-01,3.3537e-01,2.1236e+00,2.0499e+00,-2.5335e+03
2.5047e-01,-1.9075e+00,-3.0985e+00,-3.2004e-02,-2.3330e-01,1.9669e+00,2.2232e+00,-2.5191e+03
3.2676e-01,-1.8303e+00,-7.6777e-01,-7.7835e-01,9.8271e-01,1.9243e+00,2.2183e+00,-2.5669e+03
1.9550e-01,-1.6194e+00,-2.5001e+00,-1.5260e-01,3.7457e-01,1.9554e+00,2.2151e+00,-2.5043e+03
2.4984e-01,-1.8463e+00,-1.1410e+00,-2.2579e-01,-1.0751e-01,2.0128e+00,2.1816e+00,-2.5554e+03
2.4194e-01,-1.8249e+00,-2.3856e+00,-5.2076e-02,-2.3996e-01,1.9802e+00,2.2145e+00,-2.5714e+03
2.7352e-01,-1.8821e+00,-2.0254e+00,-1.4101e-01,5.9621e-01,1.9132e+00,2.2554e+00,-2.5057e+03
2.5570e-01,-1.8057e+00,-3.0251e+00,-1.8637e-01,6.2538e-01,1.9498e+00,2.2164e+00,-2.5333e+03
3.0089e-01,-1.4711e+00,-1.8234e+00,-7.3352e-02,4.7825e-01,2.1519e+00,1.9798e+00,-2.5099e+03
2.9692e-01,-1.7491e+00,-2.7851e+00,-1.4345e-01,8.8325e-01,1.9332e+00,2.2169e+00,-2.4866e+03
2.5120e-01,-1.7520e+00,-1.6542e+00,-7.9588e-02,1.9651e-01,1.9905e+00,2.2056e+00,-2.5644e+03
3.2029e-01,-1.9858e+00,-1.2370e+00,-3.5806e-01,7.3033e-01,1.9886e+00,2.1784e+00,-2.5272e+03
3.0702e-01,-1.8210e+00,-2.1705e+00,-1.9207e-01,6.0981e-01,2.0452e+00,2.1411e+00,-2.5601e+03
2.9064e-01,-1.8282e+00,-2.9367e+00,-1.7187e-01,5.7884e-01,1.9990e+00,2.1826e+00,-2.5365e+03
3.2508e-01,-1.9713e+00,-1.5444e+00,-3.6477e-01,9.5817e-01,1.9398e+00,2.2029e+00,-2.4315e+03
2.4996e-01,-1.4073e+00,-2.9589e+00,1.7796e-02,4.4093e-01,2.0946e+00,2.0817e+00,-2.5690e+03
3.1332e-01,-1.7032e+00,-1.4257e+00,-1.6783e-01,-1.7737e-01,2.1362e+00,2.0418e+00,-2.5658e+03
2.7851e-01,-1.6948e+00,-1.6137e+00,-1.6419e-01,3.7489e-01,2.0824e+00,2.0921e+00,-2.5337e+03
3.7175e-01,-1.4671e+00,-2.1968e+00,-1.3036e-01,6.9251e-01,2.2222e+00,1.7618e+00,-2.5625e+03
2.3705e-01,-1.9074e+00,-2.0644e+00,-2.0312e-01,-2.8258e-01,1.9679e+00,2.2304e+00,-2.5267e+03
2.8911e-01,-1.6433e+00,-1.8857e+00,-2.3295e-01,5.7120e-01,2.0633e+00,2.1291e+00,-2.4984e+03
2.3901e-01,-1.9293e+00,-2.1722e+00,-2.4075e-01,5.3737e-02,1.9683e+00,2.2197e+00,-2.5358e+03
2.8358e-01,-1.6186e+00,-2.5513e+00,-9.2256e-02,8.8268e-01,1.9544e+00,2.2037e+00,-2.5650e+03
3.3556e-01,-1.6911e+00,-1.2562e+00,-4.3895e-01,9.8470e-01,1.9901e+00,2.1697e+00,-2.5453e+03
3.4349e-01,-1.7436e+00,-2.0818e+00,-3.5472e-01,9.8719e-01,2.0124e+00,2.1443e+00,-2.5246e+03
2.8621e-01,-1.8399e+00,-1.4530e+00,-3.9514e-01,8.3375e-01,1.9684e+00,2.1902e+00,-2.4867e+03
2.9877e-01,-1.7699e+00,-3.0979e+00,-1.2011e-01,-8.1357e-01,2.1046e+00,2.0782e+00,-2.5349e+03
2.2542e-01,-1.7729e+00,-2.2954e+00,-1.3318e-01,-8.3252e-01,1.9694e+00,2.2268e+00,-2.5408e+03
3.7683e-01,-1.9791e+00,-2.5819e+00,-1.9769e-01,6.7054e-01,2.1019e+00,2.0622e+00,-2.4576e+03
2.6249e-01,-1.8344e+00,-1.3482e+00,-2.5971e-01,2.5078e-02,2.0221e+00,2.1819e+00,-2.5230e+03
2.8295e-01,-1.9133e+00,-1.5885e+00,-2.7201e-01,-7.1384e-01,2.0532e+00,2.1547e+00,-2.5587e+03
3.1592e-01,-1.7878e+00,-7.6347e-01,-2.1222e+00,1.0065e+00,1.9307e+00,2.2071e+00,-2.5129e+03
2.9546e-01,-1.5983e+00,-8.7476e-01,-8.3080e-01,9.4119e-01,2.0040e+00,2.1506e+00,-2.5311e+03
3.3375e-01,-1.5813e+00,-1.1915e+00,-4.7154e-01,1.0653e+00,1.9799e+00,2.1543e+00,-2.5548e+03
2.1915e-01,-1.5874e+00,-2.2754e+00,-1.7405e-01,-1.0058e+00,2.0415e+00,2.1510e+00,-2.5544e+03
2.3231e-01,-1.9080e+00,-1.5103e+00,-3.0643e-01,4.0196e-01,1.9390e+00,2.2311e+00,-2.5205e+03
2.6963e-01,-1.5938e+00,-2.4947e+00,-2.6685e-01,6.8239e-01,2.0203e+00,2.1648e+00,-2.5638e+03
2.9426e-01,-1.5897e+00,-2.7754e+00,-1.0715e-01,3.6930e-01,2.1040e+00,2.0638e+00,-2.5185e+03
2.5444e-01,-1.9237e+00,-1.5217e+00,-4.7920e-01,7.4531e-01,1.8940e+00,2.2476e+00,-2.5344e+03
2.5965e-01,-1.8705e+00,-2.0691e+00,-1.0392e-01,6.3667e-01,1.9055e+00,2.2497e+00,-2.5133e+03
2.8180e-01,-1.5888e+00,-2.6122e+00,-1.1352e-01,2.5470e-01,2.1034e+00,2.0708e+00,-2.4565e+03
3.2713e-01,-1.5538e+00,-1.9195e+00,-1.9677e-01,5.6631e-01,2.1741e+00,1.9321e+00,-2.5704e+03
2.6659e-01,-1.6823e+00,-1.9371e+00,-2.9492e-01,9.5707e-01,1.8986e+00,2.2272e+00,-2.5093e+03
3.5707e-01,-1.8219e+00,-2.7853e+00,-5.5829e-02,4.4345e-01,2.1274e+00,2.0352e+00,-2.4963e+03
2.9252e-01,-1.5083e+00,-2.9476e+00,1.3347e-02,3.7807e-01,2.1121e+00,2.0656e+00,-2.5338e+03
3.2703e-01,-1.7272e+00,-1.9610e+00,-1.9891e-01,9.4798e-01,1.9785e+00,2.1762e+00,-2.5402e+03
4.3622e-01,-1.9562e+00,-1.8935e+00,-4.0783e-01,7.9717e-01,2.1516e+00,1.9784e+00,-2.5572e+03
3.4925e-01,-1.7305e+00,-1.5353e+00,-1.5454e-01,8.0648e-01,2.0621e+00,2.1131e+00,-2.5463e+03
3.4853e-01,-1.7053e+00,-2.5928e+00,-2.8304e-01,9.5244e-01,2.0574e+00,2.0908e+00,-2.5452e+03
2.8044e-01,-1.9022e+00,-2.5224e+00,-3.1571e-01,7.5628e-01,1.9081e+00,2.2442e+00,-2.4757e+03
2.8428e-01,-1.7251e+00,-2.2305e+00,-1.9189e-01,-1.1861e+00,2.1188e+00,2.0647e+00,-2.5455e+03
2.9015e-01,-1.7615e+00,-2.1949e+00,-2.6213e-01,7.3549e-02,2.1007e+00,2.0759e+00,-2.5082e+03
2.2945e-01,-1.4997e+00,-2.1226e+00,-9.5997e-02,-1.3129e+00,2.0832e+00,2.1142e+00,-2.5374e+03
3.6553e-01,-1.8163e+00,-2.6143e+00,-2.4287e-01,9.5511e-01,2.0389e+00,2.1147e+00,-2.5584e+03
2.5483e-01,-1.8605e+00,-2.7215e+00,-1.5653e-01,1.7931e-01,1.9910e+00,2.2085e+00,-2.5071e+03
3.7579e-01,-1.9971e+00,-7.4482e-01,-8.0466e-01,8.2567e-01,2.0185e+00,2.1742e+00,-2.4818e+03
2.7550e-01,-1.9483e+00,-1.5457e+00,-1.3902e-01,-9.4807e-01,1.9950e+00,2.2142e+00,-2.5695e+03
2.3263e-01,-1.5568e+00,-2.9927e+00,-8.2152e-02,-1.0063e-01,2.0658e+00,2.1197e+00,-2.5354e+03
2.7504e-01,-1.4188e+00,-1.9606e+00,-1.0639e-01,-1.2540e+00,2.2042e+00,1.8828e+00,-2.5568e+03
2.9521e-01,-1.5450e+00,-1.3544e+00,-2.6436e-01,9.1381e-01,2.0411e+00,2.1180e+00,-2.5479e+03
2.8572e-01,-1.6309e+00,-2.7180e+00,-1.2851e-01,9.5213e-02,2.1037e+00,2.0743e+00,-2.5654e+03
3.0317e-01,-1.9793e+00,-2.7892e+00,-8.8739e-02,6.3751e-01,1.9762e+00,2.1999e+00,-2.4268e+03
3.1947e-01,-1.9149e+00,-1.0024e+00,-7.0505e-01,9.2442e-01,1.9727e+00,2.1811e+00,-2.5701e+03
3.6956e-01,-1.8966e+00,-2.5401e+00,-2.2399e-02,8.4626e-01,2.0165e+00,2.1641e+00,-2.5023e+03
3.5228e-01,-1.8758e+00,-7.6803e-01,-4.7540e-01,8.4005e-01,2.0033e+00,2.1814e+00,-2.5581e+03
3.1015e-01,-1.7954e+00,-2.9477e+00,-2.9890e-02,6.6167e-01,1.9662e+00,2.2208e+00,-2.5566e+03
3.6110e-01,-1.9784e+00,-2.9366e+00,-1.1338e-01,9.6081e-01,1.9278e+00,2.2274e+00,-2.4466e+03
3.4097e-01,-1.9921e+00,-1.2570e+00,-4.4290e-01,7.5976e-01,2.0251e+00,2.1580e+00,-2.5507e+03
2.8973e-01,-1.5560e+00,-1.5939e+00,-2.6841e-01,9.2305e-01,1.9917e+00,2.1627e+00,-2.5434e+03
4.3669e-01,-1.8607e+00,-1.9166e+00,-9.2416e-02,6.2711e-01,2.1604e+00,1.9742e+00,-2.5519e+03
4.5730e-01,-1.9706e+00,-1.6001e+00,-4.0425e-01,9.3311e-01,2.0967e+00,2.0684e+00,-2.5509e+03
2.7447e-01,-1.3718e+00,-2.1264e+00,-5.0111e-02,6.9453e-01,2.1079e+00,2.0513e+00,-2.5348e+03
2.7625e-01,-1.6109e+00,-8.3533e-01,-4.4268e-01,3.2642e-01,2.1016e+00,2.0642e+00,-2.5245e+03
2.1375e-01,-1.7786e+00,-2.3899e+00,-2.3734e-01,-1.0117e-01,1.9750e+00,2.2208e+00,-2.5489e+03
2.1352e-01,-1.5746e+00,-2.4793e+00,-3.2776e-02,-1.2937e+00,2.0414e+00,2.1553e+00,-2.5259e+03
2.9360e-01,-1.9035e+00,-1.7571e+00,-2.1323e-01,4.9162e-01,1.9744e+00,2.2279e+00,-2.5671e+03
3.2139e-01,-1.8067e+00,-3.2304e+00,-1.5776e-01,4.6988e-01,2.0751e+00,2.1163e+00,-2.5603e+03
2.8316e-01,-1.9474e+00,-1.4182e+00,-7.6873e-03,-1.4744e-01,1.9910e+00,2.2155e+00,-2.5621e+03
2.9972e-01,-1.4817e+00,-1.0366e+00,-1.7562e-01,6.3594e-01,2.1203e+00,2.0455e+00,-2.4840e+03
4.2627e-01,-1.9474e+00,-2.0029e+00,-2.1351e-01,9.1548e-01,2.0915e+00,2.0577e+00,-2.5391e+03
3.2873e-01,-1.8999e+00,-1.9499e+00,-4.1633e-01,8.7870e-01,1.9955e+00,2.1699e+00,-2.5034e+03
3.7147e-01,-1.6580e+00,-2.9154e+00,3.5778e-02,5.9012e-01,2.1230e+00,2.0469e+00,-2.5609e+03
3.3251e-01,-1.6212e+00,-2.4357e+00,-2.9322e-02,2.1825e-01,2.1564e+00,1.9830e+00,-2.5650e+03
2.7520e-01,-1.7893e+00,-2.0180e+00,-3.6019e-01,8.4046e-01,1.9296e+00,2.2239e+00,-2.4408e+03
2.3292e-01,-1.6239e+00,-3.0434e+00,-1.7268e-01,-3.3824e-01,2.0520e+00,2.1404e+00,-2.4678e+03
2.3923e-01,-1.5462e+00,-2.3625e+00,-1.5399e-01,8.0483e-01,1.9484e+00,2.2056e+00,-2.5225e+03
2.6503e-01,-1.6980e+00,-2.7075e+00,-1.9259e-01,6.2054e-01,2.0235e+00,2.1554e+00,-2.5316e+03
2.4413e-01,-1.8220e+00,-1.5552e+00,-7.9135e-02,-7.0399e-02,1.9870e+00,2.2156e+00,-2.5632e+03
2.7578e-01,-1.5696e+00,-3.0229e+00,-2.6214e-01,7.8630e-01,2.0197e+00,2.1616e+00,-2.4521e+03
3.1154e-01,-1.8509e+00,-8.7676e-01,-5.7330e-01,9.2872e-01,1.8762e+00,2.2633e+00,-2.5620e+03
3.4201e-01,-1.9585e+00,-1.9164e+00,-3.3576e-01,8.5038e-01,2.0119e+00,2.1599e+00,-2.4864e+03
2.9319e-01,-1.6776e+00,-1.7870e+00,-1.2023e-01,8.2922e-01,1.9500e+00,2.2026e+00,-2.5646e+03
2.9557e-01,-1.5994e+00,-1.0183e+00,-3.7822e-01,7.8782e-01,2.0025e+00,2.1744e+00,-2.5577e+03
2.6632e-01,-1.9504e+00,-2.0841e+00,-5.9144e-02,-6.3356e-02,1.9903e+00,2.2100e+00,-2.5707e+03
2.1591e-01,-1.9523e+00,-2.6454e+00,-1.2485e-01,-4.4139e-01,1.9216e+00,2.2611e+00,-2.5653e+03
2.9929e-01,-1.9099e+00,-2.8943e+00,-2.4549e-01,7.0769e-02,2.0807e+00,2.1090e+00,-2.5124e+03
3.7650e-01,-1.8045e+00,-1.4567e+00,-2.3243e-01,9.5577e-01,2.0153e+00,2.1368e+00,-2.5544e+03
3.1904e-01,-1.8733e+00,-3.1918e+00,-3.8714e-01,8.9879e-01,2.0042e+00,2.1578e+00,-2.5558e+03
3.4957e-01,-1.6825e+00,-2.2420e+00,-9.9818e-02,8.5808e-01,2.0324e+00,2.1486e+00,-2.5412e+03
2.9621e-01,-1.8116e+00,-2.8110e+00,-7.5056e-02,8.2292e-01,1.9159e+00,2.2386e+00,-2.5146e+03
3.1694e-01,-1.9352e+00,-2.4640e+00,-3.4900e-01,8.3088e-01,1.9529e+00,2.2172e+00,-2.5464e+03
3.6525e-01,-1.9799e+00,-2.3185e+00,-1.4134e-01,4.3491e-01,2.0996e+00,2.0909e+00,-2.5299e+03
3.3414e-01,-1.6707e+00,-2.5000e+00,-1.7593e-01,7.3497e-01,2.0866e+00,2.0899e+00,-2.5405e+03
2.7689e-01,-1.8979e+00,-1.5392e+00,-3.7220e-01,7.8806e-01,1.9054e+00,2.2483e+00,-2.5636e+03
3.4369e-01,-1.8858e+00,-9.1518e-01,-1.9451e+00,1.0279e+00,1.9542e+00,2.1951e+00,-2.5413e+03
3.2078e-01,-1.9806e+00,-1.6084e+00,-6.0745e-01,1.0034e+00,1.9389e+00,2.2014e+00,-2.4969e+03
2.4007e-01,-1.8587e+00,-2.0498e+00,-1.2885e-01,-1.3374e+00,1.9794e+00,2.2300e+00,-2.5645e+03
2.2116e-01,-1.9802e+00,-2.9778e+00,-1.4895e-01,-2.6136e-01,1.9366e+00,2.2478e+00,-2.5483e+03
3.2427e-01,-1.8903e+00,-2.8781e+00,-1.4091e-01,3.7704e-01,2.0668e+00,2.1168e+00,-2.5692e+03
3.0437e-01,-1.8525e+00,-2.9793e+00,-2.8340e-01,2.9453e-01,2.0866e+00,2.1047e+00,-2.5413e+03
2.6410e-01,-1.6547e+00,-1.8404e+00,-5.4261e-02,2.9235e-01,2.0250e+00,2.1688e+00,-2.5398e+03
2.2831e-01,-1.9122e+00,-2.2424e+00,-1.6834e-01,2.5116e-01,1.9445e+00,2.2348e+00,-2.5447e+03
2.8926e-01,-1.8794e+00,-1.9275e+00,-9.0046e-02,6.5591e-02,2.0290e+00,2.1827e+00,-2.4871e+03
4.7204e-01,-1.7470e+00,-8.7280e-01,-7.6593e-01,9.5535e-01,2.1505e+00,1.9642e+00,-2.5568e+03
2.8873e-01,-1.7047e+00,-2.3783e+00,-6.8925e-02,3.8695e-01,2.0350e+00,2.1504e+00,-2.5480e+03
2.3891e-01,-1.5150e+00,-2.2063e+00,-6.6622e-02,-1.0719e+00,2.0918e+00,2.1104e+00,-2.4622e+03
3.8533e-01,-1.8224e+00,-1.3794e+00,-1.4301e-01,7.0571e-01,2.0939e+00,2.0823e+00,-2.5521e+03
2.1734e-01,-1.9344e+00,-2.8721e+00,-1.7527e-01,-5.2612e-01,1.9647e+00,2.2281e+00,-2.5567e+03
3.5083e-01,-1.9338e+00,-8.1183e-01,-1.2497e+00,1.0125e+00,1.9178e+00,2.2285e+00,-2.4671e+03
3.5546e-01,-1.9718e+00,-2.5089e+00,-2.0651e-01,6.7935e-01,2.0580e+00,2.1327e+00,-2.4892e+03
2.6802e-01,-1.7934e+00,-2.9915e+00,-2.7685e-02,5.0916e-01,1.9710e+00,2.2089e+00,-2.5186e+03
1.9326e-01,-1.6565e+00,-2.7888e+00,-1.4154e-01,-8.0201e-01,1.9779e+00,2.2125e+00,-2.5438e+03
2.5298e-01,-1.6299e+00,-2.5190e+00,1.9420e-02,-9.4726e-02,2.0233e+00,2.1773e+00,-2.5436e+03
2.8688e-01,-1.8317e+00,-3.0690e+00,2.7290e-02,4.8240e-01,1.9713e+00,2.2134e+00,-2.5329e+03
2.2592e-01,-1.5151e+00,-2.6516e+00,-1.3935e-03,-6.1621e-01,2.0494e+00,2.1537e+00,-2.5601e+03
2.6775e-01,-1.8625e+00,-2.3340e+00,-1.6475e-01,7.4434e-01,1.8864e+00,2.2577e+00,-2.4594e+03
3.0869e-01,-1.6314e+00,-3.0249e+00,-2.2100e-01,3.4935e-01,2.1182e+00,2.0588e+00,-2.5390e+03
3.0627e-01,-1.8748e+00,-1.9361e+00,-1.2038e-01,6.3910e-01,1.9850e+00,2.1935e+00,-2.5126e+03
2.9056e-01,-1.9521e+00,-2.0228e+00,-1.1086e-01,8.4813e-01,1.8515e+00,2.2812e+00,-2.5623e+03
2.4250e-01,-1.4636e+00,-2.2666e+00,-9.2042e-02,2.3222e-01,2.0900e+00,2.1003e+00,-2.5382e+03
2.6822e-01,-1.9770e+00,-1.9727e+00,-8.3271e-02,3.4098e-01,1.9461e+00,2.2390e+00,-2.5485e+03
2.1944e-01,-1.9348e+00,-2.7804e+00,-1.9544e-01,-6.7499e-01,1.9483e+00,2.2451e+00,-2.5507e+03
4.0019e-01,-1.8884e+00,-2.9781e+00,-2.6348e-01,9.0922e-01,2.0767e+00,2.0662e+00,-2.5111e+03
3.2359e-01,-1.6659e+00,-1.7219e+00,-2.7738e-01,9.2742e-01,2.0286e+00,2.1315e+00,-2.5422e+03
2.7337e-01,-1.6537e+00,-1.3273e+00,-3.1321e-01,5.8827e-01,2.0143e+00,2.1763e+00,-2.5522e+03
2.9768e-01,-1.8542e+00,-2.0622e+00,-2.3374e-01,-3.7749e-01,2.1012e+00,2.0845e+00,-2.5135e+03
3.8547e-01,-1.8597e+00,-1.0370e+00,-3.8128e-01,8.5967e-01,2.0724e+00,2.0925e+00,-2.4674e+03
2.6892e-01,-1.6543e+00,-1.6194e+00,-5.6033e-02,6.6634e-01,1.9529e+00,2.2291e+00,-2.5369e+03
2.9425e-01,-1.6494e+00,-2.9162e+00,-2.3253e-01,4.0378e-01,2.1030e+00,2.0729e+00,-2.4982e+03
3.5982e-01,-1.9696e+00,-2.2180e+00,-8.6174e-02,1.0058e-01,2.1046e+00,2.0959e+00,-2.5632e+03
2.1627e-01,-1.4305e+00,-1.0929e+00,-6.3729e-02,4.1913e-01,2.0334e+00,2.1537e+00,-2.5103e+03
3.6793e-01,-1.9909e+00,-3.2238e+00,-2.4254e-01,7.9634e-01,2.0313e+00,2.1571e+00,-2.4006e+03
2.2349e-01,-1.4079e+00,-1.6583e+00,-6.7074e-02,-7.3423e-01,2.1242e+00,2.0414e+00,-2.5205e+03
3.5296e-01,-1.9412e+00,-2.5056e+00,-2.6996e-01,8.9502e-01,1.9589e+00,2.2144e+00,-2.5627e+03
1.9646e-01,-1.4019e+00,-2.2740e+00,-2.7184e-01,5.8658e-01,2.0423e+00,2.1333e+00,-2.5357e+03
2.5792e-01,-1.7549e+00,-1.8484e+00,-8.3802e-02,-2.3846e-01,2.0347e+00,2.1641e+00,-2.5481e+03
2.9755e-01,-1.6696e+00,-3.0907e+00,-2.8403e-01,9.3178e-01,1.9694e+00,2.1788e+00,-2.4506e+03
4.3686e-01,-1.8865e+00,-1.5685e+00,-3.1571e-01,1.0249e+00,2.0409e+00,2.1115e+00,-2.5495e+03
3.9114e-01,-1.8613e+00,-3.1113e+00,-2.8164e-03,-1.2168e+00,2.1720e+00,1.9864e+00,-2.5525e+03
3.7005e-01,-1.8220e+00,-3.1366e+00,-9.2061e-02,5.3076e-01,2.1269e+00,2.0267e+00,-2.5371e+03
2.9277e-01,-1.7478e+00,-2.9709e+00,-2.2953e-01,-1.1664e+00,2.1180e+00,2.0689e+00,-2.5649e+03
2.8495e-01,-1.9040e+00,-8.8381e-01,-1.9448e+00,1.0052e+00,1.8418e+00,2.2559e+00,-2.5711e+03
2.6926e-01,-1.7163e+00,-2.9325e+00,-2.0962e-01,4.6582e-01,2.0241e+00,2.1676e+00,-2.5374e+03
2.9704e-01,-1.5292e+00,-2.6319e+00,-3.5075e-02,6.1229e-01,2.0857e+00,2.0846e+00,-2.4887e+03
3.4941e-01,-1.9803e+00,-2.3702e+00,-7.3280e-02,6.9964e-01,1.9976e+00,2.1983e+00,-2.4870e+03
3.0836e-01,-1.8867e+00,-1.8998e+00,-6.9405e-02,-3.8017e-01,2.0673e+00,2.1446e+00,-2.5369e+03
3.1542e-01,-1.7345e+00,-2.1263e+00,-1.7992e-01,7.2979e-01,2.0617e+00,2.1136e+00,-2.5058e+03
3.5386e-01,-1.9452e+00,-2.2804e+00,1.1607e-02,2.9982e-01,2.0727e+00,2.1342e+00,-2.5301e+03
3.2871e-01,-1.8952e+00,-2.4650e+00,-2.9657e-02,8.1782e-01,1.9452e+00,2.2205e+00,-2.5042e+03
2.3201e-01,-1.9378e+00,-2.6641e+00,-1.6604e-01,7.4527e-01,1.7973e+00,2.3022e+00,-2.5076e+03
2.7877e-01,-1.4879e+00,-2.1921e+00,2.1180e-02,-1.1976e-01,2.1440e+00,2.0120e+00,-2.5350e+03
2.4736e-01,-1.4496e+00,-2.5958e+00,-1.5144e-01,4.0540e-01,2.0974e+00,2.0746e+00,-2.5724e+03
3.0696e-01,-1.6463e+00,-1.8341e+00,-2.3246e-01,5.8466e-01,2.0735e+00,2.1125e+00,-2.5715e+03
3.5163e-01,-1.8573e+00,-1.9235e+00,-7.6819e-02,2.2662e-01,2.1050e+00,2.0887e+00,-2.5628e+03
