logfeh_mean,logdust_med,logNpix,tau,dmod,logl
-2.1605e-01,-7.0471e-01,5.9524e+00,2.4554e+00,3.4885e+01,-9.9366e+00
-4.5660e-01,-1.5192e-01,5.8735e+00,2.4649e+00,3.4532e+01,-9.9671e+00
-1.5194e-01,-8.1826e-01,5.9052e+00,2.4107e+00,3.4754e+01,-9.9564e+00
-3.6601e-01,-4.4643e-01,5.9143e+00,2.5917e+00,3.4776e+01,-9.8287e+00
-1.5111e-01,-8.6781e-01,5.7352e+00,2.1913e+00,3.4323e+01,-9.9869e+00
-1.9266e-01,-7.1174e-01,5.9161e+00,2.5290e+00,3.4789e+01,-9.7461e+00
-6.9829e-02,-9.4562e-01,5.5823e+00,2.4352e+00,3.3927e+01,-9.8885e+00
-2.1646e-01,-8.4240e-01,5.7907e+00,1.3668e+00,3.4459e+01,-9.9442e+00
-3.5326e-01,-6.3595e-01,5.8645e+00,1.0869e+00,3.4655e+01,-9.9251e+00
-3.1823e-01,-4.9347e-01,6.0075e+00,2.6917e+00,3.5019e+01,-9.9437e+00
-1.1877e-01,-9.7350e-01,5.6736e+00,1.9946e+00,3.4158e+01,-9.8491e+00
-2.6442e-01,-6.0620e-01,5.9023e+00,2.5985e+00,3.4765e+01,-9.9476e+00
-4.2162e-01,-5.4093e-01,6.0333e+00,8.0874e-01,3.5069e+01,-9.8980e+00
-3.5796e-01,-4.9291e-01,5.8124e+00,2.4141e+00,3.4525e+01,-9.9510e+00
-9.9781e-02,-9.8177e-01,5.5926e+00,2.0976e+00,3.3952e+01,-9.9410e+00
-2.5581e-01,-6.7303e-01,5.8384e+00,2.3209e+00,3.4601e+01,-9.8858e+00
-1.6410e-01,-9.6569e-01,5.8185e+00,1.3097e+00,3.4520e+01,-9.9787e+00
-3.8684e-02,-8.0965e-01,5.7558e+00,2.9686e+00,3.4358e+01,-9.8642e+00
2.4818e-02,-9.3211e-01,5.8559e+00,2.9352e+00,3.4590e+01,-9.9125e+00
-3.0767e-01,-5.5862e-01,5.8924e+00,2.4632e+00,3.4731e+01,-9.9771e+00
-1.0068e-01,-9.6514e-01,5.6173e+00,2.1353e+00,3.4014e+01,-9.8661e+00
-1.5436e-01,-7.4442e-01,5.9282e+00,2.6580e+00,3.4815e+01,-9.9292e+00
-1.5314e-01,-8.6418e-01,5.7258e+00,2.1849e+00,3.4299e+01,-9.9429e+00
-3.8499e-01,-5.2068e-01,5.8457e+00,2.0852e+00,3.4611e+01,-9.9262e+00
-1.1339e-01,-8.2570e-01,5.7503e+00,2.5758e+00,3.4360e+01,-9.9263e+00
-2.1439e-01,-7.1031e-01,6.0393e+00,2.4307e+00,3.5100e+01,-9.9369e+00
-3.3871e-01,-5.5156e-01,5.8708e+00,2.2999e+00,3.4679e+01,-9.9412e+00
-1.3408e-01,-7.7896e-01,5.8099e+00,2.6453e+00,3.4517e+01,-9.9393e+00
-3.1236e-01,-6.1157e-01,5.7454e+00,2.1421e+00,3.4365e+01,-9.9171e+00
-2.4134e-01,-8.1635e-01,5.7940e+00,1.1929e+00,3.4472e+01,-9.9820e+00
-1.1270e-01,-8.4282e-01,5.7438e+00,2.5156e+00,3.4341e+01,-9.8895e+00
-4.1198e-01,-4.5528e-01,5.9167e+00,2.2239e+00,3.4778e+01,-9.9871e+00
-1.7615e-01,-8.3486e-01,5.8010e+00,2.1879e+00,3.4495e+01,-9.9553e+00
-1.5997e-01,-9.5968e-01,5.7101e+00,1.3447e+00,3.4246e+01,-9.9335e+00
-1.9467e-02,-8.6636e-01,5.8517e+00,2.8811e+00,3.4589e+01,-9.9902e+00
-6.3769e-02,-9.4059e-01,5.9403e+00,2.4781e+00,3.4822e+01,-9.8575e+00
-3.6329e-01,-2.2015e-02,6.6856e+00,2.5549e+00,3.6441e+01,-9.9273e+00
-6.3767e-02,-9.2757e-01,5.6714e+00,2.5426e+00,3.4152e+01,-9.9053e+00
-5.8811e-02,-8.8937e-01,5.7265e+00,2.6847e+00,3.4288e+01,-9.9347e+00
-3.4411e-01,-5.8801e-01,5.7244e+00,2.0325e+00,3.4313e+01,-9.8597e+00
-3.0438e-01,-4.7136e-01,5.9058e+00,2.8594e+00,3.4761e+01,-9.9611e+00
-1.6661e-01,-7.7666e-01,5.8598e+00,2.4564e+00,3.4641e+01,-9.8933e+00
-2.2553e-01,-8.3911e-01,5.7752e+00,1.1939e+00,3.4423e+01,-9.9637e+00
-2.3545e-01,-8.2682e-01,5.8061e+00,1.1946e+00,3.4502e+01,-9.9739e+00
-7.6501e-02,-9.5373e-01,5.7304e+00,2.3976e+00,3.4299e+01,-9.9280e+00
-3.7990e-01,-5.6054e-02,6.2025e+00,2.6329e+00,3.5270e+01,-9.9898e+00
-3.1997e-01,-5.9394e-01,5.7469e+00,2.2023e+00,3.4370e+01,-9.9071e+00
-1.2073e-02,-9.8186e-01,5.7971e+00,2.6901e+00,3.4452e+01,-9.9721e+00
-5.9914e-02,-9.5977e-01,5.9377e+00,2.4658e+00,3.4814e+01,-9.9639e+00
-3.8169e-01,-4.7061e-01,5.8561e+00,2.4197e+00,3.4635e+01,-9.7753e+00
-3.6447e-01,-6.2252e-01,5.8050e+00,8.8376e-01,3.4505e+01,-9.9761e+00
-1.5997e-01,-7.3300e-01,5.8655e+00,2.6863e+00,3.4661e+01,-9.9668e+00
-3.6105e-01,-5.8349e-01,5.7654e+00,1.7805e+00,3.4407e+01,-9.9140e+00
-2.1337e-01,-8.1390e-01,5.8090e+00,1.8444e+00,3.4513e+01,-9.9865e+00
-7.3767e-03,-8.6977e-01,5.8408e+00,2.9370e+00,3.4560e+01,-9.7983e+00
-3.2777e-01,-3.4563e-02,6.3900e+00,2.8459e+00,3.5723e+01,-9.9675e+00
-1.5299e-01,-9.4615e-01,5.6803e+00,1.7202e+00,3.4176e+01,-9.9488e+00
-1.4761e-01,-8.6831e-01,5.8043e+00,2.2465e+00,3.4498e+01,-9.9224e+00
-1.7786e-01,-7.6316e-01,5.8190e+00,2.4715e+00,3.4545e+01,-9.6812e+00
-1.4661e-01,-7.7858e-01,5.8422e+00,2.5687e+00,3.4598e+01,-9.9326e+00
-4.4980e-02,-8.8818e-01,5.8310e+00,2.7595e+00,3.4548e+01,-9.8825e+00
-1.5800e-01,-7.2932e-01,6.1289e+00,2.6823e+00,3.5318e+01,-9.9856e+00
-1.0480e-01,-7.7639e-01,5.8442e+00,2.8233e+00,3.4601e+01,-9.7729e+00
-3.4602e-01,-4.3990e-01,5.9138e+00,2.7563e+00,3.4779e+01,-9.8542e+00
-1.0043e-02,-9.1965e-01,5.9392e+00,2.8040e+00,3.4805e+01,-9.8585e+00
-1.2434e-01,-7.4099e-01,6.0569e+00,2.8079e+00,3.5134e+01,-9.8035e+00
-2.3437e-01,-8.2159e-01,5.6961e+00,1.0480e+00,3.4222e+01,-9.9585e+00
-2.0140e-01,-8.6526e-01,5.8273e+00,1.4861e+00,3.4549e+01,-9.9742e+00
-3.5333e-01,-6.3442e-01,6.0058e+00,9.2968e-01,3.5006e+01,-9.9309e+00
-4.7854e-01,-1.2932e-01,5.9423e+00,2.1642e+00,3.4674e+01,-9.9135e+00
-2.1944e-01,-8.2415e-01,5.8777e+00,1.6408e+00,3.4683e+01,-9.9583e+00
