nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau
2.0000e+03,2.6000e+01,1.0000e+00,4.9430e+00,-5.4842e+05,-5.4843e+05,-5.1948e-02,-5.4843e+05,1.1792e-01,6.9597e+00,5.3972e+05,2.7888e+03,-3.1767e-01,-1.6885e+00,6.5921e+00,1.1079e+00
2.0000e+03,2.7000e+01,1.0000e+00,5.1233e+00,-5.4823e+05,-5.4823e+05,-5.3946e-02,-5.4823e+05,1.1794e-01,6.9617e+00,5.3944e+05,2.7939e+03,2.2825e-03,-1.1343e+00,6.7711e+00,1.7603e+01
2.0000e+03,2.8000e+01,1.0000e+00,5.3030e+00,-5.4705e+05,-5.4706e+05,-5.5944e-02,-5.4706e+05,1.1796e-01,6.9637e+00,5.3924e+05,2.7994e+03,-3.0474e-01,-1.5771e+00,6.6674e+00,1.9880e+01
2.0000e+03,2.9000e+01,1.0000e+00,5.4820e+00,-5.4696e+05,-5.4697e+05,-5.7942e-02,-5.4697e+05,1.1797e-01,6.9657e+00,5.3807e+05,2.8040e+03,8.1048e-02,-1.0079e+00,6.7940e+00,1.5860e+01
2.0000e+03,3.0000e+01,1.0000e+00,5.6604e+00,-5.4376e+05,-5.4377e+05,-5.9940e-02,-5.4377e+05,1.1799e-01,6.9677e+00,5.3798e+05,2.8086e+03,-1.3182e+00,-1.4764e+00,6.4730e+00,1.9278e+01
2.0000e+03,3.1000e+01,1.0000e+00,5.8380e+00,-5.4263e+05,-5.4264e+05,-6.1938e-02,-5.4264e+05,1.1801e-01,6.9697e+00,5.3478e+05,2.8139e+03,-5.6398e-01,-1.2098e+00,6.6147e+00,1.4433e+01
2.0000e+03,3.2000e+01,1.0000e+00,6.0150e+00,-5.4188e+05,-5.4189e+05,-6.3936e-02,-5.4189e+05,1.1802e-01,6.9717e+00,5.3364e+05,2.8187e+03,-6.2621e-01,-1.3879e+00,6.5910e+00,1.2552e+01
2.0000e+03,3.3000e+01,1.0000e+00,6.1914e+00,-5.4133e+05,-5.4134e+05,-6.5934e-02,-5.4134e+05,1.1804e-01,6.9737e+00,5.3290e+05,2.8240e+03,-9.6576e-01,-1.1978e+00,6.4982e+00,2.1216e+00
2.0000e+03,3.4000e+01,1.0000e+00,6.3670e+00,-5.4041e+05,-5.4042e+05,-6.7932e-02,-5.4042e+05,1.1806e-01,6.9757e+00,5.3235e+05,2.8296e+03,-1.1232e+00,-1.9924e+00,6.4817e+00,1.9951e+01
2.0000e+03,3.5000e+01,1.0000e+00,6.5421e+00,-5.4005e+05,-5.4006e+05,-6.9930e-02,-5.4006e+05,1.1807e-01,6.9777e+00,5.3142e+05,2.8350e+03,-1.1887e+00,-1.0040e+00,6.4485e+00,1.6095e+01
2.0000e+03,3.6000e+01,1.0000e+00,6.7164e+00,-5.3866e+05,-5.3867e+05,-7.1928e-02,-5.3867e+05,1.1809e-01,6.9797e+00,5.3107e+05,2.8403e+03,-8.0398e-01,-1.8174e+00,6.5090e+00,1.4160e+01
2.0000e+03,3.7000e+01,1.0000e+00,6.8901e+00,-5.3838e+05,-5.3838e+05,-7.3926e-02,-5.3838e+05,1.1811e-01,6.9817e+00,5.2968e+05,2.8455e+03,4.3821e-01,-1.2507e+00,6.6637e+00,1.8594e+00
2.0000e+03,3.8000e+01,2.0000e+00,7.0501e+00,-5.3629e+05,-5.3629e+05,-7.5924e-02,-5.3629e+05,1.1812e-01,6.9837e+00,5.2939e+05,2.8567e+03,-1.2782e+00,-1.1046e+00,6.4605e+00,1.8312e+01
2.0000e+03,3.9000e+01,1.0000e+00,7.2222e+00,-5.3594e+05,-5.3595e+05,-7.7922e-02,-5.3595e+05,1.1814e-01,6.9857e+00,5.2730e+05,2.8613e+03,8.2152e-02,-1.2127e+00,6.7389e+00,8.0641e+00
2.0000e+03,4.0000e+01,1.0000e+00,7.3937e+00,-5.3452e+05,-5.3452e+05,-7.9920e-02,-5.3452e+05,1.1816e-01,6.9877e+00,5.2696e+05,2.8669e+03,-1.3957e+00,-1.9073e+00,6.4349e+00,3.4462e+00
2.0000e+03,4.1000e+01,1.0000e+00,7.5646e+00,-5.3412e+05,-5.3412e+05,-8.1918e-02,-5.3412e+05,1.1818e-01,6.9897e+00,5.2553e+05,2.8726e+03,-2.6199e-01,-1.2205e+00,6.6567e+00,6.8982e+00
2.0000e+03,4.2000e+01,1.0000e+00,7.7348e+00,-5.3352e+05,-5.3353e+05,-8.3916e-02,-5.3353e+05,1.1819e-01,6.9917e+00,5.2513e+05,2.8773e+03,-7.5611e-01,-1.1723e+00,6.5057e+00,8.6033e+00
2.0000e+03,4.3000e+01,1.0000e+00,7.9044e+00,-5.3293e+05,-5.3294e+05,-8.5914e-02,-5.3294e+05,1.1821e-01,6.9937e+00,5.2454e+05,2.8831e+03,-9.4596e-01,-1.9895e+00,6.4389e+00,7.5406e+00
2.0000e+03,4.4000e+01,1.0000e+00,8.0734e+00,-5.3203e+05,-5.3204e+05,-8.7912e-02,-5.3204e+05,1.1823e-01,6.9957e+00,5.2395e+05,2.8884e+03,-1.3457e+00,-1.0280e+00,6.4142e+00,1.2646e+01
2.0000e+03,4.5000e+01,1.0000e+00,8.2418e+00,-5.2992e+05,-5.2992e+05,-8.9910e-02,-5.2992e+05,1.1824e-01,6.9977e+00,5.2304e+05,2.8939e+03,-1.1598e+00,-1.2816e+00,6.3490e+00,2.6733e+00
2.0000e+03,4.6000e+01,1.0000e+00,8.4095e+00,-5.2990e+05,-5.2991e+05,-9.1908e-02,-5.2991e+05,1.1826e-01,6.9996e+00,5.2093e+05,2.8989e+03,-1.2283e+00,-1.0873e+00,6.3596e+00,1.5695e+01
2.0000e+03,4.7000e+01,1.0000e+00,8.5766e+00,-5.2722e+05,-5.2723e+05,-9.3906e-02,-5.2723e+05,1.1828e-01,7.0016e+00,5.2092e+05,2.9048e+03,1.3139e-01,-1.9080e+00,6.4389e+00,4.2714e-01
2.0000e+03,4.8000e+01,1.0000e+00,8.7432e+00,-5.2634e+05,-5.2635e+05,-9.5904e-02,-5.2635e+05,1.1829e-01,7.0037e+00,5.1824e+05,2.9109e+03,-9.1350e-01,-1.4699e+00,6.3316e+00,1.7389e+01
2.0000e+03,4.9000e+01,1.0000e+00,8.9091e+00,-5.2494e+05,-5.2495e+05,-9.7902e-02,-5.2495e+05,1.1831e-01,7.0057e+00,5.1736e+05,2.9167e+03,-2.2559e-01,-1.8340e+00,6.3706e+00,2.0018e+00
2.0000e+03,5.0000e+01,1.0000e+00,9.0744e+00,-5.2478e+05,-5.2478e+05,-9.9900e-02,-5.2478e+05,1.1833e-01,7.0077e+00,5.1596e+05,2.9220e+03,-1.4832e+00,-1.5285e+00,6.2621e+00,1.8471e+01
2.0000e+03,5.1000e+01,1.0000e+00,9.2391e+00,-5.2442e+05,-5.2443e+05,-1.0190e-01,-5.2443e+05,1.1834e-01,7.0096e+00,5.1579e+05,2.9277e+03,4.4811e-01,-1.2458e+00,6.5834e+00,8.5029e-01
2.0000e+03,5.2000e+01,1.0000e+00,9.4033e+00,-5.2213e+05,-5.2214e+05,-1.0390e-01,-5.2214e+05,1.1836e-01,7.0117e+00,5.1543e+05,2.9330e+03,-8.6633e-01,-1.4319e+00,6.3456e+00,8.7799e+00
2.0000e+03,5.3000e+01,1.0000e+00,9.5668e+00,-5.2148e+05,-5.2148e+05,-1.0589e-01,-5.2148e+05,1.1838e-01,7.0136e+00,5.1315e+05,2.9383e+03,-9.3438e-01,-1.7582e+00,6.3568e+00,7.4052e+00
2.0000e+03,5.4000e+01,1.0000e+00,9.7297e+00,-5.2146e+05,-5.2146e+05,-1.0789e-01,-5.2146e+05,1.1839e-01,7.0156e+00,5.1249e+05,2.9436e+03,-1.3329e+00,-1.4014e+00,6.2303e+00,3.7468e+00
2.0000e+03,5.5000e+01,1.0000e+00,9.8921e+00,-5.2106e+05,-5.2107e+05,-1.0989e-01,-5.2107e+05,1.1841e-01,7.0176e+00,5.1247e+05,2.9490e+03,3.6035e-02,-1.1827e+00,6.6337e+00,4.2200e+00
2.0000e+03,5.6000e+01,1.0000e+00,1.0054e+01,-5.2096e+05,-5.2096e+05,-1.1189e-01,-5.2096e+05,1.1843e-01,7.0196e+00,5.1208e+05,2.9543e+03,-7.3402e-01,-1.3419e+00,6.4061e+00,1.1496e+01
2.0000e+03,5.7000e+01,1.0000e+00,1.0215e+01,-5.1976e+05,-5.1976e+05,-1.1389e-01,-5.1976e+05,1.1845e-01,7.0217e+00,5.1197e+05,2.9596e+03,4.2959e-01,-1.0324e+00,6.6501e+00,3.7751e+00
2.0000e+03,5.8000e+01,1.0000e+00,1.0376e+01,-5.1973e+05,-5.1974e+05,-1.1588e-01,-5.1974e+05,1.1846e-01,7.0236e+00,5.1077e+05,2.9648e+03,6.7444e-02,-1.3940e+00,6.3587e+00,1.8102e+00
2.0000e+03,5.9000e+01,1.0000e+00,1.0536e+01,-5.1953e+05,-5.1954e+05,-1.1788e-01,-5.1954e+05,1.1848e-01,7.0256e+00,5.1075e+05,2.9693e+03,-1.3080e+00,-1.4883e+00,6.2181e+00,1.9872e+01
2.0000e+03,6.0000e+01,1.0000e+00,1.0695e+01,-5.1822e+05,-5.1823e+05,-1.1988e-01,-5.1823e+05,1.1850e-01,7.0276e+00,5.1055e+05,2.9746e+03,-1.0504e+00,-1.7102e+00,6.2449e+00,1.4909e+01
2.0000e+03,6.1000e+01,1.0000e+00,1.0854e+01,-5.1807e+05,-5.1808e+05,-1.2188e-01,-5.1808e+05,1.1851e-01,7.0296e+00,5.0924e+05,2.9800e+03,-6.4392e-01,-1.7416e+00,6.3263e+00,3.5482e+00
2.0000e+03,6.2000e+01,1.0000e+00,1.1012e+01,-5.1780e+05,-5.1781e+05,-1.2388e-01,-5.1781e+05,1.1853e-01,7.0316e+00,5.0909e+05,2.9868e+03,3.6062e-02,-1.8056e+00,6.3144e+00,6.7157e-01
2.0000e+03,6.3000e+01,1.0000e+00,1.1170e+01,-5.1708e+05,-5.1709e+05,-1.2587e-01,-5.1709e+05,1.1855e-01,7.0336e+00,5.0882e+05,2.9920e+03,-1.4791e+00,-1.8265e+00,6.1957e+00,6.2741e+00
2.0000e+03,6.4000e+01,2.0000e+00,1.1307e+01,-5.1588e+05,-5.1589e+05,-1.2787e-01,-5.1589e+05,1.1856e-01,7.0356e+00,5.0810e+05,3.0019e+03,-5.5399e-01,-1.7658e+00,6.1691e+00,2.0605e+00
2.0000e+03,6.5000e+01,1.0000e+00,1.1464e+01,-5.1568e+05,-5.1568e+05,-1.2987e-01,-5.1568e+05,1.1858e-01,7.0376e+00,5.0689e+05,3.0064e+03,-4.7514e-01,-1.8552e+00,6.3840e+00,1.4791e+01
2.0000e+03,6.6000e+01,1.0000e+00,1.1620e+01,-5.1526e+05,-5.1526e+05,-1.3187e-01,-5.1526e+05,1.1860e-01,7.0396e+00,5.0669e+05,3.0119e+03,-5.8438e-01,-1.0796e+00,6.3953e+00,5.1271e+00
2.0000e+03,6.7000e+01,3.0000e+00,1.1734e+01,-5.1522e+05,-5.1523e+05,-1.3387e-01,-5.1523e+05,1.1861e-01,7.0416e+00,5.0627e+05,3.0279e+03,2.9160e-01,-1.5477e+00,6.5246e+00,3.1485e+00
2.0000e+03,6.8000e+01,1.0000e+00,1.1888e+01,-5.1510e+05,-5.1511e+05,-1.3586e-01,-5.1511e+05,1.1863e-01,7.0436e+00,5.0624e+05,3.0340e+03,2.5905e-01,-1.5001e+00,6.5713e+00,8.3070e+00
2.0000e+03,6.9000e+01,1.0000e+00,1.2042e+01,-5.1371e+05,-5.1372e+05,-1.3786e-01,-5.1372e+05,1.1865e-01,7.0456e+00,5.0612e+05,3.0393e+03,-1.3852e+00,-1.0853e+00,6.1534e+00,3.2642e+00
2.0000e+03,7.0000e+01,2.0000e+00,1.2174e+01,-5.1368e+05,-5.1369e+05,-1.3986e-01,-5.1369e+05,1.1866e-01,7.0476e+00,5.0473e+05,3.0508e+03,-4.2659e-01,-1.2268e+00,6.4017e+00,1.2784e+01
2.0000e+03,7.1000e+01,1.0000e+00,1.2326e+01,-5.1050e+05,-5.1051e+05,-1.4186e-01,-5.1051e+05,1.1868e-01,7.0496e+00,5.0470e+05,3.0561e+03,3.7728e-01,-1.2550e+00,6.5537e+00,4.8208e+00
2.0000e+03,7.2000e+01,3.0000e+00,1.2435e+01,-5.0926e+05,-5.0927e+05,-1.4386e-01,-5.0927e+05,1.1870e-01,7.0516e+00,5.0152e+05,3.0729e+03,1.1143e-01,-1.5157e+00,6.3834e+00,3.1292e+00
2.0000e+03,7.3000e+01,2.0000e+00,1.2565e+01,-5.0874e+05,-5.0874e+05,-1.4585e-01,-5.0874e+05,1.1871e-01,7.0536e+00,5.0028e+05,3.0841e+03,3.1986e-01,-1.8767e+00,6.4739e+00,4.1807e+00
2.0000e+03,7.4000e+01,1.0000e+00,1.2715e+01,-5.0787e+05,-5.0788e+05,-1.4785e-01,-5.0788e+05,1.1873e-01,7.0556e+00,4.9975e+05,3.0896e+03,-3.6678e-01,-1.4860e+00,6.3444e+00,1.4435e+01
2.0000e+03,7.5000e+01,1.0000e+00,1.2864e+01,-5.0725e+05,-5.0726e+05,-1.4985e-01,-5.0726e+05,1.1875e-01,7.0576e+00,4.9889e+05,3.0954e+03,1.9797e-01,-1.0887e+00,6.4995e+00,1.7358e+01
2.0000e+03,7.6000e+01,1.0000e+00,1.3014e+01,-5.0657e+05,-5.0658e+05,-1.5185e-01,-5.0658e+05,1.1877e-01,7.0596e+00,4.9827e+05,3.1010e+03,4.8876e-01,-1.4329e+00,6.3078e+00,1.9143e+00
2.0000e+03,7.7000e+01,2.0000e+00,1.3140e+01,-5.0559e+05,-5.0560e+05,-1.5385e-01,-5.0560e+05,1.1878e-01,7.0616e+00,4.9759e+05,3.1117e+03,-1.1075e+00,-1.7618e+00,6.1226e+00,1.7940e+01
2.0000e+03,7.8000e+01,1.0000e+00,1.3288e+01,-5.0504e+05,-5.0504e+05,-1.5584e-01,-5.0504e+05,1.1880e-01,7.0636e+00,4.9661e+05,3.1171e+03,-1.7231e-01,-1.9540e+00,6.3778e+00,1.8865e+01
2.0000e+03,7.9000e+01,1.0000e+00,1.3435e+01,-5.0465e+05,-5.0466e+05,-1.5784e-01,-5.0466e+05,1.1882e-01,7.0656e+00,4.9605e+05,3.1228e+03,-2.6772e-01,-1.7807e+00,6.3626e+00,1.2993e+01
2.0000e+03,8.0000e+01,2.0000e+00,1.3559e+01,-5.0256e+05,-5.0256e+05,-1.5984e-01,-5.0256e+05,1.1883e-01,7.0676e+00,4.9567e+05,3.1337e+03,-1.4589e+00,-1.3824e+00,6.0228e+00,4.7600e+00
2.0000e+03,8.1000e+01,2.0000e+00,1.3682e+01,-5.0234e+05,-5.0234e+05,-1.6184e-01,-5.0234e+05,1.1885e-01,7.0696e+00,4.9357e+05,3.1460e+03,-1.4442e+00,-1.4267e+00,6.0282e+00,8.4682e+00
2.0000e+03,8.2000e+01,1.0000e+00,1.3828e+01,-5.0121e+05,-5.0122e+05,-1.6384e-01,-5.0122e+05,1.1887e-01,7.0716e+00,4.9335e+05,3.1507e+03,-9.7047e-01,-1.8050e+00,6.1026e+00,1.0454e+01
2.0000e+03,8.3000e+01,1.0000e+00,1.3973e+01,-4.9842e+05,-4.9842e+05,-1.6583e-01,-4.9842e+05,1.1888e-01,7.0736e+00,4.9223e+05,3.1562e+03,4.9566e-01,-1.5989e+00,6.4167e+00,1.1426e+01
2.0000e+03,8.4000e+01,1.0000e+00,1.4118e+01,-4.9813e+05,-4.9814e+05,-1.6783e-01,-4.9814e+05,1.1890e-01,7.0756e+00,4.8943e+05,3.1617e+03,-1.4792e+00,-1.3268e+00,5.9496e+00,1.6632e+01
2.0000e+03,8.5000e+01,1.0000e+00,1.4262e+01,-4.9759e+05,-4.9759e+05,-1.6983e-01,-4.9759e+05,1.1892e-01,7.0776e+00,4.8915e+05,3.1667e+03,-3.8843e-01,-1.8024e+00,5.9530e+00,1.8436e+00
2.0000e+03,8.6000e+01,1.0000e+00,1.4405e+01,-4.9742e+05,-4.9743e+05,-1.7183e-01,-4.9743e+05,1.1893e-01,7.0796e+00,4.8860e+05,3.1721e+03,-3.1449e-01,-1.0654e+00,6.2897e+00,1.2527e+01
2.0000e+03,8.7000e+01,1.0000e+00,1.4548e+01,-4.9737e+05,-4.9738e+05,-1.7383e-01,-4.9738e+05,1.1895e-01,7.0816e+00,4.8844e+05,3.1777e+03,2.7712e-01,-1.4707e+00,6.4250e+00,9.1083e+00
2.0000e+03,8.8000e+01,1.0000e+00,1.4691e+01,-4.9626e+05,-4.9627e+05,-1.7582e-01,-4.9627e+05,1.1897e-01,7.0836e+00,4.8839e+05,3.1831e+03,2.7979e-01,-1.8315e+00,6.4178e+00,1.4085e+01
2.0000e+03,8.9000e+01,1.0000e+00,1.4833e+01,-4.9493e+05,-4.9493e+05,-1.7782e-01,-4.9493e+05,1.1898e-01,7.0856e+00,4.8728e+05,3.1887e+03,-9.6441e-01,-1.9633e+00,6.0202e+00,6.7426e+00
2.0000e+03,9.0000e+01,3.0000e+00,1.4925e+01,-4.9416e+05,-4.9417e+05,-1.7982e-01,-4.9417e+05,1.1900e-01,7.0876e+00,4.8594e+05,3.2056e+03,3.0314e-01,-1.6715e+00,6.3702e+00,4.8069e+00
2.0000e+03,9.1000e+01,1.0000e+00,1.5066e+01,-4.9329e+05,-4.9330e+05,-1.8182e-01,-4.9330e+05,1.1902e-01,7.0896e+00,4.8518e+05,3.2104e+03,-1.4168e+00,-1.6892e+00,5.9114e+00,1.5931e+01
2.0000e+03,9.2000e+01,1.0000e+00,1.5207e+01,-4.9201e+05,-4.9202e+05,-1.8382e-01,-4.9202e+05,1.1903e-01,7.0916e+00,4.8431e+05,3.2158e+03,-6.5386e-02,-1.1261e+00,6.0266e+00,2.0676e+00
2.0000e+03,9.3000e+01,1.0000e+00,1.5347e+01,-4.9181e+05,-4.9182e+05,-1.8581e-01,-4.9182e+05,1.1905e-01,7.0936e+00,4.8303e+05,3.2204e+03,2.1060e-01,-1.0888e+00,6.3828e+00,1.9312e+01
2.0000e+03,9.4000e+01,1.0000e+00,1.5486e+01,-4.9089e+05,-4.9090e+05,-1.8781e-01,-4.9090e+05,1.1907e-01,7.0956e+00,4.8283e+05,3.2257e+03,3.4374e-02,-1.2016e+00,5.9822e+00,1.9027e+00
2.0000e+03,9.5000e+01,1.0000e+00,1.5625e+01,-4.8877e+05,-4.8878e+05,-1.8981e-01,-4.8878e+05,1.1908e-01,7.0976e+00,4.8191e+05,3.2311e+03,-1.2677e+00,-1.8027e+00,5.8964e+00,9.1720e+00
2.0000e+03,9.6000e+01,1.0000e+00,1.5764e+01,-4.8836e+05,-4.8837e+05,-1.9181e-01,-4.8837e+05,1.1910e-01,7.0996e+00,4.7979e+05,3.2363e+03,-1.2041e+00,-1.9835e+00,5.9121e+00,7.0475e+00
2.0000e+03,9.7000e+01,1.0000e+00,1.5902e+01,-4.8731e+05,-4.8732e+05,-1.9381e-01,-4.8732e+05,1.1912e-01,7.1016e+00,4.7938e+05,3.2416e+03,-1.1414e+00,-1.2555e+00,5.8351e+00,3.2153e+00
2.0000e+03,9.8000e+01,2.0000e+00,1.6013e+01,-4.8659e+05,-4.8659e+05,-1.9580e-01,-4.8659e+05,1.1913e-01,7.1035e+00,4.7833e+05,3.2531e+03,-8.8230e-01,-1.6323e+00,5.8165e+00,3.6909e+00
2.0000e+03,9.9000e+01,1.0000e+00,1.6150e+01,-4.8655e+05,-4.8656e+05,-1.9780e-01,-4.8656e+05,1.1915e-01,7.1056e+00,4.7760e+05,3.2584e+03,-1.1297e-01,-1.5788e+00,6.2917e+00,1.1544e+01
2.0000e+03,1.0000e+02,1.0000e+00,1.6287e+01,-4.8654e+05,-4.8655e+05,-1.9980e-01,-4.8655e+05,1.1689e-01,6.8384e+00,4.7756e+05,3.2637e+03,2.7607e-01,-1.0501e+00,6.3638e+00,7.5037e+00
2.0000e+03,1.0100e+02,1.0000e+00,1.6423e+01,-4.8635e+05,-4.8636e+05,-2.0180e-01,-4.8636e+05,1.1918e-01,7.1095e+00,4.7756e+05,3.2690e+03,-1.2720e+00,-1.4397e+00,5.8455e+00,8.7602e+00
2.0000e+03,1.0200e+02,1.0000e+00,1.6558e+01,-4.8573e+05,-4.8573e+05,-2.0380e-01,-4.8573e+05,1.1920e-01,7.1116e+00,4.7736e+05,3.2736e+03,-5.9745e-01,-1.3491e+00,6.0465e+00,5.7310e+00
2.0000e+03,1.0300e+02,1.0000e+00,1.6694e+01,-4.8502e+05,-4.8503e+05,-2.0579e-01,-4.8503e+05,1.1922e-01,7.1135e+00,4.7674e+05,3.2791e+03,1.9063e-01,-1.4655e+00,6.1629e+00,3.8021e+00
