logfeh,logdust,logNpix,tau,dmod,logl
-2.5602e-01,-4.9865e-01,4.5070e+00,2.4701e-01,2.6015e+01,-2.1517e+01
-2.4343e-01,-5.0269e-01,4.5012e+00,9.8884e-01,2.6001e+01,-2.2206e+01
-2.6134e-01,-4.9754e-01,4.4993e+00,1.4543e-01,2.5999e+01,-2.0238e+01
-2.5673e-01,-4.9843e-01,4.5018e+00,8.4120e-01,2.6003e+01,-2.1414e+01
-2.4681e-01,-5.0086e-01,4.5022e+00,1.2405e+00,2.6006e+01,-1.8279e+01
-2.4420e-01,-5.0216e-01,4.5000e+00,6.1353e-01,2.5996e+01,-2.1046e+01
-2.7403e-01,-4.9404e-01,4.5044e+00,7.8302e-01,2.6013e+01,-2.2355e+01
-2.4389e-01,-5.0243e-01,4.5026e+00,2.1709e-01,2.6002e+01,-2.1893e+01
-2.4880e-01,-5.0094e-01,4.5030e+00,6.2158e-01,2.6005e+01,-1.9328e+01
-2.2764e-01,-5.0732e-01,4.4974e+00,4.8408e-01,2.5983e+01,-2.1298e+01
-2.4303e-01,-5.0150e-01,4.4894e+00,1.2977e+00,2.5973e+01,-2.1555e+01
-2.4614e-01,-5.0182e-01,4.4998e+00,4.8520e-01,2.5996e+01,-2.2394e+01
-2.2443e-01,-5.0846e-01,4.4936e+00,9.7948e-01,2.5974e+01,-1.9195e+01
-2.2637e-01,-5.0802e-01,4.4889e+00,1.8673e-01,2.5962e+01,-2.1650e+01
-2.5810e-01,-4.9801e-01,4.4994e+00,2.8670e-01,2.5997e+01,-1.9858e+01
-2.7007e-01,-4.9558e-01,4.4961e+00,1.0477e-01,2.5993e+01,-2.2485e+01
-2.5620e-01,-4.9922e-01,4.5025e+00,8.1634e-01,2.6007e+01,-2.1407e+01
-2.3798e-01,-5.0461e-01,4.4972e+00,7.7716e-01,2.5988e+01,-2.2041e+01
-2.7171e-01,-4.9501e-01,4.4992e+00,1.5296e-01,2.6000e+01,-2.0999e+01
-2.4936e-01,-5.0000e-01,4.4957e+00,8.1670e-01,2.5985e+01,-2.0083e+01
-2.6221e-01,-4.9740e-01,4.4988e+00,2.7850e-01,2.5998e+01,-1.8396e+01
-2.5321e-01,-5.0010e-01,4.5063e+00,6.9667e-01,2.6016e+01,-2.0991e+01
-2.4149e-01,-5.0312e-01,4.5035e+00,3.3946e-01,2.6003e+01,-2.0545e+01
-2.4406e-01,-5.0246e-01,4.5048e+00,5.2444e-01,2.6008e+01,-2.0890e+01
-2.4102e-01,-5.0354e-01,4.5033e+00,7.6500e-01,2.6004e+01,-2.2537e+01
-2.5345e-01,-5.0016e-01,4.4957e+00,4.3783e-01,2.5989e+01,-2.0895e+01
-2.5636e-01,-4.9866e-01,4.5037e+00,7.7464e-01,2.6008e+01,-2.2517e+01
-2.5552e-01,-4.9888e-01,4.5032e+00,1.0024e+00,2.6008e+01,-2.2129e+01
-2.0006e-01,-5.1332e-01,4.4877e+00,1.4945e+00,2.5956e+01,-2.2361e+01
-2.4311e-01,-5.0261e-01,4.5016e+00,1.0651e-01,2.5999e+01,-2.1003e+01
-2.6080e-01,-4.9713e-01,4.5070e+00,1.1348e+00,2.6019e+01,-2.1163e+01
-2.5355e-01,-4.9970e-01,4.4958e+00,1.5669e-01,2.5988e+01,-2.2124e+01
-2.3480e-01,-5.0553e-01,4.5026e+00,6.3446e-01,2.5999e+01,-2.0902e+01
-2.1818e-01,-5.1022e-01,4.4894e+00,6.5520e-01,2.5960e+01,-2.2066e+01
-2.5960e-01,-4.9743e-01,4.4987e+00,1.1369e+00,2.5999e+01,-1.7208e+01
-2.3400e-01,-5.0586e-01,4.5002e+00,1.5905e-01,2.5993e+01,-2.1684e+01
-2.0623e-01,-5.1364e-01,4.4814e+00,5.4871e-01,2.5934e+01,-1.9846e+01
-2.1107e-01,-5.1203e-01,4.4818e+00,1.0954e+00,2.5939e+01,-2.0441e+01
-2.5138e-01,-4.9926e-01,4.5029e+00,1.7047e-01,2.6003e+01,-2.0852e+01
-2.5749e-01,-4.9638e-01,4.5058e+00,1.4708e+00,2.6021e+01,-2.0960e+01
-2.6875e-01,-4.9338e-01,4.5077e+00,1.4653e+00,2.6027e+01,-2.1855e+01
-2.6500e-01,-4.9618e-01,4.5065e+00,2.7966e-01,2.6016e+01,-2.1009e+01
-1.9586e-01,-5.1796e-01,4.4788e+00,1.8129e-01,2.5926e+01,-2.2037e+01
-2.1589e-01,-5.1084e-01,4.4866e+00,1.7770e-01,2.5951e+01,-2.0855e+01
-2.2005e-01,-5.0948e-01,4.4874e+00,3.3742e-01,2.5954e+01,-2.1218e+01
-2.3812e-01,-5.0455e-01,4.4994e+00,1.3897e-01,2.5993e+01,-1.8230e+01
-2.2631e-01,-5.0814e-01,4.5002e+00,5.7978e-01,2.5991e+01,-2.2339e+01
-2.3773e-01,-5.0412e-01,4.4952e+00,6.7985e-01,2.5981e+01,-2.2228e+01
-2.5926e-01,-4.9819e-01,4.5024e+00,8.0067e-01,2.6006e+01,-2.0591e+01
-2.3769e-01,-5.0394e-01,4.4944e+00,9.6878e-01,2.5980e+01,-2.2424e+01
-2.5338e-01,-4.9932e-01,4.4996e+00,4.0237e-01,2.5996e+01,-2.1661e+01
-1.9238e-01,-5.1722e-01,4.4808e+00,1.3375e+00,2.5933e+01,-2.1775e+01
-2.5200e-01,-4.9983e-01,4.5081e+00,9.8076e-01,2.6019e+01,-2.2332e+01
-2.2766e-01,-5.0736e-01,4.4899e+00,4.4445e-01,2.5964e+01,-2.1750e+01
-2.0304e-01,-5.1504e-01,4.4837e+00,8.0159e-01,2.5941e+01,-2.2291e+01
-2.2629e-01,-5.0827e-01,4.4970e+00,5.9388e-01,2.5983e+01,-2.1787e+01
-2.4840e-01,-5.0095e-01,4.5034e+00,7.2747e-01,2.6005e+01,-1.7312e+01
-2.3611e-01,-5.0527e-01,4.4996e+00,2.0164e-01,2.5992e+01,-2.2178e+01
-2.8326e-01,-4.9154e-01,4.5034e+00,2.0449e-01,2.6011e+01,-2.1330e+01
-2.1678e-01,-5.1112e-01,4.4844e+00,1.4574e-01,2.5948e+01,-2.1403e+01
-2.5995e-01,-4.9788e-01,4.5001e+00,4.9175e-01,2.6000e+01,-2.2016e+01
-2.4178e-01,-5.0373e-01,4.4986e+00,1.5635e-01,2.5993e+01,-2.2529e+01
-2.3415e-01,-5.0503e-01,4.4970e+00,1.1682e+00,2.5987e+01,-2.1445e+01
-2.3854e-01,-5.0393e-01,4.5020e+00,8.2766e-01,2.5999e+01,-2.2325e+01
-2.3751e-01,-5.0408e-01,4.4942e+00,1.0847e+00,2.5981e+01,-1.9931e+01
-2.5019e-01,-5.0051e-01,4.5107e+00,2.2148e-01,2.6024e+01,-2.0839e+01
-2.2072e-01,-5.0984e-01,4.4990e+00,2.3264e-01,2.5985e+01,-2.2117e+01
-2.5150e-01,-5.0003e-01,4.4999e+00,6.7935e-01,2.5998e+01,-2.1663e+01
-2.3863e-01,-5.0438e-01,4.4987e+00,3.9489e-01,2.5991e+01,-2.2374e+01
-2.5444e-01,-4.9900e-01,4.4987e+00,1.9424e-01,2.5994e+01,-2.1284e+01
-2.5888e-01,-4.9827e-01,4.5061e+00,6.8711e-01,2.6014e+01,-2.1609e+01
-2.1952e-01,-5.1054e-01,4.4987e+00,2.0025e-01,2.5985e+01,-2.1948e+01
-2.5868e-01,-4.9876e-01,4.5023e+00,2.6425e-01,2.6007e+01,-2.0823e+01
-1.9997e-01,-5.1451e-01,4.4876e+00,1.3647e+00,2.5953e+01,-2.2143e+01
-2.4547e-01,-5.0191e-01,4.5044e+00,7.0479e-01,2.6007e+01,-2.1287e+01
-2.3882e-01,-5.0389e-01,4.4979e+00,2.7406e-01,2.5988e+01,-1.9949e+01
-2.1637e-01,-5.1135e-01,4.4973e+00,6.8413e-01,2.5980e+01,-2.1798e+01
-2.3596e-01,-5.0463e-01,4.4970e+00,7.9643e-01,2.5984e+01,-2.1082e+01
-2.0903e-01,-5.1351e-01,4.4902e+00,4.0104e-01,2.5959e+01,-2.1489e+01
-2.5022e-01,-5.0012e-01,4.5057e+00,1.2182e+00,2.6016e+01,-1.9333e+01
-2.4276e-01,-5.0226e-01,4.4943e+00,1.0488e+00,2.5982e+01,-2.2023e+01
-2.4008e-01,-5.0300e-01,4.4935e+00,1.0594e+00,2.5979e+01,-2.2192e+01
-2.4176e-01,-5.0285e-01,4.5004e+00,1.2135e-01,2.5995e+01,-2.2559e+01
-2.1336e-01,-5.1137e-01,4.4819e+00,1.1927e+00,2.5942e+01,-2.2462e+01
-2.2366e-01,-5.0916e-01,4.4889e+00,1.1674e-01,2.5962e+01,-2.2096e+01
-2.3189e-01,-5.0555e-01,4.5036e+00,6.3081e-01,2.5999e+01,-2.1987e+01
-2.5561e-01,-4.9926e-01,4.5078e+00,3.0205e-01,2.6019e+01,-1.9991e+01
-2.1703e-01,-5.1113e-01,4.4933e+00,5.9004e-01,2.5970e+01,-2.2163e+01
-2.1306e-01,-5.1260e-01,4.4885e+00,9.3189e-01,2.5959e+01,-2.0514e+01
