nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau
2.0000e+03,3.7000e+01,1.0000e+00,1.0979e+01,-9.3342e+05,-9.3343e+05,-1.2313e-01,-9.3343e+05,1.4730e-01,6.5200e+00,3.3679e+05,2.6260e+03,-6.2621e-01,-7.7570e-01,6.5910e+00,1.2552e+01
2.0000e+03,3.8000e+01,1.0000e+00,1.1243e+01,-9.3319e+05,-9.3319e+05,-1.2646e-01,-9.3319e+05,1.4734e-01,6.5234e+00,3.3656e+05,2.6325e+03,-1.2906e+00,-1.2525e+00,2.1089e+00,9.0219e+00
2.0000e+03,3.9000e+01,1.0000e+00,1.1504e+01,-9.3261e+05,-9.3261e+05,-1.2978e-01,-9.3261e+05,1.4738e-01,6.5267e+00,3.3632e+05,2.6401e+03,-4.2904e-01,-1.1104e+00,2.1106e+00,1.2159e+01
2.0000e+03,4.0000e+01,1.0000e+00,1.1765e+01,-9.3129e+05,-9.3130e+05,-1.3311e-01,-9.3130e+05,1.4741e-01,6.5301e+00,3.3574e+05,2.6491e+03,-4.0432e-01,-5.3953e-01,2.1399e+00,1.7285e+01
2.0000e+03,4.1000e+01,1.0000e+00,1.2023e+01,-9.3005e+05,-9.3005e+05,-1.3644e-01,-9.3005e+05,1.4745e-01,6.5334e+00,3.3443e+05,2.6572e+03,-8.0398e-01,-1.6348e+00,6.5090e+00,1.4160e+01
2.0000e+03,4.2000e+01,1.0000e+00,1.2281e+01,-9.2866e+05,-9.2867e+05,-1.3977e-01,-9.2867e+05,1.4749e-01,6.5367e+00,3.3318e+05,2.6649e+03,-7.5336e-01,-3.4263e-01,2.4512e+00,1.3737e+00
2.0000e+03,4.3000e+01,1.0000e+00,1.2536e+01,-9.2800e+05,-9.2800e+05,-1.4309e-01,-9.2800e+05,1.4753e-01,6.5400e+00,3.3180e+05,2.6717e+03,-1.2236e+00,-6.5515e-01,2.1966e+00,8.6924e+00
2.0000e+03,4.4000e+01,2.0000e+00,1.2754e+01,-9.2784e+05,-9.2785e+05,-1.4642e-01,-9.2785e+05,1.4756e-01,6.5434e+00,3.3113e+05,2.6883e+03,-6.8915e-01,-2.0135e-01,2.4239e+00,3.7046e+00
2.0000e+03,4.5000e+01,1.0000e+00,1.3006e+01,-9.2761e+05,-9.2761e+05,-1.4975e-01,-9.2761e+05,1.4760e-01,6.5467e+00,3.3098e+05,2.6966e+03,4.0298e-01,-6.3404e-01,2.3808e+00,8.2606e+00
2.0000e+03,4.6000e+01,1.0000e+00,1.3256e+01,-9.2399e+05,-9.2400e+05,-1.5308e-01,-9.2400e+05,1.4764e-01,6.5500e+00,3.3074e+05,2.7052e+03,-4.2842e-01,-1.4571e+00,2.1722e+00,1.2579e+01
2.0000e+03,4.7000e+01,1.0000e+00,1.3506e+01,-9.2363e+05,-9.2364e+05,-1.5641e-01,-9.2364e+05,1.4768e-01,6.5533e+00,3.2712e+05,2.7130e+03,-3.1075e-01,-9.3338e-01,2.2166e+00,1.1273e+01
2.0000e+03,4.8000e+01,1.0000e+00,1.3754e+01,-9.2346e+05,-9.2347e+05,-1.5973e-01,-9.2347e+05,1.4771e-01,6.5567e+00,3.2677e+05,2.7207e+03,-2.6199e-01,-4.4107e-01,6.6567e+00,6.8982e+00
2.0000e+03,4.9000e+01,1.0000e+00,1.4000e+01,-9.2338e+05,-9.2339e+05,-1.6306e-01,-9.2339e+05,1.4775e-01,6.5600e+00,3.2660e+05,2.7284e+03,-1.3246e+00,-2.6819e-01,2.2062e+00,1.9168e+01
2.0000e+03,5.0000e+01,1.0000e+00,1.4245e+01,-9.2023e+05,-9.2024e+05,-1.6639e-01,-9.2024e+05,1.4779e-01,6.5633e+00,3.2652e+05,2.7349e+03,-4.2624e-01,-3.6160e-01,2.2856e+00,1.3421e+01
2.0000e+03,5.1000e+01,1.0000e+00,1.4489e+01,-9.1742e+05,-9.1742e+05,-1.6972e-01,-9.1742e+05,1.4783e-01,6.5666e+00,3.2337e+05,2.7438e+03,1.1824e-01,-6.8686e-02,2.4621e+00,1.1710e+01
2.0000e+03,5.2000e+01,1.0000e+00,1.4731e+01,-9.1696e+05,-9.1696e+05,-1.7305e-01,-9.1696e+05,1.4786e-01,6.5700e+00,3.2055e+05,2.7518e+03,-6.6154e-01,-8.6267e-01,2.2086e+00,1.9913e+01
2.0000e+03,5.3000e+01,1.0000e+00,1.4972e+01,-9.1585e+05,-9.1585e+05,-1.7637e-01,-9.1585e+05,1.4790e-01,6.5733e+00,3.2009e+05,2.7594e+03,-8.6972e-01,-1.0077e+00,2.2521e+00,1.1692e+01
2.0000e+03,5.4000e+01,1.0000e+00,1.5211e+01,-9.1512e+05,-9.1512e+05,-1.7970e-01,-9.1512e+05,1.4794e-01,6.5767e+00,3.1898e+05,2.7680e+03,-4.7514e-01,-1.7105e+00,6.3840e+00,1.4791e+01
2.0000e+03,5.5000e+01,2.0000e+00,1.5406e+01,-9.1462e+05,-9.1462e+05,-1.8303e-01,-9.1462e+05,1.4798e-01,6.5799e+00,3.1825e+05,2.7821e+03,-1.2782e+00,-2.0926e-01,6.4605e+00,1.8312e+01
2.0000e+03,5.6000e+01,1.0000e+00,1.5642e+01,-9.1455e+05,-9.1456e+05,-1.8636e-01,-9.1456e+05,1.4801e-01,6.5833e+00,3.1775e+05,2.7908e+03,1.3249e-01,-2.6777e-01,2.6556e+00,3.9451e+00
2.0000e+03,5.7000e+01,1.0000e+00,1.5877e+01,-9.1416e+05,-9.1417e+05,-1.8968e-01,-9.1417e+05,1.4805e-01,6.5866e+00,3.1768e+05,2.7978e+03,-1.2746e+00,-1.1900e+00,2.2104e+00,1.8539e+01
2.0000e+03,5.8000e+01,2.0000e+00,1.6066e+01,-9.1360e+05,-9.1360e+05,-1.9301e-01,-9.1360e+05,1.4809e-01,6.5900e+00,3.1730e+05,2.8122e+03,2.5905e-01,-1.0002e+00,6.5713e+00,8.3070e+00
2.0000e+03,5.9000e+01,1.0000e+00,1.6298e+01,-9.1301e+05,-9.1302e+05,-1.9634e-01,-9.1302e+05,1.4812e-01,6.5932e+00,3.1673e+05,2.8203e+03,-1.3826e+00,-1.8820e+00,2.2599e+00,1.0368e+01
2.0000e+03,6.0000e+01,1.0000e+00,1.6529e+01,-9.1301e+05,-9.1302e+05,-1.9967e-01,-9.1302e+05,1.3663e-01,5.6095e+00,3.1615e+05,2.8283e+03,-7.5611e-01,-3.4460e-01,6.5057e+00,8.6033e+00
2.0000e+03,6.1000e+01,2.0000e+00,1.6712e+01,-9.1291e+05,-9.1291e+05,-2.0300e-01,-9.1291e+05,1.4820e-01,6.5999e+00,3.1615e+05,2.8464e+03,-1.3804e+00,-1.6314e+00,2.2368e+00,1.3530e+01
2.0000e+03,6.2000e+01,1.0000e+00,1.6940e+01,-9.1155e+05,-9.1156e+05,-2.0632e-01,-9.1156e+05,1.4824e-01,6.6033e+00,3.1604e+05,2.8531e+03,-7.7023e-01,-7.6921e-01,2.3769e+00,7.4396e+00
2.0000e+03,6.3000e+01,1.0000e+00,1.7166e+01,-9.1134e+05,-9.1134e+05,-2.0965e-01,-9.1134e+05,1.4827e-01,6.6065e+00,3.1469e+05,2.8610e+03,-7.3402e-01,-6.8382e-01,6.4061e+00,1.1496e+01
2.0000e+03,6.4000e+01,1.0000e+00,1.7391e+01,-9.1127e+05,-9.1128e+05,-2.1298e-01,-9.1128e+05,1.4831e-01,6.6099e+00,3.1447e+05,2.8695e+03,-6.1281e-01,-3.7997e-01,2.5193e+00,4.6767e+00
2.0000e+03,6.5000e+01,1.0000e+00,1.7615e+01,-9.1105e+05,-9.1106e+05,-2.1631e-01,-9.1106e+05,1.4835e-01,6.6132e+00,3.1441e+05,2.8759e+03,-5.7326e-01,-5.9333e-01,2.3302e+00,1.3413e+01
2.0000e+03,6.6000e+01,2.0000e+00,1.7790e+01,-9.1056e+05,-9.1056e+05,-2.1963e-01,-9.1056e+05,1.4839e-01,6.6166e+00,3.1418e+05,2.8936e+03,-6.9001e-01,-7.0081e-04,2.5429e+00,6.6149e+00
2.0000e+03,6.7000e+01,1.0000e+00,1.8011e+01,-9.0910e+05,-9.0911e+05,-2.2296e-01,-9.0911e+05,1.4842e-01,6.6199e+00,3.1369e+05,2.9013e+03,-2.6772e-01,-1.5614e+00,6.3626e+00,1.2993e+01
2.0000e+03,6.8000e+01,1.0000e+00,1.8231e+01,-9.0850e+05,-9.0851e+05,-2.2629e-01,-9.0851e+05,1.4846e-01,6.6232e+00,3.1224e+05,2.9092e+03,-2.3849e-01,-1.4291e+00,2.6301e+00,3.6578e-01
2.0000e+03,6.9000e+01,2.0000e+00,1.8400e+01,-9.0849e+05,-9.0850e+05,-2.2962e-01,-9.0850e+05,1.4849e-01,6.6262e+00,3.1164e+05,2.9244e+03,-1.2871e+00,-1.4057e+00,2.2920e+00,1.2464e+01
2.0000e+03,7.0000e+01,2.0000e+00,1.8568e+01,-9.0778e+05,-9.0779e+05,-2.3295e-01,-9.0779e+05,1.4854e-01,6.6299e+00,3.1163e+05,2.9405e+03,-3.1767e-01,-1.3770e+00,6.5921e+00,1.1079e+00
2.0000e+03,7.1000e+01,1.0000e+00,1.8783e+01,-9.0739e+05,-9.0740e+05,-2.3627e-01,-9.0740e+05,1.4857e-01,6.6332e+00,3.1092e+05,2.9492e+03,-3.6678e-01,-9.7199e-01,6.3444e+00,1.4435e+01
2.0000e+03,7.2000e+01,1.0000e+00,1.8997e+01,-9.0701e+05,-9.0702e+05,-2.3960e-01,-9.0702e+05,1.4861e-01,6.6365e+00,3.1052e+05,2.9555e+03,-4.2659e-01,-4.5352e-01,6.4017e+00,1.2784e+01
2.0000e+03,7.3000e+01,2.0000e+00,1.9160e+01,-9.0683e+05,-9.0684e+05,-2.4293e-01,-9.0684e+05,1.4865e-01,6.6398e+00,3.1015e+05,2.9706e+03,-1.1887e+00,-8.0943e-03,6.4485e+00,1.6095e+01
2.0000e+03,7.4000e+01,1.0000e+00,1.9372e+01,-9.0627e+05,-9.0628e+05,-2.4626e-01,-9.0628e+05,1.4868e-01,6.6432e+00,3.0997e+05,2.9783e+03,2.7979e-01,-1.6631e+00,6.4178e+00,1.4085e+01
2.0000e+03,7.5000e+01,2.0000e+00,1.9531e+01,-9.0617e+05,-9.0618e+05,-2.4958e-01,-9.0618e+05,1.4872e-01,6.6465e+00,3.0941e+05,2.9919e+03,2.3630e-01,-6.5434e-01,2.4374e+00,1.7751e+01
2.0000e+03,7.6000e+01,1.0000e+00,1.9740e+01,-9.0523e+05,-9.0523e+05,-2.5291e-01,-9.0523e+05,1.4876e-01,6.6498e+00,3.0931e+05,3.0010e+03,-1.4832e+00,-1.0569e+00,6.2621e+00,1.8471e+01
2.0000e+03,7.7000e+01,1.0000e+00,1.9948e+01,-9.0493e+05,-9.0493e+05,-2.5624e-01,-9.0493e+05,1.4880e-01,6.6531e+00,3.0836e+05,3.0094e+03,1.9797e-01,-1.7731e-01,6.4995e+00,1.7358e+01
2.0000e+03,7.8000e+01,2.0000e+00,2.0103e+01,-9.0429e+05,-9.0429e+05,-2.5957e-01,-9.0429e+05,1.4883e-01,6.6565e+00,3.0806e+05,3.0249e+03,-1.3957e+00,-1.8145e+00,6.4349e+00,3.4462e+00
2.0000e+03,7.9000e+01,1.0000e+00,2.0308e+01,-9.0393e+05,-9.0393e+05,-2.6290e-01,-9.0393e+05,1.4887e-01,6.6599e+00,3.0742e+05,3.0331e+03,-8.6633e-01,-8.6380e-01,6.3456e+00,8.7799e+00
2.0000e+03,8.0000e+01,1.0000e+00,2.0513e+01,-9.0381e+05,-9.0382e+05,-2.6622e-01,-9.0382e+05,1.4891e-01,6.6632e+00,3.0706e+05,3.0409e+03,-6.4431e-04,-1.8901e+00,2.3910e+00,1.5808e+01
2.0000e+03,8.1000e+01,1.0000e+00,2.0716e+01,-9.0282e+05,-9.0283e+05,-2.6955e-01,-9.0283e+05,1.4894e-01,6.6665e+00,3.0694e+05,3.0494e+03,-1.3457e+00,-5.6003e-02,6.4142e+00,1.2646e+01
2.0000e+03,8.2000e+01,3.0000e+00,2.0812e+01,-9.0232e+05,-9.0233e+05,-2.7288e-01,-9.0233e+05,1.4898e-01,6.6698e+00,3.0596e+05,3.0749e+03,-1.0504e+00,-1.4203e+00,6.2449e+00,1.4909e+01
2.0000e+03,8.3000e+01,1.0000e+00,2.1013e+01,-9.0230e+05,-9.0231e+05,-2.7621e-01,-9.0231e+05,1.4902e-01,6.6732e+00,3.0546e+05,3.0814e+03,-1.0534e+00,-1.1609e+00,2.3646e+00,1.3052e+01
2.0000e+03,8.4000e+01,1.0000e+00,2.1212e+01,-9.0161e+05,-9.0162e+05,-2.7953e-01,-9.0162e+05,1.4906e-01,6.6765e+00,3.0544e+05,3.0890e+03,-4.7303e-01,-3.8587e-01,2.4948e+00,9.5034e+00
2.0000e+03,8.5000e+01,1.0000e+00,2.1411e+01,-9.0075e+05,-9.0076e+05,-2.8286e-01,-9.0076e+05,1.4909e-01,6.6798e+00,3.0475e+05,3.0963e+03,-1.3080e+00,-9.7656e-01,6.2181e+00,1.9872e+01
2.0000e+03,8.6000e+01,1.0000e+00,2.1608e+01,-9.0072e+05,-9.0072e+05,-2.8619e-01,-9.0072e+05,1.4913e-01,6.6831e+00,3.0389e+05,3.1028e+03,-7.7802e-01,-8.9849e-02,2.6508e+00,5.5296e+00
2.0000e+03,8.7000e+01,1.0000e+00,2.1805e+01,-9.0033e+05,-9.0034e+05,-2.8952e-01,-9.0034e+05,1.4917e-01,6.6865e+00,3.0385e+05,3.1106e+03,-4.4213e-01,-7.9324e-01,2.4113e+00,1.4225e+01
2.0000e+03,8.8000e+01,1.0000e+00,2.2000e+01,-8.9910e+05,-8.9910e+05,-2.9285e-01,-8.9910e+05,1.4921e-01,6.6898e+00,3.0347e+05,3.1182e+03,3.0426e-01,-1.5269e+00,2.6429e+00,6.4257e+00
2.0000e+03,8.9000e+01,1.0000e+00,2.2195e+01,-8.9899e+05,-8.9900e+05,-2.9617e-01,-8.9900e+05,1.4924e-01,6.6931e+00,3.0223e+05,3.1268e+03,4.9566e-01,-1.1978e+00,6.4167e+00,1.1426e+01
2.0000e+03,9.0000e+01,1.0000e+00,2.2388e+01,-8.9896e+05,-8.9896e+05,-2.9950e-01,-8.9896e+05,1.4928e-01,6.6964e+00,3.0213e+05,3.1342e+03,-1.3805e+00,-1.6614e+00,2.3451e+00,1.8130e+01
2.0000e+03,9.1000e+01,2.0000e+00,2.2525e+01,-8.9726e+05,-8.9726e+05,-3.0283e-01,-8.9726e+05,1.4932e-01,6.6998e+00,3.0209e+05,3.1485e+03,-1.1297e-01,-1.1576e+00,6.2917e+00,1.1544e+01
2.0000e+03,9.2000e+01,1.0000e+00,2.2716e+01,-8.9645e+05,-8.9646e+05,-3.0616e-01,-8.9646e+05,1.4935e-01,6.7031e+00,3.0039e+05,3.1564e+03,2.3948e-02,-1.1496e+00,2.6945e+00,4.4021e+00
2.0000e+03,9.3000e+01,1.0000e+00,2.2906e+01,-8.9576e+05,-8.9577e+05,-3.0948e-01,-8.9577e+05,1.4939e-01,6.7064e+00,2.9959e+05,3.1644e+03,-9.3586e-01,-1.3300e+00,2.4176e+00,1.5241e+01
2.0000e+03,9.4000e+01,1.0000e+00,2.3096e+01,-8.9561e+05,-8.9562e+05,-3.1281e-01,-8.9562e+05,1.4943e-01,6.7097e+00,2.9889e+05,3.1705e+03,-5.5458e-01,-8.6771e-01,2.7334e+00,2.0849e+00
2.0000e+03,9.5000e+01,1.0000e+00,2.3284e+01,-8.9537e+05,-8.9538e+05,-3.1614e-01,-8.9538e+05,1.4946e-01,6.7131e+00,2.9875e+05,3.1783e+03,3.4529e-01,-1.6986e+00,2.6549e+00,7.6996e+00
2.0000e+03,9.6000e+01,2.0000e+00,2.3415e+01,-8.9525e+05,-8.9525e+05,-3.1947e-01,-8.9525e+05,1.4950e-01,6.7164e+00,2.9851e+05,3.1955e+03,3.7728e-01,-5.0991e-01,6.5537e+00,4.8208e+00
2.0000e+03,9.7000e+01,1.0000e+00,2.3601e+01,-8.9391e+05,-8.9392e+05,-3.2280e-01,-8.9392e+05,1.4954e-01,6.7198e+00,2.9838e+05,3.2034e+03,2.1060e-01,-1.7764e-01,6.3828e+00,1.9312e+01
2.0000e+03,9.8000e+01,1.0000e+00,2.3786e+01,-8.9277e+05,-8.9278e+05,-3.2612e-01,-8.9278e+05,1.4958e-01,6.7230e+00,2.9705e+05,3.2111e+03,3.1986e-01,-1.7534e+00,6.4739e+00,4.1807e+00
2.0000e+03,9.9000e+01,1.0000e+00,2.3971e+01,-8.9208e+05,-8.9209e+05,-3.2945e-01,-8.9209e+05,1.4961e-01,6.7264e+00,2.9590e+05,3.2195e+03,-2.5445e-01,-1.0126e+00,6.2027e+00,1.4271e+01
2.0000e+03,1.0000e+02,1.0000e+00,2.4155e+01,-8.9205e+05,-8.9206e+05,-3.3278e-01,-8.9206e+05,1.4965e-01,6.7297e+00,2.9521e+05,3.2282e+03,-1.1075e+00,-1.5235e+00,6.1226e+00,1.7940e+01
2.0000e+03,1.0100e+02,2.0000e+00,2.4279e+01,-8.9179e+05,-8.9180e+05,-3.3611e-01,-8.9180e+05,1.4969e-01,6.7331e+00,2.9519e+05,3.2419e+03,-4.1432e-01,-1.5841e+00,2.4555e+00,1.7410e+01
2.0000e+03,1.0200e+02,2.0000e+00,2.4402e+01,-8.9136e+05,-8.9136e+05,-3.3943e-01,-8.9136e+05,1.4972e-01,6.7363e+00,2.9493e+05,3.2584e+03,2.0780e-01,-1.4259e+00,2.8653e+00,2.7670e+00
2.0000e+03,1.0300e+02,1.0000e+00,2.4582e+01,-8.9101e+05,-8.9102e+05,-3.4276e-01,-8.9102e+05,1.4976e-01,6.7397e+00,2.9449e+05,3.2648e+03,4.2959e-01,-6.4817e-02,6.6501e+00,3.7751e+00
