logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
1.0892e-01,-1.7242e+00,-2.4381e+00,-2.9914e-01,6.9851e-01,1.7292e+00,3.0277e+00,-1.1471e+03
1.7020e-01,-1.7423e+00,-3.2305e+00,-2.0679e-01,8.9661e-01,1.9802e+00,3.0090e+00,-1.1238e+03
1.5163e-01,-1.3848e+00,-2.6949e+00,-2.7882e-01,8.2339e-01,2.4068e+00,2.8902e+00,-1.0605e+03
1.2838e-01,-1.9300e+00,-1.5018e+00,-3.2516e-01,7.9080e-01,1.4619e+00,3.0399e+00,-1.1188e+03
2.1571e-01,-1.9073e+00,-2.9288e+00,-1.3935e-01,7.9968e-01,2.2164e+00,2.9576e+00,-1.0885e+03
1.3572e-01,-1.7851e+00,-2.7487e+00,-3.1150e-01,8.3766e-01,1.9241e+00,3.0042e+00,-1.1483e+03
1.4064e-01,-1.7004e+00,-3.0400e+00,-2.8811e-01,9.2089e-01,2.0031e+00,2.9922e+00,-1.1333e+03
1.8057e-01,-1.7618e+00,-1.6888e+00,-1.9664e-01,9.3848e-01,2.1167e+00,2.9746e+00,-1.0183e+03
9.4128e-02,-1.7473e+00,-1.8913e+00,-3.5422e-01,9.3627e-01,8.5313e-01,3.0443e+00,-1.1376e+03
1.6558e-01,-1.5414e+00,-1.3535e+00,-4.1417e-01,8.4884e-01,2.2784e+00,2.9431e+00,-1.1414e+03
1.5309e-01,-1.9545e+00,-1.9843e+00,-2.4359e-01,6.3439e-01,1.9117e+00,3.0105e+00,-1.1389e+03
1.0325e-01,-1.7585e+00,-1.1354e+00,-2.1423e-01,8.7478e-01,1.1779e+00,3.0415e+00,-1.1004e+03
9.9824e-02,-1.4524e+00,-2.9955e+00,2.5063e-03,-9.3297e-01,2.1765e+00,2.9680e+00,-1.0897e+03
1.1684e-01,-1.3194e+00,-2.5132e+00,-1.6726e-01,9.7447e-01,2.3125e+00,2.9284e+00,-1.0884e+03
1.5892e-01,-1.7851e+00,-1.6063e+00,-1.9972e-01,1.0416e+00,1.8128e+00,3.0152e+00,-1.0130e+03
1.5540e-01,-1.4909e+00,-2.9012e+00,7.8946e-02,-1.0992e+00,2.3292e+00,2.9285e+00,-1.1469e+03
1.1434e-01,-1.8472e+00,-2.3113e+00,-1.7364e-01,7.8439e-01,1.3639e+00,3.0415e+00,-1.0849e+03
1.1153e-01,-1.8475e+00,-1.8597e+00,-4.3226e-01,9.6445e-01,9.6073e-01,3.0430e+00,-1.1371e+03
1.3395e-01,-1.9505e+00,-2.4548e+00,-4.0270e-01,9.9940e-01,8.0948e-01,3.0501e+00,-1.0493e+03
1.4162e-01,-1.9585e+00,-1.2410e+00,-2.7093e-01,1.0593e+00,1.1263e+00,3.0474e+00,-1.1293e+03
1.3317e-01,-1.9821e+00,-1.9997e+00,-7.3006e-02,8.6697e-01,7.3749e-01,3.0526e+00,-1.1036e+03
1.6067e-01,-1.9953e+00,-1.5265e+00,-6.8395e-02,7.0327e-01,1.7609e+00,3.0271e+00,-1.0901e+03
5.6721e-02,-1.3290e+00,-2.9243e+00,-1.0362e-01,8.0196e-01,2.1047e+00,2.9743e+00,-1.1101e+03
1.6544e-01,-1.8324e+00,-3.1675e+00,-8.0352e-02,1.0289e+00,1.6118e+00,3.0377e+00,-1.0736e+03
1.5133e-01,-1.3678e+00,-2.1273e+00,6.0740e-02,7.8561e-01,2.3766e+00,2.9053e+00,-1.0575e+03
1.8210e-01,-1.8364e+00,-1.9536e+00,-1.6799e-01,9.5398e-01,2.0548e+00,2.9900e+00,-1.1316e+03
1.2004e-01,-1.7957e+00,-2.1213e+00,-1.4594e-01,1.0318e+00,8.9613e-01,3.0484e+00,-1.0587e+03
8.1941e-02,-1.7369e+00,-1.3974e+00,-4.0675e-01,8.7210e-01,1.0677e+00,3.0425e+00,-1.1115e+03
1.1772e-01,-1.8599e+00,-2.9862e+00,-2.4648e-01,9.3273e-01,6.0162e-01,3.0518e+00,-1.0781e+03
1.3068e-01,-1.3771e+00,-2.7350e+00,-9.1660e-02,-8.2841e-01,2.4041e+00,2.8951e+00,-1.1398e+03
8.4141e-02,-1.6803e+00,-1.7899e+00,-1.7924e-01,1.0361e+00,2.6841e-01,3.0452e+00,-1.1196e+03
1.1762e-01,-1.1802e+00,-2.1151e+00,-1.0083e-01,1.0488e+00,2.4848e+00,2.8455e+00,-1.1164e+03
1.6902e-01,-1.4846e+00,-1.8013e+00,-2.9774e-01,9.3086e-01,2.3219e+00,2.9184e+00,-1.1043e+03
1.1026e-01,-1.9273e+00,-2.0159e+00,-4.8165e-01,8.8225e-01,9.3284e-01,3.0468e+00,-1.0959e+03
1.1887e-01,-1.8483e+00,-2.3702e+00,-2.0706e-01,8.7140e-01,1.4559e+00,3.0334e+00,-1.0789e+03
1.2809e-01,-1.3903e+00,-3.0569e+00,2.1877e-02,-5.1851e-01,2.3371e+00,2.9264e+00,-1.1217e+03
8.6850e-02,-1.4507e+00,-3.2032e+00,-2.8721e-02,8.2648e-01,1.9940e+00,2.9948e+00,-1.0197e+03
1.1534e-01,-1.8895e+00,-2.0730e+00,-1.5681e-01,5.1193e-02,1.8146e+00,3.0186e+00,-1.1247e+03
1.3051e-01,-1.4917e+00,-1.7964e+00,1.7213e-02,6.8596e-01,2.1275e+00,2.9830e+00,-1.1428e+03
1.0739e-01,-1.7869e+00,-1.6264e+00,-1.6219e-01,8.5216e-01,1.3828e+00,3.0378e+00,-1.0695e+03
1.1328e-01,-1.6972e+00,-2.5243e+00,4.9048e-02,9.3905e-01,1.5302e+00,3.0305e+00,-1.1001e+03
1.5900e-01,-1.6490e+00,-3.1278e+00,-9.7595e-02,1.2154e-02,2.2082e+00,2.9659e+00,-1.0336e+03
1.2962e-01,-1.3489e+00,-3.0173e+00,-1.7471e-01,1.0493e+00,2.3147e+00,2.9150e+00,-1.0940e+03
6.9129e-02,-1.4522e+00,-3.0142e+00,-8.1090e-02,9.1141e-01,1.7611e+00,3.0191e+00,-1.1162e+03
1.4871e-01,-1.7537e+00,-2.3124e+00,-3.6585e-01,9.4146e-01,1.8138e+00,3.0222e+00,-1.1157e+03
9.9828e-02,-1.8012e+00,-2.3039e+00,-4.0882e-01,9.3809e-01,1.2047e+00,3.0422e+00,-1.1504e+03
6.7671e-02,-1.5933e+00,-1.4940e+00,-1.4785e-01,9.6831e-01,3.2613e-01,3.0465e+00,-1.1335e+03
1.2958e-01,-1.3659e+00,-2.8059e+00,-1.6162e-01,6.5519e-01,2.3770e+00,2.9057e+00,-1.0469e+03
1.0709e-01,-1.8526e+00,-2.6354e+00,-2.4158e-02,7.0493e-01,5.6273e-01,3.0536e+00,-1.0999e+03
9.9965e-02,-1.7551e+00,-1.6819e+00,-3.5074e-01,1.0297e+00,1.1804e+00,3.0377e+00,-1.1494e+03
1.4126e-01,-1.4552e+00,-2.4840e+00,5.6549e-02,8.3580e-01,2.1919e+00,2.9679e+00,-1.0948e+03
1.4737e-01,-1.6459e+00,-2.0084e+00,-1.0385e-01,9.3738e-01,1.9551e+00,3.0048e+00,-1.0858e+03
1.2337e-01,-1.5211e+00,-2.9193e+00,-1.6289e-01,3.9396e-01,2.1586e+00,2.9723e+00,-1.1475e+03
1.8587e-01,-1.7627e+00,-3.2005e+00,-9.5584e-02,6.4767e-01,2.1581e+00,2.9792e+00,-1.1518e+03
1.0701e-01,-1.8580e+00,-2.3545e+00,-2.1031e-01,6.5787e-01,1.1085e+00,3.0520e+00,-1.1482e+03
1.9392e-01,-1.6887e+00,-3.1334e+00,-2.1866e-01,1.0482e+00,2.1947e+00,2.9610e+00,-1.0183e+03
1.7316e-01,-1.6302e+00,-1.9491e+00,-1.7283e-01,7.5284e-01,2.2164e+00,2.9622e+00,-1.1497e+03
1.4759e-01,-1.7846e+00,-3.2273e+00,-3.5452e-01,9.8023e-01,1.7574e+00,3.0228e+00,-1.1310e+03
1.6837e-01,-1.6250e+00,-3.1555e+00,-1.3162e-01,9.2252e-01,2.1916e+00,2.9639e+00,-1.1191e+03
1.3874e-01,-1.6488e+00,-1.4231e+00,-2.5985e-01,1.0651e+00,1.8218e+00,3.0131e+00,-1.0411e+03
1.7565e-01,-1.7650e+00,-3.1776e+00,-7.5504e-02,7.5248e-01,2.0550e+00,2.9984e+00,-1.1386e+03
1.3483e-01,-1.8341e+00,-1.4627e+00,-8.2727e-02,1.0525e+00,1.3472e+00,3.0375e+00,-1.0995e+03
5.7617e-02,-1.3147e+00,-1.8425e+00,-1.7111e-01,8.7206e-01,2.1354e+00,2.9669e+00,-1.0898e+03
1.5235e-01,-1.4089e+00,-1.3398e+00,-1.7201e-01,8.7429e-01,2.3629e+00,2.9058e+00,-1.1083e+03
9.7935e-02,-1.6081e+00,-2.5465e+00,-1.5123e-01,1.0273e+00,1.1938e+00,3.0442e+00,-1.1038e+03
2.0070e-01,-1.7008e+00,-3.1911e+00,-7.2909e-02,7.4034e-01,2.2493e+00,2.9530e+00,-1.1436e+03
1.0591e-01,-1.7839e+00,-1.4037e+00,-2.8762e-01,9.9975e-01,8.6698e-01,3.0446e+00,-1.0626e+03
1.7226e-01,-1.5942e+00,-2.5683e+00,2.2947e-02,6.8517e-01,2.2128e+00,2.9628e+00,-1.1078e+03
1.7676e-01,-1.7937e+00,-2.2340e+00,-1.5533e-01,-4.6188e-02,2.1848e+00,2.9717e+00,-1.1239e+03
1.3629e-01,-1.5466e+00,-3.0418e+00,-2.1157e-01,9.5846e-01,2.0863e+00,2.9815e+00,-9.1436e+02
1.2413e-01,-1.7045e+00,-2.0814e+00,-1.9442e-02,9.7250e-01,1.5918e+00,3.0342e+00,-1.0356e+03
1.1547e-01,-1.4023e+00,-2.4947e+00,8.9352e-03,6.9319e-01,2.2199e+00,2.9560e+00,-1.1319e+03
1.1852e-01,-1.8993e+00,-2.1462e+00,-3.1033e-01,8.9894e-01,1.3146e+00,3.0398e+00,-1.1009e+03
1.0957e-01,-1.8060e+00,-2.5153e+00,-1.4125e-01,9.5702e-01,8.2972e-01,3.0432e+00,-1.1099e+03
1.1239e-01,-1.7734e+00,-1.9358e+00,-2.2152e-02,7.6329e-01,1.6006e+00,3.0293e+00,-1.0663e+03
1.6054e-01,-1.4692e+00,-1.8505e+00,5.7294e-02,6.8721e-01,2.2754e+00,2.9503e+00,-1.0912e+03
1.2842e-01,-1.5031e+00,-1.2006e+00,-1.0441e-01,9.4456e-01,2.0415e+00,2.9905e+00,-1.1165e+03
1.5746e-01,-1.7519e+00,-1.6218e+00,2.6505e-02,9.4033e-01,1.7948e+00,3.0221e+00,-1.1368e+03
8.7870e-02,-1.6126e+00,-2.4913e+00,-1.2609e-01,6.6630e-01,1.8255e+00,3.0111e+00,-1.1374e+03
6.7590e-02,-1.1930e+00,-1.9737e+00,-4.0045e-02,9.9666e-01,2.3333e+00,2.9149e+00,-1.1402e+03
1.8877e-01,-1.9520e+00,-1.5185e+00,-2.0540e-01,5.7946e-01,2.0920e+00,2.9914e+00,-1.1081e+03
9.1367e-02,-1.2587e+00,-1.7555e+00,1.0993e-02,3.8653e-01,2.3946e+00,2.8987e+00,-1.0831e+03
7.6359e-02,-1.6706e+00,-2.1367e+00,-2.7228e-01,9.3745e-01,2.7327e-01,3.0477e+00,-1.1343e+03
1.1572e-01,-1.8965e+00,-2.4292e+00,-9.9648e-02,7.8510e-01,1.0037e+00,3.0505e+00,-1.0467e+03
8.0634e-02,-1.6499e+00,-2.2784e+00,-4.0960e-01,1.0310e+00,6.8498e-01,3.0464e+00,-1.1071e+03
1.2698e-01,-1.3105e+00,-3.1509e+00,-7.0336e-02,7.7754e-01,2.4039e+00,2.8904e+00,-9.9213e+02
9.8241e-02,-1.6807e+00,-2.4214e+00,-5.1995e-01,1.0509e+00,1.5299e+00,3.0283e+00,-1.1413e+03
1.7317e-01,-1.9162e+00,-3.2223e+00,-9.4795e-02,1.0552e+00,1.7473e+00,3.0184e+00,-1.1403e+03
1.1656e-01,-1.7239e+00,-2.6342e+00,-1.4337e-01,2.6453e-01,1.8720e+00,3.0165e+00,-1.1170e+03
1.9677e-01,-1.5032e+00,-2.1216e+00,-7.1889e-02,1.0447e+00,2.3390e+00,2.9189e+00,-1.1025e+03
1.1962e-01,-1.7377e+00,-1.2195e+00,-1.3874e-01,1.0602e+00,7.0534e-01,3.0490e+00,-1.0986e+03
1.1035e-01,-1.8575e+00,-1.2236e+00,-9.8530e-01,1.0540e+00,4.9639e-01,3.0485e+00,-1.1182e+03
8.3429e-02,-1.7087e+00,-3.1797e+00,-1.8318e-01,1.0132e+00,4.8117e-01,3.0413e+00,-1.1129e+03
1.2667e-01,-1.8745e+00,-2.0152e+00,-2.1057e-01,7.9093e-01,1.5057e+00,3.0371e+00,-1.0078e+03
1.3600e-01,-1.6578e+00,-2.5617e+00,-1.7258e-01,9.6984e-01,1.8569e+00,3.0152e+00,-9.5370e+02
7.9994e-02,-1.3838e+00,-2.5604e+00,-1.2471e-02,1.6439e-01,2.1786e+00,2.9670e+00,-1.1440e+03
7.3566e-02,-1.5481e+00,-2.6217e+00,-3.0391e-03,8.2263e-01,1.6723e+00,3.0217e+00,-1.1311e+03
1.6355e-01,-1.4501e+00,-1.1200e+00,-4.2720e-02,9.9049e-01,2.2755e+00,2.9411e+00,-1.1232e+03
1.1770e-01,-1.9498e+00,-2.7851e+00,-3.7261e-01,8.3689e-01,1.2394e+00,3.0446e+00,-1.0941e+03
9.0324e-02,-1.4952e+00,-2.5632e+00,-1.0793e-01,1.0104e+00,1.7827e+00,3.0160e+00,-1.0236e+03
1.7792e-01,-1.4998e+00,-2.5882e+00,9.2722e-02,9.2089e-01,2.2427e+00,2.9554e+00,-1.0513e+03
7.3431e-02,-1.5473e+00,-1.9946e+00,-2.9731e-01,8.4060e-01,1.7137e+00,3.0199e+00,-1.1189e+03
1.3917e-01,-1.6414e+00,-2.1255e+00,-8.8255e-02,3.7365e-01,2.0938e+00,2.9872e+00,-1.0873e+03
1.1789e-01,-1.6643e+00,-3.0533e+00,-3.5617e-01,9.8930e-01,1.6439e+00,3.0314e+00,-1.0958e+03
1.2194e-01,-1.7487e+00,-1.8629e+00,-5.7106e-01,8.8314e-01,1.7630e+00,3.0214e+00,-1.1060e+03
1.3215e-01,-1.7127e+00,-1.9610e+00,-1.5538e-01,9.9414e-01,1.8040e+00,3.0116e+00,-1.1148e+03
1.2561e-01,-1.8712e+00,-2.8628e+00,-8.8012e-02,9.5399e-01,1.0677e+00,3.0469e+00,-1.0049e+03
1.0198e-01,-1.6728e+00,-2.5134e+00,-1.6830e-01,7.3354e-01,1.6993e+00,3.0267e+00,-1.1168e+03
1.1946e-01,-1.9617e+00,-1.4641e+00,-2.9096e-01,9.4234e-01,5.0411e-01,3.0469e+00,-1.1248e+03
1.4661e-01,-1.8398e+00,-1.6690e+00,-1.0200e-01,1.8557e-01,1.9983e+00,3.0017e+00,-1.0960e+03
1.5884e-01,-1.4051e+00,-2.8919e+00,5.1089e-02,-6.2757e-01,2.4230e+00,2.8915e+00,-1.1019e+03
1.1160e-01,-1.6804e+00,-1.9214e+00,-1.0237e-01,9.8982e-01,1.3066e+00,3.0434e+00,-1.0870e+03
1.3228e-01,-1.7666e+00,-2.7260e+00,-1.3666e-01,7.9884e-01,1.7981e+00,3.0185e+00,-1.0543e+03
1.3716e-01,-1.8560e+00,-2.5168e+00,-3.1395e-01,1.0259e+00,1.3629e+00,3.0393e+00,-1.0757e+03
1.3593e-01,-1.2406e+00,-2.3231e+00,-3.1857e-02,5.9824e-01,2.5197e+00,2.8324e+00,-1.1398e+03
1.6366e-01,-1.9089e+00,-1.9892e+00,-1.2546e-01,7.7910e-01,1.8027e+00,3.0253e+00,-1.1279e+03
1.6125e-01,-1.9236e+00,-2.6270e+00,-9.3941e-02,1.0441e+00,1.6734e+00,3.0288e+00,-1.0692e+03
1.1607e-01,-1.6184e+00,-2.0070e+00,-2.8620e-01,8.8626e-01,1.8989e+00,3.0098e+00,-1.0990e+03
1.3107e-01,-1.9428e+00,-1.2866e+00,-8.3716e-01,1.0408e+00,1.1180e+00,3.0427e+00,-1.1149e+03
1.8996e-01,-1.3760e+00,-1.7100e+00,-3.3785e-02,9.9629e-01,2.4328e+00,2.8804e+00,-1.0639e+03
1.6028e-01,-1.6031e+00,-2.7452e+00,-1.1291e-01,6.6322e-01,2.2029e+00,2.9616e+00,-1.0797e+03
6.6079e-02,-1.4232e+00,-2.3106e+00,-7.6769e-02,8.8776e-01,1.8998e+00,3.0041e+00,-1.0847e+03
1.3686e-01,-1.5713e+00,-2.5114e+00,2.0829e-02,1.0121e+00,1.9853e+00,2.9931e+00,-1.1048e+03
8.9902e-02,-1.4754e+00,-2.2249e+00,-1.2017e-01,1.0452e+00,1.7367e+00,3.0245e+00,-1.1268e+03
1.6860e-01,-1.8466e+00,-2.8920e+00,-4.6554e-02,9.9269e-01,1.7559e+00,3.0250e+00,-1.0416e+03
1.1607e-01,-1.4019e+00,-1.9796e+00,-1.8733e-01,9.1980e-01,2.2103e+00,2.9587e+00,-1.1285e+03
1.2449e-01,-1.4895e+00,-2.4386e+00,-1.0456e-01,9.2341e-01,2.1195e+00,2.9713e+00,-1.0997e+03
1.1965e-01,-1.9269e+00,-1.7407e+00,-1.1998e-01,9.7986e-01,4.0946e-01,3.0492e+00,-1.0442e+03
9.9166e-02,-1.8334e+00,-2.0422e+00,-3.7606e-01,8.5358e-01,7.8543e-01,3.0486e+00,-1.1464e+03
1.2056e-01,-1.8460e+00,-1.5844e+00,-5.2452e-01,9.3789e-01,1.5702e+00,3.0284e+00,-1.1384e+03
1.4470e-01,-1.7985e+00,-1.2689e+00,-2.5868e-01,9.9623e-01,1.6501e+00,3.0335e+00,-1.0280e+03
1.1968e-01,-1.8737e+00,-1.5053e+00,-3.7657e-01,9.5567e-01,1.2407e+00,3.0400e+00,-1.0567e+03
1.3734e-01,-1.5896e+00,-1.7072e+00,-1.9794e-01,7.4588e-01,2.0807e+00,2.9881e+00,-1.1049e+03
1.2324e-01,-1.4319e+00,-2.7492e+00,-6.8015e-02,1.0422e+00,2.1841e+00,2.9565e+00,-1.1163e+03
1.6045e-01,-1.7759e+00,-1.5460e+00,-4.5030e-01,9.7484e-01,1.9246e+00,3.0088e+00,-1.1078e+03
1.5748e-01,-1.5182e+00,-1.7928e+00,-3.7702e-01,1.0266e+00,2.1688e+00,2.9684e+00,-1.0909e+03
1.1313e-01,-1.7624e+00,-2.2982e+00,-8.9247e-02,1.0468e+00,9.8923e-01,3.0426e+00,-1.0271e+03
1.4260e-01,-1.9033e+00,-2.8432e+00,-8.5339e-02,9.0750e-01,1.3964e+00,3.0452e+00,-1.0128e+03
1.5293e-01,-1.6108e+00,-3.0378e+00,-6.0149e-01,1.0607e+00,2.1008e+00,2.9792e+00,-1.1315e+03
1.2488e-01,-1.6473e+00,-3.0050e+00,-3.9832e-02,9.9945e-01,1.6533e+00,3.0295e+00,-1.0118e+03
9.6968e-02,-1.3333e+00,-2.7325e+00,6.8773e-03,-2.2565e-01,2.3312e+00,2.9268e+00,-1.1200e+03
1.3289e-01,-1.7562e+00,-1.1071e+00,-3.8600e-01,9.3591e-01,1.6934e+00,3.0293e+00,-1.1031e+03
1.8229e-01,-1.8658e+00,-2.4029e+00,-3.4379e-01,7.3018e-01,2.1211e+00,2.9789e+00,-1.0943e+03
1.3152e-01,-1.3969e+00,-1.2136e+00,-1.3799e-01,9.5271e-01,2.2686e+00,2.9425e+00,-1.1417e+03
2.1290e-01,-1.9862e+00,-2.2556e+00,-2.1028e-01,1.0133e+00,2.0845e+00,2.9872e+00,-1.0170e+03
9.3037e-02,-1.6876e+00,-1.2553e+00,-5.7848e-01,9.7286e-01,1.3344e+00,3.0364e+00,-1.0699e+03
1.7763e-01,-1.6087e+00,-2.6870e+00,-7.1413e-02,3.0818e-01,2.3139e+00,2.9337e+00,-1.1193e+03
1.0934e-01,-1.9004e+00,-1.7830e+00,-2.3855e-01,9.0218e-01,5.7952e-01,3.0495e+00,-1.0280e+03
1.3488e-01,-1.8587e+00,-2.3991e+00,-3.7293e-01,1.0344e+00,1.5127e+00,3.0337e+00,-1.0667e+03
1.1347e-01,-1.6138e+00,-2.6665e+00,-1.9451e-01,9.7901e-01,1.6767e+00,3.0291e+00,-1.0248e+03
1.1429e-01,-1.8870e+00,-2.0428e+00,-2.6188e-01,1.0168e+00,1.0963e+00,3.0378e+00,-1.1330e+03
1.2948e-01,-1.9450e+00,-3.1264e+00,-2.7184e-02,8.6387e-01,6.7381e-01,3.0533e+00,-1.1032e+03
1.6091e-01,-1.6754e+00,-2.4305e+00,-1.1385e-01,-9.1259e-02,2.2082e+00,2.9677e+00,-1.1448e+03
1.4579e-01,-1.9854e+00,-1.8893e+00,-3.4137e-02,9.5738e-01,8.2429e-01,3.0504e+00,-1.1025e+03
1.6880e-01,-1.7894e+00,-2.2842e+00,-1.4563e-01,1.0436e+00,1.7723e+00,3.0282e+00,-1.1350e+03
1.3721e-01,-1.4734e+00,-2.2518e+00,-2.9621e-02,8.1341e-01,2.1722e+00,2.9715e+00,-1.0716e+03
