logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
2.9672e-01,-1.7246e+00,-1.2729e+00,-2.0112e-01,6.2855e-01,2.1820e+00,1.7475e+00,-2.7201e+03
3.3022e-01,-1.9826e+00,-2.1072e+00,-1.6938e-02,-7.0973e-03,2.2131e+00,1.7172e+00,-2.7475e+03
2.7519e-01,-1.9954e+00,-3.0535e+00,-6.3143e-02,-3.2620e-02,2.1375e+00,1.9510e+00,-2.7056e+03
3.1166e-01,-1.9811e+00,-9.3309e-01,-3.1960e-01,7.7866e-01,2.1107e+00,1.9395e+00,-2.7266e+03
2.7278e-01,-1.9810e+00,-1.9615e+00,-9.5196e-02,5.3536e-01,2.1144e+00,1.9787e+00,-2.7136e+03
2.8236e-01,-1.9060e+00,-2.6996e+00,-4.9739e-02,-3.8050e-01,2.1900e+00,1.7886e+00,-2.7353e+03
2.9913e-01,-1.9664e+00,-1.0388e+00,-2.4519e-01,7.8404e-01,2.0948e+00,1.9858e+00,-2.6582e+03
2.8696e-01,-1.9303e+00,-1.7706e+00,-2.8721e-02,-1.4330e+00,2.1904e+00,1.7951e+00,-2.7581e+03
2.8971e-01,-1.6382e+00,-1.0738e+00,-1.4173e-01,5.0597e-01,2.1960e+00,1.7364e+00,-2.7482e+03
2.9609e-01,-1.7978e+00,-2.6817e+00,-1.3044e-01,5.5030e-01,2.1891e+00,1.7379e+00,-2.7405e+03
2.7607e-01,-1.9631e+00,-1.2454e+00,-9.7150e-02,-8.6964e-01,2.1695e+00,1.8558e+00,-2.7447e+03
2.7802e-01,-1.9791e+00,-9.9102e-01,-4.3578e-01,7.0076e-01,2.1088e+00,1.9683e+00,-2.7552e+03
2.7576e-01,-1.9778e+00,-3.0463e+00,-1.1956e-01,1.8335e-01,2.1555e+00,1.8872e+00,-2.7347e+03
2.9021e-01,-1.8421e+00,-2.2642e+00,-9.0636e-02,-7.1415e-02,2.1900e+00,1.7823e+00,-2.7460e+03
3.1649e-01,-1.8687e+00,-1.2624e+00,-2.8165e-01,9.8626e-01,2.1053e+00,1.8901e+00,-2.7496e+03
2.8527e-01,-1.9352e+00,-1.6259e+00,-1.3360e-01,1.4096e-01,2.1745e+00,1.8081e+00,-2.7584e+03
2.8547e-01,-1.8037e+00,-2.4616e+00,-3.5063e-02,-5.5774e-01,2.1938e+00,1.8008e+00,-2.7409e+03
2.6982e-01,-1.9116e+00,-2.9871e+00,-1.0877e-01,-4.5027e-02,2.1618e+00,1.8736e+00,-2.7328e+03
2.7736e-01,-1.9781e+00,-2.7468e+00,-1.2733e-02,-1.2667e-02,2.1421e+00,1.9335e+00,-2.6562e+03
2.9067e-01,-1.7380e+00,-2.8607e+00,-6.9081e-03,-7.4219e-01,2.2128e+00,1.7135e+00,-2.6909e+03
2.7699e-01,-1.9896e+00,-2.5761e+00,-1.4234e-01,2.3828e-01,2.1614e+00,1.8545e+00,-2.7272e+03
2.9722e-01,-1.8691e+00,-2.3135e+00,-2.7484e-01,8.5300e-01,2.1202e+00,1.9002e+00,-2.7429e+03
2.9548e-01,-1.7810e+00,-2.1887e+00,4.5940e-02,-1.1045e+00,2.2064e+00,1.7204e+00,-2.7561e+03
2.9389e-01,-1.8612e+00,-1.8920e+00,-1.8322e-01,6.4060e-01,2.1545e+00,1.8425e+00,-2.7556e+03
2.9572e-01,-1.8576e+00,-2.9504e+00,-2.8026e-02,7.3556e-02,2.2026e+00,1.7101e+00,-2.6760e+03
2.9173e-01,-1.7821e+00,-2.3859e+00,-3.2812e-02,-3.4168e-01,2.2066e+00,1.7239e+00,-2.6763e+03
2.8180e-01,-1.8421e+00,-3.0572e+00,-2.4017e-01,9.1407e-01,2.0742e+00,1.9861e+00,-2.7380e+03
2.8313e-01,-1.7289e+00,-2.3086e+00,-1.7613e-01,8.0060e-01,2.1327e+00,1.8952e+00,-2.7069e+03
3.3955e-01,-1.8710e+00,-2.0720e+00,-2.3037e-01,7.4978e-01,2.1952e+00,1.6908e+00,-2.7387e+03
2.6968e-01,-1.8434e+00,-1.8880e+00,-1.1849e-01,2.5612e-01,2.1472e+00,1.9256e+00,-2.7380e+03
2.5413e-01,-1.7250e+00,-2.4766e+00,-2.2695e-01,7.9834e-01,2.1100e+00,1.9305e+00,-2.7536e+03
2.9285e-01,-1.9727e+00,-3.0721e+00,-1.7215e-01,5.1235e-01,2.1472e+00,1.8917e+00,-2.7599e+03
2.9519e-01,-1.8956e+00,-2.9711e+00,5.0818e-04,-4.8284e-01,2.1937e+00,1.7695e+00,-2.7569e+03
2.9723e-01,-1.7012e+00,-2.3831e+00,-2.3637e-02,4.8744e-01,2.1867e+00,1.7770e+00,-2.7218e+03
2.1156e-01,-1.6528e+00,-1.3646e+00,-1.6071e-01,3.1250e-01,2.1388e+00,1.9048e+00,-2.7376e+03
2.4887e-01,-1.8281e+00,-1.4237e+00,-5.2384e-02,-1.4135e-01,2.1444e+00,1.9102e+00,-2.7523e+03
2.6249e-01,-1.8270e+00,-1.4784e+00,-9.2608e-02,3.7378e-01,2.1373e+00,1.9130e+00,-2.7561e+03
3.3408e-01,-1.9585e+00,-1.3751e+00,-1.6658e-01,3.7190e-01,2.2084e+00,1.7165e+00,-2.7603e+03
3.1250e-01,-1.9193e+00,-1.4109e+00,-2.4213e-01,8.2458e-01,2.1275e+00,1.8930e+00,-2.6958e+03
2.9485e-01,-1.9505e+00,-2.1044e+00,-1.8850e-01,6.2559e-01,2.1498e+00,1.8724e+00,-2.6991e+03
2.9500e-01,-1.8844e+00,-1.8567e+00,-1.2838e-01,2.0446e-01,2.2051e+00,1.7260e+00,-2.7370e+03
3.2399e-01,-1.9801e+00,-1.7493e+00,-1.2318e-01,6.1204e-01,2.1651e+00,1.8403e+00,-2.7517e+03
3.2512e-01,-1.9260e+00,-2.2895e+00,-2.1910e-01,7.1040e-01,2.1839e+00,1.7338e+00,-2.7268e+03
3.3359e-01,-1.6545e+00,-2.7841e+00,-9.0470e-02,7.9702e-01,2.2143e+00,1.5952e+00,-2.7311e+03
2.9222e-01,-1.8996e+00,-2.7940e+00,-8.4234e-02,-6.8469e-01,2.1963e+00,1.7709e+00,-2.7504e+03
3.0199e-01,-1.8044e+00,-1.3095e+00,-2.3645e-01,5.2680e-01,2.1729e+00,1.8251e+00,-2.7447e+03
2.3030e-01,-1.8774e+00,-2.9860e+00,-1.0090e-01,-1.0380e+00,2.1496e+00,1.8958e+00,-2.7537e+03
2.9154e-01,-1.8145e+00,-2.5487e+00,-9.4410e-02,1.6721e-02,2.2164e+00,1.6265e+00,-2.7135e+03
2.7503e-01,-1.9953e+00,-1.1085e+00,-1.9780e-01,3.1363e-01,2.1376e+00,1.9262e+00,-2.7361e+03
2.8875e-01,-1.8920e+00,-2.1081e+00,-1.5200e-01,-3.7046e-01,2.2080e+00,1.7223e+00,-2.7573e+03
2.8651e-01,-1.8648e+00,-1.7454e+00,-1.0689e-01,-6.2842e-01,2.1962e+00,1.7808e+00,-2.7198e+03
2.9048e-01,-1.7568e+00,-1.4566e+00,-1.5137e-01,3.9420e-01,2.1922e+00,1.7725e+00,-2.6766e+03
3.1284e-01,-1.8947e+00,-2.6372e+00,-4.6690e-02,7.6482e-01,2.1263e+00,1.9168e+00,-2.7096e+03
2.7881e-01,-1.9797e+00,-1.3194e+00,-9.4528e-02,1.4205e-01,2.1466e+00,1.9196e+00,-2.6534e+03
2.7085e-01,-1.7135e+00,-3.0805e+00,1.3460e-03,-1.1660e+00,2.2161e+00,1.6661e+00,-2.7497e+03
2.9147e-01,-1.8283e+00,-3.0970e+00,-3.3159e-01,5.9887e-01,2.1889e+00,1.7403e+00,-2.7390e+03
2.5113e-01,-1.9941e+00,-2.5780e+00,-9.2499e-02,-9.9209e-01,2.1430e+00,1.9191e+00,-2.7352e+03
2.4458e-01,-1.9558e+00,-1.2192e+00,-3.6624e-01,5.4026e-01,2.1111e+00,1.9609e+00,-2.7545e+03
2.7269e-01,-1.9621e+00,-2.1900e+00,-6.9984e-02,1.2802e-01,2.1459e+00,1.9174e+00,-2.6653e+03
2.7756e-01,-1.9975e+00,-1.9781e+00,-3.0087e-01,5.7355e-01,2.1503e+00,1.8715e+00,-2.7277e+03
2.7784e-01,-1.7092e+00,-2.8756e+00,-1.6173e-01,6.3832e-01,2.1541e+00,1.8636e+00,-2.7219e+03
2.9470e-01,-1.9426e+00,-1.5252e+00,-5.4271e-02,-7.9234e-01,2.1953e+00,1.7763e+00,-2.7462e+03
2.7569e-01,-1.9740e+00,-2.9434e+00,-2.9858e-02,-3.5324e-01,2.1499e+00,1.9394e+00,-2.6790e+03
2.7623e-01,-1.8097e+00,-2.0611e+00,-8.7879e-02,3.9904e-01,2.1695e+00,1.8123e+00,-2.7582e+03
2.4850e-01,-1.9884e+00,-3.2171e+00,-6.7650e-02,-1.1071e+00,2.1468e+00,1.9171e+00,-2.7479e+03
3.0560e-01,-1.8587e+00,-1.7919e+00,-4.9631e-02,6.9944e-01,2.1222e+00,1.9340e+00,-2.7506e+03
2.7621e-01,-1.9272e+00,-1.8901e+00,-6.9748e-02,5.4723e-03,2.1661e+00,1.8429e+00,-2.7361e+03
3.2545e-01,-1.9503e+00,-2.6280e+00,-1.6669e-02,3.4310e-01,2.2028e+00,1.7346e+00,-2.7342e+03
2.3650e-01,-1.6168e+00,-1.8441e+00,-1.4025e-01,8.0009e-01,2.1044e+00,1.9173e+00,-2.7295e+03
2.7485e-01,-1.9437e+00,-1.4462e+00,-3.4380e-02,-5.1648e-01,2.1526e+00,1.9286e+00,-2.6535e+03
2.5688e-01,-1.6610e+00,-2.1187e+00,-2.5662e-01,7.8139e-01,2.1312e+00,1.8776e+00,-2.6969e+03
2.8662e-01,-1.9769e+00,-3.1016e+00,-9.7741e-02,-5.1737e-01,2.1906e+00,1.7960e+00,-2.7395e+03
2.7759e-01,-1.8943e+00,-1.8762e+00,-2.2144e-01,5.1637e-01,2.1495e+00,1.8922e+00,-2.7574e+03
2.9744e-01,-1.8647e+00,-2.4174e+00,-5.2956e-02,-9.7561e-02,2.1884e+00,1.8052e+00,-2.7125e+03
2.8321e-01,-1.9174e+00,-1.7598e+00,-2.8965e-01,8.5951e-01,2.0739e+00,1.9966e+00,-2.6723e+03
2.7737e-01,-1.9041e+00,-3.0410e+00,-1.6227e-01,3.8072e-01,2.1614e+00,1.8380e+00,-2.7330e+03
3.1643e-01,-1.9996e+00,-8.1898e-01,-4.4811e-01,8.9768e-01,2.0919e+00,1.9857e+00,-2.7307e+03
2.7272e-01,-1.9239e+00,-2.9410e+00,1.4698e-02,-2.8639e-01,2.1464e+00,1.9349e+00,-2.6408e+03
2.6366e-01,-1.9998e+00,-1.3858e+00,-3.0646e-01,4.7489e-01,2.1255e+00,1.9255e+00,-2.7037e+03
3.2864e-01,-1.8856e+00,-2.3904e+00,-4.1771e-02,6.4171e-01,2.1744e+00,1.8023e+00,-2.7423e+03
3.4253e-01,-1.9167e+00,-2.3412e+00,-1.6861e-01,6.6481e-01,2.2070e+00,1.6587e+00,-2.7516e+03
2.8991e-01,-1.9047e+00,-1.9357e+00,-1.5833e-01,-1.3998e-01,2.1943e+00,1.7905e+00,-2.7524e+03
2.6885e-01,-1.9798e+00,-1.5318e+00,-1.2207e-01,4.6571e-01,2.1264e+00,1.9319e+00,-2.6908e+03
2.7337e-01,-1.7859e+00,-3.2336e+00,-7.0046e-02,-5.4822e-01,2.1877e+00,1.8082e+00,-2.7267e+03
2.9404e-01,-1.7558e+00,-2.3191e+00,-2.1758e-02,-5.4362e-01,2.2176e+00,1.6796e+00,-2.7236e+03
2.9212e-01,-1.8595e+00,-2.2661e+00,-1.3019e-01,6.9124e-01,2.1298e+00,1.8923e+00,-2.7217e+03
2.0029e-01,-1.6125e+00,-1.5442e+00,-1.9003e-01,2.2383e-01,2.1331e+00,1.9231e+00,-2.7316e+03
2.7455e-01,-1.9291e+00,-2.6407e+00,-4.6624e-02,3.4504e-01,2.1397e+00,1.9288e+00,-2.6784e+03
3.2102e-01,-1.7969e+00,-2.7078e+00,2.4017e-02,2.2301e-01,2.2175e+00,1.6864e+00,-2.7588e+03
2.5789e-01,-1.7450e+00,-1.4644e+00,-1.8121e-01,6.1978e-01,2.1296e+00,1.9133e+00,-2.7596e+03
2.6974e-01,-1.6989e+00,-1.4965e+00,-2.2503e-01,7.8009e-01,2.1360e+00,1.8584e+00,-2.7471e+03
2.7680e-01,-1.9402e+00,-1.6610e+00,-1.1866e-01,2.9451e-01,2.1659e+00,1.8457e+00,-2.7594e+03
2.5425e-01,-1.8290e+00,-2.1209e+00,-2.0766e-01,5.0116e-01,2.1458e+00,1.8850e+00,-2.6735e+03
3.4611e-01,-1.9590e+00,-2.2810e+00,-1.8151e-01,9.2592e-01,2.1455e+00,1.8221e+00,-2.7579e+03
3.0302e-01,-1.9042e+00,-2.2389e+00,-1.1303e-01,7.1145e-01,2.1361e+00,1.8858e+00,-2.7556e+03
3.4166e-01,-1.9003e+00,-1.9509e+00,-1.3146e-01,6.9201e-01,2.1957e+00,1.6911e+00,-2.7349e+03
2.8910e-01,-1.9161e+00,-2.6793e+00,-2.0198e-01,6.1729e-01,2.1508e+00,1.8686e+00,-2.7279e+03
2.8436e-01,-1.9096e+00,-2.1711e+00,-4.2677e-02,1.4801e-01,2.1717e+00,1.8293e+00,-2.6831e+03
2.9482e-01,-1.9988e+00,-3.2242e+00,-2.0580e-01,7.8172e-01,2.0979e+00,1.9751e+00,-2.6418e+03
3.1452e-01,-1.9136e+00,-2.8765e+00,-4.9346e-02,5.3557e-01,2.1676e+00,1.8323e+00,-2.7528e+03
2.7805e-01,-1.9101e+00,-2.0292e+00,-6.5593e-02,1.3730e-01,2.1625e+00,1.8603e+00,-2.7405e+03
2.7666e-01,-1.8293e+00,-2.1847e+00,-9.8755e-02,4.0337e-01,2.1514e+00,1.8825e+00,-2.6814e+03
2.9212e-01,-1.9044e+00,-2.1757e+00,-1.3534e-01,2.7535e-01,2.1900e+00,1.7801e+00,-2.6672e+03
2.8935e-01,-1.9715e+00,-1.5763e+00,-1.7315e-01,2.3994e-01,2.1775e+00,1.8199e+00,-2.7321e+03
2.4251e-01,-1.8491e+00,-2.6190e+00,-3.3060e-02,2.8237e-02,2.1275e+00,1.9490e+00,-2.7334e+03
2.8258e-01,-1.8706e+00,-2.9559e+00,-2.5511e-02,4.7653e-01,2.1324e+00,1.9240e+00,-2.7367e+03
2.7524e-01,-1.7293e+00,-2.2308e+00,-7.6776e-02,5.0241e-01,2.1670e+00,1.8369e+00,-2.7323e+03
3.0374e-01,-1.9307e+00,-3.0848e+00,2.9768e-03,4.1003e-01,2.1487e+00,1.8952e+00,-2.7509e+03
2.8759e-01,-1.8833e+00,-2.3098e+00,-1.6763e-01,3.1633e-01,2.1903e+00,1.7588e+00,-2.7233e+03
2.8007e-01,-1.9996e+00,-2.7176e+00,-1.5018e-02,-1.1883e+00,2.1529e+00,1.9170e+00,-2.6865e+03
2.7885e-01,-1.9612e+00,-3.1765e+00,-1.4604e-01,2.3881e-01,2.1450e+00,1.9157e+00,-2.7603e+03
2.8282e-01,-1.9166e+00,-1.4488e+00,-1.6480e-01,5.0639e-01,2.1582e+00,1.8347e+00,-2.7226e+03
2.7410e-01,-1.9622e+00,-1.9245e+00,-1.8309e-01,5.8886e-01,2.1129e+00,1.9692e+00,-2.7398e+03
2.5399e-01,-1.8773e+00,-2.2545e+00,-1.6897e-01,4.3296e-01,2.1333e+00,1.9184e+00,-2.6736e+03
2.8650e-01,-1.9907e+00,-1.5906e+00,-2.1494e-01,2.9283e-01,2.1752e+00,1.8201e+00,-2.7253e+03
2.7462e-01,-1.9194e+00,-3.1063e+00,-1.5599e-01,3.8557e-01,2.1445e+00,1.9002e+00,-2.6902e+03
2.8652e-01,-1.8955e+00,-2.7479e+00,-1.5366e-01,1.9364e-02,2.1923e+00,1.7822e+00,-2.6984e+03
2.5637e-01,-1.8713e+00,-1.4440e+00,-1.2499e-01,9.4183e-02,2.1427e+00,1.9072e+00,-2.6981e+03
2.6455e-01,-1.8744e+00,-1.4669e+00,-2.9855e-01,6.3968e-01,2.1317e+00,1.8864e+00,-2.7581e+03
3.1789e-01,-1.8947e+00,-1.9159e+00,1.2633e-02,-1.1595e+00,2.2175e+00,1.7033e+00,-2.7528e+03
2.8728e-01,-1.7074e+00,-2.6251e+00,-1.9998e-01,6.8283e-01,2.1736e+00,1.7744e+00,-2.7531e+03
2.9370e-01,-1.9148e+00,-2.3549e+00,-6.5722e-02,-4.9543e-01,2.2090e+00,1.7142e+00,-2.6669e+03
2.8283e-01,-1.9271e+00,-1.2724e+00,-1.4967e-01,3.3840e-01,2.1378e+00,1.9425e+00,-2.7300e+03
2.3248e-01,-1.5903e+00,-2.2544e+00,-7.6699e-02,5.4404e-01,2.1386e+00,1.8914e+00,-2.7340e+03
2.7541e-01,-1.9553e+00,-1.6992e+00,-3.5250e-01,6.8966e-01,2.1180e+00,1.9264e+00,-2.7331e+03
2.7488e-01,-1.9983e+00,-2.3806e+00,-1.5721e-01,3.2322e-01,2.1352e+00,1.9461e+00,-2.6991e+03
2.9603e-01,-1.9938e+00,-8.8734e-01,-3.3077e-01,6.8875e-01,2.1156e+00,1.9363e+00,-2.7472e+03
2.5271e-01,-1.9417e+00,-1.5812e+00,-4.8319e-02,-1.3129e+00,2.1500e+00,1.9110e+00,-2.7068e+03
2.2811e-01,-1.8443e+00,-2.8816e+00,-1.2772e-01,-7.7960e-01,2.1493e+00,1.8978e+00,-2.7060e+03
2.5801e-01,-1.9335e+00,-1.6160e+00,-8.2361e-02,4.1839e-01,2.1099e+00,1.9734e+00,-2.7310e+03
3.0340e-01,-1.9206e+00,-2.4232e+00,-1.0671e-01,3.6097e-01,2.1867e+00,1.7779e+00,-2.7485e+03
2.9077e-01,-1.9526e+00,-3.1753e+00,-6.5538e-02,-9.8316e-01,2.1966e+00,1.7777e+00,-2.7105e+03
3.1322e-01,-1.9475e+00,-2.3015e+00,-4.6705e-02,-1.2237e+00,2.2162e+00,1.7141e+00,-2.7508e+03
2.7851e-01,-1.9745e+00,-1.6523e+00,-1.1715e-01,3.0099e-01,2.1324e+00,1.9489e+00,-2.6490e+03
2.7519e-01,-1.7348e+00,-2.4627e+00,-1.8594e-01,7.6478e-01,2.1094e+00,1.9649e+00,-2.7591e+03
