nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,3.1000e+01,4.2000e+01,1.3223e+01,-3.2553e+05,-3.2553e+05,-1.5960e-01,-3.2553e+05,1.7515e-01,6.1511e+00,3.1773e+05,5.1278e+01,-4.1647e-01,-1.9980e+00,-2.2182e+00,-1.8738e+00,-7.4118e-01,-9.8450e-01,-2.4691e-01,8.6267e-01,2.4701e+00
2.0000e+03,3.2000e+01,4.3000e+01,1.3580e+01,-3.2518e+05,-3.2519e+05,-1.6459e-01,-3.2519e+05,1.7522e-01,6.1561e+00,3.1789e+05,5.2507e+01,-3.7170e-01,-2.0077e+00,-2.8414e+00,-1.1672e+00,-1.2032e+00,-3.9095e-01,1.6560e-02,1.4812e+00,2.4020e+00
2.0000e+03,3.3000e+01,4.4000e+01,1.3934e+01,-3.2478e+05,-3.2478e+05,-1.6958e-01,-3.2478e+05,1.7530e-01,6.1610e+00,3.1754e+05,5.3746e+01,-9.7765e-02,-2.0009e+00,-2.6812e+00,-1.3990e+00,-7.7293e-01,-5.1548e-01,5.4310e-02,1.1170e+00,2.5508e+00
2.0000e+03,3.4000e+01,4.5000e+01,1.4286e+01,-3.2414e+05,-3.2415e+05,-1.7456e-01,-3.2415e+05,1.7537e-01,6.1660e+00,3.1714e+05,5.4934e+01,1.3907e-02,-2.0061e+00,-2.5840e+00,-1.7800e+00,-1.6437e+00,-2.0037e-01,1.6807e-04,1.2748e+00,2.5631e+00
2.0000e+03,3.5000e+01,4.7000e+01,1.4575e+01,-3.2368e+05,-3.2369e+05,-1.7955e-01,-3.2369e+05,1.7544e-01,6.1710e+00,3.1650e+05,5.7382e+01,3.1431e-01,-1.9908e+00,-2.4004e+00,-2.0111e+00,-7.7859e-01,-1.4520e-01,5.9538e-01,1.6079e+00,2.6183e+00
2.0000e+03,3.6000e+01,4.8000e+01,1.4919e+01,-3.2365e+05,-3.2366e+05,-1.8454e-01,-3.2366e+05,1.7551e-01,6.1760e+00,3.1604e+05,5.8580e+01,-3.2672e-01,-1.9984e+00,-2.3369e+00,-1.3267e+00,-1.2501e+00,-9.7023e-01,3.8986e-01,1.3923e+00,2.4076e+00
2.0000e+03,3.7000e+01,4.9000e+01,1.5261e+01,-3.2315e+05,-3.2315e+05,-1.8953e-01,-3.2315e+05,1.7558e-01,6.1810e+00,3.1602e+05,5.9809e+01,-4.9105e-01,-2.0014e+00,-2.9112e+00,-1.5757e+00,-1.1519e+00,-5.9701e-01,4.1929e-01,9.0809e-01,2.4019e+00
2.0000e+03,3.8000e+01,5.0000e+01,1.5600e+01,-3.2287e+05,-3.2288e+05,-1.9451e-01,-3.2288e+05,1.7565e-01,6.1860e+00,3.1551e+05,6.1033e+01,-2.4526e-01,-2.0043e+00,-2.2590e+00,-2.0008e+00,-1.3760e+00,-1.5144e-01,4.6468e-01,1.7668e+00,2.2802e+00
2.0000e+03,3.9000e+01,5.2000e+01,1.5873e+01,-3.2201e+05,-3.2201e+05,-1.9950e-01,-3.2201e+05,1.7572e-01,6.1910e+00,3.1523e+05,6.3443e+01,-8.9922e-02,-2.0092e+00,-2.8901e+00,-1.4917e+00,-1.4813e+00,-5.2154e-01,1.4027e-01,1.7275e+00,2.4059e+00
2.0000e+03,4.0000e+01,5.3000e+01,1.6206e+01,-3.2147e+05,-3.2148e+05,-2.0449e-01,-3.2148e+05,1.7579e-01,6.1960e+00,3.1437e+05,6.4631e+01,2.2224e-01,-1.9969e+00,-2.6720e+00,-1.0834e+00,-9.4314e-01,-5.9511e-01,-4.7289e-02,9.7445e-01,2.6576e+00
2.0000e+03,4.1000e+01,5.4000e+01,1.6535e+01,-3.2026e+05,-3.2027e+05,-2.0948e-01,-3.2027e+05,1.7586e-01,6.2009e+00,3.1384e+05,6.5849e+01,2.1364e-01,-1.9923e+00,-2.4972e+00,-1.0626e+00,-1.4754e+00,-1.0760e+00,8.3268e-02,1.7903e+00,2.5316e+00
2.0000e+03,4.2000e+01,5.5000e+01,1.6863e+01,-3.2004e+05,-3.2005e+05,-2.1446e-01,-3.2005e+05,1.7593e-01,6.2059e+00,3.1263e+05,6.7110e+01,-4.3225e-01,-2.0099e+00,-2.5962e+00,-1.2668e+00,-7.3120e-01,-3.6791e-01,-2.4780e-01,1.5777e+00,2.3010e+00
2.0000e+03,4.3000e+01,5.6000e+01,1.7188e+01,-3.1987e+05,-3.1987e+05,-2.1945e-01,-3.1987e+05,1.7600e-01,6.2109e+00,3.1240e+05,6.8332e+01,2.5682e-02,-1.9928e+00,-2.2454e+00,-1.2185e+00,-1.4658e+00,-1.6329e-01,3.3259e-01,9.1738e-01,2.5692e+00
2.0000e+03,4.4000e+01,5.8000e+01,1.7442e+01,-3.1925e+05,-3.1926e+05,-2.2444e-01,-3.1926e+05,1.7607e-01,6.2159e+00,3.1223e+05,7.0754e+01,-1.3393e-01,-2.0035e+00,-2.1928e+00,-1.8414e+00,-9.1920e-01,-7.2254e-01,4.2787e-01,1.6413e+00,2.3869e+00
2.0000e+03,4.5000e+01,5.9000e+01,1.7761e+01,-3.1867e+05,-3.1867e+05,-2.2943e-01,-3.1867e+05,1.7614e-01,6.2209e+00,3.1162e+05,7.2017e+01,-4.5851e-02,-1.9904e+00,-2.9317e+00,-1.9968e+00,-1.5863e+00,-9.9201e-01,4.4561e-01,1.4882e+00,2.4692e+00
2.0000e+03,4.6000e+01,6.0000e+01,1.8077e+01,-3.1861e+05,-3.1862e+05,-2.3441e-01,-3.1862e+05,1.7622e-01,6.2259e+00,3.1103e+05,7.3211e+01,2.4229e-01,-2.0037e+00,-2.2189e+00,-1.5225e+00,-8.2157e-01,-9.0212e-01,-9.7777e-02,1.4417e+00,2.6155e+00
2.0000e+03,4.7000e+01,6.1000e+01,1.8391e+01,-3.1700e+05,-3.1701e+05,-2.3940e-01,-3.1701e+05,1.7629e-01,6.2309e+00,3.1098e+05,7.4486e+01,-6.5738e-02,-2.0014e+00,-2.9621e+00,-1.1482e+00,-1.5051e+00,-1.8059e-01,-3.6328e-01,1.0321e+00,2.5247e+00
2.0000e+03,4.8000e+01,6.4000e+01,1.8561e+01,-3.1581e+05,-3.1582e+05,-2.4439e-01,-3.1582e+05,1.7636e-01,6.2358e+00,3.0936e+05,7.8134e+01,3.0495e-01,-2.0016e+00,-2.5992e+00,-1.3007e+00,-8.4399e-01,-9.4681e-01,-2.9257e-01,1.2161e+00,2.6543e+00
2.0000e+03,4.9000e+01,6.5000e+01,1.8868e+01,-3.1573e+05,-3.1574e+05,-2.4938e-01,-3.1574e+05,1.7643e-01,6.2408e+00,3.0818e+05,7.9340e+01,1.9173e-01,-2.0095e+00,-2.8514e+00,-1.3308e+00,-9.8093e-01,-1.0498e+00,-1.5043e-02,1.6097e+00,2.5512e+00
2.0000e+03,5.0000e+01,6.6000e+01,1.9173e+01,-3.1568e+05,-3.1569e+05,-2.5436e-01,-3.1569e+05,1.7650e-01,6.2458e+00,3.0810e+05,8.0548e+01,-3.9169e-01,-1.9945e+00,-2.2818e+00,-1.2955e+00,-7.3974e-01,-4.2953e-01,1.9464e-01,1.0603e+00,2.3838e+00
2.0000e+03,5.1000e+01,6.7000e+01,1.9476e+01,-3.1550e+05,-3.1550e+05,-2.5935e-01,-3.1550e+05,1.7657e-01,6.2508e+00,3.0805e+05,8.1767e+01,2.1710e-01,-1.9970e+00,-2.9294e+00,-1.9922e+00,-1.3490e+00,-3.9407e-01,2.1503e-01,1.5759e+00,2.5595e+00
2.0000e+03,5.2000e+01,6.9000e+01,1.9703e+01,-3.1484e+05,-3.1485e+05,-2.6434e-01,-3.1485e+05,1.7664e-01,6.2558e+00,3.0786e+05,8.4228e+01,-7.8392e-02,-1.9914e+00,-2.1966e+00,-1.6119e+00,-1.6250e+00,-9.8096e-01,-1.7747e-01,1.0968e+00,2.5100e+00
2.0000e+03,5.3000e+01,7.0000e+01,2.0000e+01,-3.1475e+05,-3.1475e+05,-2.6933e-01,-3.1475e+05,1.7671e-01,6.2608e+00,3.0720e+05,8.5457e+01,-3.1652e-01,-2.0030e+00,-2.5838e+00,-1.4131e+00,-1.0325e+00,-3.2696e-01,-8.7079e-02,1.3510e+00,2.3674e+00
2.0000e+03,5.4000e+01,7.1000e+01,2.0295e+01,-3.1402e+05,-3.1402e+05,-2.7431e-01,-3.1402e+05,1.7678e-01,6.2658e+00,3.0711e+05,8.6647e+01,1.2296e-01,-2.0017e+00,-2.7012e+00,-2.0205e+00,-7.8600e-01,-4.1533e-01,-2.8626e-01,1.7456e+00,2.4680e+00
2.0000e+03,5.5000e+01,7.2000e+01,2.0588e+01,-3.1376e+05,-3.1377e+05,-2.7930e-01,-3.1377e+05,1.7685e-01,6.2708e+00,3.0638e+05,8.7872e+01,-4.8931e-01,-2.0081e+00,-2.9301e+00,-1.4297e+00,-1.3925e+00,-5.0561e-01,1.8117e-01,1.0589e+00,2.3426e+00
2.0000e+03,5.6000e+01,7.3000e+01,2.0879e+01,-3.1290e+05,-3.1290e+05,-2.8429e-01,-3.1290e+05,1.7692e-01,6.2758e+00,3.0613e+05,8.9137e+01,-1.8975e-01,-1.9930e+00,-2.1529e+00,-1.1572e+00,-7.8692e-01,-2.5039e-01,-1.2009e-01,1.7016e+00,2.3032e+00
2.0000e+03,5.7000e+01,7.4000e+01,2.1168e+01,-3.1277e+05,-3.1278e+05,-2.8928e-01,-3.1278e+05,1.7699e-01,6.2807e+00,3.0526e+05,9.0349e+01,-3.1166e-01,-1.9983e+00,-2.1607e+00,-1.0897e+00,-1.5866e+00,-7.7057e-01,3.2313e-01,1.4989e+00,2.3182e+00
2.0000e+03,5.8000e+01,7.5000e+01,2.1455e+01,-3.1185e+05,-3.1186e+05,-2.9426e-01,-3.1186e+05,1.7706e-01,6.2857e+00,3.0513e+05,9.1565e+01,4.8728e-01,-1.9910e+00,-2.3121e+00,-1.4168e+00,-1.4458e+00,-9.2029e-01,-2.3001e-01,1.3114e+00,1.6900e+00
2.0000e+03,5.9000e+01,7.6000e+01,2.1739e+01,-3.1067e+05,-3.1068e+05,-2.9925e-01,-3.1068e+05,1.7713e-01,6.2907e+00,3.0421e+05,9.2806e+01,-4.9239e-01,-1.9921e+00,-2.0667e+00,-1.2511e+00,-1.6240e+00,-5.5283e-01,2.3627e-01,1.7100e+00,2.0955e+00
2.0000e+03,6.0000e+01,7.7000e+01,2.2022e+01,-3.1036e+05,-3.1036e+05,-3.0424e-01,-3.1036e+05,1.7720e-01,6.2957e+00,3.0303e+05,9.4014e+01,-4.0911e-01,-1.9995e+00,-2.1696e+00,-1.0934e+00,-9.4846e-01,-3.2413e-01,-2.9123e-02,1.1104e+00,2.3527e+00
2.0000e+03,6.1000e+01,7.8000e+01,2.2302e+01,-3.1000e+05,-3.1001e+05,-3.0923e-01,-3.1001e+05,1.7727e-01,6.3007e+00,3.0272e+05,9.5213e+01,-4.7696e-01,-1.9999e+00,-2.3777e+00,-1.9189e+00,-9.8172e-01,-1.0488e+00,5.8046e-02,1.7129e+00,2.1079e+00
2.0000e+03,6.2000e+01,7.9000e+01,2.2581e+01,-3.0900e+05,-3.0901e+05,-3.1422e-01,-3.0901e+05,1.7734e-01,6.3057e+00,3.0236e+05,9.6481e+01,-3.4345e-01,-2.0100e+00,-2.5426e+00,-1.2985e+00,-1.2130e+00,-1.9960e-01,1.5558e-01,1.7436e+00,2.1382e+00
2.0000e+03,6.3000e+01,8.0000e+01,2.2857e+01,-3.0706e+05,-3.0707e+05,-3.1920e-01,-3.0707e+05,1.7741e-01,6.3107e+00,3.0137e+05,9.7680e+01,-3.0432e-01,-2.0024e+00,-3.0104e+00,-1.6054e+00,-6.7214e-01,-9.6421e-01,-2.5435e-01,1.5971e+00,2.2728e+00
2.0000e+03,6.4000e+01,8.1000e+01,2.3132e+01,-3.0394e+05,-3.0395e+05,-3.2419e-01,-3.0395e+05,1.7748e-01,6.3157e+00,2.9942e+05,9.8925e+01,-1.8969e-02,-2.0039e+00,-2.0735e+00,-1.4417e+00,-8.1842e-01,-6.2839e-01,2.5869e-01,1.7029e+00,2.3566e+00
2.0000e+03,6.5000e+01,8.2000e+01,2.3404e+01,-3.0366e+05,-3.0366e+05,-3.2918e-01,-3.0366e+05,1.7755e-01,6.3206e+00,2.9631e+05,1.0012e+02,3.0572e-01,-2.0003e+00,-2.1876e+00,-1.9048e+00,-1.4344e+00,-3.5488e-01,-3.0821e-01,1.6741e+00,2.5453e+00
2.0000e+03,6.6000e+01,8.4000e+01,2.3592e+01,-3.0167e+05,-3.0168e+05,-3.3417e-01,-3.0168e+05,1.7762e-01,6.3256e+00,2.9602e+05,1.0255e+02,-7.4706e-02,-1.9959e+00,-2.9052e+00,-1.6177e+00,-1.0248e+00,-1.6310e-01,-1.6742e-02,1.6777e+00,2.3257e+00
2.0000e+03,6.7000e+01,8.5000e+01,2.3860e+01,-3.0122e+05,-3.0122e+05,-3.3915e-01,-3.0122e+05,1.7769e-01,6.3306e+00,2.9404e+05,1.0376e+02,4.4321e-01,-2.0029e+00,-3.0324e+00,-1.5835e+00,-1.5867e+00,-5.8890e-01,3.1841e-01,9.3471e-01,1.9154e+00
2.0000e+03,6.8000e+01,8.6000e+01,2.4126e+01,-3.0118e+05,-3.0119e+05,-3.4414e-01,-3.0119e+05,1.7776e-01,6.3356e+00,2.9358e+05,1.0495e+02,1.7566e-01,-1.9991e+00,-2.5000e+00,-2.0431e+00,-1.0452e+00,-9.9589e-02,-1.4962e-01,1.4458e+00,2.5206e+00
2.0000e+03,6.9000e+01,8.7000e+01,2.4390e+01,-2.9886e+05,-2.9887e+05,-3.4913e-01,-2.9887e+05,1.7783e-01,6.3406e+00,2.9354e+05,1.0616e+02,3.2875e-01,-1.9957e+00,-2.7288e+00,-1.8894e+00,-8.8945e-01,-7.2884e-01,-2.8573e-01,1.5882e+00,2.5666e+00
2.0000e+03,7.0000e+01,8.8000e+01,2.4653e+01,-2.9817e+05,-2.9818e+05,-3.5412e-01,-2.9818e+05,1.7790e-01,6.3456e+00,2.9123e+05,1.0745e+02,-2.8121e-01,-1.9915e+00,-2.6221e+00,-1.1477e+00,-1.5943e+00,-9.0387e-01,-3.2638e-01,1.5335e+00,2.2802e+00
2.0000e+03,7.1000e+01,9.0000e+01,2.4828e+01,-2.9776e+05,-2.9777e+05,-3.5910e-01,-2.9777e+05,1.7797e-01,6.3506e+00,2.9053e+05,1.0984e+02,4.2368e-01,-2.0008e+00,-2.4347e+00,-1.9352e+00,-1.4234e+00,-1.0677e+00,-2.9081e-01,1.0207e+00,2.0328e+00
2.0000e+03,7.2000e+01,9.2000e+01,2.5000e+01,-2.9760e+05,-2.9761e+05,-3.6409e-01,-2.9761e+05,1.7804e-01,6.3555e+00,2.9013e+05,1.1231e+02,3.8934e-01,-1.9916e+00,-2.9119e+00,-1.9381e+00,-1.6441e+00,-8.0832e-01,-2.5081e-01,1.3162e+00,1.8739e+00
2.0000e+03,7.3000e+01,9.3000e+01,2.5256e+01,-2.9758e+05,-2.9759e+05,-3.6908e-01,-2.9759e+05,1.7811e-01,6.3605e+00,2.8996e+05,1.1350e+02,4.9965e-01,-2.0078e+00,-2.7369e+00,-1.0592e+00,-1.2530e+00,-2.0482e-01,1.9541e-01,1.8118e+00,2.5709e+00
2.0000e+03,7.4000e+01,9.4000e+01,2.5510e+01,-2.9746e+05,-2.9747e+05,-3.7407e-01,-2.9747e+05,1.7818e-01,6.3655e+00,2.8994e+05,1.1472e+02,2.1505e-01,-1.9952e+00,-2.0932e+00,-1.8110e+00,-1.6116e+00,-8.4036e-01,-3.2871e-01,1.5641e+00,2.5202e+00
2.0000e+03,7.5000e+01,9.5000e+01,2.5763e+01,-2.9703e+05,-2.9704e+05,-3.7905e-01,-2.9704e+05,1.7825e-01,6.3705e+00,2.8982e+05,1.1597e+02,3.1653e-01,-2.0054e+00,-2.3991e+00,-1.4814e+00,-1.5748e+00,-1.0458e+00,4.8329e-01,1.0061e+00,1.7886e+00
2.0000e+03,7.6000e+01,9.7000e+01,2.5926e+01,-2.9699e+05,-2.9700e+05,-3.8404e-01,-2.9700e+05,1.7832e-01,6.3755e+00,2.8940e+05,1.1841e+02,-4.3908e-01,-2.0044e+00,-2.8036e+00,-1.0612e+00,-9.9093e-01,-2.7025e-01,-1.0230e-01,1.1505e+00,2.2853e+00
