logfeh,logdust,logNpix,tau,logl
-2.5744e-01,-4.9823e-01,4.5010e+00,1.3192e-01,-1.5853e+01
-2.5412e-01,-4.9851e-01,4.5019e+00,1.3786e-01,-1.5657e+01
-2.5471e-01,-4.9887e-01,4.5012e+00,4.3941e-01,-1.6429e+01
-2.5867e-01,-4.9782e-01,4.5010e+00,6.0431e-01,-1.5609e+01
-2.5308e-01,-4.9932e-01,4.5009e+00,9.0219e-01,-1.5199e+01
-2.5471e-01,-4.9793e-01,4.5010e+00,1.0804e+00,-1.5806e+01
-2.5306e-01,-4.9919e-01,4.5015e+00,2.2228e-01,-1.6465e+01
-2.6089e-01,-4.9728e-01,4.5008e+00,5.2281e-01,-1.4703e+01
-2.5512e-01,-4.9871e-01,4.5012e+00,4.3997e-01,-1.6250e+01
-2.6147e-01,-4.9720e-01,4.5006e+00,2.8325e-01,-1.4434e+01
-2.5567e-01,-4.9834e-01,4.5014e+00,4.5778e-01,-1.6171e+01
-2.5489e-01,-4.9829e-01,4.5020e+00,1.1967e-01,-1.6390e+01
-2.5232e-01,-4.9933e-01,4.5015e+00,5.8141e-01,-1.5869e+01
-2.6093e-01,-4.9633e-01,4.5000e+00,1.1796e+00,-1.5148e+01
-2.6464e-01,-4.9606e-01,4.4998e+00,1.0278e+00,-1.5197e+01
-2.5832e-01,-4.9796e-01,4.5009e+00,1.7064e-01,-1.5765e+01
-2.5512e-01,-4.9871e-01,4.5015e+00,1.5288e-01,-1.6490e+01
-2.5851e-01,-4.9769e-01,4.5007e+00,8.7097e-01,-1.5096e+01
-2.5591e-01,-4.9771e-01,4.5007e+00,1.0956e+00,-1.6418e+01
-2.5620e-01,-4.9845e-01,4.5012e+00,1.7149e-01,-1.5446e+01
-2.5340e-01,-4.9903e-01,4.5015e+00,1.0301e-01,-1.4673e+01
-2.5674e-01,-4.9801e-01,4.5013e+00,1.2332e-01,-1.6402e+01
-2.5232e-01,-4.9942e-01,4.5016e+00,3.5097e-01,-1.5473e+01
-2.5548e-01,-4.9806e-01,4.5018e+00,1.5430e-01,-1.5742e+01
-2.5394e-01,-4.9846e-01,4.5020e+00,1.6637e-01,-1.6279e+01
-2.5313e-01,-4.9920e-01,4.5014e+00,1.3257e-01,-1.5632e+01
-2.5334e-01,-4.9957e-01,4.5009e+00,6.4594e-01,-1.6580e+01
-2.5647e-01,-4.9804e-01,4.5015e+00,4.9117e-01,-1.6576e+01
-2.6188e-01,-4.9683e-01,4.5009e+00,5.1573e-01,-1.6218e+01
-2.5375e-01,-4.9876e-01,4.5016e+00,4.0937e-01,-1.6541e+01
-2.5083e-01,-4.9970e-01,4.5016e+00,1.2085e-01,-1.6379e+01
-2.5068e-01,-4.9989e-01,4.5014e+00,1.1540e-01,-1.5231e+01
-2.5703e-01,-4.9829e-01,4.5009e+00,4.6149e-01,-1.6012e+01
-2.6129e-01,-4.9725e-01,4.5007e+00,3.8197e-01,-1.5250e+01
-2.6114e-01,-4.9733e-01,4.5006e+00,3.7725e-01,-1.5351e+01
-2.4905e-01,-5.0035e-01,4.5015e+00,9.4212e-01,-1.5070e+01
-2.4541e-01,-5.0123e-01,4.5023e+00,9.3945e-01,-1.5684e+01
-2.4549e-01,-5.0108e-01,4.5025e+00,9.3806e-01,-1.6384e+01
-2.5546e-01,-4.9870e-01,4.5012e+00,2.3043e-01,-1.6228e+01
-2.5479e-01,-4.9816e-01,4.5021e+00,2.6312e-01,-1.6358e+01
-2.5802e-01,-4.9829e-01,4.5008e+00,3.9342e-01,-1.6118e+01
-2.5553e-01,-4.9877e-01,4.5011e+00,1.5955e-01,-1.6489e+01
-2.5134e-01,-4.9986e-01,4.5012e+00,6.3302e-01,-1.6065e+01
-2.5171e-01,-4.9953e-01,4.5014e+00,5.5061e-01,-1.6186e+01
-2.6184e-01,-4.9686e-01,4.5009e+00,5.4979e-01,-1.6516e+01
-2.5797e-01,-4.9814e-01,4.5008e+00,4.8748e-01,-1.6171e+01
-2.5439e-01,-4.9843e-01,4.5018e+00,2.9849e-01,-1.5512e+01
-2.5103e-01,-4.9973e-01,4.5016e+00,1.0427e-01,-1.6560e+01
-2.5453e-01,-4.9849e-01,4.5018e+00,2.2778e-01,-1.6192e+01
-2.5850e-01,-4.9781e-01,4.5010e+00,3.4066e-01,-1.6446e+01
-2.5364e-01,-4.9883e-01,4.5016e+00,2.4079e-01,-1.5094e+01
-2.5351e-01,-4.9879e-01,4.5017e+00,2.5447e-01,-1.5847e+01
-2.5336e-01,-4.9911e-01,4.5015e+00,2.2098e-01,-1.3676e+01
-2.5739e-01,-4.9812e-01,4.5009e+00,4.5120e-01,-1.5668e+01
-2.5118e-01,-4.9972e-01,4.5014e+00,6.3246e-01,-1.4978e+01
-2.5271e-01,-4.9727e-01,4.5001e+00,1.3617e+00,-1.5991e+01
-2.5658e-01,-4.9828e-01,4.5012e+00,4.5571e-01,-1.4607e+01
-2.5557e-01,-4.9876e-01,4.5010e+00,4.7109e-01,-1.5894e+01
-2.5591e-01,-4.9863e-01,4.5010e+00,4.6542e-01,-1.5999e+01
-2.5358e-01,-4.9876e-01,4.5018e+00,2.4945e-01,-1.6534e+01
-2.5073e-01,-4.9990e-01,4.5016e+00,5.4535e-01,-1.5242e+01
-2.5268e-01,-4.9917e-01,4.5017e+00,2.7700e-01,-1.4735e+01
-2.5732e-01,-4.9801e-01,4.5008e+00,9.0197e-01,-1.4470e+01
-2.6109e-01,-4.9690e-01,4.5010e+00,5.5346e-01,-1.3412e+01
-2.5306e-01,-4.9941e-01,4.5011e+00,4.3065e-01,-1.4899e+01
-2.5329e-01,-4.9907e-01,4.5006e+00,1.0458e+00,-1.4940e+01
-2.5806e-01,-4.9756e-01,4.5007e+00,1.0242e+00,-1.6297e+01
-2.5548e-01,-4.9823e-01,4.5016e+00,2.3754e-01,-1.6350e+01
-2.6119e-01,-4.9725e-01,4.5005e+00,3.6271e-01,-1.5966e+01
-2.5323e-01,-4.9917e-01,4.5015e+00,1.8007e-01,-1.3874e+01
-2.6289e-01,-4.9652e-01,4.5010e+00,4.9453e-01,-1.5087e+01
-2.5889e-01,-4.9787e-01,4.5007e+00,3.3019e-01,-1.4457e+01
-2.5114e-01,-4.9975e-01,4.5014e+00,6.3412e-01,-1.3906e+01
-2.6715e-01,-4.9503e-01,4.4994e+00,1.1758e+00,-1.5947e+01
-2.5037e-01,-4.9994e-01,4.5017e+00,2.0033e-01,-1.5910e+01
-2.5012e-01,-5.0014e-01,4.5015e+00,5.4546e-01,-1.4844e+01
-2.5349e-01,-4.9872e-01,4.5017e+00,1.4249e-01,-1.5945e+01
-2.6092e-01,-4.9656e-01,4.5007e+00,1.0244e+00,-1.5338e+01
-2.5355e-01,-4.9902e-01,4.5016e+00,1.5098e-01,-1.4692e+01
-2.6250e-01,-4.9681e-01,4.5006e+00,4.7007e-01,-1.6500e+01
-2.5501e-01,-4.9876e-01,4.5012e+00,1.0033e-01,-1.5750e+01
-2.6161e-01,-4.9670e-01,4.5011e+00,4.0379e-01,-1.6606e+01
-2.5661e-01,-4.9717e-01,4.5000e+00,1.2488e+00,-1.6413e+01
-2.5285e-01,-4.9919e-01,4.5015e+00,3.9570e-01,-1.5503e+01
-2.5556e-01,-4.9788e-01,4.5020e+00,1.8321e-01,-1.3413e+01
-2.5798e-01,-4.9683e-01,4.5001e+00,1.2421e+00,-1.6515e+01
-2.5505e-01,-4.9874e-01,4.5013e+00,2.2070e-01,-1.6185e+01
-2.5574e-01,-4.9812e-01,4.5017e+00,2.2728e-01,-1.5281e+01
-2.5502e-01,-4.9893e-01,4.5011e+00,1.0393e-01,-1.5487e+01
-2.5547e-01,-4.9892e-01,4.5010e+00,3.9475e-01,-1.5963e+01
-2.5863e-01,-4.9777e-01,4.5010e+00,4.7724e-01,-1.4342e+01
-2.5588e-01,-4.9832e-01,4.5013e+00,3.1725e-01,-1.6606e+01
-2.5452e-01,-4.9875e-01,4.5014e+00,6.0233e-01,-1.4516e+01
-2.5565e-01,-4.9876e-01,4.5010e+00,1.3398e-01,-1.6573e+01
-2.5804e-01,-4.9797e-01,4.5009e+00,2.9602e-01,-1.6285e+01
-2.4785e-01,-5.0063e-01,4.5015e+00,9.8510e-01,-1.6454e+01
-2.6052e-01,-4.9682e-01,4.5014e+00,5.5740e-01,-1.6413e+01
-2.5298e-01,-4.9929e-01,4.5015e+00,1.8492e-01,-1.5277e+01
-2.5920e-01,-4.9638e-01,4.5000e+00,1.2483e+00,-1.6204e+01
-2.5622e-01,-4.9816e-01,4.5015e+00,1.9730e-01,-1.6235e+01
-2.5598e-01,-4.9850e-01,4.5012e+00,1.4548e-01,-1.5974e+01
-2.5303e-01,-4.9909e-01,4.5016e+00,2.3760e-01,-1.3852e+01
-2.5396e-01,-4.9871e-01,4.5016e+00,1.2191e-01,-1.4589e+01
-2.5579e-01,-4.9880e-01,4.5009e+00,3.3918e-01,-1.3574e+01
-2.5788e-01,-4.9807e-01,4.5009e+00,4.9329e-01,-1.3189e+01
-2.5433e-01,-4.9882e-01,4.5015e+00,2.8077e-01,-1.6544e+01
-2.4153e-01,-5.0249e-01,4.5028e+00,9.3303e-01,-1.6208e+01
-2.5304e-01,-4.9898e-01,4.5017e+00,2.1796e-01,-1.5030e+01
-2.6496e-01,-4.9439e-01,4.4989e+00,1.3603e+00,-1.6082e+01
-2.5645e-01,-4.9806e-01,4.5014e+00,4.9265e-01,-1.5091e+01
-2.5530e-01,-4.9801e-01,4.5020e+00,1.7511e-01,-1.5596e+01
-2.5579e-01,-4.9852e-01,4.5012e+00,2.5476e-01,-1.6231e+01
-2.6153e-01,-4.9726e-01,4.5006e+00,1.2075e-01,-1.5940e+01
-2.5856e-01,-4.9781e-01,4.5010e+00,3.8317e-01,-1.6572e+01
-2.5492e-01,-4.9917e-01,4.5007e+00,4.6388e-01,-1.6249e+01
-2.5268e-01,-4.9911e-01,4.5016e+00,5.2257e-01,-1.5755e+01
-2.5634e-01,-4.9848e-01,4.5011e+00,4.7557e-01,-1.5917e+01
-2.5814e-01,-4.9803e-01,4.5009e+00,3.9063e-01,-1.5395e+01
-2.5570e-01,-4.9888e-01,4.5010e+00,2.2247e-01,-1.6310e+01
-2.5404e-01,-4.9851e-01,4.5019e+00,2.2794e-01,-1.3436e+01
-2.5604e-01,-4.9841e-01,4.5012e+00,1.9251e-01,-1.5490e+01
