nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,dmod
2.0000e+03,2.0000e+01,1.0000e+00,6.2305e+00,-2.5472e+06,-2.5472e+06,-6.6556e-02,-inf,1.4666e-01,6.4637e+00,inf,1.2211e+02,-1.7283e+00,-3.1034e+00,2.2875e+00,4.8290e+00,-2.9799e+00,-4.9959e+00,3.7831e+00,-1.8550e-01,2.6631e+01
2.0000e+03,2.1000e+01,1.0000e+00,6.5217e+00,-2.5454e+06,-2.5454e+06,-6.9884e-02,-inf,1.4670e-01,6.4668e+00,inf,1.2815e+02,-1.6253e+00,-3.3286e+00,-2.4379e+00,3.0902e+00,4.4838e+00,-3.2487e+00,5.0710e+00,-1.0816e+00,2.6380e+01
2.0000e+03,2.2000e+01,1.0000e+00,6.8111e+00,-2.5443e+06,-2.5443e+06,-7.3211e-02,-inf,1.4673e-01,6.4699e+00,inf,1.3354e+02,-1.8260e+00,-2.9804e+00,-8.2573e+00,-3.7970e+00,-2.9392e+00,5.6089e+00,4.7459e+00,-3.2849e-01,2.7408e+01
2.0000e+03,2.3000e+01,1.0000e+00,7.0988e+00,-2.5404e+06,-2.5404e+06,-7.6539e-02,-inf,1.4677e-01,6.4730e+00,inf,1.3890e+02,-3.5482e-02,-1.9803e+00,-3.9989e+00,4.5445e+00,-4.6599e+00,-3.4793e+00,-7.4962e-01,1.8665e+00,2.5965e+01
2.0000e+03,2.4000e+01,2.0000e+00,7.3620e+00,-2.5395e+06,-2.5395e+06,-7.9867e-02,-inf,1.4682e-01,6.4772e+00,inf,1.5095e+02,-1.9443e+00,-1.1864e+00,-3.4871e+00,-8.0026e+00,-4.4222e-02,3.9219e+00,4.7965e+00,2.9923e+00,2.4925e+01
2.0000e+03,2.5000e+01,1.0000e+00,7.6453e+00,-2.5353e+06,-2.5353e+06,-8.3195e-02,-inf,1.4685e-01,6.4803e+00,inf,1.5768e+02,2.1601e-01,-8.5454e-01,3.6236e+00,-6.0218e+00,5.2542e+00,1.6523e+00,-8.3235e-01,-5.9591e-01,2.6769e+01
2.0000e+03,2.6000e+01,1.0000e+00,7.9268e+00,-2.5310e+06,-2.5310e+06,-8.6523e-02,-inf,1.4689e-01,6.4834e+00,inf,1.6456e+02,-2.5168e+00,-1.7572e+00,-8.1396e+00,-2.3223e+00,5.2529e+00,-4.4943e+00,-9.8976e-01,3.3266e+00,2.7796e+01
2.0000e+03,2.7000e+01,1.0000e+00,8.2067e+00,-2.5308e+06,-2.5308e+06,-8.9850e-02,-inf,1.4692e-01,6.4865e+00,inf,1.7105e+02,-7.6329e-01,4.6921e-01,1.9164e+00,4.9763e+00,4.9496e+00,3.2465e+00,1.6366e-01,2.6429e+00,2.7182e+01
2.0000e+03,2.8000e+01,1.0000e+00,8.4848e+00,-2.5236e+06,-2.5236e+06,-9.3178e-02,-inf,1.4696e-01,6.4896e+00,inf,1.7667e+02,-1.6164e+00,6.0578e-01,-9.6588e-01,-5.8997e+00,2.1262e-01,4.8895e+00,-8.8714e-01,4.7935e+00,2.5361e+01
2.0000e+03,2.9000e+01,1.0000e+00,8.7613e+00,-2.5212e+06,-2.5212e+06,-9.6506e-02,-inf,1.4700e-01,6.4939e+00,inf,1.8310e+02,-1.1492e+00,-2.1420e+00,-5.7600e+00,-1.6188e+00,4.5986e+00,7.2231e-01,5.0625e+00,1.4686e+00,2.6836e+01
2.0000e+03,3.0000e+01,1.0000e+00,9.0361e+00,-2.5209e+06,-2.5209e+06,-9.9834e-02,-inf,1.4704e-01,6.4970e+00,inf,1.8949e+02,-1.7654e+00,-2.1161e+00,-3.7976e+00,2.7563e+00,4.1957e+00,-9.7905e-01,-1.8047e+00,-8.6514e-01,2.5293e+01
2.0000e+03,3.1000e+01,1.0000e+00,9.3093e+00,-2.5197e+06,-2.5197e+06,-1.0316e-01,-inf,1.4708e-01,6.5001e+00,inf,1.9381e+02,-2.2119e+00,-1.3501e+00,-4.5938e+00,3.3584e+00,-2.2645e+00,-4.6712e+00,1.4972e+00,4.7932e+00,2.4873e+01
2.0000e+03,3.2000e+01,1.0000e+00,9.5808e+00,-2.4992e+06,-2.4992e+06,-1.0649e-01,-inf,1.4711e-01,6.5032e+00,inf,2.0029e+02,-2.9779e+00,-1.9645e+00,1.0687e+00,-6.4983e+00,-3.6285e-01,-2.7665e+00,4.9565e+00,2.9009e+00,2.5933e+01
2.0000e+03,3.3000e+01,1.0000e+00,9.8507e+00,-2.4991e+06,-2.4991e+06,-1.0982e-01,-inf,1.4715e-01,6.5063e+00,inf,2.0641e+02,-2.1960e+00,3.6344e-02,4.3071e+00,-7.1737e+00,4.1863e-02,-1.2326e+00,4.4338e+00,-6.0747e-01,2.5514e+01
2.0000e+03,3.4000e+01,1.0000e+00,1.0119e+01,-2.4950e+06,-2.4950e+06,-1.1314e-01,-inf,1.4719e-01,6.5106e+00,inf,2.1195e+02,-3.0771e+00,-2.1772e+00,-5.3171e+00,5.0276e+00,1.0851e+00,3.5470e+00,6.7540e-02,6.3902e-01,2.7866e+01
2.0000e+03,3.5000e+01,1.0000e+00,1.0386e+01,-2.4925e+06,-2.4925e+06,-1.1647e-01,-inf,1.4723e-01,6.5137e+00,inf,2.1829e+02,-1.3462e+00,-1.6783e+00,3.8288e+00,-1.4622e+00,2.9987e+00,4.2871e+00,3.4835e+00,1.6771e+00,2.4912e+01
2.0000e+03,3.6000e+01,1.0000e+00,1.0651e+01,-2.4895e+06,-2.4895e+06,-1.1980e-01,-inf,1.4726e-01,6.5168e+00,inf,2.2400e+02,-2.2017e+00,-3.2192e+00,-3.1469e-01,-1.3965e+00,-7.0373e+00,2.8468e+00,5.0528e+00,3.7050e+00,2.6429e+01
2.0000e+03,3.7000e+01,1.0000e+00,1.0914e+01,-2.4885e+06,-2.4885e+06,-1.2313e-01,-inf,1.4730e-01,6.5199e+00,inf,2.2929e+02,-1.1650e+00,-8.8023e-01,-2.8066e+00,-6.4905e+00,4.9818e+00,-1.0895e+00,-9.1574e-01,2.7999e+00,2.7799e+01
2.0000e+03,3.8000e+01,1.0000e+00,1.1176e+01,-2.4864e+06,-2.4864e+06,-1.2646e-01,-inf,1.4733e-01,6.5230e+00,inf,2.3566e+02,-2.2436e+00,-1.9196e-01,1.9239e+00,2.2105e+00,4.8055e+00,-1.2930e+00,2.7572e+00,2.0455e+00,2.6846e+01
2.0000e+03,3.9000e+01,1.0000e+00,1.1437e+01,-2.4856e+06,-2.4857e+06,-1.2978e-01,-inf,1.4738e-01,6.5273e+00,inf,2.4133e+02,-2.9628e+00,1.4237e-01,1.1090e+00,4.5625e+00,-6.0867e+00,-2.8773e+00,-4.4704e-01,-2.4156e-01,2.6011e+01
2.0000e+03,4.0000e+01,1.0000e+00,1.1696e+01,-2.4821e+06,-2.4821e+06,-1.3311e-01,-inf,1.4742e-01,6.5304e+00,inf,2.4661e+02,-1.1713e+00,-2.3596e+00,1.0840e+00,5.0302e+00,1.1983e+00,6.8997e-01,6.6328e-01,-7.3090e-01,2.8473e+01
2.0000e+03,4.1000e+01,1.0000e+00,1.1953e+01,-2.4780e+06,-2.4780e+06,-1.3644e-01,-inf,1.4745e-01,6.5335e+00,inf,2.5202e+02,-1.0204e+00,5.8982e-01,-3.4507e+00,4.0989e+00,-1.3466e+00,-5.3263e+00,-1.6667e+00,1.4254e-01,2.4657e+01
2.0000e+03,4.2000e+01,3.0000e+00,1.2139e+01,-2.4745e+06,-2.4745e+06,-1.3977e-01,-inf,1.4749e-01,6.5366e+00,inf,2.6849e+02,-8.6781e-01,-8.0020e-01,-1.8799e+00,-6.4669e+00,3.8776e+00,2.6239e+00,7.7608e-01,3.8692e+00,2.5004e+01
2.0000e+03,4.3000e+01,1.0000e+00,1.2392e+01,-2.4730e+06,-2.4730e+06,-1.4309e-01,-inf,1.4752e-01,6.5397e+00,inf,2.7472e+02,-1.3304e+00,-2.0877e+00,4.6502e+00,-1.1124e-01,3.3405e+00,-6.0290e-01,2.5778e+00,3.9629e+00,2.8266e+01
2.0000e+03,4.4000e+01,1.0000e+00,1.2644e+01,-2.4710e+06,-2.4710e+06,-1.4642e-01,-inf,1.4756e-01,6.5428e+00,inf,2.8057e+02,-3.8530e-02,-9.8306e-01,2.4200e+00,4.7447e+00,5.0335e+00,5.0743e+00,2.0171e+00,-5.6082e-01,2.8656e+01
2.0000e+03,4.5000e+01,1.0000e+00,1.2894e+01,-2.4703e+06,-2.4703e+06,-1.4975e-01,-inf,1.4761e-01,6.5471e+00,inf,2.8565e+02,-3.2987e+00,4.0288e-01,4.7425e+00,2.4633e+00,-7.1914e+00,2.7264e-01,2.4219e+00,4.0060e+00,2.6800e+01
2.0000e+03,4.6000e+01,1.0000e+00,1.3143e+01,-2.4686e+06,-2.4686e+06,-1.5308e-01,-inf,1.4764e-01,6.5502e+00,inf,2.8996e+02,-3.9551e-01,-2.4569e+00,9.8800e-01,4.8002e+00,-6.7976e+00,2.3537e+00,-5.7539e-01,4.0697e+00,2.8031e+01
2.0000e+03,4.7000e+01,2.0000e+00,1.3352e+01,-2.4678e+06,-2.4678e+06,-1.5641e-01,-inf,1.4768e-01,6.5533e+00,inf,2.9949e+02,-1.7225e+00,-6.4109e-02,-7.4916e+00,-2.9802e+00,2.1203e+00,-5.7864e+00,4.6345e+00,1.6518e+00,2.4888e+01
2.0000e+03,4.8000e+01,1.0000e+00,1.3598e+01,-2.4676e+06,-2.4677e+06,-1.5973e-01,-inf,1.4771e-01,6.5564e+00,inf,3.0585e+02,6.3395e-01,-2.6121e+00,-7.8273e+00,4.2295e+00,3.3418e+00,5.3398e+00,3.9043e+00,-9.1847e-01,2.7696e+01
2.0000e+03,4.9000e+01,2.0000e+00,1.3803e+01,-2.4646e+06,-2.4646e+06,-1.6306e-01,-inf,1.4775e-01,6.5595e+00,inf,3.1960e+02,-7.1120e-01,2.9074e-01,-7.6779e+00,3.2722e+00,-7.0466e+00,5.1724e+00,-2.3884e-01,3.4069e+00,2.6748e+01
2.0000e+03,5.0000e+01,1.0000e+00,1.4045e+01,-2.4642e+06,-2.4642e+06,-1.6639e-01,-inf,1.4779e-01,6.5638e+00,inf,3.2587e+02,-2.8021e+00,-1.6242e+00,-4.4631e-01,-6.6356e+00,5.1546e+00,-3.8373e+00,3.4674e+00,1.7839e+00,2.8811e+01
2.0000e+03,5.1000e+01,1.0000e+00,1.4286e+01,-2.4637e+06,-2.4637e+06,-1.6972e-01,-inf,1.4783e-01,6.5669e+00,inf,3.3247e+02,-2.5712e+00,4.2581e-01,7.6978e-01,1.3917e+00,4.1819e+00,3.0981e+00,2.3465e+00,6.3425e-01,2.5347e+01
2.0000e+03,5.2000e+01,1.0000e+00,1.4525e+01,-2.4627e+06,-2.4627e+06,-1.7305e-01,-inf,1.4786e-01,6.5700e+00,inf,3.3877e+02,4.2640e-01,-2.1972e+00,-5.3713e+00,1.0277e+00,4.2013e+00,5.4681e+00,2.6369e+00,8.6823e-01,2.7904e+01
2.0000e+03,5.3000e+01,1.0000e+00,1.4763e+01,-2.4555e+06,-2.4555e+06,-1.7637e-01,-inf,1.4790e-01,6.5731e+00,inf,3.4431e+02,-2.2148e+00,-1.3805e+00,-7.7988e+00,-8.3013e+00,-2.8622e-01,5.1447e+00,-1.5796e+00,-7.2569e-01,2.7749e+01
2.0000e+03,5.4000e+01,1.0000e+00,1.5000e+01,-2.4534e+06,-2.4534e+06,-1.7970e-01,-inf,1.4793e-01,6.5762e+00,inf,3.5071e+02,-2.7197e+00,-2.6065e+00,3.5618e+00,2.8432e-01,4.3438e+00,4.8284e-01,3.5213e+00,-8.5385e-01,2.6338e+01
2.0000e+03,5.5000e+01,1.0000e+00,1.5235e+01,-2.4530e+06,-2.4530e+06,-1.8303e-01,-inf,1.4798e-01,6.5804e+00,inf,3.5734e+02,-1.5983e+00,-2.0197e-01,-2.8094e+00,-7.0772e+00,3.9669e+00,2.1050e-01,3.6841e+00,4.5319e+00,2.5885e+01
2.0000e+03,5.6000e+01,1.0000e+00,1.5470e+01,-2.4524e+06,-2.4524e+06,-1.8636e-01,-inf,1.4802e-01,6.5835e+00,inf,3.6434e+02,-1.5791e+00,2.4323e-01,-1.0247e+00,4.2738e+00,3.9227e+00,-6.2167e-01,-1.6995e+00,-7.0453e-01,2.6298e+01
2.0000e+03,5.7000e+01,1.0000e+00,1.5702e+01,-2.4490e+06,-2.4490e+06,-1.8968e-01,-inf,1.4805e-01,6.5867e+00,inf,3.7077e+02,-2.2172e+00,-3.2356e+00,-3.4011e+00,-8.3392e+00,1.1590e+00,4.1380e+00,7.9348e-01,5.7398e-01,2.5066e+01
2.0000e+03,5.8000e+01,1.0000e+00,1.5934e+01,-2.4484e+06,-2.4484e+06,-1.9301e-01,-inf,1.4809e-01,6.5898e+00,inf,3.7608e+02,-7.1295e-01,-2.6913e+00,-3.8849e-01,3.6666e+00,1.9720e+00,-5.3468e+00,-7.4588e-01,2.2916e+00,2.4727e+01
2.0000e+03,5.9000e+01,1.0000e+00,1.6164e+01,-2.4483e+06,-2.4483e+06,-1.9634e-01,-inf,1.4812e-01,6.5929e+00,inf,3.8246e+02,-2.0125e+00,-2.2014e+00,4.0694e+00,1.2583e+00,-4.2093e+00,-1.8874e+00,1.4537e+00,-8.8800e-01,2.6177e+01
2.0000e+03,6.0000e+01,1.0000e+00,1.6393e+01,-2.4481e+06,-2.4481e+06,-1.9967e-01,-inf,1.4817e-01,6.5971e+00,inf,3.8664e+02,-3.0097e+00,7.2083e-01,3.1765e+00,9.2178e-02,4.5609e+00,-1.3171e+00,1.5800e+00,3.0093e+00,2.6079e+01
2.0000e+03,6.1000e+01,1.0000e+00,1.6621e+01,-2.4458e+06,-2.4458e+06,-2.0300e-01,-inf,1.4820e-01,6.6002e+00,inf,3.9260e+02,3.7863e-01,4.8198e-01,-4.6787e+00,-4.3917e+00,1.0332e+00,9.6574e-01,5.0252e+00,2.5870e+00,2.5366e+01
2.0000e+03,6.2000e+01,1.0000e+00,1.6848e+01,-2.4455e+06,-2.4455e+06,-2.0632e-01,-inf,1.4824e-01,6.6033e+00,inf,3.9735e+02,-6.7997e-01,4.6386e-01,5.7332e-01,-7.8419e+00,3.3125e+00,-1.6437e+00,4.6927e+00,1.7892e+00,2.5201e+01
2.0000e+03,6.3000e+01,1.0000e+00,1.7073e+01,-2.4441e+06,-2.4441e+06,-2.0965e-01,-inf,1.4827e-01,6.6065e+00,inf,4.0149e+02,-6.9559e-01,-9.2095e-01,-7.3346e+00,2.7636e-01,-2.0855e+00,4.5206e+00,3.6479e+00,4.4497e+00,2.6393e+01
2.0000e+03,6.4000e+01,1.0000e+00,1.7297e+01,-2.4428e+06,-2.4428e+06,-2.1298e-01,-inf,1.4831e-01,6.6096e+00,inf,4.0566e+02,7.8598e-01,-3.0248e+00,-1.0460e+00,3.2805e+00,-4.3643e+00,9.4485e-01,4.9660e+00,4.8631e-02,2.6142e+01
2.0000e+03,6.5000e+01,1.0000e+00,1.7520e+01,-2.4417e+06,-2.4417e+06,-2.1631e-01,-inf,1.4834e-01,6.6127e+00,inf,4.1081e+02,-2.8561e+00,6.3179e-01,-4.4288e+00,-5.8070e+00,-1.6004e+00,4.7348e+00,4.2929e+00,4.0250e-01,2.6452e+01
2.0000e+03,6.6000e+01,2.0000e+00,1.7694e+01,-2.4407e+06,-2.4407e+06,-2.1963e-01,-inf,1.4839e-01,6.6169e+00,inf,4.2197e+02,-6.6614e-01,-2.7273e+00,-6.2107e+00,-7.6468e+00,4.3736e+00,3.6950e+00,-7.1423e-01,4.1040e+00,2.7346e+01
2.0000e+03,6.7000e+01,1.0000e+00,1.7914e+01,-2.4393e+06,-2.4393e+06,-2.2296e-01,-inf,1.4843e-01,6.6200e+00,inf,4.2686e+02,-2.2521e+00,-1.1275e+00,-2.1465e+00,4.1710e+00,-6.8613e+00,5.1539e+00,5.4506e-01,2.2774e+00,2.8374e+01
2.0000e+03,6.8000e+01,1.0000e+00,1.8133e+01,-2.4372e+06,-2.4372e+06,-2.2629e-01,-inf,1.4846e-01,6.6231e+00,inf,4.3331e+02,-3.0649e+00,-1.5705e+00,7.6313e-01,1.2769e+00,-5.0569e+00,2.6449e+00,4.8330e+00,1.9869e+00,2.6912e+01
2.0000e+03,6.9000e+01,1.0000e+00,1.8351e+01,-2.4371e+06,-2.4371e+06,-2.2962e-01,-inf,1.4849e-01,6.6262e+00,inf,4.3883e+02,-3.1574e+00,-2.0576e+00,1.8040e+00,2.3216e+00,3.5608e+00,3.7191e-01,2.2872e+00,-2.8056e-01,2.4692e+01
2.0000e+03,7.0000e+01,2.0000e+00,1.8519e+01,-2.4367e+06,-2.4367e+06,-2.3295e-01,-inf,1.4853e-01,6.6294e+00,inf,4.5045e+02,-1.6923e+00,-1.4449e+00,2.5440e-01,-1.9951e+00,2.6142e+00,3.8729e+00,3.8529e+00,7.3709e-02,2.5110e+01
2.0000e+03,7.1000e+01,1.0000e+00,1.8734e+01,-2.4343e+06,-2.4343e+06,-2.3627e-01,-inf,1.4858e-01,6.6336e+00,inf,4.5758e+02,1.1782e-01,-3.0438e+00,-1.7551e+00,4.8680e+00,-2.0393e+00,1.4372e+00,1.2089e+00,2.2091e+00,2.8905e+01
2.0000e+03,7.2000e+01,2.0000e+00,1.8898e+01,-2.4340e+06,-2.4340e+06,-2.3960e-01,-inf,1.4861e-01,6.6367e+00,inf,4.7060e+02,1.2938e-01,-3.0831e+00,4.0103e+00,-6.5207e+00,9.9193e-01,-4.6079e+00,3.3726e+00,2.2051e+00,2.4808e+01
2.0000e+03,7.3000e+01,1.0000e+00,1.9110e+01,-2.4339e+06,-2.4339e+06,-2.4293e-01,-inf,1.4865e-01,6.6398e+00,inf,4.7576e+02,2.7059e-01,-2.8129e+00,-6.2374e+00,-2.5135e+00,5.1081e+00,3.0367e+00,-9.0357e-01,4.4619e+00,2.9146e+01
2.0000e+03,7.4000e+01,1.0000e+00,1.9321e+01,-2.4338e+06,-2.4339e+06,-2.4626e-01,-inf,1.4868e-01,6.6429e+00,inf,4.8305e+02,-2.9626e+00,-3.1256e+00,-7.4652e+00,-1.8676e+00,1.2346e+00,-4.8772e+00,3.9671e+00,3.5549e+00,2.4840e+01
2.0000e+03,7.5000e+01,1.0000e+00,1.9531e+01,-2.4322e+06,-2.4323e+06,-2.4958e-01,-inf,1.4872e-01,6.6460e+00,inf,4.8836e+02,8.2577e-01,-2.9076e+00,-4.4059e+00,5.0539e+00,-2.3417e+00,4.3052e+00,2.1378e+00,4.6187e+00,2.9470e+01
2.0000e+03,7.6000e+01,2.0000e+00,1.9689e+01,-2.4320e+06,-2.4320e+06,-2.5291e-01,-inf,1.4876e-01,6.6503e+00,inf,4.9787e+02,-1.2895e+00,-6.0340e-01,3.6023e+00,-7.5091e+00,5.1132e+00,1.2044e+00,2.5930e+00,7.4018e-02,2.8824e+01
2.0000e+03,7.7000e+01,1.0000e+00,1.9897e+01,-2.4297e+06,-2.4297e+06,-2.5624e-01,-inf,1.4880e-01,6.6534e+00,inf,5.0257e+02,-2.2713e+00,-2.1560e+00,2.1178e+00,-7.6628e+00,-3.9488e+00,4.9237e+00,4.0102e+00,4.3475e+00,2.7837e+01
2.0000e+03,7.8000e+01,1.0000e+00,2.0103e+01,-2.4294e+06,-2.4294e+06,-2.5957e-01,-inf,1.4883e-01,6.6565e+00,inf,5.0899e+02,-8.4421e-01,-1.9230e+00,-5.2243e+00,-7.0197e+00,-5.4010e+00,-3.1968e+00,4.7919e+00,2.3860e+00,2.6693e+01
2.0000e+03,7.9000e+01,2.0000e+00,2.0256e+01,-2.4290e+06,-2.4290e+06,-2.6290e-01,-inf,1.4887e-01,6.6596e+00,inf,5.1997e+02,-2.1907e+00,-3.2414e+00,3.1470e+00,3.8903e+00,-6.4029e+00,1.0141e+00,2.9654e+00,-7.7098e-01,2.4972e+01
2.0000e+03,8.0000e+01,1.0000e+00,2.0460e+01,-2.4273e+06,-2.4273e+06,-2.6622e-01,-inf,1.4890e-01,6.6627e+00,inf,5.2532e+02,-2.8680e+00,-2.3046e+00,4.6732e+00,2.7587e+00,-4.3820e+00,-5.3099e+00,-3.3732e-01,2.7486e+00,2.8800e+01
2.0000e+03,8.1000e+01,4.0000e+00,2.0506e+01,-2.4272e+06,-2.4272e+06,-2.6955e-01,-inf,1.4895e-01,6.6670e+00,inf,5.4967e+02,-1.9658e+00,-3.7896e-01,-4.2900e+00,-4.1023e+00,3.0936e+00,1.4763e+00,5.0349e+00,3.2021e+00,2.7192e+01
2.0000e+03,8.2000e+01,2.0000e+00,2.0655e+01,-2.4271e+06,-2.4271e+06,-2.7288e-01,-inf,1.4899e-01,6.6701e+00,inf,5.6241e+02,-3.6076e-01,-1.5636e+00,4.3913e+00,3.2146e+00,-2.4841e+00,4.3251e+00,2.8709e+00,-4.8203e-01,2.7739e+01
2.0000e+03,8.3000e+01,3.0000e+00,2.0750e+01,-2.4266e+06,-2.4266e+06,-2.7621e-01,-inf,1.4902e-01,6.6732e+00,inf,5.8183e+02,-3.0487e+00,-3.3389e+00,-2.4862e+00,2.2502e+00,4.4808e+00,2.4154e+00,-9.4421e-01,3.2097e+00,2.7954e+01
