nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,1.0000e+00,1.0000e+00,9.9900e-02,-1.1440e+06,-1.1440e+06,-9.9950e-04,-inf,8.7167e-02,7.6019e+00,inf,4.0112e+00,-1.4513e+00,-1.7841e+00,-5.6821e+00,-3.0518e+00,-6.4403e+00,-9.8280e-02,-4.2133e+00,3.5061e+00,1.7857e+00
2.0000e+03,2.0000e+00,1.0000e+00,1.9960e-01,-1.1346e+06,-1.1346e+06,-1.9990e-03,-inf,8.7173e-02,7.6030e+00,inf,8.0601e+00,-7.8787e-01,-7.1115e-01,-7.3176e+00,-6.8067e+00,4.4868e-01,-4.9073e+00,-3.0341e+00,3.5091e+00,3.3315e+00
2.0000e+03,3.0000e+00,1.0000e+00,2.9910e-01,-1.1344e+06,-1.1344e+06,-2.9985e-03,-inf,8.7178e-02,7.6038e+00,inf,1.2073e+01,-1.3737e+00,-1.9356e+00,-5.9279e+00,-5.9779e+00,-3.1503e+00,-5.4181e+00,2.2586e+00,3.1978e+00,3.2375e+00
2.0000e+03,4.0000e+00,1.0000e+00,3.9841e-01,-1.1333e+06,-1.1333e+06,-3.9980e-03,-inf,8.7184e-02,7.6048e+00,inf,1.6160e+01,-1.3058e+00,-1.3186e+00,-7.2276e+00,-5.1383e+00,-2.8914e+00,-3.4980e+00,1.4444e+00,3.4432e+00,1.0305e+00
2.0000e+03,5.0000e+00,1.0000e+00,4.9751e-01,-1.1331e+06,-1.1331e+06,-4.9975e-03,-inf,8.7190e-02,7.6059e+00,inf,2.0212e+01,-3.9849e-01,-7.5747e-01,-3.6317e+00,-1.3045e+00,-2.9644e+00,1.2969e+00,-2.6928e-01,3.3703e+00,3.6022e+00
2.0000e+03,6.0000e+00,1.0000e+00,5.9642e-01,-1.1300e+06,-1.1300e+06,-5.9970e-03,-inf,8.7196e-02,7.6070e+00,inf,2.4212e+01,-1.4211e+00,-1.9064e+00,-6.6244e+00,-7.2427e-02,1.2662e+00,-2.8949e+00,-4.4621e+00,3.4366e+00,3.0766e+00
2.0000e+03,7.0000e+00,1.0000e+00,6.9513e-01,-1.1284e+06,-1.1284e+06,-6.9965e-03,-inf,8.7201e-02,7.6078e+00,inf,2.8213e+01,-1.3217e-01,-1.8776e+00,-1.8216e+00,-1.3730e+00,-6.3721e+00,-3.7921e-01,1.2527e+00,2.6684e+00,3.7457e+00
2.0000e+03,8.0000e+00,1.0000e+00,7.9365e-01,-1.1276e+06,-1.1276e+06,-7.9960e-03,-inf,8.7207e-02,7.6088e+00,inf,3.2238e+01,-1.4413e+00,-5.9799e-01,-1.1551e+00,-4.4685e+00,-2.3364e+00,2.0769e+00,-1.6738e+00,3.4646e+00,3.2586e+00
2.0000e+03,9.0000e+00,1.0000e+00,8.9197e-01,-1.1276e+06,-1.1276e+06,-8.9955e-03,-inf,8.7213e-02,7.6099e+00,inf,3.6267e+01,-1.0431e+00,-1.1246e+00,-6.4928e+00,-5.3113e+00,-4.2017e+00,1.9278e-01,9.8289e-01,-2.7394e-01,3.7281e+00
2.0000e+03,1.0000e+01,1.0000e+00,9.9010e-01,-1.1273e+06,-1.1273e+06,-9.9950e-03,-inf,8.7219e-02,7.6110e+00,inf,4.0353e+01,-8.0022e-01,-1.3698e+00,-1.3735e+00,-2.9857e+00,-1.5556e-01,-5.2389e+00,-2.8738e+00,3.4429e+00,2.3740e+00
2.0000e+03,1.1000e+01,1.0000e+00,1.0880e+00,-1.1252e+06,-1.1253e+06,-1.0995e-02,-inf,8.7225e-02,7.6120e+00,inf,4.4482e+01,1.1413e-01,-1.8021e+00,-4.0310e+00,-2.2387e+00,-2.0808e+00,-4.2829e+00,-2.4288e-01,2.4411e+00,3.7559e+00
2.0000e+03,1.2000e+01,1.0000e+00,1.1858e+00,-1.1249e+06,-1.1249e+06,-1.1994e-02,-inf,8.7230e-02,7.6128e+00,inf,4.8519e+01,-1.0116e+00,-1.9812e+00,-5.9027e+00,-6.7978e+00,-2.7753e-01,-5.6539e+00,-3.6620e+00,3.3151e+00,2.8809e+00
2.0000e+03,1.3000e+01,1.0000e+00,1.2833e+00,-1.1245e+06,-1.1245e+06,-1.2994e-02,-inf,8.7236e-02,7.6139e+00,inf,5.2640e+01,-6.4147e-01,-6.6728e-01,-7.6285e+00,-5.3776e+00,1.1649e+00,-3.4836e-01,-3.8126e+00,3.5099e+00,3.1939e+00
2.0000e+03,1.4000e+01,1.0000e+00,1.3807e+00,-1.1241e+06,-1.1241e+06,-1.3993e-02,-inf,8.7242e-02,7.6150e+00,inf,5.6681e+01,-1.0629e+00,-1.1773e+00,-7.3618e+00,-3.0495e+00,-3.5630e+00,-5.0937e+00,-3.5628e+00,3.0835e+00,3.4074e+00
2.0000e+03,1.5000e+01,1.0000e+00,1.4778e+00,-1.1231e+06,-1.1231e+06,-1.4993e-02,-inf,8.7248e-02,7.6160e+00,inf,6.0750e+01,-1.0062e+00,-9.9030e-01,-4.9805e-01,-1.6852e+00,-3.9323e+00,1.9655e+00,-4.2667e+00,3.4778e+00,2.3979e+00
2.0000e+03,1.6000e+01,1.0000e+00,1.5748e+00,-1.1231e+06,-1.1231e+06,-1.5992e-02,-inf,8.7253e-02,7.6168e+00,inf,6.5038e+01,-5.4951e-01,-1.1408e+00,-1.7147e+00,-5.5511e+00,-6.3267e+00,6.7582e-01,-4.6942e-01,3.1995e+00,3.4026e+00
2.0000e+03,1.7000e+01,1.0000e+00,1.6716e+00,-1.1229e+06,-1.1229e+06,-1.6992e-02,-inf,8.7259e-02,7.6179e+00,inf,6.9103e+01,2.5285e-02,-1.8712e+00,-2.3587e+00,-4.3092e+00,-3.4653e+00,-1.6089e+00,1.6057e+00,-9.9218e-01,3.7569e+00
2.0000e+03,1.8000e+01,2.0000e+00,1.7664e+00,-1.1227e+06,-1.1227e+06,-1.7991e-02,-inf,8.7265e-02,7.6189e+00,inf,7.7345e+01,-1.0048e+00,-1.1396e+00,-5.7914e+00,-1.4419e+00,-6.1860e+00,-3.3351e+00,-1.0693e+00,-7.1013e-01,3.6879e+00
2.0000e+03,1.9000e+01,1.0000e+00,1.8627e+00,-1.1223e+06,-1.1223e+06,-1.8991e-02,-inf,8.7271e-02,7.6200e+00,inf,8.1473e+01,-1.1185e+00,-9.0733e-01,-7.3978e+00,-4.4844e+00,-1.7121e+00,-5.5107e-01,2.2592e+00,2.8715e+00,3.5060e+00
2.0000e+03,2.0000e+01,1.0000e+00,1.9589e+00,-1.1221e+06,-1.1221e+06,-1.9990e-02,-inf,8.7275e-02,7.6208e+00,inf,8.5589e+01,6.7174e-02,-1.7768e+00,-7.1604e+00,-6.1144e+00,-3.6439e+00,-2.2872e+00,-2.9623e-01,8.6856e-01,3.7553e+00
2.0000e+03,2.1000e+01,1.0000e+00,2.0548e+00,-1.1220e+06,-1.1220e+06,-2.0990e-02,-inf,8.7282e-02,7.6219e+00,inf,8.9651e+01,-1.2793e+00,-1.9042e+00,-5.3513e-01,-5.1631e+00,-8.6074e-01,6.0024e-01,1.6776e+00,5.3714e-01,3.7021e+00
2.0000e+03,2.2000e+01,1.0000e+00,2.1505e+00,-1.1216e+06,-1.1216e+06,-2.1989e-02,-inf,8.7288e-02,7.6229e+00,inf,9.3712e+01,-1.3940e+00,-1.4125e+00,-6.9160e-01,-4.0054e+00,-4.0014e+00,-3.6790e+00,3.4606e-01,3.1222e+00,3.3774e+00
2.0000e+03,2.3000e+01,1.0000e+00,2.2461e+00,-1.1202e+06,-1.1202e+06,-2.2989e-02,-inf,8.7294e-02,7.6240e+00,inf,9.7699e+01,-1.0745e+00,-1.4513e+00,-6.5360e+00,-3.6690e+00,-6.1182e+00,1.3186e+00,-3.9029e+00,3.1500e+00,3.2690e+00
2.0000e+03,2.4000e+01,1.0000e+00,2.3415e+00,-1.1200e+06,-1.1200e+06,-2.3988e-02,-inf,8.7298e-02,7.6248e+00,inf,1.0176e+02,4.7438e-01,-1.7518e+00,-5.4336e+00,-3.4478e+00,-1.6128e+00,-1.4203e+00,1.7401e+00,-9.0423e-01,3.7528e+00
2.0000e+03,2.5000e+01,1.0000e+00,2.4366e+00,-1.1182e+06,-1.1182e+06,-2.4988e-02,-inf,8.7304e-02,7.6259e+00,inf,1.0587e+02,-2.0223e-01,-1.7718e+00,-2.1117e+00,-3.9462e+00,-3.0039e+00,-3.2508e+00,-3.7891e-01,-1.3706e+00,3.6973e+00
2.0000e+03,2.6000e+01,1.0000e+00,2.5316e+00,-1.1182e+06,-1.1182e+06,-2.5987e-02,-inf,8.7311e-02,7.6270e+00,inf,1.0990e+02,-1.3991e+00,-1.8347e+00,-7.6084e+00,-3.0781e+00,-1.5268e+00,-4.3026e+00,-7.4169e-01,2.0573e+00,3.5540e+00
2.0000e+03,2.7000e+01,1.0000e+00,2.6265e+00,-1.1180e+06,-1.1180e+06,-2.6987e-02,-inf,8.7317e-02,7.6280e+00,inf,1.1399e+02,-5.1130e-01,-1.9039e+00,-2.4175e+00,-8.4000e-01,-5.3227e+00,1.5842e+00,2.0877e+00,3.2664e+00,2.9267e+00
2.0000e+03,2.8000e+01,1.0000e+00,2.7211e+00,-1.1179e+06,-1.1179e+06,-2.7986e-02,-inf,8.7321e-02,7.6288e+00,inf,1.1808e+02,-1.1589e+00,-1.0422e+00,-3.5881e+00,-4.7806e+00,-1.9673e+00,-3.2696e+00,-2.9963e+00,3.3544e+00,1.2769e+00
2.0000e+03,2.9000e+01,1.0000e+00,2.8155e+00,-1.1176e+06,-1.1176e+06,-2.8986e-02,-inf,8.7327e-02,7.6299e+00,inf,1.2216e+02,-1.4368e+00,-1.8664e+00,-4.0268e+00,-5.2137e+00,-4.6163e+00,-2.2860e+00,-2.8481e+00,2.6564e+00,3.4614e+00
2.0000e+03,3.0000e+01,1.0000e+00,2.9098e+00,-1.1176e+06,-1.1176e+06,-2.9985e-02,-inf,8.7333e-02,7.6309e+00,inf,1.2627e+02,-3.2675e-01,-5.1733e-01,-1.7883e+00,-3.3368e-01,-1.8228e+00,1.7874e+00,1.6873e+00,3.3996e+00,3.5097e+00
2.0000e+03,3.1000e+01,1.0000e+00,3.0039e+00,-1.1175e+06,-1.1175e+06,-3.0985e-02,-inf,8.7339e-02,7.6320e+00,inf,1.3041e+02,-1.4461e+00,-1.5476e+00,-5.1009e+00,-1.9195e+00,-1.3863e+00,4.5202e-01,-2.3524e+00,2.7756e-01,3.5976e+00
2.0000e+03,3.2000e+01,1.0000e+00,3.0978e+00,-1.1174e+06,-1.1174e+06,-3.1984e-02,-inf,8.7344e-02,7.6328e+00,inf,1.3449e+02,-1.2664e+00,-1.7981e+00,-5.4625e+00,-3.1360e+00,-2.6487e+00,-5.4125e+00,1.7579e+00,5.5168e-01,3.5609e+00
2.0000e+03,3.3000e+01,1.0000e+00,3.1915e+00,-1.1173e+06,-1.1174e+06,-3.2984e-02,-inf,8.7350e-02,7.6338e+00,inf,1.3854e+02,-1.2199e+00,-6.4473e-01,-4.4093e+00,-3.9354e+00,-4.2764e+00,-8.0614e-02,1.9477e+00,-4.8217e-01,3.7036e+00
2.0000e+03,3.4000e+01,1.0000e+00,3.2850e+00,-1.1172e+06,-1.1172e+06,-3.3983e-02,-inf,8.7356e-02,7.6349e+00,inf,1.4258e+02,-1.4706e+00,-1.8398e+00,-7.9226e+00,-5.3599e-01,-1.4557e+00,-4.4332e+00,-3.0373e+00,-1.5386e-01,3.5953e+00
2.0000e+03,3.5000e+01,1.0000e+00,3.3784e+00,-1.1168e+06,-1.1168e+06,-3.4983e-02,-inf,8.7362e-02,7.6360e+00,inf,1.4670e+02,-2.1384e-01,-9.1063e-01,-5.3028e+00,-4.2226e-01,-1.8485e+00,-2.4361e+00,-2.1486e+00,3.1237e+00,3.5692e+00
2.0000e+03,3.6000e+01,1.0000e+00,3.4716e+00,-1.1165e+06,-1.1165e+06,-3.5982e-02,-inf,8.7367e-02,7.6368e+00,inf,1.5076e+02,-4.4938e-03,-1.6870e+00,-7.7659e+00,-1.1079e+00,-3.0662e+00,-2.0599e+00,2.5134e+00,3.3470e+00,1.2610e+00
2.0000e+03,3.7000e+01,1.0000e+00,3.5645e+00,-1.1163e+06,-1.1163e+06,-3.6982e-02,-inf,8.7373e-02,7.6378e+00,inf,1.5477e+02,-6.0992e-01,-1.6822e+00,-6.5309e+00,-5.3218e+00,-1.2484e+00,-3.3033e+00,1.2128e+00,1.2327e+00,3.6259e+00
2.0000e+03,3.8000e+01,1.0000e+00,3.6574e+00,-1.1162e+06,-1.1162e+06,-3.7981e-02,-inf,8.7379e-02,7.6389e+00,inf,1.5879e+02,-6.4518e-01,-1.9386e+00,-5.2418e+00,-5.7259e+00,-3.2497e+00,-2.5561e+00,-7.0212e-01,3.2362e+00,2.9610e+00
2.0000e+03,3.9000e+01,1.0000e+00,3.7500e+00,-1.1150e+06,-1.1150e+06,-3.8981e-02,-inf,8.7385e-02,7.6400e+00,inf,1.6294e+02,-5.1524e-01,-1.6864e+00,-1.1486e+00,-4.3656e+00,-3.4538e+00,-2.3862e+00,2.7904e+00,2.4542e+00,3.4200e+00
2.0000e+03,4.0000e+01,1.0000e+00,3.8425e+00,-1.1149e+06,-1.1149e+06,-3.9980e-02,-inf,8.7390e-02,7.6408e+00,inf,1.6697e+02,-1.4356e+00,-1.7057e+00,-5.5416e+00,-4.5298e+00,1.5570e+00,3.4653e-01,1.3433e-01,3.4072e+00,2.7071e+00
2.0000e+03,4.1000e+01,1.0000e+00,3.9347e+00,-1.1149e+06,-1.1149e+06,-4.0980e-02,-inf,8.7396e-02,7.6418e+00,inf,1.7102e+02,-1.0652e+00,-1.2155e+00,-6.1621e+00,-3.5310e+00,1.1824e+00,-5.1777e+00,-6.4690e-01,3.4011e+00,2.8241e+00
2.0000e+03,4.2000e+01,1.0000e+00,4.0268e+00,-1.1147e+06,-1.1147e+06,-4.1979e-02,-inf,8.7402e-02,7.6429e+00,inf,1.7510e+02,3.2310e-01,-1.7920e+00,-7.7901e+00,-6.4863e+00,-3.4080e+00,-5.1997e+00,2.4112e+00,2.5286e+00,3.5530e+00
2.0000e+03,4.3000e+01,1.0000e+00,4.1188e+00,-1.1136e+06,-1.1136e+06,-4.2979e-02,-inf,8.7408e-02,7.6439e+00,inf,1.7910e+02,-1.1895e+00,-4.8616e-01,-4.8863e+00,-4.5788e+00,-4.4827e+00,1.2026e+00,-1.8602e+00,2.9585e+00,3.6228e+00
2.0000e+03,4.4000e+01,1.0000e+00,4.2105e+00,-1.1131e+06,-1.1131e+06,-4.3978e-02,-inf,8.7412e-02,7.6448e+00,inf,1.8319e+02,-1.1170e+00,-7.5578e-01,-4.3179e+00,-4.4556e-01,-8.8609e-02,-3.5777e+00,-2.5275e+00,2.5220e+00,3.6456e+00
2.0000e+03,4.5000e+01,1.0000e+00,4.3021e+00,-1.1122e+06,-1.1122e+06,-4.4978e-02,-inf,8.7419e-02,7.6458e+00,inf,1.8723e+02,-1.2073e+00,-1.9069e+00,-4.4099e+00,-9.8585e-01,-1.9632e+00,1.5003e+00,-2.6311e+00,1.8179e+00,3.5845e+00
2.0000e+03,4.6000e+01,1.0000e+00,4.3935e+00,-1.1122e+06,-1.1122e+06,-4.5977e-02,-inf,8.7425e-02,7.6469e+00,inf,1.9127e+02,1.0223e-01,-1.2537e+00,-4.6829e+00,-4.3124e+00,9.5751e-02,-4.6410e+00,1.0585e+00,3.3786e+00,2.6522e+00
2.0000e+03,4.7000e+01,1.0000e+00,4.4847e+00,-1.1118e+06,-1.1118e+06,-4.6977e-02,-inf,8.7431e-02,7.6479e+00,inf,1.9532e+02,-1.3478e+00,-1.6519e+00,-6.5280e+00,-5.2437e+00,-2.8157e+00,-4.7829e+00,-4.3616e+00,-5.5439e-01,3.5304e+00
2.0000e+03,4.8000e+01,1.0000e+00,4.5758e+00,-1.1114e+06,-1.1114e+06,-4.7976e-02,-inf,8.7437e-02,7.6490e+00,inf,1.9939e+02,-1.2642e+00,-3.4125e-01,-6.7849e+00,-2.2212e+00,-2.5560e+00,-3.3055e+00,-4.1461e+00,3.2057e+00,3.4961e+00
2.0000e+03,4.9000e+01,1.0000e+00,4.6667e+00,-1.1112e+06,-1.1112e+06,-4.8976e-02,-inf,8.7441e-02,7.6498e+00,inf,2.0343e+02,-4.7036e-01,-1.2495e+00,-3.3333e+00,-3.1604e+00,1.2555e+00,2.1028e-01,-1.9891e-01,3.1944e+00,3.3688e+00
2.0000e+03,5.0000e+01,1.0000e+00,4.7574e+00,-1.1111e+06,-1.1111e+06,-4.9975e-02,-inf,8.7447e-02,7.6509e+00,inf,2.0752e+02,-8.7787e-01,-1.0491e+00,-3.4132e-01,-3.2955e+00,-3.8304e+00,-4.7217e+00,-3.6035e+00,-4.4566e-02,3.7521e+00
2.0000e+03,5.1000e+01,1.0000e+00,4.8479e+00,-1.1109e+06,-1.1109e+06,-5.0975e-02,-inf,8.7453e-02,7.6519e+00,inf,2.1158e+02,-6.8358e-01,-1.4278e+00,-2.2162e-01,-1.0675e+00,-5.2937e+00,-1.4019e+00,-6.6182e-01,3.1519e+00,3.4977e+00
2.0000e+03,5.2000e+01,1.0000e+00,4.9383e+00,-1.1107e+06,-1.1107e+06,-5.1974e-02,-inf,8.7460e-02,7.6530e+00,inf,2.1571e+02,-9.8922e-01,-9.1343e-01,-1.9452e+00,-3.5793e-01,-3.5529e-01,-1.4500e+00,2.0128e+00,-3.3875e-01,3.6468e+00
2.0000e+03,5.3000e+01,1.0000e+00,5.0285e+00,-1.1103e+06,-1.1103e+06,-5.2974e-02,-inf,8.7464e-02,7.6538e+00,inf,2.1969e+02,-1.7246e-01,-1.7843e+00,-1.6856e+00,-3.1688e+00,-7.8954e-01,-2.9060e+00,1.0914e+00,2.6003e+00,3.5589e+00
2.0000e+03,5.4000e+01,1.0000e+00,5.1185e+00,-1.1101e+06,-1.1101e+06,-5.3973e-02,-inf,8.7470e-02,7.6549e+00,inf,2.2373e+02,-7.5131e-01,-1.4002e+00,-2.9800e+00,-5.1948e+00,-1.6594e+00,-1.4245e+00,-3.4364e-02,-8.9045e-01,3.5717e+00
2.0000e+03,5.5000e+01,1.0000e+00,5.2083e+00,-1.1098e+06,-1.1098e+06,-5.4973e-02,-inf,8.7476e-02,7.6559e+00,inf,2.2778e+02,-1.1659e+00,-5.0884e-01,-4.1046e+00,-2.7280e+00,-2.8345e+00,-2.8633e+00,-4.2372e+00,3.3972e+00,2.3795e+00
2.0000e+03,5.6000e+01,1.0000e+00,5.2980e+00,-1.1096e+06,-1.1096e+06,-5.5972e-02,-inf,8.7482e-02,7.6570e+00,inf,2.3182e+02,3.0729e-01,-1.2632e+00,-4.8718e+00,-6.3148e+00,-3.0394e+00,-1.6795e+00,1.8179e+00,1.5822e-01,3.6218e+00
2.0000e+03,5.7000e+01,1.0000e+00,5.3875e+00,-1.1095e+06,-1.1095e+06,-5.6972e-02,-inf,8.7487e-02,7.6578e+00,inf,2.3585e+02,-1.4774e+00,-1.4078e+00,-3.3049e+00,8.9796e-01,-4.6197e+00,-4.6372e+00,-3.2645e+00,3.4761e+00,1.8742e+00
2.0000e+03,5.8000e+01,1.0000e+00,5.4769e+00,-1.1094e+06,-1.1094e+06,-5.7971e-02,-inf,8.7493e-02,7.6589e+00,inf,2.3999e+02,-9.9668e-01,-1.4956e+00,-6.4223e+00,-5.6536e+00,-6.3075e-01,-3.4418e+00,-1.9103e+00,-4.5472e-01,3.5498e+00
2.0000e+03,5.9000e+01,1.0000e+00,5.5660e+00,-1.1094e+06,-1.1094e+06,-5.8971e-02,-inf,8.7499e-02,7.6599e+00,inf,2.4413e+02,-9.3079e-01,-5.4050e-01,-6.8673e+00,-3.5524e+00,-2.3885e+00,-2.5246e+00,-3.8104e+00,-1.1139e+00,3.6986e+00
2.0000e+03,6.0000e+01,1.0000e+00,5.6550e+00,-1.1093e+06,-1.1093e+06,-5.9970e-02,-inf,8.7505e-02,7.6610e+00,inf,2.4822e+02,-9.6198e-01,-1.0416e+00,-5.3411e+00,2.6935e-01,-3.1337e+00,-4.8863e+00,-1.0509e+00,3.4358e+00,1.1835e+00
2.0000e+03,6.1000e+01,1.0000e+00,5.7439e+00,-1.1091e+06,-1.1091e+06,-6.0970e-02,-inf,8.7510e-02,7.6618e+00,inf,2.5225e+02,1.1277e-01,-1.0282e+00,-5.7216e+00,-4.6099e+00,-3.8155e+00,-4.3294e+00,2.6249e+00,-3.4443e-01,3.5633e+00
2.0000e+03,6.2000e+01,1.0000e+00,5.8325e+00,-1.1084e+06,-1.1084e+06,-6.1969e-02,-inf,8.7516e-02,7.6628e+00,inf,2.5626e+02,-1.4723e+00,-4.3348e-01,-5.1251e+00,-2.2356e+00,-5.7156e+00,2.0029e+00,-3.7355e+00,3.0602e+00,3.5858e+00
2.0000e+03,6.3000e+01,1.0000e+00,5.9211e+00,-1.1077e+06,-1.1077e+06,-6.2969e-02,-inf,8.7522e-02,7.6639e+00,inf,2.6023e+02,-2.3973e-01,-1.2843e+00,-6.1720e+00,-5.0681e+00,-3.0313e+00,-5.1719e+00,2.2871e-01,2.2880e+00,3.5737e+00
2.0000e+03,6.4000e+01,1.0000e+00,6.0094e+00,-1.1076e+06,-1.1076e+06,-6.3968e-02,-inf,8.7528e-02,7.6650e+00,inf,2.6424e+02,1.1799e-02,-6.3790e-01,-1.5566e+00,-4.1113e+00,-5.1519e+00,-1.5850e+00,8.8230e-01,1.5180e+00,3.7301e+00
2.0000e+03,6.5000e+01,1.0000e+00,6.0976e+00,-1.1076e+06,-1.1076e+06,-6.4968e-02,-inf,8.7533e-02,7.6658e+00,inf,2.6830e+02,-6.9385e-01,-1.4934e+00,-3.7482e+00,-5.3869e+00,-5.9909e+00,-2.8246e+00,7.3668e-01,8.6173e-01,3.5475e+00
2.0000e+03,6.6000e+01,3.0000e+00,6.1740e+00,-1.1075e+06,-1.1075e+06,-6.5967e-02,-inf,8.7539e-02,7.6668e+00,inf,2.8068e+02,-1.6529e-01,-9.2059e-01,-7.2155e+00,-2.2344e+00,2.3490e-01,-5.7205e+00,1.9792e+00,-6.9488e-01,3.7067e+00
2.0000e+03,6.7000e+01,1.0000e+00,6.2617e+00,-1.1072e+06,-1.1073e+06,-6.6967e-02,-inf,8.7545e-02,7.6679e+00,inf,2.8473e+02,-1.8221e-01,-1.3192e+00,-2.0779e+00,-3.4789e+00,-2.4782e-01,8.3285e-01,8.9419e-01,2.4862e+00,3.5782e+00
2.0000e+03,6.8000e+01,1.0000e+00,6.3492e+00,-1.1068e+06,-1.1068e+06,-6.7966e-02,-inf,8.7551e-02,7.6690e+00,inf,2.8880e+02,-1.2493e+00,-1.8003e+00,-6.9771e+00,-5.0759e+00,-5.5986e+00,-5.6244e-01,-3.8135e+00,3.1909e+00,2.1738e+00
2.0000e+03,6.9000e+01,1.0000e+00,6.4366e+00,-1.1065e+06,-1.1065e+06,-6.8966e-02,-inf,8.7555e-02,7.6698e+00,inf,2.9290e+02,-6.1209e-01,-1.5047e-01,-2.3913e+00,-6.2343e+00,-1.7813e+00,-4.7906e+00,2.7990e+00,3.5125e+00,2.9179e+00
2.0000e+03,7.0000e+01,2.0000e+00,6.5177e+00,-1.1064e+06,-1.1064e+06,-6.9965e-02,-inf,8.7561e-02,7.6708e+00,inf,3.0105e+02,-4.6148e-01,-6.6658e-01,-3.6188e+00,-4.4222e+00,4.3859e-01,-1.9720e+00,-1.4576e+00,3.3207e+00,3.0518e+00
2.0000e+03,7.1000e+01,2.0000e+00,6.5985e+00,-1.1062e+06,-1.1062e+06,-7.0965e-02,-inf,8.7567e-02,7.6719e+00,inf,3.0918e+02,-4.6064e-01,-1.0508e+00,-3.1731e+00,-1.9773e+00,-5.2820e+00,7.7433e-02,2.0162e+00,-1.3778e+00,3.6129e+00
2.0000e+03,7.2000e+01,1.0000e+00,6.6852e+00,-1.1061e+06,-1.1061e+06,-7.1964e-02,-inf,8.7573e-02,7.6729e+00,inf,3.1326e+02,-1.3987e+00,-1.3974e+00,-6.3586e+00,-6.8341e+00,-5.4158e+00,-4.8529e+00,8.1455e-01,-3.2786e-01,3.4893e+00
2.0000e+03,7.3000e+01,1.0000e+00,6.7718e+00,-1.1060e+06,-1.1060e+06,-7.2964e-02,-inf,8.7578e-02,7.6738e+00,inf,3.1727e+02,-1.4869e+00,-1.0030e+00,-2.9914e+00,-4.4362e+00,-2.6868e+00,-1.7973e+00,-2.5115e-01,2.8653e+00,3.2978e+00
2.0000e+03,7.4000e+01,1.0000e+00,6.8582e+00,-1.1055e+06,-1.1055e+06,-7.3963e-02,-inf,8.7584e-02,7.6748e+00,inf,3.2129e+02,-1.4216e-01,-1.9629e+00,-5.9009e-01,-8.1674e-01,-3.6797e+00,-4.8406e-01,4.0081e-01,1.8381e+00,3.7151e+00
2.0000e+03,7.5000e+01,1.0000e+00,6.9444e+00,-1.1051e+06,-1.1051e+06,-7.4963e-02,-inf,8.7590e-02,7.6759e+00,inf,3.2532e+02,-5.5989e-01,-1.1398e+00,-1.6080e+00,-4.3589e+00,-1.7643e+00,-2.3743e+00,-2.2560e+00,2.7636e+00,3.4335e+00
2.0000e+03,7.6000e+01,1.0000e+00,7.0305e+00,-1.1045e+06,-1.1045e+06,-7.5962e-02,-inf,8.7596e-02,7.6769e+00,inf,3.2942e+02,4.3400e-01,-9.0336e-01,-5.2885e+00,-5.8000e+00,-3.0092e+00,1.9145e+00,-1.7764e+00,3.2380e+00,3.2590e+00
2.0000e+03,7.7000e+01,1.0000e+00,7.1165e+00,-1.1042e+06,-1.1042e+06,-7.6962e-02,-inf,8.7601e-02,7.6777e+00,inf,3.3349e+02,-6.0407e-01,-3.0047e-01,-5.5269e+00,-4.1766e+00,-1.5828e+00,-2.8140e+00,-2.6817e+00,2.9624e+00,3.6344e+00
2.0000e+03,7.8000e+01,1.0000e+00,7.2022e+00,-1.1038e+06,-1.1038e+06,-7.7961e-02,-inf,8.7607e-02,7.6788e+00,inf,3.3753e+02,-4.9828e-01,-4.7984e-01,-1.0626e+00,-2.2995e+00,-2.0165e+00,-1.0598e+00,-4.3776e+00,3.4705e+00,1.1943e+00
2.0000e+03,7.9000e+01,1.0000e+00,7.2878e+00,-1.1036e+06,-1.1036e+06,-7.8961e-02,-inf,8.7613e-02,7.6799e+00,inf,3.4151e+02,-1.1655e+00,-1.6234e-01,-7.4020e+00,-2.3394e+00,-2.2463e+00,-5.1680e+00,-2.8251e+00,3.0339e+00,3.6624e+00
2.0000e+03,8.0000e+01,1.0000e+00,7.3733e+00,-1.1029e+06,-1.1029e+06,-7.9960e-02,-inf,8.7619e-02,7.6809e+00,inf,3.4560e+02,1.0690e-01,-1.9443e+00,-5.0145e+00,-2.3217e+00,-6.0798e+00,-5.1583e-01,-1.6532e+00,2.9209e+00,3.2857e+00
2.0000e+03,8.1000e+01,1.0000e+00,7.4586e+00,-1.1028e+06,-1.1029e+06,-8.0960e-02,-inf,8.7625e-02,7.6820e+00,inf,3.4962e+02,1.0990e-01,-1.1605e+00,-4.0926e+00,-6.8378e-01,1.5776e-01,-4.6255e+00,-3.9653e+00,2.7087e-01,3.6750e+00
2.0000e+03,8.2000e+01,2.0000e+00,7.5368e+00,-1.1027e+06,-1.1027e+06,-8.1959e-02,-inf,8.7630e-02,7.6828e+00,inf,3.5775e+02,4.4455e-01,-6.3246e-01,-5.5619e+00,-6.8379e+00,-5.1867e+00,-4.9811e+00,-4.1451e+00,1.2802e+00,3.5906e+00
