nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logNpix
2.0000e+03,3.0000e+01,4.5000e+01,3.2632e+01,-1.0270e+06,-1.0270e+06,-6.1388e-01,-1.0270e+06,3.2148e-01,5.2190e+00,inf,2.0985e+01,2.0780e-01,-1.4259e+00,2.3461e+00
2.0000e+03,3.1000e+01,4.6000e+01,3.3333e+01,-9.7412e+05,-9.7412e+05,-6.3368e-01,-9.7412e+05,3.2209e-01,5.2388e+00,inf,2.1448e+01,-1.1086e+00,-1.2354e+00,2.1077e+00
2.0000e+03,3.2000e+01,4.9000e+01,3.3333e+01,-9.5902e+05,-9.5903e+05,-6.5349e-01,-9.5903e+05,3.2270e-01,5.2587e+00,9.6904e+05,2.2854e+01,-1.1348e+00,-1.9641e-01,3.4131e+00
2.0000e+03,3.3000e+01,5.2000e+01,3.3333e+01,-9.2459e+05,-9.2459e+05,-6.7329e-01,-9.2459e+05,3.2331e-01,5.2785e+00,9.5395e+05,2.4226e+01,-8.8005e-02,-1.7003e+00,3.4921e+00
2.0000e+03,3.4000e+01,5.5000e+01,3.3333e+01,-8.9122e+05,-8.9122e+05,-6.9309e-01,-8.9122e+05,3.2391e-01,5.2982e+00,9.1952e+05,2.5628e+01,2.3208e-02,-1.7119e-01,3.3172e+00
2.0000e+03,3.5000e+01,5.8000e+01,3.3333e+01,-8.7028e+05,-8.7029e+05,-7.1289e-01,-8.7029e+05,3.2452e-01,5.3180e+00,8.8614e+05,2.7030e+01,-8.4066e-01,-9.9407e-01,2.2238e+00
2.0000e+03,3.6000e+01,6.0000e+01,3.3636e+01,-8.4510e+05,-8.4510e+05,-7.3270e-01,-8.4510e+05,3.2512e-01,5.3379e+00,8.6521e+05,2.7966e+01,-1.0534e+00,-1.1609e+00,2.1458e+00
2.0000e+03,3.7000e+01,6.1000e+01,3.4234e+01,-8.4059e+05,-8.4060e+05,-7.5250e-01,-8.4060e+05,3.2572e-01,5.3577e+00,8.4003e+05,2.8429e+01,-2.7570e-01,-1.6360e-01,3.2515e+00
2.0000e+03,3.8000e+01,6.2000e+01,3.4821e+01,-8.1198e+05,-8.1199e+05,-7.7230e-01,-8.1199e+05,3.2633e-01,5.3775e+00,8.3552e+05,2.8892e+01,-1.2097e+00,-1.8826e+00,2.1180e+00
2.0000e+03,3.9000e+01,6.8000e+01,3.3898e+01,-7.7138e+05,-7.7138e+05,-7.9211e-01,-7.7138e+05,3.2692e-01,5.3972e+00,8.0691e+05,3.1706e+01,-4.7199e-01,-2.6226e-01,3.4407e+00
2.0000e+03,4.0000e+01,7.1000e+01,3.3884e+01,-7.5095e+05,-7.5095e+05,-8.1191e-01,-7.5095e+05,3.2752e-01,5.4171e+00,7.6631e+05,3.3108e+01,4.9930e-01,-1.7829e+00,2.6548e+00
2.0000e+03,4.1000e+01,7.2000e+01,3.4426e+01,-7.4175e+05,-7.4176e+05,-8.3171e-01,-7.4176e+05,3.2812e-01,5.4369e+00,7.4588e+05,3.3578e+01,-1.2125e+00,-5.9148e-01,3.4092e+00
2.0000e+03,4.2000e+01,7.4000e+01,3.4677e+01,-7.0513e+05,-7.0514e+05,-8.5151e-01,-7.0514e+05,3.2872e-01,5.4567e+00,7.3668e+05,3.4519e+01,3.6628e-01,-6.9724e-01,2.7944e+00
2.0000e+03,4.3000e+01,7.5000e+01,3.5200e+01,-6.5743e+05,-6.5744e+05,-8.7132e-01,-6.5744e+05,3.2931e-01,5.4764e+00,7.0006e+05,3.4987e+01,-1.4956e+00,-1.9161e+00,2.2836e+00
2.0000e+03,4.4000e+01,7.7000e+01,3.5433e+01,-5.8045e+05,-5.8046e+05,-8.9112e-01,-5.8046e+05,3.2991e-01,5.4963e+00,6.5236e+05,3.5914e+01,-3.6326e-01,-1.5965e+00,3.3966e+00
2.0000e+03,4.5000e+01,8.5000e+01,3.4074e+01,-5.6788e+05,-5.6788e+05,-9.1092e-01,-5.6788e+05,3.3050e-01,5.5161e+00,5.7538e+05,3.9639e+01,-1.4268e+00,-2.6370e-01,3.3457e+00
2.0000e+03,4.6000e+01,9.5000e+01,3.2414e+01,-5.6466e+05,-5.6466e+05,-9.3072e-01,-5.6466e+05,3.3110e-01,5.5359e+00,5.6281e+05,4.4268e+01,-3.0169e-01,-1.4177e+00,2.3028e+00
2.0000e+03,4.7000e+01,9.8000e+01,3.2432e+01,-5.6245e+05,-5.6245e+05,-9.5053e-01,-5.6245e+05,3.3169e-01,5.5557e+00,5.5959e+05,4.5658e+01,-1.3586e+00,-1.6848e+00,2.3231e+00
2.0000e+03,4.8000e+01,9.9000e+01,3.2886e+01,-5.3316e+05,-5.3316e+05,-9.7033e-01,-5.3316e+05,3.3228e-01,5.5755e+00,5.5738e+05,4.6126e+01,-5.5530e-01,-2.8625e-01,3.3295e+00
2.0000e+03,4.9000e+01,1.0000e+02,3.3333e+01,-5.1846e+05,-5.1847e+05,-9.9013e-01,-5.1847e+05,3.3287e-01,5.5953e+00,5.2808e+05,4.6601e+01,-6.7984e-01,-1.9162e+00,2.3484e+00
2.0000e+03,5.0000e+01,1.0400e+02,3.3117e+01,-5.1622e+05,-5.1622e+05,-1.0099e+00,-5.1622e+05,3.3346e-01,5.6151e+00,5.1339e+05,4.8463e+01,-3.5153e-01,-9.4552e-01,2.3953e+00
2.0000e+03,5.1000e+01,1.1000e+02,3.2500e+01,-5.1060e+05,-5.1061e+05,-1.0297e+00,-5.1061e+05,3.3404e-01,5.6349e+00,5.1115e+05,5.1273e+01,-1.2057e+00,-1.9407e+00,3.1878e+00
2.0000e+03,5.2000e+01,1.1300e+02,3.2515e+01,-5.0763e+05,-5.0763e+05,-1.0495e+00,-5.0763e+05,3.3463e-01,5.6547e+00,5.0553e+05,5.2660e+01,-2.3973e-01,-1.2843e+00,2.4256e+00
2.0000e+03,5.3000e+01,1.1400e+02,3.2927e+01,-4.9390e+05,-4.9390e+05,-1.0693e+00,-4.9390e+05,3.3522e-01,5.6745e+00,5.0256e+05,5.3129e+01,-1.2459e+00,-1.1720e+00,3.2349e+00
2.0000e+03,5.4000e+01,1.2200e+02,3.1977e+01,-4.7344e+05,-4.7344e+05,-1.0891e+00,-4.7344e+05,3.3580e-01,5.6943e+00,4.8883e+05,5.6828e+01,-6.4958e-01,-1.7222e+00,2.4324e+00
2.0000e+03,5.5000e+01,1.2700e+02,3.1638e+01,-4.6895e+05,-4.6895e+05,-1.1089e+00,-4.6895e+05,3.3638e-01,5.7141e+00,4.6837e+05,5.9158e+01,-5.5673e-01,-1.7857e+00,2.4584e+00
2.0000e+03,5.6000e+01,1.3100e+02,3.1492e+01,-4.4994e+05,-4.4994e+05,-1.1287e+00,-4.4994e+05,3.3697e-01,5.7339e+00,4.6388e+05,6.1012e+01,-1.3900e+00,-1.3536e+00,3.1810e+00
2.0000e+03,5.7000e+01,1.3900e+02,3.0688e+01,-4.4806e+05,-4.4806e+05,-1.1486e+00,-4.4806e+05,3.3755e-01,5.7537e+00,4.4487e+05,6.4700e+01,-1.4626e+00,-1.4284e+00,3.1610e+00
2.0000e+03,5.8000e+01,1.4500e+02,3.0256e+01,-4.4645e+05,-4.4646e+05,-1.1684e+00,-4.4646e+05,3.3813e-01,5.7735e+00,4.4299e+05,6.7474e+01,4.2891e-01,-1.9659e+00,3.3531e+00
2.0000e+03,5.9000e+01,1.4900e+02,3.0151e+01,-4.3343e+05,-4.3344e+05,-1.1882e+00,-4.3344e+05,3.3871e-01,5.7933e+00,4.4138e+05,6.9342e+01,-1.6116e-01,-4.6577e-01,3.4162e+00
2.0000e+03,6.0000e+01,1.5200e+02,3.0198e+01,-4.1392e+05,-4.1392e+05,-1.2080e+00,-4.1392e+05,3.3929e-01,5.8131e+00,4.2836e+05,7.0736e+01,-1.2151e+00,-8.9506e-01,2.5461e+00
2.0000e+03,6.1000e+01,1.5300e+02,3.0542e+01,-4.1280e+05,-4.1281e+05,-1.2278e+00,-4.1281e+05,3.3986e-01,5.8329e+00,4.0884e+05,7.1207e+01,1.0321e-01,-4.3453e-01,3.4027e+00
2.0000e+03,6.2000e+01,1.5500e+02,3.0732e+01,-3.9942e+05,-3.9943e+05,-1.2476e+00,-3.9943e+05,3.4044e-01,5.8527e+00,4.0773e+05,7.2136e+01,-1.3737e+00,-1.9356e+00,2.4849e+00
2.0000e+03,6.3000e+01,1.5800e+02,3.0769e+01,-3.8588e+05,-3.8588e+05,-1.2674e+00,-3.8588e+05,3.4102e-01,5.8725e+00,3.9435e+05,7.3547e+01,-9.3326e-02,-1.8679e+00,3.3380e+00
2.0000e+03,6.4000e+01,1.6100e+02,3.0806e+01,-3.8417e+05,-3.8418e+05,-1.2872e+00,-3.8418e+05,3.4159e-01,5.8924e+00,3.8081e+05,7.4917e+01,2.5814e-01,-1.4948e+00,2.6960e+00
2.0000e+03,6.5000e+01,1.6300e+02,3.0986e+01,-3.8395e+05,-3.8395e+05,-1.3070e+00,-3.8395e+05,3.4216e-01,5.9121e+00,3.7910e+05,7.5851e+01,-1.3307e-01,-5.7460e-01,2.7405e+00
2.0000e+03,6.6000e+01,1.6400e+02,3.1308e+01,-3.7046e+05,-3.7046e+05,-1.3268e+00,-3.7046e+05,3.4274e-01,5.9320e+00,3.7888e+05,7.6317e+01,4.4758e-01,-9.2904e-01,2.8896e+00
2.0000e+03,6.7000e+01,1.6700e+02,3.1336e+01,-3.5412e+05,-3.5412e+05,-1.3466e+00,-3.5412e+05,3.4331e-01,5.9517e+00,3.6539e+05,7.7694e+01,-1.0687e+00,-5.3011e-01,2.7312e+00
2.0000e+03,6.8000e+01,1.7200e+02,3.1081e+01,-3.5298e+05,-3.5298e+05,-1.3664e+00,-3.5298e+05,3.4388e-01,5.9716e+00,3.4904e+05,8.0008e+01,-8.6539e-01,-3.6337e-01,3.0151e+00
2.0000e+03,6.9000e+01,1.7300e+02,3.1390e+01,-3.2011e+05,-3.2011e+05,-1.3862e+00,-3.2011e+05,3.4445e-01,5.9913e+00,3.4790e+05,8.0488e+01,2.1295e-01,-5.4441e-01,3.3847e+00
2.0000e+03,7.0000e+01,1.8200e+02,3.0603e+01,-3.0853e+05,-3.0854e+05,-1.4060e+00,-3.0854e+05,3.4502e-01,6.0112e+00,3.1503e+05,8.4656e+01,1.6201e-01,-7.3255e-01,2.8766e+00
2.0000e+03,7.1000e+01,1.9100e+02,2.9876e+01,-2.9980e+05,-2.9981e+05,-1.4258e+00,-2.9981e+05,3.4558e-01,6.0310e+00,3.0346e+05,8.8830e+01,-1.0376e+00,-1.9509e+00,2.5147e+00
2.0000e+03,7.2000e+01,1.9500e+02,2.9796e+01,-2.7425e+05,-2.7426e+05,-1.4456e+00,-2.7426e+05,3.4615e-01,6.0508e+00,2.9473e+05,9.1289e+01,8.4995e-02,-1.3415e+00,2.7144e+00
2.0000e+03,7.3000e+01,1.9700e+02,2.9960e+01,-2.6812e+05,-2.6813e+05,-1.4654e+00,-2.6813e+05,3.4672e-01,6.0706e+00,2.6918e+05,9.2512e+01,-3.0353e-01,-1.7871e+00,2.5943e+00
2.0000e+03,7.4000e+01,1.9800e+02,3.0242e+01,-2.6295e+05,-2.6295e+05,-1.4852e+00,-2.6295e+05,3.4728e-01,6.0904e+00,2.6305e+05,9.3118e+01,-1.4654e+00,-1.8627e+00,2.6412e+00
2.0000e+03,7.5000e+01,2.0500e+02,2.9804e+01,-2.6103e+05,-2.6103e+05,-1.5050e+00,-2.6103e+05,3.4785e-01,6.1102e+00,2.5788e+05,9.7232e+01,-1.2819e+00,-1.2788e+00,3.1179e+00
2.0000e+03,7.6000e+01,2.0700e+02,2.9961e+01,-2.5487e+05,-2.5487e+05,-1.5248e+00,-2.5487e+05,3.4841e-01,6.1300e+00,2.5595e+05,9.8415e+01,2.1017e-01,-1.9603e+00,3.2834e+00
2.0000e+03,7.7000e+01,2.0800e+02,3.0233e+01,-2.5190e+05,-2.5191e+05,-1.5446e+00,-2.5191e+05,3.4897e-01,6.1498e+00,2.4980e+05,9.8973e+01,-1.7791e-01,-7.3937e-01,2.7419e+00
2.0000e+03,7.8000e+01,2.1000e+02,3.0385e+01,-2.2654e+05,-2.2654e+05,-1.5644e+00,-2.2654e+05,3.4953e-01,6.1696e+00,2.4683e+05,1.0012e+02,-8.2745e-01,-1.5037e+00,2.6048e+00
2.0000e+03,7.9000e+01,2.1200e+02,3.0534e+01,-1.7212e+05,-1.7213e+05,-1.5842e+00,-1.7213e+05,3.5009e-01,6.1894e+00,2.2147e+05,1.0124e+02,-1.1753e+00,-1.4849e+00,2.6852e+00
2.0000e+03,8.0000e+01,2.1400e+02,3.0682e+01,-1.7150e+05,-1.7151e+05,-1.6040e+00,-1.7151e+05,3.5065e-01,6.2092e+00,1.6705e+05,1.0236e+02,1.3741e-01,-9.0976e-01,2.9025e+00
2.0000e+03,8.1000e+01,2.1600e+02,3.0827e+01,-1.5337e+05,-1.5338e+05,-1.6238e+00,-1.5338e+05,3.5121e-01,6.2290e+00,1.6643e+05,1.0347e+02,-3.8407e-01,-1.3545e+00,2.6773e+00
2.0000e+03,8.2000e+01,2.1700e+02,3.1086e+01,-1.5173e+05,-1.5173e+05,-1.6436e+00,-1.5173e+05,3.5177e-01,6.2488e+00,1.4830e+05,1.0403e+02,-2.7527e-01,-8.8869e-01,3.2590e+00
2.0000e+03,8.3000e+01,2.1800e+02,3.1343e+01,-1.3814e+05,-1.3814e+05,-1.6634e+00,-1.3814e+05,3.5233e-01,6.2686e+00,1.4665e+05,1.0460e+02,-2.1817e-01,-1.3400e+00,3.2134e+00
2.0000e+03,8.4000e+01,2.1900e+02,3.1599e+01,-1.3041e+05,-1.3041e+05,-1.6832e+00,-1.3041e+05,3.5288e-01,6.2884e+00,1.3307e+05,1.0517e+02,-2.5408e-01,-1.1741e+00,2.7261e+00
2.0000e+03,8.5000e+01,2.2000e+02,3.1852e+01,-1.2868e+05,-1.2869e+05,-1.7030e+00,-1.2869e+05,3.5344e-01,6.3082e+00,1.2533e+05,1.0574e+02,-6.2104e-01,-1.4359e+00,2.6700e+00
2.0000e+03,8.6000e+01,2.2400e+02,3.1752e+01,-1.2724e+05,-1.2725e+05,-1.7228e+00,-1.2725e+05,3.5399e-01,6.3280e+00,1.2361e+05,1.0797e+02,-1.4876e+00,-1.3987e+00,2.8738e+00
2.0000e+03,8.7000e+01,2.2600e+02,3.1884e+01,-1.2600e+05,-1.2601e+05,-1.7426e+00,-1.2601e+05,3.5455e-01,6.3478e+00,1.2217e+05,1.0909e+02,3.7230e-02,-5.1166e-01,3.1998e+00
2.0000e+03,8.8000e+01,2.2700e+02,3.2130e+01,-1.2446e+05,-1.2446e+05,-1.7624e+00,-1.2446e+05,3.5510e-01,6.3676e+00,1.2093e+05,1.0965e+02,-7.7423e-01,-6.9144e-01,3.2096e+00
2.0000e+03,8.9000e+01,2.3000e+02,3.2143e+01,-1.2437e+05,-1.2438e+05,-1.7822e+00,-1.2438e+05,3.5565e-01,6.3874e+00,1.1938e+05,1.1131e+02,-1.4175e+00,-1.6503e+00,2.8402e+00
2.0000e+03,9.0000e+01,2.3200e+02,3.2270e+01,-1.1573e+05,-1.1573e+05,-1.8020e+00,-1.1573e+05,3.5620e-01,6.4072e+00,1.1930e+05,1.1243e+02,-1.3961e+00,-9.6803e-01,2.8100e+00
2.0000e+03,9.1000e+01,2.3400e+02,3.2394e+01,-1.1283e+05,-1.1284e+05,-1.8218e+00,-1.1284e+05,3.5675e-01,6.4270e+00,1.1065e+05,1.1353e+02,-1.0627e-01,-7.1947e-01,3.2652e+00
2.0000e+03,9.2000e+01,2.3700e+02,3.2404e+01,-1.1167e+05,-1.1168e+05,-1.8416e+00,-1.1168e+05,3.5730e-01,6.4468e+00,1.0776e+05,1.1522e+02,-2.6921e-01,-1.8492e+00,2.7376e+00
2.0000e+03,9.3000e+01,2.3900e+02,3.2526e+01,-1.1136e+05,-1.1137e+05,-1.8614e+00,-1.1137e+05,3.5785e-01,6.4666e+00,1.0660e+05,1.1632e+02,4.0286e-01,-1.0393e+00,3.0051e+00
2.0000e+03,9.4000e+01,2.4000e+02,3.2759e+01,-1.0286e+05,-1.0287e+05,-1.8812e+00,-1.0287e+05,3.5840e-01,6.4864e+00,1.0629e+05,1.1688e+02,-1.4053e+00,-6.5024e-01,3.1892e+00
2.0000e+03,9.5000e+01,2.4100e+02,3.2990e+01,-9.1831e+04,-9.1838e+04,-1.9011e+00,-9.1838e+04,3.5894e-01,6.5062e+00,9.7788e+04,1.1742e+02,-7.7352e-01,-5.3856e-01,2.9511e+00
2.0000e+03,9.6000e+01,2.4300e+02,3.3106e+01,-9.1799e+04,-9.1806e+04,-1.9209e+00,-9.1806e+04,3.5949e-01,6.5260e+00,8.6760e+04,1.1849e+02,-8.0870e-01,-1.5201e+00,3.0716e+00
2.0000e+03,9.7000e+01,2.4600e+02,3.3108e+01,-8.7429e+04,-8.7436e+04,-1.9407e+00,-8.7436e+04,3.6003e-01,6.5458e+00,8.6727e+04,1.2013e+02,-1.3329e+00,-4.7830e-01,3.0185e+00
2.0000e+03,9.8000e+01,2.4700e+02,3.3333e+01,-8.6112e+04,-8.6119e+04,-1.9605e+00,-8.6119e+04,3.6058e-01,6.5656e+00,8.2357e+04,1.2069e+02,7.8516e-02,-1.8030e+00,2.8847e+00
2.0000e+03,9.9000e+01,2.5100e+02,3.3223e+01,-8.4759e+04,-8.4765e+04,-1.9803e+00,-8.4765e+04,3.6112e-01,6.5854e+00,8.1040e+04,1.2294e+02,-4.3338e-01,-1.9134e+00,3.1229e+00
2.0000e+03,1.0000e+02,2.5600e+02,3.3007e+01,-8.4231e+04,-8.4237e+04,-2.0001e+00,-8.4237e+04,3.6166e-01,6.6052e+00,7.9687e+04,1.2577e+02,-1.4576e+00,-1.1330e+00,2.8926e+00
2.0000e+03,1.0100e+02,2.5800e+02,3.3117e+01,-8.3437e+04,-8.3444e+04,-2.0199e+00,-8.3444e+04,3.6221e-01,6.6250e+00,7.9159e+04,1.2690e+02,-3.8889e-01,-5.5867e-01,3.0039e+00
2.0000e+03,1.0200e+02,2.6200e+02,3.3013e+01,-8.0992e+04,-8.0998e+04,-2.0397e+00,-8.0998e+04,3.6275e-01,6.6448e+00,7.8365e+04,1.2915e+02,-8.3325e-01,-9.6371e-01,2.7894e+00
2.0000e+03,1.0300e+02,2.6300e+02,3.3227e+01,-7.9743e+04,-7.9750e+04,-2.0595e+00,-7.9750e+04,3.6329e-01,6.6646e+00,7.5920e+04,1.2971e+02,-1.1543e+00,-1.5715e+00,2.8627e+00
2.0000e+03,1.0400e+02,2.6500e+02,3.3333e+01,-7.9301e+04,-7.9308e+04,-2.0793e+00,-7.9308e+04,3.6383e-01,6.6844e+00,7.4671e+04,1.3086e+02,-7.4719e-01,-1.4061e+00,2.7439e+00
2.0000e+03,1.0500e+02,2.6800e+02,3.3333e+01,-7.8638e+04,-7.8644e+04,-2.0991e+00,-7.8644e+04,3.6436e-01,6.7042e+00,7.4229e+04,1.3253e+02,-1.2612e+00,-5.2295e-01,3.1746e+00
2.0000e+03,1.0600e+02,2.7000e+02,3.3438e+01,-7.7068e+04,-7.7075e+04,-2.1189e+00,-7.7075e+04,3.6490e-01,6.7241e+00,7.3566e+04,1.3361e+02,-3.7345e-01,-1.9237e+00,3.1310e+00
2.0000e+03,1.0700e+02,2.7100e+02,3.3645e+01,-7.7039e+04,-7.7045e+04,-2.1387e+00,-7.7045e+04,3.6544e-01,6.7439e+00,7.1996e+04,1.3417e+02,-2.9632e-01,-8.2342e-01,3.2131e+00
2.0000e+03,1.0800e+02,2.7200e+02,3.3851e+01,-7.6468e+04,-7.6475e+04,-2.1585e+00,-7.6475e+04,3.6598e-01,6.7637e+00,7.1967e+04,1.3471e+02,-5.3184e-01,-7.8453e-01,3.1860e+00
2.0000e+03,1.0900e+02,2.8100e+02,3.3233e+01,-7.6288e+04,-7.6295e+04,-2.1783e+00,-7.6295e+04,3.6651e-01,6.7835e+00,7.1396e+04,1.3983e+02,3.6827e-01,-1.0584e+00,3.0247e+00
2.0000e+03,1.1000e+02,2.8500e+02,3.3134e+01,-7.5064e+04,-7.5070e+04,-2.1981e+00,-7.5070e+04,3.6705e-01,6.8033e+00,7.1216e+04,1.4205e+02,-1.1363e+00,-1.5670e+00,2.9426e+00
