logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
2.3065e-02,-1.4047e+00,-1.0013e+00,3.1702e-01,9.2320e-01,4.7079e-01,3.5200e+00,-1.5155e+03
6.3981e-02,-1.6064e+00,-1.6520e+00,3.3481e-01,5.0804e-01,3.4613e-01,3.5222e+00,-1.4847e+03
1.9440e-02,-1.4445e+00,-1.1094e+00,2.9907e-01,1.0441e-01,1.2444e+00,3.5153e+00,-1.4804e+03
6.0283e-02,-1.5546e+00,-1.6651e+00,3.1415e-01,1.0514e+00,3.7486e-01,3.5209e+00,-1.5202e+03
3.8181e-02,-1.4698e+00,-2.6613e+00,3.2954e-01,6.6475e-01,1.4916e+00,3.5137e+00,-1.4943e+03
6.5372e-02,-1.6218e+00,-1.3508e+00,3.3061e-01,6.9236e-01,7.6237e-01,3.5211e+00,-1.4490e+03
6.5650e-02,-1.6206e+00,-8.4944e-01,3.3226e-01,-5.0278e-01,4.1190e-01,3.5258e+00,-1.4926e+03
3.2699e-02,-1.4578e+00,-2.3130e+00,3.3165e-01,9.7103e-01,9.8813e-01,3.5141e+00,-1.4114e+03
5.4076e-02,-1.5620e+00,-1.1738e+00,3.1346e-01,1.2689e-01,1.1981e+00,3.5167e+00,-1.4300e+03
5.3605e-02,-1.5128e+00,-1.2490e+00,2.7675e-01,8.4285e-01,1.1558e+00,3.5177e+00,-1.5239e+03
6.5556e-02,-1.5842e+00,-1.8526e+00,3.3333e-01,8.8379e-01,4.1285e-01,3.5227e+00,-1.3818e+03
2.1485e-02,-1.4411e+00,-1.6702e+00,3.0295e-01,8.9416e-01,5.9203e-01,3.5159e+00,-1.5267e+03
3.1722e-02,-1.4572e+00,-1.8840e+00,3.0980e-01,9.7406e-01,2.3710e-01,3.5166e+00,-1.4084e+03
3.0849e-02,-1.4710e+00,-2.3823e+00,3.2614e-01,-8.5575e-01,1.4333e+00,3.5144e+00,-1.5156e+03
5.5733e-02,-1.5398e+00,-1.1049e+00,3.1791e-01,8.3526e-01,5.3182e-01,3.5205e+00,-1.4385e+03
3.5889e-02,-1.5161e+00,-1.1544e+00,3.3080e-01,-8.2333e-01,7.8849e-01,3.5171e+00,-1.5165e+03
5.0219e-02,-1.5071e+00,-8.7426e-01,2.8847e-01,8.9585e-01,4.9846e-01,3.5193e+00,-1.5046e+03
6.6441e-02,-1.5781e+00,-1.5337e+00,3.2638e-01,1.0009e+00,2.6072e-01,3.5210e+00,-1.5000e+03
5.4914e-02,-1.5406e+00,-8.7227e-01,3.0664e-01,8.5146e-01,1.2640e+00,3.5151e+00,-1.4623e+03
2.2292e-02,-1.4888e+00,-2.9032e+00,3.3013e-01,-1.4173e+00,3.7246e-01,3.5162e+00,-1.5163e+03
3.2464e-02,-1.4393e+00,-8.2694e-01,2.6985e-01,8.8518e-01,4.4915e-01,3.5191e+00,-1.5029e+03
3.6927e-02,-1.4569e+00,-1.3483e+00,3.3470e-01,1.0393e+00,1.5781e+00,3.5073e+00,-1.4293e+03
9.1609e-03,-1.3919e+00,-9.8448e-01,3.2290e-01,-1.9743e-01,1.6992e+00,3.5093e+00,-1.5076e+03
3.0330e-02,-1.4899e+00,-1.3946e+00,2.9887e-01,7.3179e-01,3.9670e-01,3.5150e+00,-1.4683e+03
3.9748e-02,-1.4975e+00,-1.3122e+00,3.3076e-01,6.0887e-01,6.7458e-01,3.5185e+00,-1.4817e+03
4.4912e-02,-1.5419e+00,-1.0029e+00,3.2759e-01,-1.3771e-01,7.9152e-01,3.5193e+00,-1.4759e+03
3.1614e-02,-1.4729e+00,-2.9799e+00,3.2171e-01,7.5806e-01,6.1120e-01,3.5164e+00,-1.4584e+03
5.5645e-02,-1.5410e+00,-1.5634e+00,3.0787e-01,1.0050e+00,1.2411e+00,3.5131e+00,-1.4985e+03
3.5977e-02,-1.5035e+00,-1.6150e+00,3.2606e-01,2.3234e-01,1.4148e+00,3.5128e+00,-1.5244e+03
4.4325e-02,-1.5133e+00,-2.2322e+00,3.2222e-01,9.4371e-01,6.8698e-01,3.5142e+00,-1.5096e+03
3.7603e-02,-1.5292e+00,-2.9367e+00,3.2512e-01,-3.5851e-01,1.1536e+00,3.5167e+00,-1.5262e+03
5.1249e-02,-1.5087e+00,-1.6013e+00,3.1487e-01,8.3054e-01,1.0552e+00,3.5195e+00,-1.5162e+03
2.9759e-02,-1.4487e+00,-1.6570e+00,3.0198e-01,9.4348e-01,1.2943e+00,3.5136e+00,-1.5070e+03
3.5767e-02,-1.4405e+00,-1.9334e+00,3.2999e-01,1.0418e+00,5.3340e-01,3.5183e+00,-1.5234e+03
5.5699e-02,-1.5466e+00,-1.8051e+00,3.3386e-01,8.6456e-01,1.4666e+00,3.5117e+00,-1.5261e+03
3.2145e-02,-1.4674e+00,-2.7286e+00,3.0008e-01,9.9208e-01,9.3585e-01,3.5130e+00,-1.4618e+03
1.6826e-02,-1.4201e+00,-1.0226e+00,2.9057e-01,8.0639e-01,1.4250e+00,3.5112e+00,-1.5143e+03
1.6882e-02,-1.4135e+00,-1.6765e+00,3.2617e-01,1.0363e+00,1.4271e+00,3.5065e+00,-1.4780e+03
3.9818e-02,-1.4759e+00,-2.2386e+00,2.9840e-01,8.3447e-01,1.5357e+00,3.5110e+00,-1.4932e+03
4.0455e-02,-1.4595e+00,-9.0973e-01,3.3081e-01,-3.3667e-01,1.7357e+00,3.5121e+00,-1.4852e+03
5.4020e-02,-1.5217e+00,-7.7207e-01,2.8067e-01,-1.0834e+00,1.6447e+00,3.5146e+00,-1.5217e+03
5.0022e-02,-1.5271e+00,-9.0120e-01,3.0761e-01,9.6324e-01,9.5220e-01,3.5148e+00,-1.5259e+03
1.1010e-02,-1.4235e+00,-2.4752e+00,3.3338e-01,2.7535e-01,1.1925e+00,3.5146e+00,-1.5217e+03
5.4978e-02,-1.5411e+00,-8.5570e-01,2.9014e-01,7.6006e-01,1.3020e+00,3.5155e+00,-1.4601e+03
4.1172e-02,-1.4949e+00,-1.6925e+00,3.3367e-01,8.4870e-01,4.2435e-01,3.5177e+00,-1.4404e+03
2.2232e-02,-1.4503e+00,-7.8607e-01,2.7611e-01,-3.0020e-01,1.2293e+00,3.5168e+00,-1.5196e+03
3.8858e-02,-1.5236e+00,-1.0914e+00,3.1039e-01,-2.2714e-01,4.1822e-01,3.5174e+00,-1.4809e+03
6.3395e-02,-1.6345e+00,-1.3666e+00,3.2667e-01,4.2700e-01,5.8654e-01,3.5215e+00,-1.5273e+03
5.5464e-02,-1.5781e+00,-1.6721e+00,3.2744e-01,2.8582e-01,8.0066e-01,3.5199e+00,-1.4306e+03
3.4511e-02,-1.4580e+00,-8.7405e-01,3.0153e-01,9.6029e-01,1.2417e+00,3.5131e+00,-1.4946e+03
4.3563e-02,-1.5276e+00,-8.7730e-01,3.0698e-01,1.4919e-01,4.4799e-01,3.5200e+00,-1.4837e+03
4.6882e-02,-1.5189e+00,-1.5151e+00,3.3252e-01,9.2584e-01,6.6781e-01,3.5166e+00,-1.5136e+03
2.2701e-02,-1.4373e+00,-1.6128e+00,3.3018e-01,9.1239e-01,7.9396e-01,3.5137e+00,-1.4964e+03
4.1048e-02,-1.4722e+00,-9.9775e-01,2.9567e-01,9.1132e-01,6.3499e-01,3.5181e+00,-1.5282e+03
5.6786e-02,-1.5752e+00,-1.2566e+00,3.2549e-01,2.3213e-01,1.2314e+00,3.5175e+00,-1.5185e+03
5.6017e-02,-1.5665e+00,-2.1804e+00,2.9755e-01,-6.6421e-01,1.3551e+00,3.5187e+00,-1.5282e+03
2.6139e-02,-1.4753e+00,-1.9091e+00,3.1042e-01,7.5878e-01,1.0963e+00,3.5129e+00,-1.5031e+03
3.7451e-02,-1.4721e+00,-9.3180e-01,3.1041e-01,7.3605e-01,1.1203e+00,3.5164e+00,-1.4800e+03
5.6373e-02,-1.5312e+00,-7.7302e-01,3.2805e-01,9.0225e-01,1.0753e+00,3.5163e+00,-1.5189e+03
3.6178e-02,-1.5068e+00,-9.3919e-01,3.2083e-01,-1.6494e-01,7.1729e-01,3.5194e+00,-1.4969e+03
5.0276e-02,-1.5602e+00,-2.4855e+00,3.0444e-01,5.4678e-01,1.4115e+00,3.5121e+00,-1.4949e+03
8.4310e-02,-1.6395e+00,-2.6859e+00,3.3440e-01,1.0591e+00,1.4293e+00,3.5164e+00,-1.4986e+03
3.9984e-02,-1.4762e+00,-1.9021e+00,3.0355e-01,1.0352e+00,3.1537e-01,3.5163e+00,-1.5073e+03
4.1939e-03,-1.4010e+00,-2.8872e+00,3.1427e-01,6.4413e-01,9.8452e-01,3.5147e+00,-1.5170e+03
3.8521e-02,-1.4596e+00,-9.1983e-01,3.1918e-01,-6.8762e-01,1.8738e+00,3.5062e+00,-1.5246e+03
6.5609e-02,-1.5975e+00,-2.9797e+00,2.9723e-01,7.7101e-01,1.1521e+00,3.5196e+00,-1.5087e+03
8.9539e-03,-1.3852e+00,-7.7499e-01,3.2100e-01,1.0036e-01,1.5758e+00,3.5109e+00,-1.5230e+03
2.8025e-02,-1.4469e+00,-1.9311e+00,2.9801e-01,7.9862e-01,1.3512e+00,3.5143e+00,-1.5173e+03
4.4855e-02,-1.5517e+00,-2.0331e+00,3.1940e-01,-9.7450e-01,5.9711e-01,3.5208e+00,-1.5107e+03
2.1678e-02,-1.4395e+00,-1.2483e+00,3.2594e-01,-8.3319e-01,1.3622e+00,3.5163e+00,-1.5198e+03
-7.4694e-04,-1.3992e+00,-1.8255e+00,3.3285e-01,-6.0381e-01,5.8182e-01,3.5165e+00,-1.4986e+03
5.8878e-02,-1.6103e+00,-1.3272e+00,3.2210e-01,-8.1466e-01,5.8772e-01,3.5203e+00,-1.5163e+03
-8.9025e-03,-1.3741e+00,-2.5040e+00,3.2427e-01,-6.4110e-01,8.3094e-01,3.5156e+00,-1.5073e+03
5.6315e-02,-1.5937e+00,-9.9946e-01,3.1887e-01,7.1531e-02,3.8457e-01,3.5205e+00,-1.5245e+03
6.5005e-02,-1.5875e+00,-1.6579e+00,3.3053e-01,5.3651e-01,1.5582e+00,3.5156e+00,-1.4993e+03
-6.7925e-03,-1.3746e+00,-1.2900e+00,3.3308e-01,-2.7022e-01,8.2700e-01,3.5159e+00,-1.5016e+03
1.6562e-02,-1.4399e+00,-2.2113e+00,3.2040e-01,2.9739e-01,1.4157e+00,3.5122e+00,-1.5274e+03
2.8466e-02,-1.4616e+00,-1.1062e+00,3.3408e-01,9.2560e-01,1.1363e+00,3.5104e+00,-1.4583e+03
4.5538e-02,-1.5108e+00,-1.0834e+00,3.1012e-01,6.1520e-01,5.5176e-01,3.5198e+00,-1.5235e+03
5.5679e-02,-1.5313e+00,-1.8912e+00,3.3149e-01,9.1425e-01,1.1110e+00,3.5163e+00,-1.5214e+03
1.0293e-02,-1.4285e+00,-1.1595e+00,3.2778e-01,-4.9228e-01,1.1505e+00,3.5154e+00,-1.4675e+03
6.2215e-02,-1.5833e+00,-3.1860e+00,3.1737e-01,7.9351e-01,2.1873e-01,3.5219e+00,-1.4947e+03
2.6346e-02,-1.4395e+00,-1.9831e+00,3.3350e-01,1.0312e+00,2.5080e-01,3.5154e+00,-1.4965e+03
4.0262e-02,-1.5224e+00,-1.2873e+00,3.1539e-01,-6.1944e-01,7.9689e-01,3.5201e+00,-1.5247e+03
6.4422e-02,-1.6186e+00,-9.4137e-01,3.3094e-01,-1.3341e-01,4.7620e-01,3.5226e+00,-1.5178e+03
8.4426e-02,-1.5851e+00,-1.2070e+00,2.8849e-01,1.0353e+00,1.9368e+00,3.5064e+00,-1.5233e+03
3.8147e-02,-1.5507e+00,-2.9204e+00,3.1606e-01,-1.0642e+00,4.0153e-01,3.5167e+00,-1.4899e+03
6.6870e-02,-1.6181e+00,-2.2710e+00,3.1574e-01,9.1869e-01,3.5008e-01,3.5211e+00,-1.5186e+03
1.4712e-02,-1.4482e+00,-2.0421e+00,3.2911e-01,-7.3109e-01,1.2435e+00,3.5132e+00,-1.5107e+03
5.7584e-02,-1.5264e+00,-1.2016e+00,3.1299e-01,9.6262e-01,1.3009e+00,3.5163e+00,-1.5026e+03
1.3415e-02,-1.3946e+00,-1.7571e+00,3.0667e-01,9.4575e-01,4.4348e-01,3.5160e+00,-1.5197e+03
3.7005e-02,-1.4501e+00,-9.4893e-01,2.7571e-01,9.5221e-01,2.6793e-01,3.5192e+00,-1.5142e+03
5.1196e-02,-1.5585e+00,-1.1160e+00,3.1869e-01,-1.8766e-01,6.2479e-01,3.5222e+00,-1.5203e+03
5.1536e-02,-1.5446e+00,-1.8867e+00,3.2018e-01,2.3649e-02,8.0318e-01,3.5215e+00,-1.5066e+03
2.1672e-02,-1.4541e+00,-1.9471e+00,3.1291e-01,8.2782e-01,7.1514e-01,3.5129e+00,-1.4746e+03
3.6455e-02,-1.5101e+00,-1.0364e+00,3.2587e-01,-5.4847e-01,8.0847e-01,3.5189e+00,-1.4907e+03
3.9402e-02,-1.5231e+00,-1.1996e+00,3.3420e-01,-1.2615e+00,1.2705e+00,3.5162e+00,-1.5257e+03
4.0120e-02,-1.5044e+00,-7.7847e-01,3.2914e-01,4.2298e-01,5.5586e-01,3.5180e+00,-1.5281e+03
4.8533e-02,-1.5330e+00,-1.3884e+00,2.9713e-01,6.3965e-01,8.3553e-01,3.5182e+00,-1.5234e+03
-6.9986e-03,-1.3455e+00,-7.6256e-01,3.2013e-01,1.0072e+00,9.5149e-01,3.5115e+00,-1.5135e+03
3.5243e-02,-1.4890e+00,-8.2065e-01,3.0430e-01,5.3693e-01,1.2673e+00,3.5155e+00,-1.4317e+03
1.6672e-02,-1.4187e+00,-1.2791e+00,3.3456e-01,9.9390e-01,1.2032e+00,3.5100e+00,-1.5125e+03
8.4425e-02,-1.6649e+00,-1.0625e+00,2.8412e-01,9.9216e-01,6.6639e-01,3.5222e+00,-1.5180e+03
2.8740e-02,-1.4414e+00,-7.9504e-01,3.3280e-01,4.7298e-01,6.1219e-01,3.5214e+00,-1.5009e+03
8.9309e-02,-1.7039e+00,-1.3930e+00,2.9485e-01,9.9933e-01,3.6912e-01,3.5215e+00,-1.5178e+03
2.6274e-02,-1.4369e+00,-3.1379e+00,3.2659e-01,1.0108e+00,9.0290e-01,3.5140e+00,-1.4793e+03
4.1298e-02,-1.5094e+00,-1.2935e+00,3.3471e-01,-2.1756e-01,4.6230e-01,3.5217e+00,-1.5146e+03
8.2893e-02,-1.6542e+00,-1.9545e+00,2.9897e-01,9.6153e-01,8.7976e-01,3.5216e+00,-1.5220e+03
2.8122e-02,-1.4541e+00,-1.7906e+00,3.3377e-01,8.0173e-01,1.3666e+00,3.5118e+00,-1.4599e+03
5.7334e-02,-1.5209e+00,-2.0246e+00,3.2746e-01,-8.4779e-01,1.8950e+00,3.5084e+00,-1.4731e+03
4.8401e-02,-1.5541e+00,-1.3963e+00,3.1201e-01,-6.8010e-01,2.9478e-01,3.5224e+00,-1.5216e+03
3.8904e-02,-1.5134e+00,-1.3691e+00,3.0279e-01,-7.3634e-01,1.5994e+00,3.5106e+00,-1.5253e+03
9.1894e-02,-1.6866e+00,-1.8643e+00,3.2986e-01,8.3651e-01,1.4213e+00,3.5200e+00,-1.5234e+03
6.2738e-02,-1.5800e+00,-9.2176e-01,2.9168e-01,9.8547e-01,2.3826e-01,3.5188e+00,-1.5267e+03
4.4647e-02,-1.4985e+00,-3.1665e+00,3.2806e-01,1.0081e+00,8.9140e-01,3.5143e+00,-1.5059e+03
1.2688e-02,-1.4130e+00,-1.0303e+00,3.2613e-01,-3.8999e-01,1.0137e+00,3.5183e+00,-1.4955e+03
-7.7102e-03,-1.3657e+00,-1.0288e+00,2.8667e-01,4.6491e-01,1.0659e+00,3.5145e+00,-1.5044e+03
5.5522e-02,-1.5679e+00,-1.0967e+00,3.0297e-01,-2.1905e-01,1.5991e+00,3.5128e+00,-1.5253e+03
5.5935e-02,-1.5342e+00,-9.6291e-01,3.1581e-01,9.6721e-01,3.8582e-01,3.5182e+00,-1.4883e+03
6.5756e-02,-1.6034e+00,-9.7728e-01,2.8108e-01,1.0403e+00,2.6427e-01,3.5185e+00,-1.5107e+03
2.9077e-02,-1.4601e+00,-7.8690e-01,3.0283e-01,8.9129e-01,6.7312e-01,3.5143e+00,-1.4487e+03
3.1842e-02,-1.4767e+00,-1.0002e+00,3.1710e-01,-6.4089e-02,1.2998e+00,3.5169e+00,-1.4547e+03
3.6398e-02,-1.4644e+00,-2.9411e+00,3.3049e-01,1.0002e+00,8.1358e-01,3.5144e+00,-1.5231e+03
1.0907e-03,-1.3991e+00,-1.4930e+00,3.3040e-01,-7.1959e-01,6.5797e-01,3.5174e+00,-1.5069e+03
4.0086e-02,-1.4676e+00,-1.6823e+00,2.9680e-01,-7.7454e-01,1.7453e+00,3.5121e+00,-1.5140e+03
3.0848e-02,-1.5027e+00,-9.4439e-01,2.8888e-01,-1.1237e-01,2.8633e-01,3.5170e+00,-1.4530e+03
6.4786e-02,-1.6141e+00,-1.4503e+00,2.9571e-01,5.8294e-01,1.1793e+00,3.5184e+00,-1.5200e+03
4.2160e-02,-1.4325e+00,-8.0907e-01,3.2108e-01,8.9651e-01,1.7263e+00,3.5090e+00,-1.4814e+03
7.3569e-02,-1.5950e+00,-9.6355e-01,3.3254e-01,9.9587e-01,1.2366e+00,3.5183e+00,-1.4582e+03
5.8952e-02,-1.5319e+00,-1.1907e+00,3.1485e-01,9.5578e-01,9.0314e-01,3.5183e+00,-1.4482e+03
9.7255e-02,-1.6775e+00,-1.1982e+00,3.3048e-01,5.8571e-01,1.8014e+00,3.5141e+00,-1.5226e+03
4.4250e-02,-1.5022e+00,-1.4503e+00,3.2901e-01,1.0043e+00,3.3225e-01,3.5158e+00,-1.5030e+03
5.3526e-02,-1.5185e+00,-8.7159e-01,3.0744e-01,4.6773e-02,1.3774e+00,3.5188e+00,-1.5229e+03
5.3902e-02,-1.5487e+00,-1.1253e+00,2.9933e-01,1.5991e-01,1.3220e+00,3.5168e+00,-1.4951e+03
3.3879e-02,-1.4456e+00,-2.3260e+00,2.9451e-01,9.8684e-01,1.4342e+00,3.5128e+00,-1.5189e+03
5.4524e-02,-1.5338e+00,-8.6929e-01,3.1753e-01,3.8762e-01,1.1271e+00,3.5194e+00,-1.5194e+03
4.5401e-02,-1.4924e+00,-1.2380e+00,3.2334e-01,9.9290e-01,8.8744e-01,3.5163e+00,-1.4986e+03
3.0136e-02,-1.4525e+00,-2.1028e+00,3.3163e-01,1.0035e+00,6.8220e-01,3.5162e+00,-1.4029e+03
5.9943e-02,-1.6040e+00,-1.1581e+00,3.0238e-01,5.2663e-01,5.6344e-01,3.5215e+00,-1.4719e+03
4.5264e-02,-1.4909e+00,-1.7306e+00,3.2578e-01,-1.1608e+00,1.7631e+00,3.5120e+00,-1.5091e+03
5.7579e-02,-1.5621e+00,-1.8839e+00,3.1957e-01,4.5225e-01,8.5913e-01,3.5218e+00,-1.4971e+03
1.0980e-01,-1.7975e+00,-1.0592e+00,2.7992e-01,9.1121e-01,6.1870e-01,3.5255e+00,-1.5223e+03
2.6118e-02,-1.4555e+00,-1.9554e+00,3.2706e-01,7.6127e-01,4.8345e-01,3.5172e+00,-1.4811e+03
1.2118e-02,-1.4407e+00,-9.6758e-01,3.1978e-01,-1.3503e+00,9.6242e-01,3.5161e+00,-1.4757e+03
1.2020e-02,-1.3969e+00,-7.4777e-01,2.9952e-01,5.7542e-01,1.3770e+00,3.5134e+00,-1.4826e+03
3.2677e-02,-1.4681e+00,-2.8566e+00,3.3214e-01,8.9774e-01,1.1355e+00,3.5123e+00,-1.4682e+03
4.7679e-02,-1.5166e+00,-8.7475e-01,3.2432e-01,-3.3193e-01,1.1813e+00,3.5199e+00,-1.5259e+03
3.6133e-02,-1.5097e+00,-1.2700e+00,3.3145e-01,-6.3220e-01,5.0317e-01,3.5204e+00,-1.4787e+03
-5.6414e-03,-1.3465e+00,-1.1099e+00,3.1553e-01,-4.6411e-01,1.7366e+00,3.5055e+00,-1.5237e+03
5.6062e-02,-1.5589e+00,-8.7153e-01,3.2106e-01,4.8393e-01,1.2830e+00,3.5167e+00,-1.3895e+03
4.4500e-02,-1.5195e+00,-7.6756e-01,2.2480e-01,6.2426e-01,7.8534e-01,3.5170e+00,-1.5087e+03
2.8152e-02,-1.4604e+00,-1.8931e+00,3.0942e-01,8.3464e-01,1.3594e+00,3.5117e+00,-1.4961e+03
5.7312e-02,-1.5353e+00,-2.3923e+00,3.2344e-01,8.6619e-01,9.6294e-01,3.5195e+00,-1.4079e+03
3.4152e-02,-1.4655e+00,-2.0635e+00,3.2491e-01,4.7041e-01,1.2954e+00,3.5175e+00,-1.4704e+03
2.0433e-02,-1.4180e+00,-2.8683e+00,3.3234e-01,7.8620e-01,1.3475e+00,3.5137e+00,-1.4784e+03
4.2400e-02,-1.4956e+00,-1.0601e+00,3.2754e-01,6.2818e-01,1.1101e+00,3.5184e+00,-1.4331e+03
3.2340e-02,-1.4603e+00,-8.8213e-01,3.2061e-01,2.6421e-01,6.9223e-01,3.5217e+00,-1.4383e+03
1.7098e-02,-1.4176e+00,-2.5208e+00,3.0088e-01,1.0411e+00,5.8688e-01,3.5145e+00,-1.5225e+03
5.5511e-02,-1.5755e+00,-1.5712e+00,3.2160e-01,-4.8923e-01,5.9955e-01,3.5217e+00,-1.5018e+03
3.4210e-02,-1.4683e+00,-1.0955e+00,3.1552e-01,8.2169e-01,8.5817e-01,3.5181e+00,-1.5203e+03
1.6531e-02,-1.4486e+00,-1.3166e+00,3.2234e-01,-1.9322e-01,3.7565e-01,3.5170e+00,-1.4815e+03
3.2187e-02,-1.4760e+00,-1.1000e+00,2.8717e-01,-1.9037e-01,1.5642e+00,3.5134e+00,-1.5154e+03
3.4621e-02,-1.4571e+00,-1.9285e+00,2.8813e-01,9.8779e-01,1.0433e+00,3.5156e+00,-1.5050e+03
-6.5982e-03,-1.3696e+00,-9.2268e-01,3.1420e-01,5.5418e-01,9.9556e-01,3.5122e+00,-1.4713e+03
5.2145e-02,-1.5470e+00,-8.8161e-01,2.7743e-01,5.8190e-02,1.1897e+00,3.5175e+00,-1.4557e+03
5.4970e-02,-1.5339e+00,-9.4794e-01,2.9738e-01,7.2424e-01,7.9125e-01,3.5200e+00,-1.4981e+03
2.4935e-02,-1.4250e+00,-2.5407e+00,2.9805e-01,1.0143e+00,1.5347e+00,3.5084e+00,-1.4612e+03
3.9082e-02,-1.5227e+00,-1.5547e+00,3.0657e-01,1.4822e-01,4.6191e-01,3.5183e+00,-1.4998e+03
3.8449e-02,-1.4985e+00,-2.7498e+00,2.9988e-01,8.0496e-01,3.7783e-01,3.5161e+00,-1.4914e+03
2.3146e-02,-1.4616e+00,-2.1896e+00,3.1768e-01,8.6640e-01,2.4934e-01,3.5152e+00,-1.5067e+03
5.3868e-02,-1.5504e+00,-2.0635e+00,3.1883e-01,7.2494e-01,5.7335e-01,3.5190e+00,-1.5095e+03
3.5078e-02,-1.4755e+00,-1.2100e+00,3.0922e-01,9.1885e-01,8.6233e-01,3.5159e+00,-1.4913e+03
3.5560e-02,-1.4612e+00,-2.5427e+00,3.0039e-01,1.0413e+00,1.2959e+00,3.5127e+00,-1.5085e+03
2.9247e-02,-1.4349e+00,-1.0235e+00,3.0802e-01,9.5173e-01,2.8627e-01,3.5177e+00,-1.5081e+03
6.5753e-02,-1.6143e+00,-9.9093e-01,3.3213e-01,-9.7079e-01,6.9057e-01,3.5242e+00,-1.5206e+03
2.6136e-02,-1.4898e+00,-2.8250e+00,3.3206e-01,6.5449e-01,9.4425e-01,3.5126e+00,-1.5269e+03
5.7094e-02,-1.5261e+00,-9.6932e-01,3.0683e-01,6.2722e-02,1.6755e+00,3.5148e+00,-1.5048e+03
5.7101e-02,-1.5298e+00,-8.5816e-01,3.1867e-01,8.8887e-01,1.4276e+00,3.5153e+00,-1.4889e+03
1.0184e-02,-1.4107e+00,-8.6977e-01,3.1062e-01,-1.1306e-01,9.8781e-01,3.5173e+00,-1.5212e+03
4.5500e-02,-1.4779e+00,-7.9408e-01,2.7903e-01,5.2931e-01,1.7617e+00,3.5093e+00,-1.4489e+03
5.4731e-02,-1.5357e+00,-1.0285e+00,3.1371e-01,8.8406e-01,2.6353e-01,3.5220e+00,-1.5199e+03
4.2555e-02,-1.5090e+00,-1.1818e+00,2.7689e-01,3.2475e-01,1.7342e+00,3.5075e+00,-1.5258e+03
5.6585e-02,-1.5442e+00,-1.2201e+00,3.3470e-01,8.5069e-01,6.4576e-01,3.5196e+00,-1.4417e+03
1.9296e-02,-1.4106e+00,-9.8640e-01,3.2949e-01,5.3227e-01,1.5108e+00,3.5133e+00,-1.4684e+03
8.7020e-02,-1.6872e+00,-1.7926e+00,3.3415e-01,8.8374e-01,7.3262e-01,3.5229e+00,-1.4978e+03
5.8371e-02,-1.5931e+00,-8.9431e-01,2.9021e-01,-7.5595e-01,3.8439e-01,3.5221e+00,-1.5264e+03
1.7030e-02,-1.4228e+00,-1.1825e+00,2.8004e-01,1.0266e+00,1.1321e+00,3.5114e+00,-1.4871e+03
3.4931e-04,-1.3723e+00,-8.8960e-01,2.4027e-01,9.8268e-01,9.1112e-01,3.5114e+00,-1.5276e+03
1.7669e-02,-1.4297e+00,-2.4810e+00,3.0274e-01,9.0181e-01,5.9526e-01,3.5159e+00,-1.4805e+03
