nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
2.0000e+03,1.5000e+01,1.0000e+00,2.9126e+00,-1.8309e+05,-1.8310e+05,-2.9970e-02,-1.8310e+05,1.1774e-01,6.9377e+00,1.5047e+05,1.1600e+03,-4.6073e-01,-1.7922e+00,4.5004e+00,2.3191e+00,2.1387e+01
2.0000e+03,1.6000e+01,1.0000e+00,3.1008e+00,-1.8302e+05,-1.8303e+05,-3.1968e-02,-1.8303e+05,1.1775e-01,6.9397e+00,1.4976e+05,1.1623e+03,-2.8802e-01,-1.0352e+00,4.8704e+00,9.3073e+00,2.1847e+01
2.0000e+03,1.7000e+01,1.0000e+00,3.2882e+00,-1.8221e+05,-1.8221e+05,-3.3966e-02,-1.8221e+05,1.1777e-01,6.9417e+00,1.4969e+05,1.1647e+03,-1.1895e+00,-1.6390e+00,4.8203e+00,1.3886e+00,2.2728e+01
2.0000e+03,1.8000e+01,1.0000e+00,3.4749e+00,-1.8166e+05,-1.8167e+05,-3.5964e-02,-1.8167e+05,1.1779e-01,6.9437e+00,1.4888e+05,1.1670e+03,-3.3458e-02,-1.9345e+00,4.2620e+00,8.6118e+00,2.0316e+01
2.0000e+03,1.9000e+01,1.0000e+00,3.6609e+00,-1.8139e+05,-1.8140e+05,-3.7962e-02,-1.8140e+05,1.1780e-01,6.9457e+00,1.4833e+05,1.1694e+03,-4.7656e-01,-1.1564e+00,4.9742e+00,6.3445e+00,2.2855e+01
2.0000e+03,2.0000e+01,1.0000e+00,3.8462e+00,-1.8127e+05,-1.8128e+05,-3.9960e-02,-1.8128e+05,1.1782e-01,6.9477e+00,1.4806e+05,1.1717e+03,-8.5361e-01,-1.4095e+00,4.4156e+00,2.9419e+00,2.1731e+01
2.0000e+03,2.1000e+01,1.0000e+00,4.0307e+00,-1.8122e+05,-1.8123e+05,-4.1958e-02,-1.8123e+05,1.1784e-01,6.9497e+00,1.4794e+05,1.1741e+03,-8.3999e-01,-1.3933e+00,4.2886e+00,6.3169e+00,2.1179e+01
2.0000e+03,2.2000e+01,1.0000e+00,4.2146e+00,-1.8101e+05,-1.8102e+05,-4.3956e-02,-1.8102e+05,1.1785e-01,6.9517e+00,1.4789e+05,1.1764e+03,-1.2364e+00,-1.0728e+00,4.3112e+00,3.9880e+00,2.1406e+01
2.0000e+03,2.3000e+01,1.0000e+00,4.3977e+00,-1.8094e+05,-1.8095e+05,-4.5954e-02,-1.8095e+05,1.1787e-01,6.9537e+00,1.4768e+05,1.1789e+03,-1.3037e+00,-1.5618e+00,4.7899e+00,5.1179e-01,2.3108e+01
2.0000e+03,2.4000e+01,1.0000e+00,4.5802e+00,-1.8082e+05,-1.8083e+05,-4.7952e-02,-1.8083e+05,1.1789e-01,6.9557e+00,1.4761e+05,1.1812e+03,-1.4565e+00,-1.5517e+00,4.5725e+00,7.7812e+00,2.2492e+01
2.0000e+03,2.5000e+01,1.0000e+00,4.7619e+00,-1.8070e+05,-1.8071e+05,-4.9950e-02,-1.8071e+05,1.1790e-01,6.9577e+00,1.4749e+05,1.1836e+03,-4.1442e-01,-1.5051e+00,4.2051e+00,3.1488e+00,2.1140e+01
2.0000e+03,2.6000e+01,1.0000e+00,4.9430e+00,-1.8057e+05,-1.8058e+05,-5.1948e-02,-1.8058e+05,1.1792e-01,6.9597e+00,1.4737e+05,1.1860e+03,-1.4547e+00,-1.7872e+00,3.9050e+00,6.7649e+00,2.0384e+01
2.0000e+03,2.7000e+01,1.0000e+00,5.1233e+00,-1.8048e+05,-1.8049e+05,-5.3946e-02,-1.8049e+05,1.1794e-01,6.9617e+00,1.4724e+05,1.1880e+03,-7.1996e-01,-1.7329e+00,4.2087e+00,9.0064e+00,2.1016e+01
2.0000e+03,2.8000e+01,1.0000e+00,5.3030e+00,-1.8038e+05,-1.8039e+05,-5.5944e-02,-1.8039e+05,1.1796e-01,6.9637e+00,1.4715e+05,1.1902e+03,-1.4813e+00,-1.3388e+00,4.1046e+00,9.2735e+00,2.1094e+01
2.0000e+03,2.9000e+01,1.0000e+00,5.4820e+00,-1.8017e+05,-1.8017e+05,-5.7942e-02,-1.8017e+05,1.1797e-01,6.9657e+00,1.4705e+05,1.1922e+03,6.4833e-02,-1.6509e+00,3.9987e+00,6.4404e-01,2.0782e+01
2.0000e+03,3.0000e+01,1.0000e+00,5.6604e+00,-1.8013e+05,-1.8014e+05,-5.9940e-02,-1.8014e+05,1.1799e-01,6.9677e+00,1.4684e+05,1.1945e+03,1.1143e-01,-1.5157e+00,4.5067e+00,1.6070e+00,2.2197e+01
2.0000e+03,3.1000e+01,1.0000e+00,5.8380e+00,-1.8010e+05,-1.8010e+05,-6.1938e-02,-1.8010e+05,1.1801e-01,6.9697e+00,1.4680e+05,1.1970e+03,-9.0272e-01,-1.1384e+00,4.6232e+00,7.7090e+00,2.2612e+01
2.0000e+03,3.2000e+01,1.0000e+00,6.0150e+00,-1.8008e+05,-1.8009e+05,-6.3936e-02,-1.8009e+05,1.1802e-01,6.9717e+00,1.4677e+05,1.1993e+03,-1.0695e+00,-1.9816e+00,4.4519e+00,1.2009e+00,2.2521e+01
2.0000e+03,3.3000e+01,1.0000e+00,6.1914e+00,-1.7987e+05,-1.7988e+05,-6.5934e-02,-1.7988e+05,1.1804e-01,6.9737e+00,1.4675e+05,1.2017e+03,-8.8230e-01,-1.6323e+00,4.0532e+00,1.8864e+00,2.1377e+01
2.0000e+03,3.4000e+01,1.0000e+00,6.3670e+00,-1.7987e+05,-1.7988e+05,-6.7932e-02,-1.7988e+05,1.1468e-01,6.5818e+00,1.4654e+05,1.2040e+03,-1.4832e+00,-1.5285e+00,4.4097e+00,9.2395e+00,2.2314e+01
2.0000e+03,3.5000e+01,1.0000e+00,6.5421e+00,-1.7953e+05,-1.7954e+05,-6.9930e-02,-1.7954e+05,1.1807e-01,6.9777e+00,1.4654e+05,1.2060e+03,-1.4824e+00,-1.3803e+00,4.6495e+00,2.2047e+00,2.3222e+01
2.0000e+03,3.6000e+01,1.0000e+00,6.7164e+00,-1.7939e+05,-1.7940e+05,-7.1928e-02,-1.7940e+05,1.1809e-01,6.9797e+00,1.4620e+05,1.2079e+03,-9.7671e-01,-1.1066e+00,4.2898e+00,2.6903e+00,2.2069e+01
2.0000e+03,3.7000e+01,1.0000e+00,6.8901e+00,-1.7896e+05,-1.7897e+05,-7.3926e-02,-1.7897e+05,1.1811e-01,6.9817e+00,1.4606e+05,1.2104e+03,-9.1318e-01,-1.9436e+00,4.7382e+00,6.5229e+00,2.3456e+01
2.0000e+03,3.8000e+01,1.0000e+00,7.0632e+00,-1.7876e+05,-1.7877e+05,-7.5924e-02,-1.7877e+05,1.1812e-01,6.9837e+00,1.4563e+05,1.2127e+03,4.4811e-01,-1.2458e+00,4.6667e+00,4.7326e-01,2.2858e+01
2.0000e+03,3.9000e+01,1.0000e+00,7.2356e+00,-1.7861e+05,-1.7861e+05,-7.7922e-02,-1.7861e+05,1.1814e-01,6.9857e+00,1.4543e+05,1.2150e+03,-1.1972e+00,-1.6648e+00,3.6302e+00,8.2609e-01,2.0550e+01
2.0000e+03,4.0000e+01,1.0000e+00,7.4074e+00,-1.7854e+05,-1.7855e+05,-7.9920e-02,-1.7855e+05,1.1816e-01,6.9877e+00,1.4528e+05,1.2174e+03,-1.1658e+00,-1.7641e+00,4.8033e+00,5.8640e+00,2.3909e+01
2.0000e+03,4.1000e+01,1.0000e+00,7.5786e+00,-1.7844e+05,-1.7844e+05,-8.1918e-02,-1.7844e+05,1.1818e-01,6.9897e+00,1.4521e+05,1.2197e+03,6.1261e-02,-1.1785e+00,4.8136e+00,6.1386e+00,2.2901e+01
2.0000e+03,4.2000e+01,1.0000e+00,7.7491e+00,-1.7825e+05,-1.7826e+05,-8.3916e-02,-1.7826e+05,1.1819e-01,6.9917e+00,1.4511e+05,1.2220e+03,1.9205e-01,-1.5267e+00,4.6102e+00,2.3374e+00,2.3042e+01
2.0000e+03,4.3000e+01,1.0000e+00,7.9190e+00,-1.7819e+05,-1.7820e+05,-8.5914e-02,-1.7820e+05,1.1821e-01,6.9937e+00,1.4492e+05,1.2241e+03,-7.6696e-01,-1.9342e+00,4.1512e+00,5.1726e+00,2.1768e+01
2.0000e+03,4.4000e+01,1.0000e+00,8.0882e+00,-1.7815e+05,-1.7815e+05,-8.7912e-02,-1.7815e+05,1.1823e-01,6.9957e+00,1.4486e+05,1.2265e+03,-2.7119e-01,-1.1961e+00,4.1147e+00,4.8948e+00,2.1274e+01
2.0000e+03,4.5000e+01,1.0000e+00,8.2569e+00,-1.7802e+05,-1.7803e+05,-8.9910e-02,-1.7803e+05,1.1824e-01,6.9977e+00,1.4482e+05,1.2285e+03,-1.3957e+00,-1.9073e+00,4.5480e+00,1.7647e+00,2.3629e+01
2.0000e+03,4.6000e+01,2.0000e+00,8.4095e+00,-1.7801e+05,-1.7801e+05,-9.1908e-02,-1.7801e+05,1.1826e-01,6.9996e+00,1.4469e+05,1.2331e+03,-7.5315e-01,-1.9876e+00,4.6876e+00,8.7454e+00,2.3517e+01
2.0000e+03,4.7000e+01,1.0000e+00,8.5766e+00,-1.7800e+05,-1.7800e+05,-9.3906e-02,-1.7800e+05,1.1827e-01,7.0010e+00,1.4468e+05,1.2354e+03,1.2071e-01,-1.0359e+00,4.8309e+00,5.9525e+00,2.3115e+01
2.0000e+03,4.8000e+01,1.0000e+00,8.7432e+00,-1.7787e+05,-1.7787e+05,-9.5904e-02,-1.7787e+05,1.1829e-01,7.0037e+00,1.4466e+05,1.2377e+03,-6.4757e-01,-1.4780e+00,4.7870e+00,5.1967e+00,2.3752e+01
2.0000e+03,4.9000e+01,1.0000e+00,8.9091e+00,-1.7756e+05,-1.7757e+05,-9.7902e-02,-1.7757e+05,1.1831e-01,7.0057e+00,1.4453e+05,1.2401e+03,-4.2935e-01,-1.3900e+00,4.4057e+00,4.1586e+00,2.2614e+01
2.0000e+03,5.0000e+01,1.0000e+00,9.0744e+00,-1.7749e+05,-1.7750e+05,-9.9900e-02,-1.7750e+05,1.1833e-01,7.0077e+00,1.4423e+05,1.2425e+03,-3.8134e-01,-1.6711e+00,4.3304e+00,2.5271e+00,2.2880e+01
2.0000e+03,5.1000e+01,1.0000e+00,9.2391e+00,-1.7749e+05,-1.7750e+05,-1.0190e-01,-1.7750e+05,1.0887e-01,5.9327e+00,1.4416e+05,1.2448e+03,-1.1131e+00,-1.2600e+00,4.8269e+00,5.2074e+00,2.4300e+01
2.0000e+03,5.2000e+01,1.0000e+00,9.4033e+00,-1.7640e+05,-1.7641e+05,-1.0390e-01,-1.7641e+05,1.1836e-01,7.0117e+00,1.4416e+05,1.2471e+03,-9.1350e-01,-1.4699e+00,4.4653e+00,8.7010e+00,2.3565e+01
2.0000e+03,5.3000e+01,2.0000e+00,9.5495e+00,-1.7630e+05,-1.7631e+05,-1.0589e-01,-1.7631e+05,1.1838e-01,7.0136e+00,1.4307e+05,1.2519e+03,-1.5434e-01,-1.9125e+00,4.5479e+00,7.8464e+00,2.3173e+01
2.0000e+03,5.4000e+01,1.0000e+00,9.7122e+00,-1.7585e+05,-1.7586e+05,-1.0789e-01,-1.7586e+05,1.1839e-01,7.0156e+00,1.4297e+05,1.2542e+03,-9.5707e-01,-1.9656e+00,3.5083e+00,5.2500e+00,2.0420e+01
2.0000e+03,5.5000e+01,1.0000e+00,9.8743e+00,-1.7574e+05,-1.7575e+05,-1.0989e-01,-1.7575e+05,1.1841e-01,7.0176e+00,1.4252e+05,1.2562e+03,-2.3475e-01,-1.1712e+00,3.8524e+00,3.4213e+00,2.1677e+01
2.0000e+03,5.6000e+01,1.0000e+00,1.0036e+01,-1.7565e+05,-1.7566e+05,-1.1189e-01,-1.7566e+05,1.1843e-01,7.0196e+00,1.4241e+05,1.2582e+03,-2.2404e-01,-1.3441e+00,4.0773e+00,1.0225e-01,2.3007e+01
2.0000e+03,5.7000e+01,1.0000e+00,1.0197e+01,-1.7555e+05,-1.7556e+05,-1.1389e-01,-1.7556e+05,1.1845e-01,7.0216e+00,1.4232e+05,1.2605e+03,1.0955e-01,-1.7056e+00,4.1225e+00,2.3254e+00,2.2898e+01
2.0000e+03,5.8000e+01,1.0000e+00,1.0357e+01,-1.7544e+05,-1.7545e+05,-1.1588e-01,-1.7545e+05,1.1846e-01,7.0236e+00,1.4222e+05,1.2630e+03,-1.4720e+00,-1.3910e+00,4.9543e+00,2.3187e+00,2.5872e+01
2.0000e+03,5.9000e+01,2.0000e+00,1.0498e+01,-1.7538e+05,-1.7539e+05,-1.1788e-01,-1.7539e+05,1.1848e-01,7.0256e+00,1.4211e+05,1.2673e+03,4.9176e-01,-1.3368e+00,4.2716e+00,2.7871e+00,2.2919e+01
2.0000e+03,6.0000e+01,1.0000e+00,1.0657e+01,-1.7536e+05,-1.7537e+05,-1.1988e-01,-1.7537e+05,1.1850e-01,7.0276e+00,1.4205e+05,1.2696e+03,-4.1446e-02,-1.5750e+00,3.9025e+00,5.9213e+00,2.1371e+01
2.0000e+03,6.1000e+01,1.0000e+00,1.0816e+01,-1.7533e+05,-1.7533e+05,-1.2188e-01,-1.7533e+05,1.1851e-01,7.0296e+00,1.4203e+05,1.2719e+03,-5.7422e-01,-1.1528e+00,3.7121e+00,3.7418e+00,2.1380e+01
2.0000e+03,6.2000e+01,2.0000e+00,1.0954e+01,-1.7532e+05,-1.7533e+05,-1.2388e-01,-1.7533e+05,1.1848e-01,7.0254e+00,1.4200e+05,1.2768e+03,4.6092e-01,-1.8556e+00,4.6129e+00,7.4846e+00,2.3485e+01
2.0000e+03,6.3000e+01,2.0000e+00,1.1092e+01,-1.7502e+05,-1.7503e+05,-1.2587e-01,-1.7503e+05,1.1855e-01,7.0336e+00,1.4199e+05,1.2814e+03,-1.2822e+00,-1.5376e+00,4.5454e+00,4.7033e+00,2.4662e+01
2.0000e+03,6.4000e+01,1.0000e+00,1.1248e+01,-1.7486e+05,-1.7487e+05,-1.2787e-01,-1.7487e+05,1.1856e-01,7.0356e+00,1.4169e+05,1.2837e+03,-1.3077e+00,-1.1807e+00,3.5184e+00,7.8579e+00,2.0771e+01
2.0000e+03,6.5000e+01,1.0000e+00,1.1404e+01,-1.7474e+05,-1.7475e+05,-1.2987e-01,-1.7475e+05,1.1858e-01,7.0376e+00,1.4153e+05,1.2860e+03,-1.3720e+00,-1.4941e+00,4.7337e+00,1.5747e+00,2.5695e+01
2.0000e+03,6.6000e+01,2.0000e+00,1.1538e+01,-1.7473e+05,-1.7474e+05,-1.3187e-01,-1.7474e+05,1.1860e-01,7.0395e+00,1.4141e+05,1.2908e+03,3.4524e-01,-1.8299e+00,3.8735e+00,8.7110e+00,2.1293e+01
2.0000e+03,6.7000e+01,1.0000e+00,1.1693e+01,-1.7469e+05,-1.7469e+05,-1.3387e-01,-1.7469e+05,1.1861e-01,7.0416e+00,1.4140e+05,1.2931e+03,-1.4476e+00,-1.4994e+00,3.1125e+00,2.3104e+00,2.0017e+01
2.0000e+03,6.8000e+01,1.0000e+00,1.1847e+01,-1.7467e+05,-1.7468e+05,-1.3586e-01,-1.7468e+05,1.1863e-01,7.0436e+00,1.4136e+05,1.2955e+03,-6.1534e-01,-1.6193e+00,4.3304e+00,7.1484e+00,2.3550e+01
2.0000e+03,6.9000e+01,1.0000e+00,1.2000e+01,-1.7458e+05,-1.7459e+05,-1.3786e-01,-1.7459e+05,1.1865e-01,7.0456e+00,1.4134e+05,1.2979e+03,1.3306e-01,-1.7707e+00,3.6605e+00,5.7985e+00,2.0794e+01
2.0000e+03,7.0000e+01,1.0000e+00,1.2153e+01,-1.7456e+05,-1.7457e+05,-1.3986e-01,-1.7457e+05,1.1866e-01,7.0476e+00,1.4125e+05,1.3002e+03,-1.3113e+00,-1.7697e+00,4.5964e+00,6.9878e+00,2.5046e+01
2.0000e+03,7.1000e+01,2.0000e+00,1.2284e+01,-1.7451e+05,-1.7452e+05,-1.4186e-01,-1.7452e+05,1.1868e-01,7.0496e+00,1.4123e+05,1.3050e+03,3.2494e-01,-1.4465e+00,4.0724e+00,5.3404e-01,2.3278e+01
2.0000e+03,7.2000e+01,2.0000e+00,1.2414e+01,-1.7436e+05,-1.7436e+05,-1.4386e-01,-1.7436e+05,1.1870e-01,7.0516e+00,1.4118e+05,1.3093e+03,-6.6729e-01,-1.3721e+00,4.6295e+00,7.8729e-01,2.5504e+01
2.0000e+03,7.3000e+01,1.0000e+00,1.2565e+01,-1.7414e+05,-1.7414e+05,-1.4585e-01,-1.7414e+05,1.1871e-01,7.0536e+00,1.4103e+05,1.3116e+03,-1.3477e+00,-1.4784e+00,4.9363e+00,4.3000e+00,2.6358e+01
2.0000e+03,7.4000e+01,1.0000e+00,1.2715e+01,-1.7399e+05,-1.7400e+05,-1.4785e-01,-1.7400e+05,1.1873e-01,7.0556e+00,1.4081e+05,1.3139e+03,1.4946e-02,-1.0117e+00,4.2056e+00,3.5054e+00,2.3354e+01
2.0000e+03,7.5000e+01,1.0000e+00,1.2864e+01,-1.7381e+05,-1.7382e+05,-1.4985e-01,-1.7382e+05,1.1875e-01,7.0576e+00,1.4066e+05,1.3158e+03,3.9898e-01,-1.2478e+00,3.5611e+00,2.1629e+00,2.1679e+01
2.0000e+03,7.6000e+01,2.0000e+00,1.2991e+01,-1.7373e+05,-1.7374e+05,-1.5185e-01,-1.7374e+05,1.1876e-01,7.0596e+00,1.4048e+05,1.3203e+03,-1.1080e+00,-1.9613e+00,3.4634e+00,5.6898e+00,2.1082e+01
2.0000e+03,7.7000e+01,1.0000e+00,1.3140e+01,-1.7372e+05,-1.7373e+05,-1.5385e-01,-1.7373e+05,1.1878e-01,7.0615e+00,1.4040e+05,1.3223e+03,-1.4417e+00,-1.1193e+00,4.6467e+00,9.9579e-01,2.5993e+01
2.0000e+03,7.8000e+01,1.0000e+00,1.3288e+01,-1.7368e+05,-1.7369e+05,-1.5584e-01,-1.7369e+05,1.1880e-01,7.0636e+00,1.4039e+05,1.3247e+03,-1.2003e+00,-1.2539e+00,4.3240e+00,6.3739e+00,2.4383e+01
2.0000e+03,7.9000e+01,1.0000e+00,1.3435e+01,-1.7363e+05,-1.7363e+05,-1.5784e-01,-1.7363e+05,1.1882e-01,7.0656e+00,1.4035e+05,1.3270e+03,-1.3659e+00,-1.0563e+00,4.1720e+00,8.6763e+00,2.3940e+01
