nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,0.0000e+00,1.0000e+00,4.9751e-01,-1.1705e+06,-1.1705e+06,-4.9875e-03,-1.1705e+06,1.7294e-01,5.9964e+00,inf,2.5626e+00,-6.3211e-01,-1.9934e+00,-3.2212e+00,-1.7848e+00,-1.4792e+00,-1.1009e+00,-6.9174e-01,1.2234e+00,1.7979e+00
2.0000e+03,1.0000e+00,2.0000e+00,9.9010e-01,-1.1562e+06,-1.1562e+06,-9.9751e-03,-1.1562e+06,1.7301e-01,6.0015e+00,inf,5.1087e+00,-6.8683e-01,-2.0094e+00,-3.1172e+00,-2.2416e+00,-1.5519e+00,-1.3655e+00,1.7821e-01,1.2219e+00,1.7043e+00
2.0000e+03,2.0000e+00,3.0000e+00,1.4778e+00,-1.1559e+06,-1.1559e+06,-1.4963e-02,-1.1559e+06,1.7308e-01,6.0064e+00,inf,7.6861e+00,-7.1839e-01,-2.0087e+00,-2.8866e+00,-2.1487e+00,-1.7315e+00,-9.7322e-01,-5.1544e-01,1.1150e+00,1.7853e+00
2.0000e+03,3.0000e+00,4.0000e+00,1.9608e+00,-1.1517e+06,-1.1517e+06,-1.9950e-02,-1.1517e+06,1.7315e-01,6.0113e+00,inf,1.0262e+01,-5.5848e-01,-1.9976e+00,-2.9219e+00,-1.5689e+00,-1.1770e+00,-1.1350e+00,-4.7189e-01,1.0885e+00,1.8520e+00
2.0000e+03,4.0000e+00,5.0000e+00,2.4390e+00,-1.1481e+06,-1.1481e+06,-2.4938e-02,-1.1481e+06,1.7323e-01,6.0165e+00,inf,1.2824e+01,-6.9953e-01,-2.0083e+00,-3.3211e+00,-1.8890e+00,-1.3531e+00,-1.2258e+00,-2.2932e-01,9.9676e-01,1.8188e+00
2.0000e+03,5.0000e+00,6.0000e+00,2.9126e+00,-1.1429e+06,-1.1429e+06,-2.9925e-02,-1.1429e+06,1.7330e-01,6.0214e+00,inf,1.5393e+01,-7.4345e-01,-2.0000e+00,-2.7610e+00,-2.0541e+00,-1.4952e+00,-9.1200e-01,-1.6269e-01,1.1562e+00,1.7261e+00
2.0000e+03,6.0000e+00,7.0000e+00,3.3816e+00,-1.1360e+06,-1.1360e+06,-3.4913e-02,-1.1360e+06,1.7337e-01,6.0263e+00,inf,1.7952e+01,-4.8877e-01,-1.9912e+00,-2.4210e+00,-1.6092e+00,-1.0462e+00,-1.1704e+00,-2.5338e-01,1.0965e+00,1.8484e+00
2.0000e+03,7.0000e+00,8.0000e+00,3.8462e+00,-1.1132e+06,-1.1132e+06,-3.9900e-02,-1.1132e+06,1.7344e-01,6.0315e+00,inf,2.0520e+01,-7.3904e-01,-2.0036e+00,-2.8329e+00,-1.7245e+00,-1.0754e+00,-7.6646e-01,-7.2566e-01,9.8179e-01,1.7785e+00
2.0000e+03,8.0000e+00,9.0000e+00,4.3062e+00,-1.0819e+06,-1.0820e+06,-4.4888e-02,-1.0820e+06,1.7351e-01,6.0364e+00,inf,2.3092e+01,-6.0134e-01,-1.9939e+00,-2.9399e+00,-2.0151e+00,-1.6598e+00,-6.8961e-01,2.4946e-01,8.3851e-01,1.7838e+00
2.0000e+03,9.0000e+00,1.0000e+01,4.7619e+00,-1.0672e+06,-1.0672e+06,-4.9875e-02,-1.0672e+06,1.7358e-01,6.0413e+00,inf,2.5665e+01,-1.5237e-01,-2.0015e+00,-2.4262e+00,-1.3603e+00,-1.4091e+00,-6.7737e-01,-7.2037e-01,1.1502e+00,1.8925e+00
2.0000e+03,1.0000e+01,1.1000e+01,5.2133e+00,-1.0467e+06,-1.0467e+06,-5.4863e-02,-1.0467e+06,1.7366e-01,6.0463e+00,inf,2.8196e+01,-6.6609e-01,-2.0061e+00,-2.4121e+00,-1.3845e+00,-1.9530e+00,-1.2233e+00,1.7962e-01,9.7310e-01,1.7087e+00
2.0000e+03,1.1000e+01,1.3000e+01,5.6338e+00,-1.0379e+06,-1.0379e+06,-5.9850e-02,-1.0379e+06,1.7373e-01,6.0513e+00,9.8411e+05,3.3314e+01,-7.8519e-03,-2.0081e+00,-2.8479e+00,-1.5107e+00,-9.6339e-01,-7.7684e-01,-4.6288e-01,4.1262e-01,9.0722e-01
2.0000e+03,1.2000e+01,1.5000e+01,6.0465e+00,-1.0269e+06,-1.0269e+06,-6.4838e-02,-1.0269e+06,1.7380e-01,6.0562e+00,9.7533e+05,3.8469e+01,-6.9933e-01,-2.0040e+00,-3.1695e+00,-2.3457e+00,-1.8294e+00,-1.2947e+00,-1.7936e-02,5.2598e-01,1.7954e+00
2.0000e+03,1.3000e+01,1.6000e+01,6.4815e+00,-1.0243e+06,-1.0243e+06,-6.9826e-02,-1.0243e+06,1.7387e-01,6.0613e+00,9.6438e+05,4.1038e+01,1.9321e-01,-2.0029e+00,-3.3279e+00,-1.8807e+00,-1.8895e+00,-9.0835e-01,-5.6207e-02,3.6272e-01,1.1237e+00
2.0000e+03,1.4000e+01,1.7000e+01,6.9124e+00,-1.0149e+06,-1.0149e+06,-7.4813e-02,-1.0149e+06,1.7394e-01,6.0663e+00,9.6170e+05,4.3608e+01,-2.5583e-02,-1.9950e+00,-2.6616e+00,-2.2409e+00,-1.6700e+00,-1.1455e+00,-6.8212e-01,2.8878e-01,1.1632e+00
2.0000e+03,1.5000e+01,1.8000e+01,7.3394e+00,-9.9770e+05,-9.9770e+05,-7.9801e-02,-9.9770e+05,1.7401e-01,6.0712e+00,9.5234e+05,4.6174e+01,1.3934e-01,-1.9916e+00,-3.2073e+00,-2.2353e+00,-1.9469e+00,-1.1278e+00,-6.2543e-01,7.4424e-01,1.0823e+00
2.0000e+03,1.6000e+01,1.9000e+01,7.7626e+00,-9.8823e+05,-9.8824e+05,-8.4788e-02,-9.8824e+05,1.7408e-01,6.0762e+00,9.3514e+05,4.8735e+01,6.6528e-02,-2.0054e+00,-2.6945e+00,-1.7787e+00,-1.8776e+00,-1.3653e+00,1.0867e-01,4.3415e-01,9.9694e-01
2.0000e+03,1.7000e+01,2.1000e+01,8.1448e+00,-9.8016e+05,-9.8017e+05,-8.9776e-02,-9.8017e+05,1.7416e-01,6.0813e+00,9.2567e+05,5.3835e+01,-1.0692e-01,-1.9991e+00,-3.0414e+00,-1.5661e+00,-1.3925e+00,-9.9202e-01,-4.2042e-01,1.2073e+00,1.8243e+00
2.0000e+03,1.8000e+01,2.2000e+01,8.5586e+00,-9.7886e+05,-9.7887e+05,-9.4763e-02,-9.7887e+05,1.7423e-01,6.0862e+00,9.1761e+05,5.6383e+01,-1.8952e-01,-1.9968e+00,-2.8378e+00,-1.5585e+00,-1.7053e+00,-8.7712e-01,-6.9205e-01,4.2394e-01,1.0359e+00
2.0000e+03,1.9000e+01,2.3000e+01,8.9686e+00,-9.7270e+05,-9.7271e+05,-9.9751e-02,-9.7271e+05,1.7430e-01,6.0912e+00,9.1630e+05,5.8957e+01,2.3501e-02,-2.0031e+00,-2.9758e+00,-1.9763e+00,-1.5310e+00,-7.0070e-01,-5.0418e-01,4.6438e-01,1.1103e+00
2.0000e+03,2.0000e+01,2.4000e+01,9.3750e+00,-9.6559e+05,-9.6559e+05,-1.0474e-01,-9.6559e+05,1.7437e-01,6.0962e+00,9.1015e+05,6.1534e+01,-6.8600e-01,-1.9999e+00,-2.4262e+00,-2.2053e+00,-1.3875e+00,-1.3479e+00,-5.7907e-01,3.5563e-01,1.7999e+00
2.0000e+03,2.1000e+01,2.6000e+01,9.7345e+00,-9.5992e+05,-9.5993e+05,-1.0973e-01,-9.5993e+05,1.7444e-01,6.1012e+00,9.0303e+05,6.6666e+01,-6.0069e-01,-2.0006e+00,-3.3374e+00,-1.5946e+00,-1.7513e+00,-5.6701e-01,2.6504e-02,4.6277e-01,1.7784e+00
2.0000e+03,2.2000e+01,2.7000e+01,1.0132e+01,-9.5200e+05,-9.5201e+05,-1.1471e-01,-9.5201e+05,1.7451e-01,6.1062e+00,8.9736e+05,6.9243e+01,-6.1598e-01,-1.9901e+00,-3.1802e+00,-2.0367e+00,-1.3886e+00,-1.3983e+00,1.5230e-01,1.2638e+00,1.4508e+00
2.0000e+03,2.3000e+01,2.8000e+01,1.0526e+01,-9.5024e+05,-9.5025e+05,-1.1970e-01,-9.5025e+05,1.7459e-01,6.1112e+00,8.8945e+05,7.1813e+01,-3.0605e-01,-1.9915e+00,-2.6882e+00,-2.2727e+00,-1.3843e+00,-1.2869e+00,2.5161e-01,1.2840e+00,1.5886e+00
2.0000e+03,2.4000e+01,2.9000e+01,1.0917e+01,-9.4753e+05,-9.4754e+05,-1.2469e-01,-9.4754e+05,1.7466e-01,6.1161e+00,8.8768e+05,7.4381e+01,-3.7360e-01,-2.0041e+00,-2.9877e+00,-1.5266e+00,-1.0558e+00,-9.8030e-01,-7.4616e-01,3.2857e-01,1.0357e+00
2.0000e+03,2.5000e+01,3.0000e+01,1.1304e+01,-9.4700e+05,-9.4701e+05,-1.2968e-01,-9.4701e+05,1.7473e-01,6.1212e+00,8.8498e+05,7.6950e+01,1.2593e-01,-2.0028e+00,-2.8587e+00,-1.6708e+00,-1.2442e+00,-1.0373e+00,-1.8715e-01,7.8969e-01,9.0763e-01
2.0000e+03,2.6000e+01,3.2000e+01,1.1638e+01,-9.4619e+05,-9.4619e+05,-1.3466e-01,-9.4619e+05,1.7480e-01,6.1261e+00,8.8445e+05,8.2048e+01,-1.3447e-01,-1.9989e+00,-3.1222e+00,-1.8859e+00,-1.4881e+00,-8.4447e-01,-3.3669e-01,4.6414e-01,1.0462e+00
2.0000e+03,2.7000e+01,3.3000e+01,1.2017e+01,-9.4375e+05,-9.4375e+05,-1.3965e-01,-9.4375e+05,1.7487e-01,6.1311e+00,8.8363e+05,8.4621e+01,7.0728e-02,-1.9964e+00,-2.9556e+00,-2.1370e+00,-1.1833e+00,-5.5990e-01,-2.1865e-01,6.9620e-01,9.1217e-01
2.0000e+03,2.8000e+01,3.4000e+01,1.2393e+01,-9.4365e+05,-9.4366e+05,-1.4464e-01,-9.4366e+05,1.7494e-01,6.1361e+00,8.8119e+05,8.7192e+01,-1.8294e-01,-1.9928e+00,-3.2685e+00,-2.1854e+00,-1.6263e+00,-4.5287e-01,-6.4465e-01,7.8384e-01,1.8830e+00
2.0000e+03,2.9000e+01,3.5000e+01,1.2766e+01,-9.2616e+05,-9.2617e+05,-1.4963e-01,-9.2617e+05,1.7501e-01,6.1410e+00,8.8110e+05,8.9756e+01,-3.4692e-01,-2.0049e+00,-2.8528e+00,-2.1697e+00,-1.8998e+00,-1.0407e+00,-2.8513e-02,7.6078e-01,1.8165e+00
2.0000e+03,3.0000e+01,3.6000e+01,1.3136e+01,-9.2385e+05,-9.2386e+05,-1.5461e-01,-9.2386e+05,1.7508e-01,6.1461e+00,8.6361e+05,9.2486e+01,-8.6232e-02,-2.0078e+00,-2.6026e+00,-1.9000e+00,-1.2628e+00,-1.0509e+00,1.9667e-02,1.1039e+00,1.8206e+00
2.0000e+03,3.1000e+01,3.8000e+01,1.3445e+01,-9.2357e+05,-9.2357e+05,-1.5960e-01,-9.2357e+05,1.7515e-01,6.1511e+00,8.6129e+05,9.7585e+01,5.7066e-02,-2.0080e+00,-2.8871e+00,-1.7869e+00,-1.4209e+00,-1.2233e+00,-1.6157e-01,1.0725e+00,1.8919e+00
2.0000e+03,3.2000e+01,4.0000e+01,1.3750e+01,-9.2176e+05,-9.2176e+05,-1.6459e-01,-9.2176e+05,1.7522e-01,6.1560e+00,8.6101e+05,1.0269e+02,6.7615e-02,-2.0073e+00,-3.2066e+00,-1.9950e+00,-1.7035e+00,-1.1888e+00,-1.8497e-01,7.6667e-01,9.8691e-01
2.0000e+03,3.3000e+01,4.2000e+01,1.4050e+01,-9.2174e+05,-9.2174e+05,-1.6958e-01,-9.2174e+05,1.7530e-01,6.1610e+00,8.5920e+05,1.0780e+02,-7.0840e-01,-2.0038e+00,-2.5774e+00,-1.5588e+00,-1.1044e+00,-8.6371e-01,-1.5772e-01,4.2571e-01,9.2859e-01
2.0000e+03,3.4000e+01,4.3000e+01,1.4403e+01,-9.1175e+05,-9.1176e+05,-1.7456e-01,-9.1176e+05,1.7537e-01,6.1661e+00,8.5918e+05,1.1036e+02,2.0341e-01,-1.9978e+00,-3.0696e+00,-1.5275e+00,-1.5809e+00,-7.9842e-01,-1.2833e-01,7.2810e-01,1.0926e+00
2.0000e+03,3.5000e+01,4.4000e+01,1.4754e+01,-9.0313e+05,-9.0313e+05,-1.7955e-01,-9.0313e+05,1.7544e-01,6.1710e+00,8.4919e+05,1.1292e+02,-1.1987e-01,-2.0028e+00,-3.1468e+00,-2.1310e+00,-1.5374e+00,-1.3347e+00,-9.7511e-02,1.0423e+00,1.8260e+00
2.0000e+03,3.6000e+01,4.5000e+01,1.5102e+01,-8.9854e+05,-8.9855e+05,-1.8454e-01,-8.9855e+05,1.7551e-01,6.1760e+00,8.4057e+05,1.1549e+02,-6.0248e-01,-1.9984e+00,-3.2762e+00,-1.8990e+00,-1.0978e+00,-1.0820e+00,-4.1076e-01,1.2047e+00,1.5311e+00
2.0000e+03,3.7000e+01,4.6000e+01,1.5447e+01,-8.8366e+05,-8.8367e+05,-1.8953e-01,-8.8367e+05,1.7558e-01,6.1810e+00,8.3598e+05,1.1805e+02,-5.8429e-01,-2.0000e+00,-2.3694e+00,-1.9603e+00,-1.2429e+00,-1.2317e+00,-6.7765e-01,4.4423e-01,1.0554e+00
2.0000e+03,3.8000e+01,4.7000e+01,1.5789e+01,-8.7546e+05,-8.7547e+05,-1.9451e-01,-8.7547e+05,1.7565e-01,6.1860e+00,8.2111e+05,1.2061e+02,-1.9431e-01,-2.0085e+00,-2.9811e+00,-1.8932e+00,-1.1784e+00,-6.8716e-01,-5.1715e-01,3.1115e-01,1.1512e+00
2.0000e+03,3.9000e+01,4.8000e+01,1.6129e+01,-8.5567e+05,-8.5567e+05,-1.9950e-01,-8.5567e+05,1.7572e-01,6.1910e+00,8.1290e+05,1.2318e+02,-4.9526e-01,-2.0043e+00,-2.5544e+00,-2.2981e+00,-1.6787e+00,-4.7089e-01,9.0056e-02,1.1948e+00,1.4885e+00
2.0000e+03,4.0000e+01,4.9000e+01,1.6466e+01,-8.5514e+05,-8.5514e+05,-2.0449e-01,-8.5514e+05,1.7579e-01,6.1960e+00,7.9311e+05,1.2575e+02,-2.5358e-01,-1.9969e+00,-2.7530e+00,-1.6464e+00,-1.6427e+00,-9.6175e-01,-4.4726e-01,7.2389e-01,9.4464e-01
2.0000e+03,4.1000e+01,5.0000e+01,1.6800e+01,-8.5439e+05,-8.5440e+05,-2.0948e-01,-8.5440e+05,1.7586e-01,6.2009e+00,7.9258e+05,1.2827e+02,1.0299e-01,-1.9981e+00,-2.4441e+00,-2.1766e+00,-9.7483e-01,-7.5322e-01,-6.0633e-01,3.7331e-01,1.2984e+00
2.0000e+03,4.2000e+01,5.2000e+01,1.7063e+01,-8.4864e+05,-8.4865e+05,-2.1446e-01,-8.4865e+05,1.7593e-01,6.2059e+00,7.9183e+05,1.3340e+02,-4.8225e-01,-2.0094e+00,-2.9587e+00,-2.3481e+00,-1.2881e+00,-5.3870e-01,-3.7253e-01,5.6771e-01,9.9521e-01
2.0000e+03,4.3000e+01,5.3000e+01,1.7391e+01,-8.4066e+05,-8.4067e+05,-2.1945e-01,-8.4067e+05,1.7600e-01,6.2109e+00,7.8609e+05,1.3597e+02,2.4008e-01,-2.0084e+00,-2.7861e+00,-1.4878e+00,-1.7105e+00,-8.1426e-01,2.2751e-01,4.8041e-01,1.1868e+00
2.0000e+03,4.4000e+01,5.4000e+01,1.7717e+01,-8.3849e+05,-8.3849e+05,-2.2444e-01,-8.3849e+05,1.7607e-01,6.2159e+00,7.7810e+05,1.3854e+02,-5.1521e-01,-1.9943e+00,-2.9997e+00,-2.2829e+00,-1.1717e+00,-1.0191e+00,-3.9158e-01,8.0270e-01,1.7264e+00
2.0000e+03,4.5000e+01,5.5000e+01,1.8039e+01,-8.3744e+05,-8.3744e+05,-2.2943e-01,-8.3744e+05,1.7615e-01,6.2209e+00,7.7593e+05,1.4112e+02,6.4307e-02,-1.9908e+00,-2.6958e+00,-2.3083e+00,-1.0814e+00,-4.6465e-01,2.2076e-01,1.0359e+00,1.8266e+00
2.0000e+03,4.6000e+01,5.6000e+01,1.8359e+01,-8.3047e+05,-8.3048e+05,-2.3441e-01,-8.3048e+05,1.7621e-01,6.2258e+00,7.7488e+05,1.4370e+02,-4.3270e-01,-1.9936e+00,-2.8521e+00,-2.3331e+00,-1.5234e+00,-9.6129e-01,-5.0953e-01,1.1168e+00,1.6386e+00
2.0000e+03,4.7000e+01,5.8000e+01,1.8605e+01,-8.2817e+05,-8.2818e+05,-2.3940e-01,-8.2818e+05,1.7629e-01,6.2309e+00,7.6792e+05,1.4883e+02,-4.8835e-01,-1.9921e+00,-2.5372e+00,-2.0926e+00,-1.7500e+00,-8.8123e-01,-7.3092e-01,7.0399e-01,9.8289e-01
2.0000e+03,4.8000e+01,5.9000e+01,1.8919e+01,-8.2380e+05,-8.2381e+05,-2.4439e-01,-8.2381e+05,1.7636e-01,6.2359e+00,7.6562e+05,1.5141e+02,-6.2293e-01,-2.0017e+00,-2.7422e+00,-2.2220e+00,-9.8245e-01,-1.2270e+00,1.1999e-02,7.6876e-01,1.6619e+00
2.0000e+03,4.9000e+01,6.0000e+01,1.9231e+01,-8.2061e+05,-8.2061e+05,-2.4938e-01,-8.2061e+05,1.7643e-01,6.2408e+00,7.6125e+05,1.5390e+02,1.4649e-01,-2.0094e+00,-2.7864e+00,-1.5486e+00,-1.5364e+00,-8.8233e-01,-4.6221e-01,9.4525e-01,9.8416e-01
2.0000e+03,5.0000e+01,6.5000e+01,1.9245e+01,-8.1521e+05,-8.1521e+05,-2.5436e-01,-8.1521e+05,1.7650e-01,6.2458e+00,7.5805e+05,1.6669e+02,6.0353e-02,-1.9907e+00,-2.4019e+00,-1.7631e+00,-1.6454e+00,-4.8918e-01,-6.9770e-01,5.1235e-01,1.2566e+00
2.0000e+03,5.1000e+01,6.6000e+01,1.9549e+01,-8.1513e+05,-8.1514e+05,-2.5935e-01,-8.1514e+05,1.7657e-01,6.2509e+00,7.5265e+05,1.6925e+02,-5.4176e-02,-1.9958e+00,-2.9899e+00,-1.7760e+00,-1.8731e+00,-8.1342e-01,-5.7138e-01,7.0747e-01,1.1337e+00
2.0000e+03,5.2000e+01,6.7000e+01,1.9850e+01,-8.1104e+05,-8.1105e+05,-2.6434e-01,-8.1105e+05,1.7664e-01,6.2558e+00,7.5258e+05,1.7182e+02,-7.2946e-01,-1.9976e+00,-2.5551e+00,-2.1201e+00,-1.5568e+00,-9.1429e-01,-2.4647e-01,6.2009e-01,9.9928e-01
2.0000e+03,5.3000e+01,6.9000e+01,2.0074e+01,-8.0830e+05,-8.0830e+05,-2.6933e-01,-8.0830e+05,1.7671e-01,6.2608e+00,7.4848e+05,1.7693e+02,1.0771e-02,-1.9990e+00,-2.4573e+00,-1.4336e+00,-1.4915e+00,-8.4195e-01,-7.1979e-01,4.2693e-01,1.2939e+00
2.0000e+03,5.4000e+01,7.0000e+01,2.0370e+01,-8.0754e+05,-8.0755e+05,-2.7431e-01,-8.0755e+05,1.7678e-01,6.2658e+00,7.4574e+05,1.7947e+02,4.2498e-02,-2.0034e+00,-3.0025e+00,-1.3942e+00,-1.7331e+00,-1.1961e+00,-5.9444e-01,7.8250e-01,1.1552e+00
2.0000e+03,5.5000e+01,7.2000e+01,2.0588e+01,-8.0289e+05,-8.0289e+05,-2.7930e-01,-8.0289e+05,1.7685e-01,6.2707e+00,7.4499e+05,1.8457e+02,-3.6363e-02,-1.9923e+00,-2.7926e+00,-1.3598e+00,-1.7782e+00,-1.3954e+00,-2.9135e-01,1.2184e+00,1.7399e+00
2.0000e+03,5.6000e+01,7.3000e+01,2.0879e+01,-8.0125e+05,-8.0125e+05,-2.8429e-01,-8.0125e+05,1.7692e-01,6.2758e+00,7.4033e+05,1.8713e+02,-4.3522e-01,-1.9978e+00,-2.3658e+00,-1.8327e+00,-1.8543e+00,-1.3552e+00,-4.1977e-01,8.4636e-01,1.7316e+00
2.0000e+03,5.7000e+01,7.4000e+01,2.1168e+01,-7.9597e+05,-7.9597e+05,-2.8928e-01,-7.9597e+05,1.7699e-01,6.2807e+00,7.3869e+05,1.8969e+02,1.3923e-01,-2.0090e+00,-2.5765e+00,-2.2091e+00,-1.8982e+00,-1.3486e+00,-6.9638e-01,8.0259e-01,1.2989e+00
2.0000e+03,5.8000e+01,7.6000e+01,2.1377e+01,-7.9406e+05,-7.9406e+05,-2.9426e-01,-7.9406e+05,1.7706e-01,6.2857e+00,7.3341e+05,1.9480e+02,-3.0359e-01,-2.0039e+00,-3.3424e+00,-2.0607e+00,-1.6891e+00,-1.3709e+00,5.5689e-02,6.2040e-01,1.7857e+00
2.0000e+03,5.9000e+01,7.8000e+01,2.1583e+01,-7.9123e+05,-7.9123e+05,-2.9925e-01,-7.9123e+05,1.7713e-01,6.2907e+00,7.3150e+05,1.9992e+02,-4.1226e-01,-1.9999e+00,-2.8673e+00,-2.0040e+00,-1.7545e+00,-1.2477e+00,-1.8733e-01,7.3278e-01,1.7492e+00
2.0000e+03,6.0000e+01,7.9000e+01,2.1864e+01,-7.9099e+05,-7.9099e+05,-3.0424e-01,-7.9099e+05,1.7720e-01,6.2957e+00,7.2867e+05,2.0248e+02,-3.3992e-01,-2.0092e+00,-3.1855e+00,-1.7889e+00,-1.7840e+00,-8.4099e-01,-2.3435e-01,1.1555e+00,1.6142e+00
2.0000e+03,6.1000e+01,8.0000e+01,2.2143e+01,-7.9074e+05,-7.9075e+05,-3.0923e-01,-7.9075e+05,1.7727e-01,6.3007e+00,7.2843e+05,2.0502e+02,1.4311e-01,-1.9945e+00,-3.1105e+00,-1.6227e+00,-1.6418e+00,-9.1147e-01,-6.9792e-01,8.6912e-01,1.1765e+00
2.0000e+03,6.2000e+01,8.1000e+01,2.2420e+01,-7.8742e+05,-7.8742e+05,-3.1422e-01,-7.8742e+05,1.7734e-01,6.3057e+00,7.2818e+05,2.0760e+02,-4.2469e-01,-1.9930e+00,-2.7482e+00,-1.9132e+00,-1.4297e+00,-6.2778e-01,-4.9700e-01,7.4950e-01,1.7410e+00
2.0000e+03,6.3000e+01,8.2000e+01,2.2695e+01,-7.8706e+05,-7.8706e+05,-3.1920e-01,-7.8706e+05,1.7741e-01,6.3106e+00,7.2486e+05,2.1017e+02,-7.0874e-01,-2.0065e+00,-2.9396e+00,-2.0137e+00,-1.9122e+00,-1.2947e+00,-3.1031e-01,3.5768e-01,1.7101e+00
2.0000e+03,6.4000e+01,8.4000e+01,2.2887e+01,-7.8159e+05,-7.8159e+05,-3.2419e-01,-7.8159e+05,1.7748e-01,6.3157e+00,7.2450e+05,2.1532e+02,-2.4003e-01,-1.9946e+00,-3.0597e+00,-1.8074e+00,-1.7123e+00,-9.6400e-01,6.1664e-02,3.9047e-01,1.1238e+00
2.0000e+03,6.5000e+01,8.5000e+01,2.3158e+01,-7.7524e+05,-7.7525e+05,-3.2918e-01,-7.7525e+05,1.7755e-01,6.3207e+00,7.1903e+05,2.1790e+02,-7.1976e-02,-2.0026e+00,-3.2217e+00,-1.9515e+00,-1.0256e+00,-7.3444e-01,-3.2912e-01,8.5527e-01,9.3557e-01
2.0000e+03,6.6000e+01,8.7000e+01,2.3345e+01,-7.7132e+05,-7.7133e+05,-3.3417e-01,-7.7133e+05,1.7762e-01,6.3256e+00,7.1268e+05,2.2302e+02,-2.0716e-01,-2.0058e+00,-3.2686e+00,-1.4844e+00,-1.9296e+00,-4.3898e-01,-4.2085e-01,6.9688e-01,1.0294e+00
2.0000e+03,6.7000e+01,8.8000e+01,2.3611e+01,-7.7044e+05,-7.7044e+05,-3.3915e-01,-7.7044e+05,1.7769e-01,6.3306e+00,7.0876e+05,2.2559e+02,-5.3071e-01,-1.9925e+00,-2.7118e+00,-1.8813e+00,-1.7227e+00,-5.7378e-01,-6.4983e-01,4.9163e-01,1.1286e+00
2.0000e+03,6.8000e+01,8.9000e+01,2.3875e+01,-7.7027e+05,-7.7028e+05,-3.4414e-01,-7.7028e+05,1.7776e-01,6.3356e+00,7.0788e+05,2.2812e+02,-4.7715e-01,-1.9938e+00,-2.3940e+00,-2.2618e+00,-1.3735e+00,-1.0022e+00,1.5097e-01,3.7139e-01,1.0750e+00
2.0000e+03,6.9000e+01,9.0000e+01,2.4138e+01,-7.6603e+05,-7.6603e+05,-3.4913e-01,-7.6603e+05,1.7783e-01,6.3406e+00,7.0771e+05,2.3067e+02,-6.2170e-01,-2.0077e+00,-3.1369e+00,-1.4644e+00,-1.5060e+00,-7.1039e-01,-3.5806e-01,9.0923e-01,1.6103e+00
2.0000e+03,7.0000e+01,9.2000e+01,2.4315e+01,-7.6298e+05,-7.6299e+05,-3.5412e-01,-7.6299e+05,1.7790e-01,6.3456e+00,7.0347e+05,2.3577e+02,-1.0111e-01,-2.0077e+00,-2.6543e+00,-1.9945e+00,-1.5340e+00,-1.0941e+00,-1.8004e-01,3.2017e-01,1.8707e+00
2.0000e+03,7.1000e+01,9.3000e+01,2.4573e+01,-7.6272e+05,-7.6272e+05,-3.5910e-01,-7.6272e+05,1.7797e-01,6.3506e+00,7.0042e+05,2.3833e+02,-1.6352e-01,-2.0001e+00,-2.8723e+00,-2.0875e+00,-1.3519e+00,-6.5406e-01,-4.7777e-01,8.0891e-01,9.9219e-01
2.0000e+03,7.2000e+01,9.4000e+01,2.4830e+01,-7.6239e+05,-7.6239e+05,-3.6409e-01,-7.6239e+05,1.7804e-01,6.3555e+00,7.0016e+05,2.4089e+02,-5.6741e-01,-1.9920e+00,-2.6531e+00,-1.6276e+00,-1.0568e+00,-6.2844e-01,-1.4920e-01,5.7773e-01,1.0453e+00
2.0000e+03,7.3000e+01,9.5000e+01,2.5085e+01,-7.5320e+05,-7.5321e+05,-3.6908e-01,-7.5321e+05,1.7811e-01,6.3606e+00,6.9983e+05,2.4343e+02,7.2160e-02,-1.9974e+00,-3.2417e+00,-2.0684e+00,-9.7019e-01,-9.7580e-01,-1.7412e-01,8.1385e-01,1.0915e+00
2.0000e+03,7.4000e+01,9.8000e+01,2.5168e+01,-7.5316e+05,-7.5316e+05,-3.7407e-01,-7.5316e+05,1.7818e-01,6.3655e+00,6.9065e+05,2.5111e+02,-2.1669e-01,-2.0091e+00,-2.7982e+00,-2.0246e+00,-1.4540e+00,-1.2957e+00,-1.4116e-01,8.5255e-01,9.0063e-01
2.0000e+03,7.5000e+01,1.0000e+02,2.5333e+01,-7.5294e+05,-7.5295e+05,-3.7905e-01,-7.5295e+05,1.7825e-01,6.3705e+00,6.9060e+05,2.5617e+02,-4.7557e-01,-2.0063e+00,-3.1448e+00,-1.5934e+00,-1.0120e+00,-9.0605e-01,-8.6267e-02,6.3401e-01,1.0224e+00
2.0000e+03,7.6000e+01,1.0100e+02,2.5581e+01,-7.4770e+05,-7.4771e+05,-3.8404e-01,-7.4771e+05,1.7832e-01,6.3755e+00,6.9039e+05,2.5873e+02,-3.2879e-01,-1.9928e+00,-2.7846e+00,-1.4142e+00,-1.0767e+00,-9.4945e-01,-7.3104e-01,3.5526e-01,1.2145e+00
2.0000e+03,7.7000e+01,1.0200e+02,2.5828e+01,-7.4512e+05,-7.4513e+05,-3.8903e-01,-7.4513e+05,1.7839e-01,6.3805e+00,6.8515e+05,2.6129e+02,-4.3302e-01,-2.0045e+00,-2.4114e+00,-1.6375e+00,-1.6987e+00,-1.0587e+00,-2.7758e-01,3.2477e-01,1.1929e+00
