logfeh_mean,logdust_med,logNpix,tau,dmod,logl
-1.9949e-01,-5.4343e-01,2.0418e+00,3.1327e+00,2.6102e+01,-9.5680e+02
-1.7394e-01,-5.8580e-01,2.0209e+00,3.1613e+00,2.6057e+01,-9.5426e+02
-1.8961e-01,-5.7067e-01,2.0465e+00,3.0620e+00,2.6116e+01,-9.4978e+02
-1.9641e-01,-5.6038e-01,2.0215e+00,3.0020e+00,2.6035e+01,-9.6546e+02
-1.7103e-01,-5.9928e-01,2.0061e+00,3.0543e+00,2.6005e+01,-9.6497e+02
-1.6846e-01,-5.9424e-01,2.0341e+00,3.0219e+00,2.6075e+01,-9.6350e+02
-1.7043e-01,-5.9969e-01,1.9933e+00,3.0777e+00,2.5978e+01,-9.5742e+02
-1.6093e-01,-5.8972e-01,1.9964e+00,3.0495e+00,2.5965e+01,-9.5879e+02
-1.4938e-01,-6.1193e-01,1.9766e+00,3.0182e+00,2.5914e+01,-9.6867e+02
-1.9588e-01,-5.6122e-01,2.0268e+00,3.0221e+00,2.6056e+01,-9.6639e+02
-2.2332e-01,-5.1113e-01,2.0522e+00,3.0636e+00,2.6127e+01,-9.6417e+02
-1.8920e-01,-5.8843e-01,2.0373e+00,2.9903e+00,2.6102e+01,-9.6382e+02
-1.9970e-01,-5.5118e-01,2.0354e+00,3.0499e+00,2.6085e+01,-9.6410e+02
-2.1091e-01,-5.4660e-01,2.0489e+00,2.9594e+00,2.6114e+01,-9.6861e+02
-1.6405e-01,-5.9100e-01,2.0013e+00,3.1792e+00,2.6003e+01,-9.5807e+02
-1.6316e-01,-5.8218e-01,2.0008e+00,3.1478e+00,2.5999e+01,-9.5162e+02
-1.9016e-01,-5.5436e-01,2.0411e+00,3.1460e+00,2.6106e+01,-9.6778e+02
-1.8432e-01,-5.5576e-01,2.0165e+00,3.1552e+00,2.6032e+01,-9.6665e+02
-1.4154e-01,-6.2772e-01,1.9895e+00,3.0899e+00,2.5964e+01,-9.6569e+02
-1.8107e-01,-5.6382e-01,2.0219e+00,3.1416e+00,2.6053e+01,-9.7044e+02
-1.8417e-01,-5.8045e-01,2.0034e+00,3.0650e+00,2.6004e+01,-9.5807e+02
-1.3565e-01,-6.1718e-01,1.9975e+00,3.1978e+00,2.5991e+01,-9.5203e+02
-1.9368e-01,-5.6364e-01,2.0080e+00,3.0921e+00,2.6007e+01,-9.6209e+02
-1.9236e-01,-5.8612e-01,1.9734e+00,2.9485e+00,2.5906e+01,-9.6600e+02
-1.4351e-01,-5.9384e-01,2.0177e+00,3.1878e+00,2.6039e+01,-9.7035e+02
-1.6420e-01,-5.7368e-01,2.0248e+00,3.1290e+00,2.6057e+01,-9.6107e+02
-1.5579e-01,-6.1041e-01,2.0109e+00,3.0582e+00,2.6021e+01,-9.5774e+02
-1.6585e-01,-6.0854e-01,1.9991e+00,3.0809e+00,2.5993e+01,-9.6026e+02
-1.5324e-01,-5.9290e-01,2.0016e+00,3.1417e+00,2.5993e+01,-9.6613e+02
-1.8013e-01,-5.7804e-01,1.9901e+00,3.0913e+00,2.5967e+01,-9.6184e+02
-1.6685e-01,-6.1661e-01,1.9975e+00,3.0694e+00,2.5995e+01,-9.6722e+02
-1.8904e-01,-5.6420e-01,2.0251e+00,3.0501e+00,2.6057e+01,-9.5296e+02
-1.8874e-01,-5.7835e-01,2.0098e+00,3.0197e+00,2.6020e+01,-9.5971e+02
-1.6042e-01,-6.3505e-01,2.0133e+00,2.9720e+00,2.6027e+01,-9.6215e+02
-1.7916e-01,-5.8517e-01,2.0214e+00,3.0673e+00,2.6050e+01,-9.6294e+02
-1.4260e-01,-6.0953e-01,1.9866e+00,3.1369e+00,2.5950e+01,-9.7030e+02
-1.3454e-01,-6.1147e-01,1.9866e+00,3.1712e+00,2.5953e+01,-9.6777e+02
-1.9649e-01,-5.5854e-01,2.0196e+00,2.9928e+00,2.6034e+01,-9.6980e+02
-2.0857e-01,-5.6305e-01,2.0194e+00,2.8520e+00,2.6033e+01,-9.6779e+02
-1.6978e-01,-6.1778e-01,1.9786e+00,2.9656e+00,2.5932e+01,-9.6976e+02
-1.7906e-01,-5.7022e-01,2.0151e+00,3.0814e+00,2.6023e+01,-9.5874e+02
-1.7348e-01,-5.7824e-01,2.0238e+00,3.0747e+00,2.6047e+01,-9.6166e+02
-1.5844e-01,-6.1040e-01,2.0037e+00,3.0445e+00,2.5999e+01,-9.6835e+02
-1.5559e-01,-6.1781e-01,1.9836e+00,2.9907e+00,2.5938e+01,-9.5304e+02
-1.3295e-01,-6.4113e-01,1.9822e+00,3.1075e+00,2.5947e+01,-9.6982e+02
-2.0588e-01,-5.5814e-01,2.0326e+00,2.9520e+00,2.6078e+01,-9.6823e+02
-1.6250e-01,-6.1901e-01,2.0122e+00,3.0053e+00,2.6024e+01,-9.7010e+02
-2.0108e-01,-5.6107e-01,2.0398e+00,3.0018e+00,2.6098e+01,-9.6948e+02
-1.9578e-01,-5.6906e-01,2.0103e+00,2.9878e+00,2.6006e+01,-9.7012e+02
-1.5844e-01,-6.2082e-01,2.0042e+00,3.0407e+00,2.6000e+01,-9.7043e+02
-1.6640e-01,-5.9514e-01,1.9887e+00,3.0601e+00,2.5952e+01,-9.6853e+02
-2.0077e-01,-5.5552e-01,2.0595e+00,3.0540e+00,2.6152e+01,-9.6817e+02
-1.8635e-01,-5.5799e-01,2.0526e+00,3.1234e+00,2.6140e+01,-9.7069e+02
-1.4366e-01,-6.3251e-01,1.9885e+00,3.0591e+00,2.5958e+01,-9.6571e+02
-1.1669e-01,-6.0990e-01,1.9929e+00,3.2489e+00,2.5969e+01,-9.6528e+02
-1.9627e-01,-5.5076e-01,2.0316e+00,3.0781e+00,2.6070e+01,-9.6988e+02
-1.2794e-01,-6.4626e-01,1.9853e+00,3.0065e+00,2.5950e+01,-9.6964e+02
-1.8052e-01,-5.6916e-01,2.0217e+00,3.1235e+00,2.6056e+01,-9.6224e+02
-1.7297e-01,-5.7966e-01,1.9958e+00,3.1331e+00,2.5975e+01,-9.7015e+02
-1.6601e-01,-5.8928e-01,2.0120e+00,3.1770e+00,2.6031e+01,-9.6779e+02
-1.1659e-01,-6.5406e-01,2.0158e+00,3.1175e+00,2.6034e+01,-9.6121e+02
-1.5126e-01,-6.4700e-01,1.9997e+00,2.8784e+00,2.5980e+01,-9.6784e+02
-1.8351e-01,-5.8561e-01,2.0157e+00,3.0260e+00,2.6031e+01,-9.6407e+02
-1.6746e-01,-5.8592e-01,1.9962e+00,3.1155e+00,2.5975e+01,-9.5402e+02
-1.9791e-01,-5.6401e-01,2.0101e+00,3.0236e+00,2.6015e+01,-9.6604e+02
-1.8068e-01,-5.8616e-01,1.9984e+00,3.0764e+00,2.5987e+01,-9.6056e+02
-1.5056e-01,-5.9655e-01,2.0032e+00,3.0926e+00,2.5994e+01,-9.6997e+02
-1.6131e-01,-6.1662e-01,2.0302e+00,3.0842e+00,2.6081e+01,-9.6788e+02
-1.3625e-01,-6.3460e-01,2.0076e+00,3.0797e+00,2.6007e+01,-9.6747e+02
-1.9937e-01,-5.6710e-01,1.9799e+00,3.0543e+00,2.5928e+01,-9.6975e+02
-1.4947e-01,-6.0658e-01,2.0066e+00,3.1166e+00,2.6002e+01,-9.6980e+02
-1.5610e-01,-6.1000e-01,2.0142e+00,3.1006e+00,2.6035e+01,-9.6669e+02
-1.5650e-01,-6.0270e-01,2.0020e+00,3.1308e+00,2.5998e+01,-9.5696e+02
-1.9376e-01,-5.7619e-01,1.9818e+00,3.0524e+00,2.5943e+01,-9.6766e+02
-1.9501e-01,-5.4954e-01,1.9876e+00,3.1361e+00,2.5952e+01,-9.6915e+02
-1.4125e-01,-6.2645e-01,1.9792e+00,3.0475e+00,2.5932e+01,-9.7026e+02
-1.3141e-01,-5.9200e-01,2.0073e+00,3.2018e+00,2.6007e+01,-9.6881e+02
-1.9200e-01,-5.5509e-01,2.0162e+00,3.0410e+00,2.6026e+01,-9.6319e+02
-1.2903e-01,-6.3003e-01,1.9922e+00,3.1579e+00,2.5972e+01,-9.6732e+02
-1.5406e-01,-5.8470e-01,2.0059e+00,3.1846e+00,2.6005e+01,-9.5793e+02
-1.7884e-01,-5.9570e-01,2.0086e+00,3.0197e+00,2.6015e+01,-9.6979e+02
-1.8083e-01,-5.7868e-01,2.0393e+00,3.1472e+00,2.6106e+01,-9.6875e+02
-2.0480e-01,-5.4818e-01,2.0105e+00,2.9977e+00,2.6007e+01,-9.6885e+02
-1.7503e-01,-5.9477e-01,2.0083e+00,3.1287e+00,2.6019e+01,-9.6185e+02
-1.6342e-01,-6.1569e-01,2.0097e+00,2.9976e+00,2.6018e+01,-9.6110e+02
-1.9402e-01,-5.5505e-01,2.0144e+00,3.0972e+00,2.6026e+01,-9.6721e+02
-1.7553e-01,-6.0367e-01,2.0381e+00,3.0180e+00,2.6104e+01,-9.6544e+02
-1.3721e-01,-6.3008e-01,1.9966e+00,3.0505e+00,2.5975e+01,-9.6648e+02
-2.1098e-01,-5.3207e-01,2.0221e+00,3.0433e+00,2.6042e+01,-9.6786e+02
-1.3888e-01,-6.4481e-01,1.9863e+00,3.0160e+00,2.5953e+01,-9.4496e+02
-1.3153e-01,-6.3702e-01,1.9971e+00,3.0326e+00,2.5974e+01,-9.6685e+02
-1.9894e-01,-5.5808e-01,2.0076e+00,3.0445e+00,2.6001e+01,-9.6111e+02
-1.7388e-01,-5.9988e-01,2.0169e+00,3.1431e+00,2.6052e+01,-9.6666e+02
-1.5986e-01,-6.0890e-01,2.0123e+00,3.1285e+00,2.6038e+01,-9.6792e+02
-2.0371e-01,-5.4822e-01,2.0093e+00,2.9893e+00,2.5999e+01,-9.6152e+02
-1.7438e-01,-5.9358e-01,2.0070e+00,3.0337e+00,2.6012e+01,-9.6060e+02
-1.7827e-01,-6.1457e-01,2.0044e+00,2.9599e+00,2.6011e+01,-9.5830e+02
-1.3342e-01,-6.1339e-01,1.9809e+00,3.0880e+00,2.5926e+01,-9.7080e+02
-1.2043e-01,-6.5662e-01,1.9851e+00,3.0361e+00,2.5946e+01,-9.5971e+02
-1.4994e-01,-6.2680e-01,1.9904e+00,2.9931e+00,2.5954e+01,-9.6842e+02
-1.8507e-01,-5.7833e-01,1.9959e+00,3.0693e+00,2.5974e+01,-9.6597e+02
-1.5405e-01,-6.0844e-01,2.0138e+00,3.0718e+00,2.6028e+01,-9.6569e+02
-1.7422e-01,-5.8858e-01,2.0386e+00,3.1100e+00,2.6107e+01,-9.5867e+02
-1.4978e-01,-6.2030e-01,1.9979e+00,3.0685e+00,2.5978e+01,-9.6920e+02
-1.8185e-01,-5.4264e-01,2.0511e+00,3.2065e+00,2.6130e+01,-9.6798e+02
-1.6804e-01,-6.0834e-01,1.9996e+00,3.0819e+00,2.5992e+01,-9.6061e+02
-1.8166e-01,-6.0644e-01,1.9763e+00,2.9749e+00,2.5931e+01,-9.6961e+02
-1.1892e-01,-6.3278e-01,2.0184e+00,3.1506e+00,2.6046e+01,-9.6732e+02
-1.9988e-01,-5.6508e-01,1.9920e+00,3.0804e+00,2.5969e+01,-9.6517e+02
-1.8596e-01,-6.0586e-01,2.0039e+00,2.9891e+00,2.6007e+01,-9.6983e+02
-1.7482e-01,-5.7173e-01,2.0215e+00,3.1597e+00,2.6052e+01,-9.5862e+02
-1.7180e-01,-5.8290e-01,2.0063e+00,3.0794e+00,2.5999e+01,-9.6030e+02
-1.6072e-01,-6.3124e-01,1.9969e+00,2.9849e+00,2.5983e+01,-9.6789e+02
-2.0459e-01,-5.7106e-01,2.0208e+00,2.9414e+00,2.6033e+01,-9.6473e+02
-1.4030e-01,-6.3542e-01,1.9918e+00,3.0513e+00,2.5967e+01,-9.6680e+02
-2.0258e-01,-5.5015e-01,1.9852e+00,3.0657e+00,2.5942e+01,-9.6376e+02
-2.0829e-01,-5.6780e-01,2.0281e+00,2.8675e+00,2.6061e+01,-9.6931e+02
-1.1644e-01,-6.4294e-01,1.9994e+00,3.1631e+00,2.5989e+01,-9.6246e+02
-1.7344e-01,-5.9892e-01,2.0159e+00,3.0477e+00,2.6034e+01,-9.6935e+02
-1.5793e-01,-6.0713e-01,2.0056e+00,3.0759e+00,2.6009e+01,-9.6106e+02
-1.5966e-01,-5.8992e-01,1.9961e+00,3.1152e+00,2.5972e+01,-9.7049e+02
-1.9026e-01,-6.0916e-01,1.9778e+00,2.8307e+00,2.5923e+01,-9.6636e+02
-1.2250e-01,-6.4087e-01,1.9818e+00,3.0411e+00,2.5938e+01,-9.6409e+02
-1.8209e-01,-5.9000e-01,2.0023e+00,3.0348e+00,2.5995e+01,-9.7079e+02
-1.5316e-01,-6.0524e-01,1.9871e+00,3.0659e+00,2.5948e+01,-9.6345e+02
-1.7195e-01,-5.9462e-01,2.0072e+00,3.0819e+00,2.6013e+01,-9.6585e+02
-1.3653e-01,-6.1604e-01,1.9936e+00,3.1386e+00,2.5970e+01,-9.5854e+02
-1.8432e-01,-5.8550e-01,2.0027e+00,3.0762e+00,2.6011e+01,-9.6907e+02
-1.8110e-01,-6.0466e-01,1.9844e+00,2.9971e+00,2.5949e+01,-9.5586e+02
-1.7161e-01,-5.9612e-01,2.0135e+00,3.0989e+00,2.6036e+01,-9.6574e+02
-1.1606e-01,-6.1454e-01,2.0201e+00,3.2434e+00,2.6050e+01,-9.6891e+02
-1.7403e-01,-5.9865e-01,1.9901e+00,3.0849e+00,2.5967e+01,-9.6667e+02
-1.7070e-01,-5.9844e-01,2.0311e+00,3.1027e+00,2.6087e+01,-9.7035e+02
-1.8270e-01,-5.9403e-01,2.0174e+00,2.9799e+00,2.6044e+01,-9.7080e+02
-1.6001e-01,-5.9779e-01,1.9834e+00,3.0519e+00,2.5935e+01,-9.6423e+02
-1.9215e-01,-5.8507e-01,2.0203e+00,2.9463e+00,2.6049e+01,-9.6073e+02
-1.7598e-01,-5.8867e-01,2.0125e+00,3.0773e+00,2.6034e+01,-9.6814e+02
-1.8838e-01,-5.9980e-01,1.9786e+00,2.9917e+00,2.5934e+01,-9.6930e+02
-2.0338e-01,-5.3094e-01,2.0381e+00,3.1200e+00,2.6088e+01,-9.6183e+02
-1.9568e-01,-5.5119e-01,2.0077e+00,3.0796e+00,2.6006e+01,-9.6541e+02
-1.9004e-01,-5.6804e-01,2.0192e+00,3.0694e+00,2.6042e+01,-9.6415e+02
-1.4611e-01,-6.1557e-01,2.0192e+00,3.0849e+00,2.6043e+01,-9.6816e+02
-1.5088e-01,-6.1882e-01,1.9985e+00,3.0790e+00,2.5987e+01,-9.6986e+02
-1.5478e-01,-6.0817e-01,2.0001e+00,3.0761e+00,2.5986e+01,-9.6939e+02
-1.3880e-01,-6.1224e-01,1.9923e+00,3.0942e+00,2.5956e+01,-9.3348e+02
-1.4715e-01,-6.4389e-01,1.9893e+00,2.9733e+00,2.5964e+01,-9.6580e+02
-2.0707e-01,-5.5702e-01,2.0322e+00,3.0010e+00,2.6078e+01,-9.6571e+02
-1.8385e-01,-6.1039e-01,2.0048e+00,2.9570e+00,2.6010e+01,-9.6667e+02
-1.9988e-01,-5.7069e-01,2.0191e+00,2.9996e+00,2.6036e+01,-9.6489e+02
-1.7000e-01,-6.1339e-01,1.9982e+00,3.0781e+00,2.5994e+01,-9.6259e+02
-1.6122e-01,-5.9968e-01,2.0206e+00,3.0727e+00,2.6045e+01,-9.6569e+02
-1.8555e-01,-5.9724e-01,2.0117e+00,2.9658e+00,2.6016e+01,-9.5276e+02
-1.6558e-01,-6.1519e-01,2.0228e+00,3.0020e+00,2.6063e+01,-9.6975e+02
-1.5097e-01,-6.2041e-01,1.9894e+00,3.0548e+00,2.5957e+01,-9.6956e+02
-1.4941e-01,-5.8443e-01,1.9964e+00,3.1364e+00,2.5971e+01,-9.7008e+02
-2.0033e-01,-5.8224e-01,2.0144e+00,2.9773e+00,2.6028e+01,-9.6986e+02
-1.5367e-01,-6.0793e-01,1.9911e+00,3.0853e+00,2.5961e+01,-9.6261e+02
-1.6254e-01,-6.2618e-01,2.0021e+00,2.9668e+00,2.5990e+01,-9.6496e+02
-1.6451e-01,-6.0495e-01,2.0025e+00,2.9773e+00,2.5994e+01,-9.7041e+02
-1.8545e-01,-5.9539e-01,2.0023e+00,2.9832e+00,2.5996e+01,-9.6290e+02
-1.7170e-01,-5.9195e-01,1.9986e+00,3.1014e+00,2.5989e+01,-9.6623e+02
-1.8891e-01,-5.6464e-01,2.0382e+00,3.0777e+00,2.6094e+01,-9.6806e+02
-1.2374e-01,-6.3031e-01,2.0004e+00,3.1351e+00,2.5985e+01,-9.6085e+02
-2.0413e-01,-5.6755e-01,2.0532e+00,2.9427e+00,2.6129e+01,-9.6565e+02
-1.6315e-01,-6.1899e-01,1.9951e+00,2.9735e+00,2.5969e+01,-9.7087e+02
-1.7348e-01,-5.6606e-01,2.0317e+00,3.1801e+00,2.6084e+01,-9.6992e+02
-1.4118e-01,-6.3258e-01,1.9908e+00,3.0672e+00,2.5959e+01,-9.6676e+02
-1.3073e-01,-6.0971e-01,1.9922e+00,3.2057e+00,2.5970e+01,-9.5262e+02
-1.8003e-01,-5.8077e-01,2.0177e+00,3.0986e+00,2.6046e+01,-9.5264e+02
-1.4482e-01,-6.4838e-01,1.9882e+00,3.0169e+00,2.5961e+01,-9.6796e+02
-1.6927e-01,-5.9408e-01,2.0132e+00,3.0505e+00,2.6025e+01,-9.6796e+02
-1.7437e-01,-6.0175e-01,2.0017e+00,3.0652e+00,2.6001e+01,-9.6994e+02
-1.7771e-01,-6.2060e-01,1.9991e+00,2.9341e+00,2.5996e+01,-9.6661e+02
-1.8249e-01,-5.6038e-01,2.0127e+00,3.1651e+00,2.6030e+01,-9.7011e+02
-1.4761e-01,-6.2876e-01,1.9938e+00,3.0785e+00,2.5980e+01,-9.5363e+02
-1.9365e-01,-5.6426e-01,2.0482e+00,3.1113e+00,2.6129e+01,-9.6698e+02
-1.7762e-01,-5.7575e-01,2.0366e+00,3.0640e+00,2.6086e+01,-9.6799e+02
-1.7847e-01,-5.7242e-01,2.0187e+00,3.0709e+00,2.6038e+01,-9.6474e+02
-1.2058e-01,-6.5022e-01,1.9997e+00,3.1069e+00,2.5993e+01,-9.7054e+02
-1.3456e-01,-6.2752e-01,1.9939e+00,3.1759e+00,2.5978e+01,-9.6938e+02
-1.6757e-01,-5.7487e-01,2.0261e+00,3.0677e+00,2.6055e+01,-9.6550e+02
-1.5231e-01,-5.9532e-01,2.0011e+00,3.1739e+00,2.5990e+01,-9.6936e+02
-1.6217e-01,-5.8096e-01,2.0095e+00,3.1287e+00,2.6012e+01,-9.6254e+02
-1.7777e-01,-5.9993e-01,2.0042e+00,3.1073e+00,2.6012e+01,-9.6298e+02
-1.3489e-01,-6.2949e-01,1.9879e+00,3.0802e+00,2.5963e+01,-9.6797e+02
-2.1224e-01,-5.3795e-01,2.0292e+00,2.9904e+00,2.6060e+01,-9.6942e+02
-1.6269e-01,-6.1434e-01,2.0068e+00,3.0397e+00,2.6012e+01,-9.6538e+02
-1.9696e-01,-5.8405e-01,1.9934e+00,2.9572e+00,2.5961e+01,-9.5581e+02
-1.6260e-01,-5.8541e-01,1.9946e+00,3.1278e+00,2.5973e+01,-9.7040e+02
-1.6417e-01,-6.2260e-01,1.9819e+00,2.9442e+00,2.5934e+01,-9.6951e+02
-1.6491e-01,-5.8585e-01,2.0085e+00,3.1679e+00,2.6021e+01,-9.6831e+02
-1.6646e-01,-5.9333e-01,1.9877e+00,3.0347e+00,2.5946e+01,-9.6749e+02
-1.2433e-01,-6.2489e-01,2.0167e+00,3.2292e+00,2.6046e+01,-9.6821e+02
-1.7126e-01,-5.9001e-01,2.0021e+00,3.1304e+00,2.6000e+01,-9.6199e+02
-1.8114e-01,-6.0786e-01,1.9912e+00,2.9820e+00,2.5970e+01,-9.6971e+02
-1.8560e-01,-5.5793e-01,2.0297e+00,3.1744e+00,2.6078e+01,-9.6918e+02
-1.4710e-01,-5.9707e-01,1.9898e+00,3.0815e+00,2.5949e+01,-9.6841e+02
-1.6480e-01,-5.8245e-01,1.9762e+00,3.1288e+00,2.5919e+01,-9.6741e+02
-1.4637e-01,-6.0266e-01,2.0303e+00,3.1733e+00,2.6076e+01,-9.6906e+02
-1.8449e-01,-5.8554e-01,2.0322e+00,3.0079e+00,2.6078e+01,-9.6919e+02
-1.8462e-01,-5.7923e-01,2.0241e+00,3.0792e+00,2.6060e+01,-9.7023e+02
-1.8661e-01,-5.9393e-01,1.9880e+00,2.9471e+00,2.5956e+01,-9.6780e+02
-1.8508e-01,-5.5298e-01,2.0447e+00,3.1882e+00,2.6117e+01,-9.6266e+02
-1.1967e-01,-6.2401e-01,2.0095e+00,3.1243e+00,2.6014e+01,-9.7017e+02
-1.7494e-01,-5.9981e-01,2.0028e+00,2.9851e+00,2.5995e+01,-9.6624e+02
