logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-4.7410e-01,-1.9434e+00,-8.6679e-01,2.9105e-01,-6.7450e-01,1.3704e+00,2.4190e+00,2.5905e+01,-7.5846e+03
-3.4920e-01,-1.9073e+00,-8.1396e-01,3.1356e-01,2.5700e-01,1.8196e+00,2.3708e+00,2.6020e+01,-7.6876e+03
-3.6215e-01,-1.8026e+00,-7.7258e-01,2.8872e-01,-2.1450e-01,1.8106e+00,2.3353e+00,2.5931e+01,-7.7667e+03
-4.6592e-01,-1.9922e+00,-7.4285e-01,2.7106e-01,-6.6196e-01,1.5811e+00,2.4702e+00,2.6091e+01,-7.7744e+03
-3.4276e-01,-1.8104e+00,-7.5578e-01,3.0683e-01,-9.2286e-01,1.8953e+00,2.3003e+00,2.5938e+01,-7.4932e+03
-4.7343e-01,-1.9388e+00,-7.8341e-01,2.7982e-01,-1.2133e+00,1.6867e+00,2.4836e+00,2.6180e+01,-7.7762e+03
-3.5206e-01,-1.9935e+00,-2.3357e+00,2.7078e-01,-7.9850e-01,1.8918e+00,2.3011e+00,2.5960e+01,-7.6866e+03
-3.5144e-01,-1.9870e+00,-7.3771e-01,3.1567e-01,-1.1569e+00,1.8149e+00,2.3567e+00,2.5995e+01,-7.6481e+03
-4.8206e-01,-1.9715e+00,-7.6272e-01,2.6734e-01,-8.6160e-01,1.4499e+00,2.4433e+00,2.5986e+01,-7.5985e+03
-4.3881e-01,-1.8897e+00,-8.9767e-01,2.4694e-01,-1.1937e+00,1.6943e+00,2.3496e+00,2.5894e+01,-7.7528e+03
-4.5338e-01,-1.9774e+00,-8.2882e-01,3.1961e-01,-1.3820e+00,1.8053e+00,2.4550e+00,2.6193e+01,-7.8152e+03
-3.8732e-01,-1.9261e+00,-1.0140e+00,3.0852e-01,-3.7246e-01,1.7358e+00,2.3786e+00,2.5970e+01,-7.8001e+03
-3.7260e-01,-1.9049e+00,-8.5722e-01,2.8176e-01,1.4576e-01,1.8416e+00,2.3401e+00,2.5988e+01,-7.6069e+03
-4.2134e-01,-1.9403e+00,-1.2759e+00,3.1283e-01,-9.0568e-01,1.5466e+00,2.3905e+00,2.5894e+01,-7.7347e+03
-4.7705e-01,-1.9386e+00,-1.1417e+00,3.1152e-01,-1.0979e+00,1.5377e+00,2.4118e+00,2.5960e+01,-7.8032e+03
-4.5955e-01,-1.8755e+00,-7.9704e-01,3.0034e-01,-4.4344e-01,1.5435e+00,2.3959e+00,2.5916e+01,-7.7687e+03
-2.8234e-01,-1.9212e+00,-7.8301e-01,2.9366e-01,-6.7348e-01,1.9770e+00,2.2504e+00,2.5949e+01,-7.4975e+03
-4.3839e-01,-1.8267e+00,-1.5753e+00,3.3487e-01,-1.0989e+00,1.6639e+00,2.3559e+00,2.5886e+01,-7.6309e+03
-4.3768e-01,-1.9175e+00,-1.6553e+00,3.1453e-01,-1.2362e+00,1.5894e+00,2.3754e+00,2.5871e+01,-7.7555e+03
-3.9609e-01,-1.8953e+00,-9.8257e-01,2.6716e-01,-4.2443e-01,1.7556e+00,2.3641e+00,2.5947e+01,-7.5624e+03
-4.1368e-01,-1.9258e+00,-9.4721e-01,2.4070e-01,-1.3807e+00,1.7181e+00,2.3431e+00,2.5879e+01,-7.6524e+03
-3.4991e-01,-1.8299e+00,-8.0308e-01,2.8164e-01,-1.8414e-01,1.9050e+00,2.3037e+00,2.5981e+01,-7.6265e+03
-3.9985e-01,-1.9875e+00,-1.8333e+00,3.2613e-01,-1.2493e+00,1.7935e+00,2.3460e+00,2.5954e+01,-7.5817e+03
-4.6026e-01,-1.9473e+00,-8.8121e-01,2.7956e-01,-8.1047e-01,1.6749e+00,2.4554e+00,2.6128e+01,-7.7815e+03
-4.8739e-01,-1.9650e+00,-1.1204e+00,3.0825e-01,-5.4806e-01,1.4039e+00,2.4497e+00,2.5982e+01,-7.7603e+03
-4.7550e-01,-1.8597e+00,-7.4327e-01,3.1053e-01,3.8995e-01,1.4713e+00,2.5066e+00,2.6181e+01,-7.6918e+03
-3.7614e-01,-1.9019e+00,-8.3726e-01,3.1065e-01,-3.0215e-01,1.7790e+00,2.3627e+00,2.5971e+01,-7.5698e+03
-3.8685e-01,-1.9816e+00,-7.9167e-01,2.0244e-01,-3.8183e-01,1.7798e+00,2.3400e+00,2.5932e+01,-7.7481e+03
-4.5207e-01,-1.8703e+00,-9.1193e-01,3.3048e-01,-3.3293e-01,1.7658e+00,2.4407e+00,2.6154e+01,-7.8141e+03
-4.8095e-01,-1.9836e+00,-1.4755e+00,3.1763e-01,6.8841e-02,1.6411e+00,2.4862e+00,2.6189e+01,-7.7528e+03
-4.6270e-01,-1.9441e+00,-1.0386e+00,3.1148e-01,1.7733e-01,1.3459e+00,2.4353e+00,2.5937e+01,-7.7906e+03
