nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix,tau
2.0000e+03,3.0600e+02,1.2960e+03,2.1991e+01,-2.9475e+06,-2.9476e+06,-3.0548e+00,-2.9476e+06,2.8830e-01,8.3530e+00,inf,2.7091e-01,-1.0732e+00,6.1761e+00,5.7685e+00
2.0000e+03,3.0700e+02,1.3140e+03,2.1782e+01,-2.9344e+06,-2.9344e+06,-3.0647e+00,-2.9344e+06,2.8846e-01,8.3627e+00,inf,5.2131e-02,-1.3595e+00,6.0859e+00,8.0840e+00
2.0000e+03,3.0800e+02,1.3400e+03,2.1458e+01,-2.8696e+06,-2.8696e+06,-3.0747e+00,-2.8696e+06,2.8863e-01,8.3724e+00,inf,-4.7434e-01,-1.0012e+00,5.8070e+00,8.3526e+00
2.0000e+03,3.0900e+02,1.3600e+03,2.1233e+01,-2.8080e+06,-2.8080e+06,-3.0846e+00,-2.8080e+06,2.8882e-01,8.3834e+00,inf,3.9158e-02,-1.2624e+00,6.1025e+00,6.7579e+00
2.0000e+03,3.1000e+02,1.3720e+03,2.1128e+01,-2.7857e+06,-2.7857e+06,-3.0946e+00,-2.7857e+06,2.8899e-01,8.3931e+00,inf,-1.3261e+00,-1.6008e+00,5.8521e+00,8.3012e+00
2.0000e+03,3.1100e+02,1.3760e+03,2.1138e+01,-2.6923e+06,-2.6923e+06,-3.1045e+00,-2.6923e+06,2.8915e-01,8.4028e+00,inf,-7.3693e-01,-1.9935e+00,6.0179e+00,5.5965e+00
2.0000e+03,3.1200e+02,1.3780e+03,2.1177e+01,-2.6738e+06,-2.6738e+06,-3.1145e+00,-2.6738e+06,2.8932e-01,8.4125e+00,inf,-7.2838e-01,-1.4068e+00,6.0676e+00,2.2040e+00
2.0000e+03,3.1300e+02,1.3790e+03,2.1231e+01,-2.6445e+06,-2.6445e+06,-3.1244e+00,-2.6445e+06,2.8949e-01,8.4222e+00,inf,-8.0576e-01,-3.4949e-01,5.9486e+00,8.2720e+00
2.0000e+03,3.1400e+02,1.3870e+03,2.1184e+01,-2.6222e+06,-2.6222e+06,-3.1344e+00,-2.6222e+06,2.8968e-01,8.4331e+00,inf,-2.7310e-01,-5.3146e-01,6.1327e+00,7.2017e+00
2.0000e+03,3.1500e+02,1.3990e+03,2.1081e+01,-2.5971e+06,-2.5971e+06,-3.1443e+00,-2.5971e+06,2.8984e-01,8.4428e+00,inf,-2.4247e-01,-2.4731e-01,6.2109e+00,4.8046e+00
2.0000e+03,3.1600e+02,1.4030e+03,2.1091e+01,-2.5927e+06,-2.5927e+06,-3.1543e+00,-2.5927e+06,2.9001e-01,8.4525e+00,inf,-9.4113e-01,-9.6973e-01,6.0360e+00,5.8121e+00
2.0000e+03,3.1700e+02,1.4200e+03,2.0921e+01,-2.5454e+06,-2.5454e+06,-3.1642e+00,-2.5454e+06,2.9018e-01,8.4623e+00,inf,-6.6548e-01,-1.4671e+00,5.7981e+00,8.6105e+00
2.0000e+03,3.1800e+02,1.4350e+03,2.0782e+01,-2.5453e+06,-2.5453e+06,-3.1742e+00,-2.5453e+06,2.9034e-01,8.4720e+00,inf,-1.5151e-01,-1.7243e+00,5.9371e+00,5.0917e+00
2.0000e+03,3.1900e+02,1.4370e+03,2.0820e+01,-2.5131e+06,-2.5131e+06,-3.1841e+00,-2.5131e+06,2.9053e-01,8.4829e+00,inf,4.1119e-01,-1.1615e+00,6.1395e+00,8.9520e+00
2.0000e+03,3.2000e+02,1.4450e+03,2.0777e+01,-2.5030e+06,-2.5031e+06,-3.1941e+00,-2.5031e+06,2.9070e-01,8.4926e+00,inf,-7.4572e-01,-9.9547e-01,5.8999e+00,4.7389e+00
2.0000e+03,3.2100e+02,1.4480e+03,2.0801e+01,-2.4960e+06,-2.4960e+06,-3.2040e+00,-2.4960e+06,2.9086e-01,8.5023e+00,inf,-7.0945e-01,-8.9495e-01,6.0644e+00,5.0511e+00
2.0000e+03,3.2200e+02,1.4510e+03,2.0825e+01,-2.4921e+06,-2.4921e+06,-3.2140e+00,-2.4921e+06,2.9103e-01,8.5120e+00,inf,-1.7513e-01,-3.0266e-01,6.1597e+00,5.0471e+00
2.0000e+03,3.2300e+02,1.4530e+03,2.0863e+01,-2.4002e+06,-2.4002e+06,-3.2239e+00,-2.4002e+06,2.9119e-01,8.5217e+00,inf,5.2901e-03,-1.5391e+00,6.1205e+00,4.8139e+00
2.0000e+03,3.2400e+02,1.4540e+03,2.0914e+01,-2.3817e+06,-2.3817e+06,-3.2339e+00,-2.3817e+06,2.9138e-01,8.5326e+00,inf,-6.3554e-01,-9.5590e-01,5.8180e+00,8.7507e+00
2.0000e+03,3.2500e+02,1.4580e+03,2.0924e+01,-2.3601e+06,-2.3601e+06,-3.2438e+00,-2.3601e+06,2.9155e-01,8.5423e+00,inf,-1.4142e+00,-7.7396e-01,6.0687e+00,2.3640e+00
2.0000e+03,3.2600e+02,1.4640e+03,2.0908e+01,-2.3440e+06,-2.3440e+06,-3.2538e+00,-2.3440e+06,2.9171e-01,8.5520e+00,inf,-5.4115e-01,-1.1684e+00,5.8480e+00,6.2837e+00
2.0000e+03,3.2700e+02,1.4660e+03,2.0945e+01,-2.3170e+06,-2.3170e+06,-3.2637e+00,-2.3170e+06,2.9188e-01,8.5618e+00,inf,-6.1483e-01,-1.8264e+00,6.0183e+00,6.6282e+00
2.0000e+03,3.2800e+02,1.4710e+03,2.0942e+01,-2.3067e+06,-2.3067e+06,-3.2737e+00,-2.3067e+06,2.9204e-01,8.5715e+00,inf,1.5875e-01,-1.7231e+00,6.1389e+00,4.8222e+00
2.0000e+03,3.2900e+02,1.4740e+03,2.0966e+01,-2.2559e+06,-2.2559e+06,-3.2836e+00,-2.2559e+06,2.9223e-01,8.5823e+00,inf,-4.9252e-01,-1.3609e-01,6.1483e+00,8.9180e+00
2.0000e+03,3.3000e+02,1.5090e+03,2.0572e+01,-2.2465e+06,-2.2465e+06,-3.2936e+00,-2.2465e+06,2.9239e-01,8.5921e+00,inf,-2.3334e-01,-1.4902e+00,6.0794e+00,5.2310e+00
2.0000e+03,3.3100e+02,1.5200e+03,2.0494e+01,-2.1460e+06,-2.1460e+06,-3.3035e+00,-2.1460e+06,2.9256e-01,8.6018e+00,inf,-7.7160e-01,-7.0806e-01,5.9007e+00,6.0060e+00
2.0000e+03,3.3200e+02,1.5220e+03,2.0530e+01,-2.1372e+06,-2.1372e+06,-3.3135e+00,-2.1372e+06,2.9272e-01,8.6115e+00,inf,-9.5324e-01,-1.2285e+00,5.8432e+00,8.4573e+00
2.0000e+03,3.3300e+02,1.5260e+03,2.0541e+01,-2.1168e+06,-2.1168e+06,-3.3234e+00,-2.1168e+06,2.9289e-01,8.6213e+00,inf,-1.0299e+00,-1.1607e+00,6.0178e+00,2.5374e+00
2.0000e+03,3.3400e+02,1.5510e+03,2.0291e+01,-2.1162e+06,-2.1162e+06,-3.3334e+00,-2.1162e+06,2.9307e-01,8.6320e+00,inf,-3.9736e-01,-1.1289e+00,5.9415e+00,4.1767e+00
2.0000e+03,3.3500e+02,1.5520e+03,2.0339e+01,-2.0325e+06,-2.0325e+06,-3.3433e+00,-2.0325e+06,2.9324e-01,8.6418e+00,inf,-1.1939e+00,-1.0372e+00,6.0044e+00,4.9291e+00
2.0000e+03,3.3600e+02,1.5540e+03,2.0375e+01,-1.9795e+06,-1.9796e+06,-3.3533e+00,-1.9796e+06,2.9340e-01,8.6515e+00,inf,-2.9645e-01,-1.0618e+00,5.9331e+00,5.0107e+00
2.0000e+03,3.3700e+02,1.5560e+03,2.0411e+01,-1.9441e+06,-1.9441e+06,-3.3632e+00,-1.9441e+06,2.9357e-01,8.6613e+00,inf,-1.2578e+00,-5.9101e-01,5.9817e+00,5.2628e+00
2.0000e+03,3.3800e+02,1.5570e+03,2.0459e+01,-1.9180e+06,-1.9180e+06,-3.3732e+00,-1.9180e+06,2.9374e-01,8.6715e+00,inf,-6.3991e-01,-1.9539e+00,6.0147e+00,6.4925e+00
2.0000e+03,3.3900e+02,1.5580e+03,2.0507e+01,-1.9039e+06,-1.9039e+06,-3.3831e+00,-1.9039e+06,2.9391e-01,8.6813e+00,inf,-7.3227e-01,-1.2441e+00,5.8519e+00,6.6552e+00
2.0000e+03,3.4000e+02,1.5610e+03,2.0530e+01,-1.8248e+06,-1.8248e+06,-3.3931e+00,-1.8248e+06,2.9408e-01,8.6915e+00,inf,-1.1021e+00,-6.2882e-01,6.0879e+00,4.2384e+00
2.0000e+03,3.4100e+02,1.5680e+03,2.0504e+01,-1.8088e+06,-1.8088e+06,-3.4030e+00,-1.8088e+06,2.9425e-01,8.7013e+00,inf,-5.9303e-01,-4.4852e-01,6.0012e+00,5.5176e+00
2.0000e+03,3.4200e+02,1.5830e+03,2.0380e+01,-1.8051e+06,-1.8051e+06,-3.4130e+00,-1.8051e+06,2.9441e-01,8.7111e+00,inf,-1.2022e+00,-1.2734e+00,5.9129e+00,8.4587e+00
2.0000e+03,3.4300e+02,1.5880e+03,2.0379e+01,-1.7487e+06,-1.7487e+06,-3.4229e+00,-1.7487e+06,2.9458e-01,8.7213e+00,inf,-1.0499e+00,-8.4728e-01,5.8951e+00,7.3697e+00
2.0000e+03,3.4400e+02,1.5890e+03,2.0426e+01,-1.7083e+06,-1.7083e+06,-3.4329e+00,-1.7083e+06,2.9475e-01,8.7311e+00,inf,-1.4044e+00,-4.9605e-01,6.0012e+00,6.3586e+00
2.0000e+03,3.4500e+02,1.5930e+03,2.0437e+01,-1.7046e+06,-1.7046e+06,-3.4428e+00,-1.7046e+06,2.9492e-01,8.7413e+00,inf,-3.9995e-01,-1.4720e+00,5.8986e+00,5.2348e+00
2.0000e+03,3.4600e+02,1.6080e+03,2.0316e+01,-1.6747e+06,-1.6747e+06,-3.4528e+00,-1.6747e+06,2.9509e-01,8.7510e+00,inf,-1.4445e+00,-5.1864e-01,6.0548e+00,4.3177e+00
2.0000e+03,3.4700e+02,1.6150e+03,2.0292e+01,-1.6312e+06,-1.6312e+06,-3.4627e+00,-1.6312e+06,2.9525e-01,8.7608e+00,inf,-7.7850e-01,-1.5404e+00,5.9262e+00,3.7486e+00
2.0000e+03,3.4800e+02,1.6220e+03,2.0267e+01,-1.6270e+06,-1.6271e+06,-3.4727e+00,-1.6271e+06,2.9542e-01,8.7710e+00,inf,-4.3153e-02,-5.1222e-01,6.1535e+00,7.6379e+00
2.0000e+03,3.4900e+02,1.6290e+03,2.0243e+01,-1.5295e+06,-1.5295e+06,-3.4826e+00,-1.5295e+06,2.9559e-01,8.7808e+00,inf,4.1866e-01,-1.3136e+00,6.0680e+00,7.9907e+00
2.0000e+03,3.5000e+02,1.6480e+03,2.0080e+01,-1.5258e+06,-1.5258e+06,-3.4926e+00,-1.5258e+06,2.9576e-01,8.7910e+00,inf,-1.0366e+00,-1.6759e+00,5.8793e+00,7.8494e+00
2.0000e+03,3.5100e+02,1.6500e+03,2.0114e+01,-1.4844e+06,-1.4844e+06,-3.5025e+00,-1.4844e+06,2.9592e-01,8.8008e+00,inf,1.7034e-01,-9.4470e-01,6.0546e+00,6.7118e+00
2.0000e+03,3.5200e+02,1.6610e+03,2.0045e+01,-1.4710e+06,-1.4711e+06,-3.5125e+00,-1.4711e+06,2.9609e-01,8.8106e+00,inf,-1.3747e+00,-1.2584e+00,5.9140e+00,7.4900e+00
2.0000e+03,3.5300e+02,1.6730e+03,1.9966e+01,-1.4394e+06,-1.4394e+06,-3.5224e+00,-1.4394e+06,2.9626e-01,8.8208e+00,inf,-9.2761e-01,-1.4943e+00,5.9816e+00,5.8165e+00
2.0000e+03,3.5400e+02,1.6740e+03,2.0011e+01,-1.4130e+06,-1.4130e+06,-3.5324e+00,-1.4130e+06,2.9642e-01,8.8306e+00,inf,-5.2585e-03,-1.2994e+00,6.1140e+00,5.0176e+00
2.0000e+03,3.5500e+02,1.6830e+03,1.9966e+01,-1.4091e+06,-1.4091e+06,-3.5423e+00,-1.4091e+06,2.9659e-01,8.8407e+00,inf,-1.5113e-01,-2.6628e-01,6.1691e+00,6.4565e+00
2.0000e+03,3.5600e+02,1.6910e+03,1.9933e+01,-1.3584e+06,-1.3584e+06,-3.5523e+00,-1.3584e+06,2.9676e-01,8.8506e+00,inf,-4.4082e-01,-1.8146e+00,6.0207e+00,7.2201e+00
2.0000e+03,3.5700e+02,1.6920e+03,1.9978e+01,-1.3525e+06,-1.3525e+06,-3.5622e+00,-1.3525e+06,2.9692e-01,8.8604e+00,inf,-5.7356e-01,-4.0036e-01,6.1069e+00,6.9174e+00
2.0000e+03,3.5800e+02,1.7140e+03,1.9791e+01,-1.3520e+06,-1.3521e+06,-3.5722e+00,-1.3521e+06,2.9709e-01,8.8705e+00,inf,-7.0533e-01,-8.0553e-01,6.0611e+00,2.6735e+00
2.0000e+03,3.5900e+02,1.7250e+03,1.9726e+01,-1.3434e+06,-1.3434e+06,-3.5821e+00,-1.3434e+06,2.9726e-01,8.8803e+00,inf,3.8109e-01,-1.3606e+00,6.0579e+00,7.9734e+00
2.0000e+03,3.6000e+02,1.7260e+03,1.9770e+01,-1.3323e+06,-1.3324e+06,-3.5921e+00,-1.3324e+06,2.9743e-01,8.8905e+00,inf,-1.4530e+00,-1.1091e+00,5.9387e+00,5.8153e+00
2.0000e+03,3.6100e+02,1.7300e+03,1.9781e+01,-1.3192e+06,-1.3192e+06,-3.6020e+00,-1.3192e+06,2.9759e-01,8.9003e+00,inf,-9.5966e-02,-3.5766e-01,6.0967e+00,7.5718e+00
2.0000e+03,3.6200e+02,1.7330e+03,1.9804e+01,-1.3133e+06,-1.3133e+06,-3.6120e+00,-1.3133e+06,2.9776e-01,8.9104e+00,inf,-7.5523e-01,-2.6753e-01,6.0457e+00,7.8697e+00
2.0000e+03,3.6300e+02,1.7420e+03,1.9761e+01,-1.2958e+06,-1.2958e+06,-3.6219e+00,-1.2958e+06,2.9793e-01,8.9203e+00,inf,-1.2641e+00,-4.7281e-01,6.0673e+00,6.7763e+00
2.0000e+03,3.6400e+02,1.7510e+03,1.9719e+01,-1.2797e+06,-1.2797e+06,-3.6319e+00,-1.2797e+06,2.9809e-01,8.9301e+00,inf,-5.4921e-01,-1.1583e+00,5.9604e+00,3.6010e+00
2.0000e+03,3.6500e+02,1.7660e+03,1.9614e+01,-1.2763e+06,-1.2763e+06,-3.6418e+00,-1.2763e+06,2.9826e-01,8.9402e+00,inf,-4.6929e-01,-1.8979e+00,6.0086e+00,8.0801e+00
2.0000e+03,3.6600e+02,1.7680e+03,1.9647e+01,-1.2724e+06,-1.2724e+06,-3.6518e+00,-1.2724e+06,2.9842e-01,8.9501e+00,inf,-1.0391e+00,-1.6803e+00,5.9090e+00,6.9982e+00
2.0000e+03,3.6700e+02,1.7860e+03,1.9512e+01,-1.2514e+06,-1.2514e+06,-3.6617e+00,-1.2514e+06,2.9859e-01,8.9602e+00,inf,-7.5079e-01,-1.8739e+00,5.8579e+00,6.7578e+00
2.0000e+03,3.6800e+02,1.7990e+03,1.9431e+01,-1.2502e+06,-1.2502e+06,-3.6717e+00,-1.2502e+06,2.9876e-01,8.9700e+00,inf,-7.2432e-01,-1.3382e+00,5.8775e+00,6.0825e+00
2.0000e+03,3.6900e+02,1.8040e+03,1.9433e+01,-1.2069e+06,-1.2069e+06,-3.6816e+00,-1.2069e+06,2.9892e-01,8.9799e+00,inf,-1.4787e+00,-1.0983e+00,5.9874e+00,4.9510e+00
2.0000e+03,3.7000e+02,1.8110e+03,1.9414e+01,-1.1501e+06,-1.1501e+06,-3.6916e+00,-1.1501e+06,2.9909e-01,8.9900e+00,inf,-4.0333e-01,-5.4080e-01,6.0447e+00,4.3171e+00
2.0000e+03,3.7100e+02,1.8170e+03,1.9405e+01,-1.1403e+06,-1.1403e+06,-3.7015e+00,-1.1403e+06,2.9925e-01,8.9998e+00,inf,-5.3254e-01,-1.2550e+00,5.8919e+00,5.8377e+00
2.0000e+03,3.7200e+02,1.8340e+03,1.9286e+01,-1.1079e+06,-1.1079e+06,-3.7115e+00,-1.1079e+06,2.9942e-01,9.0099e+00,inf,-1.4476e+00,-9.9880e-01,6.0563e+00,2.7861e+00
2.0000e+03,3.7300e+02,1.8440e+03,1.9239e+01,-1.0820e+06,-1.0820e+06,-3.7214e+00,-1.0820e+06,2.9958e-01,9.0198e+00,inf,-4.8115e-01,-1.9749e+00,5.8392e+00,8.7598e+00
2.0000e+03,3.7400e+02,1.8450e+03,1.9280e+01,-1.0552e+06,-1.0552e+06,-3.7314e+00,-1.0552e+06,2.9975e-01,9.0296e+00,inf,-1.4199e+00,-3.9987e-01,6.0128e+00,8.8463e+00
2.0000e+03,3.7500e+02,1.8470e+03,1.9312e+01,-1.0551e+06,-1.0551e+06,-3.7413e+00,-1.0551e+06,2.9991e-01,9.0397e+00,inf,-4.4944e-01,-3.4129e-01,6.0998e+00,5.1981e+00
2.0000e+03,3.7600e+02,1.8530e+03,1.9304e+01,-1.0541e+06,-1.0541e+06,-3.7513e+00,-1.0541e+06,3.0008e-01,9.0496e+00,inf,-3.0106e-01,-1.9053e+00,6.0243e+00,2.5279e+00
2.0000e+03,3.7700e+02,1.8640e+03,1.9246e+01,-1.0451e+06,-1.0451e+06,-3.7612e+00,-1.0451e+06,3.0024e-01,9.0595e+00,inf,-2.0049e-01,-1.7582e+00,5.8878e+00,8.9462e+00
2.0000e+03,3.7800e+02,1.8930e+03,1.9017e+01,-1.0344e+06,-1.0344e+06,-3.7712e+00,-1.0344e+06,3.0041e-01,9.0695e+00,inf,-4.3158e-01,-1.6981e+00,6.0408e+00,5.1083e+00
2.0000e+03,3.7900e+02,1.9090e+03,1.8915e+01,-1.0298e+06,-1.0298e+06,-3.7811e+00,-1.0298e+06,3.0057e-01,9.0795e+00,inf,-2.0745e-01,-1.9258e+00,5.9139e+00,6.7318e+00
2.0000e+03,3.8000e+02,1.9190e+03,1.8871e+01,-9.4693e+05,-9.4694e+05,-3.7911e+00,-9.4694e+05,3.0074e-01,9.0893e+00,inf,6.3993e-02,-1.5209e+00,6.0467e+00,4.7511e+00
2.0000e+03,3.8100e+02,1.9350e+03,1.8771e+01,-9.3829e+05,-9.3830e+05,-3.8010e+00,-9.3830e+05,3.0090e-01,9.0993e+00,inf,-2.6287e-01,-1.1639e+00,5.9118e+00,7.1894e+00
2.0000e+03,3.8200e+02,1.9410e+03,1.8765e+01,-9.3474e+05,-9.3474e+05,-3.8110e+00,-9.3474e+05,3.0107e-01,9.1093e+00,inf,-5.3779e-01,-9.7365e-01,6.0281e+00,7.1007e+00
2.0000e+03,3.8300e+02,1.9450e+03,1.8778e+01,-8.8299e+05,-8.8300e+05,-3.8209e+00,-8.8300e+05,3.0123e-01,9.1193e+00,inf,-2.7681e-01,-7.9405e-01,6.0851e+00,5.5167e+00
2.0000e+03,3.8400e+02,1.9630e+03,1.8662e+01,-8.6742e+05,-8.6743e+05,-3.8309e+00,-8.6743e+05,3.0139e-01,9.1292e+00,inf,-6.2328e-01,-1.5328e+00,5.9741e+00,8.2512e+00
2.0000e+03,3.8500e+02,1.9670e+03,1.8674e+01,-8.6109e+05,-8.6110e+05,-3.8408e+00,-8.6110e+05,3.0156e-01,9.1391e+00,inf,-1.2747e+00,-1.0671e+00,5.9574e+00,5.1532e+00
2.0000e+03,3.8600e+02,1.9690e+03,1.8705e+01,-8.4736e+05,-8.4737e+05,-3.8508e+00,-8.4737e+05,3.0172e-01,9.1491e+00,inf,-1.1206e+00,-4.7073e-01,6.0533e+00,5.6613e+00
2.0000e+03,3.8700e+02,1.9890e+03,1.8573e+01,-8.2359e+05,-8.2360e+05,-3.8607e+00,-8.2360e+05,3.0189e-01,9.1590e+00,inf,-6.6265e-01,-1.8836e+00,6.0012e+00,5.2461e+00
2.0000e+03,3.8800e+02,1.9910e+03,1.8604e+01,-7.9262e+05,-7.9263e+05,-3.8707e+00,-7.9263e+05,3.0205e-01,9.1690e+00,inf,-2.8246e-01,-1.3463e+00,5.9144e+00,6.7234e+00
2.0000e+03,3.8900e+02,1.9920e+03,1.8642e+01,-7.7702e+05,-7.7703e+05,-3.8806e+00,-7.7703e+05,3.0221e-01,9.1790e+00,9.8727e+05,-3.3658e-01,-1.3798e+00,5.9085e+00,6.4975e+00
2.0000e+03,3.9000e+02,1.9950e+03,1.8663e+01,-7.7403e+05,-7.7403e+05,-3.8906e+00,-7.7403e+05,3.0238e-01,9.1889e+00,9.7167e+05,-1.1595e+00,-4.5249e-01,6.0634e+00,6.4223e+00
2.0000e+03,3.9100e+02,1.9970e+03,1.8693e+01,-7.5994e+05,-7.5995e+05,-3.9005e+00,-7.5995e+05,3.0254e-01,9.1988e+00,9.6867e+05,-6.8188e-01,-3.4224e-01,6.0741e+00,6.2018e+00
2.0000e+03,3.9200e+02,2.0370e+03,1.8390e+01,-7.5969e+05,-7.5970e+05,-3.9105e+00,-7.5970e+05,3.0271e-01,9.2088e+00,9.5458e+05,1.7540e-01,-6.0082e-01,6.1496e+00,7.6017e+00
2.0000e+03,3.9300e+02,2.0400e+03,1.8411e+01,-7.5966e+05,-7.5967e+05,-3.9204e+00,-7.5967e+05,3.0287e-01,9.2188e+00,9.5434e+05,-3.1416e-01,-1.5131e+00,5.9039e+00,6.8472e+00
2.0000e+03,3.9400e+02,2.0450e+03,1.8415e+01,-7.3156e+05,-7.3156e+05,-3.9304e+00,-7.3156e+05,3.0303e-01,9.2287e+00,9.5431e+05,-9.6131e-01,-1.9324e+00,5.9357e+00,5.3266e+00
2.0000e+03,3.9500e+02,2.0500e+03,1.8419e+01,-7.2769e+05,-7.2770e+05,-3.9403e+00,-7.2770e+05,3.0319e-01,9.2386e+00,9.2620e+05,-1.4453e+00,-4.2591e-01,6.0838e+00,5.9192e+00
2.0000e+03,3.9600e+02,2.0530e+03,1.8439e+01,-7.2678e+05,-7.2679e+05,-3.9503e+00,-7.2679e+05,3.0336e-01,9.2486e+00,9.2233e+05,2.5383e-02,-1.7003e+00,5.9672e+00,8.0071e+00
2.0000e+03,3.9700e+02,2.0600e+03,1.8426e+01,-7.1914e+05,-7.1915e+05,-3.9602e+00,-7.1915e+05,3.0352e-01,9.2585e+00,9.2143e+05,-1.0251e+00,-1.0632e+00,5.9377e+00,5.5050e+00
2.0000e+03,3.9800e+02,2.0700e+03,1.8387e+01,-7.0595e+05,-7.0596e+05,-3.9702e+00,-7.0596e+05,3.0369e-01,9.2685e+00,9.1379e+05,2.3908e-01,-1.9147e+00,6.0374e+00,7.0898e+00
2.0000e+03,3.9900e+02,2.0710e+03,1.8425e+01,-6.9976e+05,-6.9977e+05,-3.9801e+00,-6.9977e+05,3.0385e-01,9.2785e+00,9.0059e+05,-8.1479e-01,-1.9877e+00,5.8771e+00,7.3764e+00
2.0000e+03,4.0000e+02,2.0750e+03,1.8437e+01,-6.9887e+05,-6.9888e+05,-3.9901e+00,-6.9888e+05,3.0401e-01,9.2884e+00,8.9441e+05,4.8919e-01,-1.7656e+00,6.0824e+00,8.3877e+00
2.0000e+03,4.0100e+02,2.0920e+03,1.8339e+01,-6.7758e+05,-6.7759e+05,-4.0000e+00,-6.7759e+05,3.0417e-01,9.2983e+00,8.9352e+05,-2.0114e-01,-1.0199e+00,5.9256e+00,8.5249e+00
2.0000e+03,4.0200e+02,2.0970e+03,1.8343e+01,-6.7619e+05,-6.7620e+05,-4.0100e+00,-6.7620e+05,3.0434e-01,9.3083e+00,8.7223e+05,-6.5432e-01,-1.4514e+00,5.9738e+00,7.9227e+00
2.0000e+03,4.0300e+02,2.1090e+03,1.8289e+01,-6.7434e+05,-6.7435e+05,-4.0199e+00,-6.7435e+05,3.0450e-01,9.3183e+00,8.7083e+05,7.3489e-02,-1.4566e+00,6.0585e+00,7.6074e+00
2.0000e+03,4.0400e+02,2.1210e+03,1.8235e+01,-6.7070e+05,-6.7071e+05,-4.0299e+00,-6.7071e+05,3.0466e-01,9.3282e+00,8.6898e+05,-9.7934e-01,-1.5248e+00,5.9447e+00,4.9767e+00
2.0000e+03,4.0500e+02,2.1290e+03,1.8214e+01,-6.6173e+05,-6.6174e+05,-4.0398e+00,-6.6174e+05,3.0482e-01,9.3382e+00,8.6535e+05,-9.3861e-01,-1.9200e+00,5.9754e+00,4.5014e+00
2.0000e+03,4.0600e+02,2.1610e+03,1.8001e+01,-6.5327e+05,-6.5328e+05,-4.0498e+00,-6.5328e+05,3.0499e-01,9.3481e+00,8.5638e+05,-5.3796e-01,-4.2243e-01,6.0709e+00,5.0241e+00
2.0000e+03,4.0700e+02,2.1630e+03,1.8029e+01,-6.5148e+05,-6.5149e+05,-4.0597e+00,-6.5149e+05,3.0515e-01,9.3580e+00,8.4791e+05,-7.3854e-01,-8.8246e-01,5.8846e+00,8.2563e+00
2.0000e+03,4.0800e+02,2.1660e+03,1.8049e+01,-6.4795e+05,-6.4796e+05,-4.0697e+00,-6.4796e+05,3.0531e-01,9.3680e+00,8.4612e+05,-7.4855e-01,-1.7343e+00,5.9625e+00,7.1774e+00
2.0000e+03,4.0900e+02,2.1760e+03,1.8014e+01,-6.4599e+05,-6.4600e+05,-4.0796e+00,-6.4600e+05,3.0547e-01,9.3780e+00,8.4259e+05,-1.2293e+00,-8.5434e-01,5.9396e+00,8.7396e+00
2.0000e+03,4.1000e+02,2.1780e+03,1.8042e+01,-6.4372e+05,-6.4373e+05,-4.0896e+00,-6.4373e+05,3.0564e-01,9.3879e+00,8.4064e+05,-7.7476e-01,-1.6954e+00,5.9140e+00,5.0919e+00
2.0000e+03,4.1100e+02,2.1830e+03,1.8046e+01,-6.3914e+05,-6.3915e+05,-4.0995e+00,-6.3915e+05,3.0580e-01,9.3978e+00,8.3836e+05,-6.3559e-01,-1.3439e+00,5.8831e+00,6.9233e+00
2.0000e+03,4.1200e+02,2.1930e+03,1.8011e+01,-6.3808e+05,-6.3809e+05,-4.1095e+00,-6.3809e+05,3.0596e-01,9.4078e+00,8.3378e+05,-7.5716e-02,-7.3688e-01,6.0470e+00,5.7239e+00
2.0000e+03,4.1300e+02,2.1970e+03,1.8024e+01,-6.3216e+05,-6.3217e+05,-4.1194e+00,-6.3217e+05,3.0612e-01,9.4178e+00,8.3273e+05,-6.0807e-01,-1.9649e+00,6.0450e+00,2.0242e+00
2.0000e+03,4.1400e+02,2.2010e+03,1.8036e+01,-6.2926e+05,-6.2927e+05,-4.1294e+00,-6.2927e+05,3.0628e-01,9.4277e+00,8.2681e+05,-4.8142e-01,-1.0331e+00,6.0064e+00,8.5221e+00
2.0000e+03,4.1500e+02,2.2020e+03,1.8071e+01,-6.1118e+05,-6.1119e+05,-4.1393e+00,-6.1119e+05,3.0644e-01,9.4377e+00,8.2703e+05,-9.2515e-01,-1.9637e+00,5.9351e+00,6.5723e+00
2.0000e+03,4.1600e+02,2.2090e+03,1.8060e+01,-6.0370e+05,-6.0371e+05,-4.1493e+00,-6.0371e+05,3.0660e-01,9.4476e+00,8.0895e+05,2.6318e-01,-8.3753e-01,6.1419e+00,7.6406e+00
2.0000e+03,4.1700e+02,2.2140e+03,1.8064e+01,-5.9356e+05,-5.9357e+05,-4.1592e+00,-5.9357e+05,3.0677e-01,9.4575e+00,8.0146e+05,4.2812e-02,-5.2452e-01,6.1431e+00,6.5919e+00
2.0000e+03,4.1800e+02,2.2180e+03,1.8076e+01,-5.7595e+05,-5.7596e+05,-4.1692e+00,-5.7596e+05,3.0693e-01,9.4675e+00,7.9133e+05,-4.7088e-01,-8.0087e-01,5.9483e+00,5.9442e+00
2.0000e+03,4.1900e+02,2.2230e+03,1.8080e+01,-5.6983e+05,-5.6983e+05,-4.1791e+00,-5.6983e+05,3.0709e-01,9.4775e+00,7.7372e+05,-9.3980e-01,-1.8888e+00,5.9883e+00,3.5868e+00
