logfeh_mean,logdust,logNpix,tau,logl
-4.9393e-01,-1.9471e+00,1.7940e+00,4.1091e+00,-2.4082e+04
-4.9431e-01,-1.9859e+00,1.7900e+00,4.0745e+00,-2.4143e+04
-4.9190e-01,-1.9906e+00,1.7897e+00,4.0659e+00,-2.4133e+04
-4.9941e-01,-1.9732e+00,1.7955e+00,3.9599e+00,-2.4112e+04
-4.9253e-01,-1.9753e+00,1.7947e+00,3.9535e+00,-2.4084e+04
-4.9457e-01,-1.9840e+00,1.7937e+00,4.1287e+00,-2.4062e+04
-4.9204e-01,-1.9774e+00,1.7947e+00,3.9844e+00,-2.4047e+04
-4.9410e-01,-1.9956e+00,1.7939e+00,4.1324e+00,-2.4104e+04
-4.8881e-01,-1.8978e+00,1.7905e+00,4.1203e+00,-2.4143e+04
-4.9190e-01,-1.9860e+00,1.7903e+00,4.0315e+00,-2.4159e+04
-4.9502e-01,-1.8082e+00,1.7944e+00,4.1567e+00,-2.4085e+04
-4.9407e-01,-1.8556e+00,1.7935e+00,4.1184e+00,-2.4106e+04
-4.9317e-01,-1.9210e+00,1.7935e+00,3.9732e+00,-2.3994e+04
-4.9298e-01,-1.8647e+00,1.7923e+00,4.1541e+00,-2.4145e+04
-4.9818e-01,-1.9503e+00,1.7917e+00,3.9819e+00,-2.4134e+04
-4.9168e-01,-1.8850e+00,1.7893e+00,4.1508e+00,-2.4068e+04
-4.9429e-01,-1.9178e+00,1.7873e+00,4.1026e+00,-2.4097e+04
-4.9001e-01,-1.9695e+00,1.7913e+00,4.1260e+00,-2.4143e+04
-4.9659e-01,-1.9889e+00,1.7871e+00,4.0853e+00,-2.4149e+04
-4.9215e-01,-1.9677e+00,1.7933e+00,3.9797e+00,-2.4096e+04
-4.9036e-01,-1.9774e+00,1.7953e+00,3.9673e+00,-2.4152e+04
-4.9249e-01,-1.9683e+00,1.7954e+00,3.9791e+00,-2.4110e+04
-4.9757e-01,-1.9662e+00,1.7923e+00,3.9870e+00,-2.3972e+04
-4.9181e-01,-1.9833e+00,1.7952e+00,3.9703e+00,-2.3867e+04
-4.9186e-01,-1.9316e+00,1.7898e+00,4.0257e+00,-2.4123e+04
-4.9306e-01,-1.9358e+00,1.7938e+00,3.9663e+00,-2.4109e+04
-4.8809e-01,-1.9603e+00,1.7934e+00,4.1281e+00,-2.4080e+04
-4.9377e-01,-1.9631e+00,1.7946e+00,3.9948e+00,-2.4143e+04
-4.9458e-01,-1.9457e+00,1.7890e+00,4.0660e+00,-2.4111e+04
-4.9315e-01,-1.8251e+00,1.7915e+00,4.1295e+00,-2.4157e+04
-4.9358e-01,-1.8698e+00,1.7928e+00,4.1496e+00,-2.4149e+04
-4.9432e-01,-1.7976e+00,1.7944e+00,4.1564e+00,-2.4098e+04
-4.8987e-01,-1.9738e+00,1.7918e+00,4.1271e+00,-2.4134e+04
-4.9197e-01,-1.9725e+00,1.7890e+00,4.1477e+00,-2.4103e+04
-4.9211e-01,-1.9689e+00,1.7952e+00,3.9632e+00,-2.3724e+04
-4.9982e-01,-1.9112e+00,1.7929e+00,4.0007e+00,-2.4148e+04
-4.9176e-01,-1.9654e+00,1.7929e+00,4.1433e+00,-2.4125e+04
-4.9192e-01,-1.9368e+00,1.7928e+00,4.0958e+00,-2.4012e+04
-4.9344e-01,-1.9688e+00,1.7878e+00,4.1017e+00,-2.4150e+04
-4.9476e-01,-1.8579e+00,1.7951e+00,4.1368e+00,-2.4150e+04
-4.9447e-01,-1.8264e+00,1.7949e+00,4.1563e+00,-2.4127e+04
-4.9324e-01,-1.9538e+00,1.7951e+00,3.9562e+00,-2.4144e+04
-4.9317e-01,-1.9823e+00,1.7901e+00,4.0401e+00,-2.4098e+04
-4.9317e-01,-1.9235e+00,1.7920e+00,4.1530e+00,-2.4139e+04
-4.9204e-01,-1.9422e+00,1.7902e+00,4.1093e+00,-2.4164e+04
-4.9186e-01,-1.9902e+00,1.7937e+00,3.9490e+00,-2.4048e+04
-4.9200e-01,-1.9992e+00,1.7935e+00,3.9648e+00,-2.4035e+04
-4.9564e-01,-1.9446e+00,1.7932e+00,4.1150e+00,-2.4164e+04
-4.9476e-01,-1.9349e+00,1.7926e+00,4.1293e+00,-2.4080e+04
-4.9291e-01,-1.9132e+00,1.7916e+00,4.1412e+00,-2.4136e+04
-4.9247e-01,-1.9966e+00,1.7948e+00,4.0008e+00,-2.4062e+04
-4.9706e-01,-1.9729e+00,1.7923e+00,3.9929e+00,-2.4154e+04
-4.9263e-01,-1.9930e+00,1.7938e+00,3.9546e+00,-2.4075e+04
-4.9392e-01,-1.9737e+00,1.7897e+00,4.0795e+00,-2.4148e+04
-4.9495e-01,-1.9532e+00,1.7863e+00,4.1128e+00,-2.4160e+04
-4.9503e-01,-1.9795e+00,1.7937e+00,4.1210e+00,-2.4121e+04
-4.9201e-01,-1.9837e+00,1.7890e+00,4.1441e+00,-2.4066e+04
-4.9290e-01,-1.9388e+00,1.7912e+00,4.1296e+00,-2.4146e+04
-4.9391e-01,-1.8590e+00,1.7943e+00,4.1370e+00,-2.4099e+04
-4.9376e-01,-1.9705e+00,1.7938e+00,4.1374e+00,-2.4094e+04
-4.9640e-01,-1.9719e+00,1.7939e+00,3.9846e+00,-2.3988e+04
-4.9432e-01,-1.8609e+00,1.7944e+00,4.1550e+00,-2.4061e+04
-4.9476e-01,-1.9212e+00,1.7910e+00,4.1210e+00,-2.4063e+04
-4.9187e-01,-1.9648e+00,1.7893e+00,4.1300e+00,-2.4156e+04
-4.9448e-01,-1.8395e+00,1.7936e+00,4.1491e+00,-2.4147e+04
-4.8843e-01,-1.9921e+00,1.7900e+00,4.1701e+00,-2.4157e+04
-4.9111e-01,-1.9038e+00,1.7887e+00,4.1701e+00,-2.3983e+04
-4.9377e-01,-1.9262e+00,1.7944e+00,3.9741e+00,-2.4103e+04
-4.9492e-01,-1.9182e+00,1.7889e+00,4.0750e+00,-2.4128e+04
-4.9348e-01,-1.9868e+00,1.7930e+00,3.9569e+00,-2.4160e+04
-4.9574e-01,-1.9912e+00,1.7907e+00,4.1161e+00,-2.4098e+04
-4.9422e-01,-1.9563e+00,1.7888e+00,4.0682e+00,-2.4133e+04
-4.8850e-01,-1.9151e+00,1.7914e+00,4.1314e+00,-2.4115e+04
-4.9112e-01,-1.9698e+00,1.7896e+00,4.1486e+00,-2.4052e+04
-4.9488e-01,-1.8944e+00,1.7943e+00,4.1138e+00,-2.4134e+04
-4.9341e-01,-1.9646e+00,1.7923e+00,4.0020e+00,-2.4112e+04
-4.9376e-01,-1.9737e+00,1.7903e+00,4.1034e+00,-2.4119e+04
-4.9306e-01,-1.9565e+00,1.7935e+00,3.9584e+00,-2.4097e+04
-4.9144e-01,-1.9463e+00,1.7884e+00,4.1498e+00,-2.4108e+04
-4.9173e-01,-1.8497e+00,1.7894e+00,4.1476e+00,-2.4154e+04
-4.9486e-01,-1.9293e+00,1.7876e+00,4.1011e+00,-2.4163e+04
-4.9330e-01,-1.9195e+00,1.7893e+00,4.0806e+00,-2.4055e+04
-4.9441e-01,-1.8571e+00,1.7934e+00,4.1247e+00,-2.4057e+04
-4.9443e-01,-1.8512e+00,1.7928e+00,4.1166e+00,-2.4127e+04
-4.9473e-01,-1.8970e+00,1.7953e+00,4.1367e+00,-2.4117e+04
-4.9321e-01,-1.8853e+00,1.7922e+00,4.1613e+00,-2.4087e+04
-4.9105e-01,-1.9215e+00,1.7888e+00,4.1425e+00,-2.4125e+04
-4.9507e-01,-1.9401e+00,1.7943e+00,4.1616e+00,-2.4143e+04
-4.9223e-01,-1.9509e+00,1.7919e+00,4.1194e+00,-2.4106e+04
-4.9282e-01,-1.9769e+00,1.7909e+00,4.1161e+00,-2.4066e+04
-4.9165e-01,-1.9672e+00,1.7880e+00,4.0376e+00,-2.4132e+04
-4.9489e-01,-1.9642e+00,1.7871e+00,4.0977e+00,-2.4141e+04
-4.9997e-01,-1.9931e+00,1.7936e+00,3.9825e+00,-2.4098e+04
-4.9391e-01,-1.9509e+00,1.7896e+00,4.1808e+00,-2.4152e+04
-4.9310e-01,-1.9648e+00,1.7939e+00,4.0098e+00,-2.4118e+04
-4.9176e-01,-1.9804e+00,1.7943e+00,3.9751e+00,-2.3983e+04
-4.9575e-01,-1.9762e+00,1.7908e+00,4.1223e+00,-2.3959e+04
-4.9479e-01,-1.9918e+00,1.7941e+00,4.1477e+00,-2.4058e+04
-4.9808e-01,-1.9787e+00,1.7933e+00,4.0001e+00,-2.4153e+04
-4.9094e-01,-1.9812e+00,1.7871e+00,4.1334e+00,-2.4154e+04
-4.9444e-01,-1.9532e+00,1.7939e+00,4.1493e+00,-2.4056e+04
-4.8874e-01,-1.9292e+00,1.7910e+00,4.1448e+00,-2.4159e+04
-4.8816e-01,-1.9759e+00,1.7921e+00,4.0978e+00,-2.4168e+04
-4.9400e-01,-1.9097e+00,1.7940e+00,4.1417e+00,-2.4048e+04
-4.9077e-01,-1.9711e+00,1.7903e+00,4.2345e+00,-2.4151e+04
-4.9510e-01,-1.8909e+00,1.7931e+00,4.1185e+00,-2.4129e+04
-4.9138e-01,-1.9983e+00,1.7886e+00,4.1512e+00,-2.4077e+04
-4.9148e-01,-1.9918e+00,1.7957e+00,3.9474e+00,-2.4162e+04
-4.9437e-01,-1.9798e+00,1.7884e+00,4.0684e+00,-2.4084e+04
-4.9139e-01,-1.9920e+00,1.7942e+00,3.9834e+00,-2.3998e+04
-4.9485e-01,-1.9698e+00,1.7921e+00,4.1086e+00,-2.4121e+04
-4.9234e-01,-1.9676e+00,1.7930e+00,3.9820e+00,-2.4082e+04
-4.9100e-01,-1.9381e+00,1.7885e+00,4.1542e+00,-2.4078e+04
-4.9396e-01,-1.9856e+00,1.7895e+00,4.0402e+00,-2.4139e+04
-4.9461e-01,-1.9599e+00,1.7937e+00,4.1361e+00,-2.4137e+04
-4.9450e-01,-1.8982e+00,1.7935e+00,4.1266e+00,-2.4061e+04
-4.9546e-01,-1.9232e+00,1.7949e+00,4.1436e+00,-2.4164e+04
-4.9081e-01,-1.9484e+00,1.7940e+00,3.9930e+00,-2.4069e+04
-4.9151e-01,-1.9944e+00,1.7892e+00,4.1468e+00,-2.4040e+04
-4.9464e-01,-1.9177e+00,1.7923e+00,4.1322e+00,-2.4036e+04
-4.9203e-01,-1.9514e+00,1.7941e+00,3.9697e+00,-2.3864e+04
-4.9296e-01,-1.9413e+00,1.7941e+00,3.9708e+00,-2.4038e+04
-4.9438e-01,-1.9807e+00,1.7921e+00,4.0685e+00,-2.4148e+04
-4.9688e-01,-1.9414e+00,1.7937e+00,3.9773e+00,-2.4156e+04
-4.9400e-01,-1.8875e+00,1.7930e+00,4.1224e+00,-2.4155e+04
-4.9199e-01,-1.9384e+00,1.7929e+00,4.1229e+00,-2.4107e+04
-4.9692e-01,-1.9968e+00,1.7956e+00,3.9077e+00,-2.4102e+04
-4.9349e-01,-1.8737e+00,1.7923e+00,4.1298e+00,-2.4135e+04
-4.9667e-01,-1.9990e+00,1.7937e+00,3.9681e+00,-2.4143e+04
-4.9436e-01,-1.9198e+00,1.7943e+00,4.1507e+00,-2.3823e+04
-4.9092e-01,-1.9887e+00,1.7871e+00,4.1611e+00,-2.4090e+04
-4.9402e-01,-1.9826e+00,1.7932e+00,3.9921e+00,-2.4158e+04
-4.9456e-01,-1.9327e+00,1.7926e+00,4.1262e+00,-2.4086e+04
-4.9370e-01,-1.9981e+00,1.7923e+00,3.9953e+00,-2.4008e+04
-4.9170e-01,-1.9187e+00,1.7897e+00,4.1545e+00,-2.4100e+04
-4.9431e-01,-1.9413e+00,1.7947e+00,4.1364e+00,-2.3890e+04
-4.9416e-01,-1.9250e+00,1.7927e+00,4.1148e+00,-2.4035e+04
-4.9313e-01,-1.9020e+00,1.7918e+00,4.1445e+00,-2.4107e+04
-4.9459e-01,-1.9873e+00,1.7864e+00,4.0883e+00,-2.4109e+04
-4.9448e-01,-1.9907e+00,1.7875e+00,4.1027e+00,-2.4110e+04
-4.9224e-01,-1.9623e+00,1.7891e+00,4.0295e+00,-2.4088e+04
-4.9195e-01,-1.9295e+00,1.7879e+00,4.0419e+00,-2.4086e+04
-4.9501e-01,-1.9055e+00,1.7937e+00,4.1593e+00,-2.4137e+04
-4.9168e-01,-1.9362e+00,1.7887e+00,4.0355e+00,-2.4099e+04
-4.8982e-01,-1.9798e+00,1.7891e+00,4.1184e+00,-2.4143e+04
-4.9291e-01,-1.9996e+00,1.7924e+00,3.9872e+00,-2.4133e+04
-4.9550e-01,-1.9044e+00,1.7944e+00,4.1395e+00,-2.4145e+04
-4.9798e-01,-1.9881e+00,1.7917e+00,3.9795e+00,-2.4152e+04
-4.9132e-01,-1.9895e+00,1.7896e+00,4.0565e+00,-2.4049e+04
-4.9965e-01,-1.9783e+00,1.7846e+00,4.0717e+00,-2.4100e+04
-4.9163e-01,-1.9508e+00,1.7884e+00,4.0555e+00,-2.4152e+04
-4.9393e-01,-1.8994e+00,1.7928e+00,4.1199e+00,-2.4052e+04
-4.8962e-01,-1.9811e+00,1.7892e+00,4.1335e+00,-2.4149e+04
-4.9466e-01,-1.9675e+00,1.7927e+00,4.1239e+00,-2.3947e+04
-4.9197e-01,-1.9950e+00,1.7935e+00,3.9661e+00,-2.4050e+04
-4.9602e-01,-1.9555e+00,1.7943e+00,3.9906e+00,-2.4150e+04
-4.8934e-01,-1.9976e+00,1.7899e+00,4.1382e+00,-2.4165e+04
-4.9433e-01,-1.8674e+00,1.7943e+00,4.1518e+00,-2.4147e+04
-4.9984e-01,-1.9704e+00,1.7932e+00,3.9753e+00,-2.4086e+04
-4.9281e-01,-1.9969e+00,1.7919e+00,4.0703e+00,-2.4136e+04
-4.9197e-01,-1.9855e+00,1.7900e+00,4.0524e+00,-2.4021e+04
-4.9509e-01,-1.9490e+00,1.7925e+00,4.1057e+00,-2.4140e+04
-4.9811e-01,-1.9950e+00,1.7855e+00,4.1003e+00,-2.4156e+04
-4.9261e-01,-1.9359e+00,1.7893e+00,4.0874e+00,-2.4020e+04
-4.9305e-01,-1.9596e+00,1.7940e+00,3.9641e+00,-2.4119e+04
-4.9050e-01,-1.9847e+00,1.7868e+00,4.1398e+00,-2.4133e+04
-4.9236e-01,-1.9248e+00,1.7909e+00,4.1151e+00,-2.4142e+04
-4.9377e-01,-1.9709e+00,1.7921e+00,3.9784e+00,-2.4135e+04
-4.9993e-01,-1.9862e+00,1.7850e+00,4.0880e+00,-2.4110e+04
-4.9772e-01,-1.9408e+00,1.7858e+00,4.0994e+00,-2.4145e+04
-4.8870e-01,-1.9874e+00,1.7899e+00,4.1654e+00,-2.4150e+04
-4.9909e-01,-1.9931e+00,1.7887e+00,3.9788e+00,-2.4156e+04
-4.9209e-01,-1.9648e+00,1.7905e+00,4.0297e+00,-2.4123e+04
-4.9213e-01,-1.9433e+00,1.7889e+00,4.0327e+00,-2.4162e+04
-4.9453e-01,-1.9803e+00,1.7924e+00,3.9625e+00,-2.4164e+04
-4.9342e-01,-1.9240e+00,1.7931e+00,3.9956e+00,-2.4165e+04
-4.9789e-01,-1.9952e+00,1.7935e+00,4.0175e+00,-2.4046e+04
-4.9280e-01,-1.9088e+00,1.7923e+00,4.1169e+00,-2.4144e+04
-4.9147e-01,-1.8730e+00,1.7888e+00,4.1464e+00,-2.4129e+04
-4.9138e-01,-1.9711e+00,1.7874e+00,4.1482e+00,-2.4091e+04
-4.9260e-01,-1.9607e+00,1.7928e+00,3.9932e+00,-2.4125e+04
-4.9136e-01,-1.9036e+00,1.7896e+00,4.1654e+00,-2.4143e+04
-4.9341e-01,-1.9980e+00,1.7919e+00,3.9821e+00,-2.3974e+04
-4.9441e-01,-1.9226e+00,1.7933e+00,4.1407e+00,-2.4140e+04
-4.9326e-01,-1.9083e+00,1.7889e+00,4.0757e+00,-2.4118e+04
-4.9187e-01,-1.9543e+00,1.7893e+00,4.0302e+00,-2.4085e+04
-4.9329e-01,-1.9897e+00,1.7922e+00,3.9428e+00,-2.4031e+04
-4.9302e-01,-1.8882e+00,1.7907e+00,4.1235e+00,-2.4136e+04
-4.9376e-01,-1.9825e+00,1.7945e+00,3.9917e+00,-2.4087e+04
-4.9764e-01,-1.9940e+00,1.7905e+00,3.9969e+00,-2.4150e+04
-4.9252e-01,-1.9392e+00,1.7895e+00,4.1330e+00,-2.4126e+04
-4.9237e-01,-1.9949e+00,1.7896e+00,4.0284e+00,-2.3928e+04
-4.9824e-01,-1.9608e+00,1.7903e+00,3.9927e+00,-2.4036e+04
-4.9247e-01,-1.9506e+00,1.7913e+00,4.0535e+00,-2.4086e+04
-4.9271e-01,-1.8846e+00,1.7907e+00,4.1499e+00,-2.4130e+04
-4.9159e-01,-1.9830e+00,1.7953e+00,3.9664e+00,-2.3999e+04
-4.9427e-01,-1.9890e+00,1.7915e+00,4.0720e+00,-2.4072e+04
-4.9360e-01,-1.9919e+00,1.7900e+00,4.1018e+00,-2.4043e+04
-4.9285e-01,-1.9775e+00,1.7948e+00,4.0168e+00,-2.4115e+04
-4.3920e-01,-1.9833e+00,1.7962e+00,4.1572e+00,-2.4156e+04
-4.9443e-01,-1.9565e+00,1.7886e+00,4.0683e+00,-2.3917e+04
-4.9190e-01,-1.9175e+00,1.7955e+00,3.9574e+00,-2.3976e+04
-4.9232e-01,-1.9954e+00,1.7949e+00,3.9577e+00,-2.3846e+04
-4.9737e-01,-1.9972e+00,1.7935e+00,4.0089e+00,-2.4150e+04
-4.9322e-01,-1.9741e+00,1.7891e+00,4.0880e+00,-2.4143e+04
-4.9422e-01,-1.9675e+00,1.7941e+00,3.9707e+00,-2.4162e+04
-4.9401e-01,-1.9253e+00,1.7936e+00,4.1407e+00,-2.4151e+04
-4.9329e-01,-1.9599e+00,1.7912e+00,4.0780e+00,-2.4149e+04
-4.8880e-01,-1.9210e+00,1.7896e+00,4.1400e+00,-2.4112e+04
-4.9330e-01,-1.9775e+00,1.7918e+00,4.0051e+00,-2.4095e+04
-4.9293e-01,-1.8869e+00,1.7911e+00,4.1620e+00,-2.4085e+04
-4.9072e-01,-1.8849e+00,1.7893e+00,4.2202e+00,-2.4160e+04
-4.9138e-01,-1.9971e+00,1.7884e+00,4.1602e+00,-2.3926e+04
-4.9027e-01,-1.9841e+00,1.7867e+00,4.1574e+00,-2.4146e+04
-4.9181e-01,-1.9892e+00,1.7935e+00,3.9376e+00,-2.4096e+04
-4.9172e-01,-1.9796e+00,1.7943e+00,3.9962e+00,-2.4131e+04
-4.9264e-01,-1.9154e+00,1.7903e+00,4.1094e+00,-2.4089e+04
-4.9225e-01,-1.9629e+00,1.7955e+00,3.9845e+00,-2.3935e+04
-4.9254e-01,-1.9128e+00,1.7914e+00,4.1525e+00,-2.4123e+04
-4.9321e-01,-1.8568e+00,1.7926e+00,4.1495e+00,-2.4141e+04
-4.9144e-01,-1.9653e+00,1.7885e+00,4.1648e+00,-2.4116e+04
-4.9138e-01,-1.9368e+00,1.7957e+00,3.9553e+00,-2.4149e+04
-4.9313e-01,-1.9702e+00,1.7911e+00,4.0468e+00,-2.4152e+04
-4.9300e-01,-1.9798e+00,1.7893e+00,4.0380e+00,-2.4145e+04
-4.9746e-01,-1.9874e+00,1.7918e+00,3.9850e+00,-2.4163e+04
-4.9256e-01,-1.9349e+00,1.7950e+00,3.9675e+00,-2.3989e+04
-4.9424e-01,-1.9595e+00,1.7938e+00,4.1545e+00,-2.4083e+04
-4.9311e-01,-1.9468e+00,1.7919e+00,4.1142e+00,-2.4093e+04
-4.9260e-01,-1.9575e+00,1.7952e+00,3.9871e+00,-2.4100e+04
-4.9287e-01,-1.9973e+00,1.7915e+00,4.1529e+00,-2.4089e+04
-4.8899e-01,-1.9566e+00,1.7914e+00,4.1269e+00,-2.4069e+04
-4.9512e-01,-1.9937e+00,1.7889e+00,4.0753e+00,-2.4105e+04
-4.9128e-01,-1.9902e+00,1.7886e+00,4.1232e+00,-2.4163e+04
-4.9391e-01,-1.9758e+00,1.7899e+00,4.1208e+00,-2.4160e+04
-4.9422e-01,-1.8679e+00,1.7930e+00,4.1128e+00,-2.4076e+04
-4.9968e-01,-1.9781e+00,1.7924e+00,3.9819e+00,-2.4153e+04
-4.3259e-01,-1.9743e+00,1.7985e+00,4.2602e+00,-2.4054e+04
-4.9214e-01,-1.9379e+00,1.7942e+00,3.9466e+00,-2.4007e+04
-4.9153e-01,-1.8712e+00,1.7895e+00,4.1648e+00,-2.4142e+04
-4.9193e-01,-1.9377e+00,1.7912e+00,4.1217e+00,-2.4157e+04
-4.8911e-01,-1.9397e+00,1.7915e+00,4.1565e+00,-2.4167e+04
-4.9169e-01,-1.9224e+00,1.7952e+00,3.9716e+00,-2.3921e+04
-4.8902e-01,-1.9355e+00,1.7907e+00,4.1060e+00,-2.4156e+04
-4.9318e-01,-1.9600e+00,1.7908e+00,4.1577e+00,-2.4159e+04
-4.9311e-01,-1.9902e+00,1.7896e+00,4.0162e+00,-2.4148e+04
-4.9314e-01,-1.9383e+00,1.7898e+00,4.0372e+00,-2.4098e+04
-4.9453e-01,-1.9753e+00,1.7934e+00,4.1212e+00,-2.4061e+04
-4.9469e-01,-1.9393e+00,1.7890e+00,4.0654e+00,-2.4153e+04
-4.3231e-01,-1.9669e+00,1.7980e+00,4.2580e+00,-2.4142e+04
-4.9210e-01,-1.9786e+00,1.7943e+00,3.9884e+00,-2.4064e+04
-4.9234e-01,-1.9610e+00,1.7948e+00,3.9638e+00,-2.3708e+04
-4.9502e-01,-1.9553e+00,1.7941e+00,3.9868e+00,-2.4019e+04
-4.9427e-01,-1.9007e+00,1.7949e+00,4.1483e+00,-2.4107e+04
-4.9523e-01,-1.9887e+00,1.7890e+00,4.0816e+00,-2.4148e+04
-4.9133e-01,-1.9605e+00,1.7895e+00,4.2063e+00,-2.4106e+04
-4.9373e-01,-1.9408e+00,1.7944e+00,4.1138e+00,-2.4157e+04
-4.9460e-01,-1.9002e+00,1.7929e+00,4.1175e+00,-2.4044e+04
-4.9409e-01,-1.9985e+00,1.7890e+00,4.0568e+00,-2.4091e+04
-4.9278e-01,-1.9832e+00,1.7889e+00,4.0415e+00,-2.4042e+04
-4.9290e-01,-1.9189e+00,1.7904e+00,4.1028e+00,-2.4144e+04
-4.9553e-01,-1.9084e+00,1.7938e+00,4.1220e+00,-2.4087e+04
-4.9401e-01,-1.9830e+00,1.7928e+00,4.1220e+00,-2.3903e+04
-4.9222e-01,-1.9868e+00,1.7909e+00,4.0370e+00,-2.4026e+04
-4.9170e-01,-1.9621e+00,1.7879e+00,4.1319e+00,-2.4167e+04
-4.9347e-01,-1.9598e+00,1.7896e+00,4.0636e+00,-2.4094e+04
-4.8887e-01,-1.9784e+00,1.7892e+00,4.1539e+00,-2.4166e+04
-4.9556e-01,-1.9760e+00,1.7938e+00,4.1216e+00,-2.4149e+04
-4.9540e-01,-1.8596e+00,1.7946e+00,4.1500e+00,-2.4098e+04
-4.9317e-01,-1.9931e+00,1.7890e+00,4.1328e+00,-2.4142e+04
-4.8864e-01,-1.9811e+00,1.7882e+00,4.1216e+00,-2.4157e+04
-4.9203e-01,-1.9745e+00,1.7930e+00,4.1062e+00,-2.4059e+04
-4.9172e-01,-1.9581e+00,1.7903e+00,4.0671e+00,-2.4094e+04
-4.9334e-01,-1.9111e+00,1.7938e+00,4.0612e+00,-2.4162e+04
-4.9092e-01,-1.9554e+00,1.7885e+00,4.1537e+00,-2.4038e+04
-4.9312e-01,-1.9343e+00,1.7927e+00,3.9947e+00,-2.4157e+04
-4.9422e-01,-1.8769e+00,1.7937e+00,4.1330e+00,-2.4066e+04
-4.9245e-01,-1.9535e+00,1.7924e+00,4.1093e+00,-2.4005e+04
-4.9548e-01,-1.9975e+00,1.7889e+00,4.0675e+00,-2.4068e+04
-4.9509e-01,-1.9006e+00,1.7930e+00,4.1310e+00,-2.4074e+04
-4.9258e-01,-1.8681e+00,1.7944e+00,3.9933e+00,-2.4129e+04
-4.9327e-01,-1.9396e+00,1.7926e+00,3.9775e+00,-2.4142e+04
-4.9386e-01,-1.9903e+00,1.7949e+00,3.9724e+00,-2.4080e+04
-4.9270e-01,-1.9982e+00,1.7930e+00,3.9815e+00,-2.3959e+04
-4.8629e-01,-1.9194e+00,1.7887e+00,4.1609e+00,-2.4153e+04
-4.9539e-01,-1.8381e+00,1.7939e+00,4.1392e+00,-2.4164e+04
-4.9537e-01,-1.9406e+00,1.7897e+00,4.0605e+00,-2.4147e+04
