niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
4.3000e+01,1.0000e+00,4.1109e+00,-1.9202e+05,-1.9203e+05,-4.2979e-02,-1.9203e+05,8.7298e-02,7.6247e+00,1.6935e+05,9.6659e+01,6.9708e-02,-6.6599e-01,3.7954e+00,8.4669e-01,2.2714e+01
4.4000e+01,1.0000e+00,4.2025e+00,-1.9201e+05,-1.9202e+05,-4.3978e-02,-1.9202e+05,8.7413e-02,7.6449e+00,1.6934e+05,9.8955e+01,1.1361e-01,-8.0450e-01,3.8834e+00,5.4134e-01,2.3244e+01
4.5000e+01,1.0000e+00,4.2939e+00,-1.9200e+05,-1.9201e+05,-4.4978e-02,-1.9201e+05,8.7414e-02,7.6451e+00,1.6933e+05,1.0097e+02,3.1568e-01,-5.3953e-01,3.8015e+00,5.8500e-01,2.2711e+01
4.6000e+01,1.0000e+00,4.3851e+00,-1.9199e+05,-1.9199e+05,-4.5977e-02,-1.9199e+05,8.7424e-02,7.6468e+00,1.6932e+05,1.0316e+02,-1.5971e-01,-1.2823e+00,3.9680e+00,7.0812e-01,2.3814e+01
4.7000e+01,1.0000e+00,4.4762e+00,-1.9194e+05,-1.9195e+05,-4.6977e-02,-1.9195e+05,8.7430e-02,7.6479e+00,1.6930e+05,1.0519e+02,4.2392e-01,-8.4390e-01,3.7391e+00,1.1449e+00,2.2746e+01
4.8000e+01,1.0000e+00,4.5671e+00,-1.9193e+05,-1.9194e+05,-4.7976e-02,-1.9194e+05,8.7423e-02,7.6466e+00,1.6926e+05,1.0722e+02,4.8515e-02,-1.5623e+00,3.5072e+00,2.3218e+00,2.7740e+01
4.9000e+01,1.0000e+00,4.6578e+00,-1.9191e+05,-1.9192e+05,-4.8976e-02,-1.9192e+05,8.7442e-02,7.6499e+00,1.6925e+05,1.0946e+02,-3.4474e-01,-1.4585e+00,3.8877e+00,7.3778e-01,2.3637e+01
5.0000e+01,1.0000e+00,4.7483e+00,-1.9187e+05,-1.9187e+05,-4.9975e-02,-1.9187e+05,8.7447e-02,7.6509e+00,1.6923e+05,1.1154e+02,4.4780e-01,-1.0592e+00,3.3564e+00,2.3891e+00,2.7448e+01
5.1000e+01,1.0000e+00,4.8387e+00,-1.9183e+05,-1.9184e+05,-5.0975e-02,-1.9184e+05,8.7453e-02,7.6519e+00,1.6918e+05,1.1385e+02,-3.3576e-02,-1.9358e+00,3.6464e+00,2.1236e+00,2.7565e+01
5.2000e+01,1.0000e+00,4.9289e+00,-1.9182e+05,-1.9183e+05,-5.1974e-02,-1.9183e+05,8.6894e-02,7.5543e+00,1.6915e+05,1.1631e+02,2.0458e-01,-1.6718e+00,3.8122e+00,2.2665e+00,2.7456e+01
5.3000e+01,1.0000e+00,5.0189e+00,-1.9182e+05,-1.9183e+05,-5.2974e-02,-1.9183e+05,8.1684e-02,6.6757e+00,1.6914e+05,1.1836e+02,4.3557e-01,-1.5639e+00,3.8903e+00,3.6590e+00,2.2039e+01
5.4000e+01,1.0000e+00,5.1088e+00,-1.9178e+05,-1.9179e+05,-5.3973e-02,-1.9179e+05,8.7470e-02,7.6549e+00,1.6914e+05,1.2041e+02,-3.0123e-01,-1.3341e+00,3.8119e+00,3.3900e+00,2.2489e+01
5.5000e+01,1.0000e+00,5.1985e+00,-1.9178e+05,-1.9178e+05,-5.4973e-02,-1.9178e+05,8.6961e-02,7.5660e+00,1.6910e+05,1.2276e+02,3.8739e-01,-1.9449e+00,3.8540e+00,7.2669e-01,2.3746e+01
5.6000e+01,1.0000e+00,5.2880e+00,-1.9177e+05,-1.9178e+05,-5.5972e-02,-1.9178e+05,8.7044e-02,7.5804e+00,1.6909e+05,1.2508e+02,-2.6515e-01,-1.6027e+00,3.1500e+00,9.3429e-01,2.7995e+01
5.7000e+01,2.0000e+00,5.3723e+00,-1.9177e+05,-1.9178e+05,-5.6972e-02,-1.9178e+05,8.0922e-02,6.5516e+00,1.6909e+05,1.2951e+02,9.6974e-02,-1.0573e+00,3.9566e+00,9.6395e-01,2.6800e+01
5.8000e+01,1.0000e+00,5.4614e+00,-1.9177e+05,-1.9178e+05,-5.7971e-02,-1.9178e+05,7.9519e-02,6.3264e+00,1.6909e+05,1.3132e+02,1.9635e-02,-1.6883e+00,3.6877e+00,1.1983e+00,2.2832e+01
5.9000e+01,1.0000e+00,5.5503e+00,-1.9176e+05,-1.9177e+05,-5.8971e-02,-1.9177e+05,8.7489e-02,7.6581e+00,1.6909e+05,1.3339e+02,2.6712e-01,-9.3783e-01,3.4922e+00,2.8330e+00,2.7795e+01
6.0000e+01,1.0000e+00,5.6391e+00,-1.9176e+05,-1.9177e+05,-5.9970e-02,-1.9177e+05,8.1085e-02,6.5780e+00,1.6908e+05,1.3576e+02,3.0594e-01,-1.3229e+00,1.6762e+00,1.1497e+00,2.7401e+01
6.1000e+01,1.0000e+00,5.7277e+00,-1.9174e+05,-1.9174e+05,-6.0970e-02,-1.9174e+05,8.7510e-02,7.6619e+00,1.6908e+05,1.3784e+02,1.6622e-01,-1.6768e+00,3.7962e+00,1.3832e+00,2.6744e+01
6.2000e+01,1.0000e+00,5.8161e+00,-1.9173e+05,-1.9174e+05,-6.1969e-02,-1.9174e+05,8.7051e-02,7.5817e+00,1.6905e+05,1.4017e+02,-4.0187e-01,-1.3427e+00,3.8687e+00,3.0382e-01,2.3865e+01
6.3000e+01,2.0000e+00,5.8989e+00,-1.9171e+05,-1.9171e+05,-6.2969e-02,-1.9171e+05,8.7522e-02,7.6639e+00,1.6905e+05,1.4422e+02,-4.7202e-01,-7.0461e-01,3.9966e+00,1.6940e+00,2.7102e+01
6.4000e+01,1.0000e+00,5.9869e+00,-1.9170e+05,-1.9170e+05,-6.3968e-02,-1.9170e+05,8.7525e-02,7.6645e+00,1.6902e+05,1.4604e+02,-4.6069e-01,-1.3523e+00,3.6357e+00,2.1694e+00,2.2531e+01
6.5000e+01,1.0000e+00,6.0748e+00,-1.9169e+05,-1.9170e+05,-6.4968e-02,-1.9170e+05,8.6564e-02,7.4970e+00,1.6901e+05,1.4852e+02,-7.1041e-02,-9.2042e-01,3.4201e+00,1.0524e+00,2.7177e+01
6.6000e+01,1.0000e+00,6.1625e+00,-1.9167e+05,-1.9168e+05,-6.5967e-02,-1.9168e+05,8.7539e-02,7.6669e+00,1.6901e+05,1.5087e+02,-7.8392e-02,-6.0175e-01,3.6691e+00,2.2814e+00,2.2175e+01
6.7000e+01,1.0000e+00,6.2500e+00,-1.9167e+05,-1.9168e+05,-6.6967e-02,-1.9168e+05,8.1029e-02,6.5689e+00,1.6899e+05,1.5319e+02,-2.1719e-01,-1.6373e+00,3.6784e+00,1.8988e+00,2.7328e+01
6.8000e+01,1.0000e+00,6.3374e+00,-1.9166e+05,-1.9167e+05,-6.7966e-02,-1.9167e+05,8.7166e-02,7.6017e+00,1.6899e+05,1.5527e+02,1.2998e-01,-1.3370e+00,3.9905e+00,4.8650e-01,2.6417e+01
6.9000e+01,1.0000e+00,6.4246e+00,-1.9161e+05,-1.9161e+05,-6.8966e-02,-1.9161e+05,8.7556e-02,7.6699e+00,1.6898e+05,1.5733e+02,-2.3221e-01,-1.9449e+00,3.5101e+00,1.7356e+00,2.7351e+01
7.0000e+01,1.0000e+00,6.5116e+00,-1.9158e+05,-1.9159e+05,-6.9965e-02,-1.9159e+05,8.7562e-02,7.6709e+00,1.6892e+05,1.5942e+02,1.8824e-01,-1.3916e+00,3.1736e+00,1.2208e+00,2.7042e+01
7.1000e+01,1.0000e+00,6.5985e+00,-1.9157e+05,-1.9158e+05,-7.0965e-02,-1.9158e+05,8.7514e-02,7.6626e+00,1.6890e+05,1.6187e+02,3.6913e-01,-1.3457e+00,3.5054e+00,8.0446e-01,2.6226e+01
7.2000e+01,2.0000e+00,6.6790e+00,-1.9157e+05,-1.9158e+05,-7.1964e-02,-1.9158e+05,8.6999e-02,7.5726e+00,1.6889e+05,1.6578e+02,6.7081e-02,-7.7248e-01,3.8475e+00,1.0452e+00,2.6277e+01
7.3000e+01,1.0000e+00,6.7655e+00,-1.9157e+05,-1.9157e+05,-7.2964e-02,-1.9157e+05,8.6473e-02,7.4814e+00,1.6889e+05,1.6798e+02,2.0771e-01,-6.1074e-01,3.7476e+00,1.6964e+00,2.3091e+01
7.4000e+01,1.0000e+00,6.8519e+00,-1.9156e+05,-1.9157e+05,-7.3963e-02,-1.9157e+05,8.3430e-02,6.9640e+00,1.6888e+05,1.7001e+02,4.9787e-01,-1.2785e+00,3.0166e+00,2.3041e+00,2.7312e+01
7.5000e+01,1.0000e+00,6.9380e+00,-1.9156e+05,-1.9157e+05,-7.4963e-02,-1.9157e+05,7.9725e-02,6.3592e+00,1.6888e+05,1.7207e+02,-6.0596e-02,-1.0560e+00,3.8126e+00,1.8492e+00,2.6915e+01
7.6000e+01,1.0000e+00,7.0240e+00,-1.9155e+05,-1.9156e+05,-7.5962e-02,-1.9156e+05,8.7595e-02,7.6767e+00,1.6888e+05,1.7424e+02,-2.8052e-01,-1.9532e+00,3.8069e+00,1.0045e+00,2.6982e+01
7.7000e+01,1.0000e+00,7.1099e+00,-1.9154e+05,-1.9155e+05,-7.6962e-02,-1.9155e+05,8.7599e-02,7.6775e+00,1.6887e+05,1.7631e+02,-4.6019e-02,-1.0814e+00,3.0366e+00,4.0570e-01,2.7753e+01
7.8000e+01,1.0000e+00,7.1956e+00,-1.9152e+05,-1.9153e+05,-7.7961e-02,-1.9153e+05,8.7607e-02,7.6789e+00,1.6886e+05,1.7837e+02,3.0572e-01,-1.2736e+00,3.6917e+00,8.4589e-01,2.3318e+01
7.9000e+01,1.0000e+00,7.2811e+00,-1.9152e+05,-1.9152e+05,-7.8961e-02,-1.9152e+05,8.7268e-02,7.6195e+00,1.6884e+05,1.8030e+02,4.8395e-01,-1.6311e+00,3.7983e+00,5.3045e-01,2.5700e+01
8.0000e+01,1.0000e+00,7.3665e+00,-1.9151e+05,-1.9151e+05,-7.9960e-02,-1.9151e+05,8.7616e-02,7.6803e+00,1.6883e+05,1.8265e+02,4.7406e-01,-8.6868e-01,3.7917e+00,2.8474e-01,2.3715e+01
8.1000e+01,1.0000e+00,7.4517e+00,-1.9150e+05,-1.9151e+05,-8.0960e-02,-1.9151e+05,8.7366e-02,7.6366e+00,1.6882e+05,1.8451e+02,1.5170e-01,-1.0183e+00,2.8808e+00,1.0101e+00,2.7886e+01
8.2000e+01,1.0000e+00,7.5368e+00,-1.9149e+05,-1.9150e+05,-8.1959e-02,-1.9150e+05,8.7312e-02,7.6272e+00,1.6882e+05,1.8692e+02,4.1558e-01,-1.7334e+00,3.9553e+00,3.3065e+00,2.2852e+01
8.3000e+01,1.0000e+00,7.6217e+00,-1.9147e+05,-1.9148e+05,-8.2959e-02,-1.9148e+05,8.7636e-02,7.6839e+00,1.6881e+05,1.8894e+02,-3.1162e-01,-6.1270e-01,3.2658e+00,3.8806e-01,2.7302e+01
8.4000e+01,1.0000e+00,7.7064e+00,-1.9147e+05,-1.9148e+05,-8.3958e-02,-1.9148e+05,8.7394e-02,7.6416e+00,1.6879e+05,1.9098e+02,3.4602e-01,-1.2900e+00,3.7564e+00,1.2074e+00,2.3825e+01
8.5000e+01,1.0000e+00,7.7910e+00,-1.9146e+05,-1.9147e+05,-8.4958e-02,-1.9147e+05,8.7415e-02,7.6452e+00,1.6879e+05,1.9315e+02,4.4391e-01,-1.7888e+00,3.1402e+00,6.5928e-01,2.6480e+01
8.6000e+01,3.0000e+00,7.8611e+00,-1.9145e+05,-1.9145e+05,-8.5957e-02,-1.9145e+05,8.7653e-02,7.6869e+00,1.6878e+05,1.9944e+02,-1.1528e-01,-1.7947e+00,3.8851e+00,1.4598e+00,2.6371e+01
8.7000e+01,1.0000e+00,7.9452e+00,-1.9143e+05,-1.9144e+05,-8.6957e-02,-1.9144e+05,8.7659e-02,7.6879e+00,1.6876e+05,2.0150e+02,-4.9118e-01,-1.0704e+00,3.7809e+00,1.1417e+00,2.3933e+01
8.8000e+01,1.0000e+00,8.0292e+00,-1.9139e+05,-1.9140e+05,-8.7956e-02,-1.9140e+05,8.7664e-02,7.6889e+00,1.6875e+05,2.0353e+02,-1.7681e-01,-1.1143e+00,3.6347e+00,1.5066e+00,2.3038e+01
8.9000e+01,1.0000e+00,8.1130e+00,-1.9139e+05,-1.9140e+05,-8.8956e-02,-1.9140e+05,8.2661e-02,6.8363e+00,1.6871e+05,2.0596e+02,-1.1877e-01,-1.3369e+00,3.8577e+00,7.7046e-01,2.6188e+01
9.0000e+01,1.0000e+00,8.1967e+00,-1.9139e+05,-1.9139e+05,-8.9955e-02,-1.9139e+05,8.7147e-02,7.5984e+00,1.6871e+05,2.0806e+02,2.5857e-01,-1.3382e+00,3.7214e+00,2.6936e+00,2.7310e+01
9.1000e+01,1.0000e+00,8.2803e+00,-1.9137e+05,-1.9138e+05,-9.0955e-02,-1.9138e+05,8.7681e-02,7.6919e+00,1.6870e+05,2.1039e+02,-2.3209e-01,-6.9333e-01,3.8078e+00,2.6661e+00,2.7289e+01
9.2000e+01,1.0000e+00,8.3636e+00,-1.9136e+05,-1.9137e+05,-9.1954e-02,-1.9137e+05,8.7678e-02,7.6913e+00,1.6869e+05,2.1257e+02,-1.6947e-02,-1.8120e+00,3.9111e+00,1.8343e-01,2.6059e+01
9.3000e+01,2.0000e+00,8.4392e+00,-1.9135e+05,-1.9136e+05,-9.2954e-02,-1.9136e+05,8.7692e-02,7.6937e+00,1.6868e+05,2.1693e+02,2.6727e-02,-1.0554e+00,3.7038e+00,3.2416e+00,2.2136e+01
9.4000e+01,1.0000e+00,8.5222e+00,-1.9135e+05,-1.9135e+05,-9.3953e-02,-1.9135e+05,8.6604e-02,7.5039e+00,1.6867e+05,2.1927e+02,-1.2192e-01,-1.1400e+00,3.8336e+00,1.1595e+00,2.6079e+01
9.5000e+01,2.0000e+00,8.5973e+00,-1.9132e+05,-1.9133e+05,-9.4953e-02,-1.9133e+05,8.7704e-02,7.6959e+00,1.6866e+05,2.2337e+02,8.1321e-02,-1.8307e+00,3.1102e+00,2.1615e+00,2.7412e+01
9.6000e+01,1.0000e+00,8.6799e+00,-1.9132e+05,-1.9133e+05,-9.5952e-02,-1.9133e+05,8.7248e-02,7.6160e+00,1.6864e+05,2.2528e+02,3.8689e-01,-5.9464e-01,3.8900e+00,2.0086e+00,2.5435e+01
9.7000e+01,1.0000e+00,8.7624e+00,-1.9130e+05,-1.9131e+05,-9.6952e-02,-1.9131e+05,8.7715e-02,7.6978e+00,1.6864e+05,2.2708e+02,-3.4139e-02,-1.3379e+00,3.7433e+00,1.6674e+00,2.6255e+01
9.8000e+01,1.0000e+00,8.8448e+00,-1.9129e+05,-1.9130e+05,-9.7951e-02,-1.9130e+05,8.7721e-02,7.6988e+00,1.6862e+05,2.2913e+02,-2.5380e-01,-1.6417e+00,3.0838e+00,1.2983e+00,2.7587e+01
9.9000e+01,1.0000e+00,8.9270e+00,-1.9127e+05,-1.9128e+05,-9.8951e-02,-1.9128e+05,8.7727e-02,7.6998e+00,1.6861e+05,2.3092e+02,-2.8477e-01,-1.9724e+00,3.6575e+00,6.4490e-01,2.3512e+01
1.0000e+02,1.0000e+00,9.0090e+00,-1.9127e+05,-1.9128e+05,-9.9950e-02,-1.9128e+05,8.3487e-02,6.9736e+00,1.6859e+05,2.3307e+02,-1.2612e-01,-1.3977e+00,3.8127e+00,1.2998e+00,2.5984e+01
1.0100e+02,1.0000e+00,9.0909e+00,-1.9125e+05,-1.9126e+05,-1.0095e-01,-1.9126e+05,8.7738e-02,7.7018e+00,1.6859e+05,2.3514e+02,4.3391e-01,-1.3619e+00,3.4590e+00,6.4678e-01,2.2558e+01
1.0200e+02,1.0000e+00,9.1727e+00,-1.9124e+05,-1.9125e+05,-1.0195e-01,-1.9125e+05,8.5381e-02,7.2936e+00,1.6857e+05,2.3720e+02,-4.1348e-01,-8.7048e-01,3.3557e+00,1.6460e+00,2.7072e+01
1.0300e+02,1.0000e+00,9.2543e+00,-1.9124e+05,-1.9125e+05,-1.0295e-01,-1.9125e+05,8.7234e-02,7.6136e+00,1.6856e+05,2.3939e+02,3.5260e-01,-1.1031e+00,3.2346e+00,2.7322e+00,2.7335e+01
