logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.1413e-01,-1.2407e+00,-1.7401e+00,-1.1807e-01,4.0208e-01,2.6741e+00,2.6658e+00,2.4342e+01,-1.8007e+03
7.8234e-02,-1.8780e+00,-2.4872e+00,-1.1404e-01,2.3991e-01,1.2434e+00,3.1127e+00,2.4549e+01,-1.7920e+03
6.6175e-02,-1.9417e+00,-2.3803e+00,2.7618e-02,-4.8987e-02,4.4790e-01,3.1680e+00,2.4682e+01,-1.8368e+03
2.0531e-01,-1.7458e+00,-1.5417e+00,-8.9147e-01,7.1870e-01,2.2237e+00,2.9260e+00,2.4284e+01,-1.9117e+03
3.2388e-01,-1.9562e+00,-2.6625e+00,-1.1404e+00,9.0212e-01,2.4491e+00,2.8087e+00,2.4239e+01,-1.8959e+03
2.6486e-01,-1.8658e+00,-2.5414e+00,-2.7661e-01,-1.4490e-01,2.4878e+00,2.8977e+00,2.4420e+01,-1.8661e+03
2.7785e-01,-1.5893e+00,-2.7390e+00,-1.2871e-03,7.2208e-02,2.4475e+00,2.8254e+00,2.4243e+01,-1.8978e+03
2.1456e-01,-1.4193e+00,-1.1492e+00,-1.3632e-01,-3.3392e-01,2.4814e+00,2.8566e+00,2.4329e+01,-1.6581e+03
2.4784e-01,-1.7397e+00,-1.9137e+00,-3.6485e-01,-9.0608e-03,2.3515e+00,2.8941e+00,2.4270e+01,-1.7922e+03
1.5146e-01,-1.6634e+00,-2.3652e+00,-3.9434e-01,9.4802e-01,1.7326e+00,2.9982e+00,2.4275e+01,-1.9100e+03
2.2246e-01,-1.2253e+00,-2.6047e+00,-2.1672e-01,-5.2605e-01,2.6322e+00,2.6532e+00,2.4237e+01,-1.9492e+03
9.1179e-02,-1.1998e+00,-2.5310e+00,1.0113e-01,6.3385e-01,2.4857e+00,2.8950e+00,2.4444e+01,-1.4624e+03
1.8723e-01,-1.6707e+00,-2.1025e+00,-8.4821e-01,5.4550e-01,2.2044e+00,2.9179e+00,2.4252e+01,-1.8784e+03
2.4142e-01,-1.3858e+00,-1.4708e+00,8.2297e-03,-1.2627e+00,2.5404e+00,2.7874e+00,2.4278e+01,-1.5972e+03
2.2633e-01,-1.8985e+00,-2.3264e+00,2.7628e-02,5.2662e-01,2.2602e+00,3.0270e+00,2.4501e+01,-1.8650e+03
2.3258e-01,-1.5081e+00,-1.1535e+00,-1.0940e+00,6.8085e-01,2.4907e+00,2.8396e+00,2.4329e+01,-1.8600e+03
1.2999e-01,-1.2978e+00,-1.1264e+00,1.8793e-01,-4.9469e-02,2.4923e+00,2.9177e+00,2.4478e+01,-1.9182e+03
8.3532e-02,-1.6979e+00,-3.0897e+00,-7.5128e-01,9.7210e-01,1.7269e+00,3.0738e+00,2.4517e+01,-1.7784e+03
7.9631e-02,-1.8923e+00,-1.8677e+00,-1.8938e-01,2.6495e-01,7.9070e-01,3.0969e+00,2.4490e+01,-1.6418e+03
8.7141e-02,-1.8227e+00,-1.6334e+00,6.6020e-02,4.4976e-01,4.3894e-01,3.0893e+00,2.4461e+01,-1.9137e+03
-1.4137e-01,-1.1564e+00,-2.5038e+00,3.1978e-01,-8.9163e-01,1.5876e+00,3.1736e+00,2.4780e+01,-1.7316e+03
1.9247e-01,-1.7003e+00,-3.0448e+00,-2.1467e-01,8.6566e-01,2.1756e+00,3.0122e+00,2.4435e+01,-1.6898e+03
2.3196e-01,-1.5657e+00,-2.5548e+00,2.1664e-01,7.4420e-01,2.4286e+00,2.9494e+00,2.4474e+01,-1.9004e+03
1.8026e-01,-1.3030e+00,-2.1194e+00,2.2120e-01,-6.5603e-01,2.6392e+00,2.8450e+00,2.4520e+01,-1.8141e+03
2.0435e-01,-1.5274e+00,-2.8666e+00,-2.0724e-01,-1.1739e+00,2.4206e+00,2.8965e+00,2.4348e+01,-1.6000e+03
3.7942e-01,-1.9706e+00,-1.7016e+00,-3.6446e-01,7.3668e-01,2.5381e+00,2.7824e+00,2.4269e+01,-1.6744e+03
