logfeh_mean,logdust,logNpix,tau,logl
-4.9061e-01,-1.9755e+00,1.8306e+00,3.2769e+00,-3.2459e+04
-4.8582e-01,-1.9693e+00,1.8321e+00,3.3153e+00,-3.2418e+04
-4.8244e-01,-1.9117e+00,1.8340e+00,3.3232e+00,-3.2377e+04
-4.8599e-01,-1.9988e+00,1.8302e+00,3.2801e+00,-3.2569e+04
-4.9022e-01,-1.9497e+00,1.8288e+00,3.3314e+00,-3.2494e+04
-4.8722e-01,-1.9573e+00,1.8303e+00,3.3645e+00,-3.2426e+04
-4.8922e-01,-1.9390e+00,1.8262e+00,3.3995e+00,-3.2553e+04
-4.8862e-01,-1.9786e+00,1.8218e+00,3.3742e+00,-3.2521e+04
-4.9059e-01,-1.9899e+00,1.8302e+00,3.2967e+00,-3.2506e+04
-4.9135e-01,-1.8746e+00,1.8310e+00,3.3125e+00,-3.2369e+04
-4.8671e-01,-1.9963e+00,1.8289e+00,3.3414e+00,-3.2507e+04
-4.9094e-01,-1.9470e+00,1.8279e+00,3.3095e+00,-3.2529e+04
-4.9118e-01,-1.9375e+00,1.8283e+00,3.3322e+00,-3.2546e+04
-4.9136e-01,-1.9690e+00,1.8294e+00,3.2767e+00,-3.2502e+04
-4.8625e-01,-1.8898e+00,1.8297e+00,3.3585e+00,-3.2379e+04
-4.8501e-01,-1.9550e+00,1.8320e+00,3.3168e+00,-3.2568e+04
-4.9191e-01,-1.9600e+00,1.8282e+00,3.2820e+00,-3.2449e+04
-4.9062e-01,-1.9980e+00,1.8274e+00,3.3299e+00,-3.2490e+04
-4.8770e-01,-1.9894e+00,1.8311e+00,3.3425e+00,-3.2533e+04
-4.8599e-01,-1.9844e+00,1.8309e+00,3.3654e+00,-3.2543e+04
-4.8657e-01,-1.9243e+00,1.8301e+00,3.3519e+00,-3.2204e+04
-4.8515e-01,-1.9874e+00,1.8328e+00,3.2941e+00,-3.2538e+04
-4.8925e-01,-1.9402e+00,1.8259e+00,3.4021e+00,-3.2518e+04
-4.8751e-01,-1.9632e+00,1.8295e+00,3.3394e+00,-3.2530e+04
-4.9154e-01,-1.8827e+00,1.8301e+00,3.2875e+00,-3.2503e+04
-4.8696e-01,-1.9991e+00,1.8315e+00,3.1439e+00,-3.2537e+04
-4.8624e-01,-1.9926e+00,1.8310e+00,3.3201e+00,-3.2259e+04
-4.9081e-01,-1.9817e+00,1.8304e+00,3.2769e+00,-3.2553e+04
-4.9122e-01,-1.9953e+00,1.8299e+00,3.3016e+00,-3.2457e+04
-4.8632e-01,-1.9389e+00,1.8308e+00,3.3213e+00,-3.2464e+04
-4.8585e-01,-1.9928e+00,1.8303e+00,3.3484e+00,-3.2288e+04
-4.8955e-01,-1.9441e+00,1.8316e+00,3.3461e+00,-3.2449e+04
-4.9119e-01,-1.9958e+00,1.8292e+00,3.3241e+00,-3.2412e+04
-4.8606e-01,-1.9464e+00,1.8303e+00,3.3263e+00,-3.2485e+04
-4.9236e-01,-1.9779e+00,1.8319e+00,3.2937e+00,-3.2535e+04
-4.8608e-01,-1.9705e+00,1.8320e+00,3.3366e+00,-3.2525e+04
-4.9043e-01,-1.9643e+00,1.8263e+00,3.3335e+00,-3.2420e+04
-4.9150e-01,-1.9953e+00,1.8280e+00,3.3073e+00,-3.2421e+04
-4.8708e-01,-1.9883e+00,1.8319e+00,3.3245e+00,-3.2428e+04
-4.8284e-01,-1.9744e+00,1.8320e+00,3.3119e+00,-3.2529e+04
-4.8433e-01,-1.9938e+00,1.8327e+00,3.2533e+00,-3.2514e+04
-4.9123e-01,-1.9802e+00,1.8287e+00,3.3062e+00,-3.2382e+04
-4.9016e-01,-1.9738e+00,1.8279e+00,3.3235e+00,-3.2469e+04
-4.8992e-01,-1.9395e+00,1.8252e+00,3.3353e+00,-3.2539e+04
-4.5959e-01,-1.9847e+00,1.8375e+00,3.3492e+00,-3.2406e+04
-4.9177e-01,-1.9006e+00,1.8295e+00,3.3034e+00,-3.2486e+04
-4.8901e-01,-1.9909e+00,1.8250e+00,3.3836e+00,-3.2177e+04
-4.8938e-01,-1.9649e+00,1.8238e+00,3.3712e+00,-3.2475e+04
-4.8306e-01,-1.9689e+00,1.8311e+00,3.2644e+00,-3.2504e+04
-4.8955e-01,-1.9827e+00,1.8315e+00,3.3461e+00,-3.2439e+04
-4.9108e-01,-1.8919e+00,1.8289e+00,3.3345e+00,-3.2543e+04
-4.9960e-01,-1.9774e+00,1.8305e+00,3.2789e+00,-3.2479e+04
-4.5992e-01,-1.9848e+00,1.8350e+00,3.3776e+00,-3.2366e+04
-4.8570e-01,-1.9403e+00,1.8310e+00,3.3975e+00,-3.2454e+04
-4.6994e-01,-1.9887e+00,1.8350e+00,3.3419e+00,-3.2569e+04
-4.9185e-01,-1.9864e+00,1.8305e+00,3.3318e+00,-3.2383e+04
-4.9134e-01,-1.9807e+00,1.8303e+00,3.3133e+00,-3.2438e+04
-4.8618e-01,-1.9708e+00,1.8297e+00,3.3400e+00,-3.2422e+04
-4.8577e-01,-1.9225e+00,1.8293e+00,3.3488e+00,-3.2500e+04
-4.9138e-01,-1.9871e+00,1.8289e+00,3.3329e+00,-3.2504e+04
-4.5967e-01,-1.9811e+00,1.8344e+00,3.3640e+00,-3.2315e+04
-4.8893e-01,-1.9907e+00,1.8297e+00,3.3541e+00,-3.2227e+04
-4.8294e-01,-1.9627e+00,1.8324e+00,3.2852e+00,-3.2557e+04
-4.8997e-01,-1.9911e+00,1.8252e+00,3.3097e+00,-3.2453e+04
-4.8304e-01,-1.9923e+00,1.8342e+00,3.2079e+00,-3.2500e+04
-4.8943e-01,-1.9444e+00,1.8253e+00,3.3717e+00,-3.2328e+04
-4.9095e-01,-1.9584e+00,1.8280e+00,3.2758e+00,-3.2567e+04
-4.8468e-01,-1.9946e+00,1.8322e+00,3.3069e+00,-3.2563e+04
-4.9077e-01,-1.9614e+00,1.8292e+00,3.3272e+00,-3.2517e+04
-4.9087e-01,-1.9796e+00,1.8311e+00,3.2676e+00,-3.2288e+04
-4.8539e-01,-1.9927e+00,1.8300e+00,3.3158e+00,-3.2511e+04
-4.8991e-01,-1.8929e+00,1.8248e+00,3.3827e+00,-3.2346e+04
-4.9151e-01,-1.9933e+00,1.8290e+00,3.2988e+00,-3.2438e+04
-4.8997e-01,-1.9785e+00,1.8303e+00,3.3113e+00,-3.2548e+04
-4.9197e-01,-1.9535e+00,1.8292e+00,3.2988e+00,-3.2517e+04
-4.8595e-01,-1.9828e+00,1.8285e+00,3.3324e+00,-3.2554e+04
-4.8540e-01,-1.9841e+00,1.8297e+00,3.3708e+00,-3.2433e+04
-4.8547e-01,-1.9904e+00,1.8305e+00,3.3117e+00,-3.2214e+04
-4.9101e-01,-1.9756e+00,1.8297e+00,3.3151e+00,-3.2321e+04
-4.8498e-01,-1.9866e+00,1.8324e+00,3.2930e+00,-3.2566e+04
-4.9098e-01,-1.9968e+00,1.8308e+00,3.3045e+00,-3.2352e+04
-4.9153e-01,-1.8420e+00,1.8308e+00,3.3095e+00,-3.2533e+04
-4.9002e-01,-1.9134e+00,1.8244e+00,3.3755e+00,-3.2458e+04
-4.8709e-01,-1.8993e+00,1.8307e+00,3.3670e+00,-3.2545e+04
-4.9187e-01,-1.9495e+00,1.8295e+00,3.3213e+00,-3.2501e+04
-4.8977e-01,-1.9836e+00,1.8292e+00,3.3116e+00,-3.2495e+04
-4.8944e-01,-1.9877e+00,1.8251e+00,3.3703e+00,-3.2471e+04
-4.9138e-01,-1.9930e+00,1.8286e+00,3.2738e+00,-3.2338e+04
-4.8182e-01,-1.9943e+00,1.8306e+00,3.2354e+00,-3.2542e+04
-4.9092e-01,-1.9538e+00,1.8283e+00,3.3169e+00,-3.2285e+04
-4.9032e-01,-1.9706e+00,1.8296e+00,3.3006e+00,-3.2390e+04
-4.8647e-01,-1.9755e+00,1.8294e+00,3.3501e+00,-3.2450e+04
-4.8908e-01,-1.9504e+00,1.8251e+00,3.3838e+00,-3.2545e+04
-4.8719e-01,-1.9946e+00,1.8314e+00,3.3100e+00,-3.2449e+04
-4.8718e-01,-1.9989e+00,1.8304e+00,3.3531e+00,-3.2361e+04
-4.8654e-01,-1.9513e+00,1.8300e+00,3.3408e+00,-3.2372e+04
-4.8863e-01,-1.9707e+00,1.8283e+00,3.3287e+00,-3.2549e+04
-4.8967e-01,-1.9981e+00,1.8238e+00,3.3917e+00,-3.2525e+04
-4.9882e-01,-1.9916e+00,1.8240e+00,3.2843e+00,-3.2530e+04
-4.9141e-01,-1.9177e+00,1.8287e+00,3.2745e+00,-3.2545e+04
-4.8403e-01,-1.9931e+00,1.8350e+00,3.3200e+00,-3.2531e+04
-4.8575e-01,-1.9401e+00,1.8314e+00,3.3323e+00,-3.2559e+04
-4.9106e-01,-1.9796e+00,1.8292e+00,3.3404e+00,-3.2486e+04
-4.8894e-01,-1.9872e+00,1.8327e+00,3.3074e+00,-3.2552e+04
-4.9139e-01,-1.9900e+00,1.8253e+00,3.2699e+00,-3.2566e+04
-4.8949e-01,-1.9906e+00,1.8302e+00,3.2536e+00,-3.2500e+04
-4.9225e-01,-1.9925e+00,1.8317e+00,3.2891e+00,-3.2544e+04
-4.9136e-01,-1.9905e+00,1.8296e+00,3.3026e+00,-3.2045e+04
-4.8966e-01,-1.9658e+00,1.8255e+00,3.3692e+00,-3.2484e+04
-4.5932e-01,-1.9690e+00,1.8341e+00,3.3738e+00,-3.2451e+04
-4.9061e-01,-1.9978e+00,1.8317e+00,3.2833e+00,-3.2499e+04
-4.9016e-01,-1.9380e+00,1.8302e+00,3.3158e+00,-3.2561e+04
-4.8922e-01,-1.8955e+00,1.8298e+00,3.3496e+00,-3.2575e+04
-4.9109e-01,-1.9985e+00,1.8277e+00,3.3189e+00,-3.2313e+04
-4.9161e-01,-1.9349e+00,1.8297e+00,3.3072e+00,-3.2211e+04
-4.8954e-01,-1.9702e+00,1.8313e+00,3.3107e+00,-3.2548e+04
-4.8557e-01,-1.9176e+00,1.8302e+00,3.3552e+00,-3.2497e+04
-4.8219e-01,-1.9617e+00,1.8306e+00,3.2837e+00,-3.2523e+04
-4.8903e-01,-1.9758e+00,1.8325e+00,3.3402e+00,-3.2528e+04
-4.8932e-01,-1.9967e+00,1.8278e+00,3.3127e+00,-3.2573e+04
-4.8198e-01,-1.9970e+00,1.8325e+00,3.3075e+00,-3.2579e+04
-4.9029e-01,-1.9373e+00,1.8305e+00,3.3178e+00,-3.2512e+04
-4.9006e-01,-1.9300e+00,1.8244e+00,3.3839e+00,-3.2549e+04
-4.8693e-01,-1.9817e+00,1.8303e+00,3.3650e+00,-3.2487e+04
-4.8770e-01,-1.9673e+00,1.8296e+00,3.3522e+00,-3.2479e+04
-4.8912e-01,-1.9695e+00,1.8230e+00,3.3372e+00,-3.2493e+04
-4.9029e-01,-1.9871e+00,1.8286e+00,3.3320e+00,-3.2498e+04
-4.9177e-01,-1.9122e+00,1.8298e+00,3.3015e+00,-3.2309e+04
-4.9033e-01,-1.9400e+00,1.8252e+00,3.3701e+00,-3.2572e+04
-4.9138e-01,-1.8837e+00,1.8315e+00,3.3278e+00,-3.2454e+04
-4.8458e-01,-1.9906e+00,1.8286e+00,3.3972e+00,-3.2535e+04
-4.9152e-01,-1.9336e+00,1.8286e+00,3.2942e+00,-3.2478e+04
-4.8600e-01,-1.9849e+00,1.8286e+00,3.3315e+00,-3.2507e+04
-4.8435e-01,-1.9372e+00,1.8315e+00,3.3131e+00,-3.2547e+04
-4.8614e-01,-1.9969e+00,1.8309e+00,3.3675e+00,-3.2479e+04
-4.8961e-01,-1.9934e+00,1.8232e+00,3.3758e+00,-3.2319e+04
-4.9144e-01,-1.8889e+00,1.8290e+00,3.2770e+00,-3.2349e+04
-4.8686e-01,-1.9958e+00,1.8306e+00,3.3524e+00,-3.2131e+04
-4.9068e-01,-1.9413e+00,1.8257e+00,3.4024e+00,-3.2573e+04
-4.8674e-01,-1.9906e+00,1.8310e+00,3.3615e+00,-3.2490e+04
-4.8956e-01,-1.9816e+00,1.8257e+00,3.4003e+00,-3.2553e+04
-4.8534e-01,-1.9888e+00,1.8296e+00,3.3384e+00,-3.2459e+04
-4.8950e-01,-1.9464e+00,1.8301e+00,3.3516e+00,-3.2500e+04
-4.8646e-01,-1.8789e+00,1.8296e+00,3.3519e+00,-3.2529e+04
-4.8619e-01,-1.9286e+00,1.8295e+00,3.3354e+00,-3.2561e+04
-4.8967e-01,-1.9390e+00,1.8250e+00,3.3768e+00,-3.2557e+04
-4.8937e-01,-1.9890e+00,1.8250e+00,3.3958e+00,-3.2452e+04
-4.8639e-01,-1.9417e+00,1.8302e+00,3.3419e+00,-3.2355e+04
-4.9138e-01,-1.9593e+00,1.8287e+00,3.2856e+00,-3.2388e+04
-4.8918e-01,-1.9437e+00,1.8276e+00,3.3068e+00,-3.2523e+04
-4.8980e-01,-1.9607e+00,1.8228e+00,3.3637e+00,-3.2508e+04
-4.8962e-01,-1.8780e+00,1.8287e+00,3.3036e+00,-3.2496e+04
-4.8521e-01,-1.9190e+00,1.8300e+00,3.3552e+00,-3.2285e+04
-4.8905e-01,-1.9592e+00,1.8233e+00,3.3619e+00,-3.2340e+04
-4.8256e-01,-1.9957e+00,1.8296e+00,3.2588e+00,-3.2542e+04
-4.8988e-01,-1.9815e+00,1.8307e+00,3.2580e+00,-3.2362e+04
-4.8592e-01,-1.9554e+00,1.8300e+00,3.3460e+00,-3.2218e+04
-4.8586e-01,-1.8913e+00,1.8298e+00,3.3390e+00,-3.2406e+04
-4.8735e-01,-1.8639e+00,1.8297e+00,3.3565e+00,-3.2564e+04
-4.9143e-01,-1.9870e+00,1.8288e+00,3.2836e+00,-3.2482e+04
-4.9095e-01,-1.9681e+00,1.8288e+00,3.3360e+00,-3.2516e+04
-4.8538e-01,-1.9890e+00,1.8304e+00,3.3148e+00,-3.2453e+04
-4.9033e-01,-1.9820e+00,1.8297e+00,3.3095e+00,-3.2543e+04
-4.8227e-01,-1.9618e+00,1.8334e+00,3.3346e+00,-3.2492e+04
-4.8876e-01,-1.9979e+00,1.8291e+00,3.3285e+00,-3.2483e+04
-4.8577e-01,-1.9917e+00,1.8358e+00,3.1259e+00,-3.2439e+04
-4.8965e-01,-1.8822e+00,1.8247e+00,3.3821e+00,-3.2458e+04
-4.8995e-01,-1.9812e+00,1.8243e+00,3.3789e+00,-3.2331e+04
-4.8920e-01,-1.8742e+00,1.8323e+00,3.3483e+00,-3.2469e+04
-4.8664e-01,-1.9558e+00,1.8302e+00,3.3376e+00,-3.2565e+04
-4.8785e-01,-1.9958e+00,1.8205e+00,3.4018e+00,-3.2371e+04
-4.8596e-01,-1.9427e+00,1.8295e+00,3.3679e+00,-3.2368e+04
-4.9094e-01,-1.9099e+00,1.8282e+00,3.3135e+00,-3.2427e+04
-4.7717e-01,-1.9276e+00,1.8261e+00,3.5250e+00,-3.2506e+04
-4.8617e-01,-1.8879e+00,1.8297e+00,3.3589e+00,-3.2545e+04
-4.8773e-01,-1.9218e+00,1.8291e+00,3.3339e+00,-3.2572e+04
-4.8572e-01,-1.9510e+00,1.8307e+00,3.3080e+00,-3.2453e+04
-4.8902e-01,-1.9672e+00,1.8258e+00,3.4029e+00,-3.2512e+04
-4.8495e-01,-1.9967e+00,1.8313e+00,3.3425e+00,-3.2514e+04
-4.8614e-01,-1.9236e+00,1.8310e+00,3.3494e+00,-3.2520e+04
-4.8974e-01,-1.9610e+00,1.8264e+00,3.3328e+00,-3.2500e+04
-4.8859e-01,-1.9759e+00,1.8313e+00,3.1372e+00,-3.2438e+04
-4.8947e-01,-1.9495e+00,1.8247e+00,3.3675e+00,-3.2448e+04
-4.8916e-01,-1.9902e+00,1.8236e+00,3.3624e+00,-3.2265e+04
-4.8730e-01,-1.9905e+00,1.8295e+00,3.3564e+00,-3.2560e+04
-4.8605e-01,-1.9969e+00,1.8298e+00,3.3753e+00,-3.2380e+04
-4.9029e-01,-1.9606e+00,1.8266e+00,3.3401e+00,-3.2558e+04
-4.8680e-01,-1.9892e+00,1.8305e+00,3.3368e+00,-3.2376e+04
-4.8892e-01,-1.9223e+00,1.8243e+00,3.3785e+00,-3.2575e+04
-4.8930e-01,-1.9157e+00,1.8244e+00,3.3691e+00,-3.2538e+04
-4.9102e-01,-1.8998e+00,1.8291e+00,3.2674e+00,-3.2538e+04
-4.8340e-01,-1.9609e+00,1.8322e+00,3.2809e+00,-3.2523e+04
-4.8562e-01,-1.9784e+00,1.8289e+00,3.3218e+00,-3.2427e+04
-4.8441e-01,-1.9943e+00,1.8312e+00,3.2946e+00,-3.2574e+04
-4.8683e-01,-1.9772e+00,1.8294e+00,3.3310e+00,-3.2488e+04
-4.8942e-01,-1.9190e+00,1.8295e+00,3.3354e+00,-3.2562e+04
-4.8796e-01,-1.9931e+00,1.8307e+00,3.3488e+00,-3.2575e+04
-4.9013e-01,-1.9394e+00,1.8248e+00,3.3130e+00,-3.2544e+04
-4.6068e-01,-1.9450e+00,1.8343e+00,3.3785e+00,-3.2440e+04
-4.8744e-01,-1.9490e+00,1.8308e+00,3.3498e+00,-3.2445e+04
-4.9072e-01,-1.9874e+00,1.8330e+00,3.3240e+00,-3.2497e+04
-4.9150e-01,-1.9395e+00,1.8299e+00,3.2851e+00,-3.2577e+04
-4.9141e-01,-1.9552e+00,1.8313e+00,3.3180e+00,-3.2255e+04
-4.8447e-01,-1.9940e+00,1.8308e+00,3.3187e+00,-3.2570e+04
-4.8766e-01,-1.8897e+00,1.8297e+00,3.3414e+00,-3.2497e+04
-4.8489e-01,-1.9905e+00,1.8303e+00,3.3107e+00,-3.2507e+04
-4.9038e-01,-1.9736e+00,1.8241e+00,3.3573e+00,-3.2430e+04
-4.8871e-01,-1.9395e+00,1.8246e+00,3.3725e+00,-3.2400e+04
-4.9980e-01,-1.9733e+00,1.8298e+00,3.2590e+00,-3.2516e+04
-4.8574e-01,-1.9222e+00,1.8296e+00,3.3463e+00,-3.2508e+04
-4.8547e-01,-1.9490e+00,1.8302e+00,3.3480e+00,-3.2395e+04
-4.5965e-01,-1.9973e+00,1.8367e+00,3.3578e+00,-3.2420e+04
-4.9072e-01,-1.9801e+00,1.8283e+00,3.3065e+00,-3.2384e+04
-4.8655e-01,-1.9890e+00,1.8291e+00,3.3287e+00,-3.2417e+04
-4.8551e-01,-1.9939e+00,1.8283e+00,3.3327e+00,-3.2490e+04
-4.8650e-01,-1.9901e+00,1.8335e+00,3.1078e+00,-3.2566e+04
-4.8545e-01,-1.9896e+00,1.8295e+00,3.3480e+00,-3.2547e+04
-4.8681e-01,-1.9434e+00,1.8303e+00,3.3573e+00,-3.2367e+04
-4.8678e-01,-1.9457e+00,1.8300e+00,3.3651e+00,-3.2359e+04
-4.9204e-01,-1.9977e+00,1.8313e+00,3.2792e+00,-3.2547e+04
-4.8617e-01,-1.9240e+00,1.8295e+00,3.3575e+00,-3.2385e+04
-4.9114e-01,-1.9935e+00,1.8304e+00,3.3149e+00,-3.2382e+04
-4.8689e-01,-1.9970e+00,1.8293e+00,3.3553e+00,-3.2203e+04
-4.8572e-01,-1.8402e+00,1.8298e+00,3.3527e+00,-3.2565e+04
-4.9158e-01,-1.9286e+00,1.8313e+00,3.3390e+00,-3.2577e+04
-4.9168e-01,-1.9833e+00,1.8283e+00,3.3153e+00,-3.2513e+04
-4.9150e-01,-1.9837e+00,1.8291e+00,3.2761e+00,-3.2536e+04
-4.5911e-01,-1.9616e+00,1.8369e+00,3.3542e+00,-3.2521e+04
-4.9055e-01,-1.9950e+00,1.8306e+00,3.3084e+00,-3.2555e+04
-4.8942e-01,-1.9988e+00,1.8235e+00,3.3934e+00,-3.2520e+04
-4.8551e-01,-1.9824e+00,1.8316e+00,3.3347e+00,-3.2573e+04
-4.8495e-01,-1.9793e+00,1.8285e+00,3.3336e+00,-3.2468e+04
-4.8608e-01,-1.9611e+00,1.8299e+00,3.3494e+00,-3.2555e+04
-4.8447e-01,-1.9578e+00,1.8326e+00,3.3447e+00,-3.2558e+04
-4.8596e-01,-1.9409e+00,1.8302e+00,3.3338e+00,-3.2437e+04
-4.8992e-01,-1.9678e+00,1.8284e+00,3.3241e+00,-3.2494e+04
-4.8248e-01,-1.9605e+00,1.8311e+00,3.2998e+00,-3.2352e+04
-4.8937e-01,-1.9856e+00,1.8283e+00,3.3040e+00,-3.2441e+04
-4.8634e-01,-1.9322e+00,1.8309e+00,3.3209e+00,-3.2567e+04
-4.5910e-01,-1.9506e+00,1.8363e+00,3.3474e+00,-3.2482e+04
-4.9237e-01,-1.9936e+00,1.8306e+00,3.2679e+00,-3.2321e+04
-4.9012e-01,-1.9882e+00,1.8307e+00,3.2524e+00,-3.2362e+04
-4.9129e-01,-1.9776e+00,1.8275e+00,3.3135e+00,-3.2510e+04
-4.9180e-01,-1.9882e+00,1.8292e+00,3.2829e+00,-3.2270e+04
-4.9147e-01,-1.9305e+00,1.8282e+00,3.3139e+00,-3.2507e+04
-4.8995e-01,-1.9431e+00,1.8240e+00,3.3664e+00,-3.2424e+04
-4.9093e-01,-1.9752e+00,1.8299e+00,3.2723e+00,-3.2533e+04
-4.8516e-01,-1.9747e+00,1.8297e+00,3.3314e+00,-3.2369e+04
-4.8506e-01,-1.9509e+00,1.8309e+00,3.3217e+00,-3.2556e+04
-4.8404e-01,-1.9856e+00,1.8315e+00,3.3982e+00,-3.2546e+04
-4.8887e-01,-1.9191e+00,1.8240e+00,3.3766e+00,-3.2280e+04
-4.8923e-01,-1.9065e+00,1.8285e+00,3.3253e+00,-3.2446e+04
-4.8880e-01,-1.9372e+00,1.8321e+00,3.3445e+00,-3.2569e+04
-4.9017e-01,-1.9213e+00,1.8254e+00,3.3305e+00,-3.2465e+04
-4.9065e-01,-1.9914e+00,1.8327e+00,3.3156e+00,-3.2493e+04
-4.9005e-01,-1.9743e+00,1.8254e+00,3.3389e+00,-3.2469e+04
-4.8553e-01,-1.9814e+00,1.8322e+00,3.3466e+00,-3.2546e+04
-4.9022e-01,-1.9836e+00,1.8273e+00,3.3069e+00,-3.2540e+04
-4.8573e-01,-1.9904e+00,1.8298e+00,3.3582e+00,-3.2466e+04
-4.5956e-01,-1.9360e+00,1.8353e+00,3.3609e+00,-3.2216e+04
-4.9051e-01,-1.9853e+00,1.8282e+00,3.3192e+00,-3.2554e+04
-4.8269e-01,-1.9972e+00,1.8314e+00,3.2895e+00,-3.2525e+04
-4.9163e-01,-1.9341e+00,1.8297e+00,3.3061e+00,-3.2023e+04
-4.8502e-01,-1.9753e+00,1.8304e+00,3.3223e+00,-3.2567e+04
-4.8533e-01,-1.9217e+00,1.8310e+00,3.3636e+00,-3.2453e+04
-4.8531e-01,-1.9249e+00,1.8298e+00,3.3291e+00,-3.2436e+04
-4.9087e-01,-1.9764e+00,1.8305e+00,3.2907e+00,-3.2550e+04
-4.9162e-01,-1.9506e+00,1.8292e+00,3.2963e+00,-3.2476e+04
-4.9153e-01,-1.9974e+00,1.8312e+00,3.3191e+00,-3.2529e+04
-4.8825e-01,-1.9741e+00,1.8274e+00,3.3777e+00,-3.2502e+04
-4.8668e-01,-1.9502e+00,1.8315e+00,3.3317e+00,-3.2540e+04
-4.9132e-01,-1.9983e+00,1.8292e+00,3.2963e+00,-3.2436e+04
-4.9085e-01,-1.9748e+00,1.8275e+00,3.3232e+00,-3.2363e+04
-4.8684e-01,-1.9653e+00,1.8299e+00,3.3407e+00,-3.2438e+04
-4.8879e-01,-1.9297e+00,1.8246e+00,3.3906e+00,-3.2459e+04
-4.8669e-01,-1.9826e+00,1.8335e+00,3.3256e+00,-3.2577e+04
-4.9182e-01,-1.9429e+00,1.8296e+00,3.2980e+00,-3.2458e+04
-4.9007e-01,-1.9692e+00,1.8244e+00,3.3675e+00,-3.2249e+04
-4.9164e-01,-1.9869e+00,1.8293e+00,3.3087e+00,-3.2285e+04
-4.8595e-01,-1.9857e+00,1.8300e+00,3.3520e+00,-3.2008e+04
-4.8530e-01,-1.9857e+00,1.8296e+00,3.3288e+00,-3.2497e+04
-4.8616e-01,-1.9778e+00,1.8298e+00,3.3625e+00,-3.2294e+04
-4.9001e-01,-1.9987e+00,1.8250e+00,3.3248e+00,-3.2477e+04
-4.8644e-01,-1.9931e+00,1.8294e+00,3.3299e+00,-3.2392e+04
-4.8979e-01,-1.9854e+00,1.8298e+00,3.3534e+00,-3.2487e+04
-4.8711e-01,-1.9809e+00,1.8300e+00,3.3589e+00,-3.2339e+04
-4.8520e-01,-1.9865e+00,1.8324e+00,3.2976e+00,-3.2487e+04
-4.8780e-01,-1.9968e+00,1.8310e+00,3.1156e+00,-3.2570e+04
-4.9032e-01,-1.9900e+00,1.8256e+00,3.3430e+00,-3.2508e+04
-4.8799e-01,-1.9771e+00,1.8294e+00,3.3386e+00,-3.2468e+04
-4.9193e-01,-1.9776e+00,1.8308e+00,3.3464e+00,-3.2498e+04
-4.9119e-01,-1.9275e+00,1.8296e+00,3.2817e+00,-3.2508e+04
