logfeh_mean,logdust,logNpix,tau,dmod,logl
-4.9376e-01,-1.8502e+00,2.0450e+00,3.7937e+00,2.7287e+01,-4.1249e+04
-4.9821e-01,-1.9931e+00,2.2864e+00,3.6131e+00,2.7942e+01,-4.0500e+04
-4.7479e-01,-1.9458e+00,2.1637e+00,3.7691e+00,2.7659e+01,-4.0297e+04
-4.8816e-01,-1.9812e+00,2.1595e+00,3.6439e+00,2.7558e+01,-4.1437e+04
-4.7249e-01,-1.9737e+00,2.2822e+00,3.8854e+00,2.7999e+01,-4.0481e+04
-4.6857e-01,-1.7749e+00,2.2019e+00,3.8889e+00,2.7769e+01,-4.1140e+04
-4.9663e-01,-1.7984e+00,2.2598e+00,3.6850e+00,2.7901e+01,-4.1280e+04
-4.9507e-01,-1.9722e+00,2.1567e+00,3.8279e+00,2.7658e+01,-3.9803e+04
-4.8601e-01,-1.9609e+00,2.2907e+00,3.8550e+00,2.7996e+01,-4.1032e+04
-4.8904e-01,-1.9296e+00,2.1531e+00,3.6458e+00,2.7575e+01,-4.1586e+04
-4.7592e-01,-1.9170e+00,2.1417e+00,3.6619e+00,2.7538e+01,-4.0774e+04
-4.8528e-01,-1.8880e+00,2.1155e+00,3.6780e+00,2.7455e+01,-4.1595e+04
-4.6133e-01,-1.7737e+00,2.1893e+00,3.9130e+00,2.7744e+01,-4.1459e+04
-4.7734e-01,-1.9626e+00,2.2653e+00,3.7821e+00,2.7980e+01,-4.0729e+04
-4.9726e-01,-1.9321e+00,2.2212e+00,4.0218e+00,2.7900e+01,-4.1375e+04
-4.8641e-01,-1.9579e+00,2.2354e+00,3.7397e+00,2.7833e+01,-4.0123e+04
-4.7713e-01,-1.8384e+00,2.2656e+00,3.7887e+00,2.7970e+01,-4.1574e+04
-4.7632e-01,-1.8186e+00,2.2619e+00,3.9678e+00,2.7956e+01,-4.1439e+04
-4.5977e-01,-1.9009e+00,2.1901e+00,3.8165e+00,2.7739e+01,-4.1202e+04
-4.8773e-01,-1.9696e+00,2.2557e+00,3.6788e+00,2.7915e+01,-4.0799e+04
-4.9079e-01,-1.8478e+00,2.2600e+00,3.8730e+00,2.7917e+01,-4.1271e+04
-4.7960e-01,-1.9231e+00,2.2632e+00,3.6320e+00,2.7906e+01,-4.1482e+04
-4.9158e-01,-1.9984e+00,2.2250e+00,3.6686e+00,2.7779e+01,-4.0468e+04
-4.6133e-01,-1.9819e+00,2.2303e+00,3.7158e+00,2.7848e+01,-4.1444e+04
-4.5946e-01,-1.8313e+00,2.2702e+00,3.8465e+00,2.7940e+01,-4.1243e+04
-4.8613e-01,-1.9917e+00,2.1567e+00,3.8400e+00,2.7668e+01,-4.1435e+04
-4.8931e-01,-1.8858e+00,2.2800e+00,3.7102e+00,2.7985e+01,-4.0917e+04
-4.7840e-01,-1.9746e+00,2.2920e+00,3.6299e+00,2.7979e+01,-4.1077e+04
-4.9704e-01,-1.8170e+00,2.1724e+00,3.7835e+00,2.7681e+01,-3.9980e+04
-4.8476e-01,-1.9668e+00,2.1770e+00,3.4950e+00,2.7624e+01,-4.1452e+04
-4.9980e-01,-1.9533e+00,2.2010e+00,3.8698e+00,2.7770e+01,-4.0531e+04
-4.8832e-01,-1.9662e+00,2.1557e+00,4.0080e+00,2.7675e+01,-4.0146e+04
-4.8450e-01,-1.9059e+00,2.1884e+00,3.8100e+00,2.7774e+01,-4.1299e+04
-4.9380e-01,-1.9827e+00,2.1600e+00,3.6310e+00,2.7629e+01,-4.0362e+04
-4.5603e-01,-1.9229e+00,2.1246e+00,4.0173e+00,2.7618e+01,-4.1389e+04
-4.7673e-01,-1.8525e+00,2.2567e+00,3.9973e+00,2.7988e+01,-4.1407e+04
-4.8042e-01,-1.8393e+00,2.2670e+00,3.7472e+00,2.7910e+01,-4.0673e+04
-4.8397e-01,-1.9651e+00,2.1990e+00,3.8534e+00,2.7786e+01,-4.1368e+04
-4.8664e-01,-1.8955e+00,2.1344e+00,3.6869e+00,2.7583e+01,-4.1275e+04
-4.9209e-01,-1.8632e+00,2.1681e+00,3.7595e+00,2.7658e+01,-4.0382e+04
-4.8132e-01,-1.8303e+00,2.1441e+00,3.7711e+00,2.7604e+01,-4.1575e+04
-4.8490e-01,-1.9480e+00,2.2047e+00,3.6440e+00,2.7726e+01,-4.1421e+04
-4.7272e-01,-1.9838e+00,2.2375e+00,3.9418e+00,2.7941e+01,-3.9608e+04
-4.9118e-01,-1.8998e+00,2.1688e+00,3.7590e+00,2.7657e+01,-4.0669e+04
-4.6966e-01,-1.8588e+00,2.1165e+00,3.8117e+00,2.7489e+01,-4.1263e+04
-4.9851e-01,-1.9114e+00,2.1728e+00,3.8118e+00,2.7679e+01,-4.0439e+04
-4.8105e-01,-1.9985e+00,2.1478e+00,3.7975e+00,2.7660e+01,-4.0993e+04
-4.7126e-01,-1.8510e+00,2.2368e+00,3.8653e+00,2.7845e+01,-4.1147e+04
-4.7341e-01,-1.8440e+00,2.1643e+00,3.8205e+00,2.7656e+01,-4.1492e+04
-4.9771e-01,-1.6869e+00,2.1552e+00,3.8932e+00,2.7627e+01,-4.1529e+04
-4.9454e-01,-1.9902e+00,2.2168e+00,3.6443e+00,2.7777e+01,-4.1568e+04
-4.9514e-01,-1.9032e+00,2.1631e+00,3.7793e+00,2.7640e+01,-4.0570e+04
-4.8122e-01,-1.9544e+00,2.2588e+00,3.8857e+00,2.7982e+01,-4.1012e+04
-4.9810e-01,-1.8177e+00,2.0926e+00,3.7618e+00,2.7406e+01,-4.1509e+04
-4.9128e-01,-1.7882e+00,2.1617e+00,3.9421e+00,2.7690e+01,-4.1028e+04
-4.9641e-01,-1.9699e+00,2.1596e+00,3.9566e+00,2.7686e+01,-4.0953e+04
-4.8052e-01,-1.8920e+00,2.1642e+00,3.8056e+00,2.7697e+01,-4.1075e+04
-4.8270e-01,-1.7516e+00,2.2207e+00,3.8730e+00,2.7843e+01,-4.1561e+04
-4.6971e-01,-1.9077e+00,2.1684e+00,3.8595e+00,2.7707e+01,-4.1053e+04
-4.9094e-01,-1.9666e+00,2.1986e+00,3.9110e+00,2.7822e+01,-4.0929e+04
-4.9846e-01,-1.9977e+00,2.2565e+00,3.7276e+00,2.7942e+01,-4.0146e+04
-4.9625e-01,-1.9787e+00,2.0574e+00,3.7303e+00,2.7353e+01,-4.1622e+04
-4.9132e-01,-1.8036e+00,2.2715e+00,3.7370e+00,2.7975e+01,-4.0731e+04
-4.9439e-01,-1.6452e+00,2.2865e+00,3.8769e+00,2.7997e+01,-4.0203e+04
-4.8094e-01,-1.9002e+00,2.1876e+00,3.9090e+00,2.7732e+01,-4.1197e+04
-4.9676e-01,-1.9581e+00,2.1596e+00,3.6283e+00,2.7589e+01,-4.1196e+04
-4.9851e-01,-1.7443e+00,2.1684e+00,3.7544e+00,2.7634e+01,-4.0773e+04
-4.8599e-01,-1.9219e+00,2.1794e+00,3.8978e+00,2.7730e+01,-4.1370e+04
-4.7658e-01,-1.7384e+00,2.2684e+00,4.0650e+00,2.7999e+01,-4.1491e+04
-4.8613e-01,-1.9797e+00,2.2365e+00,3.9745e+00,2.7931e+01,-4.1447e+04
-4.8882e-01,-1.8413e+00,2.2001e+00,3.8713e+00,2.7758e+01,-4.1433e+04
-4.7138e-01,-1.7748e+00,2.2837e+00,3.7506e+00,2.7975e+01,-4.1621e+04
-4.8321e-01,-1.8803e+00,2.1555e+00,3.8103e+00,2.7657e+01,-4.0983e+04
-4.8634e-01,-1.9237e+00,2.2476e+00,3.6766e+00,2.7884e+01,-4.0641e+04
-4.7629e-01,-1.8934e+00,2.1452e+00,3.6828e+00,2.7582e+01,-4.1526e+04
-4.8589e-01,-1.9142e+00,2.2855e+00,3.6317e+00,2.7958e+01,-3.9807e+04
-4.7529e-01,-1.9302e+00,2.1301e+00,3.7098e+00,2.7524e+01,-4.1601e+04
-4.9862e-01,-1.8818e+00,2.2257e+00,3.8396e+00,2.7864e+01,-4.0978e+04
-4.5091e-01,-1.8953e+00,2.2251e+00,4.0016e+00,2.7875e+01,-4.1373e+04
-4.9841e-01,-1.9988e+00,2.1915e+00,3.9476e+00,2.7795e+01,-4.1469e+04
-4.8658e-01,-1.9936e+00,2.1544e+00,3.6553e+00,2.7628e+01,-4.1228e+04
-4.9799e-01,-1.8187e+00,2.1653e+00,3.8058e+00,2.7686e+01,-4.0626e+04
-4.9453e-01,-1.9753e+00,2.2197e+00,3.7328e+00,2.7838e+01,-4.0432e+04
-4.9396e-01,-1.8509e+00,2.2743e+00,3.6575e+00,2.7953e+01,-4.1003e+04
-4.9533e-01,-1.9675e+00,2.2677e+00,3.7244e+00,2.7918e+01,-4.0730e+04
-4.9305e-01,-1.8590e+00,2.1756e+00,3.6800e+00,2.7663e+01,-4.1596e+04
-4.7467e-01,-1.9766e+00,2.2177e+00,3.8283e+00,2.7853e+01,-4.1462e+04
-4.9510e-01,-1.7626e+00,2.2631e+00,3.8982e+00,2.7954e+01,-4.1331e+04
-4.6623e-01,-1.9393e+00,2.2385e+00,3.9368e+00,2.7913e+01,-4.1110e+04
-4.7501e-01,-1.9037e+00,2.2604e+00,3.8439e+00,2.7955e+01,-4.1203e+04
-4.9704e-01,-1.7504e+00,2.2716e+00,3.7982e+00,2.7941e+01,-4.1159e+04
-4.8950e-01,-1.9971e+00,2.1200e+00,3.7833e+00,2.7535e+01,-4.1105e+04
-4.8838e-01,-1.9436e+00,2.1359e+00,4.0179e+00,2.7666e+01,-4.1446e+04
-4.6679e-01,-1.6922e+00,2.2447e+00,3.9582e+00,2.7921e+01,-4.1516e+04
-4.9733e-01,-1.8332e+00,2.1630e+00,3.9510e+00,2.7677e+01,-4.0276e+04
-4.6484e-01,-1.9751e+00,2.2708e+00,3.8574e+00,2.7989e+01,-4.0840e+04
-4.9563e-01,-1.8353e+00,2.1867e+00,3.7549e+00,2.7698e+01,-4.1184e+04
-4.8938e-01,-1.7077e+00,2.2856e+00,3.7689e+00,2.7982e+01,-4.1059e+04
-4.9232e-01,-1.9465e+00,2.1358e+00,3.7577e+00,2.7542e+01,-4.1046e+04
-4.7959e-01,-1.9376e+00,2.2635e+00,3.8317e+00,2.7948e+01,-4.1575e+04
-4.7049e-01,-1.8907e+00,2.2772e+00,3.6476e+00,2.7960e+01,-4.1316e+04
-4.9776e-01,-1.9236e+00,2.2892e+00,3.5980e+00,2.7986e+01,-4.1481e+04
-4.8083e-01,-1.8035e+00,2.1617e+00,3.8807e+00,2.7680e+01,-4.1150e+04
-4.9644e-01,-1.9074e+00,2.1854e+00,3.8914e+00,2.7726e+01,-4.1526e+04
-4.9112e-01,-1.8728e+00,2.2950e+00,3.6907e+00,2.7985e+01,-4.1524e+04
-4.7238e-01,-1.8925e+00,2.1194e+00,3.8354e+00,2.7536e+01,-4.1262e+04
-4.8691e-01,-1.9625e+00,2.1531e+00,3.6093e+00,2.7585e+01,-4.1397e+04
-4.9132e-01,-1.9867e+00,2.2647e+00,3.6910e+00,2.7934e+01,-4.0570e+04
-4.7679e-01,-1.9156e+00,2.2716e+00,3.6893e+00,2.7946e+01,-4.1384e+04
-4.9869e-01,-1.8811e+00,2.2239e+00,3.7829e+00,2.7857e+01,-4.1299e+04
-4.8918e-01,-1.9426e+00,2.1568e+00,3.6786e+00,2.7606e+01,-4.0669e+04
-4.9935e-01,-1.7601e+00,2.2732e+00,3.6438e+00,2.7899e+01,-4.1549e+04
-4.9674e-01,-1.9234e+00,2.1469e+00,3.7142e+00,2.7613e+01,-4.1122e+04
-4.8192e-01,-1.9701e+00,2.2263e+00,3.8321e+00,2.7854e+01,-3.9802e+04
-4.9750e-01,-1.8192e+00,2.1013e+00,3.7536e+00,2.7415e+01,-4.1189e+04
-4.8282e-01,-1.7959e+00,2.1988e+00,3.9292e+00,2.7790e+01,-4.1449e+04
-4.7355e-01,-1.8437e+00,2.2652e+00,3.7279e+00,2.7920e+01,-4.1100e+04
-4.8937e-01,-1.9013e+00,2.2365e+00,3.9005e+00,2.7945e+01,-4.1547e+04
-4.8552e-01,-1.9418e+00,2.1573e+00,3.7285e+00,2.7627e+01,-4.0710e+04
-4.7982e-01,-1.9503e+00,2.2626e+00,3.9161e+00,2.7971e+01,-4.0700e+04
-4.8313e-01,-1.9912e+00,2.2762e+00,3.6342e+00,2.7960e+01,-4.0984e+04
-4.9391e-01,-1.9653e+00,2.1648e+00,3.6628e+00,2.7588e+01,-4.1494e+04
-4.9540e-01,-1.8668e+00,2.2192e+00,3.7783e+00,2.7831e+01,-4.1360e+04
-4.9880e-01,-1.9196e+00,2.1611e+00,3.9022e+00,2.7698e+01,-4.0536e+04
-4.9260e-01,-1.9755e+00,2.1444e+00,3.6879e+00,2.7564e+01,-4.0845e+04
-4.6559e-01,-1.9750e+00,2.1686e+00,3.8729e+00,2.7724e+01,-4.1124e+04
-4.6092e-01,-1.8544e+00,2.1753e+00,3.7935e+00,2.7673e+01,-4.1396e+04
-4.8836e-01,-1.9417e+00,2.1397e+00,3.7608e+00,2.7586e+01,-4.0179e+04
-4.9329e-01,-1.9721e+00,2.2836e+00,3.7058e+00,2.7969e+01,-3.9676e+04
-4.9593e-01,-1.9742e+00,2.1097e+00,3.8412e+00,2.7543e+01,-4.1538e+04
-4.5341e-01,-1.9922e+00,2.1989e+00,3.8670e+00,2.7788e+01,-4.1178e+04
-4.7237e-01,-1.8038e+00,2.2653e+00,3.8735e+00,2.7934e+01,-4.0810e+04
-4.8487e-01,-1.9595e+00,2.2770e+00,3.6107e+00,2.7961e+01,-4.1001e+04
-4.8526e-01,-1.9709e+00,2.1610e+00,3.5802e+00,2.7609e+01,-4.1404e+04
-4.5873e-01,-1.9337e+00,2.1703e+00,3.7163e+00,2.7639e+01,-4.1379e+04
-4.8506e-01,-1.9903e+00,2.2086e+00,3.6488e+00,2.7780e+01,-4.1239e+04
-4.8178e-01,-1.8711e+00,2.1888e+00,3.9860e+00,2.7768e+01,-4.0982e+04
-4.9430e-01,-1.7850e+00,2.2214e+00,3.9208e+00,2.7885e+01,-4.1554e+04
-4.9631e-01,-1.9504e+00,2.2026e+00,3.7022e+00,2.7715e+01,-4.1006e+04
-4.7208e-01,-1.8646e+00,2.2852e+00,3.7305e+00,2.7999e+01,-4.0923e+04
-4.9437e-01,-1.7849e+00,2.0754e+00,3.7383e+00,2.7368e+01,-4.1426e+04
-4.7812e-01,-1.9838e+00,2.2823e+00,3.7718e+00,2.7997e+01,-4.0570e+04
-4.8528e-01,-1.9773e+00,2.2825e+00,3.6562e+00,2.7950e+01,-4.0993e+04
-4.8497e-01,-1.9546e+00,2.1910e+00,3.7437e+00,2.7716e+01,-4.1349e+04
-4.9841e-01,-1.7895e+00,2.1659e+00,3.9916e+00,2.7686e+01,-4.1091e+04
-4.7612e-01,-1.9970e+00,2.1615e+00,3.8774e+00,2.7684e+01,-4.1380e+04
-4.8888e-01,-1.9772e+00,2.1551e+00,3.6664e+00,2.7571e+01,-4.0792e+04
-4.8203e-01,-1.9424e+00,2.2595e+00,3.9225e+00,2.7933e+01,-4.1576e+04
-4.9854e-01,-1.9808e+00,2.0944e+00,3.7273e+00,2.7425e+01,-4.0862e+04
-4.8039e-01,-1.7697e+00,2.2506e+00,3.8770e+00,2.7894e+01,-4.1555e+04
-4.7071e-01,-1.7058e+00,2.2698e+00,3.8648e+00,2.7955e+01,-4.1231e+04
-4.9510e-01,-1.8591e+00,2.2700e+00,3.7571e+00,2.7957e+01,-3.9844e+04
-4.9373e-01,-1.7890e+00,2.1876e+00,3.7657e+00,2.7712e+01,-4.1609e+04
-4.8927e-01,-1.8169e+00,2.2046e+00,3.7287e+00,2.7737e+01,-4.1469e+04
-4.9066e-01,-1.9408e+00,2.1659e+00,3.7149e+00,2.7620e+01,-4.0682e+04
-4.9926e-01,-1.9650e+00,2.1256e+00,3.6059e+00,2.7521e+01,-4.1280e+04
-4.9921e-01,-1.9203e+00,2.2565e+00,3.8671e+00,2.7999e+01,-4.0659e+04
-4.9132e-01,-1.9551e+00,2.1752e+00,3.8615e+00,2.7753e+01,-4.1437e+04
-4.8586e-01,-1.9793e+00,2.0962e+00,3.8056e+00,2.7481e+01,-4.1189e+04
-4.9109e-01,-1.8182e+00,2.2751e+00,3.9009e+00,2.7995e+01,-4.1613e+04
-4.9758e-01,-1.8961e+00,2.1445e+00,3.6320e+00,2.7531e+01,-4.0792e+04
-4.9342e-01,-1.9647e+00,2.1646e+00,3.6273e+00,2.7624e+01,-4.0181e+04
-4.8841e-01,-1.8304e+00,2.2330e+00,3.8654e+00,2.7841e+01,-4.1449e+04
-4.7097e-01,-1.9161e+00,2.1750e+00,3.8494e+00,2.7711e+01,-4.0971e+04
-4.8926e-01,-1.7348e+00,2.2770e+00,3.8515e+00,2.7991e+01,-4.0801e+04
-4.7191e-01,-1.8493e+00,2.1171e+00,3.7967e+00,2.7487e+01,-4.1551e+04
-4.9885e-01,-1.8484e+00,2.1665e+00,3.9770e+00,2.7679e+01,-3.9793e+04
-4.8335e-01,-1.9873e+00,2.1216e+00,3.9207e+00,2.7573e+01,-4.1456e+04
-4.8226e-01,-1.9695e+00,2.2679e+00,3.6102e+00,2.7909e+01,-4.0886e+04
-4.8160e-01,-1.8412e+00,2.1907e+00,3.8848e+00,2.7775e+01,-4.1478e+04
-4.9427e-01,-1.7342e+00,2.1661e+00,3.8164e+00,2.7644e+01,-4.1130e+04
-4.8838e-01,-1.9625e+00,2.1954e+00,3.5805e+00,2.7685e+01,-4.1622e+04
-4.8931e-01,-1.8454e+00,2.1578e+00,3.7416e+00,2.7630e+01,-4.0611e+04
-4.7323e-01,-1.9400e+00,2.1245e+00,3.9162e+00,2.7582e+01,-4.1133e+04
-4.7597e-01,-1.8294e+00,2.2883e+00,3.6792e+00,2.7972e+01,-4.1569e+04
-4.8202e-01,-1.8274e+00,2.2495e+00,3.8043e+00,2.7917e+01,-4.1532e+04
-4.9294e-01,-1.8408e+00,2.1629e+00,4.0701e+00,2.7744e+01,-4.1094e+04
-4.7966e-01,-1.9361e+00,2.2277e+00,3.7683e+00,2.7827e+01,-3.9986e+04
-4.8678e-01,-1.9245e+00,2.0664e+00,3.7368e+00,2.7363e+01,-4.1417e+04
-4.9451e-01,-1.9682e+00,2.1627e+00,3.6348e+00,2.7580e+01,-4.1411e+04
-4.8953e-01,-1.9420e+00,2.3067e+00,3.5390e+00,2.7998e+01,-4.1198e+04
-4.9272e-01,-1.9300e+00,2.2053e+00,3.6012e+00,2.7751e+01,-4.0908e+04
-4.8196e-01,-1.7798e+00,2.2601e+00,3.9794e+00,2.7998e+01,-4.1561e+04
-4.7386e-01,-1.9913e+00,2.1776e+00,3.7884e+00,2.7700e+01,-4.1461e+04
-4.7164e-01,-1.9208e+00,2.2359e+00,3.8657e+00,2.7861e+01,-4.1056e+04
-4.9455e-01,-1.8516e+00,2.2731e+00,3.6204e+00,2.7914e+01,-4.1047e+04
-4.8722e-01,-1.9422e+00,2.1890e+00,3.5782e+00,2.7648e+01,-4.1568e+04
-4.8317e-01,-1.8857e+00,2.2397e+00,3.9309e+00,2.7919e+01,-4.1132e+04
-4.9973e-01,-1.9432e+00,2.1600e+00,3.8954e+00,2.7706e+01,-4.0671e+04
-4.8597e-01,-1.8387e+00,2.2874e+00,3.7127e+00,2.7990e+01,-4.0278e+04
-4.9643e-01,-1.9762e+00,2.2880e+00,3.6090e+00,2.7952e+01,-4.1094e+04
-4.6852e-01,-1.9417e+00,2.1752e+00,3.7618e+00,2.7674e+01,-4.1434e+04
-4.8137e-01,-1.8858e+00,2.2937e+00,3.6844e+00,2.7978e+01,-4.1087e+04
-4.8049e-01,-1.9905e+00,2.2648e+00,3.6342e+00,2.7927e+01,-4.0887e+04
-4.9399e-01,-1.9979e+00,2.1889e+00,3.7868e+00,2.7739e+01,-4.0972e+04
-4.9212e-01,-1.9560e+00,2.2042e+00,3.9337e+00,2.7853e+01,-4.1270e+04
-4.7890e-01,-1.9865e+00,2.2264e+00,3.7802e+00,2.7855e+01,-4.0740e+04
-4.8131e-01,-1.9177e+00,2.2569e+00,3.5403e+00,2.7842e+01,-4.1100e+04
-4.8756e-01,-1.9798e+00,2.2571e+00,3.6868e+00,2.7919e+01,-3.9907e+04
-4.9842e-01,-1.8593e+00,2.2847e+00,3.7806e+00,2.7943e+01,-4.1147e+04
-4.7195e-01,-1.9408e+00,2.2793e+00,3.6691e+00,2.7965e+01,-4.1256e+04
-4.8820e-01,-1.9766e+00,2.2211e+00,3.8900e+00,2.7855e+01,-4.0844e+04
-4.9212e-01,-1.7669e+00,2.1633e+00,3.7431e+00,2.7640e+01,-4.0603e+04
-4.8402e-01,-1.9808e+00,2.1982e+00,3.7010e+00,2.7757e+01,-4.1386e+04
-4.9616e-01,-1.9066e+00,2.2968e+00,3.6512e+00,2.7984e+01,-4.1279e+04
-4.7591e-01,-1.9553e+00,2.0908e+00,3.8194e+00,2.7450e+01,-4.1532e+04
-4.7853e-01,-1.9796e+00,2.2568e+00,3.8148e+00,2.7967e+01,-4.1281e+04
-4.8538e-01,-1.9160e+00,2.1389e+00,3.6060e+00,2.7559e+01,-4.1208e+04
-4.9855e-01,-1.9850e+00,2.1383e+00,3.7196e+00,2.7550e+01,-4.0968e+04
-4.9211e-01,-1.9478e+00,2.2583e+00,3.7780e+00,2.7974e+01,-4.1606e+04
-4.5631e-01,-1.8472e+00,2.2083e+00,4.0503e+00,2.7840e+01,-4.1421e+04
-4.8680e-01,-1.9414e+00,2.0989e+00,3.7310e+00,2.7449e+01,-4.1368e+04
-4.5504e-01,-1.7803e+00,2.1953e+00,3.8752e+00,2.7750e+01,-4.1556e+04
-4.7129e-01,-1.8801e+00,2.1223e+00,3.8885e+00,2.7556e+01,-4.0807e+04
-4.9632e-01,-1.8851e+00,2.0969e+00,3.7120e+00,2.7454e+01,-4.1439e+04
-4.6245e-01,-1.9628e+00,2.1852e+00,3.9431e+00,2.7764e+01,-4.1122e+04
-4.9502e-01,-1.9529e+00,2.2035e+00,3.8908e+00,2.7844e+01,-4.1091e+04
-4.8234e-01,-1.9817e+00,2.1814e+00,3.5990e+00,2.7639e+01,-4.1548e+04
-4.8948e-01,-1.9854e+00,2.2382e+00,3.6553e+00,2.7883e+01,-4.1273e+04
-4.9976e-01,-1.9708e+00,2.1742e+00,3.6892e+00,2.7640e+01,-4.1390e+04
-4.9548e-01,-1.7972e+00,2.2087e+00,3.9092e+00,2.7812e+01,-4.1254e+04
-4.6456e-01,-1.9889e+00,2.1760e+00,3.7931e+00,2.7724e+01,-4.0935e+04
-4.9344e-01,-1.9874e+00,2.0961e+00,3.7254e+00,2.7445e+01,-4.1606e+04
-4.8297e-01,-1.8148e+00,2.1207e+00,3.9431e+00,2.7567e+01,-4.1162e+04
-4.7773e-01,-1.9563e+00,2.1225e+00,3.7127e+00,2.7493e+01,-4.0922e+04
-4.7350e-01,-1.8012e+00,2.2680e+00,3.9252e+00,2.7979e+01,-4.0726e+04
-4.5153e-01,-1.9440e+00,2.2040e+00,3.9536e+00,2.7830e+01,-4.1006e+04
-4.8977e-01,-1.8840e+00,2.1709e+00,3.9910e+00,2.7733e+01,-4.1374e+04
-4.6997e-01,-1.8386e+00,2.2086e+00,3.7170e+00,2.7730e+01,-4.1557e+04
-4.9929e-01,-1.8827e+00,2.1997e+00,3.8074e+00,2.7785e+01,-4.1104e+04
-4.9149e-01,-1.8934e+00,2.2730e+00,3.7511e+00,2.7916e+01,-4.1262e+04
-4.6882e-01,-1.9492e+00,2.1910e+00,3.6635e+00,2.7727e+01,-4.0902e+04
-4.8864e-01,-1.7467e+00,2.2293e+00,3.8396e+00,2.7828e+01,-4.1181e+04
-4.9108e-01,-1.8780e+00,2.2004e+00,3.7337e+00,2.7742e+01,-4.0365e+04
-4.9764e-01,-1.9312e+00,2.2196e+00,3.7362e+00,2.7816e+01,-4.0768e+04
-4.8513e-01,-1.8373e+00,2.2446e+00,3.8738e+00,2.7906e+01,-4.1513e+04
-4.8595e-01,-1.8127e+00,2.1992e+00,3.8000e+00,2.7734e+01,-4.1553e+04
-4.7659e-01,-1.9026e+00,2.2675e+00,3.6821e+00,2.7936e+01,-4.0842e+04
-4.8746e-01,-1.8653e+00,2.0566e+00,3.8099e+00,2.7345e+01,-4.1503e+04
-4.5755e-01,-1.7868e+00,2.2214e+00,3.8691e+00,2.7847e+01,-4.1609e+04
-4.9913e-01,-1.9602e+00,2.2055e+00,3.8187e+00,2.7796e+01,-3.9717e+04
-4.9886e-01,-1.7647e+00,2.0955e+00,3.6475e+00,2.7420e+01,-4.1470e+04
