nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
2.0000e+03,1.4300e+02,4.8800e+02,2.9303e+01,-9.7791e+05,-9.7792e+05,-4.7587e-01,-9.7792e+05,1.5123e-01,6.8728e+00,9.5892e+05,6.7730e+02,2.3208e-02,-6.7119e-01,2.9759e+00,5.5469e+00
2.0000e+03,1.4400e+02,4.9200e+02,2.9268e+01,-9.7513e+05,-9.7514e+05,-4.7920e-01,-9.7514e+05,1.5127e-01,6.8762e+00,9.5849e+05,6.9171e+02,-1.0936e+00,-1.1659e+00,2.7244e+00,1.4158e+00
2.0000e+03,1.4500e+02,4.9300e+02,2.9412e+01,-9.7473e+05,-9.7474e+05,-4.8253e-01,-9.7474e+05,1.5131e-01,6.8794e+00,9.5571e+05,6.9528e+02,-1.4162e+00,-2.1516e+00,2.6962e+00,2.3831e+00
2.0000e+03,1.4600e+02,4.9400e+02,2.9555e+01,-9.6304e+05,-9.6305e+05,-4.8586e-01,-9.6305e+05,1.5134e-01,6.8828e+00,9.5531e+05,6.9893e+02,-9.9308e-01,-2.0625e+00,2.6902e+00,4.8405e+00
2.0000e+03,1.4700e+02,4.9600e+02,2.9637e+01,-9.6184e+05,-9.6185e+05,-4.8919e-01,-9.6185e+05,1.5138e-01,6.8861e+00,9.4362e+05,7.0614e+02,-1.0952e+00,-2.1801e+00,2.6830e+00,4.5694e+00
2.0000e+03,1.4800e+02,4.9700e+02,2.9779e+01,-9.6065e+05,-9.6066e+05,-4.9251e-01,-9.6066e+05,1.5142e-01,6.8895e+00,9.4242e+05,7.0970e+02,-1.0954e+00,-1.0472e+00,2.7140e+00,5.6714e+00
2.0000e+03,1.4900e+02,4.9800e+02,2.9920e+01,-9.5768e+05,-9.5769e+05,-4.9584e-01,-9.5769e+05,1.5145e-01,6.8928e+00,9.4123e+05,7.1328e+02,-5.0821e-01,-1.9774e+00,2.6671e+00,1.5833e+00
2.0000e+03,1.5000e+02,4.9900e+02,3.0060e+01,-9.5565e+05,-9.5566e+05,-4.9917e-01,-9.5566e+05,1.5149e-01,6.8961e+00,9.3826e+05,7.1686e+02,-8.2369e-01,-1.5314e+00,2.6386e+00,1.2883e+00
2.0000e+03,1.5100e+02,5.0900e+02,2.9666e+01,-9.5507e+05,-9.5507e+05,-5.0250e-01,-9.5507e+05,1.5153e-01,6.8994e+00,9.3623e+05,7.5324e+02,4.6835e-01,-1.2789e+00,2.9551e+00,6.2357e+00
2.0000e+03,1.5200e+02,5.1000e+02,2.9804e+01,-9.5302e+05,-9.5303e+05,-5.0582e-01,-9.5303e+05,1.5156e-01,6.9028e+00,9.3565e+05,7.5683e+02,-1.2292e+00,-2.4909e+00,2.6125e+00,1.1327e+00
2.0000e+03,1.5300e+02,5.1100e+02,2.9941e+01,-9.5141e+05,-9.5142e+05,-5.0915e-01,-9.5142e+05,1.5160e-01,6.9061e+00,9.3360e+05,7.6043e+02,-2.4533e-01,-1.9766e+00,2.7476e+00,5.4392e+00
2.0000e+03,1.5400e+02,5.1200e+02,3.0078e+01,-9.5083e+05,-9.5084e+05,-5.1248e-01,-9.5084e+05,1.5163e-01,6.9094e+00,9.3199e+05,7.6405e+02,-5.0553e-01,-5.2182e-01,2.8466e+00,5.4555e+00
2.0000e+03,1.5500e+02,5.1300e+02,3.0214e+01,-9.5017e+05,-9.5018e+05,-5.1581e-01,-9.5018e+05,1.5167e-01,6.9127e+00,9.3141e+05,7.6765e+02,3.8012e-01,-7.3949e-01,2.3744e+00,1.1385e+00
2.0000e+03,1.5600e+02,5.1400e+02,3.0350e+01,-9.4310e+05,-9.4311e+05,-5.1914e-01,-9.4311e+05,1.5171e-01,6.9161e+00,9.3075e+05,7.7127e+02,2.0516e-01,-1.4122e+00,2.7719e+00,2.1129e+00
2.0000e+03,1.5700e+02,5.1800e+02,3.0309e+01,-9.4240e+05,-9.4241e+05,-5.2246e-01,-9.4241e+05,1.5174e-01,6.9194e+00,9.2368e+05,7.8569e+02,-3.7345e-01,-2.4237e+00,2.6966e+00,6.2710e+00
2.0000e+03,1.5800e+02,5.1900e+02,3.0443e+01,-9.4141e+05,-9.4142e+05,-5.2579e-01,-9.4142e+05,1.5178e-01,6.9227e+00,9.2298e+05,7.8927e+02,-1.4867e-01,-1.4100e+00,2.6927e+00,1.1119e+00
2.0000e+03,1.5900e+02,5.2500e+02,3.0286e+01,-9.3875e+05,-9.3875e+05,-5.2912e-01,-9.3875e+05,1.5182e-01,6.9260e+00,9.2199e+05,8.1108e+02,-3.2398e-01,-2.2259e+00,2.6942e+00,3.3558e+00
2.0000e+03,1.6000e+02,5.2600e+02,3.0418e+01,-9.3826e+05,-9.3827e+05,-5.3245e-01,-9.3827e+05,1.5185e-01,6.9294e+00,9.1933e+05,8.1468e+02,-1.4476e+00,-1.4988e+00,2.5844e+00,2.7861e+00
2.0000e+03,1.6100e+02,5.2800e+02,3.0492e+01,-9.3376e+05,-9.3377e+05,-5.3577e-01,-9.3377e+05,1.5189e-01,6.9327e+00,9.1884e+05,8.2199e+02,1.6493e-01,-1.5603e+00,2.7411e+00,1.8712e+00
2.0000e+03,1.6200e+02,5.2900e+02,3.0624e+01,-9.3354e+05,-9.3355e+05,-5.3910e-01,-9.3355e+05,1.5193e-01,6.9360e+00,9.1434e+05,8.2561e+02,-2.3815e-01,-1.3975e+00,2.7012e+00,7.5468e+00
2.0000e+03,1.6300e+02,5.3000e+02,3.0755e+01,-9.3228e+05,-9.3229e+05,-5.4243e-01,-9.3229e+05,1.5196e-01,6.9393e+00,9.1412e+05,8.2923e+02,-1.1686e+00,-1.4057e+00,2.6165e+00,5.0610e+00
2.0000e+03,1.6400e+02,5.3100e+02,3.0885e+01,-9.3153e+05,-9.3154e+05,-5.4576e-01,-9.3154e+05,1.5200e-01,6.9427e+00,9.1286e+05,8.3281e+02,-1.4966e+00,-1.6069e+00,2.5160e+00,1.6482e+00
2.0000e+03,1.6500e+02,5.3300e+02,3.0957e+01,-9.2313e+05,-9.2313e+05,-5.4909e-01,-9.2313e+05,1.5204e-01,6.9460e+00,9.1211e+05,8.4008e+02,-1.3776e+00,-2.4537e+00,2.5222e+00,3.1327e+00
2.0000e+03,1.6600e+02,5.3500e+02,3.1028e+01,-9.2165e+05,-9.2166e+05,-5.5241e-01,-9.2166e+05,1.5207e-01,6.9494e+00,9.0371e+05,8.4727e+02,-4.9252e-01,-6.3609e-01,2.7224e+00,8.9180e+00
2.0000e+03,1.6700e+02,5.3600e+02,3.1157e+01,-9.2126e+05,-9.2127e+05,-5.5574e-01,-9.2127e+05,1.5211e-01,6.9526e+00,9.0223e+05,8.5085e+02,-1.3684e+00,-9.2438e-01,2.5372e+00,2.4147e+00
2.0000e+03,1.6800e+02,5.4000e+02,3.1111e+01,-9.1908e+05,-9.1909e+05,-5.5907e-01,-9.1909e+05,1.5214e-01,6.9560e+00,9.0184e+05,8.6558e+02,-2.7310e-01,-1.0315e+00,2.6991e+00,7.2017e+00
2.0000e+03,1.6900e+02,5.4100e+02,3.1238e+01,-9.1822e+05,-9.1822e+05,-5.6240e-01,-9.1822e+05,1.5218e-01,6.9593e+00,8.9966e+05,8.6918e+02,2.3304e-01,-2.0072e+00,2.7800e+00,8.8069e+00
2.0000e+03,1.7000e+02,5.4300e+02,3.1308e+01,-9.1562e+05,-9.1563e+05,-5.6572e-01,-9.1563e+05,1.5222e-01,6.9627e+00,8.9880e+05,8.7646e+02,3.5436e-01,-8.4441e-01,2.1782e+00,2.1246e+00
2.0000e+03,1.7100e+02,5.4500e+02,3.1376e+01,-9.1389e+05,-9.1389e+05,-5.6905e-01,-9.1389e+05,1.5225e-01,6.9659e+00,8.9620e+05,8.8370e+02,-1.2641e+00,-9.7281e-01,2.6010e+00,6.7763e+00
2.0000e+03,1.7200e+02,5.4600e+02,3.1502e+01,-9.1383e+05,-9.1384e+05,-5.7238e-01,-9.1384e+05,1.5229e-01,6.9693e+00,8.9447e+05,8.8730e+02,-9.0117e-01,-1.5392e+00,2.5638e+00,8.6720e+00
2.0000e+03,1.7300e+02,5.5100e+02,3.1397e+01,-9.1185e+05,-9.1186e+05,-5.7571e-01,-9.1186e+05,1.5233e-01,6.9726e+00,8.9441e+05,9.0545e+02,3.9477e-01,-7.8593e-01,1.0781e+00,1.9431e+00
2.0000e+03,1.7400e+02,5.5300e+02,3.1465e+01,-9.0919e+05,-9.0919e+05,-5.7904e-01,-9.0919e+05,1.5236e-01,6.9760e+00,8.9243e+05,9.1267e+02,-7.4309e-01,-1.4154e+00,2.5474e+00,4.3104e+00
2.0000e+03,1.7500e+02,5.5400e+02,3.1588e+01,-9.0906e+05,-9.0906e+05,-5.8236e-01,-9.0906e+05,1.5240e-01,6.9792e+00,8.8977e+05,9.1625e+02,-2.3201e-01,-1.2135e+00,2.6575e+00,4.1202e+00
2.0000e+03,1.7600e+02,5.5500e+02,3.1712e+01,-9.0775e+05,-9.0776e+05,-5.8569e-01,-9.0776e+05,1.5244e-01,6.9826e+00,8.8964e+05,9.1986e+02,4.5808e-01,-7.3754e-01,2.8830e+00,8.4439e+00
2.0000e+03,1.7700e+02,5.5600e+02,3.1835e+01,-9.0565e+05,-9.0565e+05,-5.8902e-01,-9.0565e+05,1.5247e-01,6.9859e+00,8.8833e+05,9.2345e+02,-6.9974e-01,-1.5134e+00,2.5056e+00,3.6679e+00
2.0000e+03,1.7800e+02,5.5700e+02,3.1957e+01,-9.0491e+05,-9.0492e+05,-5.9235e-01,-9.0492e+05,1.5251e-01,6.9893e+00,8.8623e+05,9.2703e+02,1.6049e-01,-1.0105e+00,2.7594e+00,4.9429e+00
2.0000e+03,1.7900e+02,5.5800e+02,3.2079e+01,-9.0328e+05,-9.0329e+05,-5.9567e-01,-9.0329e+05,1.5255e-01,6.9927e+00,8.8549e+05,9.3062e+02,7.1822e-02,-5.0386e-01,1.1582e+00,1.3414e+00
2.0000e+03,1.8000e+02,5.6000e+02,3.2143e+01,-9.0305e+05,-9.0306e+05,-5.9900e-01,-9.0306e+05,1.5258e-01,6.9959e+00,8.8386e+05,9.3783e+02,-9.8341e-01,-6.6838e-01,2.5971e+00,5.4637e+00
2.0000e+03,1.8100e+02,5.6100e+02,3.2264e+01,-9.0186e+05,-9.0187e+05,-6.0233e-01,-9.0187e+05,1.5262e-01,6.9993e+00,8.8363e+05,9.4142e+02,1.5875e-01,-2.2231e+00,2.7084e+00,4.8222e+00
2.0000e+03,1.8200e+02,5.6200e+02,3.2384e+01,-9.0032e+05,-9.0033e+05,-6.0566e-01,-9.0033e+05,1.5265e-01,7.0026e+00,8.8244e+05,9.4501e+02,-8.2453e-01,-1.4907e+00,2.4771e+00,3.8024e+00
2.0000e+03,1.8300e+02,5.6300e+02,3.2504e+01,-9.0027e+05,-9.0027e+05,-6.0899e-01,-9.0027e+05,1.5269e-01,7.0060e+00,8.8090e+05,9.4860e+02,2.9120e-01,-6.7985e-01,2.8866e+00,2.2605e+00
2.0000e+03,1.8400e+02,5.6400e+02,3.2624e+01,-8.9992e+05,-8.9993e+05,-6.1231e-01,-8.9993e+05,1.5273e-01,7.0092e+00,8.8085e+05,9.5217e+02,-1.1939e+00,-1.5372e+00,2.5067e+00,4.9291e+00
2.0000e+03,1.8500e+02,5.6700e+02,3.2628e+01,-8.9337e+05,-8.9337e+05,-6.1564e-01,-8.9337e+05,1.5276e-01,7.0126e+00,8.8050e+05,9.6321e+02,-2.3155e-02,-5.5800e-01,1.7381e+00,1.3407e+00
2.0000e+03,1.8600e+02,5.7100e+02,3.2574e+01,-8.9335e+05,-8.9336e+05,-6.1897e-01,-8.9336e+05,1.5280e-01,7.0158e+00,8.7395e+05,9.7789e+02,3.6423e-02,-1.9001e+00,2.6406e+00,2.9572e+00
2.0000e+03,1.8700e+02,5.7300e+02,3.2635e+01,-8.9241e+05,-8.9241e+05,-6.2230e-01,-8.9241e+05,1.5284e-01,7.0193e+00,8.7393e+05,9.8517e+02,-1.1124e+00,-1.9141e+00,2.4893e+00,6.2300e+00
2.0000e+03,1.8800e+02,5.7500e+02,3.2696e+01,-8.8985e+05,-8.8986e+05,-6.2562e-01,-8.8986e+05,1.5287e-01,7.0225e+00,8.7299e+05,9.9248e+02,-6.3991e-01,-2.4539e+00,2.5220e+00,6.4925e+00
2.0000e+03,1.8900e+02,5.7600e+02,3.2812e+01,-8.8785e+05,-8.8786e+05,-6.2895e-01,-8.8786e+05,1.5291e-01,7.0259e+00,8.7043e+05,9.9609e+02,-8.9971e-01,-1.5765e+00,2.4868e+00,5.6853e+00
2.0000e+03,1.9000e+02,5.8200e+02,3.2646e+01,-8.8599e+05,-8.8600e+05,-6.3228e-01,-8.8600e+05,1.5294e-01,7.0292e+00,8.6843e+05,1.0180e+03,2.7869e-01,-6.6372e-01,1.4572e+00,1.9519e+00
2.0000e+03,1.9100e+02,5.8700e+02,3.2538e+01,-8.8416e+05,-8.8417e+05,-6.3561e-01,-8.8417e+05,1.5298e-01,7.0326e+00,8.6657e+05,1.0361e+03,1.6520e-01,-1.0761e+00,2.0650e+00,1.1971e+00
2.0000e+03,1.9200e+02,5.9000e+02,3.2542e+01,-8.8029e+05,-8.8030e+05,-6.3894e-01,-8.8030e+05,1.5302e-01,7.0359e+00,8.6474e+05,1.0471e+03,-9.3681e-01,-1.1466e+00,2.4872e+00,7.3291e+00
2.0000e+03,1.9300e+02,5.9400e+02,3.2492e+01,-8.7641e+05,-8.7642e+05,-6.4226e-01,-8.7642e+05,1.5305e-01,7.0392e+00,8.6087e+05,1.0617e+03,2.3780e-01,-1.7484e+00,1.8433e+00,1.8108e+00
2.0000e+03,1.9400e+02,6.0500e+02,3.2066e+01,-8.7611e+05,-8.7611e+05,-6.4559e-01,-8.7611e+05,1.5309e-01,7.0425e+00,8.5699e+05,1.1015e+03,4.7309e-01,-9.2159e-01,2.8430e+00,2.2663e+00
2.0000e+03,1.9500e+02,6.0600e+02,3.2178e+01,-8.7466e+05,-8.7466e+05,-6.4892e-01,-8.7466e+05,1.5312e-01,7.0459e+00,8.5669e+05,1.1051e+03,-9.6131e-01,-2.4324e+00,2.4036e+00,5.3266e+00
2.0000e+03,1.9600e+02,6.0700e+02,3.2290e+01,-8.7339e+05,-8.7340e+05,-6.5225e-01,-8.7340e+05,1.5316e-01,7.0492e+00,8.5524e+05,1.1087e+03,-1.0251e+00,-1.5632e+00,2.4065e+00,5.5050e+00
2.0000e+03,1.9700e+02,6.0800e+02,3.2401e+01,-8.7143e+05,-8.7144e+05,-6.5557e-01,-8.7144e+05,1.5320e-01,7.0525e+00,8.5397e+05,1.1123e+03,-4.1603e-01,-6.1126e-01,1.9698e+00,1.7795e+00
2.0000e+03,1.9800e+02,6.1000e+02,3.2459e+01,-8.7135e+05,-8.7135e+05,-6.5890e-01,-8.7135e+05,1.5323e-01,7.0558e+00,8.5201e+05,1.1195e+03,1.1201e-01,-2.4397e+00,2.6060e+00,5.8800e+00
2.0000e+03,1.9900e+02,6.1400e+02,3.2410e+01,-8.6953e+05,-8.6954e+05,-6.6223e-01,-8.6954e+05,1.5327e-01,7.0592e+00,8.5193e+05,1.1340e+03,3.0314e-01,-5.3262e-01,2.9227e+00,3.6401e+00
