nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,dmod
2.0000e+03,1.9900e+02,1.0000e+00,1.6352e+01,-1.8475e+04,-1.8483e+04,-1.9890e-01,-1.8483e+04,8.8293e-02,7.7996e+00,1.6454e+04,2.1000e+03,-6.5360e-01,-6.4363e-01,6.1218e-01,8.6249e-01,1.6433e+00,2.1176e+00,2.8928e+00,2.8681e+00,2.9386e+01
2.0000e+03,2.0000e+02,1.0000e+00,1.6420e+01,-1.8460e+04,-1.8468e+04,-1.9990e-01,-1.8468e+04,8.8300e-02,7.8008e+00,1.6442e+04,2.1098e+03,-5.7539e-01,-7.5760e-01,8.5006e-01,9.1460e-01,1.6617e+00,2.0430e+00,2.9008e+00,2.7197e+00,2.9372e+01
2.0000e+03,2.0100e+02,2.0000e+00,1.6475e+01,-1.8457e+04,-1.8465e+04,-2.0090e-01,-1.8465e+04,8.6331e-02,7.4567e+00,1.6427e+04,2.1291e+03,-7.9540e-01,-7.1747e-01,6.6354e-01,1.1354e+00,1.4305e+00,2.2331e+00,2.9068e+00,2.7460e+00,2.9396e+01
2.0000e+03,2.0200e+02,2.0000e+00,1.6530e+01,-1.8436e+04,-1.8444e+04,-2.0190e-01,-1.8444e+04,8.8311e-02,7.8028e+00,1.6424e+04,2.1483e+03,-4.9053e-01,-3.5930e-01,8.5614e-01,9.4442e-01,1.4241e+00,2.1495e+00,2.9417e+00,2.9146e+00,2.9322e+01
2.0000e+03,2.0300e+02,1.0000e+00,1.6599e+01,-1.8395e+04,-1.8403e+04,-2.0290e-01,-1.8403e+04,8.8317e-02,7.8038e+00,1.6403e+04,2.1578e+03,-6.5391e-01,-6.3028e-01,5.4040e-01,1.1377e+00,1.6039e+00,2.1614e+00,2.9456e+00,2.9374e+00,2.9496e+01
2.0000e+03,2.0400e+02,1.0000e+00,1.6667e+01,-1.8351e+04,-1.8359e+04,-2.0390e-01,-1.8359e+04,8.8323e-02,7.8048e+00,1.6362e+04,2.1676e+03,-8.0719e-01,-7.3716e-01,8.0571e-01,1.1449e+00,1.4708e+00,2.1990e+00,2.8508e+00,2.8538e+00,2.9450e+01
2.0000e+03,2.0500e+02,1.0000e+00,1.6735e+01,-1.8322e+04,-1.8330e+04,-2.0490e-01,-1.8330e+04,8.8328e-02,7.8058e+00,1.6318e+04,2.1770e+03,-5.9956e-01,-6.7693e-01,8.5327e-01,1.1195e+00,1.6337e+00,2.0129e+00,2.6997e+00,2.8176e+00,2.9243e+01
2.0000e+03,2.0600e+02,2.0000e+00,1.6789e+01,-1.8306e+04,-1.8314e+04,-2.0590e-01,-1.8314e+04,8.8334e-02,7.8068e+00,1.6289e+04,2.1963e+03,-7.1220e-01,-6.2652e-01,7.3498e-01,1.1730e+00,1.6406e+00,2.1950e+00,2.9715e+00,2.8181e+00,2.9514e+01
2.0000e+03,2.0700e+02,1.0000e+00,1.6857e+01,-1.8288e+04,-1.8296e+04,-2.0690e-01,-1.8296e+04,8.8340e-02,7.8078e+00,1.6273e+04,2.2060e+03,-8.2292e-01,-4.0715e-01,7.4075e-01,9.2335e-01,1.6627e+00,2.0543e+00,2.9105e+00,2.9624e+00,2.9424e+01
2.0000e+03,2.0800e+02,1.0000e+00,1.6924e+01,-1.8282e+04,-1.8290e+04,-2.0790e-01,-1.8290e+04,8.8144e-02,7.7732e+00,1.6255e+04,2.2156e+03,-5.2772e-01,-5.0378e-01,7.4690e-01,9.0785e-01,1.6092e+00,2.1140e+00,2.8953e+00,2.7341e+00,2.9233e+01
2.0000e+03,2.0900e+02,1.0000e+00,1.6992e+01,-1.8272e+04,-1.8279e+04,-2.0890e-01,-1.8279e+04,8.8347e-02,7.8090e+00,1.6249e+04,2.2253e+03,-6.2782e-01,-6.9931e-01,7.9802e-01,1.0377e+00,1.5492e+00,2.1458e+00,2.8123e+00,2.7017e+00,2.9262e+01
2.0000e+03,2.1000e+02,1.0000e+00,1.7059e+01,-1.8249e+04,-1.8257e+04,-2.0990e-01,-1.8257e+04,8.8357e-02,7.8108e+00,1.6239e+04,2.2350e+03,-5.0927e-01,-7.6675e-01,8.6684e-01,1.1805e+00,1.7056e+00,1.9523e+00,2.8401e+00,2.7102e+00,2.9323e+01
2.0000e+03,2.1100e+02,1.0000e+00,1.7127e+01,-1.8246e+04,-1.8254e+04,-2.1089e-01,-1.8254e+04,8.5241e-02,7.2696e+00,1.6216e+04,2.2447e+03,-7.5915e-01,-7.2780e-01,8.0473e-01,9.3611e-01,1.4154e+00,2.0182e+00,2.8089e+00,2.7701e+00,2.9261e+01
2.0000e+03,2.1200e+02,1.0000e+00,1.7194e+01,-1.8234e+04,-1.8242e+04,-2.1189e-01,-1.8242e+04,8.8367e-02,7.8127e+00,1.6214e+04,2.2544e+03,-5.8213e-01,-4.7973e-01,7.4111e-01,1.0320e+00,1.6814e+00,2.0622e+00,2.6990e+00,2.9486e+00,2.9242e+01
2.0000e+03,2.1300e+02,1.0000e+00,1.7261e+01,-1.8232e+04,-1.8240e+04,-2.1289e-01,-1.8240e+04,8.3718e-02,7.0122e+00,1.6201e+04,2.2640e+03,-6.2711e-01,-6.9618e-01,5.3400e-01,9.2997e-01,1.4638e+00,2.2511e+00,2.8898e+00,2.7101e+00,2.9287e+01
2.0000e+03,2.1400e+02,1.0000e+00,1.7328e+01,-1.8232e+04,-1.8239e+04,-2.1389e-01,-1.8239e+04,8.0315e-02,6.4536e+00,1.6199e+04,2.2736e+03,-5.8610e-01,-5.6702e-01,6.6558e-01,1.0149e+00,1.3914e+00,2.0832e+00,2.9790e+00,2.8569e+00,2.9386e+01
2.0000e+03,2.1500e+02,1.0000e+00,1.7395e+01,-1.8184e+04,-1.8192e+04,-2.1489e-01,-1.8192e+04,8.8385e-02,7.8158e+00,1.6198e+04,2.2833e+03,-4.7428e-01,-3.2177e-01,6.0152e-01,9.4515e-01,1.6047e+00,2.1486e+00,2.9925e+00,2.8640e+00,2.9285e+01
2.0000e+03,2.1600e+02,1.0000e+00,1.7462e+01,-1.8124e+04,-1.8132e+04,-2.1589e-01,-1.8132e+04,8.8391e-02,7.8168e+00,1.6151e+04,2.2928e+03,-6.8436e-01,-7.4064e-01,5.0026e-01,9.6209e-01,1.4892e+00,2.2934e+00,2.9801e+00,2.7274e+00,2.9455e+01
2.0000e+03,2.1700e+02,1.0000e+00,1.7528e+01,-1.8122e+04,-1.8130e+04,-2.1689e-01,-1.8130e+04,8.5209e-02,7.2642e+00,1.6092e+04,2.3024e+03,-8.0612e-01,-4.3042e-01,8.2280e-01,9.7918e-01,1.6232e+00,2.1780e+00,2.6889e+00,2.9674e+00,2.9306e+01
2.0000e+03,2.1800e+02,1.0000e+00,1.7595e+01,-1.8058e+04,-1.8066e+04,-2.1789e-01,-1.8066e+04,8.8402e-02,7.8188e+00,1.6089e+04,2.3119e+03,-7.1962e-01,-3.7568e-01,8.5579e-01,8.6591e-01,1.5758e+00,2.0801e+00,2.9663e+00,2.7144e+00,2.9298e+01
2.0000e+03,2.1900e+02,2.0000e+00,1.7647e+01,-1.8031e+04,-1.8039e+04,-2.1889e-01,-1.8039e+04,8.8407e-02,7.8198e+00,1.6026e+04,2.3311e+03,-5.0255e-01,-4.4257e-01,6.3887e-01,9.1394e-01,1.6481e+00,2.2399e+00,2.8522e+00,2.8059e+00,2.9222e+01
2.0000e+03,2.2000e+02,1.0000e+00,1.7713e+01,-1.7968e+04,-1.7976e+04,-2.1989e-01,-1.7976e+04,8.8413e-02,7.8208e+00,1.5998e+04,2.3410e+03,-4.5740e-01,-4.3656e-01,5.3319e-01,1.0631e+00,1.5609e+00,2.1207e+00,2.9411e+00,2.8564e+00,2.9264e+01
2.0000e+03,2.2100e+02,1.0000e+00,1.7780e+01,-1.7950e+04,-1.7958e+04,-2.2089e-01,-1.7958e+04,8.8419e-02,7.8218e+00,1.5935e+04,2.3505e+03,-8.2248e-01,-7.5822e-01,6.8361e-01,8.3660e-01,1.5626e+00,2.1716e+00,2.9637e+00,2.6925e+00,2.9451e+01
2.0000e+03,2.2200e+02,1.0000e+00,1.7846e+01,-1.7949e+04,-1.7957e+04,-2.2189e-01,-1.7956e+04,8.2195e-02,6.7595e+00,1.5917e+04,2.3602e+03,-5.0169e-01,-6.4736e-01,5.0276e-01,8.8727e-01,1.3604e+00,2.2163e+00,2.7965e+00,2.9017e+00,2.9239e+01
2.0000e+03,2.2300e+02,1.0000e+00,1.7912e+01,-1.7938e+04,-1.7946e+04,-2.2289e-01,-1.7946e+04,8.8427e-02,7.8233e+00,1.5916e+04,2.3699e+03,-7.8879e-01,-3.0417e-01,7.2068e-01,1.2075e+00,1.3774e+00,2.1184e+00,2.9618e+00,2.7001e+00,2.9222e+01
2.0000e+03,2.2400e+02,1.0000e+00,1.7978e+01,-1.7933e+04,-1.7941e+04,-2.2389e-01,-1.7941e+04,8.8062e-02,7.7589e+00,1.5905e+04,2.3795e+03,-6.2677e-01,-5.8983e-01,5.1121e-01,8.8436e-01,1.7290e+00,2.0374e+00,2.9350e+00,2.8637e+00,2.9395e+01
2.0000e+03,2.2500e+02,2.0000e+00,1.8029e+01,-1.7879e+04,-1.7886e+04,-2.2489e-01,-1.7886e+04,8.8441e-02,7.8258e+00,1.5900e+04,2.3989e+03,-6.4721e-01,-6.5479e-01,5.8289e-01,9.4992e-01,1.6323e+00,1.9640e+00,2.8809e+00,2.7711e+00,2.9271e+01
2.0000e+03,2.2600e+02,1.0000e+00,1.8094e+01,-1.7820e+04,-1.7828e+04,-2.2589e-01,-1.7828e+04,8.8447e-02,7.8268e+00,1.5846e+04,2.4086e+03,-4.4055e-01,-3.1786e-01,6.4884e-01,1.1044e+00,1.4050e+00,1.9462e+00,2.9573e+00,2.9405e+00,2.9248e+01
2.0000e+03,2.2700e+02,1.0000e+00,1.8160e+01,-1.7788e+04,-1.7796e+04,-2.2689e-01,-1.7796e+04,8.8453e-02,7.8278e+00,1.5787e+04,2.4182e+03,-6.0053e-01,-6.8806e-01,6.5784e-01,8.8896e-01,1.3779e+00,2.2462e+00,2.7568e+00,2.9250e+00,2.9324e+01
2.0000e+03,2.2800e+02,1.0000e+00,1.8225e+01,-1.7786e+04,-1.7794e+04,-2.2789e-01,-1.7794e+04,8.4448e-02,7.1351e+00,1.5755e+04,2.4279e+03,-7.0187e-01,-4.0389e-01,5.5205e-01,1.0471e+00,1.6003e+00,2.2125e+00,2.9498e+00,2.9245e+00,2.9413e+01
2.0000e+03,2.2900e+02,1.0000e+00,1.8291e+01,-1.7778e+04,-1.7786e+04,-2.2889e-01,-1.7786e+04,8.8401e-02,7.8187e+00,1.5753e+04,2.4376e+03,-6.6040e-01,-7.4874e-01,6.6387e-01,1.0069e+00,1.5037e+00,2.2613e+00,2.7211e+00,2.8127e+00,2.9278e+01
2.0000e+03,2.3000e+02,1.0000e+00,1.8356e+01,-1.7759e+04,-1.7766e+04,-2.2989e-01,-1.7766e+04,8.8470e-02,7.8308e+00,1.5746e+04,2.4472e+03,-6.0931e-01,-6.1190e-01,8.4643e-01,1.1201e+00,1.6586e+00,2.1602e+00,2.8580e+00,2.8927e+00,2.9460e+01
2.0000e+03,2.3100e+02,2.0000e+00,1.8406e+01,-1.7754e+04,-1.7761e+04,-2.3088e-01,-1.7761e+04,8.8072e-02,7.7606e+00,1.5726e+04,2.4665e+03,-6.8105e-01,-7.2817e-01,7.4264e-01,1.1380e+00,1.3664e+00,2.2151e+00,2.8510e+00,2.7698e+00,2.9353e+01
2.0000e+03,2.3200e+02,1.0000e+00,1.8471e+01,-1.7746e+04,-1.7753e+04,-2.3188e-01,-1.7753e+04,8.8447e-02,7.8268e+00,1.5721e+04,2.4767e+03,-7.0911e-01,-6.8461e-01,7.0928e-01,1.0159e+00,1.6812e+00,2.2215e+00,2.9427e+00,2.8917e+00,2.9567e+01
2.0000e+03,2.3300e+02,1.0000e+00,1.8536e+01,-1.7745e+04,-1.7753e+04,-2.3288e-01,-1.7752e+04,8.2034e-02,6.7329e+00,1.5713e+04,2.4864e+03,-6.2928e-01,-4.0061e-01,8.0440e-01,1.0457e+00,1.5608e+00,2.1460e+00,2.6966e+00,2.9692e+00,2.9246e+01
2.0000e+03,2.3400e+02,1.0000e+00,1.8601e+01,-1.7728e+04,-1.7736e+04,-2.3388e-01,-1.7736e+04,8.8492e-02,7.8348e+00,1.5712e+04,2.4960e+03,-7.0155e-01,-5.2738e-01,7.7349e-01,8.6617e-01,1.7090e+00,2.1392e+00,2.9949e+00,2.8574e+00,2.9523e+01
2.0000e+03,2.3500e+02,2.0000e+00,1.8651e+01,-1.7728e+04,-1.7735e+04,-2.3488e-01,-1.7735e+04,8.2092e-02,6.7425e+00,1.5695e+04,2.5152e+03,-8.2325e-01,-6.3648e-01,6.9933e-01,1.1953e+00,1.4397e+00,1.9841e+00,2.7432e+00,2.9695e+00,2.9361e+01
2.0000e+03,2.3600e+02,1.0000e+00,1.8715e+01,-1.7718e+04,-1.7726e+04,-2.3588e-01,-1.7726e+04,8.8491e-02,7.8346e+00,1.5694e+04,2.5248e+03,-6.1769e-01,-4.4107e-01,6.4788e-01,1.1257e+00,1.5113e+00,2.1432e+00,2.9939e+00,2.8923e+00,2.9430e+01
2.0000e+03,2.3700e+02,1.0000e+00,1.8780e+01,-1.7702e+04,-1.7710e+04,-2.3688e-01,-1.7710e+04,8.8509e-02,7.8378e+00,1.5685e+04,2.5345e+03,-6.6039e-01,-7.8141e-01,5.1106e-01,1.1154e+00,1.4656e+00,2.2560e+00,2.8189e+00,2.8447e+00,2.9371e+01
2.0000e+03,2.3800e+02,1.0000e+00,1.8844e+01,-1.7685e+04,-1.7693e+04,-2.3788e-01,-1.7693e+04,8.8515e-02,7.8388e+00,1.5669e+04,2.5442e+03,-7.1200e-01,-6.9227e-01,7.7887e-01,9.4399e-01,1.3986e+00,2.2927e+00,2.9302e+00,2.9070e+00,2.9555e+01
2.0000e+03,2.3900e+02,1.0000e+00,1.8908e+01,-1.7679e+04,-1.7687e+04,-2.3888e-01,-1.7687e+04,8.8357e-02,7.8109e+00,1.5653e+04,2.5539e+03,-7.0821e-01,-5.1180e-01,6.0756e-01,8.7838e-01,1.4185e+00,1.9627e+00,2.8317e+00,2.9324e+00,2.9262e+01
2.0000e+03,2.4000e+02,1.0000e+00,1.8972e+01,-1.7656e+04,-1.7664e+04,-2.3988e-01,-1.7664e+04,8.8526e-02,7.8408e+00,1.5647e+04,2.5635e+03,-5.8503e-01,-7.2480e-01,6.3438e-01,1.0833e+00,1.7309e+00,2.2458e+00,2.7344e+00,2.7926e+00,2.9312e+01
2.0000e+03,2.4100e+02,1.0000e+00,1.9036e+01,-1.7617e+04,-1.7625e+04,-2.4088e-01,-1.7625e+04,8.8532e-02,7.8418e+00,1.5623e+04,2.5733e+03,-6.0572e-01,-6.8937e-01,6.0068e-01,1.1290e+00,1.6466e+00,2.2233e+00,2.9828e+00,2.7151e+00,2.9470e+01
2.0000e+03,2.4200e+02,1.0000e+00,1.9100e+01,-1.7604e+04,-1.7611e+04,-2.4188e-01,-1.7611e+04,8.8537e-02,7.8427e+00,1.5584e+04,2.5829e+03,-7.0519e-01,-6.2771e-01,5.6553e-01,1.0015e+00,1.7008e+00,2.1935e+00,2.7960e+00,2.8778e+00,2.9368e+01
2.0000e+03,2.4300e+02,1.0000e+00,1.9164e+01,-1.7512e+04,-1.7519e+04,-2.4288e-01,-1.7519e+04,8.8543e-02,7.8438e+00,1.5571e+04,2.5925e+03,-5.1926e-01,-5.0821e-01,7.1974e-01,1.1128e+00,1.5694e+00,2.2137e+00,2.9932e+00,2.9129e+00,2.9500e+01
2.0000e+03,2.4400e+02,1.0000e+00,1.9228e+01,-1.7505e+04,-1.7512e+04,-2.4388e-01,-1.7512e+04,8.8473e-02,7.8314e+00,1.5479e+04,2.6023e+03,-8.1959e-01,-4.7307e-01,7.9356e-01,9.2044e-01,1.5062e+00,2.1118e+00,2.8437e+00,2.7845e+00,2.9262e+01
2.0000e+03,2.4500e+02,1.0000e+00,1.9291e+01,-1.7502e+04,-1.7510e+04,-2.4488e-01,-1.7510e+04,8.4963e-02,7.2223e+00,1.5472e+04,2.6120e+03,-7.6766e-01,-6.2744e-01,5.3699e-01,8.8991e-01,1.6730e+00,2.2731e+00,2.8632e+00,2.7944e+00,2.9392e+01
2.0000e+03,2.4600e+02,1.0000e+00,1.9355e+01,-1.7501e+04,-1.7509e+04,-2.4588e-01,-1.7509e+04,8.1977e-02,6.7235e+00,1.5469e+04,2.6216e+03,-5.5297e-01,-7.4858e-01,6.2288e-01,9.0764e-01,1.6272e+00,2.2364e+00,2.9936e+00,2.8750e+00,2.9569e+01
2.0000e+03,2.4700e+02,1.0000e+00,1.9418e+01,-1.7480e+04,-1.7488e+04,-2.4688e-01,-1.7488e+04,8.8566e-02,7.8478e+00,1.5468e+04,2.6313e+03,-7.2986e-01,-6.6690e-01,4.9812e-01,1.1253e+00,1.7316e+00,2.2757e+00,2.9937e+00,2.7268e+00,2.9535e+01
2.0000e+03,2.4800e+02,1.0000e+00,1.9482e+01,-1.7447e+04,-1.7455e+04,-2.4788e-01,-1.7455e+04,8.8571e-02,7.8488e+00,1.5448e+04,2.6408e+03,-5.8744e-01,-4.8755e-01,6.5506e-01,9.9840e-01,1.4090e+00,1.9579e+00,2.9684e+00,2.7018e+00,2.9227e+01
2.0000e+03,2.4900e+02,1.0000e+00,1.9545e+01,-1.7409e+04,-1.7417e+04,-2.4888e-01,-1.7417e+04,8.8577e-02,7.8498e+00,1.5415e+04,2.6504e+03,-7.8503e-01,-4.7175e-01,4.9353e-01,9.0652e-01,1.7289e+00,2.2149e+00,2.9316e+00,2.9423e+00,2.9493e+01
2.0000e+03,2.5000e+02,1.0000e+00,1.9608e+01,-1.7399e+04,-1.7407e+04,-2.4988e-01,-1.7407e+04,8.8576e-02,7.8496e+00,1.5376e+04,2.6602e+03,-5.9081e-01,-6.1271e-01,5.8609e-01,8.7030e-01,1.4177e+00,2.0188e+00,2.9822e+00,2.8546e+00,2.9396e+01
2.0000e+03,2.5100e+02,1.0000e+00,1.9671e+01,-1.7332e+04,-1.7340e+04,-2.5087e-01,-1.7340e+04,8.8588e-02,7.8518e+00,1.5367e+04,2.6699e+03,-7.9505e-01,-7.5643e-01,5.7666e-01,9.2241e-01,1.5227e+00,1.9904e+00,2.9543e+00,2.9335e+00,2.9546e+01
2.0000e+03,2.5200e+02,1.0000e+00,1.9734e+01,-1.7274e+04,-1.7282e+04,-2.5187e-01,-1.7282e+04,8.8594e-02,7.8528e+00,1.5300e+04,2.6795e+03,-7.5538e-01,-3.2856e-01,7.5570e-01,1.1099e+00,1.6962e+00,2.2151e+00,2.8737e+00,2.7725e+00,2.9284e+01
2.0000e+03,2.5300e+02,1.0000e+00,1.9797e+01,-1.7239e+04,-1.7247e+04,-2.5287e-01,-1.7247e+04,8.8599e-02,7.8538e+00,1.5241e+04,2.6893e+03,-8.0778e-01,-4.3316e-01,7.4927e-01,1.0003e+00,1.4513e+00,2.1345e+00,2.9808e+00,2.9250e+00,2.9490e+01
2.0000e+03,2.5400e+02,1.0000e+00,1.9859e+01,-1.7186e+04,-1.7194e+04,-2.5387e-01,-1.7194e+04,8.8605e-02,7.8548e+00,1.5206e+04,2.6989e+03,-5.0379e-01,-7.1736e-01,5.4189e-01,9.6855e-01,1.4505e+00,2.0126e+00,2.8626e+00,2.8258e+00,2.9257e+01
2.0000e+03,2.5500e+02,1.0000e+00,1.9922e+01,-1.7167e+04,-1.7175e+04,-2.5487e-01,-1.7175e+04,8.8611e-02,7.8558e+00,1.5153e+04,2.7085e+03,-6.2120e-01,-2.9948e-01,7.7661e-01,1.1394e+00,1.4794e+00,2.0697e+00,2.9008e+00,2.8898e+00,2.9265e+01
2.0000e+03,2.5600e+02,1.0000e+00,1.9984e+01,-1.7144e+04,-1.7152e+04,-2.5587e-01,-1.7152e+04,8.8616e-02,7.8568e+00,1.5135e+04,2.7182e+03,-4.3839e-01,-6.4947e-01,5.7034e-01,1.0796e+00,1.5607e+00,2.1012e+00,2.9295e+00,2.8714e+00,2.9379e+01
2.0000e+03,2.5700e+02,1.0000e+00,2.0047e+01,-1.7143e+04,-1.7151e+04,-2.5687e-01,-1.7151e+04,8.2947e-02,6.8836e+00,1.5112e+04,2.7278e+03,-6.1265e-01,-6.8131e-01,5.1797e-01,1.1650e+00,1.3646e+00,2.2836e+00,2.7899e+00,2.8061e+00,2.9276e+01
2.0000e+03,2.5800e+02,1.0000e+00,2.0109e+01,-1.7108e+04,-1.7116e+04,-2.5787e-01,-1.7116e+04,8.8628e-02,7.8588e+00,1.5110e+04,2.7375e+03,-5.5945e-01,-4.2023e-01,4.8639e-01,1.1970e+00,1.5871e+00,2.2034e+00,2.9486e+00,2.6954e+00,2.9259e+01
2.0000e+03,2.5900e+02,1.0000e+00,2.0171e+01,-1.7101e+04,-1.7109e+04,-2.5887e-01,-1.7109e+04,8.8582e-02,7.8507e+00,1.5076e+04,2.7472e+03,-6.7157e-01,-6.8142e-01,8.1856e-01,1.1370e+00,1.6010e+00,2.2781e+00,2.8463e+00,2.9309e+00,2.9551e+01
2.0000e+03,2.6000e+02,5.0000e+00,2.0171e+01,-1.7074e+04,-1.7082e+04,-2.5987e-01,-1.7082e+04,8.8639e-02,7.8608e+00,1.5068e+04,2.7954e+03,-5.0047e-01,-7.5460e-01,6.9787e-01,1.1899e+00,1.7073e+00,2.2670e+00,2.9971e+00,2.9197e+00,2.9666e+01
2.0000e+03,2.6100e+02,1.0000e+00,2.0233e+01,-1.7065e+04,-1.7073e+04,-2.6087e-01,-1.7073e+04,8.8630e-02,7.8593e+00,1.5041e+04,2.8052e+03,-5.0081e-01,-3.8475e-01,5.5370e-01,1.0286e+00,1.3716e+00,2.0632e+00,2.9445e+00,2.9416e+00,2.9295e+01
2.0000e+03,2.6200e+02,1.0000e+00,2.0294e+01,-1.7057e+04,-1.7065e+04,-2.6187e-01,-1.7065e+04,8.8623e-02,7.8579e+00,1.5032e+04,2.8148e+03,-6.8081e-01,-4.8413e-01,5.6523e-01,9.1551e-01,1.3675e+00,2.2541e+00,2.8720e+00,2.9545e+00,2.9384e+01
2.0000e+03,2.6300e+02,1.0000e+00,2.0356e+01,-1.7033e+04,-1.7040e+04,-2.6287e-01,-1.7040e+04,8.8656e-02,7.8638e+00,1.5024e+04,2.8246e+03,-8.0269e-01,-7.7065e-01,5.7643e-01,8.7371e-01,1.5080e+00,1.9488e+00,2.9747e+00,2.9540e+00,2.9591e+01
2.0000e+03,2.6400e+02,1.0000e+00,2.0418e+01,-1.7003e+04,-1.7011e+04,-2.6387e-01,-1.7011e+04,8.8661e-02,7.8648e+00,1.5000e+04,2.8343e+03,-5.9249e-01,-7.6160e-01,5.9806e-01,9.1096e-01,1.4137e+00,2.0309e+00,2.7903e+00,2.8431e+00,2.9250e+01
2.0000e+03,2.6500e+02,1.0000e+00,2.0479e+01,-1.6980e+04,-1.6988e+04,-2.6487e-01,-1.6988e+04,8.8667e-02,7.8658e+00,1.4970e+04,2.8439e+03,-7.6473e-01,-7.6812e-01,5.7926e-01,9.9861e-01,1.3626e+00,2.1855e+00,2.7476e+00,2.8075e+00,2.9265e+01
2.0000e+03,2.6600e+02,1.0000e+00,2.0541e+01,-1.6965e+04,-1.6973e+04,-2.6587e-01,-1.6973e+04,8.8673e-02,7.8668e+00,1.4947e+04,2.8536e+03,-6.3714e-01,-6.3263e-01,8.6550e-01,1.0671e+00,1.6717e+00,2.0997e+00,2.8839e+00,2.9284e+00,2.9526e+01
2.0000e+03,2.6700e+02,1.0000e+00,2.0602e+01,-1.6959e+04,-1.6967e+04,-2.6687e-01,-1.6967e+04,8.8417e-02,7.8215e+00,1.4932e+04,2.8633e+03,-4.6998e-01,-4.4649e-01,6.4434e-01,1.0684e+00,1.3786e+00,2.2667e+00,2.8047e+00,2.9166e+00,2.9247e+01
2.0000e+03,2.6800e+02,1.0000e+00,2.0663e+01,-1.6925e+04,-1.6933e+04,-2.6787e-01,-1.6933e+04,8.8684e-02,7.8688e+00,1.4927e+04,2.8729e+03,-4.4702e-01,-6.8433e-01,7.3360e-01,9.4679e-01,1.4499e+00,1.9602e+00,2.9716e+00,2.8517e+00,2.9411e+01
2.0000e+03,2.6900e+02,1.0000e+00,2.0724e+01,-1.6922e+04,-1.6930e+04,-2.6887e-01,-1.6930e+04,8.6123e-02,7.4209e+00,1.4892e+04,2.8826e+03,-7.0290e-01,-6.6810e-01,7.4659e-01,1.0744e+00,1.5799e+00,2.1696e+00,2.7379e+00,2.9411e+00,2.9414e+01
2.0000e+03,2.7000e+02,1.0000e+00,2.0785e+01,-1.6904e+04,-1.6911e+04,-2.6987e-01,-1.6911e+04,8.8695e-02,7.8708e+00,1.4889e+04,2.8922e+03,-4.9397e-01,-3.5154e-01,5.6043e-01,8.3512e-01,1.4324e+00,2.2926e+00,2.9144e+00,2.9144e+00,2.9292e+01
2.0000e+03,2.7100e+02,1.0000e+00,2.0846e+01,-1.6879e+04,-1.6887e+04,-2.7086e-01,-1.6887e+04,8.8701e-02,7.8718e+00,1.4871e+04,2.9019e+03,-7.5781e-01,-4.8771e-01,7.4651e-01,1.1601e+00,1.4501e+00,2.2166e+00,2.7340e+00,2.8764e+00,2.9280e+01
2.0000e+03,2.7200e+02,1.0000e+00,2.0907e+01,-1.6870e+04,-1.6878e+04,-2.7186e-01,-1.6878e+04,8.8693e-02,7.8703e+00,1.4846e+04,2.9114e+03,-6.8269e-01,-6.2277e-01,8.1939e-01,9.1331e-01,1.6334e+00,2.0657e+00,2.9361e+00,2.9111e+00,2.9540e+01
2.0000e+03,2.7300e+02,2.0000e+00,2.0952e+01,-1.6855e+04,-1.6863e+04,-2.7286e-01,-1.6863e+04,8.8712e-02,7.8738e+00,1.4837e+04,2.9306e+03,-4.4760e-01,-7.1639e-01,6.2325e-01,1.1700e+00,1.5840e+00,2.0109e+00,2.8510e+00,2.8964e+00,2.9357e+01
2.0000e+03,2.7400e+02,1.0000e+00,2.1012e+01,-1.6850e+04,-1.6857e+04,-2.7386e-01,-1.6857e+04,8.8454e-02,7.8280e+00,1.4822e+04,2.9404e+03,-7.2348e-01,-4.8442e-01,5.7381e-01,1.0149e+00,1.4146e+00,1.9399e+00,2.9406e+00,2.8031e+00,2.9284e+01
2.0000e+03,2.7500e+02,1.0000e+00,2.1073e+01,-1.6845e+04,-1.6853e+04,-2.7486e-01,-1.6853e+04,8.7851e-02,7.7217e+00,1.4817e+04,2.9501e+03,-6.9493e-01,-4.5273e-01,5.1111e-01,8.5152e-01,1.4770e+00,2.1470e+00,2.9523e+00,2.7714e+00,2.9294e+01
2.0000e+03,2.7600e+02,1.0000e+00,2.1133e+01,-1.6840e+04,-1.6848e+04,-2.7586e-01,-1.6848e+04,8.8409e-02,7.8201e+00,1.4813e+04,2.9597e+03,-7.1535e-01,-5.1417e-01,7.8146e-01,1.1690e+00,1.5964e+00,2.2417e+00,2.8733e+00,2.8860e+00,2.9464e+01
2.0000e+03,2.7700e+02,1.0000e+00,2.1194e+01,-1.6738e+04,-1.6746e+04,-2.7686e-01,-1.6746e+04,8.8735e-02,7.8778e+00,1.4807e+04,2.9694e+03,-6.7909e-01,-5.9977e-01,5.9297e-01,9.3831e-01,1.4354e+00,1.9472e+00,2.8969e+00,2.7026e+00,2.9217e+01
