niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
1.9000e+01,1.0000e+00,1.8646e+00,-1.8925e+05,-1.8926e+05,-1.8991e-02,-1.8926e+05,8.7270e-02,7.6199e+00,1.7414e+05,4.4046e+01,-4.9065e-01,-6.4903e-01,3.9431e+00,2.8288e+00,2.2509e+01
2.0000e+01,1.0000e+00,1.9608e+00,-1.8925e+05,-1.8926e+05,-1.9990e-02,-1.8926e+05,8.4577e-02,7.1568e+00,1.7399e+05,4.6011e+01,1.2497e-01,-1.6482e+00,3.8859e+00,3.1286e+00,2.2077e+01
2.1000e+01,2.0000e+00,2.0548e+00,-1.8924e+05,-1.8925e+05,-2.0990e-02,-1.8925e+05,8.5316e-02,7.2825e+00,1.7399e+05,5.0051e+01,-4.6416e-01,-1.5017e+00,3.8309e+00,3.4530e+00,2.2203e+01
2.2000e+01,1.0000e+00,2.1505e+00,-1.8919e+05,-1.8920e+05,-2.1989e-02,-1.8920e+05,8.7287e-02,7.6229e+00,1.7398e+05,5.1937e+01,-1.5319e-01,-1.4705e+00,3.7134e+00,1.2890e+00,2.2213e+01
2.3000e+01,1.0000e+00,2.2461e+00,-1.8914e+05,-1.8915e+05,-2.2989e-02,-1.8915e+05,8.7293e-02,7.6239e+00,1.7393e+05,5.4118e+01,-2.7672e-01,-1.1096e+00,3.9034e+00,2.5514e+00,2.2688e+01
2.4000e+01,1.0000e+00,2.3415e+00,-1.8910e+05,-1.8911e+05,-2.3988e-02,-1.8911e+05,8.7299e-02,7.6249e+00,1.7388e+05,5.5990e+01,-3.4510e-01,-1.4300e+00,3.9567e+00,1.4258e+00,2.3360e+01
2.5000e+01,1.0000e+00,2.4366e+00,-1.8896e+05,-1.8897e+05,-2.4988e-02,-1.8897e+05,8.7305e-02,7.6259e+00,1.7384e+05,5.8169e+01,-3.6190e-02,-7.2310e-01,3.8229e+00,7.2998e-01,2.2623e+01
2.6000e+01,1.0000e+00,2.5316e+00,-1.8894e+05,-1.8895e+05,-2.5987e-02,-1.8895e+05,8.7310e-02,7.6269e+00,1.7370e+05,6.0370e+01,-1.0829e-01,-7.6618e-01,3.9075e+00,9.9348e-01,2.3052e+01
2.7000e+01,1.0000e+00,2.6265e+00,-1.8887e+05,-1.8888e+05,-2.6987e-02,-1.8888e+05,8.7316e-02,7.6279e+00,1.7368e+05,6.2892e+01,3.4606e-01,-1.7251e+00,3.7824e+00,6.0790e-01,2.2761e+01
2.8000e+01,1.0000e+00,2.7211e+00,-1.8886e+05,-1.8887e+05,-2.7986e-02,-1.8887e+05,8.7321e-02,7.6287e+00,1.7361e+05,6.5133e+01,-3.6224e-01,-1.0565e+00,3.6293e+00,7.9690e-01,2.2115e+01
2.9000e+01,1.0000e+00,2.8155e+00,-1.8872e+05,-1.8873e+05,-2.8986e-02,-1.8873e+05,8.7327e-02,7.6299e+00,1.7360e+05,6.7036e+01,6.9708e-02,-6.6599e-01,3.7954e+00,8.4669e-01,2.2714e+01
3.0000e+01,1.0000e+00,2.9098e+00,-1.8871e+05,-1.8871e+05,-2.9985e-02,-1.8871e+05,8.7333e-02,7.6308e+00,1.7346e+05,6.9257e+01,4.3557e-01,-1.5639e+00,3.8903e+00,3.6590e+00,2.2039e+01
3.1000e+01,1.0000e+00,3.0039e+00,-1.8864e+05,-1.8864e+05,-3.0985e-02,-1.8864e+05,8.7339e-02,7.6319e+00,1.7344e+05,7.1472e+01,3.1568e-01,-5.3953e-01,3.8015e+00,5.8500e-01,2.2711e+01
3.2000e+01,1.0000e+00,3.0978e+00,-1.8863e+05,-1.8864e+05,-3.1984e-02,-1.8864e+05,8.7310e-02,7.6269e+00,1.7337e+05,7.3378e+01,1.1361e-01,-8.0450e-01,3.8834e+00,5.4134e-01,2.3244e+01
3.3000e+01,1.0000e+00,3.1915e+00,-1.8862e+05,-1.8863e+05,-3.2984e-02,-1.8863e+05,8.7247e-02,7.6158e+00,1.7337e+05,7.5564e+01,-1.5971e-01,-1.2823e+00,3.9680e+00,7.0812e-01,2.3814e+01
3.4000e+01,1.0000e+00,3.2850e+00,-1.8860e+05,-1.8861e+05,-3.3983e-02,-1.8861e+05,8.7356e-02,7.6349e+00,1.7336e+05,7.7447e+01,-3.0123e-01,-1.3341e+00,3.8119e+00,3.3900e+00,2.2489e+01
3.5000e+01,1.0000e+00,3.3784e+00,-1.8857e+05,-1.8857e+05,-3.4983e-02,-1.8857e+05,8.7362e-02,7.6359e+00,1.7334e+05,7.9962e+01,-3.4474e-01,-1.4585e+00,3.8877e+00,7.3778e-01,2.3637e+01
3.6000e+01,2.0000e+00,3.4682e+00,-1.8854e+05,-1.8855e+05,-3.5982e-02,-1.8855e+05,8.7367e-02,7.6369e+00,1.7330e+05,8.4713e+01,4.2392e-01,-8.4390e-01,3.7391e+00,1.1449e+00,2.2746e+01
3.7000e+01,1.0000e+00,3.5611e+00,-1.8842e+05,-1.8843e+05,-3.6982e-02,-1.8843e+05,8.7373e-02,7.6379e+00,1.7328e+05,8.7263e+01,-4.6069e-01,-1.3523e+00,3.6357e+00,2.1694e+00,2.2531e+01
3.8000e+01,1.0000e+00,3.6538e+00,-1.8840e+05,-1.8841e+05,-3.7981e-02,-1.8841e+05,8.7379e-02,7.6388e+00,1.7316e+05,8.9807e+01,-7.8392e-02,-6.0175e-01,3.6691e+00,2.2814e+00,2.2175e+01
3.9000e+01,1.0000e+00,3.7464e+00,-1.8840e+05,-1.8841e+05,-3.8981e-02,-1.8841e+05,8.1382e-02,6.6263e+00,1.7314e+05,9.2173e+01,1.9635e-02,-1.6883e+00,3.6877e+00,1.1983e+00,2.2832e+01
4.0000e+01,1.0000e+00,3.8388e+00,-1.8833e+05,-1.8833e+05,-3.9980e-02,-1.8833e+05,8.7390e-02,7.6409e+00,1.7314e+05,9.4444e+01,3.8739e-01,-1.9449e+00,3.8540e+00,7.2669e-01,2.3746e+01
4.1000e+01,1.0000e+00,3.9310e+00,-1.8830e+05,-1.8831e+05,-4.0980e-02,-1.8831e+05,8.7396e-02,7.6419e+00,1.7306e+05,9.6662e+01,-4.0187e-01,-1.3427e+00,3.8687e+00,3.0382e-01,2.3865e+01
4.2000e+01,1.0000e+00,4.0230e+00,-1.8824e+05,-1.8825e+05,-4.1979e-02,-1.8825e+05,8.7402e-02,7.6429e+00,1.7304e+05,9.8881e+01,4.1558e-01,-1.7334e+00,3.9553e+00,3.3065e+00,2.2852e+01
4.3000e+01,1.0000e+00,4.1148e+00,-1.8815e+05,-1.8816e+05,-4.2979e-02,-1.8816e+05,8.7407e-02,7.6439e+00,1.7298e+05,1.0142e+02,2.6727e-02,-1.0554e+00,3.7038e+00,3.2416e+00,2.2136e+01
4.4000e+01,1.0000e+00,4.2065e+00,-1.8810e+05,-1.8811e+05,-4.3978e-02,-1.8811e+05,8.7413e-02,7.6449e+00,1.7289e+05,1.0331e+02,3.1960e-01,-1.9937e+00,3.7215e+00,9.1797e-01,2.7881e+01
4.5000e+01,1.0000e+00,4.2980e+00,-1.8809e+05,-1.8810e+05,-4.4978e-02,-1.8810e+05,8.7419e-02,7.6458e+00,1.7284e+05,1.0598e+02,4.5324e-01,-6.7192e-01,3.4482e+00,2.5586e-01,2.7776e+01
4.6000e+01,1.0000e+00,4.3893e+00,-1.8808e+05,-1.8809e+05,-4.5977e-02,-1.8809e+05,8.6996e-02,7.5721e+00,1.7283e+05,1.0819e+02,4.7406e-01,-8.6868e-01,3.7917e+00,2.8474e-01,2.3715e+01
4.7000e+01,1.0000e+00,4.4805e+00,-1.8808e+05,-1.8809e+05,-4.6977e-02,-1.8809e+05,8.0977e-02,6.5606e+00,1.7282e+05,1.1039e+02,2.0771e-01,-6.1074e-01,3.7476e+00,1.6964e+00,2.3091e+01
4.8000e+01,1.0000e+00,4.5714e+00,-1.8805e+05,-1.8806e+05,-4.7976e-02,-1.8806e+05,8.7436e-02,7.6489e+00,1.7282e+05,1.1258e+02,3.0572e-01,-1.2736e+00,3.6917e+00,8.4589e-01,2.3318e+01
4.9000e+01,1.0000e+00,4.6622e+00,-1.8805e+05,-1.8806e+05,-4.8976e-02,-1.8806e+05,8.1197e-02,6.5962e+00,1.7279e+05,1.1478e+02,2.8715e-01,-5.5335e-01,3.9262e+00,7.8197e-01,2.7475e+01
5.0000e+01,1.0000e+00,4.7529e+00,-1.8803e+05,-1.8804e+05,-4.9975e-02,-1.8804e+05,8.7447e-02,7.6509e+00,1.7279e+05,1.1705e+02,1.3464e-01,-1.5362e+00,3.9173e+00,2.9709e-01,2.7943e+01
5.1000e+01,1.0000e+00,4.8433e+00,-1.8794e+05,-1.8795e+05,-5.0975e-02,-1.8795e+05,8.7453e-02,7.6519e+00,1.7277e+05,1.1925e+02,-1.7681e-01,-1.1143e+00,3.6347e+00,1.5066e+00,2.3038e+01
5.2000e+01,1.0000e+00,4.9336e+00,-1.8793e+05,-1.8794e+05,-5.1974e-02,-1.8794e+05,8.7458e-02,7.6528e+00,1.7268e+05,1.2177e+02,3.4602e-01,-1.2900e+00,3.7564e+00,1.2074e+00,2.3825e+01
5.3000e+01,1.0000e+00,5.0237e+00,-1.8791e+05,-1.8792e+05,-5.2974e-02,-1.8792e+05,8.7465e-02,7.6539e+00,1.7267e+05,1.2432e+02,-4.9118e-01,-1.0704e+00,3.7809e+00,1.1417e+00,2.3933e+01
5.4000e+01,1.0000e+00,5.1136e+00,-1.8781e+05,-1.8782e+05,-5.3973e-02,-1.8782e+05,8.7470e-02,7.6549e+00,1.7265e+05,1.2653e+02,3.2831e-01,-1.0741e+00,3.9240e+00,1.5674e+00,2.7074e+01
5.5000e+01,1.0000e+00,5.2034e+00,-1.8778e+05,-1.8779e+05,-5.4973e-02,-1.8779e+05,8.7476e-02,7.6559e+00,1.7255e+05,1.2873e+02,-2.8477e-01,-1.9724e+00,3.6575e+00,6.4490e-01,2.3512e+01
5.6000e+01,1.0000e+00,5.2930e+00,-1.8777e+05,-1.8778e+05,-5.5972e-02,-1.8778e+05,8.7480e-02,7.6566e+00,1.7252e+05,1.3125e+02,4.3391e-01,-1.3619e+00,3.4590e+00,6.4678e-01,2.2558e+01
5.7000e+01,1.0000e+00,5.3824e+00,-1.8773e+05,-1.8774e+05,-5.6972e-02,-1.8774e+05,8.7487e-02,7.6579e+00,1.7251e+05,1.3376e+02,3.6372e-01,-1.3918e+00,3.2413e+00,7.0512e-01,2.7896e+01
5.8000e+01,2.0000e+00,5.4665e+00,-1.8767e+05,-1.8768e+05,-5.7971e-02,-1.8768e+05,8.7493e-02,7.6589e+00,1.7247e+05,1.3864e+02,-4.8602e-01,-1.0865e+00,3.9714e+00,1.1981e+00,2.5523e+01
5.9000e+01,1.0000e+00,5.5556e+00,-1.8766e+05,-1.8766e+05,-5.8971e-02,-1.8766e+05,8.7498e-02,7.6597e+00,1.7241e+05,1.4052e+02,-4.4698e-01,-1.5594e+00,3.6940e+00,1.8274e+00,2.3804e+01
6.0000e+01,1.0000e+00,5.6444e+00,-1.8764e+05,-1.8765e+05,-5.9970e-02,-1.8765e+05,8.7505e-02,7.6609e+00,1.7240e+05,1.4275e+02,9.6974e-02,-1.0573e+00,3.9566e+00,9.6395e-01,2.6800e+01
6.1000e+01,1.0000e+00,5.7331e+00,-1.8763e+05,-1.8764e+05,-6.0970e-02,-1.8764e+05,8.7409e-02,7.6442e+00,1.7238e+05,1.4526e+02,4.2791e-02,-1.2576e+00,3.5032e+00,1.6090e+00,2.2684e+01
6.2000e+01,1.0000e+00,5.8216e+00,-1.8759e+05,-1.8760e+05,-6.1969e-02,-1.8760e+05,8.7516e-02,7.6629e+00,1.7237e+05,1.4747e+02,1.9214e-01,-1.9356e+00,3.5840e+00,1.9127e+00,2.7619e+01
6.3000e+01,1.0000e+00,5.9099e+00,-1.8759e+05,-1.8760e+05,-6.2969e-02,-1.8759e+05,8.4400e-02,7.1269e+00,1.7233e+05,1.5004e+02,-4.7202e-01,-7.0461e-01,3.9966e+00,1.6940e+00,2.7102e+01
6.4000e+01,1.0000e+00,5.9981e+00,-1.8758e+05,-1.8759e+05,-6.3968e-02,-1.8759e+05,8.6667e-02,7.5149e+00,1.7233e+05,1.5192e+02,-4.4786e-01,-1.8609e+00,3.7175e+00,9.2394e-01,2.4177e+01
6.5000e+01,1.0000e+00,6.0861e+00,-1.8755e+05,-1.8756e+05,-6.4968e-02,-1.8756e+05,8.7533e-02,7.6659e+00,1.7232e+05,1.5410e+02,-2.4755e-02,-1.3556e+00,3.3838e+00,9.0649e-01,2.2096e+01
6.6000e+01,1.0000e+00,6.1740e+00,-1.8754e+05,-1.8754e+05,-6.5967e-02,-1.8754e+05,8.7539e-02,7.6669e+00,1.7229e+05,1.5598e+02,1.1721e-02,-7.3458e-01,3.9839e+00,3.1907e+00,2.3713e+01
6.7000e+01,1.0000e+00,6.2617e+00,-1.8753e+05,-1.8754e+05,-6.6967e-02,-1.8754e+05,8.1155e-02,6.5894e+00,1.7227e+05,1.5848e+02,-3.6100e-01,-6.0656e-01,3.4675e+00,2.3534e+00,2.2059e+01
6.8000e+01,1.0000e+00,6.3492e+00,-1.8753e+05,-1.8753e+05,-6.7966e-02,-1.8753e+05,8.7456e-02,7.6524e+00,1.7227e+05,1.6105e+02,1.6622e-01,-1.6768e+00,3.7962e+00,1.3832e+00,2.6744e+01
6.9000e+01,1.0000e+00,6.4366e+00,-1.8751e+05,-1.8752e+05,-6.8966e-02,-1.8752e+05,8.7556e-02,7.6698e+00,1.7227e+05,1.6359e+02,-3.0482e-01,-1.9139e+00,3.7869e+00,4.1703e+00,2.2954e+01
7.0000e+01,1.0000e+00,6.5238e+00,-1.8751e+05,-1.8752e+05,-6.9965e-02,-1.8752e+05,8.2017e-02,6.7302e+00,1.7225e+05,1.6587e+02,-3.6822e-01,-6.0923e-01,3.5695e+00,2.0244e+00,2.2843e+01
7.1000e+01,1.0000e+00,6.6108e+00,-1.8750e+05,-1.8751e+05,-7.0965e-02,-1.8751e+05,8.7567e-02,7.6719e+00,1.7225e+05,1.6809e+02,-1.7475e-02,-1.8654e+00,3.5498e+00,1.5669e+00,2.3209e+01
7.2000e+01,1.0000e+00,6.6977e+00,-1.8746e+05,-1.8747e+05,-7.1964e-02,-1.8747e+05,8.7573e-02,7.6729e+00,1.7224e+05,1.7041e+02,6.7081e-02,-7.7248e-01,3.8475e+00,1.0452e+00,2.6277e+01
7.3000e+01,1.0000e+00,6.7844e+00,-1.8745e+05,-1.8746e+05,-7.2964e-02,-1.8746e+05,8.7440e-02,7.6496e+00,1.7220e+05,1.7293e+02,4.7905e-01,-1.9096e+00,3.2873e+00,9.7695e-01,2.7172e+01
7.4000e+01,1.0000e+00,6.8709e+00,-1.8741e+05,-1.8742e+05,-7.3963e-02,-1.8742e+05,8.7584e-02,7.6749e+00,1.7219e+05,1.7513e+02,2.1661e-01,-1.2789e+00,3.6820e+00,2.5894e+00,2.7898e+01
7.5000e+01,1.0000e+00,6.9573e+00,-1.8740e+05,-1.8741e+05,-7.4963e-02,-1.8741e+05,8.7588e-02,7.6755e+00,1.7215e+05,1.7714e+02,2.0458e-01,-1.6718e+00,3.8122e+00,2.2665e+00,2.7456e+01
7.6000e+01,1.0000e+00,7.0436e+00,-1.8738e+05,-1.8739e+05,-7.5962e-02,-1.8739e+05,8.7596e-02,7.6769e+00,1.7214e+05,1.7932e+02,-6.9539e-02,-7.3622e-01,3.5659e+00,2.0307e+00,2.3000e+01
7.7000e+01,1.0000e+00,7.1296e+00,-1.8736e+05,-1.8737e+05,-7.6962e-02,-1.8737e+05,8.7602e-02,7.6779e+00,1.7212e+05,1.8149e+02,2.0755e-01,-1.4338e+00,1.5385e+00,1.7481e+00,2.7447e+01
7.8000e+01,1.0000e+00,7.2155e+00,-1.8736e+05,-1.8737e+05,-7.7961e-02,-1.8737e+05,8.5778e-02,7.3616e+00,1.7210e+05,1.8397e+02,-2.4939e-01,-1.1255e+00,3.5888e+00,1.3077e+00,2.3576e+01
7.9000e+01,1.0000e+00,7.3013e+00,-1.8736e+05,-1.8736e+05,-7.8961e-02,-1.8736e+05,8.4563e-02,7.1545e+00,1.7210e+05,1.8614e+02,-3.3289e-01,-1.6461e+00,3.8771e+00,2.9529e+00,2.4346e+01
8.0000e+01,1.0000e+00,7.3869e+00,-1.8736e+05,-1.8736e+05,-7.9960e-02,-1.8736e+05,8.0004e-02,6.4038e+00,1.7209e+05,1.8878e+02,-6.0596e-02,-1.0560e+00,3.8126e+00,1.8492e+00,2.6915e+01
8.1000e+01,1.0000e+00,7.4723e+00,-1.8735e+05,-1.8736e+05,-8.0960e-02,-1.8736e+05,8.7465e-02,7.6540e+00,1.7209e+05,1.9095e+02,-4.2384e-01,-1.2176e+00,3.9602e+00,2.1788e+00,2.5815e+01
8.2000e+01,1.0000e+00,7.5576e+00,-1.8734e+05,-1.8735e+05,-8.1959e-02,-1.8735e+05,8.6093e-02,7.4156e+00,1.7209e+05,1.9284e+02,2.8242e-01,-1.4763e+00,3.3742e+00,3.6927e-01,2.2469e+01
8.3000e+01,1.0000e+00,7.6427e+00,-1.8734e+05,-1.8735e+05,-8.2959e-02,-1.8735e+05,8.3664e-02,7.0032e+00,1.7208e+05,1.9536e+02,-3.0657e-01,-8.8993e-01,3.8918e+00,2.6279e+00,2.4580e+01
8.4000e+01,1.0000e+00,7.7277e+00,-1.8734e+05,-1.8735e+05,-8.3958e-02,-1.8735e+05,8.4959e-02,7.2216e+00,1.7208e+05,1.9730e+02,3.5323e-02,-1.0850e+00,3.6286e+00,2.1088e+00,2.3568e+01
8.5000e+01,1.0000e+00,7.8125e+00,-1.8733e+05,-1.8733e+05,-8.4958e-02,-1.8733e+05,8.7647e-02,7.6858e+00,1.7208e+05,1.9982e+02,-3.3576e-02,-1.9358e+00,3.6464e+00,2.1236e+00,2.7565e+01
8.6000e+01,2.0000e+00,7.8899e+00,-1.8732e+05,-1.8733e+05,-8.5957e-02,-1.8733e+05,8.7622e-02,7.6815e+00,1.7207e+05,2.0427e+02,5.9332e-02,-1.5066e+00,3.5815e+00,1.3013e+00,2.3728e+01
8.7000e+01,1.0000e+00,7.9743e+00,-1.8732e+05,-1.8733e+05,-8.6957e-02,-1.8733e+05,8.1141e-02,6.5871e+00,1.7206e+05,2.0649e+02,-2.3835e-01,-6.5996e-01,3.5561e+00,1.3821e+00,2.3241e+01
8.8000e+01,1.0000e+00,8.0586e+00,-1.8732e+05,-1.8732e+05,-8.7956e-02,-1.8732e+05,7.9701e-02,6.3554e+00,1.7206e+05,2.0869e+02,-2.8052e-01,-1.9532e+00,3.8069e+00,1.0045e+00,2.6982e+01
8.9000e+01,2.0000e+00,8.1353e+00,-1.8731e+05,-1.8732e+05,-8.8956e-02,-1.8732e+05,8.7572e-02,7.6726e+00,1.7206e+05,2.1315e+02,3.7228e-01,-1.3895e+00,1.7717e+00,2.4374e+00,2.7893e+01
9.0000e+01,1.0000e+00,8.2192e+00,-1.8731e+05,-1.8731e+05,-8.9955e-02,-1.8731e+05,8.5672e-02,7.3434e+00,1.7205e+05,2.1539e+02,-7.3785e-02,-1.2170e+00,3.8669e+00,2.6226e+00,2.4251e+01
9.1000e+01,1.0000e+00,8.3029e+00,-1.8731e+05,-1.8731e+05,-9.0955e-02,-1.8731e+05,8.2893e-02,6.8748e+00,1.7205e+05,2.1756e+02,-4.3600e-01,-1.2412e+00,3.8336e+00,8.2991e-01,2.5417e+01
9.2000e+01,1.0000e+00,8.3865e+00,-1.8728e+05,-1.8729e+05,-9.1954e-02,-1.8729e+05,8.7687e-02,7.6929e+00,1.7204e+05,2.2000e+02,-2.1719e-01,-1.6373e+00,3.6784e+00,1.8988e+00,2.7328e+01
9.3000e+01,1.0000e+00,8.4699e+00,-1.8728e+05,-1.8729e+05,-9.2954e-02,-1.8729e+05,8.6713e-02,7.5229e+00,1.7202e+05,2.2210e+02,2.8063e-01,-7.6776e-01,3.8835e+00,3.0888e+00,2.3740e+01
9.4000e+01,1.0000e+00,8.5532e+00,-1.8723e+05,-1.8724e+05,-9.3953e-02,-1.8724e+05,8.7698e-02,7.6949e+00,1.7202e+05,2.2451e+02,-2.4010e-01,-9.9983e-01,3.8009e+00,4.3191e+00,2.3059e+01
9.5000e+01,1.0000e+00,8.6364e+00,-1.8722e+05,-1.8722e+05,-9.4953e-02,-1.8722e+05,8.7704e-02,7.6958e+00,1.7197e+05,2.2665e+02,4.8515e-02,-1.5623e+00,3.5072e+00,2.3218e+00,2.7740e+01
9.6000e+01,1.0000e+00,8.7193e+00,-1.8721e+05,-1.8722e+05,-9.5952e-02,-1.8722e+05,8.6605e-02,7.5042e+00,1.7195e+05,2.2885e+02,3.6913e-01,-1.3457e+00,3.5054e+00,8.0446e-01,2.6226e+01
9.7000e+01,1.0000e+00,8.8022e+00,-1.8721e+05,-1.8722e+05,-9.6952e-02,-1.8722e+05,8.3927e-02,7.0473e+00,1.7195e+05,2.3130e+02,4.4871e-01,-1.6625e+00,1.8497e+00,9.6416e-01,2.7941e+01
9.8000e+01,1.0000e+00,8.8849e+00,-1.8720e+05,-1.8721e+05,-9.7951e-02,-1.8721e+05,8.7703e-02,7.6956e+00,1.7195e+05,2.3374e+02,4.9588e-01,-1.0052e+00,3.5448e+00,1.4300e+00,2.3752e+01
9.9000e+01,2.0000e+00,8.9593e+00,-1.8717e+05,-1.8718e+05,-9.8951e-02,-1.8718e+05,8.7727e-02,7.6999e+00,1.7194e+05,2.3802e+02,4.4089e-02,-8.4878e-01,3.9290e+00,3.7904e+00,2.3645e+01
1.0000e+02,1.0000e+00,9.0416e+00,-1.8717e+05,-1.8718e+05,-9.9950e-02,-1.8718e+05,8.6163e-02,7.4277e+00,1.7191e+05,2.3981e+02,3.8262e-01,-7.4267e-01,1.8767e+00,2.4967e+00,2.7799e+01
1.0100e+02,1.0000e+00,9.1238e+00,-1.8714e+05,-1.8715e+05,-1.0095e-01,-1.8715e+05,8.7738e-02,7.7019e+00,1.7191e+05,2.4158e+02,5.6029e-02,-5.8048e-01,3.5802e+00,3.0094e+00,2.2289e+01
1.0200e+02,1.0000e+00,9.2058e+00,-1.8713e+05,-1.8714e+05,-1.0195e-01,-1.8714e+05,8.7711e-02,7.6971e+00,1.7188e+05,2.4384e+02,-3.3677e-01,-1.4398e+00,3.6749e+00,2.5477e+00,2.3972e+01
1.0300e+02,1.0000e+00,9.2876e+00,-1.8711e+05,-1.8712e+05,-1.0295e-01,-1.8712e+05,8.7750e-02,7.7038e+00,1.7187e+05,2.4564e+02,3.1035e-01,-5.5385e-01,3.8943e+00,2.9967e+00,2.3869e+01
