nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau
2.0000e+03,1.8000e+02,3.0000e+00,3.2316e+01,-1.0083e+06,-1.0083e+06,-5.9900e-01,-inf,1.5258e-01,6.9959e+00,5.7492e+05,6.2841e+03,-2.3255e-01,-1.1234e+00,2.7629e+00,1.1411e+01
2.0000e+03,1.8100e+02,2.0000e+00,3.2379e+01,-1.0082e+06,-1.0082e+06,-6.0233e-01,-inf,1.5262e-01,6.9993e+00,5.7471e+05,6.3048e+03,-2.0829e-01,-1.1346e+00,5.6530e+00,1.4009e+01
2.0000e+03,1.8200e+02,2.0000e+00,3.2442e+01,-1.0080e+06,-1.0080e+06,-6.0566e-01,-inf,1.5265e-01,7.0026e+00,5.7462e+05,6.3256e+03,-2.3155e-02,-5.8001e-02,3.2302e+00,9.4737e-01
2.0000e+03,1.8300e+02,1.0000e+00,3.2562e+01,-1.0079e+06,-1.0079e+06,-6.0899e-01,-inf,1.5269e-01,7.0060e+00,5.7442e+05,6.3391e+03,-1.1414e+00,-5.1094e-01,5.8351e+00,3.2153e+00
2.0000e+03,1.8400e+02,1.0000e+00,3.2682e+01,-1.0078e+06,-1.0078e+06,-6.1231e-01,-inf,1.5273e-01,7.0092e+00,5.7432e+05,6.3516e+03,-2.3703e-01,-4.1093e-01,5.9286e+00,2.9850e+00
2.0000e+03,1.8500e+02,1.0000e+00,3.2801e+01,-1.0074e+06,-1.0074e+06,-6.1564e-01,-inf,1.5276e-01,7.0126e+00,5.7415e+05,6.3648e+03,-1.3586e+00,-1.6848e+00,2.8078e+00,5.7444e+00
2.0000e+03,1.8600e+02,2.0000e+00,3.2862e+01,-1.0072e+06,-1.0072e+06,-6.1897e-01,-inf,1.5280e-01,7.0159e+00,5.7382e+05,6.3874e+03,3.7053e-01,-3.7915e-01,2.9417e+00,1.1788e+01
2.0000e+03,1.8700e+02,2.0000e+00,3.2923e+01,-1.0068e+06,-1.0068e+06,-6.2230e-01,-inf,1.5284e-01,7.0193e+00,5.7362e+05,6.4133e+03,-1.4956e+00,-1.9161e+00,2.7089e+00,1.2005e+01
2.0000e+03,1.8800e+02,3.0000e+00,3.2925e+01,-1.0068e+06,-1.0068e+06,-6.2562e-01,-inf,1.5287e-01,7.0225e+00,5.7323e+05,6.4553e+03,-1.9138e-02,-8.7141e-01,5.7293e+00,9.1623e+00
2.0000e+03,1.8900e+02,4.0000e+00,3.2870e+01,-1.0063e+06,-1.0063e+06,-6.2895e-01,-inf,1.5291e-01,7.0259e+00,5.7320e+05,6.5110e+03,2.2996e-01,-5.7946e-01,2.8532e+00,1.7116e+01
2.0000e+03,1.9000e+02,1.0000e+00,3.2986e+01,-1.0059e+06,-1.0059e+06,-6.3228e-01,-inf,1.5294e-01,7.0292e+00,5.7274e+05,6.5227e+03,-6.8159e-01,-5.4401e-01,2.8605e+00,7.7508e+00
2.0000e+03,1.9100e+02,3.0000e+00,3.2988e+01,-1.0057e+06,-1.0057e+06,-6.3561e-01,-inf,1.5298e-01,7.0326e+00,5.7228e+05,6.5580e+03,-1.3270e+00,-4.9397e-01,5.7114e+00,6.3786e+00
2.0000e+03,1.9200e+02,2.0000e+00,3.3046e+01,-1.0056e+06,-1.0056e+06,-6.3894e-01,-inf,1.5302e-01,7.0359e+00,5.7209e+05,6.5821e+03,2.7846e-01,-1.8955e+00,5.9159e+00,2.9889e+00
2.0000e+03,1.9300e+02,2.0000e+00,3.3105e+01,-1.0047e+06,-1.0047e+06,-6.4226e-01,-inf,1.5305e-01,7.0392e+00,5.7199e+05,6.6038e+03,-1.0044e+00,-1.9100e+00,5.5273e+00,1.6711e+01
2.0000e+03,1.9400e+02,1.0000e+00,3.3219e+01,-1.0036e+06,-1.0036e+06,-6.4559e-01,-inf,1.5309e-01,7.0425e+00,5.7111e+05,6.6152e+03,-1.3723e+00,-1.1465e+00,5.5302e+00,1.4391e+01
2.0000e+03,1.9500e+02,2.0000e+00,3.3276e+01,-1.0035e+06,-1.0035e+06,-6.4892e-01,-inf,1.5312e-01,7.0459e+00,5.7002e+05,6.6389e+03,-1.2450e+00,-1.7743e+00,5.6521e+00,4.8636e+00
2.0000e+03,1.9600e+02,4.0000e+00,3.3220e+01,-1.0030e+06,-1.0030e+06,-6.5225e-01,-inf,1.5316e-01,7.0492e+00,5.6993e+05,6.6841e+03,-1.3612e+00,-8.9919e-01,2.7730e+00,1.4399e+01
2.0000e+03,1.9700e+02,4.0000e+00,3.3165e+01,-1.0029e+06,-1.0029e+06,-6.5557e-01,-inf,1.5320e-01,7.0525e+00,5.6935e+05,6.7319e+03,-1.2355e+00,-5.1038e-02,2.9032e+00,1.5231e+01
2.0000e+03,1.9800e+02,1.0000e+00,3.3277e+01,-1.0028e+06,-1.0028e+06,-6.5890e-01,-inf,1.5323e-01,7.0558e+00,5.6928e+05,6.7427e+03,-6.7668e-01,-1.6449e+00,2.7616e+00,1.5018e+01
2.0000e+03,1.9900e+02,2.0000e+00,3.3333e+01,-1.0027e+06,-1.0027e+06,-6.6223e-01,-inf,1.5327e-01,7.0592e+00,5.6915e+05,6.7647e+03,-3.0575e-01,-1.6883e-01,2.8886e+00,1.9644e+01
2.0000e+03,2.0000e+02,1.0000e+00,3.3445e+01,-1.0024e+06,-1.0024e+06,-6.6556e-01,-inf,1.5331e-01,7.0625e+00,5.6908e+05,6.7787e+03,1.4453e-01,-3.8517e-01,2.9581e+00,1.2802e+01
2.0000e+03,2.0100e+02,2.0000e+00,3.3500e+01,-1.0022e+06,-1.0023e+06,-6.6889e-01,-inf,1.5334e-01,7.0658e+00,5.6876e+05,6.8039e+03,-5.4723e-01,-1.4327e+00,2.7691e+00,1.5567e+01
2.0000e+03,2.0200e+02,3.0000e+00,3.3499e+01,-1.0019e+06,-1.0020e+06,-6.7221e-01,-inf,1.5338e-01,7.0691e+00,5.6864e+05,6.8404e+03,-1.2835e+00,-5.1673e-01,2.9174e+00,7.0380e+00
2.0000e+03,2.0300e+02,1.0000e+00,3.3609e+01,-1.0018e+06,-1.0018e+06,-6.7554e-01,-inf,1.5341e-01,7.0725e+00,5.6835e+05,6.8518e+03,-4.4552e-01,-1.6047e+00,2.8285e+00,1.0070e+01
2.0000e+03,2.0400e+02,1.0000e+00,3.3719e+01,-1.0018e+06,-1.0018e+06,-6.7887e-01,-inf,1.5345e-01,7.0754e+00,5.6818e+05,6.8621e+03,-4.2897e-01,-1.9086e+00,2.7699e+00,1.6876e+01
2.0000e+03,2.0500e+02,1.0000e+00,3.3828e+01,-1.0016e+06,-1.0016e+06,-6.8220e-01,-inf,1.5349e-01,7.0792e+00,5.6817e+05,6.8706e+03,-7.1942e-01,-7.5475e-01,5.5822e+00,1.0067e+01
2.0000e+03,2.0600e+02,2.0000e+00,3.3882e+01,-1.0010e+06,-1.0010e+06,-6.8552e-01,-inf,1.5352e-01,7.0824e+00,5.6801e+05,6.8922e+03,-7.3779e-02,-1.3290e+00,2.8385e+00,1.5317e+01
2.0000e+03,2.0700e+02,1.0000e+00,3.3990e+01,-1.0009e+06,-1.0009e+06,-6.8885e-01,-inf,1.5356e-01,7.0858e+00,5.6735e+05,6.9031e+03,-3.4009e-01,-5.4525e-01,5.6520e+00,8.1395e+00
2.0000e+03,2.0800e+02,1.0000e+00,3.4098e+01,-1.0007e+06,-1.0007e+06,-6.9218e-01,-inf,1.5359e-01,7.0891e+00,5.6726e+05,6.9135e+03,-6.2501e-01,-5.8149e-02,5.8693e+00,2.7224e+00
2.0000e+03,2.0900e+02,2.0000e+00,3.4150e+01,-1.0006e+06,-1.0006e+06,-6.9551e-01,-inf,1.5363e-01,7.0925e+00,5.6712e+05,6.9394e+03,-2.4594e-01,-9.0343e-01,5.5880e+00,1.0624e+01
2.0000e+03,2.1000e+02,1.0000e+00,3.4258e+01,-9.9931e+05,-9.9932e+05,-6.9884e-01,-9.9932e+05,1.5367e-01,7.0957e+00,5.6698e+05,6.9508e+03,-2.4057e-01,-1.8809e+00,2.9844e+00,5.6562e+00
2.0000e+03,2.1100e+02,1.0000e+00,3.4365e+01,-9.9875e+05,-9.9876e+05,-7.0216e-01,-9.9876e+05,1.5370e-01,7.0991e+00,5.6571e+05,6.9617e+03,8.6032e-02,-1.9010e+00,5.5817e+00,1.1070e+01
2.0000e+03,2.1200e+02,1.0000e+00,3.4472e+01,-9.9864e+05,-9.9865e+05,-7.0549e-01,-9.9865e+05,1.5374e-01,7.1024e+00,5.6515e+05,6.9728e+03,-1.3704e+00,-1.3896e+00,5.4704e+00,1.1816e+01
2.0000e+03,2.1300e+02,3.0000e+00,3.4466e+01,-9.9844e+05,-9.9845e+05,-7.0882e-01,-9.9845e+05,1.5377e-01,7.1058e+00,5.6504e+05,7.0048e+03,-5.5900e-01,-1.5989e+00,3.0428e+00,3.6330e+00
2.0000e+03,2.1400e+02,2.0000e+00,3.4516e+01,-9.9811e+05,-9.9812e+05,-7.1215e-01,-9.9812e+05,1.5381e-01,7.1090e+00,5.6484e+05,7.0252e+03,-2.1772e-01,-1.9546e+00,5.4760e+00,1.7705e+01
2.0000e+03,2.1500e+02,1.0000e+00,3.4622e+01,-9.9800e+05,-9.9801e+05,-7.1547e-01,-9.9801e+05,1.5385e-01,7.1124e+00,5.6451e+05,7.0363e+03,-1.3305e+00,-1.3340e+00,5.6421e+00,2.9345e+00
2.0000e+03,2.1600e+02,2.0000e+00,3.4671e+01,-9.9767e+05,-9.9768e+05,-7.1880e-01,-9.9768e+05,1.5388e-01,7.1157e+00,5.6440e+05,7.0608e+03,-5.6944e-01,-7.9234e-01,2.9089e+00,1.0429e+01
2.0000e+03,2.1700e+02,1.0000e+00,3.4776e+01,-9.9760e+05,-9.9761e+05,-7.2213e-01,-9.9761e+05,1.5392e-01,7.1191e+00,5.6407e+05,7.0721e+03,-9.6600e-01,-1.3836e+00,2.8865e+00,9.7029e+00
2.0000e+03,2.1800e+02,2.0000e+00,3.4824e+01,-9.9744e+05,-9.9745e+05,-7.2546e-01,-9.9745e+05,1.5395e-01,7.1223e+00,5.6400e+05,7.0963e+03,-1.4461e+00,-1.6090e-01,3.1943e+00,2.8345e+00
2.0000e+03,2.1900e+02,2.0000e+00,3.4873e+01,-9.9695e+05,-9.9695e+05,-7.2879e-01,-9.9695e+05,1.5399e-01,7.1257e+00,5.6384e+05,7.1175e+03,4.7456e-01,-1.0102e-01,5.7608e+00,1.2841e+01
2.0000e+03,2.2000e+02,1.0000e+00,3.4976e+01,-9.9613e+05,-9.9614e+05,-7.3211e-01,-9.9614e+05,1.5403e-01,7.1290e+00,5.6334e+05,7.1293e+03,1.0430e-01,-1.7125e+00,5.5213e+00,1.4121e+01
2.0000e+03,2.2100e+02,2.0000e+00,3.5024e+01,-9.9565e+05,-9.9565e+05,-7.3544e-01,-9.9565e+05,1.5406e-01,7.1324e+00,5.6253e+05,7.1505e+03,-3.6532e-01,-9.2803e-01,2.9213e+00,1.1777e+01
2.0000e+03,2.2200e+02,1.0000e+00,3.5127e+01,-9.9560e+05,-9.9561e+05,-7.3877e-01,-9.9561e+05,1.5410e-01,7.1357e+00,5.6204e+05,7.1606e+03,3.4336e-01,-8.3620e-01,5.6056e+00,1.2382e+01
2.0000e+03,2.2300e+02,1.0000e+00,3.5229e+01,-9.9533e+05,-9.9534e+05,-7.4210e-01,-9.9534e+05,1.5413e-01,7.1390e+00,5.6200e+05,7.1708e+03,3.7797e-01,-1.6142e+00,5.5642e+00,1.3989e+01
2.0000e+03,2.2400e+02,1.0000e+00,3.5331e+01,-9.9521e+05,-9.9522e+05,-7.4542e-01,-9.9522e+05,1.5417e-01,7.1423e+00,5.6173e+05,7.1823e+03,-6.2956e-01,-4.6397e-01,3.0471e+00,6.8221e+00
2.0000e+03,2.2500e+02,5.0000e+00,3.5211e+01,-9.9467e+05,-9.9468e+05,-7.4875e-01,-9.9468e+05,1.5421e-01,7.1457e+00,5.6161e+05,7.2361e+03,-5.5334e-01,-1.9489e-01,3.1300e+00,6.1527e+00
2.0000e+03,2.2600e+02,1.0000e+00,3.5312e+01,-9.9430e+05,-9.9430e+05,-7.5208e-01,-9.9430e+05,1.5424e-01,7.1491e+00,5.6107e+05,7.2464e+03,2.8672e-01,-3.5510e-01,3.3083e+00,4.2170e+00
2.0000e+03,2.2700e+02,1.0000e+00,3.5413e+01,-9.9382e+05,-9.9383e+05,-7.5541e-01,-9.9383e+05,1.5428e-01,7.1523e+00,5.6069e+05,7.2565e+03,4.2524e-01,-9.6073e-01,3.0390e+00,1.7514e+01
2.0000e+03,2.2800e+02,3.0000e+00,3.5404e+01,-9.9273e+05,-9.9273e+05,-7.5874e-01,-9.9273e+05,1.5431e-01,7.1556e+00,5.6022e+05,7.2888e+03,-1.3964e+00,-9.3894e-01,3.0476e+00,5.5480e+00
2.0000e+03,2.2900e+02,1.0000e+00,3.5504e+01,-9.9237e+05,-9.9238e+05,-7.6206e-01,-9.9238e+05,1.5435e-01,7.1590e+00,5.5912e+05,7.3018e+03,-2.8205e-01,-2.2867e-02,3.1205e+00,1.1786e+01
2.0000e+03,2.3000e+02,1.0000e+00,3.5604e+01,-9.9227e+05,-9.9228e+05,-7.6539e-01,-9.9228e+05,1.5439e-01,7.1624e+00,5.5877e+05,7.3153e+03,-1.0893e+00,-2.3364e-01,5.4791e+00,1.4247e+01
2.0000e+03,2.3100e+02,3.0000e+00,3.5593e+01,-9.9192e+05,-9.9193e+05,-7.6872e-01,-9.9193e+05,1.5442e-01,7.1656e+00,5.5867e+05,7.3519e+03,-1.3316e+00,-3.4807e-01,5.5738e+00,4.9667e+00
2.0000e+03,2.3200e+02,1.0000e+00,3.5692e+01,-9.9185e+05,-9.9186e+05,-7.7205e-01,-9.9186e+05,1.5446e-01,7.1689e+00,5.5832e+05,7.3663e+03,4.0648e-01,-2.2923e-01,5.8964e+00,7.3298e-01
2.0000e+03,2.3300e+02,4.0000e+00,3.5627e+01,-9.9182e+05,-9.9183e+05,-7.7538e-01,-9.9183e+05,1.5449e-01,7.1723e+00,5.5825e+05,7.4121e+03,-9.2670e-01,-1.0152e+00,5.4096e+00,1.0248e+01
2.0000e+03,2.3400e+02,2.0000e+00,3.5671e+01,-9.9115e+05,-9.9116e+05,-7.7870e-01,-9.9116e+05,1.5453e-01,7.1757e+00,5.5822e+05,7.4351e+03,-1.3139e+00,-9.7219e-01,2.9871e+00,9.6574e+00
2.0000e+03,2.3500e+02,1.0000e+00,3.5769e+01,-9.9089e+05,-9.9090e+05,-7.8203e-01,-9.9090e+05,1.5456e-01,7.1790e+00,5.5755e+05,7.4469e+03,-8.5237e-01,-1.8142e+00,2.9211e+00,1.6604e+01
2.0000e+03,2.3600e+02,2.0000e+00,3.5812e+01,-9.9059e+05,-9.9059e+05,-7.8536e-01,-9.9059e+05,1.5460e-01,7.1823e+00,5.5729e+05,7.4691e+03,-8.0519e-01,-1.7429e+00,5.4065e+00,7.8865e+00
2.0000e+03,2.3700e+02,1.0000e+00,3.5909e+01,-9.9031e+05,-9.9032e+05,-7.8869e-01,-9.9032e+05,1.5464e-01,7.1856e+00,5.5698e+05,7.4774e+03,-1.1461e+00,-1.1583e+00,3.1994e+00,2.6378e+00
2.0000e+03,2.3800e+02,2.0000e+00,3.5952e+01,-9.9018e+05,-9.9018e+05,-7.9201e-01,-9.9018e+05,1.5467e-01,7.1890e+00,5.5671e+05,7.4995e+03,1.2751e-02,-1.5439e+00,3.0927e+00,8.2857e+00
2.0000e+03,2.3900e+02,2.0000e+00,3.5994e+01,-9.9010e+05,-9.9011e+05,-7.9534e-01,-9.9011e+05,1.5471e-01,7.1923e+00,5.5657e+05,7.5196e+03,3.3307e-02,-1.5566e+00,5.5338e+00,6.1606e+00
2.0000e+03,2.4000e+02,3.0000e+00,3.5982e+01,-9.8900e+05,-9.8900e+05,-7.9867e-01,-9.8900e+05,1.5474e-01,7.1956e+00,5.5650e+05,7.5567e+03,-9.3155e-02,-7.8641e-02,5.5747e+00,9.9548e+00
2.0000e+03,2.4100e+02,2.0000e+00,3.6024e+01,-9.8899e+05,-9.8900e+05,-8.0200e-01,-9.8900e+05,1.4835e-01,6.6131e+00,5.5539e+05,7.5782e+03,2.3780e-01,-1.2484e+00,3.4056e+00,2.1169e+00
2.0000e+03,2.4200e+02,2.0000e+00,3.6066e+01,-9.8892e+05,-9.8893e+05,-8.0533e-01,-9.8893e+05,1.5481e-01,7.2023e+00,5.5539e+05,7.6017e+03,-5.9244e-01,-1.2120e+00,5.3582e+00,1.1120e+01
2.0000e+03,2.4300e+02,1.0000e+00,3.6161e+01,-9.8880e+05,-9.8881e+05,-8.0865e-01,-9.8881e+05,1.5485e-01,7.2056e+00,5.5532e+05,7.6127e+03,-8.5381e-01,-2.5715e-01,3.0782e+00,1.4725e+01
2.0000e+03,2.4400e+02,2.0000e+00,3.6202e+01,-9.8872e+05,-9.8873e+05,-8.1198e-01,-9.8873e+05,1.5489e-01,7.2089e+00,5.5520e+05,7.6359e+03,-8.0904e-01,-8.1656e-01,3.1453e+00,5.4246e+00
2.0000e+03,2.4500e+02,1.0000e+00,3.6296e+01,-9.8855e+05,-9.8856e+05,-8.1531e-01,-9.8856e+05,1.5492e-01,7.2122e+00,5.5512e+05,7.6477e+03,-1.3821e+00,-1.8418e+00,5.3212e+00,1.0515e+01
2.0000e+03,2.4600e+02,5.0000e+00,3.6176e+01,-9.8831e+05,-9.8831e+05,-8.1864e-01,-9.8831e+05,1.5496e-01,7.2156e+00,5.5495e+05,7.7089e+03,1.8438e-02,-1.5697e-01,5.6984e+00,4.2383e+00
2.0000e+03,2.4700e+02,1.0000e+00,3.6270e+01,-9.8758e+05,-9.8759e+05,-8.2196e-01,-9.8759e+05,1.5499e-01,7.2189e+00,5.5470e+05,7.7176e+03,2.4612e-01,-1.9226e+00,5.4620e+00,9.5777e+00
2.0000e+03,2.4800e+02,1.0000e+00,3.6364e+01,-9.8734e+05,-9.8734e+05,-8.2529e-01,-9.8734e+05,1.5503e-01,7.2223e+00,5.5398e+05,7.7262e+03,2.0520e-01,-8.0409e-01,5.4692e+00,1.0790e+01
2.0000e+03,2.4900e+02,1.0000e+00,3.6457e+01,-9.8719e+05,-9.8719e+05,-8.2862e-01,-9.8719e+05,1.5506e-01,7.2255e+00,5.5373e+05,7.7378e+03,1.4069e-02,-1.0915e+00,5.4706e+00,7.1989e+00
2.0000e+03,2.5000e+02,1.0000e+00,3.6550e+01,-9.8703e+05,-9.8704e+05,-8.3195e-01,-9.8704e+05,1.5510e-01,7.2289e+00,5.5358e+05,7.7493e+03,-6.0518e-01,-1.7872e+00,5.3263e+00,1.0095e+01
2.0000e+03,2.5100e+02,1.0000e+00,3.6642e+01,-9.8701e+05,-9.8702e+05,-8.3528e-01,-9.8702e+05,1.5514e-01,7.2322e+00,5.5343e+05,7.7602e+03,-7.1203e-01,-1.0867e+00,5.3439e+00,9.5700e+00
2.0000e+03,2.5200e+02,4.0000e+00,3.6575e+01,-9.8701e+05,-9.8702e+05,-8.3860e-01,-9.8702e+05,1.4491e-01,6.3104e+00,5.5341e+05,7.8027e+03,-9.2830e-01,-3.5418e-01,3.3737e+00,1.1293e+00
2.0000e+03,2.5300e+02,1.0000e+00,3.6667e+01,-9.8670e+05,-9.8671e+05,-8.4193e-01,-9.8671e+05,1.5521e-01,7.2388e+00,5.5341e+05,7.8128e+03,-1.2887e+00,-8.4543e-01,5.2716e+00,1.9325e+01
2.0000e+03,2.5400e+02,3.0000e+00,3.6652e+01,-9.8669e+05,-9.8670e+05,-8.4526e-01,-9.8670e+05,1.5524e-01,7.2420e+00,5.5310e+05,7.8483e+03,1.4504e-01,-1.3963e-01,5.5103e+00,1.6032e+01
2.0000e+03,2.5500e+02,2.0000e+00,3.6691e+01,-9.8664e+05,-9.8665e+05,-8.4859e-01,-9.8665e+05,1.5528e-01,7.2455e+00,5.5309e+05,7.8727e+03,-8.8520e-01,-1.4032e+00,5.2963e+00,1.1943e+01
2.0000e+03,2.5600e+02,1.0000e+00,3.6782e+01,-9.8663e+05,-9.8664e+05,-8.5191e-01,-9.8664e+05,1.5510e-01,7.2285e+00,5.5304e+05,7.8828e+03,-8.4219e-01,-3.3479e-01,3.2258e+00,5.8316e+00
2.0000e+03,2.5700e+02,1.0000e+00,3.6872e+01,-9.8656e+05,-9.8657e+05,-8.5524e-01,-9.8657e+05,1.5535e-01,7.2521e+00,5.5303e+05,7.8944e+03,-1.3602e+00,-2.2431e-01,5.5295e+00,4.3949e+00
2.0000e+03,2.5800e+02,1.0000e+00,3.6963e+01,-9.8561e+05,-9.8561e+05,-8.5857e-01,-9.8561e+05,1.5539e-01,7.2555e+00,5.5296e+05,7.9051e+03,4.1789e-01,-1.2282e+00,5.6626e+00,2.6576e+00
2.0000e+03,2.5900e+02,4.0000e+00,3.6895e+01,-9.8519e+05,-9.8520e+05,-8.6190e-01,-9.8520e+05,1.5542e-01,7.2588e+00,5.5200e+05,7.9508e+03,-8.3549e-01,-8.6533e-01,5.4982e+00,1.9295e+00
2.0000e+03,2.6000e+02,1.0000e+00,3.6984e+01,-9.8424e+05,-9.8425e+05,-8.6523e-01,-9.8425e+05,1.5546e-01,7.2622e+00,5.5159e+05,7.9627e+03,-6.5578e-01,-2.7337e-01,3.1752e+00,1.1319e+01
2.0000e+03,2.6100e+02,2.0000e+00,3.7021e+01,-9.8408e+05,-9.8408e+05,-8.6855e-01,-9.8408e+05,1.5549e-01,7.2655e+00,5.5064e+05,7.9862e+03,-1.3929e+00,-1.5736e+00,5.2124e+00,1.5347e+01
2.0000e+03,2.6200e+02,3.0000e+00,3.7006e+01,-9.8408e+05,-9.8408e+05,-8.7188e-01,-9.8408e+05,1.4367e-01,6.2023e+00,5.5047e+05,8.0207e+03,2.1295e-01,-5.4441e-01,5.4617e+00,9.4998e+00
2.0000e+03,2.6300e+02,5.0000e+00,3.6886e+01,-9.8406e+05,-9.8407e+05,-8.7521e-01,-9.8407e+05,1.5556e-01,7.2721e+00,5.5047e+05,8.0749e+03,-1.4493e-01,-1.1918e+00,3.0864e+00,1.5494e+01
2.0000e+03,2.6400e+02,3.0000e+00,3.6872e+01,-9.8369e+05,-9.8370e+05,-8.7854e-01,-9.8370e+05,1.5560e-01,7.2755e+00,5.5046e+05,8.1078e+03,-1.1571e-01,-1.8478e+00,3.1492e+00,9.9976e+00
2.0000e+03,2.6500e+02,1.0000e+00,3.6960e+01,-9.8339e+05,-9.8340e+05,-8.8186e-01,-9.8340e+05,1.5564e-01,7.2788e+00,5.5009e+05,8.1184e+03,-1.2490e+00,-3.6485e-02,3.1886e+00,1.8781e+01
2.0000e+03,2.6600e+02,1.0000e+00,3.7047e+01,-9.8338e+05,-9.8339e+05,-8.8519e-01,-9.8339e+05,1.5552e-01,7.2682e+00,5.4979e+05,8.1287e+03,2.8623e-01,-4.4824e-01,3.2458e+00,1.4658e+01
2.0000e+03,2.6700e+02,1.0000e+00,3.7135e+01,-9.8332e+05,-9.8333e+05,-8.8852e-01,-9.8333e+05,1.5571e-01,7.2854e+00,5.4978e+05,8.1388e+03,-8.7085e-02,-1.9365e+00,3.1972e+00,7.4840e+00
2.0000e+03,2.6800e+02,1.0000e+00,3.7222e+01,-9.8314e+05,-9.8314e+05,-8.9185e-01,-9.8314e+05,1.5574e-01,7.2888e+00,5.4972e+05,8.1502e+03,-9.5886e-01,-1.5467e+00,5.2400e+00,1.0917e+01
2.0000e+03,2.6900e+02,3.0000e+00,3.7206e+01,-9.8234e+05,-9.8235e+05,-8.9518e-01,-9.8235e+05,1.5578e-01,7.2921e+00,5.4953e+05,8.1865e+03,-1.0117e+00,-1.6444e+00,3.0823e+00,1.4515e+01
2.0000e+03,2.7000e+02,1.0000e+00,3.7293e+01,-9.8217e+05,-9.8218e+05,-8.9850e-01,-9.8218e+05,1.5581e-01,7.2954e+00,5.4874e+05,8.1953e+03,-5.7422e-01,-3.0563e-01,5.3901e+00,7.4205e+00
2.0000e+03,2.7100e+02,1.0000e+00,3.7379e+01,-9.8210e+05,-9.8210e+05,-9.0183e-01,-9.8210e+05,1.5585e-01,7.2987e+00,5.4857e+05,8.2041e+03,-1.3190e+00,-8.0138e-01,5.4408e+00,1.2465e+00
2.0000e+03,2.7200e+02,1.0000e+00,3.7466e+01,-9.8173e+05,-9.8174e+05,-9.0516e-01,-9.8174e+05,1.5588e-01,7.3021e+00,5.4849e+05,8.2155e+03,-1.3250e+00,-1.4865e+00,5.2006e+00,1.1437e+01
2.0000e+03,2.7300e+02,1.0000e+00,3.7552e+01,-9.8169e+05,-9.8169e+05,-9.0849e-01,-9.8169e+05,1.5592e-01,7.3054e+00,5.4813e+05,8.2269e+03,4.8041e-01,-1.2120e+00,5.5701e+00,3.6005e+00
2.0000e+03,2.7400e+02,6.0000e+00,3.7381e+01,-9.8120e+05,-9.8121e+05,-9.1181e-01,-9.8121e+05,1.5596e-01,7.3088e+00,5.4808e+05,8.2872e+03,-1.1363e+00,-1.1619e+00,3.3938e+00,1.0794e+00
2.0000e+03,2.7500e+02,1.0000e+00,3.7466e+01,-9.8107e+05,-9.8108e+05,-9.1514e-01,-9.8108e+05,1.5599e-01,7.3120e+00,5.4760e+05,8.2996e+03,3.1007e-01,-5.3712e-01,3.3416e+00,9.4923e+00
2.0000e+03,2.7600e+02,1.0000e+00,3.7551e+01,-9.8042e+05,-9.8042e+05,-9.1847e-01,-9.8042e+05,1.5603e-01,7.3154e+00,5.4747e+05,8.3112e+03,2.8670e-01,-1.1028e+00,3.2219e+00,1.6302e+01
2.0000e+03,2.7700e+02,1.0000e+00,3.7636e+01,-9.8021e+05,-9.8021e+05,-9.2180e-01,-9.8021e+05,1.5606e-01,7.3187e+00,5.4681e+05,8.3193e+03,-1.1818e+00,-1.1212e+00,5.1466e+00,1.8509e+01
2.0000e+03,2.7800e+02,1.0000e+00,3.7720e+01,-9.8000e+05,-9.8001e+05,-9.2513e-01,-9.8001e+05,1.5610e-01,7.3221e+00,5.4660e+05,8.3284e+03,-2.9809e-01,-1.9310e+00,3.4649e+00,9.4179e-01
2.0000e+03,2.7900e+02,4.0000e+00,3.7652e+01,-9.7970e+05,-9.7970e+05,-9.2845e-01,-9.7970e+05,1.5613e-01,7.3253e+00,5.4640e+05,8.3773e+03,-5.3568e-01,-4.6384e-01,3.5145e+00,4.0198e-01
2.0000e+03,2.8000e+02,2.0000e+00,3.7685e+01,-9.7968e+05,-9.7969e+05,-9.3178e-01,-9.7969e+05,1.5617e-01,7.3287e+00,5.4609e+05,8.4027e+03,-1.2935e+00,-1.0294e+00,5.3733e+00,1.9088e+00
2.0000e+03,2.8100e+02,1.0000e+00,3.7769e+01,-9.7967e+05,-9.7968e+05,-9.3511e-01,-9.7968e+05,1.5620e-01,7.3320e+00,5.4608e+05,8.4138e+03,-1.4487e+00,-1.2919e+00,3.4140e+00,1.2088e+00
2.0000e+03,2.8200e+02,2.0000e+00,3.7802e+01,-9.7938e+05,-9.7939e+05,-9.3844e-01,-9.7939e+05,1.5624e-01,7.3354e+00,5.4607e+05,8.4399e+03,6.9178e-02,-8.7904e-01,5.3026e+00,1.0484e+01
2.0000e+03,2.8300e+02,3.0000e+00,3.7784e+01,-9.7912e+05,-9.7912e+05,-9.4176e-01,-9.7912e+05,1.5627e-01,7.3386e+00,5.4578e+05,8.4738e+03,-8.5975e-01,-9.4655e-01,5.1486e+00,1.7642e+01
2.0000e+03,2.8400e+02,3.0000e+00,3.7766e+01,-9.7897e+05,-9.7898e+05,-9.4509e-01,-9.7898e+05,1.5631e-01,7.3420e+00,5.4551e+05,8.5047e+03,-6.4045e-01,-1.1673e+00,5.1394e+00,1.8157e+01
