nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,1.0000e+00,1.0000e+00,3.3223e-01,-1.1061e+06,-1.1061e+06,-3.3278e-03,-inf,1.4594e-01,6.4001e+00,inf,4.2832e+00,-1.3737e+00,-1.9194e+00,-1.3965e-01,5.3604e-01,1.6474e+00,1.2401e+00,3.9514e+00,4.4731e+00,4.0932e+00
2.0000e+03,2.0000e+00,1.0000e+00,6.6225e-01,-1.1049e+06,-1.1049e+06,-6.6556e-03,-inf,1.4598e-01,6.4036e+00,inf,8.5266e+00,-1.2320e+00,4.8663e-01,-2.9699e-01,1.0481e+00,2.0557e+00,1.1583e+00,3.8866e+00,4.5780e+00,3.4593e+00
2.0000e+03,3.0000e+00,1.0000e+00,9.9010e-01,-1.1008e+06,-1.1008e+06,-9.9834e-03,-inf,1.4602e-01,6.4069e+00,inf,1.2747e+01,4.4758e-01,-6.6130e-01,3.6626e-01,3.0955e-01,2.1499e+00,3.5469e+00,4.0539e+00,4.4600e+00,2.5288e+00
2.0000e+03,4.0000e+00,1.0000e+00,1.3158e+00,-1.0999e+06,-1.0999e+06,-1.3311e-02,-inf,1.4606e-01,6.4104e+00,inf,1.7096e+01,-1.1895e+00,-1.0770e-01,1.7623e-01,9.6130e-01,1.2394e+00,3.3133e+00,2.5527e+00,4.3550e+00,4.4418e+00
2.0000e+03,5.0000e+00,1.0000e+00,1.6393e+00,-1.0992e+06,-1.0992e+06,-1.6639e-02,-inf,1.4609e-01,6.4136e+00,inf,2.1469e+01,-3.6589e-01,1.5390e-01,-5.1780e-01,6.7655e-01,1.4615e+00,3.5218e+00,1.8942e+00,3.3780e+00,4.5398e+00
2.0000e+03,6.0000e+00,1.0000e+00,1.9608e+00,-1.0970e+06,-1.0970e+06,-1.9967e-02,-inf,1.4613e-01,6.4168e+00,inf,2.5826e+01,-1.2642e+00,7.3441e-02,-3.9954e-01,1.6779e+00,1.8294e+00,1.9017e+00,1.7765e+00,4.4770e+00,4.3271e+00
2.0000e+03,7.0000e+00,1.0000e+00,2.2801e+00,-1.0965e+06,-1.0965e+06,-2.3295e-02,-inf,1.4617e-01,6.4203e+00,inf,2.9947e+01,-1.0629e+00,-9.7165e-01,-5.7449e-01,1.4262e+00,1.5210e+00,1.3417e+00,1.9745e+00,4.4167e+00,4.2469e+00
2.0000e+03,8.0000e+00,1.0000e+00,2.5974e+00,-1.0954e+06,-1.0954e+06,-2.6622e-02,-inf,1.4621e-01,6.4235e+00,inf,3.4145e+01,-2.1838e-01,-1.6213e+00,-2.5779e-01,3.9775e-01,2.9218e+00,3.2116e+00,2.0324e+00,4.3042e+00,3.3353e+00
2.0000e+03,9.0000e+00,1.0000e+00,2.9126e+00,-1.0954e+06,-1.0954e+06,-2.9950e-02,-inf,1.4624e-01,6.4268e+00,inf,3.8387e+01,2.3223e-01,-1.6722e+00,-2.6268e-01,1.3480e+00,3.0623e+00,3.0696e+00,1.9644e+00,4.4529e+00,4.1366e+00
2.0000e+03,1.0000e+01,1.0000e+00,3.2258e+00,-1.0952e+06,-1.0952e+06,-3.3278e-02,-inf,1.4628e-01,6.4302e+00,inf,4.2809e+01,3.6157e-01,-1.1525e+00,-4.4552e-01,1.5450e+00,2.3830e+00,1.8815e+00,3.7890e+00,4.3995e+00,3.9886e+00
2.0000e+03,1.1000e+01,1.0000e+00,3.5370e+00,-1.0952e+06,-1.0952e+06,-3.6606e-02,-inf,1.4632e-01,6.4335e+00,inf,4.6932e+01,-7.7633e-01,-1.7719e+00,-6.3260e-01,1.1104e+00,1.5235e+00,3.6245e+00,3.9955e+00,2.4628e+00,3.3630e+00
2.0000e+03,1.2000e+01,1.0000e+00,3.8462e+00,-1.0934e+06,-1.0934e+06,-3.9933e-02,-inf,1.4636e-01,6.4370e+00,inf,5.1266e+01,-1.2027e+00,1.0838e-02,3.0372e-01,1.1023e+00,1.3778e+00,2.9299e+00,4.1295e+00,3.5147e+00,4.2918e+00
2.0000e+03,1.3000e+01,1.0000e+00,4.1534e+00,-1.0930e+06,-1.0930e+06,-4.3261e-02,-inf,1.4640e-01,6.4402e+00,inf,5.5500e+01,-2.5408e-01,-9.6759e-01,1.6192e-01,3.4578e-01,2.8053e+00,2.8170e+00,1.8536e+00,4.3524e+00,4.0233e+00
2.0000e+03,1.4000e+01,1.0000e+00,4.4586e+00,-1.0930e+06,-1.0930e+06,-4.6589e-02,-inf,1.4643e-01,6.4434e+00,inf,5.9771e+01,-6.7549e-01,3.6155e-01,7.0273e-01,7.2117e-01,2.1262e+00,3.4693e+00,1.9703e+00,4.5906e+00,2.4518e+00
2.0000e+03,1.5000e+01,1.0000e+00,4.7619e+00,-1.0921e+06,-1.0921e+06,-4.9917e-02,-inf,1.4647e-01,6.4469e+00,inf,6.4129e+01,-1.2050e+00,-5.4986e-01,-5.3700e-01,1.3925e+00,2.7828e+00,1.9489e+00,2.4789e+00,4.4303e+00,3.6601e+00
2.0000e+03,1.6000e+01,1.0000e+00,5.0633e+00,-1.0921e+06,-1.0921e+06,-5.3245e-02,-inf,1.4651e-01,6.4501e+00,inf,6.8276e+01,-8.3325e-01,-7.0464e-01,2.4099e-01,3.3189e-01,2.0770e+00,3.2606e+00,4.0137e+00,3.8424e+00,2.2575e+00
2.0000e+03,1.7000e+01,1.0000e+00,5.3628e+00,-1.0918e+06,-1.0918e+06,-5.6572e-02,-inf,1.4655e-01,6.4536e+00,inf,7.2539e+01,-6.1209e-01,3.1192e-01,9.3286e-01,4.5808e-01,2.0666e+00,1.4366e+00,4.1348e+00,4.6284e+00,3.8039e+00
2.0000e+03,1.8000e+01,1.0000e+00,5.6604e+00,-1.0915e+06,-1.0915e+06,-5.9900e-02,-inf,1.4658e-01,6.4568e+00,inf,7.7015e+01,-1.4368e+00,-1.8330e+00,4.3688e-01,7.6831e-01,1.1985e+00,2.2209e+00,2.2172e+00,4.2060e+00,4.2957e+00
2.0000e+03,1.9000e+01,1.0000e+00,5.9561e+00,-1.0887e+06,-1.0887e+06,-6.3228e-02,-inf,1.4662e-01,6.4601e+00,inf,8.1277e+01,-6.4941e-01,-2.3808e-01,-3.4804e-01,1.3528e+00,2.2083e+00,3.4476e+00,2.5274e+00,4.1828e+00,3.6675e+00
2.0000e+03,2.0000e+01,1.0000e+00,6.2500e+00,-1.0880e+06,-1.0880e+06,-6.6556e-02,-inf,1.4666e-01,6.4636e+00,inf,8.5566e+01,1.2861e-01,4.0325e-01,9.1389e-01,3.6916e-01,2.8238e+00,3.4923e+00,4.0577e+00,4.0082e+00,4.3989e+00
2.0000e+03,2.1000e+01,1.0000e+00,6.5421e+00,-1.0868e+06,-1.0868e+06,-6.9884e-02,-inf,1.4670e-01,6.4668e+00,inf,8.9885e+01,-1.3991e+00,-1.7933e+00,-6.4927e-01,1.4175e+00,2.1445e+00,1.5894e+00,2.9325e+00,3.9103e+00,4.3796e+00
2.0000e+03,2.2000e+01,1.0000e+00,6.8323e+00,-1.0863e+06,-1.0863e+06,-7.3211e-02,-inf,1.4673e-01,6.4700e+00,inf,9.4339e+01,-3.0404e-01,-1.1428e+00,-7.7146e-02,5.1384e-01,1.0527e+00,1.7247e+00,4.0120e+00,3.5905e+00,3.0444e+00
2.0000e+03,2.3000e+01,1.0000e+00,7.1207e+00,-1.0861e+06,-1.0861e+06,-7.6539e-02,-inf,1.4677e-01,6.4735e+00,inf,9.8537e+01,-1.4869e+00,-7.5377e-01,7.5086e-01,1.0046e+00,1.7893e+00,2.3739e+00,3.0991e+00,4.3090e+00,4.1477e+00
2.0000e+03,2.4000e+01,1.0000e+00,7.4074e+00,-1.0856e+06,-1.0856e+06,-7.9867e-02,-inf,1.4681e-01,6.4767e+00,inf,1.0289e+02,-1.2719e+00,3.7702e-01,6.8538e-02,7.3832e-01,1.7795e+00,3.4359e+00,3.8326e+00,2.7665e+00,2.9371e+00
2.0000e+03,2.5000e+01,2.0000e+00,7.6687e+00,-1.0852e+06,-1.0853e+06,-8.3195e-02,-inf,1.4685e-01,6.4802e+00,inf,1.1146e+02,-7.1001e-01,-1.0635e+00,-5.8805e-01,1.3267e+00,2.4342e+00,3.0550e+00,2.1209e+00,4.2921e+00,2.1389e+00
2.0000e+03,2.6000e+01,1.0000e+00,7.9511e+00,-1.0849e+06,-1.0849e+06,-8.6523e-02,-inf,1.4689e-01,6.4834e+00,inf,1.1594e+02,-8.6472e-01,-1.1595e-01,-2.9740e-01,1.6630e+00,2.2543e+00,3.0647e+00,3.7495e+00,4.2112e+00,3.1379e+00
2.0000e+03,2.7000e+01,1.0000e+00,8.2317e+00,-1.0841e+06,-1.0841e+06,-8.9850e-02,-inf,1.4692e-01,6.4867e+00,inf,1.2026e+02,-2.3255e-01,-5.4670e-01,-4.6363e-01,1.8644e+00,1.6867e+00,3.3897e+00,3.6007e+00,4.4478e+00,2.9111e+00
2.0000e+03,2.8000e+01,1.0000e+00,8.5106e+00,-1.0839e+06,-1.0839e+06,-9.3178e-02,-inf,1.4696e-01,6.4902e+00,inf,1.2461e+02,-4.7036e-01,-1.0619e+00,6.4719e-01,1.3924e+00,2.9964e+00,3.0026e+00,3.1168e+00,4.4714e+00,4.2120e+00
2.0000e+03,2.9000e+01,1.0000e+00,8.7879e+00,-1.0821e+06,-1.0821e+06,-9.6506e-02,-inf,1.4700e-01,6.4934e+00,inf,1.2898e+02,4.9930e-01,-1.7286e+00,7.2731e-02,2.7488e+00,1.6377e+00,3.3433e+00,3.0578e+00,4.5180e+00,4.2806e+00
2.0000e+03,3.0000e+01,1.0000e+00,9.0634e+00,-1.0820e+06,-1.0820e+06,-9.9834e-02,-inf,1.4704e-01,6.4969e+00,inf,1.3327e+02,-1.3644e+00,-1.7458e+00,7.9601e-01,7.5943e-01,2.8345e+00,3.6275e+00,3.5942e+00,3.9479e+00,2.7851e+00
2.0000e+03,3.1000e+01,1.0000e+00,9.3373e+00,-1.0819e+06,-1.0819e+06,-1.0316e-01,-inf,1.4707e-01,6.5001e+00,inf,1.3744e+02,-8.9671e-01,-6.4659e-01,6.1837e-02,5.6633e-01,1.0584e+00,1.3364e+00,2.7925e+00,4.2815e+00,2.3280e+00
2.0000e+03,3.2000e+01,2.0000e+00,9.5808e+00,-1.0808e+06,-1.0808e+06,-1.0649e-01,-inf,1.4711e-01,6.5033e+00,inf,1.4607e+02,-5.9813e-02,5.9305e-02,4.2319e-01,1.1010e+00,2.9358e+00,3.4789e+00,3.3131e+00,2.4825e+00,4.3895e+00
2.0000e+03,3.3000e+01,1.0000e+00,9.8507e+00,-1.0805e+06,-1.0805e+06,-1.0982e-01,-inf,1.4715e-01,6.5068e+00,inf,1.5054e+02,-9.5707e-01,-1.9139e+00,8.2198e-01,1.5548e+00,7.3983e-01,3.0286e+00,4.1058e+00,4.1384e+00,2.9271e+00
2.0000e+03,3.4000e+01,1.0000e+00,1.0119e+01,-1.0789e+06,-1.0789e+06,-1.1314e-01,-inf,1.4719e-01,6.5101e+00,inf,1.5499e+02,-1.3231e+00,-1.8583e+00,-4.8755e-01,1.4676e+00,2.3216e+00,1.3622e+00,3.7155e+00,4.0761e+00,2.2200e+00
2.0000e+03,3.5000e+01,1.0000e+00,1.0386e+01,-1.0789e+06,-1.0789e+06,-1.1647e-01,-inf,1.4722e-01,6.5133e+00,inf,1.5927e+02,-6.7984e-01,-1.8952e+00,-3.1026e-01,1.6678e+00,1.0672e+00,2.5515e+00,2.9199e+00,4.3071e+00,3.8680e+00
2.0000e+03,3.6000e+01,1.0000e+00,1.0651e+01,-1.0778e+06,-1.0778e+06,-1.1980e-01,-inf,1.4726e-01,6.5168e+00,inf,1.6350e+02,3.7814e-01,-1.9504e+00,1.1617e-01,5.4370e-01,2.5894e+00,3.0297e+00,2.8285e+00,2.2145e+00,3.9051e+00
2.0000e+03,3.7000e+01,1.0000e+00,1.0914e+01,-1.0775e+06,-1.0775e+06,-1.2313e-01,-inf,1.4730e-01,6.5200e+00,inf,1.6777e+02,-9.9052e-01,-1.2814e+00,1.2675e+00,3.9479e-01,1.3304e+00,3.4767e+00,3.7310e+00,4.4054e+00,3.5536e+00
2.0000e+03,3.8000e+01,1.0000e+00,1.1176e+01,-1.0772e+06,-1.0772e+06,-1.2646e-01,-inf,1.4734e-01,6.5235e+00,inf,1.7193e+02,-2.3973e-01,-1.1054e+00,-2.1368e-01,8.1257e-01,1.6838e+00,1.3172e+00,3.2620e+00,4.0242e+00,4.3974e+00
2.0000e+03,3.9000e+01,1.0000e+00,1.1437e+01,-1.0769e+06,-1.0769e+06,-1.2978e-01,-inf,1.4738e-01,6.5267e+00,inf,1.7610e+02,-1.4867e-01,-6.3744e-01,6.6484e-01,2.8923e-01,2.1574e+00,3.6064e+00,2.1952e+00,3.6030e+00,4.1547e+00
2.0000e+03,4.0000e+01,1.0000e+00,1.1696e+01,-1.0762e+06,-1.0762e+06,-1.3311e-01,-inf,1.4741e-01,6.5299e+00,inf,1.8032e+02,-3.7141e-01,-1.3536e-01,3.9274e-01,6.4343e-01,3.1248e+00,3.3592e+00,3.6443e+00,3.1636e+00,2.6000e+00
2.0000e+03,4.1000e+01,1.0000e+00,1.1953e+01,-1.0758e+06,-1.0758e+06,-1.3644e-01,-inf,1.4745e-01,6.5334e+00,inf,1.8454e+02,3.0718e-01,-1.3060e+00,-1.0407e-01,2.0035e+00,2.8889e+00,3.5942e+00,3.2372e+00,2.9600e+00,3.5838e+00
2.0000e+03,4.2000e+01,1.0000e+00,1.2209e+01,-1.0758e+06,-1.0758e+06,-1.3977e-01,-inf,1.4749e-01,6.5367e+00,inf,1.8878e+02,3.0426e-01,-1.4086e+00,-4.2427e-01,1.0490e+00,2.7568e+00,3.2157e+00,2.4991e+00,2.7349e+00,3.4066e+00
2.0000e+03,4.3000e+01,1.0000e+00,1.2464e+01,-1.0758e+06,-1.0758e+06,-1.4309e-01,-inf,1.4753e-01,6.5401e+00,inf,1.9299e+02,1.4103e-01,-6.9929e-01,2.3801e-01,3.5698e-01,9.3730e-01,2.8787e+00,2.4509e+00,2.8997e+00,4.2537e+00
2.0000e+03,4.4000e+01,1.0000e+00,1.2717e+01,-1.0758e+06,-1.0758e+06,-1.4642e-01,-inf,1.3846e-01,5.7613e+00,inf,1.9739e+02,-4.5076e-01,-1.2731e+00,-1.7525e-01,1.5136e+00,2.9648e+00,2.5703e+00,4.1093e+00,3.2094e+00,3.1080e+00
2.0000e+03,4.5000e+01,2.0000e+00,1.2931e+01,-1.0756e+06,-1.0756e+06,-1.4975e-01,-inf,1.4760e-01,6.5466e+00,inf,2.0616e+02,-1.1869e+00,-1.9942e+00,5.5849e-01,2.1507e+00,1.7379e+00,3.3563e+00,2.9582e+00,4.3474e+00,3.1988e+00
2.0000e+03,4.6000e+01,1.0000e+00,1.3181e+01,-1.0747e+06,-1.0747e+06,-1.5308e-01,-inf,1.4764e-01,6.5501e+00,inf,2.1031e+02,-8.6539e-01,4.5784e-02,5.2316e-01,3.0725e-01,1.7187e+00,2.2507e+00,2.2320e+00,4.2106e+00,3.9290e+00
2.0000e+03,4.7000e+01,1.0000e+00,1.3429e+01,-1.0741e+06,-1.0741e+06,-1.5641e-01,-inf,1.4768e-01,6.5533e+00,inf,2.1469e+02,-1.2641e+00,-4.0190e-01,5.1769e-01,1.2660e+00,1.0001e+00,1.5889e+00,3.1351e+00,4.2451e+00,3.4036e+00
2.0000e+03,4.8000e+01,1.0000e+00,1.3675e+01,-1.0741e+06,-1.0741e+06,-1.5973e-01,-inf,1.4720e-01,6.5108e+00,inf,2.1907e+02,-5.0244e-01,-9.5784e-01,-3.6525e-01,2.0338e+00,8.9749e-01,1.3026e+00,3.9941e+00,4.1175e+00,4.2328e+00
2.0000e+03,4.9000e+01,1.0000e+00,1.3920e+01,-1.0740e+06,-1.0740e+06,-1.6306e-01,-inf,1.4775e-01,6.5600e+00,inf,2.2337e+02,-9.0125e-01,-1.4964e+00,7.2018e-01,1.4604e+00,2.7868e+00,3.1267e+00,3.6918e+00,3.9202e+00,3.9624e+00
2.0000e+03,5.0000e+01,1.0000e+00,1.4164e+01,-1.0739e+06,-1.0739e+06,-1.6639e-01,-inf,1.4779e-01,6.5633e+00,inf,2.2762e+02,-1.4821e+00,-2.2880e-01,8.7997e-01,4.4591e-01,1.9053e+00,3.4836e+00,3.1985e+00,4.0233e+00,2.8078e+00
2.0000e+03,5.1000e+01,1.0000e+00,1.4407e+01,-1.0736e+06,-1.0736e+06,-1.6972e-01,-inf,1.4783e-01,6.5667e+00,inf,2.3202e+02,-9.6198e-01,-8.0197e-01,3.8313e-02,2.4350e+00,1.6525e+00,1.4066e+00,2.8275e+00,4.5905e+00,2.2343e+00
2.0000e+03,5.2000e+01,3.0000e+00,1.4566e+01,-1.0733e+06,-1.0733e+06,-1.7305e-01,-inf,1.4786e-01,6.5700e+00,inf,2.4494e+02,4.0702e-01,-1.5528e+00,-5.5385e-01,2.5962e+00,2.7245e+00,3.5665e+00,3.6929e+00,2.2177e+00,3.4908e+00
2.0000e+03,5.3000e+01,1.0000e+00,1.4804e+01,-1.0702e+06,-1.0702e+06,-1.7637e-01,-inf,1.4790e-01,6.5732e+00,inf,2.4907e+02,-1.1170e+00,-4.4473e-01,3.4859e-01,2.2177e+00,2.5849e+00,1.8164e+00,2.3261e+00,4.1396e+00,4.4625e+00
2.0000e+03,5.4000e+01,1.0000e+00,1.5042e+01,-1.0700e+06,-1.0700e+06,-1.7970e-01,-inf,1.4794e-01,6.5767e+00,inf,2.5352e+02,-1.4781e+00,-1.1997e+00,5.7109e-01,1.8286e+00,2.8387e+00,2.7378e+00,1.6917e+00,3.8729e+00,4.2787e+00
2.0000e+03,5.5000e+01,1.0000e+00,1.5278e+01,-1.0691e+06,-1.0691e+06,-1.8303e-01,-inf,1.4797e-01,6.5799e+00,inf,2.5787e+02,1.1065e-01,-1.7528e+00,2.1556e-02,1.0261e+00,2.2354e+00,1.9701e+00,2.1730e+00,2.1809e+00,4.2246e+00
2.0000e+03,5.6000e+01,1.0000e+00,1.5512e+01,-1.0690e+06,-1.0690e+06,-1.8636e-01,-inf,1.4801e-01,6.5834e+00,inf,2.6227e+02,-8.2454e-01,4.8950e-01,4.0946e-01,2.2816e+00,2.3935e+00,3.5366e+00,3.4223e+00,3.3730e+00,4.5040e+00
2.0000e+03,5.7000e+01,1.0000e+00,1.5746e+01,-1.0689e+06,-1.0689e+06,-1.8968e-01,-inf,1.4805e-01,6.5866e+00,inf,2.6656e+02,-9.6336e-01,-8.2006e-01,-5.4863e-01,2.7659e-01,2.0308e+00,3.5244e+00,1.7213e+00,2.2978e+00,3.5144e+00
2.0000e+03,5.8000e+01,1.0000e+00,1.5978e+01,-1.0685e+06,-1.0685e+06,-1.9301e-01,-inf,1.4809e-01,6.5899e+00,inf,2.7071e+02,-1.2014e+00,-8.2271e-01,-6.9000e-01,2.1535e+00,1.1491e+00,3.2364e+00,3.5721e+00,2.5753e+00,4.2785e+00
2.0000e+03,5.9000e+01,1.0000e+00,1.6209e+01,-1.0679e+06,-1.0679e+06,-1.9634e-01,-inf,1.4813e-01,6.5933e+00,inf,2.7494e+02,1.6294e-01,3.9243e-02,-5.1563e-01,2.4737e+00,6.7604e-01,3.2948e+00,3.8819e+00,4.2609e+00,3.6993e+00
2.0000e+03,6.0000e+01,1.0000e+00,1.6438e+01,-1.0675e+06,-1.0675e+06,-1.9967e-01,-inf,1.4816e-01,6.5966e+00,inf,2.7921e+02,2.0538e-01,-4.0001e-01,3.2623e-01,4.7788e-01,7.3087e-01,1.8245e+00,2.5617e+00,4.3527e+00,2.1813e+00
2.0000e+03,6.1000e+01,2.0000e+00,1.6621e+01,-1.0661e+06,-1.0661e+06,-2.0300e-01,-inf,1.4820e-01,6.5998e+00,inf,2.8772e+02,-1.3380e+00,5.6850e-02,-1.4524e-01,2.7850e-01,1.1975e+00,1.3454e+00,3.6999e+00,3.9219e+00,2.6785e+00
2.0000e+03,6.2000e+01,1.0000e+00,1.6848e+01,-1.0661e+06,-1.0661e+06,-2.0632e-01,-inf,1.4824e-01,6.6034e+00,inf,2.9201e+02,2.1932e-01,1.5931e-01,2.6801e-01,1.9955e+00,9.4367e-01,3.5915e+00,2.3685e+00,2.2758e+00,4.4035e+00
2.0000e+03,6.3000e+01,1.0000e+00,1.7073e+01,-1.0656e+06,-1.0656e+06,-2.0965e-01,-inf,1.4827e-01,6.6065e+00,inf,2.9618e+02,-3.1540e-01,-4.7487e-01,5.3534e-01,6.1616e-01,2.8270e+00,2.9805e+00,2.5682e+00,4.2067e+00,2.2927e+00
2.0000e+03,6.4000e+01,1.0000e+00,1.7297e+01,-1.0655e+06,-1.0655e+06,-2.1298e-01,-inf,1.4831e-01,6.6101e+00,inf,3.0048e+02,5.7126e-02,-6.2892e-01,7.8790e-01,2.0899e+00,2.0509e+00,3.0730e+00,4.1013e+00,4.1080e+00,3.6029e+00
2.0000e+03,6.5000e+01,1.0000e+00,1.7520e+01,-1.0650e+06,-1.0651e+06,-2.1631e-01,-inf,1.4835e-01,6.6132e+00,inf,3.0467e+02,1.4146e-01,-3.0616e-01,2.6449e-01,7.9749e-01,2.5689e+00,3.2542e+00,2.9592e+00,3.1589e+00,2.1129e+00
2.0000e+03,6.6000e+01,2.0000e+00,1.7694e+01,-1.0649e+06,-1.0649e+06,-2.1963e-01,-inf,1.4839e-01,6.6165e+00,inf,3.1342e+02,-1.3305e+00,-1.1675e+00,1.0753e+00,6.1036e-01,2.0161e+00,1.8175e+00,4.0712e+00,3.8044e+00,2.7062e+00
2.0000e+03,6.7000e+01,1.0000e+00,1.7914e+01,-1.0644e+06,-1.0644e+06,-2.2296e-01,-inf,1.4842e-01,6.6200e+00,inf,3.1772e+02,-1.2449e+00,2.3900e-01,1.5295e+00,1.8265e+00,1.0288e+00,2.9614e+00,4.1077e+00,4.0843e+00,4.5159e+00
2.0000e+03,6.8000e+01,1.0000e+00,1.8133e+01,-1.0643e+06,-1.0643e+06,-2.2629e-01,-inf,1.4846e-01,6.6232e+00,inf,3.2205e+02,2.8670e-01,-8.7854e-01,-1.3477e-01,2.2897e+00,2.3778e+00,2.1590e+00,1.6492e+00,4.5200e+00,3.5802e+00
2.0000e+03,6.9000e+01,3.0000e+00,1.8254e+01,-1.0642e+06,-1.0642e+06,-2.2962e-01,-inf,1.4850e-01,6.6267e+00,inf,3.3516e+02,-2.1384e-01,-6.3829e-01,4.9906e-02,2.2247e+00,2.0460e+00,2.1739e+00,2.4548e+00,4.4366e+00,4.3933e+00
2.0000e+03,7.0000e+01,1.0000e+00,1.8470e+01,-1.0630e+06,-1.0630e+06,-2.3295e-01,-inf,1.4854e-01,6.6299e+00,inf,3.3960e+02,-1.4539e+00,-7.3169e-01,9.7068e-01,5.9971e-01,2.3160e+00,1.2332e+00,2.7144e+00,4.2706e+00,3.1229e+00
2.0000e+03,7.1000e+01,1.0000e+00,1.8684e+01,-1.0627e+06,-1.0627e+06,-2.3627e-01,-inf,1.4857e-01,6.6331e+00,inf,3.4377e+02,-6.2257e-01,-1.2292e+00,-3.7285e-01,2.2518e+00,2.2783e+00,2.7109e+00,3.7155e+00,4.3254e+00,3.5840e+00
2.0000e+03,7.2000e+01,1.0000e+00,1.8898e+01,-1.0625e+06,-1.0625e+06,-2.3960e-01,-inf,1.4861e-01,6.6366e+00,inf,3.4815e+02,-1.2380e+00,-1.0453e+00,6.0924e-01,2.6152e+00,1.4431e+00,1.3785e+00,4.0034e+00,4.2775e+00,2.1322e+00
2.0000e+03,7.3000e+01,1.0000e+00,1.9110e+01,-1.0622e+06,-1.0622e+06,-2.4293e-01,-inf,1.4865e-01,6.6398e+00,inf,3.5251e+02,-7.5647e-01,-4.4583e-01,-6.7830e-01,2.5531e+00,1.2321e+00,1.4785e+00,3.9785e+00,4.0255e+00,4.4493e+00
2.0000e+03,7.4000e+01,1.0000e+00,1.9321e+01,-1.0619e+06,-1.0619e+06,-2.4626e-01,-inf,1.4868e-01,6.6431e+00,inf,3.5690e+02,-8.1700e-03,-1.1289e+00,-7.2237e-01,1.9074e+00,2.5753e+00,3.4515e+00,1.9085e+00,2.3097e+00,4.2867e+00
2.0000e+03,7.5000e+01,1.0000e+00,1.9531e+01,-1.0616e+06,-1.0616e+06,-2.4958e-01,-inf,1.4872e-01,6.6466e+00,inf,3.6107e+02,2.7270e-01,-8.3754e-01,4.1981e-01,7.4428e-01,7.3176e-01,2.6746e+00,3.0465e+00,2.4055e+00,3.9212e+00
2.0000e+03,7.6000e+01,1.0000e+00,1.9740e+01,-1.0615e+06,-1.0615e+06,-2.5291e-01,-inf,1.4876e-01,6.6498e+00,inf,3.6535e+02,-7.3780e-01,-1.5171e+00,9.6505e-02,1.8222e+00,1.9785e+00,3.4357e+00,3.4106e+00,3.4755e+00,3.6753e+00
2.0000e+03,7.7000e+01,2.0000e+00,1.9897e+01,-1.0611e+06,-1.0611e+06,-2.5624e-01,-inf,1.4880e-01,6.6533e+00,inf,3.7406e+02,4.2891e-01,-1.9574e+00,9.4570e-01,6.0537e-01,1.0232e+00,2.7588e+00,4.0891e+00,3.8720e+00,3.9720e+00
2.0000e+03,7.8000e+01,1.0000e+00,2.0103e+01,-1.0604e+06,-1.0604e+06,-2.5957e-01,-inf,1.4883e-01,6.6565e+00,inf,3.7824e+02,-6.8703e-01,-7.1684e-01,7.6757e-01,2.2483e+00,1.1368e+00,1.8542e+00,3.7060e+00,4.3975e+00,3.8957e+00
2.0000e+03,7.9000e+01,3.0000e+00,2.0205e+01,-1.0602e+06,-1.0602e+06,-2.6290e-01,-inf,1.4887e-01,6.6597e+00,inf,3.9130e+02,-4.7219e-01,-1.5065e+00,4.5495e-01,9.4682e-01,6.6115e-01,3.3544e+00,2.5697e+00,3.1755e+00,4.2611e+00
2.0000e+03,8.0000e+01,1.0000e+00,2.0408e+01,-1.0602e+06,-1.0602e+06,-2.6622e-01,-inf,1.4891e-01,6.6632e+00,inf,3.9550e+02,2.7869e-01,2.9535e-01,-3.6477e-01,5.5173e-01,6.6007e-01,1.8345e+00,1.9422e+00,3.2790e+00,2.5381e+00
2.0000e+03,8.1000e+01,2.0000e+00,2.0558e+01,-1.0600e+06,-1.0600e+06,-2.6955e-01,-inf,1.4894e-01,6.6664e+00,inf,4.0435e+02,-9.3079e-01,-1.7563e-01,-4.2454e-01,1.2733e+00,1.8807e+00,2.1462e+00,1.8905e+00,2.3455e+00,4.5104e+00
2.0000e+03,8.2000e+01,1.0000e+00,2.0759e+01,-1.0600e+06,-1.0600e+06,-2.7288e-01,-inf,1.4898e-01,6.6699e+00,inf,4.0870e+02,-2.0244e-01,-1.1360e+00,6.1255e-01,2.4480e+00,2.8114e+00,3.5764e+00,4.0884e+00,3.2247e+00,2.2779e+00
2.0000e+03,8.3000e+01,1.0000e+00,2.0960e+01,-1.0598e+06,-1.0598e+06,-2.7621e-01,-inf,1.4902e-01,6.6732e+00,inf,4.1306e+02,-8.6989e-01,-1.4152e+00,9.6165e-01,1.8402e+00,2.1199e+00,2.7681e+00,2.0329e+00,4.3582e+00,3.1416e+00
2.0000e+03,8.4000e+01,2.0000e+00,2.1106e+01,-1.0597e+06,-1.0597e+06,-2.7953e-01,-inf,1.4906e-01,6.6764e+00,inf,4.2168e+02,-4.6106e-02,-7.5776e-01,8.0821e-02,1.1773e+00,8.2710e-01,3.0541e+00,3.9531e+00,3.1916e+00,3.3693e+00
