niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
1.9000e+01,1.0000e+00,1.8646e+00,-2.0952e+05,-2.0953e+05,-1.8991e-02,-2.0953e+05,8.7270e-02,7.6199e+00,1.8675e+05,4.3855e+01,-3.0123e-01,-1.3341e+00,3.8119e+00,3.3900e+00,2.2489e+01
2.0000e+01,1.0000e+00,1.9608e+00,-2.0941e+05,-2.0942e+05,-1.9990e-02,-2.0942e+05,8.7276e-02,7.6209e+00,1.8651e+05,4.5819e+01,-3.6224e-01,-1.0565e+00,3.6293e+00,7.9690e-01,2.2115e+01
2.1000e+01,2.0000e+00,2.0548e+00,-2.0904e+05,-2.0904e+05,-2.0990e-02,-2.0904e+05,8.7282e-02,7.6219e+00,1.8640e+05,4.9872e+01,-3.4510e-01,-1.4300e+00,3.9567e+00,1.4258e+00,2.3360e+01
2.2000e+01,1.0000e+00,2.1505e+00,-2.0892e+05,-2.0893e+05,-2.1989e-02,-2.0893e+05,8.7287e-02,7.6229e+00,1.8602e+05,5.1765e+01,-3.6190e-02,-7.2310e-01,3.8229e+00,7.2998e-01,2.2623e+01
2.3000e+01,1.0000e+00,2.2461e+00,-2.0889e+05,-2.0889e+05,-2.2989e-02,-2.0889e+05,8.7293e-02,7.6239e+00,1.8591e+05,5.3969e+01,2.6727e-02,-1.0554e+00,3.7038e+00,3.2416e+00,2.2136e+01
2.4000e+01,1.0000e+00,2.3415e+00,-2.0871e+05,-2.0871e+05,-2.3988e-02,-2.0871e+05,8.7299e-02,7.6249e+00,1.8587e+05,5.5888e+01,-1.0829e-01,-7.6618e-01,3.9075e+00,9.9348e-01,2.3052e+01
2.5000e+01,1.0000e+00,2.4366e+00,-2.0866e+05,-2.0867e+05,-2.4988e-02,-2.0867e+05,8.7305e-02,7.6259e+00,1.8569e+05,5.8102e+01,4.1558e-01,-1.7334e+00,3.9553e+00,3.3065e+00,2.2852e+01
2.6000e+01,1.0000e+00,2.5316e+00,-2.0865e+05,-2.0866e+05,-2.5987e-02,-2.0866e+05,8.7310e-02,7.6268e+00,1.8565e+05,6.0327e+01,-4.6069e-01,-1.3523e+00,3.6357e+00,2.1694e+00,2.2531e+01
2.7000e+01,1.0000e+00,2.6265e+00,-2.0860e+05,-2.0861e+05,-2.6987e-02,-2.0861e+05,8.7316e-02,7.6279e+00,1.8563e+05,6.2839e+01,-7.8392e-02,-6.0175e-01,3.6691e+00,2.2814e+00,2.2175e+01
2.8000e+01,1.0000e+00,2.7211e+00,-2.0852e+05,-2.0853e+05,-2.7986e-02,-2.0853e+05,8.7322e-02,7.6289e+00,1.8558e+05,6.5104e+01,3.4606e-01,-1.7251e+00,3.7824e+00,6.0790e-01,2.2761e+01
2.9000e+01,1.0000e+00,2.8155e+00,-2.0838e+05,-2.0839e+05,-2.8986e-02,-2.0839e+05,8.7327e-02,7.6299e+00,1.8551e+05,6.7009e+01,6.9708e-02,-6.6599e-01,3.7954e+00,8.4669e-01,2.2714e+01
3.0000e+01,1.0000e+00,2.9098e+00,-2.0806e+05,-2.0807e+05,-2.9985e-02,-2.0807e+05,8.7333e-02,7.6309e+00,1.8537e+05,6.9267e+01,-3.0482e-01,-1.9139e+00,3.7869e+00,4.1703e+00,2.2954e+01
3.1000e+01,1.0000e+00,3.0039e+00,-2.0805e+05,-2.0806e+05,-3.0985e-02,-2.0806e+05,8.7339e-02,7.6319e+00,1.8505e+05,7.1470e+01,1.9635e-02,-1.6883e+00,3.6877e+00,1.1983e+00,2.2832e+01
3.2000e+01,1.0000e+00,3.0978e+00,-2.0799e+05,-2.0799e+05,-3.1984e-02,-2.0799e+05,8.7345e-02,7.6329e+00,1.8503e+05,7.3415e+01,-3.4474e-01,-1.4585e+00,3.8877e+00,7.3778e-01,2.3637e+01
3.3000e+01,1.0000e+00,3.1915e+00,-2.0798e+05,-2.0799e+05,-3.2984e-02,-2.0799e+05,8.6686e-02,7.5182e+00,1.8497e+05,7.5639e+01,3.1568e-01,-5.3953e-01,3.8015e+00,5.8500e-01,2.2711e+01
3.4000e+01,1.0000e+00,3.2850e+00,-2.0795e+05,-2.0796e+05,-3.3983e-02,-2.0796e+05,8.7356e-02,7.6349e+00,1.8497e+05,7.7541e+01,1.1361e-01,-8.0450e-01,3.8834e+00,5.4134e-01,2.3244e+01
3.5000e+01,1.0000e+00,3.3784e+00,-2.0787e+05,-2.0788e+05,-3.4983e-02,-2.0788e+05,8.7362e-02,7.6359e+00,1.8494e+05,8.0090e+01,-1.5971e-01,-1.2823e+00,3.9680e+00,7.0812e-01,2.3814e+01
3.6000e+01,2.0000e+00,3.4682e+00,-2.0784e+05,-2.0784e+05,-3.5982e-02,-2.0784e+05,8.7367e-02,7.6369e+00,1.8486e+05,8.4859e+01,4.2392e-01,-8.4390e-01,3.7391e+00,1.1449e+00,2.2746e+01
3.7000e+01,1.0000e+00,3.5611e+00,-2.0768e+05,-2.0769e+05,-3.6982e-02,-2.0769e+05,8.7373e-02,7.6379e+00,1.8482e+05,8.7395e+01,-3.6100e-01,-6.0656e-01,3.4675e+00,2.3534e+00,2.2059e+01
3.8000e+01,1.0000e+00,3.6538e+00,-2.0764e+05,-2.0764e+05,-3.7981e-02,-2.0764e+05,8.7379e-02,7.6389e+00,1.8466e+05,8.9953e+01,-2.4010e-01,-9.9983e-01,3.8009e+00,4.3191e+00,2.3059e+01
3.9000e+01,1.0000e+00,3.7464e+00,-2.0756e+05,-2.0757e+05,-3.8981e-02,-2.0757e+05,8.7385e-02,7.6399e+00,1.8462e+05,9.2172e+01,-2.1166e-01,-1.0022e+00,3.5595e+00,4.8103e+00,2.2227e+01
4.0000e+01,1.0000e+00,3.8388e+00,-2.0742e+05,-2.0742e+05,-3.9980e-02,-2.0742e+05,8.7390e-02,7.6409e+00,1.8455e+05,9.4464e+01,-2.4755e-02,-1.3556e+00,3.3838e+00,9.0649e-01,2.2096e+01
4.1000e+01,1.0000e+00,3.9310e+00,-2.0741e+05,-2.0742e+05,-4.0980e-02,-2.0742e+05,8.6948e-02,7.5638e+00,1.8440e+05,9.6651e+01,-4.0187e-01,-1.3427e+00,3.8687e+00,3.0382e-01,2.3865e+01
4.2000e+01,1.0000e+00,4.0230e+00,-2.0731e+05,-2.0732e+05,-4.1979e-02,-2.0732e+05,8.7402e-02,7.6429e+00,1.8440e+05,9.8851e+01,-1.7681e-01,-1.1143e+00,3.6347e+00,1.5066e+00,2.3038e+01
4.3000e+01,1.0000e+00,4.1148e+00,-2.0714e+05,-2.0714e+05,-4.2979e-02,-2.0714e+05,8.7407e-02,7.6439e+00,1.8430e+05,1.0140e+02,2.3327e-01,-1.9017e+00,3.5388e+00,4.3129e+00,2.2190e+01
4.4000e+01,1.0000e+00,4.2065e+00,-2.0709e+05,-2.0709e+05,-4.3978e-02,-2.0709e+05,8.7413e-02,7.6449e+00,1.8412e+05,1.0329e+02,1.0599e-01,-5.5281e-01,3.9190e+00,4.6571e+00,2.3108e+01
4.5000e+01,1.0000e+00,4.2980e+00,-2.0707e+05,-2.0708e+05,-4.4978e-02,-2.0708e+05,8.7419e-02,7.6459e+00,1.8407e+05,1.0583e+02,1.1721e-02,-7.3458e-01,3.9839e+00,3.1907e+00,2.3713e+01
4.6000e+01,1.0000e+00,4.3893e+00,-2.0705e+05,-2.0706e+05,-4.5977e-02,-2.0706e+05,8.7424e-02,7.6469e+00,1.8405e+05,1.0804e+02,2.0771e-01,-6.1074e-01,3.7476e+00,1.6964e+00,2.3091e+01
4.7000e+01,1.0000e+00,4.4805e+00,-2.0698e+05,-2.0698e+05,-4.6977e-02,-2.0698e+05,8.7430e-02,7.6479e+00,1.8404e+05,1.1023e+02,4.2791e-02,-1.2576e+00,3.5032e+00,1.6090e+00,2.2684e+01
4.8000e+01,1.0000e+00,4.5714e+00,-2.0696e+05,-2.0697e+05,-4.7976e-02,-2.0697e+05,8.7436e-02,7.6488e+00,1.8396e+05,1.1243e+02,3.8739e-01,-1.9449e+00,3.8540e+00,7.2669e-01,2.3746e+01
4.9000e+01,1.0000e+00,4.6622e+00,-2.0688e+05,-2.0689e+05,-4.8976e-02,-2.0689e+05,8.7442e-02,7.6499e+00,1.8395e+05,1.1464e+02,-1.6999e-01,-1.0900e+00,3.5554e+00,3.1770e+00,2.2708e+01
5.0000e+01,1.0000e+00,4.7529e+00,-2.0688e+05,-2.0688e+05,-4.9975e-02,-2.0688e+05,8.6012e-02,7.4017e+00,1.8386e+05,1.1687e+02,-3.6822e-01,-6.0923e-01,3.5695e+00,2.0244e+00,2.2843e+01
5.1000e+01,1.0000e+00,4.8433e+00,-2.0678e+05,-2.0678e+05,-5.0975e-02,-2.0678e+05,8.7453e-02,7.6519e+00,1.8386e+05,1.1889e+02,-2.8477e-01,-1.9724e+00,3.6575e+00,6.4490e-01,2.3512e+01
5.2000e+01,1.0000e+00,4.9336e+00,-2.0676e+05,-2.0676e+05,-5.1974e-02,-2.0676e+05,8.7459e-02,7.6529e+00,1.8376e+05,1.2121e+02,4.3391e-01,-1.3619e+00,3.4590e+00,6.4678e-01,2.2558e+01
5.3000e+01,2.0000e+00,5.0189e+00,-2.0673e+05,-2.0673e+05,-5.2974e-02,-2.0673e+05,8.7465e-02,7.6539e+00,1.8374e+05,1.2557e+02,3.0572e-01,-1.2736e+00,3.6917e+00,8.4589e-01,2.3318e+01
5.4000e+01,1.0000e+00,5.1088e+00,-2.0672e+05,-2.0673e+05,-5.3973e-02,-2.0673e+05,8.7262e-02,7.6184e+00,1.8371e+05,1.2760e+02,-4.4231e-01,-1.3243e+00,3.4323e+00,4.1775e+00,2.2401e+01
5.5000e+01,1.0000e+00,5.1985e+00,-2.0672e+05,-2.0673e+05,-5.4973e-02,-2.0673e+05,8.5880e-02,7.3791e+00,1.8371e+05,1.2992e+02,-4.9118e-01,-1.0704e+00,3.7809e+00,1.1417e+00,2.3933e+01
5.6000e+01,1.0000e+00,5.2880e+00,-2.0672e+05,-2.0672e+05,-5.5972e-02,-2.0672e+05,8.1648e-02,6.6698e+00,1.8370e+05,1.3220e+02,4.4089e-02,-8.4878e-01,3.9290e+00,3.7904e+00,2.3645e+01
5.7000e+01,1.0000e+00,5.3774e+00,-2.0669e+05,-2.0669e+05,-5.6972e-02,-2.0669e+05,8.7487e-02,7.6579e+00,1.8370e+05,1.3454e+02,-4.7823e-01,-1.3275e+00,3.7328e+00,3.9018e+00,2.3495e+01
5.8000e+01,1.0000e+00,5.4665e+00,-2.0659e+05,-2.0660e+05,-5.7971e-02,-2.0660e+05,8.7493e-02,7.6589e+00,1.8367e+05,1.3657e+02,-1.6220e-01,-8.6288e-01,3.5881e+00,4.6063e+00,2.2643e+01
5.9000e+01,1.0000e+00,5.5556e+00,-2.0658e+05,-2.0659e+05,-5.8971e-02,-2.0659e+05,8.7091e-02,7.5886e+00,1.8357e+05,1.3837e+02,-1.8221e-01,-1.4949e+00,3.3121e+00,2.3823e+00,2.2166e+01
6.0000e+01,1.0000e+00,5.6444e+00,-2.0656e+05,-2.0657e+05,-5.9970e-02,-2.0657e+05,8.7505e-02,7.6609e+00,1.8357e+05,1.4048e+02,-4.7737e-01,-1.6808e+00,3.3156e+00,3.3988e+00,2.2230e+01
6.1000e+01,1.0000e+00,5.7331e+00,-2.0653e+05,-2.0653e+05,-6.0970e-02,-2.0653e+05,8.7510e-02,7.6619e+00,1.8355e+05,1.4297e+02,-4.4698e-01,-1.5594e+00,3.6940e+00,1.8274e+00,2.3804e+01
6.2000e+01,1.0000e+00,5.8216e+00,-2.0645e+05,-2.0646e+05,-6.1969e-02,-2.0646e+05,8.7516e-02,7.6629e+00,1.8351e+05,1.4512e+02,3.9050e-01,-1.6027e+00,3.8431e+00,4.6651e+00,2.3358e+01
6.3000e+01,1.0000e+00,5.9099e+00,-2.0643e+05,-2.0644e+05,-6.2969e-02,-2.0644e+05,8.7522e-02,7.6639e+00,1.8344e+05,1.4757e+02,-1.7475e-02,-1.8654e+00,3.5498e+00,1.5669e+00,2.3209e+01
6.4000e+01,1.0000e+00,5.9981e+00,-2.0642e+05,-2.0643e+05,-6.3968e-02,-2.0643e+05,8.7524e-02,7.6642e+00,1.8342e+05,1.4934e+02,2.8242e-01,-1.4763e+00,3.3742e+00,3.6927e-01,2.2469e+01
6.5000e+01,1.0000e+00,6.0861e+00,-2.0638e+05,-2.0639e+05,-6.4968e-02,-2.0639e+05,8.7533e-02,7.6659e+00,1.8341e+05,1.5139e+02,-6.9539e-02,-7.3622e-01,3.5659e+00,2.0307e+00,2.3000e+01
6.6000e+01,1.0000e+00,6.1740e+00,-2.0638e+05,-2.0638e+05,-6.5967e-02,-2.0638e+05,8.7290e-02,7.6233e+00,1.8337e+05,1.5312e+02,-1.5870e-01,-1.6893e+00,3.6478e+00,4.1249e+00,2.3131e+01
6.7000e+01,1.0000e+00,6.2617e+00,-2.0635e+05,-2.0635e+05,-6.6967e-02,-2.0635e+05,8.7544e-02,7.6679e+00,1.8336e+05,1.5539e+02,-1.0998e-01,-1.5993e+00,3.5054e+00,4.5082e+00,2.2610e+01
6.8000e+01,1.0000e+00,6.3492e+00,-2.0634e+05,-2.0635e+05,-6.7966e-02,-2.0635e+05,8.2578e-02,6.8225e+00,1.8333e+05,1.5783e+02,4.7406e-01,-8.6868e-01,3.7917e+00,2.8474e-01,2.3715e+01
6.9000e+01,1.0000e+00,6.4366e+00,-2.0632e+05,-2.0633e+05,-6.8966e-02,-2.0633e+05,8.7556e-02,7.6699e+00,1.8333e+05,1.6025e+02,-6.5871e-02,-1.8513e+00,3.2829e+00,3.0298e-01,2.2321e+01
7.0000e+01,1.0000e+00,6.5238e+00,-2.0628e+05,-2.0629e+05,-6.9965e-02,-2.0629e+05,8.7562e-02,7.6709e+00,1.8330e+05,1.6250e+02,-1.9115e-01,-1.4485e+00,3.4083e+00,9.8419e-01,2.2826e+01
7.1000e+01,1.0000e+00,6.6108e+00,-2.0619e+05,-2.0620e+05,-7.0965e-02,-2.0620e+05,8.7567e-02,7.6719e+00,1.8327e+05,1.6458e+02,2.8063e-01,-7.6776e-01,3.8835e+00,3.0888e+00,2.3740e+01
7.2000e+01,1.0000e+00,6.6977e+00,-2.0618e+05,-2.0619e+05,-7.1964e-02,-2.0619e+05,8.7507e-02,7.6613e+00,1.8317e+05,1.6664e+02,3.4602e-01,-1.2900e+00,3.7564e+00,1.2074e+00,2.3825e+01
7.3000e+01,1.0000e+00,6.7844e+00,-2.0616e+05,-2.0617e+05,-7.2964e-02,-2.0617e+05,8.7579e-02,7.6739e+00,1.8317e+05,1.6901e+02,-3.3289e-01,-1.6461e+00,3.8771e+00,2.9529e+00,2.4346e+01
7.4000e+01,1.0000e+00,6.8709e+00,-2.0615e+05,-2.0616e+05,-7.3963e-02,-2.0616e+05,8.7584e-02,7.6748e+00,1.8315e+05,1.7105e+02,-2.0659e-01,-1.9155e+00,3.8364e+00,3.2790e+00,2.4073e+01
7.5000e+01,1.0000e+00,6.9573e+00,-2.0614e+05,-2.0614e+05,-7.4963e-02,-2.0614e+05,8.7589e-02,7.6758e+00,1.8313e+05,1.7295e+02,-4.9160e-01,-1.2927e+00,3.6311e+00,4.6236e+00,2.3389e+01
7.6000e+01,1.0000e+00,7.0436e+00,-2.0607e+05,-2.0608e+05,-7.5962e-02,-2.0608e+05,8.7596e-02,7.6769e+00,1.8312e+05,1.7515e+02,-2.3835e-01,-6.5996e-01,3.5561e+00,1.3821e+00,2.3241e+01
7.7000e+01,1.0000e+00,7.1296e+00,-2.0604e+05,-2.0604e+05,-7.6962e-02,-2.0604e+05,8.7602e-02,7.6779e+00,1.8306e+05,1.7736e+02,-2.4939e-01,-1.1255e+00,3.5888e+00,1.3077e+00,2.3576e+01
7.8000e+01,1.0000e+00,7.2155e+00,-2.0603e+05,-2.0604e+05,-7.7961e-02,-2.0604e+05,8.6109e-02,7.4184e+00,1.8302e+05,1.7958e+02,-4.4786e-01,-1.8609e+00,3.7175e+00,9.2394e-01,2.4177e+01
7.9000e+01,1.0000e+00,7.3013e+00,-2.0598e+05,-2.0598e+05,-7.8961e-02,-2.0598e+05,8.7613e-02,7.6799e+00,1.8302e+05,1.8179e+02,-7.3785e-02,-1.2170e+00,3.8669e+00,2.6226e+00,2.4251e+01
8.0000e+01,1.0000e+00,7.3869e+00,-2.0592e+05,-2.0593e+05,-7.9960e-02,-2.0593e+05,8.7619e-02,7.6809e+00,1.8296e+05,1.8403e+02,-4.9066e-01,-1.0081e+00,3.4403e+00,4.6404e+00,2.2656e+01
8.1000e+01,1.0000e+00,7.4723e+00,-2.0591e+05,-2.0591e+05,-8.0960e-02,-2.0591e+05,8.7624e-02,7.6818e+00,1.8290e+05,1.8624e+02,-2.0136e-01,-7.0759e-01,3.7645e+00,3.8661e+00,2.3567e+01
8.2000e+01,1.0000e+00,7.5576e+00,-2.0587e+05,-2.0588e+05,-8.1959e-02,-2.0588e+05,8.7630e-02,7.6829e+00,1.8289e+05,1.8811e+02,3.5323e-02,-1.0850e+00,3.6286e+00,2.1088e+00,2.3568e+01
8.3000e+01,1.0000e+00,7.6427e+00,-2.0587e+05,-2.0588e+05,-8.2959e-02,-2.0588e+05,8.5272e-02,7.2749e+00,1.8286e+05,1.9065e+02,-1.3348e-01,-1.9013e+00,3.4695e+00,2.6107e+00,2.3061e+01
8.4000e+01,1.0000e+00,7.7277e+00,-2.0585e+05,-2.0586e+05,-8.3958e-02,-2.0586e+05,8.7641e-02,7.6849e+00,1.8286e+05,1.9259e+02,-9.9454e-02,-1.2134e+00,3.8571e+00,3.5805e+00,2.4146e+01
8.5000e+01,1.0000e+00,7.8125e+00,-2.0584e+05,-2.0585e+05,-8.4958e-02,-2.0585e+05,8.7647e-02,7.6858e+00,1.8284e+05,1.9512e+02,1.3834e-01,-1.8740e+00,3.5851e+00,3.3989e+00,2.3142e+01
8.6000e+01,2.0000e+00,7.8899e+00,-2.0580e+05,-2.0581e+05,-8.5957e-02,-2.0581e+05,8.7653e-02,7.6869e+00,1.8283e+05,1.9954e+02,-2.9238e-01,-1.9174e+00,3.3323e+00,9.2692e-01,2.2857e+01
8.7000e+01,1.0000e+00,7.9743e+00,-2.0578e+05,-2.0579e+05,-8.6957e-02,-2.0579e+05,8.7659e-02,7.6879e+00,1.8278e+05,2.0174e+02,-3.3677e-01,-1.4398e+00,3.6749e+00,2.5477e+00,2.3972e+01
8.8000e+01,1.0000e+00,8.0586e+00,-2.0567e+05,-2.0567e+05,-8.7956e-02,-2.0567e+05,8.7664e-02,7.6889e+00,1.8277e+05,2.0396e+02,1.1440e-01,-7.9412e-01,3.4467e+00,2.4732e+00,2.2764e+01
8.9000e+01,1.0000e+00,8.1427e+00,-2.0566e+05,-2.0567e+05,-8.8956e-02,-2.0567e+05,8.5613e-02,7.3333e+00,1.8265e+05,2.0616e+02,-3.0657e-01,-8.8993e-01,3.8918e+00,2.6279e+00,2.4580e+01
9.0000e+01,1.0000e+00,8.2267e+00,-2.0566e+05,-2.0567e+05,-8.9955e-02,-2.0567e+05,8.7221e-02,7.6113e+00,1.8265e+05,2.0845e+02,3.1035e-01,-5.5385e-01,3.8943e+00,2.9967e+00,2.3869e+01
9.1000e+01,1.0000e+00,8.3105e+00,-2.0561e+05,-2.0562e+05,-9.0955e-02,-2.0562e+05,8.7681e-02,7.6919e+00,1.8264e+05,2.1063e+02,-2.3808e-01,-8.0434e-01,3.4187e+00,2.8529e+00,2.2826e+01
9.2000e+01,1.0000e+00,8.3942e+00,-2.0558e+05,-2.0559e+05,-9.1954e-02,-2.0559e+05,8.7687e-02,7.6929e+00,1.8260e+05,2.1286e+02,5.9332e-02,-1.5066e+00,3.5815e+00,1.3013e+00,2.3728e+01
9.3000e+01,1.0000e+00,8.4777e+00,-2.0557e+05,-2.0557e+05,-9.2954e-02,-2.0557e+05,8.7693e-02,7.6939e+00,1.8257e+05,2.1546e+02,5.9448e-02,-1.8590e+00,3.4761e+00,2.6035e+00,2.3141e+01
9.4000e+01,1.0000e+00,8.5610e+00,-2.0553e+05,-2.0553e+05,-9.3953e-02,-2.0553e+05,8.7698e-02,7.6949e+00,1.8255e+05,2.1767e+02,1.3884e-01,-7.9240e-01,3.3634e+00,2.5335e+00,2.2518e+01
9.5000e+01,1.0000e+00,8.6442e+00,-2.0552e+05,-2.0553e+05,-9.4953e-02,-2.0553e+05,8.4041e-02,7.0664e+00,1.8251e+05,2.2033e+02,-1.2658e-01,-1.9814e+00,3.8048e+00,4.3791e+00,2.4110e+01
9.6000e+01,1.0000e+00,8.7273e+00,-2.0539e+05,-2.0540e+05,-9.5952e-02,-2.0540e+05,8.7710e-02,7.6969e+00,1.8251e+05,2.2258e+02,-3.4860e-01,-1.4972e+00,3.1439e+00,4.5938e-01,2.2330e+01
9.7000e+01,1.0000e+00,8.8102e+00,-2.0535e+05,-2.0536e+05,-9.6952e-02,-2.0536e+05,8.7715e-02,7.6979e+00,1.8238e+05,2.2478e+02,3.2707e-01,-1.2104e+00,3.1087e+00,1.0220e+00,2.2000e+01
9.8000e+01,1.0000e+00,8.8929e+00,-2.0532e+05,-2.0533e+05,-9.7951e-02,-2.0533e+05,8.7721e-02,7.6989e+00,1.8234e+05,2.2731e+02,-4.9776e-01,-1.4228e+00,3.8656e+00,4.8421e+00,2.4573e+01
9.9000e+01,1.0000e+00,8.9755e+00,-2.0527e+05,-2.0528e+05,-9.8951e-02,-2.0528e+05,8.7727e-02,7.6999e+00,1.8230e+05,2.2985e+02,-3.3828e-01,-5.7055e-01,3.8138e+00,4.6996e+00,2.4019e+01
1.0000e+02,1.0000e+00,9.0580e+00,-2.0526e+05,-2.0527e+05,-9.9950e-02,-2.0527e+05,8.7729e-02,7.7001e+00,1.8225e+05,2.3242e+02,-8.6398e-02,-1.1300e+00,3.9724e+00,3.6093e+00,2.4787e+01
1.0100e+02,1.0000e+00,9.1403e+00,-2.0523e+05,-2.0524e+05,-1.0095e-01,-2.0524e+05,8.7738e-02,7.7019e+00,1.8224e+05,2.3433e+02,-3.9525e-01,-8.2615e-01,3.9430e+00,3.1324e+00,2.4901e+01
1.0200e+02,1.0000e+00,9.2224e+00,-2.0503e+05,-2.0504e+05,-1.0195e-01,-2.0504e+05,8.7744e-02,7.7029e+00,1.8222e+05,2.3620e+02,4.9588e-01,-1.0052e+00,3.5448e+00,1.4300e+00,2.3752e+01
1.0300e+02,1.0000e+00,9.3044e+00,-2.0502e+05,-2.0503e+05,-1.0295e-01,-2.0503e+05,8.7746e-02,7.7031e+00,1.8202e+05,2.3810e+02,-4.8602e-01,-1.0865e+00,3.9714e+00,1.1981e+00,2.5523e+01
