nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,dmod
2.0000e+03,2.9500e+02,1.0000e+00,2.2081e+01,-5.9658e+05,-5.9659e+05,-2.9485e-01,-5.9659e+05,8.8836e-02,7.8958e+00,5.9571e+05,3.9045e+03,-2.0704e-01,-8.0568e-01,5.8600e-01,9.5670e-01,1.4439e+00,2.1994e+00,2.7964e+00,2.8688e+00,2.9244e+01
2.0000e+03,2.9600e+02,1.0000e+00,2.2139e+01,-5.9626e+05,-5.9627e+05,-2.9585e-01,-5.9627e+05,8.8842e-02,7.8968e+00,5.9496e+05,3.9157e+03,-3.2326e-01,-9.3475e-01,8.1350e-01,9.7466e-01,1.6434e+00,2.0795e+00,2.8799e+00,2.7089e+00,2.9366e+01
2.0000e+03,2.9700e+02,1.0000e+00,2.2197e+01,-5.9436e+05,-5.9437e+05,-2.9685e-01,-5.9437e+05,8.8847e-02,7.8978e+00,5.9464e+05,3.9270e+03,-6.8610e-01,-5.7643e-01,6.9767e-01,1.1250e+00,1.6203e+00,2.2378e+00,2.8701e+00,2.7673e+00,2.9443e+01
2.0000e+03,2.9800e+02,1.0000e+00,2.2255e+01,-5.9297e+05,-5.9298e+05,-2.9785e-01,-5.9298e+05,8.8853e-02,7.8988e+00,5.9273e+05,3.9393e+03,-7.1638e-01,-4.3569e-01,8.2532e-01,1.1230e+00,1.4473e+00,2.1376e+00,2.8608e+00,2.8940e+00,2.9395e+01
2.0000e+03,2.9900e+02,1.0000e+00,2.2313e+01,-5.9104e+05,-5.9105e+05,-2.9885e-01,-5.9105e+05,8.8858e-02,7.8997e+00,5.9135e+05,3.9517e+03,-2.2195e-01,-8.5348e-01,7.9207e-01,9.9587e-01,1.6863e+00,2.1224e+00,2.8699e+00,2.8902e+00,2.9436e+01
2.0000e+03,3.0000e+02,1.0000e+00,2.2371e+01,-5.9043e+05,-5.9044e+05,-2.9985e-01,-5.9044e+05,8.8864e-02,7.9008e+00,5.8942e+05,3.9634e+03,-7.1560e-01,-6.2379e-01,8.0583e-01,1.1170e+00,1.5123e+00,2.1921e+00,2.9007e+00,2.8501e+00,2.9533e+01
2.0000e+03,3.0100e+02,2.0000e+00,2.2413e+01,-5.8982e+05,-5.8983e+05,-3.0085e-01,-5.8983e+05,8.8870e-02,7.9017e+00,5.8880e+05,3.9872e+03,-5.3461e-01,-9.4869e-01,7.4056e-01,1.1537e+00,1.4459e+00,2.1253e+00,2.8577e+00,2.6918e+00,2.9391e+01
2.0000e+03,3.0200e+02,1.0000e+00,2.2470e+01,-5.8937e+05,-5.8938e+05,-3.0185e-01,-5.8938e+05,8.8875e-02,7.9028e+00,5.8820e+05,3.9983e+03,-6.9773e-01,-6.3634e-01,6.6315e-01,1.1649e+00,1.4462e+00,2.0698e+00,2.7854e+00,2.7150e+00,2.9237e+01
2.0000e+03,3.0300e+02,2.0000e+00,2.2511e+01,-5.8844e+05,-5.8844e+05,-3.0285e-01,-5.8844e+05,8.8881e-02,7.9037e+00,5.8774e+05,4.0209e+03,-3.7675e-01,-7.6417e-01,8.1112e-01,1.1097e+00,1.6414e+00,2.1605e+00,2.8456e+00,2.8608e+00,2.9445e+01
2.0000e+03,3.0400e+02,1.0000e+00,2.2569e+01,-5.8700e+05,-5.8701e+05,-3.0385e-01,-5.8701e+05,8.8887e-02,7.9048e+00,5.8681e+05,4.0323e+03,-3.8326e-01,-5.8058e-01,6.9464e-01,1.0617e+00,1.6480e+00,2.1509e+00,2.8263e+00,2.8278e+00,2.9302e+01
2.0000e+03,3.0500e+02,1.0000e+00,2.2626e+01,-5.8689e+05,-5.8689e+05,-3.0485e-01,-5.8689e+05,8.8892e-02,7.9057e+00,5.8537e+05,4.0443e+03,-4.2062e-01,-7.8844e-01,8.2361e-01,1.0748e+00,1.6501e+00,2.1187e+00,2.8664e+00,2.8922e+00,2.9506e+01
2.0000e+03,3.0600e+02,1.0000e+00,2.2683e+01,-5.8675e+05,-5.8675e+05,-3.0585e-01,-5.8675e+05,8.8898e-02,7.9068e+00,5.8526e+05,4.0559e+03,-5.0255e-01,-7.8166e-01,7.7404e-01,1.0397e+00,1.6340e+00,2.0199e+00,2.7669e+00,2.9267e+00,2.9432e+01
2.0000e+03,3.0700e+02,1.0000e+00,2.2741e+01,-5.8609e+05,-5.8610e+05,-3.0685e-01,-5.8610e+05,8.8903e-02,7.9077e+00,5.8512e+05,4.0679e+03,-5.3719e-01,-5.9843e-01,6.3572e-01,1.1214e+00,1.4445e+00,2.1239e+00,2.8914e+00,2.8524e+00,2.9400e+01
2.0000e+03,3.0800e+02,1.0000e+00,2.2798e+01,-5.8606e+05,-5.8606e+05,-3.0785e-01,-5.8606e+05,8.8909e-02,7.9088e+00,5.8446e+05,4.0798e+03,-5.2220e-01,-7.6525e-01,5.8191e-01,1.1630e+00,1.6781e+00,2.1747e+00,2.7187e+00,2.8596e+00,2.9392e+01
2.0000e+03,3.0900e+02,1.0000e+00,2.2855e+01,-5.8600e+05,-5.8600e+05,-3.0885e-01,-5.8600e+05,8.8914e-02,7.9097e+00,5.8443e+05,4.0914e+03,-6.2680e-01,-9.1109e-01,7.7111e-01,9.8131e-01,1.5799e+00,2.1652e+00,2.9153e+00,2.7738e+00,2.9570e+01
2.0000e+03,3.1000e+02,1.0000e+00,2.2912e+01,-5.8593e+05,-5.8594e+05,-3.0985e-01,-5.8594e+05,8.8920e-02,7.9108e+00,5.8437e+05,4.1038e+03,-3.5475e-01,-6.7584e-01,6.9623e-01,9.8672e-01,1.5920e+00,2.1922e+00,2.7771e+00,2.8125e+00,2.9262e+01
2.0000e+03,3.1100e+02,1.0000e+00,2.2969e+01,-5.8578e+05,-5.8578e+05,-3.1084e-01,-5.8578e+05,8.8926e-02,7.9117e+00,5.8430e+05,4.1153e+03,-7.0072e-01,-5.5487e-01,6.5406e-01,1.0605e+00,1.6220e+00,2.1599e+00,2.9174e+00,2.7404e+00,2.9439e+01
2.0000e+03,3.1200e+02,1.0000e+00,2.3026e+01,-5.8467e+05,-5.8468e+05,-3.1184e-01,-5.8468e+05,8.8931e-02,7.9128e+00,5.8415e+05,4.1265e+03,-2.1103e-01,-8.3271e-01,7.4120e-01,1.0648e+00,1.4597e+00,2.0144e+00,2.9218e+00,2.7197e+00,2.9264e+01
2.0000e+03,3.1300e+02,1.0000e+00,2.3083e+01,-5.8460e+05,-5.8460e+05,-3.1284e-01,-5.8460e+05,8.8937e-02,7.9137e+00,5.8304e+05,4.1377e+03,-6.7079e-01,-4.0901e-01,7.5924e-01,1.0845e+00,1.5270e+00,2.0191e+00,2.9212e+00,2.8446e+00,2.9370e+01
2.0000e+03,3.1400e+02,4.0000e+00,2.3088e+01,-5.8327e+05,-5.8328e+05,-3.1384e-01,-5.8328e+05,8.8943e-02,7.9148e+00,5.8297e+05,4.1824e+03,-3.6381e-01,-6.9162e-01,5.8029e-01,1.0505e+00,1.5972e+00,2.0582e+00,2.8884e+00,2.8014e+00,2.9335e+01
2.0000e+03,3.1500e+02,1.0000e+00,2.3145e+01,-5.8297e+05,-5.8298e+05,-3.1484e-01,-5.8298e+05,8.8948e-02,7.9157e+00,5.8165e+05,4.1940e+03,-1.9735e-01,-9.2772e-01,7.0352e-01,1.0012e+00,1.5633e+00,2.1741e+00,2.8548e+00,2.6974e+00,2.9262e+01
2.0000e+03,3.1600e+02,1.0000e+00,2.3201e+01,-5.8252e+05,-5.8253e+05,-3.1584e-01,-5.8253e+05,8.8954e-02,7.9168e+00,5.8134e+05,4.2052e+03,-7.0223e-01,-9.6484e-01,6.5505e-01,9.3126e-01,1.5978e+00,2.1701e+00,2.9497e+00,2.7611e+00,2.9639e+01
2.0000e+03,3.1700e+02,2.0000e+00,2.3240e+01,-5.8199e+05,-5.8199e+05,-3.1684e-01,-5.8199e+05,8.8959e-02,7.9177e+00,5.8089e+05,4.2287e+03,-6.9650e-01,-9.4134e-01,6.1288e-01,1.1292e+00,1.6778e+00,2.0933e+00,2.7136e+00,2.9264e+00,2.9541e+01
2.0000e+03,3.1800e+02,2.0000e+00,2.3280e+01,-5.8010e+05,-5.8011e+05,-3.1784e-01,-5.8011e+05,8.8965e-02,7.9188e+00,5.8036e+05,4.2524e+03,-4.9701e-01,-8.7712e-01,6.7558e-01,1.1432e+00,1.5958e+00,2.1751e+00,2.8814e+00,2.7235e+00,2.9460e+01
2.0000e+03,3.1900e+02,1.0000e+00,2.3336e+01,-5.7849e+05,-5.7850e+05,-3.1884e-01,-5.7850e+05,8.8971e-02,7.9197e+00,5.7847e+05,4.2640e+03,-6.7295e-01,-3.9066e-01,7.9629e-01,1.0786e+00,1.6736e+00,2.1033e+00,2.8309e+00,2.8530e+00,2.9340e+01
2.0000e+03,3.2000e+02,1.0000e+00,2.3392e+01,-5.7801e+05,-5.7802e+05,-3.1984e-01,-5.7802e+05,8.8976e-02,7.9208e+00,5.7686e+05,4.2760e+03,-5.6901e-01,-6.8442e-01,8.1012e-01,1.0774e+00,1.6804e+00,2.1517e+00,2.7671e+00,2.7080e+00,2.9317e+01
2.0000e+03,3.2100e+02,2.0000e+00,2.3431e+01,-5.7756e+05,-5.7757e+05,-3.2084e-01,-5.7757e+05,8.8982e-02,7.9217e+00,5.7638e+05,4.2996e+03,-4.4163e-01,-9.0588e-01,7.4124e-01,1.0462e+00,1.5427e+00,2.1858e+00,2.7527e+00,2.7784e+00,2.9334e+01
2.0000e+03,3.2200e+02,2.0000e+00,2.3469e+01,-5.7686e+05,-5.7687e+05,-3.2184e-01,-5.7687e+05,8.8988e-02,7.9227e+00,5.7594e+05,4.3229e+03,-4.1934e-01,-8.2952e-01,5.9689e-01,9.4801e-01,1.6017e+00,2.1248e+00,2.7736e+00,2.9183e+00,2.9406e+01
2.0000e+03,3.2300e+02,1.0000e+00,2.3525e+01,-5.7634e+05,-5.7635e+05,-3.2284e-01,-5.7635e+05,8.8993e-02,7.9237e+00,5.7523e+05,4.3347e+03,-5.2206e-01,-9.6476e-01,7.6049e-01,9.8742e-01,1.5601e+00,2.0039e+00,2.8214e+00,2.9221e+00,2.9512e+01
2.0000e+03,3.2400e+02,2.0000e+00,2.3564e+01,-5.7540e+05,-5.7541e+05,-3.2384e-01,-5.7541e+05,8.8999e-02,7.9247e+00,5.7472e+05,4.3575e+03,-2.8791e-01,-9.2419e-01,6.6468e-01,9.7009e-01,1.6206e+00,2.2133e+00,2.9541e+00,2.8453e+00,2.9545e+01
2.0000e+03,3.2500e+02,2.0000e+00,2.3602e+01,-5.7493e+05,-5.7494e+05,-3.2484e-01,-5.7494e+05,8.9004e-02,7.9257e+00,5.7377e+05,4.3794e+03,-5.5379e-01,-6.8471e-01,7.5152e-01,1.0668e+00,1.4735e+00,2.0927e+00,2.7780e+00,2.9145e+00,2.9390e+01
2.0000e+03,3.2600e+02,1.0000e+00,2.3657e+01,-5.7411e+05,-5.7412e+05,-3.2584e-01,-5.7412e+05,8.9010e-02,7.9267e+00,5.7330e+05,4.3908e+03,-2.9983e-01,-9.5240e-01,6.1838e-01,1.1087e+00,1.5295e+00,2.2268e+00,2.7665e+00,2.8562e+00,2.9363e+01
2.0000e+03,3.2700e+02,1.0000e+00,2.3713e+01,-5.7205e+05,-5.7206e+05,-3.2684e-01,-5.7206e+05,8.9015e-02,7.9277e+00,5.7249e+05,4.4022e+03,-4.4621e-01,-9.1746e-01,7.7471e-01,9.2434e-01,1.4663e+00,2.1072e+00,2.8933e+00,2.8913e+00,2.9517e+01
2.0000e+03,3.2800e+02,2.0000e+00,2.3751e+01,-5.7158e+05,-5.7159e+05,-3.2784e-01,-5.7159e+05,8.9021e-02,7.9287e+00,5.7042e+05,4.4260e+03,-3.1346e-01,-5.6035e-01,6.6808e-01,9.7950e-01,1.5886e+00,2.1878e+00,2.7354e+00,2.9280e+00,2.9257e+01
2.0000e+03,3.2900e+02,3.0000e+00,2.3772e+01,-5.7095e+05,-5.7096e+05,-3.2884e-01,-5.7096e+05,8.9027e-02,7.9298e+00,5.6995e+05,4.4622e+03,-3.6946e-01,-9.1671e-01,6.8482e-01,1.1086e+00,1.5319e+00,2.1548e+00,2.9113e+00,2.7332e+00,2.9431e+01
2.0000e+03,3.3000e+02,1.0000e+00,2.3827e+01,-5.7007e+05,-5.7008e+05,-3.2984e-01,-5.7008e+05,8.9032e-02,7.9307e+00,5.6932e+05,4.4743e+03,-5.5784e-01,-5.1994e-01,7.7308e-01,1.1183e+00,1.6783e+00,2.1038e+00,2.8727e+00,2.8133e+00,2.9398e+01
2.0000e+03,3.3100e+02,1.0000e+00,2.3882e+01,-5.6977e+05,-5.6978e+05,-3.3083e-01,-5.6978e+05,8.9038e-02,7.9318e+00,5.6844e+05,4.4860e+03,-3.3552e-01,-9.2342e-01,5.8628e-01,1.0843e+00,1.5161e+00,2.0574e+00,2.8820e+00,2.8838e+00,2.9445e+01
2.0000e+03,3.3200e+02,1.0000e+00,2.3937e+01,-5.6642e+05,-5.6642e+05,-3.3183e-01,-5.6642e+05,8.9044e-02,7.9327e+00,5.6814e+05,4.4975e+03,-6.5219e-01,-9.4068e-01,7.9977e-01,9.7283e-01,1.6123e+00,2.2028e+00,2.9195e+00,2.7847e+00,2.9637e+01
2.0000e+03,3.3300e+02,1.0000e+00,2.3991e+01,-5.6608e+05,-5.6609e+05,-3.3283e-01,-5.6609e+05,8.9049e-02,7.9338e+00,5.6479e+05,4.5089e+03,-2.9813e-01,-5.3977e-01,5.7528e-01,1.1602e+00,1.5941e+00,2.1905e+00,2.9180e+00,2.6875e+00,2.9262e+01
2.0000e+03,3.3400e+02,1.0000e+00,2.4046e+01,-5.6601e+05,-5.6602e+05,-3.3383e-01,-5.6602e+05,8.9055e-02,7.9347e+00,5.6445e+05,4.5202e+03,-1.0261e-01,-9.2118e-01,7.1803e-01,1.1383e+00,1.5018e+00,2.1521e+00,2.9511e+00,2.7312e+00,2.9345e+01
2.0000e+03,3.3500e+02,2.0000e+00,2.4083e+01,-5.6597e+05,-5.6598e+05,-3.3483e-01,-5.6598e+05,8.9061e-02,7.9358e+00,5.6439e+05,4.5424e+03,-2.1035e-01,-8.8764e-01,6.1163e-01,1.0101e+00,1.5035e+00,2.0585e+00,2.8493e+00,2.8020e+00,2.9260e+01
2.0000e+03,3.3600e+02,1.0000e+00,2.4138e+01,-5.6473e+05,-5.6474e+05,-3.3583e-01,-5.6474e+05,8.9066e-02,7.9367e+00,5.6434e+05,4.5538e+03,-4.9766e-01,-7.4417e-01,7.1798e-01,1.1552e+00,1.4942e+00,2.1738e+00,2.8980e+00,2.7639e+00,2.9442e+01
2.0000e+03,3.3700e+02,2.0000e+00,2.4175e+01,-5.6452e+05,-5.6453e+05,-3.3683e-01,-5.6453e+05,8.9072e-02,7.9378e+00,5.6310e+05,4.5761e+03,-5.2189e-01,-6.1704e-01,7.0168e-01,1.1656e+00,1.6660e+00,2.1509e+00,2.9396e+00,2.7572e+00,2.9486e+01
2.0000e+03,3.3800e+02,2.0000e+00,2.4212e+01,-5.6161e+05,-5.6162e+05,-3.3783e-01,-5.6162e+05,8.9077e-02,7.9387e+00,5.6289e+05,4.5996e+03,-3.3612e-01,-8.7682e-01,6.5527e-01,1.1513e+00,1.6251e+00,2.0387e+00,2.9530e+00,2.8538e+00,2.9535e+01
2.0000e+03,3.3900e+02,1.0000e+00,2.4266e+01,-5.6041e+05,-5.6042e+05,-3.3883e-01,-5.6042e+05,8.9083e-02,7.9398e+00,5.5998e+05,4.6116e+03,-7.0169e-01,-4.3183e-01,7.2784e-01,1.0553e+00,1.6067e+00,2.0450e+00,2.9035e+00,2.7313e+00,2.9328e+01
2.0000e+03,3.4000e+02,1.0000e+00,2.4320e+01,-5.5953e+05,-5.5954e+05,-3.3983e-01,-5.5954e+05,8.9088e-02,7.9407e+00,5.5879e+05,4.6233e+03,-1.8294e-01,-6.2005e-01,7.1762e-01,1.1518e+00,1.5801e+00,2.2174e+00,2.8619e+00,2.8863e+00,2.9335e+01
2.0000e+03,3.4100e+02,1.0000e+00,2.4375e+01,-5.5810e+05,-5.5811e+05,-3.4083e-01,-5.5811e+05,8.9094e-02,7.9418e+00,5.5791e+05,4.6349e+03,-5.6690e-01,-6.6871e-01,8.0091e-01,1.0797e+00,1.5176e+00,2.2455e+00,2.7202e+00,2.9284e+00,2.9436e+01
2.0000e+03,3.4200e+02,1.0000e+00,2.4429e+01,-5.5773e+05,-5.5774e+05,-3.4183e-01,-5.5774e+05,8.9100e-02,7.9427e+00,5.5647e+05,4.6464e+03,-6.1966e-01,-4.7986e-01,6.9608e-01,1.0340e+00,1.5939e+00,2.1574e+00,2.7257e+00,2.9205e+00,2.9326e+01
2.0000e+03,3.4300e+02,1.0000e+00,2.4483e+01,-5.5754e+05,-5.5755e+05,-3.4283e-01,-5.5755e+05,8.9105e-02,7.9438e+00,5.5610e+05,4.6577e+03,-1.1605e-01,-8.8719e-01,6.5658e-01,9.8323e-01,1.6871e+00,2.1580e+00,2.7891e+00,2.7940e+00,2.9249e+01
2.0000e+03,3.4400e+02,1.0000e+00,2.4536e+01,-5.5628e+05,-5.5629e+05,-3.4383e-01,-5.5629e+05,8.9111e-02,7.9447e+00,5.5591e+05,4.6689e+03,-3.0662e-01,-9.5561e-01,5.8220e-01,1.1643e+00,1.4909e+00,2.1027e+00,2.8569e+00,2.7569e+00,2.9339e+01
2.0000e+03,3.4500e+02,2.0000e+00,2.4573e+01,-5.5513e+05,-5.5514e+05,-3.4483e-01,-5.5514e+05,8.9117e-02,7.9457e+00,5.5466e+05,4.6909e+03,-1.3884e-01,-8.8803e-01,6.5266e-01,1.0502e+00,1.4418e+00,2.0749e+00,2.9040e+00,2.7719e+00,2.9268e+01
2.0000e+03,3.4600e+02,1.0000e+00,2.4626e+01,-5.5347e+05,-5.5348e+05,-3.4583e-01,-5.5348e+05,8.9122e-02,7.9467e+00,5.5351e+05,4.7022e+03,-6.4988e-01,-4.0327e-01,6.5533e-01,9.6824e-01,1.5550e+00,2.2339e+00,2.9272e+00,2.7457e+00,2.9368e+01
2.0000e+03,3.4700e+02,1.0000e+00,2.4680e+01,-5.5342e+05,-5.5343e+05,-3.4683e-01,-5.5343e+05,8.9128e-02,7.9477e+00,5.5184e+05,4.7135e+03,-7.0691e-01,-9.3877e-01,5.9173e-01,1.0688e+00,1.6776e+00,2.0111e+00,2.8340e+00,2.7215e+00,2.9474e+01
2.0000e+03,3.4800e+02,3.0000e+00,2.4698e+01,-5.5296e+05,-5.5297e+05,-3.4783e-01,-5.5297e+05,8.9133e-02,7.9487e+00,5.5179e+05,4.7481e+03,-7.1180e-01,-5.5055e-01,7.4833e-01,1.1561e+00,1.5982e+00,2.1287e+00,2.7862e+00,2.8689e+00,2.9413e+01
2.0000e+03,3.4900e+02,1.0000e+00,2.4752e+01,-5.5276e+05,-5.5277e+05,-3.4883e-01,-5.5277e+05,8.9139e-02,7.9497e+00,5.5134e+05,4.7596e+03,-6.8801e-01,-7.9435e-01,7.9497e-01,1.0084e+00,1.5154e+00,2.0688e+00,2.8748e+00,2.9110e+00,2.9587e+01
2.0000e+03,3.5000e+02,1.0000e+00,2.4805e+01,-5.5048e+05,-5.5049e+05,-3.4983e-01,-5.5049e+05,8.9144e-02,7.9507e+00,5.5114e+05,4.7713e+03,-2.4809e-01,-6.3759e-01,7.4592e-01,9.7022e-01,1.6087e+00,2.1286e+00,2.8754e+00,2.7215e+00,2.9239e+01
2.0000e+03,3.5100e+02,1.0000e+00,2.4858e+01,-5.5046e+05,-5.5047e+05,-3.5082e-01,-5.5047e+05,8.9150e-02,7.9517e+00,5.4885e+05,4.7830e+03,-3.9548e-01,-3.9840e-01,7.6539e-01,1.1223e+00,1.5227e+00,2.0980e+00,2.8798e+00,2.8583e+00,2.9268e+01
2.0000e+03,3.5200e+02,3.0000e+00,2.4876e+01,-5.5036e+05,-5.5036e+05,-3.5182e-01,-5.5036e+05,8.9156e-02,7.9527e+00,5.4884e+05,4.8170e+03,-4.2064e-01,-6.0812e-01,6.8673e-01,1.1430e+00,1.6228e+00,2.1466e+00,2.7801e+00,2.8617e+00,2.9333e+01
2.0000e+03,3.5300e+02,2.0000e+00,2.4912e+01,-5.5000e+05,-5.5001e+05,-3.5282e-01,-5.5001e+05,8.9161e-02,7.9537e+00,5.4873e+05,4.8403e+03,-4.7868e-01,-5.5826e-01,6.2323e-01,9.3147e-01,1.6267e+00,2.1685e+00,2.9041e+00,2.7261e+00,2.9345e+01
2.0000e+03,3.5400e+02,1.0000e+00,2.4965e+01,-5.4858e+05,-5.4859e+05,-3.5382e-01,-5.4859e+05,8.9167e-02,7.9547e+00,5.4837e+05,4.8523e+03,-6.1434e-01,-8.8215e-01,6.7190e-01,9.3436e-01,1.5178e+00,2.0349e+00,2.8785e+00,2.7225e+00,2.9422e+01
2.0000e+03,3.5500e+02,1.0000e+00,2.5018e+01,-5.4854e+05,-5.4855e+05,-3.5482e-01,-5.4855e+05,8.9173e-02,7.9557e+00,5.4696e+05,4.8638e+03,-3.8972e-01,-4.7384e-01,7.3564e-01,1.0436e+00,1.5481e+00,2.1821e+00,2.8579e+00,2.7696e+00,2.9241e+01
2.0000e+03,3.5600e+02,3.0000e+00,2.5035e+01,-5.4852e+05,-5.4853e+05,-3.5582e-01,-5.4853e+05,8.9178e-02,7.9567e+00,5.4692e+05,4.8985e+03,-3.4161e-01,-8.8614e-01,6.6099e-01,1.0723e+00,1.5191e+00,2.0313e+00,2.8443e+00,2.8178e+00,2.9352e+01
2.0000e+03,3.5700e+02,2.0000e+00,2.5070e+01,-5.4848e+05,-5.4849e+05,-3.5682e-01,-5.4849e+05,8.9184e-02,7.9577e+00,5.4689e+05,4.9208e+03,-5.3777e-01,-7.5751e-01,7.3084e-01,9.9360e-01,1.5684e+00,2.0497e+00,2.7914e+00,2.8029e+00,2.9345e+01
2.0000e+03,3.5800e+02,2.0000e+00,2.5105e+01,-5.4784e+05,-5.4785e+05,-3.5782e-01,-5.4785e+05,8.9189e-02,7.9587e+00,5.4686e+05,4.9435e+03,-4.5944e-01,-9.1187e-01,7.8999e-01,9.3816e-01,1.5432e+00,2.0998e+00,2.8534e+00,2.8069e+00,2.9446e+01
2.0000e+03,3.5900e+02,1.0000e+00,2.5158e+01,-5.4782e+05,-5.4783e+05,-3.5882e-01,-5.4783e+05,8.9195e-02,7.9598e+00,5.4621e+05,4.9550e+03,-1.2969e-01,-6.5202e-01,5.9788e-01,1.0816e+00,1.6045e+00,2.0966e+00,2.8252e+00,2.8989e+00,2.9247e+01
2.0000e+03,3.6000e+02,2.0000e+00,2.5192e+01,-5.4522e+05,-5.4523e+05,-3.5982e-01,-5.4523e+05,8.9200e-02,7.9607e+00,5.4619e+05,4.9783e+03,-3.9577e-01,-7.7123e-01,8.0697e-01,1.1632e+00,1.6087e+00,2.1332e+00,2.7151e+00,2.9302e+00,2.9411e+01
2.0000e+03,3.6100e+02,3.0000e+00,2.5209e+01,-5.4421e+05,-5.4422e+05,-3.6082e-01,-5.4422e+05,8.9206e-02,7.9617e+00,5.4359e+05,5.0138e+03,-6.3532e-01,-4.8627e-01,7.0080e-01,1.1399e+00,1.6544e+00,2.1677e+00,2.7873e+00,2.8231e+00,2.9347e+01
2.0000e+03,3.6200e+02,2.0000e+00,2.5244e+01,-5.4412e+05,-5.4413e+05,-3.6182e-01,-5.4413e+05,8.9212e-02,7.9627e+00,5.4259e+05,5.0366e+03,-6.3772e-01,-3.7984e-01,8.0974e-01,1.0084e+00,1.5792e+00,2.2319e+00,2.8596e+00,2.7827e+00,2.9327e+01
2.0000e+03,3.6300e+02,1.0000e+00,2.5296e+01,-5.4387e+05,-5.4388e+05,-3.6282e-01,-5.4388e+05,8.9217e-02,7.9637e+00,5.4250e+05,5.0485e+03,-2.4816e-01,-8.2054e-01,6.3517e-01,1.1525e+00,1.4583e+00,2.0933e+00,2.8632e+00,2.7068e+00,2.9243e+01
2.0000e+03,3.6400e+02,2.0000e+00,2.5331e+01,-5.4296e+05,-5.4297e+05,-3.6382e-01,-5.4297e+05,8.9223e-02,7.9648e+00,5.4224e+05,5.0720e+03,-4.0317e-01,-8.5488e-01,6.3213e-01,9.5022e-01,1.4570e+00,2.0719e+00,2.8094e+00,2.8913e+00,2.9378e+01
2.0000e+03,3.6500e+02,1.0000e+00,2.5382e+01,-5.4059e+05,-5.4060e+05,-3.6482e-01,-5.4060e+05,8.9229e-02,7.9657e+00,5.4134e+05,5.0830e+03,-4.1354e-01,-8.7587e-01,7.8094e-01,9.9733e-01,1.5323e+00,2.1092e+00,2.9568e+00,2.8784e+00,2.9593e+01
2.0000e+03,3.6600e+02,1.0000e+00,2.5434e+01,-5.3976e+05,-5.3976e+05,-3.6582e-01,-5.3976e+05,8.9234e-02,7.9667e+00,5.3896e+05,5.0942e+03,-2.8156e-01,-8.1985e-01,6.4012e-01,1.0933e+00,1.5526e+00,2.1447e+00,2.8025e+00,2.7688e+00,2.9273e+01
2.0000e+03,3.6700e+02,1.0000e+00,2.5486e+01,-5.3928e+05,-5.3929e+05,-3.6682e-01,-5.3929e+05,8.9240e-02,7.9677e+00,5.3813e+05,5.1057e+03,-5.9031e-01,-7.6814e-01,7.0109e-01,9.9290e-01,1.6088e+00,2.0101e+00,2.7902e+00,2.7062e+00,2.9299e+01
2.0000e+03,3.6800e+02,1.0000e+00,2.5538e+01,-5.3914e+05,-5.3915e+05,-3.6782e-01,-5.3915e+05,8.9246e-02,7.9687e+00,5.3765e+05,5.1175e+03,-6.4098e-01,-9.0187e-01,6.2929e-01,1.1442e+00,1.5532e+00,2.1781e+00,2.8066e+00,2.8373e+00,2.9525e+01
2.0000e+03,3.6900e+02,1.0000e+00,2.5589e+01,-5.3897e+05,-5.3898e+05,-3.6882e-01,-5.3898e+05,8.9251e-02,7.9697e+00,5.3751e+05,5.1292e+03,-2.0841e-01,-5.6593e-01,6.7516e-01,9.7422e-01,1.6345e+00,2.2157e+00,2.8410e+00,2.7846e+00,2.9228e+01
2.0000e+03,3.7000e+02,2.0000e+00,2.5623e+01,-5.3825e+05,-5.3825e+05,-3.6982e-01,-5.3825e+05,8.9257e-02,7.9707e+00,5.3735e+05,5.1533e+03,-5.0566e-01,-9.2380e-01,8.0901e-01,9.3761e-01,1.6323e+00,2.2441e+00,2.9065e+00,2.8145e+00,2.9618e+01
2.0000e+03,3.7100e+02,3.0000e+00,2.5639e+01,-5.3758e+05,-5.3759e+05,-3.7081e-01,-5.3759e+05,8.9262e-02,7.9717e+00,5.3662e+05,5.1893e+03,-5.5565e-01,-8.8704e-01,8.0383e-01,1.0210e+00,1.6697e+00,2.0737e+00,2.8407e+00,2.7906e+00,2.9503e+01
2.0000e+03,3.7200e+02,2.0000e+00,2.5673e+01,-5.3708e+05,-5.3708e+05,-3.7181e-01,-5.3708e+05,8.9268e-02,7.9727e+00,5.3595e+05,5.2133e+03,-5.7969e-01,-7.9564e-01,7.1214e-01,1.0773e+00,1.4436e+00,2.0540e+00,2.8211e+00,2.8968e+00,2.9464e+01
2.0000e+03,3.7300e+02,1.0000e+00,2.5724e+01,-5.3696e+05,-5.3697e+05,-3.7281e-01,-5.3697e+05,8.9273e-02,7.9737e+00,5.3545e+05,5.2252e+03,-4.9056e-01,-3.8556e-01,6.5560e-01,1.0179e+00,1.5718e+00,2.2348e+00,2.8369e+00,2.8520e+00,2.9292e+01
