logfeh_mean,logdust_med,logNpix,tau,dmod,logl
-2.7163e-01,-4.6535e-01,4.0132e+00,3.0208e+00,2.6028e+01,-1.0778e+02
-2.4141e-01,-5.2628e-01,3.9991e+00,2.9440e+00,2.5997e+01,-1.1001e+02
-2.9850e-01,-4.3496e-01,4.0084e+00,2.9595e+00,2.6005e+01,-1.0869e+02
-2.7193e-01,-4.8776e-01,4.0113e+00,2.9160e+00,2.6023e+01,-1.0785e+02
-2.7460e-01,-4.6618e-01,4.0125e+00,2.9736e+00,2.6022e+01,-1.0755e+02
-2.7308e-01,-4.5717e-01,4.0129e+00,3.0198e+00,2.6023e+01,-9.8065e+01
-2.7240e-01,-4.6577e-01,4.0119e+00,3.0044e+00,2.6025e+01,-1.0774e+02
-2.7150e-01,-4.6779e-01,4.0143e+00,3.0280e+00,2.6034e+01,-1.0286e+02
-2.7263e-01,-4.6807e-01,4.0126e+00,2.9956e+00,2.6025e+01,-9.8845e+01
-2.9744e-01,-4.2647e-01,4.0285e+00,3.0101e+00,2.6060e+01,-1.0980e+02
-2.4547e-01,-4.9311e-01,4.0102e+00,3.0444e+00,2.6022e+01,-1.1092e+02
-2.7151e-01,-4.6744e-01,4.0081e+00,2.9774e+00,2.6010e+01,-1.0944e+02
-2.6250e-01,-4.6865e-01,4.0119e+00,3.0190e+00,2.6019e+01,-1.0936e+02
-2.7214e-01,-4.8192e-01,4.0007e+00,2.9174e+00,2.5993e+01,-1.1044e+02
-2.7275e-01,-4.5705e-01,4.0114e+00,3.0009e+00,2.6015e+01,-1.0714e+02
-2.6569e-01,-4.6780e-01,4.0256e+00,3.0383e+00,2.6060e+01,-1.1023e+02
-2.6226e-01,-4.8052e-01,4.0154e+00,3.0082e+00,2.6035e+01,-1.0692e+02
-2.8357e-01,-4.6278e-01,4.0104e+00,2.9294e+00,2.6015e+01,-1.0523e+02
-2.6816e-01,-4.6499e-01,4.0227e+00,3.0331e+00,2.6050e+01,-1.0903e+02
-2.6258e-01,-4.6572e-01,4.0075e+00,3.0613e+00,2.6012e+01,-1.0125e+02
-2.7412e-01,-4.6858e-01,4.0131e+00,2.9719e+00,2.6025e+01,-1.1033e+02
-2.6439e-01,-4.7685e-01,4.0107e+00,3.0018e+00,2.6022e+01,-1.0433e+02
-2.6389e-01,-4.7671e-01,4.0114e+00,3.0377e+00,2.6027e+01,-1.1081e+02
-2.7164e-01,-4.7121e-01,4.0147e+00,2.9959e+00,2.6032e+01,-1.0823e+02
-3.1663e-01,-4.1014e-01,4.0327e+00,2.9546e+00,2.6070e+01,-1.1006e+02
-2.7302e-01,-4.6602e-01,4.0106e+00,2.9847e+00,2.6018e+01,-1.1016e+02
-2.7107e-01,-4.7512e-01,4.0094e+00,2.9847e+00,2.6020e+01,-1.0859e+02
-2.6625e-01,-4.6011e-01,4.0188e+00,3.0519e+00,2.6039e+01,-1.0815e+02
-2.6902e-01,-4.7544e-01,4.0061e+00,2.9672e+00,2.6005e+01,-1.0816e+02
-2.8036e-01,-4.6602e-01,4.0146e+00,2.9455e+00,2.6028e+01,-1.0946e+02
-2.6444e-01,-4.7119e-01,4.0195e+00,3.0386e+00,2.6044e+01,-1.0987e+02
-2.7344e-01,-4.6684e-01,4.0118e+00,2.9729e+00,2.6018e+01,-1.0921e+02
-2.7115e-01,-4.6607e-01,4.0158e+00,3.0238e+00,2.6036e+01,-1.1028e+02
-2.6693e-01,-4.6258e-01,4.0213e+00,3.0394e+00,2.6046e+01,-1.0952e+02
-2.8924e-01,-4.4280e-01,4.0176e+00,2.9847e+00,2.6032e+01,-1.0866e+02
-2.9512e-01,-4.1525e-01,4.0370e+00,3.0872e+00,2.6084e+01,-1.0739e+02
-2.7164e-01,-4.6863e-01,4.0136e+00,2.9938e+00,2.6028e+01,-1.1033e+02
-2.9157e-01,-4.3559e-01,4.0344e+00,3.0155e+00,2.6078e+01,-1.0986e+02
-2.6434e-01,-4.7981e-01,4.0181e+00,2.9869e+00,2.6040e+01,-1.1052e+02
-2.7256e-01,-4.7533e-01,4.0141e+00,2.9576e+00,2.6029e+01,-1.0701e+02
-2.6625e-01,-4.5829e-01,4.0178e+00,3.0584e+00,2.6035e+01,-1.0765e+02
-2.7598e-01,-4.6257e-01,4.0147e+00,2.9844e+00,2.6029e+01,-1.0924e+02
-2.7383e-01,-4.5541e-01,4.0065e+00,3.0176e+00,2.6006e+01,-1.1086e+02
-2.7188e-01,-4.5829e-01,4.0161e+00,3.0235e+00,2.6031e+01,-1.0209e+02
-2.6693e-01,-4.7686e-01,4.0175e+00,3.0044e+00,2.6040e+01,-1.1084e+02
-2.6523e-01,-4.8016e-01,4.0195e+00,2.9940e+00,2.6044e+01,-1.0875e+02
-2.4061e-01,-5.0727e-01,4.0106e+00,3.0196e+00,2.6024e+01,-1.1081e+02
-2.7269e-01,-4.5941e-01,4.0177e+00,3.0306e+00,2.6037e+01,-1.1033e+02
-2.7632e-01,-4.6692e-01,4.0115e+00,2.9577e+00,2.6020e+01,-1.0806e+02
-2.7220e-01,-4.5729e-01,4.0139e+00,3.0225e+00,2.6025e+01,-1.0461e+02
-2.9539e-01,-4.1831e-01,4.0353e+00,3.0857e+00,2.6081e+01,-1.0604e+02
