logfeh_mean,logdust_med,logNpix,tau,dmod,logl
-2.4190e-01,-5.0637e-01,4.0059e+00,3.0090e+00,2.6013e+01,-1.0768e+02
-2.2155e-01,-5.2579e-01,4.0091e+00,3.0339e+00,2.6020e+01,-1.0623e+02
-2.1983e-01,-5.3379e-01,4.0022e+00,3.0354e+00,2.6007e+01,-1.0105e+02
-2.2549e-01,-5.1555e-01,4.0101e+00,3.0813e+00,2.6028e+01,-1.0398e+02
-2.5139e-01,-4.9520e-01,4.0240e+00,3.0252e+00,2.6062e+01,-1.0750e+02
-2.3305e-01,-5.0933e-01,4.0093e+00,3.0305e+00,2.6020e+01,-1.0381e+02
-2.1812e-01,-5.0637e-01,4.0206e+00,3.1269e+00,2.6048e+01,-1.0726e+02
-2.1721e-01,-5.3060e-01,4.0039e+00,3.0378e+00,2.6007e+01,-1.0445e+02
-2.5377e-01,-4.8427e-01,4.0107e+00,3.0210e+00,2.6022e+01,-1.0456e+02
-2.1668e-01,-5.4539e-01,4.0072e+00,3.0067e+00,2.6019e+01,-1.0816e+02
-2.5449e-01,-4.8233e-01,4.0234e+00,3.0623e+00,2.6060e+01,-1.0288e+02
-2.5184e-01,-4.9785e-01,4.0152e+00,2.9982e+00,2.6039e+01,-1.0615e+02
-2.3311e-01,-5.0818e-01,4.0097e+00,3.0569e+00,2.6022e+01,-1.0592e+02
-2.2019e-01,-5.2544e-01,4.0099e+00,3.0737e+00,2.6027e+01,-1.0777e+02
-2.1949e-01,-5.3440e-01,4.0058e+00,3.0385e+00,2.6017e+01,-1.0813e+02
-2.3884e-01,-5.0416e-01,4.0089e+00,3.0469e+00,2.6022e+01,-1.0844e+02
-2.3615e-01,-5.0665e-01,4.0140e+00,3.0493e+00,2.6034e+01,-1.0576e+02
-2.2354e-01,-5.2455e-01,4.0069e+00,3.0699e+00,2.6021e+01,-1.0848e+02
-2.6202e-01,-4.8057e-01,4.0181e+00,2.9936e+00,2.6042e+01,-1.0834e+02
-2.3741e-01,-5.2369e-01,4.0101e+00,2.9813e+00,2.6027e+01,-1.0823e+02
-2.1207e-01,-5.5388e-01,4.0053e+00,2.9997e+00,2.6016e+01,-1.0616e+02
-2.2478e-01,-5.2624e-01,4.0164e+00,3.0540e+00,2.6045e+01,-1.0804e+02
-2.0116e-01,-5.5156e-01,4.0046e+00,3.0531e+00,2.6010e+01,-1.0066e+02
-2.1695e-01,-5.3499e-01,4.0158e+00,3.0350e+00,2.6039e+01,-1.0775e+02
-2.0864e-01,-5.3679e-01,4.0058e+00,3.0715e+00,2.6016e+01,-1.0559e+02
-2.2125e-01,-5.2169e-01,4.0076e+00,3.0762e+00,2.6020e+01,-1.0620e+02
-2.5357e-01,-4.8778e-01,4.0180e+00,3.0156e+00,2.6043e+01,-1.0668e+02
-2.5558e-01,-4.8890e-01,4.0211e+00,3.0214e+00,2.6052e+01,-1.0696e+02
-2.2830e-01,-5.2321e-01,4.0057e+00,3.0222e+00,2.6013e+01,-1.0757e+02
-2.2475e-01,-5.0459e-01,4.0146e+00,3.1058e+00,2.6035e+01,-1.0626e+02
-2.2243e-01,-5.1757e-01,4.0104e+00,3.0954e+00,2.6028e+01,-1.0470e+02
-2.1287e-01,-5.4162e-01,4.0129e+00,3.0273e+00,2.6032e+01,-1.0661e+02
-2.3586e-01,-5.0216e-01,4.0136e+00,3.0656e+00,2.6033e+01,-1.0487e+02
-2.1937e-01,-5.3932e-01,4.0106e+00,3.0065e+00,2.6028e+01,-1.0769e+02
-2.2186e-01,-5.2111e-01,4.0007e+00,3.0534e+00,2.5998e+01,-1.0790e+02
-2.4106e-01,-4.9789e-01,4.0224e+00,3.0907e+00,2.6060e+01,-1.0196e+02
-2.3326e-01,-5.1726e-01,4.0103e+00,3.0296e+00,2.6027e+01,-1.0760e+02
-2.5649e-01,-4.8405e-01,4.0158e+00,3.0063e+00,2.6036e+01,-1.0597e+02
-2.0868e-01,-5.4577e-01,4.0047e+00,3.0721e+00,2.6018e+01,-1.0297e+02
-2.3362e-01,-5.1677e-01,4.0037e+00,3.0155e+00,2.6007e+01,-1.0303e+02
-2.3341e-01,-5.1510e-01,4.0122e+00,3.0285e+00,2.6031e+01,-1.0773e+02
-2.1135e-01,-5.4856e-01,3.9985e+00,3.0065e+00,2.5996e+01,-1.0611e+02
-2.2871e-01,-5.1365e-01,4.0217e+00,3.0840e+00,2.6058e+01,-1.0387e+02
-2.2063e-01,-5.4367e-01,3.9973e+00,2.9741e+00,2.5992e+01,-1.0495e+02
