logfeh,logdust,logNpix,tau,dmod,logl
-2.5207e-01,-4.9972e-01,4.5028e+00,5.9817e-01,2.6004e+01,-1.7381e+01
-2.6000e-01,-4.9760e-01,4.5077e+00,9.2542e-01,2.6018e+01,-1.7475e+01
-2.5334e-01,-4.9691e-01,4.5050e+00,1.4536e+00,2.6015e+01,-1.7467e+01
-2.4553e-01,-4.9978e-01,4.5009e+00,1.3675e+00,2.6001e+01,-1.5493e+01
-2.4966e-01,-5.0004e-01,4.5060e+00,9.4895e-01,2.6012e+01,-1.6898e+01
-2.5783e-01,-4.9830e-01,4.5036e+00,3.7288e-01,2.6007e+01,-1.7173e+01
-2.5643e-01,-4.9865e-01,4.5054e+00,1.6818e-01,2.6011e+01,-1.6186e+01
-2.5116e-01,-4.9978e-01,4.5044e+00,6.9328e-01,2.6007e+01,-1.7477e+01
-2.5658e-01,-4.9883e-01,4.5034e+00,2.2417e-01,2.6007e+01,-1.7297e+01
-2.4987e-01,-5.0043e-01,4.5016e+00,6.0478e-01,2.6001e+01,-1.7195e+01
-2.4434e-01,-5.0231e-01,4.5033e+00,3.7187e-01,2.6003e+01,-1.7466e+01
-2.5978e-01,-4.9711e-01,4.5009e+00,1.0863e+00,2.6002e+01,-1.7344e+01
-2.5086e-01,-4.9984e-01,4.5022e+00,5.7405e-01,2.6001e+01,-1.7284e+01
-2.3942e-01,-5.0226e-01,4.4994e+00,1.2396e+00,2.5993e+01,-1.6986e+01
-2.5191e-01,-4.9982e-01,4.5042e+00,8.4444e-01,2.6008e+01,-1.5723e+01
-2.5037e-01,-5.0007e-01,4.5039e+00,9.9998e-01,2.6008e+01,-1.6285e+01
-2.5027e-01,-5.0020e-01,4.5036e+00,3.0843e-01,2.6005e+01,-1.7284e+01
-2.4522e-01,-5.0050e-01,4.5021e+00,1.2572e+00,2.6003e+01,-1.7438e+01
-2.5620e-01,-4.9856e-01,4.5018e+00,5.8343e-01,2.6002e+01,-1.7269e+01
-2.4027e-01,-5.0316e-01,4.4995e+00,5.6407e-01,2.5991e+01,-1.6877e+01
-2.5100e-01,-4.9968e-01,4.5034e+00,1.4551e-01,2.6004e+01,-1.7027e+01
-2.4980e-01,-5.0044e-01,4.5033e+00,6.6146e-01,2.6005e+01,-1.7313e+01
-2.5156e-01,-4.9960e-01,4.5013e+00,3.6287e-01,2.5999e+01,-1.6662e+01
-2.5091e-01,-4.9998e-01,4.5025e+00,2.4486e-01,2.6003e+01,-1.7479e+01
-2.5054e-01,-5.0019e-01,4.5032e+00,3.3080e-01,2.6004e+01,-1.7317e+01
-2.5641e-01,-4.9844e-01,4.5054e+00,2.6344e-01,2.6011e+01,-1.7284e+01
-2.4710e-01,-5.0144e-01,4.5003e+00,2.4179e-01,2.5997e+01,-1.6586e+01
-2.5406e-01,-4.9854e-01,4.5059e+00,1.0946e+00,2.6013e+01,-1.7185e+01
-2.5772e-01,-4.9843e-01,4.5038e+00,2.0917e-01,2.6008e+01,-1.7055e+01
-2.3712e-01,-5.0416e-01,4.4968e+00,6.6474e-01,2.5983e+01,-1.7276e+01
-2.5023e-01,-5.0007e-01,4.5031e+00,2.4167e-01,2.6003e+01,-1.5538e+01
-2.5156e-01,-4.9988e-01,4.5032e+00,4.5313e-01,2.6005e+01,-1.7251e+01
-2.6145e-01,-4.9580e-01,4.5050e+00,1.2852e+00,2.6014e+01,-1.7364e+01
