logfeh_mean,logdust_med,logNpix,tau,dmod,logl
-3.2108e-01,-4.0948e-01,6.0814e+00,2.9547e+00,2.6195e+01,-7.0146e+01
-3.5635e-01,-3.4065e-01,6.0672e+00,2.9574e+00,2.6137e+01,-6.9859e+01
-1.7610e-01,-6.1336e-01,6.0378e+00,2.9816e+00,2.6097e+01,-7.4999e+01
-3.2478e-01,-4.1298e-01,6.0454e+00,2.9214e+00,2.6104e+01,-7.6500e+01
-1.5136e-01,-6.4838e-01,5.9694e+00,2.9701e+00,2.5922e+01,-7.6326e+01
-2.0717e-01,-5.6197e-01,6.0857e+00,2.9955e+00,2.6218e+01,-5.0400e+01
-1.2907e-01,-6.6676e-01,6.0259e+00,2.9851e+00,2.6059e+01,-7.5829e+01
-2.6630e-01,-5.1177e-01,6.0243e+00,2.8884e+00,2.6064e+01,-6.8900e+01
-1.1883e-01,-6.8415e-01,6.0269e+00,2.9791e+00,2.6060e+01,-6.3071e+01
-3.7104e-01,-3.0183e-01,6.0841e+00,2.9613e+00,2.6164e+01,-7.5744e+01
-9.0187e-02,-7.1814e-01,5.9903e+00,2.9790e+00,2.5961e+01,-7.6499e+01
-2.8337e-01,-4.5138e-01,6.0261e+00,3.0033e+00,2.6061e+01,-6.2689e+01
-3.2717e-01,-3.7459e-01,6.0454e+00,3.0136e+00,2.6094e+01,-7.5067e+01
-2.9422e-01,-4.6266e-01,6.0723e+00,2.9195e+00,2.6179e+01,-7.8186e+01
-2.5641e-01,-1.0787e-02,6.2981e+00,3.0741e+00,2.6466e+01,-7.5785e+01
-2.6983e-01,-4.7771e-01,6.0460e+00,2.9904e+00,2.6116e+01,-6.9958e+01
-2.9476e-01,-4.3979e-01,5.9890e+00,2.9936e+00,2.5967e+01,-7.4037e+01
-1.9896e-01,-5.7702e-01,6.0066e+00,2.9731e+00,2.6019e+01,-6.5802e+01
-1.9471e-01,-5.7387e-01,6.0764e+00,3.0154e+00,2.6195e+01,-7.2743e+01
-3.6117e-01,-3.6319e-01,6.0230e+00,2.8702e+00,2.6032e+01,-7.3330e+01
-3.1970e-01,-3.9653e-01,6.0767e+00,2.9963e+00,2.6180e+01,-7.7369e+01
-1.6609e-01,-6.3168e-01,6.0130e+00,2.9538e+00,2.6032e+01,-7.7654e+01
-2.6049e-01,-4.9277e-01,6.0193e+00,2.9913e+00,2.6051e+01,-6.9951e+01
-1.8373e-01,-6.3078e-01,6.0357e+00,2.9033e+00,2.6094e+01,-7.0524e+01
-2.7673e-01,-4.6764e-01,6.0801e+00,2.9880e+00,2.6200e+01,-7.7982e+01
-1.7326e-01,-6.0979e-01,6.0692e+00,3.0102e+00,2.6175e+01,-6.5085e+01
-1.8656e-01,-6.2526e-01,6.0196e+00,2.9052e+00,2.6053e+01,-7.8550e+01
-2.1069e-01,-5.7290e-01,5.9987e+00,2.9445e+00,2.6001e+01,-7.6107e+01
-2.0895e-01,-5.8397e-01,6.0499e+00,2.9217e+00,2.6131e+01,-7.8354e+01
-2.4614e-01,-5.3522e-01,6.0113e+00,2.9142e+00,2.6034e+01,-7.4391e+01
-1.2566e-01,-6.8737e-01,6.0027e+00,2.9464e+00,2.6001e+01,-6.9108e+01
-1.5448e-01,-6.5625e-01,6.0484e+00,2.9374e+00,2.6122e+01,-7.5445e+01
-3.0729e-01,-4.3557e-01,6.0492e+00,2.9522e+00,2.6118e+01,-7.0210e+01
-2.7353e-01,-4.5665e-01,6.0990e+00,3.0439e+00,2.6245e+01,-7.8430e+01
