logfeh_mean,logdust,logNpix,tau,dmod,logl
1.8346e-01,-1.8725e+00,2.8538e+00,2.5005e+00,2.4116e+01,-1.7402e+03
1.3478e-01,-1.6442e+00,2.8597e+00,2.4534e+00,2.4140e+01,-1.7585e+03
2.0274e-01,-1.9312e+00,2.8362e+00,2.4933e+00,2.4051e+01,-1.6777e+03
2.0422e-01,-1.9234e+00,2.8475e+00,2.5783e+00,2.4092e+01,-1.7778e+03
1.3816e-01,-1.5512e+00,2.8513e+00,2.6089e+00,2.4117e+01,-1.7809e+03
1.3905e-01,-1.5500e+00,2.8556e+00,2.6329e+00,2.4130e+01,-1.7874e+03
1.8911e-01,-1.8458e+00,2.8513e+00,2.5222e+00,2.4104e+01,-1.7603e+03
1.8653e-01,-1.8531e+00,2.8594e+00,2.5547e+00,2.4132e+01,-1.7588e+03
1.9921e-01,-1.8288e+00,2.8589e+00,2.6111e+00,2.4121e+01,-1.7548e+03
1.9884e-01,-1.8812e+00,2.8291e+00,2.5140e+00,2.4036e+01,-1.7232e+03
1.8164e-01,-1.7454e+00,2.8313e+00,2.5504e+00,2.4047e+01,-1.7717e+03
2.0566e-01,-1.9071e+00,2.8455e+00,2.5883e+00,2.4090e+01,-1.7790e+03
2.0522e-01,-1.8991e+00,2.8549e+00,2.5989e+00,2.4113e+01,-1.7561e+03
1.8528e-01,-1.9146e+00,2.8619e+00,2.5321e+00,2.4142e+01,-1.7239e+03
1.7209e-01,-1.7977e+00,2.8594e+00,2.4842e+00,2.4127e+01,-1.7784e+03
2.0641e-01,-1.8504e+00,2.8431e+00,2.5916e+00,2.4074e+01,-1.7588e+03
1.7184e-01,-1.8028e+00,2.8594e+00,2.4801e+00,2.4127e+01,-1.7641e+03
1.6718e-01,-1.7156e+00,2.8492e+00,2.5359e+00,2.4103e+01,-1.7777e+03
1.9184e-01,-1.8170e+00,2.8499e+00,2.5646e+00,2.4102e+01,-1.7693e+03
1.4654e-01,-1.6539e+00,2.8671e+00,2.5335e+00,2.4159e+01,-1.7474e+03
1.8748e-01,-1.7935e+00,2.8592e+00,2.5720e+00,2.4125e+01,-1.7563e+03
2.0542e-01,-1.8425e+00,2.8449e+00,2.6126e+00,2.4080e+01,-1.7795e+03
1.8687e-01,-1.9391e+00,2.8552e+00,2.4612e+00,2.4116e+01,-1.7668e+03
1.8754e-01,-1.9856e+00,2.8554e+00,2.4157e+00,2.4115e+01,-1.7623e+03
1.5751e-01,-1.6936e+00,2.8721e+00,2.5668e+00,2.4169e+01,-1.7678e+03
1.8979e-01,-1.8951e+00,2.8536e+00,2.4560e+00,2.4103e+01,-1.7204e+03
1.8220e-01,-1.9035e+00,2.8555e+00,2.4962e+00,2.4123e+01,-1.7757e+03
1.8438e-01,-1.8423e+00,2.8558e+00,2.5163e+00,2.4120e+01,-1.7828e+03
1.9663e-01,-1.9194e+00,2.8587e+00,2.5404e+00,2.4122e+01,-1.7161e+03
1.8765e-01,-1.9016e+00,2.8585e+00,2.5407e+00,2.4128e+01,-1.7253e+03
1.7047e-01,-1.7622e+00,2.8594e+00,2.5014e+00,2.4127e+01,-1.7772e+03
1.7319e-01,-1.7199e+00,2.8602e+00,2.6504e+00,2.4141e+01,-1.7600e+03
1.6701e-01,-1.7143e+00,2.8548e+00,2.5681e+00,2.4122e+01,-1.7014e+03
2.0045e-01,-1.9423e+00,2.8390e+00,2.4759e+00,2.4062e+01,-1.7845e+03
1.7789e-01,-1.8333e+00,2.8636e+00,2.4804e+00,2.4136e+01,-1.7817e+03
1.8952e-01,-1.9519e+00,2.8516e+00,2.4526e+00,2.4104e+01,-1.7759e+03
1.8773e-01,-1.9006e+00,2.8533e+00,2.4920e+00,2.4119e+01,-1.7873e+03
1.3656e-01,-1.6252e+00,2.8553e+00,2.5013e+00,2.4123e+01,-1.7795e+03
1.7297e-01,-1.7467e+00,2.8621e+00,2.5148e+00,2.4131e+01,-1.7623e+03
2.0212e-01,-1.9375e+00,2.8391e+00,2.5156e+00,2.4063e+01,-1.7406e+03
1.7942e-01,-1.7883e+00,2.8747e+00,2.5759e+00,2.4172e+01,-1.7725e+03
1.4719e-01,-1.6282e+00,2.8605e+00,2.5473e+00,2.4138e+01,-1.7124e+03
1.3434e-01,-1.5327e+00,2.8393e+00,2.5793e+00,2.4084e+01,-1.7878e+03
1.4891e-01,-1.6250e+00,2.8542e+00,2.5632e+00,2.4125e+01,-1.7882e+03
1.6358e-01,-1.7535e+00,2.8521e+00,2.4494e+00,2.4105e+01,-1.7859e+03
1.9091e-01,-1.7712e+00,2.8581e+00,2.5736e+00,2.4116e+01,-1.7699e+03
1.7626e-01,-1.8011e+00,2.8634e+00,2.5029e+00,2.4138e+01,-1.7596e+03
1.9962e-01,-1.9678e+00,2.8343e+00,2.4947e+00,2.4059e+01,-1.7883e+03
1.9496e-01,-1.7901e+00,2.8420e+00,2.6052e+00,2.4075e+01,-1.7459e+03
1.8881e-01,-1.9772e+00,2.8590e+00,2.5105e+00,2.4132e+01,-1.7682e+03
1.5777e-01,-1.6049e+00,2.8488e+00,2.6281e+00,2.4106e+01,-1.7830e+03
1.6938e-01,-1.8161e+00,2.8598e+00,2.4546e+00,2.4131e+01,-1.7457e+03
1.8159e-01,-1.7583e+00,2.8325e+00,2.5233e+00,2.4055e+01,-1.7705e+03
2.0454e-01,-1.9220e+00,2.8399e+00,2.5256e+00,2.4069e+01,-1.7626e+03
1.7487e-01,-1.7638e+00,2.8605e+00,2.5546e+00,2.4140e+01,-1.7725e+03
1.8839e-01,-1.8995e+00,2.8523e+00,2.4546e+00,2.4106e+01,-1.7813e+03
1.8959e-01,-1.9383e+00,2.8525e+00,2.4338e+00,2.4106e+01,-1.7765e+03
1.9276e-01,-1.8384e+00,2.8312e+00,2.4859e+00,2.4040e+01,-1.7704e+03
1.4264e-01,-1.5670e+00,2.8591e+00,2.5916e+00,2.4138e+01,-1.7712e+03
2.0344e-01,-1.9243e+00,2.8434e+00,2.5599e+00,2.4080e+01,-1.7541e+03
2.0408e-01,-1.9250e+00,2.8448e+00,2.5745e+00,2.4084e+01,-1.7376e+03
1.6575e-01,-1.6493e+00,2.8526e+00,2.6000e+00,2.4109e+01,-1.7271e+03
1.8757e-01,-1.8320e+00,2.8632e+00,2.5536e+00,2.4138e+01,-1.7759e+03
1.3754e-01,-1.5924e+00,2.8505e+00,2.5211e+00,2.4114e+01,-1.7403e+03
1.5707e-01,-1.6032e+00,2.8541e+00,2.6600e+00,2.4122e+01,-1.7484e+03
1.6703e-01,-1.6556e+00,2.8572e+00,2.5857e+00,2.4120e+01,-1.7649e+03
2.0520e-01,-1.9151e+00,2.8541e+00,2.5659e+00,2.4114e+01,-1.7368e+03
1.3937e-01,-1.5133e+00,2.8537e+00,2.6588e+00,2.4122e+01,-1.7566e+03
2.0049e-01,-1.9089e+00,2.8330e+00,2.5660e+00,2.4056e+01,-1.7281e+03
1.8126e-01,-1.7628e+00,2.8524e+00,2.5873e+00,2.4109e+01,-1.7725e+03
1.7017e-01,-1.7046e+00,2.8611e+00,2.5651e+00,2.4129e+01,-1.7880e+03
2.0188e-01,-1.9277e+00,2.8572e+00,2.5243e+00,2.4116e+01,-1.7317e+03
1.4083e-01,-1.5461e+00,2.8518e+00,2.6315e+00,2.4122e+01,-1.7460e+03
2.1040e-01,-1.8975e+00,2.8419e+00,2.5842e+00,2.4071e+01,-1.7843e+03
1.9863e-01,-1.8520e+00,2.8304e+00,2.5262e+00,2.4033e+01,-1.7811e+03
2.1227e-01,-1.8514e+00,2.8346e+00,2.6013e+00,2.4048e+01,-1.7453e+03
1.8751e-01,-1.8746e+00,2.8555e+00,2.5792e+00,2.4129e+01,-1.7719e+03
1.9465e-01,-1.9894e+00,2.8316e+00,2.3869e+00,2.4042e+01,-1.7700e+03
1.9957e-01,-1.8835e+00,2.8541e+00,2.5207e+00,2.4105e+01,-1.7646e+03
1.6958e-01,-1.8294e+00,2.8545e+00,2.4906e+00,2.4124e+01,-1.7701e+03
2.0177e-01,-1.9715e+00,2.8394e+00,2.4829e+00,2.4069e+01,-1.7784e+03
1.8854e-01,-1.9489e+00,2.8508e+00,2.4721e+00,2.4103e+01,-1.7742e+03
1.8237e-01,-1.8655e+00,2.8521e+00,2.4440e+00,2.4103e+01,-1.7281e+03
1.7605e-01,-1.8346e+00,2.8584e+00,2.5511e+00,2.4138e+01,-1.7471e+03
1.9184e-01,-1.8967e+00,2.8277e+00,2.4659e+00,2.4035e+01,-1.7268e+03
1.7372e-01,-1.7916e+00,2.8517e+00,2.5506e+00,2.4115e+01,-1.7089e+03
1.6872e-01,-1.7667e+00,2.8657e+00,2.4715e+00,2.4148e+01,-1.7859e+03
1.6319e-01,-1.7704e+00,2.8527e+00,2.4477e+00,2.4109e+01,-1.7550e+03
1.5545e-01,-1.6381e+00,2.8526e+00,2.5457e+00,2.4113e+01,-1.7393e+03
2.0546e-01,-1.9892e+00,2.8432e+00,2.5512e+00,2.4084e+01,-1.7371e+03
1.4336e-01,-1.5921e+00,2.8514e+00,2.5653e+00,2.4114e+01,-1.7534e+03
2.0472e-01,-1.9488e+00,2.8374e+00,2.5296e+00,2.4060e+01,-1.7730e+03
1.7207e-01,-1.7583e+00,2.8562e+00,2.5620e+00,2.4127e+01,-1.7813e+03
2.1604e-01,-1.9948e+00,2.8450e+00,2.5120e+00,2.4073e+01,-1.7811e+03
1.8428e-01,-1.8364e+00,2.8524e+00,2.4860e+00,2.4108e+01,-1.7816e+03
1.8746e-01,-1.9438e+00,2.8557e+00,2.4127e+00,2.4112e+01,-1.7019e+03
1.9205e-01,-1.8920e+00,2.8600e+00,2.5497e+00,2.4132e+01,-1.7140e+03
1.6543e-01,-1.7206e+00,2.8574e+00,2.5171e+00,2.4124e+01,-1.7865e+03
1.7418e-01,-1.7457e+00,2.8541e+00,2.5844e+00,2.4118e+01,-1.7681e+03
2.0229e-01,-1.9709e+00,2.8340e+00,2.4609e+00,2.4053e+01,-1.7681e+03
1.9051e-01,-1.9113e+00,2.8578e+00,2.5268e+00,2.4129e+01,-1.7315e+03
1.7863e-01,-1.8269e+00,2.8332e+00,2.4642e+00,2.4054e+01,-1.7578e+03
1.7758e-01,-1.8097e+00,2.8503e+00,2.4583e+00,2.4099e+01,-1.7248e+03
1.8809e-01,-1.8751e+00,2.8581e+00,2.5628e+00,2.4131e+01,-1.7732e+03
1.8914e-01,-1.9168e+00,2.8545e+00,2.5019e+00,2.4126e+01,-1.7425e+03
1.5880e-01,-1.6406e+00,2.8535e+00,2.5275e+00,2.4107e+01,-1.7878e+03
1.6260e-01,-1.7272e+00,2.8545e+00,2.5451e+00,2.4127e+01,-1.7464e+03
1.9552e-01,-1.8079e+00,2.8644e+00,2.6191e+00,2.4135e+01,-1.7657e+03
1.7006e-01,-1.6890e+00,2.8600e+00,2.5877e+00,2.4126e+01,-1.7690e+03
1.7057e-01,-1.7494e+00,2.8697e+00,2.5736e+00,2.4155e+01,-1.7581e+03
2.0368e-01,-1.9604e+00,2.8394e+00,2.5474e+00,2.4073e+01,-1.7780e+03
1.8122e-01,-1.9699e+00,2.8514e+00,2.4097e+00,2.4109e+01,-1.7109e+03
1.9854e-01,-1.9612e+00,2.8422e+00,2.4495e+00,2.4074e+01,-1.7790e+03
1.8917e-01,-1.9949e+00,2.8586e+00,2.4586e+00,2.4128e+01,-1.7207e+03
1.2668e-01,-1.4882e+00,2.8573e+00,2.6446e+00,2.4132e+01,-1.7678e+03
1.6886e-01,-1.8220e+00,2.8592e+00,2.4731e+00,2.4132e+01,-1.7779e+03
1.8799e-01,-1.7450e+00,2.8567e+00,2.6375e+00,2.4116e+01,-1.7405e+03
1.8937e-01,-1.9370e+00,2.8617e+00,2.4933e+00,2.4128e+01,-1.7730e+03
1.9946e-01,-1.8818e+00,2.8298e+00,2.5316e+00,2.4041e+01,-1.7824e+03
1.4628e-01,-1.6430e+00,2.8475e+00,2.5322e+00,2.4107e+01,-1.7393e+03
1.8583e-01,-1.7080e+00,2.8554e+00,2.6869e+00,2.4122e+01,-1.7658e+03
1.9088e-01,-1.9265e+00,2.8616e+00,2.4669e+00,2.4129e+01,-1.7798e+03
2.0570e-01,-1.9276e+00,2.8464e+00,2.5731e+00,2.4089e+01,-1.7093e+03
1.8726e-01,-1.9198e+00,2.8566e+00,2.4397e+00,2.4116e+01,-1.7676e+03
1.6239e-01,-1.7479e+00,2.8403e+00,2.4411e+00,2.4078e+01,-1.7594e+03
1.9752e-01,-1.8524e+00,2.8472e+00,2.5868e+00,2.4094e+01,-1.7709e+03
1.8569e-01,-1.8051e+00,2.8459e+00,2.4932e+00,2.4080e+01,-1.7828e+03
1.6476e-01,-1.6405e+00,2.8514e+00,2.6252e+00,2.4111e+01,-1.7493e+03
1.8923e-01,-1.9414e+00,2.8561e+00,2.4046e+00,2.4107e+01,-1.7604e+03
1.6380e-01,-1.7237e+00,2.8524e+00,2.4668e+00,2.4107e+01,-1.7092e+03
1.8800e-01,-1.8847e+00,2.8582e+00,2.4584e+00,2.4123e+01,-1.7221e+03
1.9381e-01,-1.8204e+00,2.8300e+00,2.5381e+00,2.4041e+01,-1.7815e+03
1.7206e-01,-1.6921e+00,2.8575e+00,2.5964e+00,2.4123e+01,-1.7390e+03
1.9486e-01,-1.9318e+00,2.8644e+00,2.6028e+00,2.4150e+01,-1.7492e+03
1.6876e-01,-1.7092e+00,2.8567e+00,2.5881e+00,2.4123e+01,-1.7596e+03
1.5700e-01,-1.6252e+00,2.8739e+00,2.6263e+00,2.4176e+01,-1.7798e+03
2.0848e-01,-1.8666e+00,2.8573e+00,2.6283e+00,2.4113e+01,-1.7733e+03
1.8444e-01,-1.9306e+00,2.8562e+00,2.4648e+00,2.4124e+01,-1.7350e+03
2.0159e-01,-1.9652e+00,2.8356e+00,2.5005e+00,2.4062e+01,-1.7647e+03
1.8678e-01,-1.8583e+00,2.8609e+00,2.4704e+00,2.4124e+01,-1.7457e+03
1.8930e-01,-1.8670e+00,2.8588e+00,2.4653e+00,2.4120e+01,-1.7521e+03
1.8225e-01,-1.8843e+00,2.8510e+00,2.4155e+00,2.4096e+01,-1.7565e+03
1.6218e-01,-1.7616e+00,2.8573e+00,2.5101e+00,2.4130e+01,-1.7729e+03
1.8659e-01,-1.9470e+00,2.8607e+00,2.4896e+00,2.4137e+01,-1.7566e+03
1.8486e-01,-1.7472e+00,2.8528e+00,2.5875e+00,2.4107e+01,-1.7795e+03
2.0105e-01,-1.8298e+00,2.8431e+00,2.5817e+00,2.4074e+01,-1.7690e+03
1.3844e-01,-1.5498e+00,2.8519e+00,2.6096e+00,2.4113e+01,-1.7669e+03
1.6233e-01,-1.6282e+00,2.8583e+00,2.5996e+00,2.4125e+01,-1.7709e+03
1.8710e-01,-1.8187e+00,2.8551e+00,2.5610e+00,2.4122e+01,-1.7846e+03
1.5931e-01,-1.6321e+00,2.8508e+00,2.6245e+00,2.4110e+01,-1.7662e+03
1.4836e-01,-1.6441e+00,2.8535e+00,2.4953e+00,2.4117e+01,-1.7774e+03
2.0647e-01,-1.8647e+00,2.8476e+00,2.5927e+00,2.4087e+01,-1.7751e+03
2.0537e-01,-1.9003e+00,2.8574e+00,2.6279e+00,2.4121e+01,-1.7594e+03
2.0518e-01,-1.9027e+00,2.8554e+00,2.5802e+00,2.4111e+01,-1.7832e+03
2.0480e-01,-1.9301e+00,2.8449e+00,2.6035e+00,2.4090e+01,-1.7709e+03
1.5467e-01,-1.7172e+00,2.8810e+00,2.5317e+00,2.4201e+01,-1.7538e+03
2.0326e-01,-1.9126e+00,2.8456e+00,2.5953e+00,2.4093e+01,-1.7041e+03
1.8773e-01,-1.8771e+00,2.8586e+00,2.4615e+00,2.4118e+01,-1.7529e+03
1.7002e-01,-1.8115e+00,2.8533e+00,2.3932e+00,2.4104e+01,-1.7807e+03
1.6769e-01,-1.8077e+00,2.8535e+00,2.4057e+00,2.4111e+01,-1.7789e+03
2.0552e-01,-1.9013e+00,2.8431e+00,2.5771e+00,2.4080e+01,-1.7374e+03
1.4734e-01,-1.6206e+00,2.8507e+00,2.5342e+00,2.4111e+01,-1.7750e+03
2.0370e-01,-1.9835e+00,2.8384e+00,2.4820e+00,2.4058e+01,-1.7746e+03
2.0332e-01,-1.8744e+00,2.8453e+00,2.5817e+00,2.4087e+01,-1.7742e+03
1.6474e-01,-1.6726e+00,2.8489e+00,2.5382e+00,2.4099e+01,-1.7871e+03
1.8953e-01,-1.7736e+00,2.8403e+00,2.6023e+00,2.4075e+01,-1.7793e+03
1.9067e-01,-1.9332e+00,2.8578e+00,2.5143e+00,2.4123e+01,-1.7796e+03
1.4951e-01,-1.5918e+00,2.8621e+00,2.5874e+00,2.4147e+01,-1.7883e+03
1.3459e-01,-1.4974e+00,2.8598e+00,2.6869e+00,2.4145e+01,-1.7858e+03
2.0360e-01,-1.8724e+00,2.8424e+00,2.6027e+00,2.4076e+01,-1.7746e+03
1.4290e-01,-1.7021e+00,2.8543e+00,2.4580e+00,2.4132e+01,-1.7854e+03
1.8300e-01,-1.7795e+00,2.8548e+00,2.5875e+00,2.4125e+01,-1.7715e+03
1.9078e-01,-1.7558e+00,2.8422e+00,2.5993e+00,2.4078e+01,-1.7827e+03
2.0312e-01,-1.9879e+00,2.8347e+00,2.5605e+00,2.4061e+01,-1.7843e+03
2.0217e-01,-1.9801e+00,2.8359e+00,2.4956e+00,2.4054e+01,-1.7514e+03
1.8135e-01,-1.8221e+00,2.8648e+00,2.5140e+00,2.4143e+01,-1.7864e+03
1.5242e-01,-1.7391e+00,2.8872e+00,2.4811e+00,2.4215e+01,-1.7690e+03
1.6191e-01,-1.7526e+00,2.8533e+00,2.4819e+00,2.4118e+01,-1.7736e+03
1.4208e-01,-1.6535e+00,2.8730e+00,2.5132e+00,2.4182e+01,-1.7826e+03
1.7024e-01,-1.6551e+00,2.8518e+00,2.6135e+00,2.4104e+01,-1.7784e+03
1.9005e-01,-1.7949e+00,2.8629e+00,2.5746e+00,2.4133e+01,-1.7748e+03
1.8985e-01,-1.9930e+00,2.8586e+00,2.4533e+00,2.4122e+01,-1.7777e+03
1.9325e-01,-1.9332e+00,2.8278e+00,2.3976e+00,2.4028e+01,-1.7642e+03
2.0221e-01,-1.9321e+00,2.8451e+00,2.5733e+00,2.4085e+01,-1.7584e+03
1.8523e-01,-1.8136e+00,2.8483e+00,2.4831e+00,2.4092e+01,-1.7459e+03
2.0378e-01,-1.9055e+00,2.8361e+00,2.4875e+00,2.4053e+01,-1.7576e+03
1.8946e-01,-1.9724e+00,2.8614e+00,2.5124e+00,2.4143e+01,-1.7601e+03
2.0583e-01,-1.9071e+00,2.8456e+00,2.5609e+00,2.4083e+01,-1.7284e+03
1.4115e-01,-1.6349e+00,2.8637e+00,2.5401e+00,2.4154e+01,-1.7799e+03
1.8300e-01,-1.9065e+00,2.8620e+00,2.4843e+00,2.4142e+01,-1.7314e+03
1.8066e-01,-1.7752e+00,2.8643e+00,2.5389e+00,2.4142e+01,-1.7765e+03
1.6053e-01,-1.6534e+00,2.8540e+00,2.5781e+00,2.4115e+01,-1.7688e+03
1.8834e-01,-1.9300e+00,2.8561e+00,2.4277e+00,2.4110e+01,-1.7531e+03
1.3906e-01,-1.5737e+00,2.8536e+00,2.5959e+00,2.4127e+01,-1.7647e+03
1.9084e-01,-1.9766e+00,2.8582e+00,2.5293e+00,2.4134e+01,-1.7833e+03
1.4125e-01,-1.5554e+00,2.8650e+00,2.5777e+00,2.4148e+01,-1.7789e+03
1.7587e-01,-1.8908e+00,2.8456e+00,2.3871e+00,2.4089e+01,-1.7881e+03
1.7102e-01,-1.8329e+00,2.8586e+00,2.4860e+00,2.4134e+01,-1.7679e+03
1.8857e-01,-1.9465e+00,2.8585e+00,2.4765e+00,2.4131e+01,-1.6779e+03
1.8703e-01,-1.7972e+00,2.8577e+00,2.5885e+00,2.4127e+01,-1.7135e+03
1.9561e-01,-1.8331e+00,2.8312e+00,2.5417e+00,2.4040e+01,-1.7695e+03
2.0415e-01,-1.9795e+00,2.8395e+00,2.5613e+00,2.4075e+01,-1.7833e+03
1.9935e-01,-1.9471e+00,2.8547e+00,2.5220e+00,2.4113e+01,-1.7874e+03
1.8455e-01,-1.7456e+00,2.8659e+00,2.6731e+00,2.4155e+01,-1.7559e+03
1.6989e-01,-1.7673e+00,2.8538e+00,2.4611e+00,2.4103e+01,-1.7806e+03
1.8970e-01,-1.8438e+00,2.8538e+00,2.4958e+00,2.4108e+01,-1.7624e+03
1.6416e-01,-1.6676e+00,2.8571e+00,2.5567e+00,2.4121e+01,-1.7531e+03
2.0077e-01,-1.8873e+00,2.8340e+00,2.5503e+00,2.4050e+01,-1.7381e+03
1.7277e-01,-1.8149e+00,2.8724e+00,2.5117e+00,2.4166e+01,-1.6981e+03
1.9411e-01,-1.9020e+00,2.8560e+00,2.5560e+00,2.4122e+01,-1.7784e+03
1.8466e-01,-1.7516e+00,2.8443e+00,2.5203e+00,2.4076e+01,-1.7414e+03
1.9163e-01,-1.8775e+00,2.8570e+00,2.5353e+00,2.4115e+01,-1.7868e+03
1.8761e-01,-1.9351e+00,2.8497e+00,2.4248e+00,2.4092e+01,-1.7571e+03
2.0363e-01,-1.9414e+00,2.8394e+00,2.5232e+00,2.4067e+01,-1.7715e+03
1.8354e-01,-1.8579e+00,2.8419e+00,2.4770e+00,2.4082e+01,-1.7143e+03
1.8570e-01,-1.8517e+00,2.8404e+00,2.4775e+00,2.4073e+01,-1.6380e+03
1.3807e-01,-1.5986e+00,2.8605e+00,2.5294e+00,2.4141e+01,-1.7645e+03
1.7831e-01,-1.7171e+00,2.8673e+00,2.6333e+00,2.4153e+01,-1.7507e+03
1.7463e-01,-1.7477e+00,2.8550e+00,2.5733e+00,2.4115e+01,-1.7858e+03
1.8833e-01,-1.8934e+00,2.8581e+00,2.4599e+00,2.4113e+01,-1.7223e+03
1.7788e-01,-1.9016e+00,2.8641e+00,2.4778e+00,2.4145e+01,-1.7792e+03
1.8951e-01,-1.9881e+00,2.8566e+00,2.4306e+00,2.4119e+01,-1.7496e+03
1.8749e-01,-1.8366e+00,2.8632e+00,2.5111e+00,2.4130e+01,-1.7777e+03
1.8891e-01,-1.8594e+00,2.8544e+00,2.5140e+00,2.4116e+01,-1.7577e+03
1.8352e-01,-1.8002e+00,2.8531e+00,2.5110e+00,2.4113e+01,-1.7550e+03
1.3696e-01,-1.6292e+00,2.8560e+00,2.5101e+00,2.4134e+01,-1.7783e+03
1.7927e-01,-1.8342e+00,2.8649e+00,2.5592e+00,2.4154e+01,-1.7658e+03
1.9020e-01,-1.8396e+00,2.8605e+00,2.5240e+00,2.4130e+01,-1.7778e+03
2.1224e-01,-1.9574e+00,2.8394e+00,2.5821e+00,2.4072e+01,-1.7765e+03
1.6967e-01,-1.7612e+00,2.8550e+00,2.5004e+00,2.4119e+01,-1.7825e+03
1.4644e-01,-1.6925e+00,2.8571e+00,2.4912e+00,2.4138e+01,-1.7224e+03
1.4768e-01,-1.5684e+00,2.8490e+00,2.6445e+00,2.4110e+01,-1.7869e+03
1.9020e-01,-1.8758e+00,2.8599e+00,2.4775e+00,2.4120e+01,-1.7758e+03
1.6834e-01,-1.7504e+00,2.8550e+00,2.5330e+00,2.4123e+01,-1.7246e+03
1.9616e-01,-1.8910e+00,2.8610e+00,2.5912e+00,2.4137e+01,-1.7244e+03
2.0666e-01,-1.9034e+00,2.8309e+00,2.5408e+00,2.4037e+01,-1.7524e+03
1.9212e-01,-1.7983e+00,2.8587e+00,2.5617e+00,2.4124e+01,-1.7774e+03
1.5925e-01,-1.6383e+00,2.8519e+00,2.5976e+00,2.4119e+01,-1.7881e+03
2.0474e-01,-1.9860e+00,2.8425e+00,2.4711e+00,2.4067e+01,-1.7705e+03
1.7751e-01,-1.9035e+00,2.8636e+00,2.4208e+00,2.4139e+01,-1.7485e+03
1.8845e-01,-1.9329e+00,2.8604e+00,2.5084e+00,2.4134e+01,-1.7451e+03
2.0190e-01,-1.8517e+00,2.8674e+00,2.6031e+00,2.4141e+01,-1.7780e+03
2.0066e-01,-1.9982e+00,2.8365e+00,2.5151e+00,2.4073e+01,-1.7462e+03
1.9146e-01,-1.7649e+00,2.8453e+00,2.6196e+00,2.4089e+01,-1.7797e+03
1.5750e-01,-1.6158e+00,2.8760e+00,2.6335e+00,2.4182e+01,-1.7346e+03
1.8721e-01,-1.9825e+00,2.8528e+00,2.4727e+00,2.4113e+01,-1.7609e+03
2.0071e-01,-1.9458e+00,2.8354e+00,2.4970e+00,2.4054e+01,-1.7141e+03
1.8697e-01,-1.9139e+00,2.8632e+00,2.4930e+00,2.4142e+01,-1.7624e+03
1.8983e-01,-1.9153e+00,2.8571e+00,2.4979e+00,2.4123e+01,-1.7848e+03
1.7461e-01,-1.7976e+00,2.8601e+00,2.5480e+00,2.4141e+01,-1.7863e+03
2.0077e-01,-1.9020e+00,2.8363e+00,2.5039e+00,2.4061e+01,-1.7566e+03
1.9183e-01,-1.8707e+00,2.8579e+00,2.5337e+00,2.4127e+01,-1.7857e+03
1.8797e-01,-1.9153e+00,2.8654e+00,2.5226e+00,2.4148e+01,-1.7500e+03
1.8498e-01,-1.7462e+00,2.8586e+00,2.6270e+00,2.4128e+01,-1.7856e+03
1.3255e-01,-1.5040e+00,2.8646e+00,2.6962e+00,2.4159e+01,-1.7382e+03
