logfeh_mean,logdust,logNpix,tau,logl
4.9180e-02,-1.9640e+00,2.4103e+00,3.6397e+00,-3.6974e+03
-1.9933e-03,-1.9080e+00,2.4104e+00,3.4075e+00,-3.7273e+03
9.3110e-03,-1.9540e+00,2.4064e+00,3.3994e+00,-3.7263e+03
8.8655e-03,-1.9940e+00,2.4067e+00,3.4065e+00,-3.7143e+03
2.1316e-02,-1.9554e+00,2.4077e+00,3.5165e+00,-3.7153e+03
1.2015e-02,-1.9933e+00,2.4053e+00,3.4209e+00,-3.7233e+03
-3.4002e-03,-1.9308e+00,2.4114e+00,3.2792e+00,-3.6838e+03
2.7417e-02,-1.9867e+00,2.4121e+00,3.4872e+00,-3.7257e+03
1.7490e-02,-1.9001e+00,2.4103e+00,3.4813e+00,-3.6706e+03
-4.4390e-03,-1.9780e+00,2.4091e+00,3.3393e+00,-3.7240e+03
5.0935e-02,-1.9801e+00,2.4100e+00,3.6441e+00,-3.6992e+03
4.7783e-02,-1.9293e+00,2.4097e+00,3.6842e+00,-3.7145e+03
3.2784e-02,-1.9757e+00,2.4122e+00,3.4828e+00,-3.7173e+03
1.7253e-02,-1.8939e+00,2.4111e+00,3.4850e+00,-3.7213e+03
-1.9660e-03,-1.8371e+00,2.4106e+00,3.4030e+00,-3.7129e+03
1.7140e-02,-1.9696e+00,2.4077e+00,3.4672e+00,-3.7213e+03
-5.2847e-03,-1.9693e+00,2.4082e+00,3.2974e+00,-3.7098e+03
-2.1404e-03,-1.8614e+00,2.4101e+00,3.4204e+00,-3.7214e+03
9.5125e-03,-1.9870e+00,2.4114e+00,3.3457e+00,-3.7043e+03
-4.2837e-03,-1.9935e+00,2.4089e+00,3.3200e+00,-3.7158e+03
8.8873e-03,-1.9802e+00,2.4129e+00,3.3031e+00,-3.7220e+03
2.1795e-02,-1.9493e+00,2.4092e+00,3.5143e+00,-3.7083e+03
1.0176e-02,-1.9745e+00,2.4078e+00,3.3852e+00,-3.7066e+03
5.1624e-02,-1.9246e+00,2.4113e+00,3.6334e+00,-3.7071e+03
1.0205e-02,-1.9082e+00,2.4106e+00,3.4066e+00,-3.6928e+03
1.7343e-02,-1.9793e+00,2.4088e+00,3.4230e+00,-3.7141e+03
2.2625e-02,-1.8849e+00,2.4088e+00,3.5458e+00,-3.7229e+03
-6.7930e-04,-1.9916e+00,2.4071e+00,3.3446e+00,-3.7186e+03
1.1095e-02,-1.9265e+00,2.4087e+00,3.4591e+00,-3.6994e+03
3.0062e-02,-1.9876e+00,2.4097e+00,3.4807e+00,-3.7281e+03
5.2884e-02,-1.9173e+00,2.4088e+00,3.7174e+00,-3.7116e+03
-2.5217e-03,-1.9873e+00,2.4071e+00,3.3458e+00,-3.7053e+03
8.2159e-03,-1.8925e+00,2.4082e+00,3.4417e+00,-3.7170e+03
-3.0101e-03,-1.9978e+00,2.4067e+00,3.3571e+00,-3.7106e+03
8.7726e-03,-1.8936e+00,2.4097e+00,3.4058e+00,-3.7082e+03
4.9968e-02,-1.9459e+00,2.4109e+00,3.6282e+00,-3.7281e+03
5.1293e-02,-1.9879e+00,2.4096e+00,3.6408e+00,-3.7046e+03
8.6335e-03,-1.9564e+00,2.4078e+00,3.4324e+00,-3.6493e+03
1.7017e-02,-1.9720e+00,2.4080e+00,3.4133e+00,-3.6982e+03
2.7037e-02,-1.9211e+00,2.4127e+00,3.4871e+00,-3.7040e+03
2.7275e-02,-1.9400e+00,2.4117e+00,3.5005e+00,-3.7181e+03
2.1641e-02,-1.9309e+00,2.4087e+00,3.5117e+00,-3.7135e+03
9.5577e-03,-1.9994e+00,2.4064e+00,3.4197e+00,-3.7125e+03
-2.1560e-03,-1.9555e+00,2.4080e+00,3.3599e+00,-3.7273e+03
9.5603e-03,-1.9948e+00,2.4055e+00,3.4030e+00,-3.6954e+03
1.0642e-02,-1.9934e+00,2.4087e+00,3.3768e+00,-3.6813e+03
5.0567e-02,-1.9354e+00,2.4096e+00,3.6405e+00,-3.7084e+03
9.8077e-03,-1.9668e+00,2.4093e+00,3.3882e+00,-3.7238e+03
4.8854e-02,-1.9496e+00,2.4108e+00,3.6253e+00,-3.7274e+03
-3.4218e-03,-1.9261e+00,2.4113e+00,3.2811e+00,-3.6990e+03
-5.9248e-03,-1.7445e+00,2.4073e+00,3.5162e+00,-3.7229e+03
1.1493e-02,-1.9690e+00,2.4054e+00,3.4317e+00,-3.7209e+03
2.7776e-02,-1.9962e+00,2.4118e+00,3.4955e+00,-3.7221e+03
-5.5698e-03,-1.9791e+00,2.4090e+00,3.3178e+00,-3.6756e+03
4.8567e-02,-1.9597e+00,2.4105e+00,3.6176e+00,-3.7175e+03
5.1614e-02,-1.9518e+00,2.4116e+00,3.6476e+00,-3.7157e+03
5.0532e-02,-1.9851e+00,2.4100e+00,3.6186e+00,-3.7140e+03
5.1605e-02,-1.9471e+00,2.4122e+00,3.5810e+00,-3.7281e+03
1.0146e-02,-1.9570e+00,2.4111e+00,3.3868e+00,-3.7082e+03
1.7342e-02,-1.8706e+00,2.4050e+00,3.5665e+00,-3.7259e+03
4.8963e-02,-1.9292e+00,2.4107e+00,3.6328e+00,-3.6813e+03
5.1207e-02,-1.9946e+00,2.4122e+00,3.5884e+00,-3.6761e+03
-2.0783e-03,-1.9431e+00,2.4075e+00,3.3647e+00,-3.7215e+03
4.6850e-02,-1.9948e+00,2.4128e+00,3.5741e+00,-3.7236e+03
2.6909e-02,-1.9494e+00,2.4119e+00,3.4899e+00,-3.6979e+03
2.2326e-02,-1.9802e+00,2.4054e+00,3.5461e+00,-3.7074e+03
5.1792e-02,-1.9904e+00,2.4109e+00,3.6254e+00,-3.6738e+03
1.0526e-02,-1.9642e+00,2.4087e+00,3.3801e+00,-3.6849e+03
3.3286e-02,-1.9652e+00,2.4117e+00,3.5022e+00,-3.7257e+03
2.2664e-02,-1.9552e+00,2.4083e+00,3.5278e+00,-3.7225e+03
-6.0279e-03,-1.9843e+00,2.4084e+00,3.2877e+00,-3.7157e+03
5.0655e-02,-1.9778e+00,2.4110e+00,3.6182e+00,-3.7226e+03
-3.0888e-03,-1.9939e+00,2.4110e+00,3.3022e+00,-3.6809e+03
2.7314e-02,-1.9328e+00,2.4118e+00,3.4941e+00,-3.7177e+03
5.0029e-02,-1.9644e+00,2.4095e+00,3.6315e+00,-3.7151e+03
9.0677e-03,-1.9114e+00,2.4066e+00,3.4160e+00,-3.6867e+03
1.0080e-02,-1.9393e+00,2.4088e+00,3.4303e+00,-3.7161e+03
5.0238e-02,-1.9732e+00,2.4115e+00,3.6178e+00,-3.6025e+03
4.8133e-02,-1.9692e+00,2.4099e+00,3.6387e+00,-3.7066e+03
2.7613e-02,-1.9857e+00,2.4121e+00,3.5110e+00,-3.7066e+03
5.2455e-02,-1.9902e+00,2.4065e+00,3.6827e+00,-3.7277e+03
-5.7073e-03,-1.9304e+00,2.4087e+00,3.2968e+00,-3.6890e+03
9.7673e-03,-1.9113e+00,2.4080e+00,3.4305e+00,-3.7033e+03
-2.1378e-03,-1.8910e+00,2.4095e+00,3.3997e+00,-3.6884e+03
1.0484e-02,-1.9628e+00,2.4087e+00,3.4293e+00,-3.7191e+03
-3.4215e-03,-1.9607e+00,2.4113e+00,3.2991e+00,-3.7146e+03
-1.8462e-03,-1.9075e+00,2.4081e+00,3.3620e+00,-3.7282e+03
-5.5449e-03,-1.9675e+00,2.4091e+00,3.3250e+00,-3.6780e+03
2.2706e-02,-1.9523e+00,2.4065e+00,3.5147e+00,-3.6989e+03
5.0793e-02,-1.9994e+00,2.4095e+00,3.6416e+00,-3.6599e+03
-1.9320e-03,-1.9405e+00,2.4079e+00,3.3485e+00,-3.7002e+03
2.2158e-02,-1.9404e+00,2.4056e+00,3.5122e+00,-3.7188e+03
-2.5272e-03,-1.9924e+00,2.4015e+00,3.4242e+00,-3.6581e+03
5.1802e-02,-1.9827e+00,2.4095e+00,3.6577e+00,-3.6709e+03
4.8488e-02,-1.9617e+00,2.4089e+00,3.6357e+00,-3.6928e+03
1.1009e-02,-1.9643e+00,2.4084e+00,3.4552e+00,-3.6957e+03
1.1073e-02,-1.9716e+00,2.4084e+00,3.4574e+00,-3.6768e+03
1.0908e-02,-1.9812e+00,2.4094e+00,3.3852e+00,-3.7049e+03
2.2349e-02,-1.8667e+00,2.4093e+00,3.5387e+00,-3.7275e+03
1.8299e-02,-1.9741e+00,2.4109e+00,3.4133e+00,-3.6957e+03
1.7121e-02,-1.9921e+00,2.4073e+00,3.4190e+00,-3.6989e+03
8.3718e-03,-1.9850e+00,2.4070e+00,3.4055e+00,-3.6914e+03
5.0752e-02,-1.9902e+00,2.4092e+00,3.6398e+00,-3.6917e+03
1.0085e-02,-1.9635e+00,2.4135e+00,3.3376e+00,-3.7158e+03
2.7101e-02,-1.9496e+00,2.4109e+00,3.5229e+00,-3.7198e+03
8.8008e-03,-1.9712e+00,2.4097e+00,3.3967e+00,-3.7118e+03
5.0617e-02,-1.9909e+00,2.4097e+00,3.6388e+00,-3.6697e+03
4.9124e-02,-1.9461e+00,2.4114e+00,3.6360e+00,-3.6370e+03
1.8941e-02,-1.9816e+00,2.4076e+00,3.4315e+00,-3.7069e+03
8.5668e-03,-1.9409e+00,2.4085e+00,3.3920e+00,-3.7202e+03
-6.0204e-03,-1.9546e+00,2.4089e+00,3.3118e+00,-3.6925e+03
9.5573e-03,-1.9929e+00,2.4123e+00,3.3608e+00,-3.7213e+03
1.1763e-02,-1.9735e+00,2.4063e+00,3.4047e+00,-3.7120e+03
-1.6580e-03,-1.9173e+00,2.4077e+00,3.3412e+00,-3.7110e+03
5.5849e-02,-1.9547e+00,2.4171e+00,3.5831e+00,-3.7059e+03
-1.6203e-03,-1.9196e+00,2.4073e+00,3.3378e+00,-3.7168e+03
5.0949e-02,-1.9827e+00,2.4108e+00,3.5831e+00,-3.6864e+03
4.9788e-02,-1.9247e+00,2.4115e+00,3.6314e+00,-3.7254e+03
-3.5237e-03,-1.9795e+00,2.4105e+00,3.2826e+00,-3.7164e+03
1.7552e-02,-1.9592e+00,2.4084e+00,3.4231e+00,-3.6831e+03
5.0175e-02,-1.9544e+00,2.4106e+00,3.6380e+00,-3.7263e+03
9.3713e-03,-1.9729e+00,2.4117e+00,3.3543e+00,-3.7262e+03
4.9771e-02,-1.9801e+00,2.4128e+00,3.6218e+00,-3.6831e+03
1.7428e-02,-1.9962e+00,2.4135e+00,3.3515e+00,-3.7217e+03
5.0961e-02,-1.9995e+00,2.4120e+00,3.5709e+00,-3.7188e+03
1.8304e-02,-1.9741e+00,2.4106e+00,3.4220e+00,-3.6899e+03
4.8916e-02,-1.9793e+00,2.4097e+00,3.6255e+00,-3.6735e+03
1.7174e-02,-1.9777e+00,2.4092e+00,3.4250e+00,-3.7026e+03
8.9367e-04,-1.9867e+00,2.4026e+00,3.4168e+00,-3.7249e+03
4.7941e-02,-1.9705e+00,2.4100e+00,3.6457e+00,-3.7005e+03
-3.1486e-03,-1.9865e+00,2.4124e+00,3.2661e+00,-3.7262e+03
4.8851e-02,-1.9757e+00,2.4112e+00,3.6238e+00,-3.7207e+03
5.0691e-02,-1.9594e+00,2.4107e+00,3.6260e+00,-3.6782e+03
1.8657e-02,-1.9675e+00,2.4108e+00,3.4180e+00,-3.7278e+03
4.8472e-02,-1.9966e+00,2.4088e+00,3.6120e+00,-3.7210e+03
8.9294e-03,-1.9632e+00,2.4095e+00,3.4127e+00,-3.7274e+03
-4.6898e-03,-1.9762e+00,2.4107e+00,3.2924e+00,-3.7020e+03
-5.9908e-03,-1.9941e+00,2.4076e+00,3.3090e+00,-3.7057e+03
-3.8643e-03,-1.9895e+00,2.4110e+00,3.2567e+00,-3.6891e+03
2.7401e-02,-1.9647e+00,2.4119e+00,3.5223e+00,-3.6769e+03
5.1109e-02,-1.9801e+00,2.4120e+00,3.6203e+00,-3.6153e+03
1.1851e-02,-1.9928e+00,2.4113e+00,3.3791e+00,-3.7270e+03
1.0316e-02,-1.9952e+00,2.4107e+00,3.3610e+00,-3.7129e+03
4.8920e-02,-1.9395e+00,2.4107e+00,3.6310e+00,-3.6524e+03
-4.3239e-03,-1.9820e+00,2.4095e+00,3.3224e+00,-3.7277e+03
-2.6556e-03,-1.8703e+00,2.4087e+00,3.4304e+00,-3.6966e+03
8.7690e-03,-1.9810e+00,2.4089e+00,3.4027e+00,-3.7052e+03
4.8792e-02,-1.9889e+00,2.4121e+00,3.6378e+00,-3.7238e+03
-4.0707e-03,-1.9381e+00,2.4096e+00,3.3384e+00,-3.7236e+03
2.1949e-02,-1.9504e+00,2.4091e+00,3.5360e+00,-3.7279e+03
4.8892e-02,-1.9888e+00,2.4113e+00,3.6241e+00,-3.6658e+03
9.1415e-03,-1.9568e+00,2.4098e+00,3.4163e+00,-3.6116e+03
-4.9153e-03,-1.9916e+00,2.4073e+00,3.2967e+00,-3.7191e+03
5.0250e-02,-1.9863e+00,2.4088e+00,3.6560e+00,-3.7144e+03
8.3047e-03,-1.9679e+00,2.4128e+00,3.3775e+00,-3.7174e+03
4.9047e-02,-1.9308e+00,2.4113e+00,3.6463e+00,-3.7219e+03
1.7734e-02,-1.9654e+00,2.4084e+00,3.4826e+00,-3.7267e+03
9.4365e-03,-1.9579e+00,2.4066e+00,3.4207e+00,-3.7160e+03
-2.8083e-03,-1.9819e+00,2.4113e+00,3.3009e+00,-3.7053e+03
2.1621e-02,-1.9350e+00,2.4101e+00,3.5397e+00,-3.7195e+03
9.5309e-03,-1.9616e+00,2.4116e+00,3.3699e+00,-3.6681e+03
-5.5652e-03,-1.9416e+00,2.4089e+00,3.3176e+00,-3.6819e+03
5.0960e-02,-1.9431e+00,2.4106e+00,3.6216e+00,-3.7274e+03
2.7763e-02,-1.9576e+00,2.4122e+00,3.5076e+00,-3.7090e+03
-4.1088e-03,-1.9906e+00,2.4108e+00,3.2630e+00,-3.6511e+03
-5.2491e-03,-1.9187e+00,2.4087e+00,3.3626e+00,-3.7242e+03
4.8226e-02,-1.9791e+00,2.4092e+00,3.6239e+00,-3.7187e+03
-1.8025e-03,-1.9713e+00,2.4077e+00,3.3605e+00,-3.7177e+03
-5.8733e-03,-1.9649e+00,2.4081e+00,3.2968e+00,-3.6570e+03
1.6999e-02,-1.8906e+00,2.4051e+00,3.5532e+00,-3.6912e+03
1.0166e-02,-1.9631e+00,2.4099e+00,3.3973e+00,-3.6808e+03
5.0686e-02,-1.9827e+00,2.4110e+00,3.6108e+00,-3.6622e+03
-5.2094e-03,-1.7620e+00,2.4061e+00,3.5200e+00,-3.6876e+03
2.7215e-02,-1.9738e+00,2.4133e+00,3.4994e+00,-3.7153e+03
-3.6017e-03,-1.9926e+00,2.4109e+00,3.3445e+00,-3.7098e+03
-5.3971e-03,-1.9822e+00,2.4084e+00,3.3096e+00,-3.7036e+03
4.8983e-02,-1.9629e+00,2.4110e+00,3.6350e+00,-3.7152e+03
-1.9145e-03,-1.9741e+00,2.4071e+00,3.3399e+00,-3.6818e+03
-4.3092e-03,-1.9254e+00,2.4101e+00,3.3435e+00,-3.7056e+03
3.3082e-02,-1.9782e+00,2.4124e+00,3.5057e+00,-3.6957e+03
4.9294e-02,-1.9381e+00,2.4116e+00,3.6379e+00,-3.6373e+03
9.3862e-03,-1.9803e+00,2.4058e+00,3.4040e+00,-3.7272e+03
1.0283e-02,-1.9717e+00,2.4133e+00,3.3492e+00,-3.6946e+03
5.0478e-02,-1.9838e+00,2.4116e+00,3.6172e+00,-3.7243e+03
1.7537e-02,-1.8912e+00,2.4074e+00,3.5292e+00,-3.7208e+03
1.7532e-02,-1.8654e+00,2.4052e+00,3.5582e+00,-3.7110e+03
9.8342e-03,-1.9579e+00,2.4081e+00,3.4270e+00,-3.7220e+03
1.7601e-02,-1.9460e+00,2.4083e+00,3.4884e+00,-3.7013e+03
3.3539e-02,-1.9924e+00,2.4138e+00,3.5062e+00,-3.7200e+03
-3.8021e-03,-1.9753e+00,2.4086e+00,3.3540e+00,-3.6910e+03
4.7903e-02,-1.9425e+00,2.4100e+00,3.6468e+00,-3.7236e+03
1.1140e-02,-1.9855e+00,2.4079e+00,3.3920e+00,-3.7105e+03
8.7951e-03,-1.9766e+00,2.4142e+00,3.3528e+00,-3.6975e+03
4.9719e-02,-1.9945e+00,2.4106e+00,3.5774e+00,-3.7239e+03
8.9178e-03,-1.9613e+00,2.4097e+00,3.4019e+00,-3.6891e+03
-1.9137e-03,-1.9485e+00,2.4073e+00,3.3316e+00,-3.6865e+03
2.7374e-02,-1.9805e+00,2.4117e+00,3.4944e+00,-3.6961e+03
-6.2420e-03,-1.9812e+00,2.4095e+00,3.2770e+00,-3.6845e+03
8.5390e-03,-1.9622e+00,2.4068e+00,3.4017e+00,-3.7023e+03
5.1003e-02,-1.9999e+00,2.4089e+00,3.6485e+00,-3.6479e+03
5.0032e-02,-1.9680e+00,2.4115e+00,3.6247e+00,-3.6869e+03
8.7370e-03,-1.9292e+00,2.4096e+00,3.4017e+00,-3.6965e+03
-1.6070e-03,-1.9467e+00,2.4081e+00,3.3441e+00,-3.7132e+03
2.3450e-02,-1.9442e+00,2.4087e+00,3.5291e+00,-3.7181e+03
5.1350e-02,-1.9798e+00,2.4084e+00,3.6268e+00,-3.7107e+03
9.4786e-03,-1.9722e+00,2.4072e+00,3.4175e+00,-3.7222e+03
5.0559e-02,-1.9478e+00,2.4111e+00,3.6106e+00,-3.7261e+03
7.5918e-03,-1.9649e+00,2.4083e+00,3.3874e+00,-3.7196e+03
1.0996e-02,-1.8615e+00,2.4091e+00,3.4689e+00,-3.6810e+03
-5.1425e-03,-1.9517e+00,2.4079e+00,3.3065e+00,-3.7272e+03
2.6272e-02,-1.8640e+00,2.4124e+00,3.5265e+00,-3.7279e+03
9.8184e-03,-1.9051e+00,2.4105e+00,3.4304e+00,-3.7175e+03
-5.5927e-03,-1.9922e+00,2.4082e+00,3.2971e+00,-3.6654e+03
5.2493e-02,-1.9678e+00,2.4079e+00,3.7234e+00,-3.7201e+03
5.0069e-02,-1.9995e+00,2.4113e+00,3.5717e+00,-3.6529e+03
5.0207e-02,-1.9783e+00,2.4129e+00,3.5671e+00,-3.7175e+03
5.0909e-02,-1.9514e+00,2.4144e+00,3.6355e+00,-3.7135e+03
2.7632e-02,-1.9365e+00,2.4127e+00,3.5035e+00,-3.7112e+03
5.2754e-02,-1.9979e+00,2.4099e+00,3.6603e+00,-3.7235e+03
1.6854e-02,-1.9872e+00,2.4112e+00,3.4206e+00,-3.7263e+03
1.7151e-02,-1.9130e+00,2.4050e+00,3.5525e+00,-3.7052e+03
1.2629e-02,-1.9688e+00,2.4085e+00,3.4542e+00,-3.7116e+03
9.4143e-03,-1.9315e+00,2.4066e+00,3.4190e+00,-3.7236e+03
5.1219e-02,-1.9901e+00,2.4096e+00,3.6348e+00,-3.6690e+03
-5.4077e-03,-1.9134e+00,2.4095e+00,3.3196e+00,-3.7167e+03
1.6875e-02,-1.9885e+00,2.4079e+00,3.4243e+00,-3.7237e+03
5.1220e-02,-1.9860e+00,2.4119e+00,3.6194e+00,-3.7092e+03
4.8253e-02,-1.9983e+00,2.4103e+00,3.6180e+00,-3.7147e+03
4.9207e-02,-1.9063e+00,2.4110e+00,3.6354e+00,-3.6993e+03
-2.4906e-03,-1.9489e+00,2.4066e+00,3.3623e+00,-3.7231e+03
9.6686e-03,-1.9811e+00,2.4071e+00,3.4092e+00,-3.7114e+03
5.0531e-02,-1.9958e+00,2.4096e+00,3.6009e+00,-3.7249e+03
-4.4324e-03,-1.9823e+00,2.4030e+00,3.3732e+00,-3.7235e+03
9.8964e-03,-1.9823e+00,2.4096e+00,3.3811e+00,-3.7255e+03
2.2755e-02,-1.9842e+00,2.4070e+00,3.5076e+00,-3.7025e+03
1.2032e-02,-1.9456e+00,2.4126e+00,3.3698e+00,-3.7229e+03
-3.5043e-03,-1.9695e+00,2.4121e+00,3.2879e+00,-3.7267e+03
5.2857e-02,-1.9307e+00,2.4087e+00,3.7104e+00,-3.7052e+03
2.2158e-02,-1.9647e+00,2.4084e+00,3.5443e+00,-3.6596e+03
5.0329e-02,-1.9637e+00,2.4108e+00,3.6346e+00,-3.6928e+03
2.7399e-02,-1.9488e+00,2.4124e+00,3.5207e+00,-3.6952e+03
4.8721e-02,-1.9588e+00,2.4088e+00,3.6348e+00,-3.7238e+03
-3.2551e-03,-1.8626e+00,2.4083e+00,3.4159e+00,-3.7215e+03
-3.4541e-03,-1.9915e+00,2.4106e+00,3.2603e+00,-3.7124e+03
5.2554e-02,-1.9803e+00,2.4076e+00,3.6499e+00,-3.7233e+03
9.1528e-03,-1.9937e+00,2.4112e+00,3.3420e+00,-3.7126e+03
5.1373e-02,-1.9804e+00,2.4094e+00,3.6228e+00,-3.6912e+03
4.9822e-02,-1.9208e+00,2.4130e+00,3.6204e+00,-3.6790e+03
4.9073e-02,-1.9728e+00,2.4124e+00,3.5708e+00,-3.6895e+03
5.2399e-02,-1.9629e+00,2.4094e+00,3.6527e+00,-3.7122e+03
5.1979e-02,-1.9762e+00,2.4104e+00,3.6481e+00,-3.6785e+03
4.9371e-02,-1.9601e+00,2.4104e+00,3.6252e+00,-3.7267e+03
-2.7143e-03,-1.8341e+00,2.4085e+00,3.4286e+00,-3.6890e+03
1.7384e-02,-1.8972e+00,2.4097e+00,3.4652e+00,-3.7018e+03
-5.7177e-03,-1.9425e+00,2.4078e+00,3.2974e+00,-3.6847e+03
1.0335e-02,-1.9213e+00,2.4090e+00,3.4179e+00,-3.7244e+03
5.1589e-02,-1.9392e+00,2.4108e+00,3.6305e+00,-3.7097e+03
5.5768e-04,-1.9323e+00,2.4033e+00,3.4275e+00,-3.7125e+03
1.1428e-02,-1.9340e+00,2.4095e+00,3.3861e+00,-3.7276e+03
2.1364e-02,-1.9855e+00,2.4093e+00,3.5077e+00,-3.7103e+03
2.1874e-02,-1.8987e+00,2.4095e+00,3.5391e+00,-3.7136e+03
1.5876e-02,-1.9831e+00,2.4080e+00,3.4498e+00,-3.7143e+03
5.1109e-02,-1.9692e+00,2.4103e+00,3.6387e+00,-3.7065e+03
-2.7507e-03,-1.8321e+00,2.4091e+00,3.4354e+00,-3.7094e+03
9.3414e-03,-1.9888e+00,2.4117e+00,3.3630e+00,-3.7027e+03
-2.6334e-03,-1.9198e+00,2.4070e+00,3.3495e+00,-3.7111e+03
5.2010e-02,-1.9797e+00,2.4092e+00,3.6580e+00,-3.6898e+03
5.1469e-02,-1.9845e+00,2.4107e+00,3.6191e+00,-3.6703e+03
5.1457e-02,-1.9420e+00,2.4125e+00,3.5755e+00,-3.7233e+03
4.8715e-02,-1.9366e+00,2.4102e+00,3.6168e+00,-3.6849e+03
9.4074e-03,-1.9523e+00,2.4078e+00,3.4247e+00,-3.7228e+03
5.0932e-02,-1.9781e+00,2.4107e+00,3.6039e+00,-3.7241e+03
1.0708e-02,-1.9038e+00,2.4100e+00,3.4049e+00,-3.7209e+03
1.0052e-02,-1.9862e+00,2.4118e+00,3.3459e+00,-3.7035e+03
2.7211e-02,-1.9722e+00,2.4130e+00,3.5033e+00,-3.6963e+03
1.8296e-02,-1.9789e+00,2.4104e+00,3.4050e+00,-3.6940e+03
9.6741e-03,-1.9638e+00,2.4126e+00,3.3429e+00,-3.7204e+03
3.3415e-02,-1.9879e+00,2.4099e+00,3.4893e+00,-3.7134e+03
8.5638e-03,-1.9955e+00,2.4104e+00,3.3276e+00,-3.7072e+03
2.2153e-02,-1.9405e+00,2.4052e+00,3.5163e+00,-3.7099e+03
5.1267e-02,-1.9491e+00,2.4087e+00,3.6449e+00,-3.7083e+03
5.0743e-02,-1.9657e+00,2.4102e+00,3.6304e+00,-3.6859e+03
-5.1677e-03,-1.9866e+00,2.4078e+00,3.3126e+00,-3.7011e+03
1.0400e-02,-1.9551e+00,2.4105e+00,3.4047e+00,-3.7058e+03
-2.9120e-03,-1.9216e+00,2.4084e+00,3.4154e+00,-3.7124e+03
2.7301e-02,-1.9566e+00,2.4124e+00,3.5104e+00,-3.7107e+03
5.0216e-02,-1.9556e+00,2.4116e+00,3.6256e+00,-3.6498e+03
5.0132e-02,-1.9706e+00,2.4111e+00,3.6214e+00,-3.6954e+03
4.9461e-02,-1.9961e+00,2.4140e+00,3.5855e+00,-3.7116e+03
-3.1101e-03,-1.9970e+00,2.4066e+00,3.3590e+00,-3.7152e+03
-3.0347e-03,-1.8545e+00,2.4084e+00,3.4285e+00,-3.6947e+03
4.8843e-02,-1.9437e+00,2.4100e+00,3.6180e+00,-3.7152e+03
1.7435e-02,-1.8898e+00,2.4051e+00,3.5631e+00,-3.7030e+03
5.0953e-02,-1.9925e+00,2.4119e+00,3.5705e+00,-3.7213e+03
-4.1359e-03,-1.9952e+00,2.4105e+00,3.2714e+00,-3.7136e+03
5.1122e-02,-1.9554e+00,2.4110e+00,3.6280e+00,-3.6986e+03
-4.9685e-03,-1.8943e+00,2.4095e+00,3.4021e+00,-3.7271e+03
5.0457e-02,-1.9826e+00,2.4115e+00,3.6097e+00,-3.7209e+03
-2.4785e-03,-1.9807e+00,2.4068e+00,3.3552e+00,-3.7250e+03
4.9680e-02,-1.9949e+00,2.4084e+00,3.6104e+00,-3.7281e+03
2.1512e-02,-1.9195e+00,2.4070e+00,3.5265e+00,-3.7260e+03
4.9253e-02,-1.9889e+00,2.4102e+00,3.6187e+00,-3.7263e+03
