nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
2.0000e+03,2.4700e+02,3.0000e+00,3.0875e+01,-7.7745e+07,-7.7745e+07,-4.9351e-01,-inf,1.1906e-01,7.0952e+00,inf,7.4334e+02,-2.1772e-01,-1.9546e+00,4.4760e+00,8.9619e+00
2.0000e+03,2.4800e+02,3.0000e+00,3.0884e+01,-7.7138e+07,-7.7138e+07,-4.9550e-01,-inf,1.2557e-01,7.8916e+00,inf,7.5086e+02,-6.0518e-01,-1.7872e+00,4.3263e+00,5.5205e+00
2.0000e+03,2.4900e+02,2.0000e+00,3.0932e+01,-7.6789e+07,-7.6789e+07,-4.9750e-01,-inf,1.2270e-01,7.5354e+00,inf,7.5584e+02,2.0855e-01,-1.1553e+00,1.4422e+00,1.5103e+00
2.0000e+03,2.5000e+02,1.0000e+00,3.1017e+01,-7.6535e+07,-7.6535e+07,-4.9950e-01,-inf,1.1979e-01,7.1823e+00,inf,7.5832e+02,-1.2017e+00,-4.0198e-01,4.2868e+00,6.6735e+00
2.0000e+03,2.5100e+02,1.0000e+00,3.1103e+01,-7.6429e+07,-7.6429e+07,-5.0150e-01,-inf,1.2618e-01,7.9692e+00,inf,7.6081e+02,-1.3929e+00,-1.5736e+00,4.2124e+00,7.8956e+00
2.0000e+03,2.5200e+02,2.0000e+00,3.1150e+01,-7.5598e+07,-7.5598e+07,-5.0350e-01,-inf,1.2335e-01,7.6148e+00,inf,7.6573e+02,-3.6692e-01,-1.9181e+00,3.0871e+00,1.3306e+00
2.0000e+03,2.5300e+02,4.0000e+00,3.1119e+01,-7.5278e+07,-7.5278e+07,-5.0549e-01,-inf,1.2050e-01,7.2670e+00,inf,7.7581e+02,-1.4461e+00,-1.6090e-01,2.1943e+00,2.2367e+00
2.0000e+03,2.5400e+02,1.0000e+00,3.1204e+01,-7.4008e+07,-7.4008e+07,-5.0749e-01,-inf,1.1766e-01,6.9285e+00,inf,7.7829e+02,3.9477e-01,-2.8593e-01,1.1302e+00,2.0610e+00
2.0000e+03,2.5500e+02,2.0000e+00,3.1250e+01,-7.3967e+07,-7.3967e+07,-5.0949e-01,-inf,1.2395e-01,7.6901e+00,inf,7.8321e+02,8.2563e-02,-1.2238e-01,4.4406e+00,6.0980e+00
2.0000e+03,2.5600e+02,2.0000e+00,3.1296e+01,-7.2519e+07,-7.2519e+07,-5.1149e-01,-inf,1.2119e-01,7.3506e+00,inf,7.8821e+02,-1.3644e+00,-1.7966e+00,4.0835e+00,2.8186e+00
2.0000e+03,2.5700e+02,1.0000e+00,3.1380e+01,-7.2341e+07,-7.2341e+07,-5.1349e-01,-inf,1.1841e-01,7.0175e+00,inf,7.9067e+02,-1.3199e+00,-1.5855e+00,4.1577e+00,3.7189e+00
2.0000e+03,2.5800e+02,1.0000e+00,3.1463e+01,-7.2270e+07,-7.2270e+07,-5.1548e-01,-inf,1.2453e-01,7.7618e+00,inf,7.9314e+02,3.5424e-01,-1.0456e+00,1.2607e+00,1.1983e+00
2.0000e+03,2.5900e+02,1.0000e+00,3.1547e+01,-6.9100e+07,-6.9100e+07,-5.1748e-01,-inf,1.2183e-01,7.4287e+00,inf,7.9561e+02,-1.3250e+00,-1.4865e+00,4.2006e+00,6.1274e+00
2.0000e+03,2.6000e+02,2.0000e+00,3.1592e+01,-6.9015e+07,-6.9015e+07,-5.1948e-01,-inf,1.1920e-01,7.1108e+00,inf,8.0055e+02,2.8755e-02,-1.8513e+00,4.1418e+00,2.4475e+00
2.0000e+03,2.6100e+02,1.0000e+00,3.1675e+01,-6.8609e+07,-6.8609e+07,-5.2148e-01,-inf,1.2499e-01,7.8191e+00,inf,8.0301e+02,3.7814e-01,-1.9603e+00,2.7238e+00,2.0419e+00
2.0000e+03,2.6200e+02,2.0000e+00,3.1719e+01,-6.7110e+07,-6.7110e+07,-5.2348e-01,-inf,1.2243e-01,7.5015e+00,inf,8.0792e+02,4.3400e-01,-9.0336e-01,2.6000e+00,2.2090e+00
2.0000e+03,2.6300e+02,2.0000e+00,3.1763e+01,-6.6995e+07,-6.6995e+07,-5.2547e-01,-inf,1.1988e-01,7.1929e+00,inf,8.1299e+02,4.6472e-01,-1.7350e+00,1.3014e+00,1.6109e+00
2.0000e+03,2.6400e+02,1.0000e+00,3.1846e+01,-6.6836e+07,-6.6836e+07,-5.2747e-01,-inf,1.2146e-01,7.3836e+00,inf,8.1549e+02,2.3541e-01,-9.8540e-01,1.6415e+00,2.0181e+00
2.0000e+03,2.6500e+02,4.0000e+00,3.1813e+01,-6.5329e+07,-6.5329e+07,-5.2947e-01,-inf,1.2299e-01,7.5707e+00,inf,8.2543e+02,-9.5886e-01,-1.5467e+00,4.2400e+00,5.8923e+00
2.0000e+03,2.6600e+02,1.0000e+00,3.1894e+01,-6.1387e+07,-6.1387e+07,-5.3147e-01,-inf,1.2061e-01,7.2802e+00,inf,8.2787e+02,-8.8617e-01,-1.3825e+00,4.2010e+00,4.0067e+00
2.0000e+03,2.6700e+02,1.0000e+00,3.1976e+01,-6.1101e+07,-6.1101e+07,-5.3347e-01,-inf,1.2205e-01,7.4549e+00,inf,8.3034e+02,3.0314e-01,-3.2615e-02,4.2046e+00,3.9701e+00
2.0000e+03,2.6800e+02,1.0000e+00,3.2057e+01,-5.9617e+07,-5.9617e+07,-5.3546e-01,-inf,1.2342e-01,7.6245e+00,inf,8.3280e+02,3.4735e-01,-1.0816e+00,4.1479e+00,2.0963e+00
2.0000e+03,2.6900e+02,2.0000e+00,3.2100e+01,-5.9028e+07,-5.9028e+07,-5.3746e-01,-inf,1.2119e-01,7.3511e+00,inf,8.3785e+02,-2.3849e-01,-1.4291e+00,1.6301e+00,1.1202e+00
2.0000e+03,2.7000e+02,3.0000e+00,3.2105e+01,-5.8962e+07,-5.8962e+07,-5.3946e-01,-inf,1.2257e-01,7.5192e+00,inf,8.4531e+02,2.1404e-01,-1.7049e+00,1.5154e+00,1.9571e+00
2.0000e+03,2.7100e+02,1.0000e+00,3.2185e+01,-5.8277e+07,-5.8277e+07,-5.4146e-01,-inf,1.2036e-01,7.2503e+00,inf,8.4776e+02,-1.6977e-01,-8.4879e-01,1.3969e+00,1.3809e+00
2.0000e+03,2.7200e+02,1.0000e+00,3.2266e+01,-5.6869e+07,-5.6869e+07,-5.4346e-01,-inf,1.2174e-01,7.4172e+00,inf,8.5020e+02,-1.1395e+00,-1.7788e-01,4.2233e+00,9.2122e+00
2.0000e+03,2.7300e+02,2.0000e+00,3.2308e+01,-5.6825e+07,-5.6825e+07,-5.4545e-01,-inf,1.2306e-01,7.5792e+00,inf,8.5510e+02,-4.4726e-01,-1.9651e+00,3.0869e+00,1.8012e+00
2.0000e+03,2.7400e+02,1.0000e+00,3.2388e+01,-5.6540e+07,-5.6540e+07,-5.4745e-01,-inf,1.2092e-01,7.3186e+00,inf,8.5755e+02,-7.5336e-01,-3.4263e-01,1.4512e+00,1.5760e+00
2.0000e+03,2.7500e+02,1.0000e+00,3.2468e+01,-5.5180e+07,-5.5180e+07,-5.4945e-01,-inf,1.2224e-01,7.4792e+00,inf,8.5998e+02,4.3245e-03,-1.8991e+00,1.4133e+00,1.3473e+00
2.0000e+03,2.7600e+02,1.0000e+00,3.2547e+01,-5.4688e+07,-5.4688e+07,-5.5145e-01,-inf,1.2351e-01,7.6350e+00,inf,8.6246e+02,-6.0012e-01,-7.6335e-01,4.2370e+00,4.5263e+00
2.0000e+03,2.7700e+02,1.0000e+00,3.2627e+01,-5.4632e+07,-5.4632e+07,-5.5345e-01,-inf,1.2146e-01,7.3836e+00,inf,8.6494e+02,2.6790e-01,-5.1728e-01,3.5786e+00,2.2173e+00
2.0000e+03,2.7800e+02,2.0000e+00,3.2667e+01,-5.4598e+07,-5.4598e+07,-5.5544e-01,-inf,1.2273e-01,7.5394e+00,inf,8.6988e+02,2.3192e-01,-5.7589e-01,4.3189e+00,4.4632e+00
2.0000e+03,2.7900e+02,2.0000e+00,3.2708e+01,-5.3733e+07,-5.3733e+07,-5.5744e-01,-inf,1.2070e-01,7.2911e+00,inf,8.7490e+02,-3.1975e-01,-7.3450e-01,2.6633e+00,2.4506e+00
2.0000e+03,2.8000e+02,2.0000e+00,3.2749e+01,-5.3185e+07,-5.3185e+07,-5.5944e-01,-inf,1.2196e-01,7.4447e+00,inf,8.7981e+02,-5.5458e-01,-8.6771e-01,1.7334e+00,1.8977e+00
2.0000e+03,2.8100e+02,1.0000e+00,3.2827e+01,-5.3008e+07,-5.3008e+07,-5.6144e-01,-inf,1.2319e-01,7.5960e+00,inf,8.8231e+02,4.7309e-01,-4.2159e-01,4.0717e+00,2.4246e+00
2.0000e+03,2.8200e+02,2.0000e+00,3.2867e+01,-5.2216e+07,-5.2216e+07,-5.6344e-01,-inf,1.2122e-01,7.3541e+00,inf,8.8726e+02,8.1309e-02,-9.8122e-01,4.3368e+00,5.8574e+00
2.0000e+03,2.8300e+02,5.0000e+00,3.2793e+01,-5.1556e+07,-5.1556e+07,-5.6543e-01,-inf,1.2244e-01,7.5027e+00,inf,8.9983e+02,-1.1421e+00,-2.7598e-01,4.1464e+00,3.8355e+00
2.0000e+03,2.8400e+02,1.0000e+00,3.2870e+01,-5.1251e+07,-5.1251e+07,-5.6743e-01,-inf,1.2362e-01,7.6489e+00,inf,9.0227e+02,-6.8915e-01,-2.0135e-01,1.4239e+00,2.6302e+00
2.0000e+03,2.8500e+02,2.0000e+00,3.2910e+01,-5.1081e+07,-5.1081e+07,-5.6943e-01,-inf,1.2171e-01,7.4135e+00,inf,9.0720e+02,-1.1365e+00,-4.4202e-01,4.1971e+00,5.9677e+00
2.0000e+03,2.8600e+02,1.0000e+00,3.2987e+01,-5.0777e+07,-5.0777e+07,-5.7143e-01,-inf,1.2289e-01,7.5589e+00,inf,9.0966e+02,1.3249e-01,-2.6777e-01,1.6556e+00,2.7390e+00
2.0000e+03,2.8700e+02,1.0000e+00,3.3065e+01,-5.0688e+07,-5.0688e+07,-5.7343e-01,-inf,1.2098e-01,7.3258e+00,inf,9.1210e+02,-1.1139e+00,-5.0746e-01,2.0866e+00,2.0503e+00
2.0000e+03,2.8800e+02,1.0000e+00,3.3142e+01,-5.0545e+07,-5.0545e+07,-5.7542e-01,-inf,1.2217e-01,7.4706e+00,inf,9.1454e+02,2.0780e-01,-1.4259e+00,1.8653e+00,2.2062e+00
2.0000e+03,2.8900e+02,2.0000e+00,3.3180e+01,-4.9823e+07,-4.9823e+07,-5.7742e-01,-inf,1.2333e-01,7.6130e+00,inf,9.1947e+02,-1.0103e+00,-6.7197e-01,3.4061e+00,1.3145e+00
2.0000e+03,2.9000e+02,1.0000e+00,3.3257e+01,-4.8899e+07,-4.8899e+07,-5.7942e-01,-inf,1.2148e-01,7.3860e+00,inf,9.2192e+02,2.8672e-01,-3.5510e-01,2.3083e+00,2.8620e+00
2.0000e+03,2.9100e+02,1.0000e+00,3.3333e+01,-4.8271e+07,-4.8271e+07,-5.8142e-01,-inf,1.2262e-01,7.5252e+00,inf,9.2434e+02,1.1372e-02,-1.3580e-01,2.8820e+00,3.6723e+00
2.0000e+03,2.9200e+02,1.0000e+00,3.3410e+01,-4.8174e+07,-4.8174e+07,-5.8342e-01,-inf,1.2373e-01,7.6628e+00,inf,9.2686e+02,-7.7802e-01,-8.9849e-02,1.6508e+00,3.4556e+00
2.0000e+03,2.9300e+02,3.0000e+00,3.3409e+01,-4.8130e+07,-4.8130e+07,-5.8541e-01,-inf,1.2194e-01,7.4416e+00,inf,9.3438e+02,1.2260e-01,-2.5458e-01,4.3299e+00,6.2991e+00
2.0000e+03,2.9400e+02,2.0000e+00,3.3447e+01,-4.7780e+07,-4.7780e+07,-5.8741e-01,-inf,1.2305e-01,7.5785e+00,inf,9.3937e+02,-1.3648e+00,-5.7371e-02,4.0787e+00,6.7115e+00
2.0000e+03,2.9500e+02,1.0000e+00,3.3523e+01,-4.7510e+07,-4.7510e+07,-5.8941e-01,-inf,1.2126e-01,7.3598e+00,inf,9.4185e+02,-1.1818e+00,-1.1212e+00,4.1466e+00,9.3255e+00
2.0000e+03,2.9600e+02,1.0000e+00,3.3598e+01,-4.6294e+07,-4.6294e+07,-5.9141e-01,-inf,1.2238e-01,7.4957e+00,inf,9.4429e+02,-1.0321e+00,-6.3410e-01,4.1719e+00,6.3459e+00
2.0000e+03,2.9700e+02,1.0000e+00,3.3673e+01,-4.4698e+07,-4.4698e+07,-5.9341e-01,-inf,1.2342e-01,7.6237e+00,inf,9.4674e+02,3.6094e-01,-1.9786e+00,1.4654e+00,2.2068e+00
2.0000e+03,2.9800e+02,1.0000e+00,3.3749e+01,-4.4639e+07,-4.4639e+07,-5.9540e-01,-inf,1.2175e-01,7.4186e+00,inf,9.4920e+02,2.9021e-01,-5.3789e-01,1.2518e+00,2.3901e+00
2.0000e+03,2.9900e+02,2.0000e+00,3.3785e+01,-4.4547e+07,-4.4547e+07,-5.9740e-01,-inf,1.2279e-01,7.5462e+00,inf,9.5427e+02,3.6398e-01,-1.0041e+00,2.8000e+00,2.4478e+00
2.0000e+03,3.0000e+02,3.0000e+00,3.3784e+01,-4.4512e+07,-4.4512e+07,-5.9940e-01,-inf,1.2112e-01,7.3419e+00,inf,9.6176e+02,1.9752e-01,-3.3540e-01,2.7283e+00,3.1597e+00
2.0000e+03,3.0100e+02,1.0000e+00,3.3858e+01,-4.4456e+07,-4.4456e+07,-6.0140e-01,-inf,1.2216e-01,7.4692e+00,inf,9.6421e+02,-5.5334e-01,-1.9489e-01,2.1300e+00,3.7374e+00
2.0000e+03,3.0200e+02,2.0000e+00,3.3895e+01,-4.4298e+07,-4.4298e+07,-6.0340e-01,-inf,1.2320e-01,7.5961e+00,inf,9.6920e+02,2.3527e-01,-1.1097e+00,1.1459e+00,1.9648e+00
2.0000e+03,3.0300e+02,2.0000e+00,3.3931e+01,-4.4145e+07,-4.4145e+07,-6.0539e-01,-inf,1.2154e-01,7.3932e+00,inf,9.7409e+02,-1.3924e+00,-2.7441e-01,4.1499e+00,8.8269e+00
2.0000e+03,3.0400e+02,1.0000e+00,3.4004e+01,-4.3573e+07,-4.3573e+07,-6.0739e-01,-inf,1.2257e-01,7.5195e+00,inf,9.7652e+02,-1.3077e+00,-3.6132e-01,4.1480e+00,8.0527e+00
2.0000e+03,3.0500e+02,3.0000e+00,3.4002e+01,-4.3463e+07,-4.3463e+07,-6.0939e-01,-inf,1.2358e-01,7.6438e+00,inf,9.8398e+02,-5.0342e-01,-1.1910e+00,1.5110e+00,1.7580e+00
2.0000e+03,3.0600e+02,1.0000e+00,3.4076e+01,-4.3085e+07,-4.3085e+07,-6.1139e-01,-inf,1.2196e-01,7.4450e+00,inf,9.8639e+02,-6.9001e-01,-7.0081e-04,1.5429e+00,3.9465e+00
2.0000e+03,3.0700e+02,7.0000e+00,3.3923e+01,-4.2802e+07,-4.2802e+07,-6.1339e-01,-inf,1.2297e-01,7.5680e+00,inf,1.0039e+03,6.9178e-02,-8.7904e-01,4.3026e+00,5.6964e+00
2.0000e+03,3.0800e+02,1.0000e+00,3.3996e+01,-4.1491e+07,-4.1491e+07,-6.1538e-01,-inf,1.2140e-01,7.3763e+00,inf,1.0063e+03,3.2997e-01,-1.3694e+00,2.9087e+00,2.3752e+00
2.0000e+03,3.0900e+02,1.0000e+00,3.4068e+01,-4.1409e+07,-4.1409e+07,-6.1738e-01,-inf,1.2237e-01,7.4952e+00,inf,1.0088e+03,-1.3567e+00,-6.5954e-01,2.2738e+00,1.7280e+00
2.0000e+03,3.1000e+02,1.0000e+00,3.4141e+01,-4.1035e+07,-4.1035e+07,-6.1938e-01,-inf,1.2333e-01,7.6130e+00,inf,1.0113e+03,2.3451e-01,-4.5431e-03,4.2178e+00,7.5282e+00
2.0000e+03,3.1100e+02,1.0000e+00,3.4213e+01,-4.0979e+07,-4.0979e+07,-6.2138e-01,-inf,1.2180e-01,7.4249e+00,inf,1.0137e+03,-5.8656e-01,-8.3578e-01,1.3387e+00,1.0536e+00
2.0000e+03,3.1200e+02,2.0000e+00,3.4248e+01,-4.0942e+07,-4.0942e+07,-6.2338e-01,-inf,1.2276e-01,7.5423e+00,inf,1.0186e+03,-7.8602e-01,-3.6173e-01,4.2007e+00,7.4355e+00
2.0000e+03,3.1300e+02,1.0000e+00,3.4320e+01,-4.0262e+07,-4.0262e+07,-6.2537e-01,-inf,1.2369e-01,7.6575e+00,inf,1.0210e+03,4.2023e-01,-1.5524e+00,2.0577e+00,2.3852e+00
2.0000e+03,3.1400e+02,5.0000e+00,3.4242e+01,-4.0116e+07,-4.0116e+07,-6.2737e-01,-inf,1.2219e-01,7.4731e+00,inf,1.0334e+03,-5.7243e-01,-4.3972e-01,4.2095e+00,4.1994e+00
2.0000e+03,3.1500e+02,1.0000e+00,3.4314e+01,-4.0084e+07,-4.0084e+07,-6.2937e-01,-inf,1.2313e-01,7.5880e+00,inf,1.0358e+03,-2.4634e-01,-1.4496e+00,1.2659e+00,1.7006e+00
2.0000e+03,3.1600e+02,2.0000e+00,3.4348e+01,-3.9625e+07,-3.9625e+07,-6.3137e-01,-inf,1.2164e-01,7.4058e+00,inf,1.0409e+03,-4.5834e-01,-8.1798e-01,3.2227e+00,2.2871e+00
2.0000e+03,3.1700e+02,1.0000e+00,3.4419e+01,-3.9473e+07,-3.9473e+07,-6.3337e-01,-inf,1.2257e-01,7.5194e+00,inf,1.0433e+03,-8.5975e-01,-9.4655e-01,4.1486e+00,8.9336e+00
2.0000e+03,3.1800e+02,2.0000e+00,3.4453e+01,-3.9431e+07,-3.9431e+07,-6.3536e-01,-inf,1.2349e-01,7.6325e+00,inf,1.0484e+03,3.1963e-01,-9.1832e-01,4.2646e+00,5.3297e+00
2.0000e+03,3.1900e+02,1.0000e+00,3.4524e+01,-3.9161e+07,-3.9161e+07,-6.3736e-01,-inf,1.2202e-01,7.4524e+00,inf,1.0508e+03,-1.1080e+00,-1.9225e+00,4.0793e+00,6.0817e+00
2.0000e+03,3.2000e+02,1.0000e+00,3.4595e+01,-3.9156e+07,-3.9156e+07,-6.3936e-01,-inf,1.2294e-01,7.5646e+00,inf,1.0533e+03,-1.4911e+00,-1.3704e+00,4.0523e+00,9.9450e+00
2.0000e+03,3.2100e+02,1.0000e+00,3.4665e+01,-3.9027e+07,-3.9027e+07,-6.4136e-01,-inf,1.2384e-01,7.6765e+00,inf,1.0557e+03,8.3033e-02,-1.2237e-01,2.2355e+00,3.9436e+00
2.0000e+03,3.2200e+02,1.0000e+00,3.4736e+01,-3.8409e+07,-3.8409e+07,-6.4336e-01,-inf,1.2240e-01,7.4984e+00,inf,1.0582e+03,-4.4986e-01,-4.4474e-01,1.0569e+00,2.1263e+00
2.0000e+03,3.2300e+02,2.0000e+00,3.4769e+01,-3.8057e+07,-3.8057e+07,-6.4535e-01,-inf,1.2329e-01,7.6081e+00,inf,1.0630e+03,-1.1363e+00,-1.1619e+00,2.3938e+00,1.4429e+00
2.0000e+03,3.2400e+02,3.0000e+00,3.4764e+01,-3.8010e+07,-3.8010e+07,-6.4735e-01,-inf,1.2187e-01,7.4338e+00,inf,1.0705e+03,2.9821e-01,-6.0852e-01,3.5228e+00,2.5529e+00
2.0000e+03,3.2500e+02,1.0000e+00,3.4834e+01,-3.7806e+07,-3.7806e+07,-6.4935e-01,-inf,1.2276e-01,7.5429e+00,inf,1.0730e+03,-1.4377e+00,-1.9435e-01,4.0615e+00,5.8436e+00
2.0000e+03,3.2600e+02,1.0000e+00,3.4904e+01,-3.7509e+07,-3.7509e+07,-6.5135e-01,-inf,1.2364e-01,7.6506e+00,inf,1.0754e+03,3.2708e-01,-1.5293e+00,4.2443e+00,6.2921e+00
2.0000e+03,3.2700e+02,3.0000e+00,3.4899e+01,-3.7480e+07,-3.7480e+07,-6.5335e-01,-inf,1.2224e-01,7.4789e+00,inf,1.0829e+03,-9.9343e-01,-9.8632e-01,1.9228e+00,1.5138e+00
2.0000e+03,3.2800e+02,4.0000e+00,3.4857e+01,-3.7401e+07,-3.7401e+07,-6.5534e-01,-inf,1.2312e-01,7.5863e+00,inf,1.0928e+03,-7.4287e-01,-3.6710e-01,4.1925e+00,9.3820e+00
2.0000e+03,3.2900e+02,1.0000e+00,3.4926e+01,-3.7363e+07,-3.7363e+07,-6.5734e-01,-inf,1.2398e-01,7.6935e+00,inf,1.0952e+03,-5.9479e-01,-1.0730e-01,4.1686e+00,6.2319e+00
2.0000e+03,3.3000e+02,3.0000e+00,3.4921e+01,-3.6597e+07,-3.6597e+07,-6.5934e-01,-inf,1.2260e-01,7.5233e+00,inf,1.1027e+03,-6.1411e-01,-8.4101e-01,4.0878e+00,2.5941e+00
2.0000e+03,3.3100e+02,3.0000e+00,3.4916e+01,-3.5506e+07,-3.5506e+07,-6.6134e-01,-inf,1.2344e-01,7.6265e+00,inf,1.1101e+03,-8.5395e-01,-1.7504e+00,1.8469e+00,1.7253e+00
2.0000e+03,3.3200e+02,1.0000e+00,3.4984e+01,-3.5346e+07,-3.5346e+07,-6.6334e-01,-inf,1.2212e-01,7.4645e+00,inf,1.1125e+03,-5.8922e-01,-6.1283e-01,4.1899e+00,6.9029e+00
2.0000e+03,3.3300e+02,1.0000e+00,3.5053e+01,-3.5251e+07,-3.5251e+07,-6.6533e-01,-inf,1.2295e-01,7.5660e+00,inf,1.1150e+03,-1.1477e+00,-2.3088e-01,1.4653e+00,2.8197e+00
2.0000e+03,3.3400e+02,1.0000e+00,3.5121e+01,-3.4738e+07,-3.4739e+07,-6.6733e-01,-inf,1.2376e-01,7.6659e+00,inf,1.1174e+03,-6.1281e-01,-3.7997e-01,1.5193e+00,3.0699e+00
2.0000e+03,3.3500e+02,1.0000e+00,3.5189e+01,-3.4715e+07,-3.4715e+07,-6.6933e-01,-inf,1.2247e-01,7.5070e+00,inf,1.1199e+03,-8.4219e-01,-3.3479e-01,2.2258e+00,3.5922e+00
2.0000e+03,3.3600e+02,1.0000e+00,3.5257e+01,-3.4499e+07,-3.4499e+07,-6.7133e-01,-inf,1.2328e-01,7.6065e+00,inf,1.1223e+03,-1.2481e+00,-5.6182e-01,4.0775e+00,4.4805e+00
2.0000e+03,3.3700e+02,1.0000e+00,3.5325e+01,-3.4024e+07,-3.4024e+07,-6.7333e-01,-inf,1.2407e-01,7.7039e+00,inf,1.1247e+03,-1.4453e+00,-6.2751e-02,2.6375e+00,4.6925e+00
2.0000e+03,3.3800e+02,1.0000e+00,3.5393e+01,-3.3788e+07,-3.3788e+07,-6.7532e-01,-inf,1.2281e-01,7.5485e+00,inf,1.1272e+03,-1.4162e+00,-1.6516e+00,3.8270e+00,2.5560e+00
2.0000e+03,3.3900e+02,5.0000e+00,3.5312e+01,-3.3405e+07,-3.3405e+07,-6.7732e-01,-inf,1.2359e-01,7.6449e+00,inf,1.1396e+03,-5.0553e-01,-2.1825e-02,4.0777e+00,6.0125e+00
2.0000e+03,3.4000e+02,3.0000e+00,3.5306e+01,-3.3002e+07,-3.3002e+07,-6.7932e-01,-inf,1.2336e-01,7.6162e+00,inf,1.1472e+03,2.3208e-02,-1.7119e-01,4.2931e+00,6.1153e+00
2.0000e+03,3.4100e+02,3.0000e+00,3.5300e+01,-3.2810e+07,-3.2810e+07,-6.8132e-01,-inf,1.2313e-01,7.5882e+00,inf,1.1546e+03,-5.5900e-01,-1.5989e+00,2.0428e+00,2.5979e+00
2.0000e+03,3.4200e+02,1.0000e+00,3.5367e+01,-3.2667e+07,-3.2667e+07,-6.8332e-01,-inf,1.2291e-01,7.5605e+00,inf,1.1571e+03,-1.0133e+00,-6.9942e-01,2.8683e+00,2.5477e+00
2.0000e+03,3.4300e+02,1.0000e+00,3.5434e+01,-3.2215e+07,-3.2215e+07,-6.8531e-01,-inf,1.2269e-01,7.5336e+00,inf,1.1595e+03,-7.1197e-01,-1.6666e+00,3.2765e+00,1.4265e+00
2.0000e+03,3.4400e+02,2.0000e+00,3.5464e+01,-3.1998e+07,-3.1998e+07,-6.8731e-01,-inf,1.2344e-01,7.6261e+00,inf,1.1645e+03,2.8111e-01,-5.3470e-02,3.9671e+00,4.2947e+00
2.0000e+03,3.4500e+02,1.0000e+00,3.5530e+01,-3.1975e+07,-3.1975e+07,-6.8931e-01,-inf,1.2322e-01,7.5990e+00,inf,1.1669e+03,-1.1461e+00,-1.1583e+00,2.1994e+00,2.1478e+00
2.0000e+03,3.4600e+02,1.0000e+00,3.5597e+01,-3.1852e+07,-3.1852e+07,-6.9131e-01,-inf,1.2300e-01,7.5720e+00,inf,1.1694e+03,-6.4045e-01,-1.1673e+00,4.1394e+00,9.1663e+00
2.0000e+03,3.4700e+02,1.0000e+00,3.5663e+01,-3.1578e+07,-3.1578e+07,-6.9331e-01,-inf,1.2278e-01,7.5455e+00,inf,1.1718e+03,-1.3898e+00,-5.3418e-01,1.8438e+00,2.2855e+00
2.0000e+03,3.4800e+02,2.0000e+00,3.5692e+01,-3.0853e+07,-3.0853e+07,-6.9530e-01,-inf,1.2352e-01,7.6357e+00,inf,1.1768e+03,-1.3630e+00,-1.0625e+00,2.7722e+00,1.7443e+00
2.0000e+03,3.4900e+02,1.0000e+00,3.5758e+01,-2.9628e+07,-2.9628e+07,-6.9730e-01,-inf,1.2330e-01,7.6094e+00,inf,1.1792e+03,3.0702e-01,-6.5315e-02,1.3377e+00,3.8583e+00
2.0000e+03,3.5000e+02,1.0000e+00,3.5824e+01,-2.9066e+07,-2.9066e+07,-6.9930e-01,-inf,1.2310e-01,7.5849e+00,inf,1.1817e+03,-1.5284e-02,-7.1143e-01,4.3614e+00,8.6008e+00
2.0000e+03,3.5100e+02,1.0000e+00,3.5890e+01,-2.8857e+07,-2.8857e+07,-7.0130e-01,-inf,1.2291e-01,7.5608e+00,inf,1.1842e+03,-8.8624e-02,-4.7194e-01,2.7230e+00,3.2667e+00
2.0000e+03,3.5200e+02,4.0000e+00,3.5845e+01,-2.8853e+07,-2.8853e+07,-7.0330e-01,-inf,1.2358e-01,7.6441e+00,inf,1.1942e+03,-1.2292e+00,-1.9909e+00,3.6876e+00,1.1493e+00
2.0000e+03,3.5300e+02,3.0000e+00,3.5838e+01,-2.8269e+07,-2.8269e+07,-7.0529e-01,-inf,1.2339e-01,7.6197e+00,inf,1.2016e+03,-2.8205e-01,-2.2867e-02,2.1205e+00,6.2850e+00
2.0000e+03,3.5400e+02,1.0000e+00,3.5903e+01,-2.7939e+07,-2.7939e+07,-7.0729e-01,-inf,1.2320e-01,7.5962e+00,inf,1.2040e+03,-1.4309e+00,-1.8697e+00,3.8947e+00,3.4211e+00
2.0000e+03,3.5500e+02,3.0000e+00,3.5895e+01,-2.7884e+07,-2.7884e+07,-7.0929e-01,-inf,1.2301e-01,7.5729e+00,inf,1.2115e+03,-1.4487e+00,-1.2919e+00,2.4140e+00,1.5014e+00
2.0000e+03,3.5600e+02,2.0000e+00,3.5923e+01,-2.7861e+07,-2.7861e+07,-7.1129e-01,-inf,1.2366e-01,7.6533e+00,inf,1.2163e+03,-1.0936e+00,-6.6595e-01,3.8739e+00,1.4678e+00
2.0000e+03,3.5700e+02,1.0000e+00,3.5988e+01,-2.7759e+07,-2.7759e+07,-7.1329e-01,-inf,1.2347e-01,7.6300e+00,inf,1.2187e+03,-1.2079e+00,-1.6368e+00,4.0003e+00,8.5965e+00
2.0000e+03,3.5800e+02,2.0000e+00,3.6016e+01,-2.7732e+07,-2.7732e+07,-7.1528e-01,-inf,1.2328e-01,7.6067e+00,inf,1.2237e+03,-1.1335e+00,-4.0518e-01,4.0618e+00,6.0009e+00
