logfeh,logdust,logNpix,logage,dmod,logl
-3.3389e-01,-1.0949e+00,5.1146e+00,1.0160e+01,3.0928e+01,-8.8830e+01
-3.9494e-01,-1.0673e+00,5.1348e+00,1.0180e+01,3.0931e+01,-8.6892e+01
-3.9131e-01,-1.0208e+00,5.1315e+00,1.0172e+01,3.0957e+01,-7.1080e+01
-3.4855e-01,-1.0253e+00,5.0790e+00,1.0116e+01,3.0932e+01,-9.1236e+01
-3.5145e-01,-1.0308e+00,5.0241e+00,1.0117e+01,3.0799e+01,-9.2565e+01
-3.8741e-01,-1.0705e+00,5.0982e+00,1.0191e+01,3.0834e+01,-7.1224e+01
-3.1642e-01,-1.2131e+00,5.1260e+00,1.0178e+01,3.0927e+01,-8.3704e+01
-3.3805e-01,-1.0987e+00,5.0710e+00,1.0131e+01,3.0825e+01,-9.7171e+01
-3.9770e-01,-1.0125e+00,5.1287e+00,1.0138e+01,3.0952e+01,-9.5003e+01
-3.6582e-01,-1.0472e+00,5.0992e+00,1.0130e+01,3.0884e+01,-1.0496e+02
-2.6141e-01,-1.2160e+00,5.0570e+00,1.0166e+01,3.0797e+01,-9.9454e+01
-3.2090e-01,-1.1913e+00,5.1154e+00,1.0178e+01,3.0893e+01,-8.9659e+01
-3.9200e-01,-1.0199e+00,5.0935e+00,1.0158e+01,3.0863e+01,-5.7919e+01
-2.9625e-01,-1.0506e+00,5.0416e+00,1.0039e+01,3.0877e+01,-1.0476e+02
-3.4927e-01,-1.0776e+00,5.1293e+00,1.0173e+01,3.0964e+01,-7.5251e+01
-3.1538e-01,-1.1287e+00,5.1036e+00,1.0162e+01,3.0909e+01,-7.9995e+01
-3.4460e-01,-1.0383e+00,5.1318e+00,1.0090e+01,3.1065e+01,-9.9498e+01
-3.0215e-01,-1.2496e+00,5.1102e+00,1.0193e+01,3.0889e+01,-9.6799e+01
-3.8757e-01,-1.0922e+00,5.1502e+00,1.0194e+01,3.0972e+01,-9.0848e+01
-3.3197e-01,-1.1112e+00,5.1021e+00,1.0136e+01,3.0903e+01,-9.0048e+01
-3.7758e-01,-1.0021e+00,5.0815e+00,1.0099e+01,3.0942e+01,-4.9209e+01
-3.1316e-01,-1.0732e+00,5.0560e+00,1.0081e+01,3.0874e+01,-8.5165e+01
-4.2388e-01,-1.0278e+00,5.1290e+00,1.0182e+01,3.0905e+01,-7.3040e+01
-3.2585e-01,-1.1970e+00,5.1389e+00,1.0200e+01,3.0957e+01,-8.5134e+01
-3.1500e-01,-1.2022e+00,5.0843e+00,1.0178e+01,3.0819e+01,-9.9051e+01
-4.2334e-01,-1.0289e+00,5.1105e+00,1.0188e+01,3.0860e+01,-6.4529e+01
-3.3107e-01,-1.0938e+00,5.1374e+00,1.0157e+01,3.0986e+01,-1.0243e+02
-3.8281e-01,-1.0002e+00,5.0628e+00,1.0096e+01,3.0898e+01,-5.9773e+01
-3.1861e-01,-1.0592e+00,5.0784e+00,1.0081e+01,3.0924e+01,-1.0017e+02
-4.1140e-01,-1.0034e+00,5.0516e+00,1.0139e+01,3.0755e+01,-7.9377e+01
-4.4214e-01,-1.0080e+00,5.1465e+00,1.0181e+01,3.0946e+01,-9.9011e+01
-3.6534e-01,-1.0656e+00,5.1078e+00,1.0159e+01,3.0913e+01,-9.7834e+01
-3.3245e-01,-1.0904e+00,5.0914e+00,1.0133e+01,3.0870e+01,-7.7170e+01
-2.6268e-01,-1.0579e+00,5.0161e+00,1.0066e+01,3.0815e+01,-9.6689e+01
-4.0181e-01,-1.0420e+00,5.1209e+00,1.0191e+01,3.0886e+01,-1.0006e+02
-4.0587e-01,-1.0070e+00,5.0785e+00,1.0139e+01,3.0827e+01,-9.3974e+01
-3.1105e-01,-1.0704e+00,5.0280e+00,1.0112e+01,3.0800e+01,-8.6895e+01
-3.7278e-01,-1.1008e+00,5.1714e+00,1.0181e+01,3.1022e+01,-1.0389e+02
-3.0718e-01,-1.1428e+00,5.0674e+00,1.0165e+01,3.0819e+01,-1.0152e+02
-3.1851e-01,-1.0604e+00,5.0127e+00,1.0096e+01,3.0762e+01,-1.0195e+02
-4.2618e-01,-1.0228e+00,5.1817e+00,1.0186e+01,3.1037e+01,-6.9036e+01
-3.7955e-01,-1.0053e+00,5.0354e+00,1.0091e+01,3.0830e+01,-7.6748e+01
-3.2731e-01,-1.1799e+00,5.0921e+00,1.0185e+01,3.0833e+01,-9.2755e+01
-3.5690e-01,-1.0719e+00,5.0908e+00,1.0166e+01,3.0870e+01,-7.1445e+01
-3.6151e-01,-1.0174e+00,5.0142e+00,1.0084e+01,3.0772e+01,-8.6940e+01
-3.7937e-01,-1.0471e+00,5.1464e+00,1.0147e+01,3.1004e+01,-8.6384e+01
-3.5187e-01,-1.0276e+00,5.0944e+00,1.0084e+01,3.0974e+01,-9.5607e+01
-2.3264e-01,-1.0597e+00,5.0499e+00,1.0067e+01,3.0901e+01,-9.6755e+01
-3.2188e-01,-1.1067e+00,5.0692e+00,1.0136e+01,3.0816e+01,-8.8726e+01
-3.4550e-01,-1.0297e+00,5.0775e+00,1.0094e+01,3.0925e+01,-7.7650e+01
-3.7547e-01,-1.0405e+00,5.0538e+00,1.0145e+01,3.0770e+01,-9.3547e+01
-3.7092e-01,-1.0061e+00,5.0824e+00,1.0103e+01,3.0944e+01,-6.3322e+01
-3.3655e-01,-1.1650e+00,5.1267e+00,1.0183e+01,3.0923e+01,-1.0071e+02
-3.0882e-01,-1.0771e+00,5.0491e+00,1.0094e+01,3.0853e+01,-8.6638e+01
-3.2888e-01,-1.1991e+00,5.0902e+00,1.0183e+01,3.0836e+01,-1.0119e+02
-3.7869e-01,-1.0413e+00,5.1208e+00,1.0153e+01,3.0935e+01,-7.3142e+01
-4.2636e-01,-1.0227e+00,5.0969e+00,1.0185e+01,3.0828e+01,-6.6773e+01
-3.2885e-01,-1.0444e+00,5.0948e+00,1.0098e+01,3.0966e+01,-1.0032e+02
-4.1778e-01,-1.0397e+00,5.0964e+00,1.0191e+01,3.0831e+01,-7.7129e+01
-3.7958e-01,-1.0387e+00,5.1666e+00,1.0141e+01,3.1051e+01,-9.2949e+01
