logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
9.5838e-02,-1.6213e+00,2.2420e-01,1.7781e+00,1.4991e+00,3.5047e+00,2.7627e+00,2.9531e+01,-3.4226e+02
2.0632e-01,-1.9388e+00,8.0860e-02,1.7461e+00,1.4777e+00,3.4217e+00,2.5227e+00,2.9222e+01,-3.0738e+02
1.3654e-01,-1.8900e+00,-9.8282e-01,1.8345e+00,1.7206e+00,3.1520e+00,3.3430e+00,2.9273e+01,-3.3946e+02
2.8712e-01,-1.9581e+00,-1.6710e+00,1.8218e+00,1.9714e+00,3.3829e+00,2.7877e+00,2.9266e+01,-2.6493e+02
4.0206e-01,-1.9079e+00,-7.5481e-02,1.7979e+00,2.5151e+00,3.3445e+00,2.5985e+00,2.9242e+01,-2.5876e+02
3.3138e-01,-1.8924e+00,-2.6175e-01,1.7721e+00,2.1301e+00,3.3460e+00,2.7816e+00,2.9164e+01,-3.1970e+02
2.6849e-01,-1.5745e+00,-1.3080e-01,1.8287e+00,1.3055e+00,3.3877e+00,2.7379e+00,2.9178e+01,-3.1289e+02
1.8180e-01,-1.9016e+00,-1.5183e+00,1.8181e+00,8.8766e-01,3.4036e+00,2.9152e+00,2.9328e+01,-3.0851e+02
2.8350e-01,-1.8667e+00,-3.1607e-01,1.7487e+00,1.9048e+00,3.4191e+00,2.4974e+00,2.9231e+01,-3.4414e+02
4.8162e-01,-1.9072e+00,-1.3306e+00,1.7688e+00,2.5643e+00,3.2797e+00,2.5862e+00,2.9076e+01,-3.1441e+02
2.7778e-01,-1.6111e+00,1.6543e-01,1.8318e+00,2.1896e+00,3.1442e+00,3.2266e+00,2.9173e+01,-3.1790e+02
1.9533e-01,-1.5471e+00,-2.6571e-01,1.8334e+00,1.9590e+00,3.2567e+00,3.1555e+00,2.9235e+01,-3.4288e+02
2.9337e-01,-1.9095e+00,-5.2917e-01,1.7831e+00,1.8333e+00,3.4189e+00,2.7026e+00,2.9277e+01,-2.9188e+02
3.4545e-01,-1.6837e+00,-1.7823e-02,1.7796e+00,2.3703e+00,3.1893e+00,2.9714e+00,2.9064e+01,-2.8818e+02
3.0279e-01,-1.6916e+00,-8.2046e-01,1.8170e+00,2.1741e+00,3.2799e+00,2.8124e+00,2.9101e+01,-2.9158e+02
6.6459e-02,-1.4100e+00,2.0842e-01,1.8276e+00,2.0238e+00,3.3887e+00,3.0304e+00,2.9456e+01,-3.4221e+02
5.7692e-02,-1.8378e+00,-8.2070e-01,1.8106e+00,8.7908e-01,3.3047e+00,3.2835e+00,2.9424e+01,-3.4260e+02
2.1090e-01,-1.6158e+00,-1.3863e-01,1.8244e+00,2.3509e+00,3.4127e+00,2.6810e+00,2.9375e+01,-2.8209e+02
1.4717e-01,-1.9091e+00,-2.9627e-01,1.7997e+00,1.7709e+00,3.4899e+00,2.6791e+00,2.9482e+01,-3.1984e+02
2.5323e-01,-1.4209e+00,-1.4735e+00,1.8265e+00,2.4006e+00,3.1524e+00,3.0549e+00,2.9118e+01,-3.0527e+02
3.4192e-01,-1.9173e+00,-4.5294e-02,1.8046e+00,2.3086e+00,3.1015e+00,3.1985e+00,2.9103e+01,-2.9214e+02
1.6917e-01,-1.9039e+00,-1.1761e+00,1.8341e+00,2.0447e+00,3.4802e+00,2.8214e+00,2.9522e+01,-3.1238e+02
1.1633e-01,-1.7467e+00,1.7382e-01,1.8261e+00,9.7046e-02,3.3135e+00,3.1987e+00,2.9359e+01,-3.3399e+02
-2.3640e-02,-1.5043e+00,5.0124e-01,1.8162e+00,1.7850e+00,3.3350e+00,3.3516e+00,2.9594e+01,-3.2766e+02
1.1414e-01,-1.8851e+00,-7.9985e-01,1.8193e+00,2.2949e+00,3.2105e+00,3.3517e+00,2.9472e+01,-3.0751e+02
5.1983e-02,-1.6543e+00,4.8139e-01,1.7756e+00,3.3833e-01,3.5509e+00,2.9500e+00,2.9687e+01,-3.3902e+02
3.0426e-01,-1.8079e+00,-6.2606e-01,1.7099e+00,2.5471e+00,3.2636e+00,2.7147e+00,2.9197e+01,-3.2890e+02
3.4366e-01,-1.9070e+00,2.6899e-01,1.7388e+00,2.5033e+00,3.3588e+00,2.6750e+00,2.9307e+01,-3.2339e+02
2.6441e-01,-1.8387e+00,-7.1337e-01,1.7716e+00,7.5556e-01,3.3859e+00,2.6800e+00,2.9156e+01,-3.2714e+02
1.4647e-01,-1.9575e+00,-6.4799e-01,1.7309e+00,2.2263e+00,3.1087e+00,3.2930e+00,2.9248e+01,-3.2368e+02
2.1518e-02,-1.8784e+00,4.0972e-01,1.8135e+00,8.6389e-01,3.2960e+00,3.4699e+00,2.9643e+01,-3.1316e+02
3.1382e-01,-1.5413e+00,-8.9456e-01,1.7992e+00,2.3983e+00,3.1867e+00,2.9420e+00,2.9063e+01,-2.9259e+02
1.6082e-01,-1.6201e+00,-1.6336e-01,1.7800e+00,2.4936e+00,3.1853e+00,3.2335e+00,2.9371e+01,-3.2897e+02
3.2610e-01,-1.9046e+00,-3.9700e-01,1.7213e+00,2.5345e+00,3.3038e+00,2.7745e+00,2.9237e+01,-3.0113e+02
1.4095e-01,-1.6374e+00,3.7729e-01,1.7422e+00,1.2580e+00,3.4670e+00,2.6439e+00,2.9392e+01,-3.4533e+02
2.8225e-01,-1.7833e+00,-1.7410e+00,1.8146e+00,1.2090e+00,3.3241e+00,2.8236e+00,2.9101e+01,-3.3345e+02
2.6445e-01,-1.7808e+00,-7.1929e-01,1.8068e+00,2.4188e+00,3.3710e+00,2.9576e+00,2.9398e+01,-3.2450e+02
1.8595e-01,-1.9703e+00,-2.8573e-01,1.7982e+00,1.1731e+00,3.4893e+00,2.7052e+00,2.9435e+01,-3.0877e+02
2.5271e-01,-1.7289e+00,-1.6017e+00,1.7406e+00,2.3459e+00,3.2356e+00,2.9586e+00,2.9163e+01,-3.2984e+02
