logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-2.4623e-01,-1.0907e+00,1.7939e+00,1.0941e+00,3.8462e+00,3.4143e+00,4.3651e+00,3.1138e+01,-3.9571e+01
-2.6877e-01,-1.1627e+00,1.6276e+00,1.8240e+00,3.8667e+00,3.0475e+00,4.0924e+00,3.1004e+01,-3.9618e+01
-2.5020e-01,-1.1896e+00,1.6808e+00,1.0989e+00,3.9261e+00,2.7555e+00,4.1946e+00,3.1153e+01,-3.9524e+01
-2.6732e-01,-1.1126e+00,1.7457e+00,1.8151e+00,3.9106e+00,2.8407e+00,4.2944e+00,3.1165e+01,-3.9254e+01
-2.7548e-01,-1.0122e+00,1.8790e+00,2.4102e+00,3.9707e+00,2.7766e+00,4.1995e+00,3.1233e+01,-3.9385e+01
-2.9852e-01,-1.1585e+00,1.6764e+00,7.2010e-01,3.8554e+00,2.9282e+00,4.2113e+00,3.1020e+01,-3.9493e+01
-2.3091e-01,-1.1428e+00,1.8590e+00,1.2988e+00,3.9769e+00,2.9268e+00,4.1452e+00,3.1243e+01,-3.9392e+01
-2.6652e-01,-1.1038e+00,1.8855e+00,1.2699e+00,3.9855e+00,3.1662e+00,4.1080e+00,3.1249e+01,-3.9306e+01
-2.3675e-01,-1.1479e+00,1.7231e+00,1.6757e+00,3.9518e+00,2.9672e+00,4.0780e+00,3.1156e+01,-3.9349e+01
-2.1389e-01,-1.0432e+00,1.9720e+00,1.7135e+00,3.9822e+00,3.3843e+00,4.1186e+00,3.1255e+01,-3.9375e+01
-2.9905e-01,-1.1100e+00,1.8534e+00,1.7943e+00,3.9672e+00,3.0291e+00,3.9973e+00,3.1171e+01,-3.8895e+01
-2.1969e-01,-1.1344e+00,1.8583e+00,8.9075e-01,3.9493e+00,3.0124e+00,4.0837e+00,3.1160e+01,-3.9651e+01
-2.8653e-01,-1.1340e+00,1.7778e+00,1.2030e+00,3.9492e+00,3.3078e+00,4.2680e+00,3.1258e+01,-3.9584e+01
-2.1604e-01,-1.0347e+00,1.7579e+00,2.1615e+00,3.9044e+00,3.6589e+00,4.0850e+00,3.1128e+01,-3.9344e+01
-2.6753e-01,-1.1264e+00,1.6713e+00,8.2576e-01,3.8573e+00,3.5145e+00,4.1427e+00,3.1039e+01,-3.9583e+01
-2.3568e-01,-1.1607e+00,1.7762e+00,7.6296e-01,3.9574e+00,2.9514e+00,4.1883e+00,3.1214e+01,-3.9180e+01
-2.8778e-01,-1.1314e+00,1.6925e+00,1.8950e+00,3.9105e+00,3.2676e+00,4.0454e+00,3.1083e+01,-3.8778e+01
-2.0604e-01,-1.1735e+00,1.7000e+00,9.5618e-01,3.8958e+00,3.0459e+00,4.2569e+00,3.1136e+01,-3.9223e+01
-2.5877e-01,-1.0670e+00,1.9045e+00,1.5866e+00,3.9725e+00,3.1952e+00,3.9873e+00,3.1173e+01,-3.9721e+01
-2.2251e-01,-1.0747e+00,1.8996e+00,1.9273e+00,3.9748e+00,3.2511e+00,4.2259e+00,3.1281e+01,-3.9475e+01
-2.1899e-01,-1.1266e+00,1.8815e+00,6.9495e-01,3.9789e+00,2.8336e+00,4.1652e+00,3.1243e+01,-3.9245e+01
-2.7631e-01,-1.0671e+00,1.8854e+00,4.3740e-01,3.9040e+00,3.5175e+00,4.1176e+00,3.1119e+01,-3.9584e+01
-2.1427e-01,-1.0333e+00,2.0144e+00,7.6837e-01,3.9884e+00,3.6286e+00,4.0873e+00,3.1288e+01,-3.9382e+01
-2.9685e-01,-1.1378e+00,1.8624e+00,7.9974e-01,3.9818e+00,2.8880e+00,4.0573e+00,3.1213e+01,-3.9367e+01
-2.2826e-01,-1.1745e+00,1.6809e+00,6.9530e-01,3.9283e+00,3.2442e+00,4.0017e+00,3.1100e+01,-3.8306e+01
-2.1993e-01,-1.0945e+00,1.7760e+00,1.3094e+00,3.8762e+00,3.3501e+00,4.2076e+00,3.1083e+01,-3.9594e+01
-2.7052e-01,-1.1196e+00,1.8584e+00,1.5168e+00,3.9612e+00,2.8898e+00,4.1300e+00,3.1197e+01,-3.8696e+01
-2.0443e-01,-1.0804e+00,1.7684e+00,1.5239e+00,3.8288e+00,3.4046e+00,4.2367e+00,3.1023e+01,-3.9074e+01
-2.7670e-01,-1.0298e+00,1.8269e+00,2.2709e+00,3.8943e+00,3.2275e+00,4.3086e+00,3.1167e+01,-3.9720e+01
-2.0897e-01,-1.1599e+00,1.7338e+00,1.1492e+00,3.9017e+00,2.7791e+00,4.2163e+00,3.1111e+01,-3.9579e+01
-2.5420e-01,-1.1276e+00,1.8935e+00,9.5982e-01,4.0051e+00,3.0327e+00,4.1001e+00,3.1282e+01,-3.8886e+01
-2.0688e-01,-1.0806e+00,1.8097e+00,1.9057e+00,3.9047e+00,3.0282e+00,4.1372e+00,3.1086e+01,-3.8957e+01
-2.6350e-01,-1.1653e+00,1.6995e+00,4.4961e-01,3.8887e+00,2.8336e+00,4.1467e+00,3.1053e+01,-3.9555e+01
-2.0221e-01,-1.0731e+00,1.8518e+00,1.9682e+00,3.9440e+00,2.9753e+00,4.3117e+00,3.1242e+01,-3.9374e+01
-2.1350e-01,-1.0523e+00,1.8589e+00,1.7574e+00,3.8921e+00,3.0954e+00,4.2151e+00,3.1096e+01,-3.9558e+01
-2.7839e-01,-1.0637e+00,1.7042e+00,1.8527e+00,3.8346e+00,3.6742e+00,4.1200e+00,3.1023e+01,-3.9660e+01
-2.1494e-01,-1.0844e+00,1.8325e+00,1.9749e+00,3.9632e+00,3.0260e+00,4.0920e+00,3.1188e+01,-3.9659e+01
-2.1712e-01,-1.1145e+00,1.8685e+00,1.7873e+00,3.9994e+00,2.9995e+00,4.2219e+00,3.1313e+01,-3.9598e+01
-2.2159e-01,-1.0830e+00,1.8460e+00,1.1387e+00,3.8884e+00,3.4029e+00,4.1517e+00,3.1089e+01,-3.9310e+01
-2.4354e-01,-1.1559e+00,1.8042e+00,1.6722e+00,3.9992e+00,2.7227e+00,3.9914e+00,3.1231e+01,-3.9268e+01
-2.2699e-01,-1.1369e+00,1.7249e+00,3.4208e-01,3.9029e+00,3.1460e+00,4.3169e+00,3.1181e+01,-3.9617e+01
-2.0170e-01,-1.1376e+00,1.7932e+00,1.4786e+00,3.9465e+00,2.7973e+00,4.1060e+00,3.1150e+01,-3.9117e+01
-2.6226e-01,-1.0295e+00,1.8937e+00,1.8219e+00,3.9176e+00,3.3668e+00,4.0905e+00,3.1109e+01,-3.9504e+01
-2.0506e-01,-1.0814e+00,1.7940e+00,1.5012e+00,3.8628e+00,3.3449e+00,4.2088e+00,3.1064e+01,-3.9590e+01
-2.0048e-01,-1.1352e+00,1.8753e+00,4.8922e-01,3.9882e+00,2.7887e+00,4.0494e+00,3.1213e+01,-3.9572e+01
-2.5648e-01,-1.1508e+00,1.7134e+00,1.3270e+00,3.8965e+00,2.8240e+00,4.2663e+00,3.1121e+01,-3.9683e+01
-2.1397e-01,-1.0609e+00,1.9177e+00,5.1024e-01,3.9337e+00,3.5068e+00,4.1388e+00,3.1183e+01,-3.8919e+01
-2.5000e-01,-1.1450e+00,1.7199e+00,8.8289e-01,3.9123e+00,3.4540e+00,4.0513e+00,3.1106e+01,-3.9344e+01
-2.7847e-01,-1.0644e+00,1.9029e+00,1.6342e+00,3.9603e+00,3.5343e+00,4.0219e+00,3.1203e+01,-3.9290e+01
-2.4844e-01,-1.0308e+00,1.9107e+00,3.4887e-01,3.9160e+00,3.7088e+00,4.0441e+00,3.1141e+01,-3.9351e+01
-2.5712e-01,-1.0851e+00,1.8337e+00,7.8045e-01,3.8936e+00,3.4621e+00,4.1845e+00,3.1118e+01,-3.9549e+01
-2.8299e-01,-1.0383e+00,1.8864e+00,2.0720e+00,3.9286e+00,3.4589e+00,4.1125e+00,3.1160e+01,-3.9217e+01
-2.3702e-01,-1.1290e+00,1.7709e+00,1.6569e+00,3.9045e+00,2.7656e+00,4.1012e+00,3.1060e+01,-3.9426e+01
-2.7875e-01,-1.1313e+00,1.7646e+00,7.7826e-01,3.9027e+00,3.2459e+00,4.2071e+00,3.1126e+01,-3.9681e+01
-2.1488e-01,-1.1235e+00,1.8306e+00,7.8681e-01,3.9088e+00,3.0920e+00,4.2114e+00,3.1138e+01,-3.9007e+01
-2.5505e-01,-1.1027e+00,1.9483e+00,6.1202e-01,4.0176e+00,3.1121e+00,4.0500e+00,3.1289e+01,-3.9617e+01
