logfeh,logdust,logNpix,logage,dmod,logl
-3.7052e-01,-1.0557e+00,4.5369e+00,1.0137e+01,3.0677e+01,-1.5269e+02
-2.2596e-01,-1.2302e+00,4.5118e+00,1.0140e+01,3.0632e+01,-1.6490e+02
-2.5762e-01,-1.3745e+00,4.5369e+00,1.0183e+01,3.0660e+01,-1.5652e+02
-1.7191e-01,-1.4225e+00,4.4830e+00,1.0135e+01,3.0546e+01,-1.6747e+02
-1.5449e-01,-1.8717e+00,4.4926e+00,1.0192e+01,3.0531e+01,-1.5574e+02
-2.7556e-01,-1.2248e+00,4.5186e+00,1.0158e+01,3.0647e+01,-1.5439e+02
-1.1547e-01,-1.6775e+00,4.4434e+00,1.0136e+01,3.0438e+01,-1.6814e+02
-2.8811e-01,-1.2135e+00,4.4975e+00,1.0160e+01,3.0591e+01,-1.7309e+02
-1.9952e-01,-1.5926e+00,4.4983e+00,1.0192e+01,3.0554e+01,-1.6491e+02
-2.0325e-01,-1.3761e+00,4.5146e+00,1.0182e+01,3.0604e+01,-1.5260e+02
-3.5634e-01,-1.0817e+00,4.5141e+00,1.0156e+01,3.0626e+01,-1.5720e+02
-2.6445e-01,-1.3897e+00,4.5294e+00,1.0198e+01,3.0643e+01,-1.5248e+02
-3.1919e-01,-1.1241e+00,4.5155e+00,1.0166e+01,3.0635e+01,-1.6876e+02
-2.3611e-01,-1.2293e+00,4.5229e+00,1.0132e+01,3.0660e+01,-1.5368e+02
-2.3672e-01,-1.2167e+00,4.5012e+00,1.0165e+01,3.0601e+01,-1.5853e+02
-2.0745e-01,-1.3743e+00,4.5072e+00,1.0200e+01,3.0583e+01,-1.6874e+02
-2.8992e-01,-1.3787e+00,4.5594e+00,1.0186e+01,3.0717e+01,-1.7339e+02
-1.6002e-01,-1.8540e+00,4.4865e+00,1.0187e+01,3.0519e+01,-1.6040e+02
-2.0170e-01,-1.2138e+00,4.5013e+00,1.0127e+01,3.0602e+01,-1.6062e+02
-9.1698e-02,-1.8101e+00,4.4473e+00,1.0167e+01,3.0442e+01,-1.7172e+02
-3.9524e-01,-1.0182e+00,4.5298e+00,1.0151e+01,3.0649e+01,-1.5780e+02
-2.7019e-01,-1.0608e+00,4.4761e+00,1.0049e+01,3.0661e+01,-1.6931e+02
-3.3906e-01,-1.0846e+00,4.4980e+00,1.0144e+01,3.0580e+01,-1.6611e+02
