logfeh,logdust,logNpix,tau,logl
-3.0862e-01,-8.3221e-01,5.2654e+00,4.9641e+00,-1.3495e+03
-3.0030e-01,-8.3752e-01,5.2644e+00,4.9767e+00,-1.3523e+03
-3.1481e-01,-8.2327e-01,5.2689e+00,4.9644e+00,-1.3508e+03
-3.0602e-01,-8.2701e-01,5.2666e+00,4.9843e+00,-1.3520e+03
-3.1742e-01,-8.2472e-01,5.2660e+00,4.9890e+00,-1.3471e+03
-3.0078e-01,-8.3612e-01,5.2662e+00,4.9655e+00,-1.3523e+03
-2.5850e-01,-8.5128e-01,5.2696e+00,4.9941e+00,-1.3496e+03
-3.1888e-01,-8.2130e-01,5.2661e+00,4.9976e+00,-1.3488e+03
-3.0538e-01,-8.2945e-01,5.2654e+00,4.9827e+00,-1.3505e+03
-3.0320e-01,-8.3377e-01,5.2663e+00,4.9832e+00,-1.3489e+03
-3.1675e-01,-8.1888e-01,5.2675e+00,4.9927e+00,-1.3487e+03
-2.1238e-01,-8.5457e-01,5.2680e+00,4.9810e+00,-1.3512e+03
-3.0233e-01,-8.2814e-01,5.2687e+00,4.9610e+00,-1.3523e+03
-3.2049e-01,-8.1597e-01,5.2699e+00,4.9625e+00,-1.3522e+03
-3.2813e-01,-8.1647e-01,5.2688e+00,4.9815e+00,-1.3502e+03
-3.0457e-01,-8.2614e-01,5.2677e+00,4.9878e+00,-1.3512e+03
-3.0430e-01,-8.2242e-01,5.2690e+00,4.9747e+00,-1.3502e+03
-3.2077e-01,-8.2122e-01,5.2676e+00,4.9780e+00,-1.3516e+03
-3.2073e-01,-8.1803e-01,5.2676e+00,4.9736e+00,-1.3507e+03
-3.3112e-01,-8.1234e-01,5.2695e+00,4.9974e+00,-1.3513e+03
-3.0237e-01,-8.2724e-01,5.2679e+00,4.9843e+00,-1.3498e+03
-3.1954e-01,-8.2355e-01,5.2652e+00,4.9890e+00,-1.3512e+03
-3.0313e-01,-8.2939e-01,5.2673e+00,4.9780e+00,-1.3470e+03
-3.0752e-01,-8.3081e-01,5.2646e+00,4.9825e+00,-1.3514e+03
-3.0942e-01,-8.3255e-01,5.2659e+00,4.9859e+00,-1.3518e+03
-3.0512e-01,-8.2511e-01,5.2681e+00,4.9658e+00,-1.3496e+03
-3.0232e-01,-8.2411e-01,5.2682e+00,4.9765e+00,-1.3511e+03
-3.0127e-01,-8.3084e-01,5.2681e+00,4.9460e+00,-1.3509e+03
-3.0188e-01,-8.2995e-01,5.2678e+00,4.9863e+00,-1.3515e+03
-3.0626e-01,-8.2701e-01,5.2678e+00,4.9739e+00,-1.3493e+03
-3.1498e-01,-8.2084e-01,5.2681e+00,4.9771e+00,-1.3515e+03
-3.1688e-01,-8.2485e-01,5.2682e+00,4.9728e+00,-1.3417e+03
-3.0290e-01,-8.2930e-01,5.2691e+00,4.9730e+00,-1.3480e+03
-3.0209e-01,-8.3143e-01,5.2681e+00,4.9835e+00,-1.3496e+03
-3.0489e-01,-8.3268e-01,5.2668e+00,4.9650e+00,-1.3474e+03
-3.0267e-01,-8.3037e-01,5.2675e+00,4.9618e+00,-1.3351e+03
-3.2798e-01,-8.2419e-01,5.2641e+00,4.9886e+00,-1.3522e+03
-3.0039e-01,-8.3719e-01,5.2640e+00,4.9776e+00,-1.3457e+03
-3.0684e-01,-8.2877e-01,5.2665e+00,4.9820e+00,-1.3505e+03
-3.0578e-01,-8.2333e-01,5.2689e+00,4.9806e+00,-1.3471e+03
-2.5225e-01,-8.5352e-01,5.2677e+00,4.9836e+00,-1.3475e+03
-3.0571e-01,-8.2810e-01,5.2688e+00,4.9519e+00,-1.3484e+03
-3.0123e-01,-8.2734e-01,5.2672e+00,4.9828e+00,-1.3476e+03
-3.0684e-01,-8.2721e-01,5.2679e+00,4.9732e+00,-1.3522e+03
-3.0806e-01,-8.2697e-01,5.2691e+00,4.9616e+00,-1.3524e+03
-2.8087e-01,-8.5669e-01,5.2674e+00,4.9836e+00,-1.3501e+03
-3.0271e-01,-8.3378e-01,5.2680e+00,4.9490e+00,-1.3478e+03
-3.0877e-01,-8.2996e-01,5.2640e+00,4.9964e+00,-1.3522e+03
-3.0798e-01,-8.3081e-01,5.2638e+00,4.9985e+00,-1.3504e+03
-3.0011e-01,-8.3062e-01,5.2687e+00,4.9779e+00,-1.3493e+03
-3.2302e-01,-8.1242e-01,5.2684e+00,4.9925e+00,-1.3524e+03
-3.1581e-01,-8.2059e-01,5.2667e+00,4.9950e+00,-1.3518e+03
-3.1440e-01,-8.2425e-01,5.2692e+00,4.9634e+00,-1.3485e+03
-3.1094e-01,-8.2169e-01,5.2688e+00,4.9623e+00,-1.3450e+03
-3.0458e-01,-8.3301e-01,5.2670e+00,4.9636e+00,-1.3500e+03
-3.0611e-01,-8.2583e-01,5.2661e+00,4.9791e+00,-1.3466e+03
-3.1841e-01,-8.1595e-01,5.2679e+00,4.9958e+00,-1.3471e+03
-3.2203e-01,-8.2416e-01,5.2674e+00,4.9736e+00,-1.3520e+03
-3.3435e-01,-8.1853e-01,5.2653e+00,4.9861e+00,-1.3446e+03
-3.1534e-01,-8.2168e-01,5.2655e+00,4.9921e+00,-1.3518e+03
-3.0510e-01,-8.2815e-01,5.2670e+00,4.9918e+00,-1.3524e+03
-3.1339e-01,-8.2335e-01,5.2684e+00,4.9687e+00,-1.3518e+03
-3.0125e-01,-8.3442e-01,5.2646e+00,4.9948e+00,-1.3440e+03
-3.2190e-01,-8.1759e-01,5.2680e+00,4.9722e+00,-1.3522e+03
-2.5152e-01,-8.6014e-01,5.2658e+00,4.9813e+00,-1.3523e+03
-3.0660e-01,-8.2981e-01,5.2690e+00,4.9392e+00,-1.3505e+03
-3.0416e-01,-8.2863e-01,5.2675e+00,4.9717e+00,-1.3485e+03
-3.0629e-01,-8.3430e-01,5.2662e+00,4.9788e+00,-1.3449e+03
-3.0404e-01,-8.3577e-01,5.2650e+00,4.9798e+00,-1.3515e+03
-3.1211e-01,-8.1730e-01,5.2685e+00,4.9691e+00,-1.3509e+03
-3.1324e-01,-8.2932e-01,5.2633e+00,4.9957e+00,-1.3518e+03
-3.0854e-01,-8.2753e-01,5.2673e+00,4.9961e+00,-1.3519e+03
-3.1211e-01,-8.2164e-01,5.2690e+00,4.9932e+00,-1.3496e+03
-3.0160e-01,-8.3691e-01,5.2623e+00,4.9922e+00,-1.3524e+03
-3.3241e-01,-8.2032e-01,5.2658e+00,4.9816e+00,-1.3490e+03
-3.0559e-01,-8.3080e-01,5.2670e+00,4.9703e+00,-1.3466e+03
-3.1745e-01,-8.2153e-01,5.2685e+00,4.9743e+00,-1.3496e+03
-2.2091e-01,-8.5816e-01,5.2684e+00,4.9787e+00,-1.3516e+03
-3.2266e-01,-8.1357e-01,5.2710e+00,4.9614e+00,-1.3516e+03
-3.1161e-01,-8.2567e-01,5.2669e+00,4.9744e+00,-1.3505e+03
-3.0627e-01,-8.3755e-01,5.2621e+00,4.9994e+00,-1.3524e+03
-3.0979e-01,-8.3018e-01,5.2659e+00,4.9874e+00,-1.3481e+03
-3.1148e-01,-8.1862e-01,5.2676e+00,4.9878e+00,-1.3425e+03
-3.0127e-01,-8.3023e-01,5.2642e+00,4.9906e+00,-1.3438e+03
-3.0719e-01,-8.3195e-01,5.2677e+00,4.9532e+00,-1.3524e+03
-3.0144e-01,-8.2477e-01,5.2696e+00,4.9722e+00,-1.3523e+03
-3.5364e-01,-8.0658e-01,5.2686e+00,4.9657e+00,-1.3517e+03
-3.3422e-01,-8.1710e-01,5.2663e+00,4.9897e+00,-1.3523e+03
-3.0637e-01,-8.2780e-01,5.2658e+00,4.9844e+00,-1.3516e+03
-2.8635e-01,-8.6030e-01,5.2670e+00,4.9636e+00,-1.3524e+03
-3.0533e-01,-8.2636e-01,5.2702e+00,4.9645e+00,-1.3507e+03
-3.1500e-01,-8.2668e-01,5.2675e+00,4.9713e+00,-1.3508e+03
-3.0400e-01,-8.2936e-01,5.2667e+00,4.9726e+00,-1.3512e+03
-3.0100e-01,-8.3890e-01,5.2621e+00,4.9876e+00,-1.3479e+03
-3.1550e-01,-8.2768e-01,5.2642e+00,4.9978e+00,-1.3491e+03
-3.1963e-01,-8.2404e-01,5.2660e+00,4.9841e+00,-1.3522e+03
-3.0783e-01,-8.2656e-01,5.2677e+00,4.9773e+00,-1.3469e+03
-3.0616e-01,-8.3062e-01,5.2649e+00,4.9834e+00,-1.3524e+03
-3.2876e-01,-8.1344e-01,5.2690e+00,4.9778e+00,-1.3525e+03
-3.1148e-01,-8.2738e-01,5.2658e+00,4.9823e+00,-1.3486e+03
-3.1477e-01,-8.2222e-01,5.2690e+00,4.9643e+00,-1.3464e+03
-3.2017e-01,-8.2626e-01,5.2651e+00,4.9969e+00,-1.3476e+03
-3.0592e-01,-8.3418e-01,5.2673e+00,4.9741e+00,-1.3509e+03
-3.2287e-01,-8.2043e-01,5.2676e+00,4.9717e+00,-1.3518e+03
-3.0401e-01,-8.3504e-01,5.2637e+00,4.9872e+00,-1.3519e+03
-3.0536e-01,-8.2375e-01,5.2690e+00,4.9832e+00,-1.3462e+03
-3.0508e-01,-8.2736e-01,5.2679e+00,4.9826e+00,-1.3524e+03
-3.0453e-01,-8.2541e-01,5.2665e+00,4.9946e+00,-1.3466e+03
-3.0788e-01,-8.1843e-01,5.2694e+00,4.9752e+00,-1.3512e+03
-3.0639e-01,-8.2525e-01,5.2655e+00,4.9911e+00,-1.3508e+03
-3.3180e-01,-8.1162e-01,5.2670e+00,4.9883e+00,-1.3504e+03
-3.1838e-01,-8.2400e-01,5.2681e+00,4.9713e+00,-1.3407e+03
-3.1214e-01,-8.3002e-01,5.2652e+00,4.9895e+00,-1.3482e+03
-3.0486e-01,-8.3496e-01,5.2663e+00,4.9791e+00,-1.3503e+03
-3.2575e-01,-8.2398e-01,5.2653e+00,4.9970e+00,-1.3477e+03
-3.0241e-01,-8.3272e-01,5.2664e+00,4.9491e+00,-1.3513e+03
-3.0270e-01,-8.3218e-01,5.2698e+00,4.9292e+00,-1.3505e+03
-3.0421e-01,-8.3220e-01,5.2668e+00,4.9817e+00,-1.3524e+03
-3.0205e-01,-8.2784e-01,5.2665e+00,4.9751e+00,-1.3485e+03
-3.0639e-01,-8.3013e-01,5.2660e+00,4.9798e+00,-1.3383e+03
-3.0820e-01,-8.2062e-01,5.2686e+00,4.9722e+00,-1.3482e+03
-3.0220e-01,-8.3609e-01,5.2647e+00,4.9910e+00,-1.3442e+03
-3.0182e-01,-8.2617e-01,5.2687e+00,4.9900e+00,-1.3522e+03
-3.0035e-01,-8.2826e-01,5.2696e+00,4.9646e+00,-1.3492e+03
-3.0570e-01,-8.3727e-01,5.2644e+00,4.9947e+00,-1.3460e+03
-3.0803e-01,-8.2655e-01,5.2660e+00,4.9875e+00,-1.3499e+03
-3.0186e-01,-8.3877e-01,5.2645e+00,4.9828e+00,-1.3522e+03
-3.0493e-01,-8.2948e-01,5.2661e+00,4.9825e+00,-1.3525e+03
-3.0200e-01,-8.3599e-01,5.2628e+00,4.9935e+00,-1.3498e+03
-3.1678e-01,-8.2188e-01,5.2668e+00,4.9818e+00,-1.3498e+03
-3.1716e-01,-8.2085e-01,5.2668e+00,4.9705e+00,-1.3515e+03
-3.2025e-01,-8.2678e-01,5.2654e+00,4.9880e+00,-1.3508e+03
-3.0851e-01,-8.2698e-01,5.2643e+00,4.9921e+00,-1.3473e+03
-3.0126e-01,-8.4405e-01,5.2622e+00,4.9996e+00,-1.3496e+03
-3.0790e-01,-8.3421e-01,5.2650e+00,4.9909e+00,-1.3512e+03
-3.1740e-01,-8.2463e-01,5.2675e+00,4.9900e+00,-1.3498e+03
-3.0712e-01,-8.2733e-01,5.2678e+00,4.9584e+00,-1.3502e+03
-3.0885e-01,-8.2662e-01,5.2668e+00,4.9665e+00,-1.3520e+03
-3.1713e-01,-8.2638e-01,5.2656e+00,4.9825e+00,-1.3519e+03
-3.2957e-01,-8.1515e-01,5.2693e+00,4.9781e+00,-1.3474e+03
-3.0394e-01,-8.2285e-01,5.2698e+00,4.9686e+00,-1.3481e+03
-3.0008e-01,-8.3274e-01,5.2683e+00,4.9596e+00,-1.3513e+03
-3.0141e-01,-8.2839e-01,5.2716e+00,4.9201e+00,-1.3510e+03
-3.0698e-01,-8.2988e-01,5.2675e+00,4.9652e+00,-1.3494e+03
-3.0101e-01,-8.3628e-01,5.2652e+00,4.9655e+00,-1.3488e+03
-3.0384e-01,-8.2549e-01,5.2688e+00,4.9539e+00,-1.3524e+03
-3.0891e-01,-8.2685e-01,5.2672e+00,4.9718e+00,-1.3515e+03
-3.0317e-01,-8.2827e-01,5.2686e+00,4.9845e+00,-1.3500e+03
-3.0385e-01,-8.3242e-01,5.2651e+00,4.9855e+00,-1.3466e+03
-3.0340e-01,-8.2908e-01,5.2658e+00,4.9973e+00,-1.3506e+03
-3.3523e-01,-8.1486e-01,5.2669e+00,4.9967e+00,-1.3508e+03
-3.0051e-01,-8.2679e-01,5.2674e+00,4.9792e+00,-1.3431e+03
-3.0042e-01,-8.2346e-01,5.2682e+00,4.9801e+00,-1.3520e+03
-3.2853e-01,-8.1618e-01,5.2688e+00,4.9864e+00,-1.3514e+03
-3.0144e-01,-8.3193e-01,5.2655e+00,4.9858e+00,-1.3496e+03
-3.2123e-01,-8.2000e-01,5.2690e+00,4.9759e+00,-1.3491e+03
-3.0272e-01,-8.3344e-01,5.2683e+00,4.9616e+00,-1.3512e+03
-3.0759e-01,-8.2893e-01,5.2645e+00,4.9978e+00,-1.3479e+03
-3.1576e-01,-8.2585e-01,5.2641e+00,4.9881e+00,-1.3520e+03
-3.0178e-01,-8.2827e-01,5.2672e+00,4.9768e+00,-1.3522e+03
-3.1114e-01,-8.2413e-01,5.2681e+00,4.9878e+00,-1.3480e+03
-3.1350e-01,-8.1901e-01,5.2691e+00,4.9632e+00,-1.3519e+03
-3.1093e-01,-8.2717e-01,5.2671e+00,4.9834e+00,-1.3520e+03
-3.1772e-01,-8.2331e-01,5.2647e+00,4.9879e+00,-1.3510e+03
-3.3312e-01,-8.1072e-01,5.2694e+00,4.9627e+00,-1.3522e+03
-3.1564e-01,-8.2371e-01,5.2657e+00,4.9878e+00,-1.3487e+03
-3.1511e-01,-8.3007e-01,5.2672e+00,4.9692e+00,-1.3493e+03
-3.0973e-01,-8.2480e-01,5.2680e+00,4.9659e+00,-1.3518e+03
-3.1017e-01,-8.2595e-01,5.2667e+00,4.9722e+00,-1.3495e+03
-3.0051e-01,-8.2758e-01,5.2693e+00,4.9582e+00,-1.3505e+03
-3.1180e-01,-8.2957e-01,5.2644e+00,4.9941e+00,-1.3492e+03
-3.1743e-01,-8.1851e-01,5.2661e+00,4.9890e+00,-1.3513e+03
-3.0462e-01,-8.2956e-01,5.2660e+00,4.9817e+00,-1.3481e+03
-3.0315e-01,-8.3350e-01,5.2668e+00,4.9546e+00,-1.3498e+03
-3.2888e-01,-8.1505e-01,5.2660e+00,4.9938e+00,-1.3515e+03
-3.0284e-01,-8.2351e-01,5.2679e+00,4.9773e+00,-1.3495e+03
-3.2350e-01,-8.0833e-01,5.2709e+00,4.9639e+00,-1.3516e+03
-3.0753e-01,-8.3100e-01,5.2663e+00,4.9976e+00,-1.3460e+03
-3.0861e-01,-8.3154e-01,5.2628e+00,4.9970e+00,-1.3481e+03
-3.1621e-01,-8.2718e-01,5.2650e+00,4.9962e+00,-1.3438e+03
-3.0284e-01,-8.3060e-01,5.2675e+00,4.9722e+00,-1.3485e+03
-3.1402e-01,-8.2498e-01,5.2658e+00,4.9898e+00,-1.3410e+03
-3.0095e-01,-8.3725e-01,5.2654e+00,4.9901e+00,-1.3494e+03
-3.0347e-01,-8.3193e-01,5.2671e+00,4.9562e+00,-1.3503e+03
-3.0758e-01,-8.2591e-01,5.2674e+00,4.9774e+00,-1.3508e+03
-3.1169e-01,-8.3273e-01,5.2637e+00,4.9906e+00,-1.3501e+03
-3.0533e-01,-8.2647e-01,5.2683e+00,4.9691e+00,-1.3456e+03
-3.0719e-01,-8.2568e-01,5.2669e+00,4.9687e+00,-1.3515e+03
-3.0042e-01,-8.2821e-01,5.2664e+00,4.9877e+00,-1.3511e+03
-3.1506e-01,-8.2808e-01,5.2654e+00,4.9877e+00,-1.3443e+03
-3.0764e-01,-8.2914e-01,5.2677e+00,4.9766e+00,-1.3468e+03
-3.0153e-01,-8.2710e-01,5.2679e+00,4.9599e+00,-1.3514e+03
-3.0449e-01,-8.2895e-01,5.2668e+00,4.9794e+00,-1.3488e+03
-3.0849e-01,-8.2854e-01,5.2661e+00,4.9873e+00,-1.3503e+03
-3.0289e-01,-8.3420e-01,5.2669e+00,4.9744e+00,-1.3484e+03
-3.0066e-01,-8.2508e-01,5.2662e+00,4.9951e+00,-1.3513e+03
-3.1494e-01,-8.2492e-01,5.2684e+00,4.9791e+00,-1.3518e+03
-3.1097e-01,-8.2340e-01,5.2658e+00,4.9877e+00,-1.3497e+03
-3.1002e-01,-8.3345e-01,5.2648e+00,4.9964e+00,-1.3519e+03
-3.2796e-01,-8.2255e-01,5.2642e+00,4.9940e+00,-1.3493e+03
-3.1761e-01,-8.2436e-01,5.2653e+00,4.9872e+00,-1.3524e+03
-3.0718e-01,-8.3436e-01,5.2662e+00,4.9852e+00,-1.3511e+03
-3.0106e-01,-8.3454e-01,5.2671e+00,4.9696e+00,-1.3504e+03
-3.0628e-01,-8.3633e-01,5.2669e+00,4.9758e+00,-1.3505e+03
-3.0040e-01,-8.3683e-01,5.2650e+00,4.9887e+00,-1.3518e+03
-3.0439e-01,-8.2859e-01,5.2652e+00,4.9881e+00,-1.3517e+03
-3.1996e-01,-8.2150e-01,5.2693e+00,4.9753e+00,-1.3503e+03
-2.5152e-01,-8.5138e-01,5.2680e+00,4.9971e+00,-1.3485e+03
-3.0925e-01,-8.2049e-01,5.2685e+00,4.9825e+00,-1.3514e+03
-2.7217e-01,-8.5739e-01,5.2670e+00,4.9889e+00,-1.3522e+03
-3.1748e-01,-8.2051e-01,5.2697e+00,4.9741e+00,-1.3515e+03
-3.0307e-01,-8.3223e-01,5.2653e+00,4.9876e+00,-1.3491e+03
-3.0334e-01,-8.2773e-01,5.2678e+00,4.9805e+00,-1.3520e+03
-3.0747e-01,-8.2749e-01,5.2643e+00,4.9853e+00,-1.3517e+03
-3.1155e-01,-8.2430e-01,5.2681e+00,4.9740e+00,-1.3515e+03
-3.2106e-01,-8.1987e-01,5.2695e+00,4.9545e+00,-1.3514e+03
-3.0364e-01,-8.2619e-01,5.2676e+00,4.9745e+00,-1.3495e+03
-3.0808e-01,-8.2875e-01,5.2676e+00,4.9819e+00,-1.3500e+03
-3.0237e-01,-8.3702e-01,5.2646e+00,4.9849e+00,-1.3501e+03
-3.2630e-01,-8.1570e-01,5.2667e+00,4.9924e+00,-1.3517e+03
-3.0391e-01,-8.3810e-01,5.2625e+00,4.9881e+00,-1.3514e+03
-3.2606e-01,-8.1616e-01,5.2697e+00,4.9696e+00,-1.3522e+03
-3.0104e-01,-8.3362e-01,5.2683e+00,4.9628e+00,-1.3521e+03
-3.1090e-01,-8.2797e-01,5.2664e+00,4.9887e+00,-1.3493e+03
-3.1517e-01,-8.1759e-01,5.2689e+00,4.9738e+00,-1.3516e+03
-3.0870e-01,-8.2937e-01,5.2667e+00,4.9700e+00,-1.3502e+03
-3.1065e-01,-8.2096e-01,5.2684e+00,4.9810e+00,-1.3522e+03
-3.0628e-01,-8.2635e-01,5.2687e+00,4.9877e+00,-1.3506e+03
-3.0713e-01,-8.2874e-01,5.2683e+00,4.9726e+00,-1.3498e+03
-3.0585e-01,-8.3204e-01,5.2664e+00,4.9794e+00,-1.3496e+03
-3.0300e-01,-8.3446e-01,5.2633e+00,4.9923e+00,-1.3513e+03
-3.0279e-01,-8.2700e-01,5.2698e+00,4.9386e+00,-1.3515e+03
