logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-2.9227e-01,-1.0950e+00,4.0651e-01,9.8780e-01,1.6209e+00,3.0451e+00,4.6492e+00,3.0936e+01,-3.8501e+02
3.3039e-01,-1.6965e+00,-4.5000e-01,1.3912e+00,2.0644e+00,3.9570e+00,4.0600e+00,3.0064e+01,-3.9873e+02
1.6732e-02,-1.7526e+00,1.7313e-01,1.3329e+00,1.9369e+00,2.7061e+00,4.5776e+00,3.0666e+01,-2.3857e+02
1.5160e-01,-1.0755e+00,8.1984e-01,1.3963e+00,3.5196e+00,2.3220e+00,4.3177e+00,3.0332e+01,-3.2741e+02
-8.4375e-02,-1.3158e+00,5.4082e-01,1.8663e+00,2.4614e+00,3.6000e+00,4.6745e+00,3.1078e+01,-3.6726e+02
-1.0215e-01,-1.4182e+00,8.5713e-01,1.1094e+00,2.1987e+00,2.5742e+00,4.5762e+00,3.0723e+01,-3.2750e+02
-3.2693e-01,-6.7725e-01,7.5315e-01,3.0145e+00,2.6039e+00,4.4424e+00,4.0432e+00,3.1180e+01,-1.2697e+02
1.2280e-01,-1.0982e+00,9.1796e-01,9.1151e-01,2.5244e+00,4.2514e+00,3.5603e+00,3.0400e+01,-4.4183e+02
1.0417e-02,-1.2618e+00,-3.9353e-01,9.5172e-01,1.7958e+00,4.0146e+00,4.4488e+00,3.0788e+01,-3.9956e+02
-2.4213e-01,-1.0672e+00,-6.5754e-01,2.2679e+00,9.8402e-01,2.6175e+00,4.7411e+00,3.1151e+01,-2.3515e+02
1.5852e-01,-8.2439e-01,-6.8663e-01,1.7913e+00,3.5969e+00,4.0112e+00,3.1944e+00,3.0238e+01,-4.0312e+02
1.6785e-01,-1.7348e+00,-3.0003e-01,6.3753e-01,1.8660e+00,4.0498e+00,4.3253e+00,3.0598e+01,-3.2853e+02
-4.3508e-01,-7.2132e-01,3.1630e-01,2.9573e+00,1.6786e+00,2.7761e+00,4.6448e+00,3.0969e+01,-4.0892e+02
-2.6891e-01,-1.1601e+00,6.7396e-01,9.5879e-01,1.8995e+00,2.9995e+00,4.5705e+00,3.0776e+01,-3.1581e+02
1.1528e-01,-1.0569e+00,4.1879e-01,2.4545e+00,2.8295e+00,3.9595e+00,4.3635e+00,3.0608e+01,-3.8771e+02
-5.4350e-02,-8.2606e-01,5.3498e-02,3.0627e+00,1.4882e+00,3.6288e+00,4.6200e+00,3.0941e+01,-1.8356e+02
3.6411e-01,-1.4210e+00,4.1036e-01,2.4628e+00,2.0787e+00,3.9157e+00,4.3490e+00,3.0405e+01,-2.7955e+02
3.3857e-02,-1.0215e+00,1.7290e-01,1.8007e+00,1.4287e+00,4.3116e+00,3.9860e+00,3.0703e+01,-2.5662e+02
1.5730e-01,-1.3535e+00,1.5753e-01,1.1755e+00,1.1718e+00,4.2304e+00,4.0948e+00,3.0600e+01,-3.6590e+02
1.6157e-01,-1.4526e+00,7.3168e-01,9.2873e-01,3.0394e+00,3.5844e+00,4.3604e+00,3.0376e+01,-2.4116e+02
3.1445e-01,-8.9957e-01,1.6499e-01,2.1342e+00,3.6933e+00,3.5656e+00,4.0986e+00,3.0298e+01,-1.3526e+02
-1.8630e-01,-1.2535e+00,5.9730e-02,3.1640e-01,3.8692e+00,4.2608e+00,4.4082e+00,3.1805e+01,-3.8874e+02
-1.8929e-01,-9.3216e-01,3.6632e-01,1.7765e+00,3.2841e+00,4.5323e+00,3.5706e+00,3.1340e+01,-1.5161e+02
-1.3751e-02,-1.7152e+00,8.4129e-01,7.5998e-01,1.1071e+00,2.7970e+00,4.5671e+00,3.0636e+01,-4.0833e+02
-9.4457e-02,-1.2907e+00,-2.6440e-01,1.9243e+00,1.2796e+00,2.5144e+00,4.4616e+00,3.0401e+01,-3.5846e+02
-3.8014e-01,-1.0273e+00,8.8525e-01,3.9890e-01,2.7116e+00,3.0887e+00,4.7170e+00,3.1204e+01,-1.7226e+02
