logfeh,logdust,logNpix,tau,dmod,logl
-4.2771e-01,-1.3360e+00,4.0501e+00,3.9650e+00,3.0089e+01,-2.3189e+02
-3.0790e-01,-1.8340e+00,4.0746e+00,3.8868e+00,3.0165e+01,-2.3540e+02
-3.2473e-01,-1.6761e+00,4.0697e+00,3.9408e+00,3.0152e+01,-2.3435e+02
-3.0292e-01,-1.8170e+00,4.0611e+00,3.8389e+00,3.0118e+01,-2.3693e+02
-3.0659e-01,-1.8080e+00,4.0633e+00,3.8503e+00,3.0127e+01,-2.3375e+02
-3.0189e-01,-1.7617e+00,4.0802e+00,3.9924e+00,3.0186e+01,-2.3684e+02
-3.2762e-01,-1.6785e+00,4.0932e+00,3.9843e+00,3.0220e+01,-2.3521e+02
-3.0532e-01,-1.7575e+00,4.0678e+00,3.9750e+00,3.0154e+01,-2.3684e+02
-3.0276e-01,-1.8256e+00,4.0579e+00,3.8628e+00,3.0117e+01,-2.3639e+02
-3.0384e-01,-1.8216e+00,4.0579e+00,3.8690e+00,3.0119e+01,-2.3679e+02
-3.0604e-01,-1.9037e+00,4.0728e+00,3.8105e+00,3.0155e+01,-2.3643e+02
-3.0304e-01,-1.9472e+00,4.0590e+00,3.7560e+00,3.0109e+01,-2.3593e+02
-3.1364e-01,-1.7134e+00,4.0670e+00,3.9709e+00,3.0150e+01,-2.3541e+02
-3.1218e-01,-1.7414e+00,4.0774e+00,3.9117e+00,3.0172e+01,-2.3630e+02
-3.2361e-01,-1.6965e+00,4.0640e+00,3.9788e+00,3.0146e+01,-2.3600e+02
-3.1890e-01,-1.8273e+00,4.0661e+00,3.7930e+00,3.0134e+01,-2.3657e+02
-3.3994e-01,-1.5945e+00,4.0787e+00,3.9955e+00,3.0180e+01,-2.3598e+02
-3.0750e-01,-1.8539e+00,4.0604e+00,3.8493e+00,3.0127e+01,-2.3403e+02
-3.0545e-01,-1.8131e+00,4.0693e+00,3.9502e+00,3.0157e+01,-2.3596e+02
-3.1877e-01,-1.8310e+00,4.0678e+00,3.7820e+00,3.0136e+01,-2.3669e+02
-3.1274e-01,-1.7556e+00,4.0802e+00,3.9775e+00,3.0189e+01,-2.3687e+02
-3.1547e-01,-1.7402e+00,4.0790e+00,3.9907e+00,3.0186e+01,-2.3509e+02
-3.0322e-01,-1.8068e+00,4.0632e+00,3.9331e+00,3.0138e+01,-2.3520e+02
-3.1567e-01,-1.7004e+00,4.0678e+00,3.9629e+00,3.0150e+01,-2.3387e+02
-3.0620e-01,-1.8993e+00,4.0722e+00,3.8160e+00,3.0153e+01,-2.3705e+02
-3.1481e-01,-1.6935e+00,4.0627e+00,3.9851e+00,3.0139e+01,-2.3360e+02
-3.1590e-01,-1.6841e+00,4.0627e+00,3.9669e+00,3.0136e+01,-2.3670e+02
-3.2436e-01,-1.6996e+00,4.0904e+00,3.9983e+00,3.0217e+01,-2.3561e+02
-3.6618e-01,-1.5544e+00,4.0855e+00,3.9162e+00,3.0192e+01,-2.3571e+02
-3.4225e-01,-1.6136e+00,4.0907e+00,3.9904e+00,3.0214e+01,-2.3563e+02
-3.9621e-01,-1.4502e+00,4.0565e+00,3.9021e+00,3.0111e+01,-2.3674e+02
-3.1420e-01,-1.7043e+00,4.0700e+00,3.9404e+00,3.0153e+01,-2.3538e+02
-3.0654e-01,-1.8201e+00,4.0822e+00,3.9666e+00,3.0193e+01,-2.3690e+02
-3.0380e-01,-1.8195e+00,4.0717e+00,3.9256e+00,3.0160e+01,-2.3418e+02
-3.0960e-01,-1.7445e+00,4.0781e+00,3.9806e+00,3.0181e+01,-2.3639e+02
-3.0552e-01,-1.8370e+00,4.0708e+00,3.8946e+00,3.0156e+01,-2.3609e+02
-3.5007e-01,-1.6259e+00,4.0577e+00,3.8751e+00,3.0118e+01,-2.3357e+02
-3.1760e-01,-1.7274e+00,4.0718e+00,3.9268e+00,3.0160e+01,-2.3260e+02
-3.1898e-01,-1.7390e+00,4.0706e+00,3.8842e+00,3.0153e+01,-2.3708e+02
-4.2935e-01,-1.3279e+00,4.0421e+00,3.9688e+00,3.0070e+01,-2.3626e+02
-3.0829e-01,-1.7630e+00,4.0815e+00,3.9537e+00,3.0186e+01,-2.3618e+02
-3.3554e-01,-1.6618e+00,4.0855e+00,3.9759e+00,3.0202e+01,-2.3707e+02
-3.0518e-01,-1.7846e+00,4.0690e+00,3.9711e+00,3.0159e+01,-2.3508e+02
-4.0682e-01,-1.4159e+00,4.0640e+00,3.9502e+00,3.0135e+01,-2.3498e+02
-3.0543e-01,-1.9201e+00,4.0683e+00,3.8164e+00,3.0145e+01,-2.3693e+02
-3.3205e-01,-1.7142e+00,4.0588e+00,3.8468e+00,3.0120e+01,-2.3479e+02
-3.0619e-01,-1.8728e+00,4.0820e+00,3.8678e+00,3.0184e+01,-2.3644e+02
-3.1689e-01,-1.6921e+00,4.0620e+00,3.9985e+00,3.0140e+01,-2.3542e+02
-3.1367e-01,-1.7803e+00,4.0664e+00,3.9443e+00,3.0151e+01,-2.3603e+02
-3.1718e-01,-1.7493e+00,4.0717e+00,3.9243e+00,3.0162e+01,-2.3608e+02
-3.0307e-01,-1.7766e+00,4.0634e+00,3.9783e+00,3.0142e+01,-2.3513e+02
-3.1176e-01,-1.7915e+00,4.0625e+00,3.8542e+00,3.0129e+01,-2.3709e+02
-3.5861e-01,-1.5680e+00,4.0838e+00,3.9133e+00,3.0184e+01,-2.3651e+02
-3.1021e-01,-1.9245e+00,4.0703e+00,3.7870e+00,3.0147e+01,-2.3619e+02
