logfeh,logdust,logNpix,tau,dmod,logl
-2.6680e-01,-1.9402e+00,3.8054e+00,4.4394e+00,3.0120e+01,-6.2170e+02
-4.8322e-01,-1.1243e+00,3.7079e+00,4.3842e+00,2.9808e+01,-6.1474e+02
-2.1800e-01,-1.8327e+00,3.7985e+00,4.5235e+00,3.0107e+01,-6.2153e+02
-2.2830e-01,-1.9357e+00,3.8048e+00,4.4379e+00,3.0116e+01,-6.1374e+02
-4.8277e-01,-1.1249e+00,3.6939e+00,4.3144e+00,2.9761e+01,-6.1404e+02
-4.9607e-01,-1.1137e+00,3.6992e+00,4.4120e+00,2.9780e+01,-6.1928e+02
-3.1535e-01,-1.9783e+00,3.7924e+00,3.9780e+00,3.0056e+01,-6.2224e+02
-4.9133e-01,-1.1367e+00,3.7143e+00,4.3174e+00,2.9818e+01,-6.2203e+02
-2.2283e-01,-1.8036e+00,3.7958e+00,4.5780e+00,3.0106e+01,-6.1416e+02
-4.5143e-01,-1.1596e+00,3.6959e+00,4.2371e+00,2.9771e+01,-6.2259e+02
-4.7852e-01,-1.1463e+00,3.7274e+00,4.1812e+00,2.9837e+01,-6.1702e+02
-4.9279e-01,-1.1808e+00,3.7288e+00,4.1612e+00,2.9852e+01,-6.2198e+02
-4.5448e-01,-1.1825e+00,3.7006e+00,4.1643e+00,2.9785e+01,-5.9958e+02
-4.5858e-01,-1.1810e+00,3.7300e+00,4.1391e+00,2.9858e+01,-6.1962e+02
-2.9099e-01,-1.9560e+00,3.8026e+00,4.4300e+00,3.0114e+01,-6.1431e+02
-4.6842e-01,-1.1665e+00,3.6989e+00,4.1519e+00,2.9770e+01,-6.0006e+02
-4.4885e-01,-1.1750e+00,3.7636e+00,4.7364e+00,2.9994e+01,-6.2240e+02
-4.7420e-01,-1.1548e+00,3.7122e+00,4.1851e+00,2.9804e+01,-6.1276e+02
-4.6337e-01,-1.1324e+00,3.7092e+00,4.3071e+00,2.9798e+01,-6.1781e+02
-4.7385e-01,-1.0907e+00,3.6947e+00,4.5826e+00,2.9780e+01,-6.1264e+02
-4.9178e-01,-1.1572e+00,3.7205e+00,4.2073e+00,2.9831e+01,-6.2222e+02
-4.8369e-01,-1.2095e+00,3.7209e+00,4.0411e+00,2.9830e+01,-6.1512e+02
