logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-1.4406e-01,-1.7085e+00,-1.8226e-01,1.6145e+00,-2.0313e-01,3.4941e+00,3.0431e+00,2.9690e+01,-3.9250e+02
-1.1460e-01,-1.7569e+00,4.5070e-03,1.6286e+00,6.0607e-01,3.6079e+00,2.5914e+00,2.9798e+01,-3.7703e+02
-2.6285e-01,-1.5078e+00,-1.4718e-01,1.7217e+00,2.0885e-01,3.4955e+00,3.2908e+00,2.9876e+01,-3.2647e+02
-3.4982e-01,-1.8323e+00,1.3444e-02,1.7947e+00,8.7778e-01,2.9547e+00,3.6780e+00,2.9831e+01,-3.5017e+02
-2.4808e-01,-1.4406e+00,-3.7987e-01,1.7635e+00,-2.9535e-01,3.3461e+00,3.3750e+00,2.9697e+01,-3.2666e+02
-4.1745e-01,-1.2609e+00,-3.4491e-01,1.6648e+00,4.7464e-01,3.4945e+00,3.2928e+00,2.9885e+01,-4.1439e+02
-4.7349e-01,-1.2213e+00,4.8644e-01,1.6235e+00,2.5553e+00,2.9816e+00,3.6910e+00,3.0004e+01,-4.4588e+02
1.4410e-01,-1.9622e+00,-2.2259e+00,1.8227e+00,1.6420e+00,3.3459e+00,3.0675e+00,2.9342e+01,-3.4716e+02
-6.6281e-02,-1.5300e+00,-2.1154e+00,1.7787e+00,2.5175e-01,3.4923e+00,2.6982e+00,2.9549e+01,-2.8727e+02
-2.0146e-01,-1.7233e+00,2.6779e-02,1.4305e+00,1.0544e+00,3.4801e+00,3.1850e+00,2.9773e+01,-3.9212e+02
-4.2383e-01,-1.4413e+00,4.7090e-01,1.7439e+00,1.1732e+00,3.2829e+00,3.6408e+00,3.0021e+01,-4.4366e+02
-4.2026e-01,-1.2785e+00,8.4914e-02,1.8208e+00,1.3928e+00,3.4521e+00,3.4911e+00,3.0023e+01,-4.1624e+02
-2.2503e-01,-1.2941e+00,5.1605e-01,1.7899e+00,3.4043e-01,3.6726e+00,2.7017e+00,3.0031e+01,-3.9260e+02
3.9795e-02,-1.8673e+00,2.3495e-01,1.5963e+00,2.0728e+00,3.4585e+00,2.9242e+00,2.9571e+01,-3.1440e+02
-1.2641e-01,-1.7991e+00,-6.4994e-01,1.7196e+00,5.0318e-01,3.4462e+00,3.1711e+00,2.9670e+01,-2.6017e+02
-5.2662e-01,-1.7568e+00,3.9479e-01,1.5556e+00,1.5849e+00,2.5118e+00,3.8123e+00,2.9976e+01,-4.2339e+02
-1.4242e-01,-1.5553e+00,4.6488e-01,1.7508e+00,2.3538e+00,3.6038e+00,2.7602e+00,3.0011e+01,-3.8998e+02
-1.0253e-01,-1.7192e+00,1.0503e-01,1.8182e+00,2.5796e-01,3.2310e+00,3.3990e+00,2.9539e+01,-3.6912e+02
-3.4651e-01,-1.3651e+00,-2.5503e-01,1.5355e+00,-3.8793e-01,3.4249e+00,3.2492e+00,2.9716e+01,-4.2890e+02
-1.7628e-01,-1.9007e+00,-2.2170e+00,1.8320e+00,1.6554e+00,3.3756e+00,3.4525e+00,2.9864e+01,-2.8171e+02
-1.8501e-02,-1.8889e+00,-3.0778e-01,1.7842e+00,1.8483e+00,3.3033e+00,3.2039e+00,2.9454e+01,-3.0700e+02
-1.8164e-01,-1.5907e+00,6.0922e-01,1.5360e+00,-3.7502e-01,3.6104e+00,2.8403e+00,2.9882e+01,-3.9429e+02
-2.6160e-01,-1.7378e+00,6.9784e-01,8.1900e-01,9.1778e-01,3.5665e+00,3.0429e+00,2.9878e+01,-4.2099e+02
-3.0177e-01,-1.6464e+00,-1.2898e+00,1.7447e+00,9.1693e-01,3.3715e+00,3.4794e+00,2.9876e+01,-3.8999e+02
-1.0057e-01,-1.5613e+00,4.9783e-01,1.7656e+00,2.1804e+00,3.5242e+00,3.0151e+00,2.9840e+01,-3.2603e+02
-2.8648e-01,-1.6711e+00,-3.9585e-01,1.8058e+00,7.0280e-01,3.2607e+00,3.5370e+00,2.9802e+01,-2.8539e+02
-2.0145e-01,-1.9378e+00,-2.0986e+00,1.6883e+00,1.0400e+00,3.3735e+00,3.4829e+00,2.9877e+01,-3.4423e+02
-3.0215e-01,-1.6546e+00,-4.5780e-01,1.7387e+00,-3.9480e-01,3.1615e+00,3.4936e+00,2.9646e+01,-4.3618e+02
1.8630e-01,-1.8772e+00,-1.2609e+00,1.8302e+00,1.8129e+00,3.2359e+00,3.1312e+00,2.9179e+01,-3.9532e+02
-1.0464e-01,-1.9798e+00,1.0101e-01,1.7269e+00,6.5252e-03,3.4638e+00,3.2862e+00,2.9757e+01,-3.6095e+02
-2.7708e-01,-1.6814e+00,-3.5946e-01,1.5911e+00,3.6351e-01,3.5934e+00,3.1685e+00,2.9995e+01,-4.2891e+02
