logfeh,logdust,logNpix,logage,dmod,logl
-4.5633e-01,-1.3261e+00,5.1925e+00,1.0184e+01,2.9856e+01,-1.4235e+02
-4.2170e-01,-1.4014e+00,5.1378e+00,1.0096e+01,2.9899e+01,-1.3384e+02
-4.2835e-01,-1.5970e+00,5.1837e+00,1.0191e+01,2.9855e+01,-1.1719e+02
-4.4460e-01,-1.5216e+00,5.2023e+00,1.0193e+01,2.9896e+01,-1.2220e+02
-4.0585e-01,-1.5539e+00,5.1878e+00,1.0150e+01,2.9910e+01,-1.4702e+02
-4.8608e-01,-1.3299e+00,5.2141e+00,1.0181e+01,2.9911e+01,-1.3168e+02
-4.2089e-01,-1.5010e+00,5.1647e+00,1.0165e+01,2.9849e+01,-1.4815e+02
-4.2497e-01,-1.3939e+00,5.1253e+00,1.0081e+01,2.9869e+01,-1.3463e+02
-4.9068e-01,-1.3271e+00,5.2022e+00,1.0190e+01,2.9878e+01,-1.0916e+02
-4.8387e-01,-1.3312e+00,5.2218e+00,1.0199e+01,2.9928e+01,-1.4299e+02
-4.8616e-01,-1.3348e+00,5.2128e+00,1.0184e+01,2.9907e+01,-1.4563e+02
-4.5709e-01,-1.3335e+00,5.2178e+00,1.0187e+01,2.9920e+01,-1.2708e+02
-4.6975e-01,-1.3250e+00,5.1912e+00,1.0178e+01,2.9852e+01,-1.4522e+02
-4.4411e-01,-1.3547e+00,5.1332e+00,1.0098e+01,2.9891e+01,-1.4822e+02
-4.6346e-01,-1.3289e+00,5.1695e+00,1.0196e+01,2.9797e+01,-1.3446e+02
-4.1434e-01,-1.6746e+00,5.1904e+00,1.0181e+01,2.9875e+01,-1.1841e+02
-4.1018e-01,-1.4216e+00,5.1332e+00,1.0114e+01,2.9885e+01,-1.4689e+02
-4.3053e-01,-1.4665e+00,5.1634e+00,1.0159e+01,2.9844e+01,-1.5024e+02
-4.3278e-01,-1.5616e+00,5.1981e+00,1.0190e+01,2.9889e+01,-1.5128e+02
-4.1113e-01,-1.6913e+00,5.1874e+00,1.0184e+01,2.9867e+01,-1.4504e+02
-4.8914e-01,-1.3307e+00,5.1857e+00,1.0191e+01,2.9838e+01,-1.2684e+02
-4.7797e-01,-1.3271e+00,5.2087e+00,1.0182e+01,2.9895e+01,-1.0662e+02
-4.3068e-01,-1.3759e+00,5.1225e+00,1.0086e+01,2.9861e+01,-1.4755e+02
-4.3542e-01,-1.5614e+00,5.1721e+00,1.0183e+01,2.9824e+01,-1.3042e+02
-4.4503e-01,-1.4265e+00,5.1810e+00,1.0171e+01,2.9884e+01,-1.3844e+02
-4.6831e-01,-1.3298e+00,5.1945e+00,1.0193e+01,2.9861e+01,-1.1151e+02
-4.7940e-01,-1.3331e+00,5.1845e+00,1.0178e+01,2.9836e+01,-1.3071e+02
-4.4657e-01,-1.5212e+00,5.2113e+00,1.0194e+01,2.9921e+01,-1.4710e+02
-4.2267e-01,-1.6315e+00,5.1895e+00,1.0180e+01,2.9871e+01,-1.3520e+02
-4.0453e-01,-1.7366e+00,5.1971e+00,1.0180e+01,2.9895e+01,-1.4847e+02
-4.9777e-01,-1.3285e+00,5.2087e+00,1.0181e+01,2.9895e+01,-1.1684e+02
-4.2235e-01,-1.6216e+00,5.1845e+00,1.0188e+01,2.9857e+01,-1.2420e+02
-4.1443e-01,-1.6644e+00,5.1917e+00,1.0185e+01,2.9878e+01,-1.2300e+02
-4.3917e-01,-1.4453e+00,5.1534e+00,1.0137e+01,2.9817e+01,-1.4783e+02
-4.6262e-01,-1.2871e+00,5.1989e+00,1.0153e+01,2.9910e+01,-1.4079e+02
-4.7492e-01,-1.3315e+00,5.1807e+00,1.0190e+01,2.9826e+01,-9.6752e+01
-4.0719e-01,-1.7216e+00,5.2016e+00,1.0177e+01,2.9906e+01,-1.3535e+02
-4.6516e-01,-1.3291e+00,5.1783e+00,1.0185e+01,2.9820e+01,-1.3561e+02
-4.4152e-01,-1.5328e+00,5.1982e+00,1.0188e+01,2.9887e+01,-1.1150e+02
-4.1293e-01,-1.6685e+00,5.1856e+00,1.0180e+01,2.9862e+01,-1.2089e+02
-4.6982e-01,-1.2851e+00,5.1787e+00,1.0157e+01,2.9858e+01,-1.3705e+02
-4.7839e-01,-1.3326e+00,5.2232e+00,1.0195e+01,2.9934e+01,-1.3202e+02
-4.4336e-01,-1.3464e+00,5.1338e+00,1.0112e+01,2.9889e+01,-1.4532e+02
-4.6803e-01,-1.3312e+00,5.2125e+00,1.0193e+01,2.9905e+01,-1.2084e+02
-4.6289e-01,-1.2885e+00,5.1716e+00,1.0168e+01,2.9842e+01,-1.4724e+02
-4.5016e-01,-1.2896e+00,5.2020e+00,1.0155e+01,2.9917e+01,-1.5147e+02
-4.3728e-01,-1.4549e+00,5.1675e+00,1.0156e+01,2.9853e+01,-1.4429e+02
-4.5776e-01,-1.3302e+00,5.1726e+00,1.0194e+01,2.9807e+01,-1.3283e+02
-4.4254e-01,-1.3479e+00,5.1321e+00,1.0109e+01,2.9885e+01,-1.4186e+02
-4.3770e-01,-1.3677e+00,5.1433e+00,1.0086e+01,2.9915e+01,-1.3203e+02
-4.5857e-01,-1.3277e+00,5.2027e+00,1.0196e+01,2.9880e+01,-1.0679e+02
-4.4139e-01,-1.5333e+00,5.2159e+00,1.0182e+01,2.9932e+01,-1.3363e+02
-4.7330e-01,-1.2883e+00,5.1836e+00,1.0143e+01,2.9871e+01,-1.4845e+02
-4.2365e-01,-1.6271e+00,5.1861e+00,1.0180e+01,2.9862e+01,-1.4563e+02
-4.1999e-01,-1.4017e+00,5.1315e+00,1.0093e+01,2.9884e+01,-1.4296e+02
-4.2564e-01,-1.6045e+00,5.1893e+00,1.0185e+01,2.9868e+01,-1.1047e+02
-4.8888e-01,-1.2903e+00,5.1881e+00,1.0166e+01,2.9883e+01,-1.2577e+02
-4.1078e-01,-1.7074e+00,5.1964e+00,1.0198e+01,2.9893e+01,-1.3840e+02
-4.6081e-01,-1.3267e+00,5.2078e+00,1.0184e+01,2.9894e+01,-1.4939e+02
-4.5042e-01,-1.3267e+00,5.1935e+00,1.0191e+01,2.9858e+01,-1.2967e+02
-4.5780e-01,-1.3243e+00,5.1891e+00,1.0197e+01,2.9846e+01,-1.3612e+02
-4.6390e-01,-1.3264e+00,5.2126e+00,1.0179e+01,2.9904e+01,-1.3535e+02
-4.1769e-01,-1.6486e+00,5.1865e+00,1.0187e+01,2.9863e+01,-1.1456e+02
-4.3710e-01,-1.5427e+00,5.1889e+00,1.0195e+01,2.9864e+01,-1.3795e+02
-4.3179e-01,-1.5804e+00,5.1571e+00,1.0183e+01,2.9787e+01,-1.4386e+02
-4.1342e-01,-1.4250e+00,5.1247e+00,1.0118e+01,2.9866e+01,-1.4908e+02
-4.0847e-01,-1.7183e+00,5.1699e+00,1.0199e+01,2.9826e+01,-1.4194e+02
-4.3865e-01,-1.4415e+00,5.1787e+00,1.0149e+01,2.9879e+01,-1.4426e+02
-4.5281e-01,-1.3270e+00,5.2244e+00,1.0182e+01,2.9935e+01,-1.3831e+02
-4.3810e-01,-1.5484e+00,5.1764e+00,1.0189e+01,2.9833e+01,-1.1502e+02
-4.7568e-01,-1.3307e+00,5.2017e+00,1.0180e+01,2.9878e+01,-1.1595e+02
-4.6693e-01,-1.2900e+00,5.1850e+00,1.0145e+01,2.9875e+01,-1.4624e+02
-4.4455e-01,-1.5216e+00,5.1986e+00,1.0193e+01,2.9888e+01,-1.1355e+02
-4.6982e-01,-1.3298e+00,5.2147e+00,1.0189e+01,2.9911e+01,-1.1150e+02
