logfeh,logdust,logNpix,logage,dmod,logl
-2.6886e-01,-1.1681e+00,4.2425e+00,1.0195e+01,3.0784e+01,-5.6124e+01
-9.0209e-02,-1.2430e+00,4.1228e+00,1.0118e+01,3.0550e+01,-7.7487e+01
1.2107e-01,-1.8664e+00,4.0141e+00,1.0083e+01,3.0207e+01,-6.5784e+01
1.3131e-01,-1.9385e+00,3.9793e+00,1.0110e+01,3.0116e+01,-7.3818e+01
-8.5977e-02,-1.3810e+00,4.1334e+00,1.0170e+01,3.0524e+01,-6.7066e+01
-3.4546e-02,-1.6874e+00,4.0953e+00,1.0151e+01,3.0411e+01,-7.4917e+01
-1.2101e-01,-1.3146e+00,4.1192e+00,1.0132e+01,3.0497e+01,-6.4319e+01
-5.9769e-02,-1.4414e+00,4.1096e+00,1.0127e+01,3.0456e+01,-7.8887e+01
2.4657e-01,-1.5900e+00,3.8849e+00,9.9692e+00,3.0078e+01,-7.3399e+01
1.2346e-01,-1.8922e+00,3.9897e+00,1.0119e+01,3.0146e+01,-7.0029e+01
1.1332e-01,-1.8530e+00,4.0341e+00,1.0120e+01,3.0263e+01,-7.6145e+01
-2.1708e-01,-1.0292e+00,4.1711e+00,1.0112e+01,3.0723e+01,-7.7349e+01
-1.3164e-01,-1.2811e+00,4.1355e+00,1.0159e+01,3.0536e+01,-7.6637e+01
-1.1121e-01,-1.0480e+00,4.0715e+00,1.0006e+01,3.0557e+01,-7.1961e+01
-1.7583e-01,-1.0557e+00,4.1289e+00,1.0046e+01,3.0662e+01,-6.8227e+01
3.1115e-02,-1.6669e+00,4.0939e+00,1.0165e+01,3.0404e+01,-7.9424e+01
1.0656e-01,-1.8242e+00,4.0181e+00,1.0113e+01,3.0224e+01,-7.1912e+01
-1.1400e-01,-1.1348e+00,4.1156e+00,1.0030e+01,3.0613e+01,-7.3179e+01
-2.0909e-01,-1.0263e+00,4.1754e+00,1.0100e+01,3.0732e+01,-6.3364e+01
1.1130e-01,-1.8517e+00,4.0061e+00,1.0102e+01,3.0194e+01,-7.7902e+01
-1.2572e-01,-1.4745e+00,4.1749e+00,1.0194e+01,3.0590e+01,-7.7823e+01
-1.5790e-01,-1.2341e+00,4.1420e+00,1.0156e+01,3.0559e+01,-7.7156e+01
2.9748e-02,-1.4085e+00,4.0614e+00,1.0099e+01,3.0361e+01,-7.4401e+01
1.4976e-01,-1.6725e+00,3.9726e+00,1.0073e+01,3.0162e+01,-7.5038e+01
9.2378e-02,-1.7198e+00,4.0311e+00,1.0117e+01,3.0261e+01,-7.5984e+01
1.0178e-01,-1.7245e+00,4.0179e+00,1.0114e+01,3.0220e+01,-7.0921e+01
5.4953e-02,-1.5813e+00,4.0522e+00,1.0094e+01,3.0326e+01,-6.9069e+01
-1.5625e-01,-1.3793e+00,4.1754e+00,1.0182e+01,3.0601e+01,-6.2172e+01
-5.8422e-02,-1.7286e+00,4.1325e+00,1.0199e+01,3.0466e+01,-6.3548e+01
-1.6818e-01,-1.2256e+00,4.1806e+00,1.0161e+01,3.0662e+01,-6.8715e+01
-1.5997e-01,-1.1416e+00,4.1361e+00,1.0098e+01,3.0604e+01,-6.9634e+01
1.1989e-01,-1.8637e+00,4.0130e+00,1.0103e+01,3.0203e+01,-7.6591e+01
-1.0860e-01,-1.5533e+00,4.1600e+00,1.0185e+01,3.0551e+01,-7.6990e+01
-2.4172e-01,-1.1513e+00,4.2285e+00,1.0187e+01,3.0744e+01,-6.4946e+01
1.8930e-02,-1.6568e+00,4.0755e+00,1.0149e+01,3.0357e+01,-7.5985e+01
1.1694e-01,-1.8419e+00,3.9744e+00,1.0105e+01,3.0108e+01,-7.6107e+01
-2.8809e-01,-1.0130e+00,4.1925e+00,1.0116e+01,3.0769e+01,-7.4400e+01
1.5688e-01,-1.6905e+00,3.9678e+00,1.0056e+01,3.0145e+01,-7.5102e+01
2.7604e-02,-1.4036e+00,4.0748e+00,1.0082e+01,3.0394e+01,-7.1384e+01
1.2401e-01,-1.8881e+00,3.9914e+00,1.0079e+01,3.0148e+01,-7.6604e+01
-1.2657e-01,-1.4503e+00,4.1755e+00,1.0188e+01,3.0589e+01,-7.6053e+01
-2.1184e-01,-1.1686e+00,4.2505e+00,1.0178e+01,3.0806e+01,-6.7352e+01
-1.9497e-01,-1.1728e+00,4.1738e+00,1.0173e+01,3.0650e+01,-6.7942e+01
-2.3329e-01,-1.1575e+00,4.2160e+00,1.0190e+01,3.0716e+01,-5.8453e+01
-1.2263e-01,-1.2951e+00,4.1148e+00,1.0127e+01,3.0481e+01,-7.1727e+01
-1.7133e-01,-1.0460e+00,4.1284e+00,1.0031e+01,3.0651e+01,-7.8825e+01
1.8711e-01,-1.8386e+00,3.9707e+00,1.0025e+01,3.0140e+01,-7.2225e+01
-5.1306e-02,-1.4619e+00,4.1271e+00,1.0147e+01,3.0497e+01,-7.5822e+01
-1.7271e-01,-1.1154e+00,4.1545e+00,1.0122e+01,3.0651e+01,-6.9071e+01
-1.0746e-01,-1.2094e+00,4.0944e+00,1.0077e+01,3.0480e+01,-6.7674e+01
1.2977e-01,-1.9485e+00,3.9896e+00,1.0123e+01,3.0142e+01,-7.7197e+01
-4.2042e-02,-1.6804e+00,4.1116e+00,1.0159e+01,3.0451e+01,-7.4895e+01
-1.7975e-01,-1.0379e+00,4.1506e+00,1.0057e+01,3.0710e+01,-7.7354e+01
-7.1456e-02,-1.6718e+00,4.1405e+00,1.0182e+01,3.0492e+01,-6.7479e+01
-1.5651e-01,-1.1510e+00,4.1294e+00,1.0103e+01,3.0589e+01,-6.8676e+01
6.9412e-02,-1.6090e+00,4.0317e+00,1.0080e+01,3.0266e+01,-7.7492e+01
-1.4058e-01,-1.1723e+00,4.1221e+00,1.0090e+01,3.0567e+01,-7.1919e+01
1.7987e-01,-1.8047e+00,3.9523e+00,1.0047e+01,3.0097e+01,-7.7493e+01
-1.4310e-02,-1.6875e+00,4.0913e+00,1.0154e+01,3.0400e+01,-7.5024e+01
-2.3592e-01,-1.0244e+00,4.1787e+00,1.0105e+01,3.0738e+01,-5.8883e+01
2.1872e-02,-1.7054e+00,4.0932e+00,1.0149e+01,3.0407e+01,-7.5560e+01
-7.5938e-02,-1.6591e+00,4.1620e+00,1.0181e+01,3.0548e+01,-6.3906e+01
-2.1521e-01,-1.0271e+00,4.1741e+00,1.0085e+01,3.0729e+01,-6.6208e+01
1.5976e-01,-1.4460e+00,3.9503e+00,9.9989e+00,3.0157e+01,-7.9564e+01
2.4256e-01,-1.5862e+00,3.8996e+00,9.9579e+00,3.0114e+01,-7.5450e+01
-1.9631e-01,-1.0205e+00,4.1725e+00,1.0050e+01,3.0771e+01,-7.8918e+01
1.5587e-01,-1.6797e+00,3.9634e+00,1.0058e+01,3.0133e+01,-7.0898e+01
1.7580e-02,-1.6667e+00,4.1008e+00,1.0138e+01,3.0422e+01,-7.7704e+01
-9.3838e-02,-1.3669e+00,4.1241e+00,1.0132e+01,3.0500e+01,-6.3907e+01
-1.9399e-01,-1.0264e+00,4.1135e+00,1.0036e+01,3.0625e+01,-7.1605e+01
-1.8429e-01,-1.1016e+00,4.1418e+00,1.0104e+01,3.0623e+01,-6.9470e+01
-1.3544e-01,-1.0958e+00,4.0913e+00,1.0054e+01,3.0551e+01,-7.4042e+01
-6.1818e-02,-1.2717e+00,4.0938e+00,1.0110e+01,3.0459e+01,-7.9431e+01
-1.4878e-01,-1.0766e+00,4.1208e+00,1.0056e+01,3.0629e+01,-6.4486e+01
1.2492e-01,-1.9590e+00,4.0153e+00,1.0084e+01,3.0213e+01,-7.2208e+01
1.2881e-01,-1.8919e+00,4.0275e+00,1.0082e+01,3.0236e+01,-7.4702e+01
-1.0237e-01,-1.5615e+00,4.1539e+00,1.0193e+01,3.0534e+01,-5.3241e+01
-7.9763e-02,-1.4130e+00,4.1111e+00,1.0135e+01,3.0467e+01,-6.9979e+01
7.5167e-02,-1.6505e+00,4.0447e+00,1.0087e+01,3.0299e+01,-7.8082e+01
-1.3102e-01,-1.4562e+00,4.1685e+00,1.0176e+01,3.0578e+01,-6.1580e+01
8.4876e-02,-1.7127e+00,4.0262e+00,1.0121e+01,3.0252e+01,-7.7636e+01
-1.8245e-01,-1.1057e+00,4.1531e+00,1.0123e+01,3.0651e+01,-7.1985e+01
-1.6706e-01,-1.3185e+00,4.1851e+00,1.0183e+01,3.0618e+01,-7.3636e+01
-1.3319e-01,-1.2904e+00,4.1668e+00,1.0158e+01,3.0619e+01,-6.8846e+01
-2.9453e-01,-1.1472e+00,4.2224e+00,1.0194e+01,3.0728e+01,-6.9371e+01
-3.1259e-02,-1.6825e+00,4.1059e+00,1.0138e+01,3.0437e+01,-7.7644e+01
-1.7384e-01,-1.1128e+00,4.1315e+00,1.0092e+01,3.0594e+01,-6.4000e+01
-1.6350e-01,-1.3688e+00,4.1730e+00,1.0182e+01,3.0597e+01,-6.0083e+01
-1.3917e-01,-1.0835e+00,4.1196e+00,1.0043e+01,3.0621e+01,-7.2967e+01
-1.6091e-01,-1.1337e+00,4.1378e+00,1.0123e+01,3.0608e+01,-6.5897e+01
1.4856e-02,-1.3914e+00,4.0553e+00,1.0123e+01,3.0343e+01,-7.7132e+01
5.2634e-02,-1.5742e+00,4.0518e+00,1.0093e+01,3.0324e+01,-7.7222e+01
-1.8439e-02,-1.6890e+00,4.1184e+00,1.0144e+01,3.0470e+01,-7.8590e+01
-8.4714e-02,-1.3975e+00,4.1316e+00,1.0148e+01,3.0520e+01,-6.7606e+01
-9.8413e-02,-1.1494e+00,4.1049e+00,1.0045e+01,3.0582e+01,-7.1318e+01
-2.6071e-01,-1.1614e+00,4.2271e+00,1.0193e+01,3.0742e+01,-6.6182e+01
1.1926e-02,-1.7037e+00,4.1108e+00,1.0154e+01,3.0450e+01,-7.7286e+01
-9.6020e-02,-1.6277e+00,4.1435e+00,1.0196e+01,3.0513e+01,-7.7894e+01
-1.7550e-01,-1.3321e+00,4.1782e+00,1.0178e+01,3.0612e+01,-5.8817e+01
-9.3355e-02,-1.6315e+00,4.1592e+00,1.0179e+01,3.0549e+01,-7.6720e+01
-7.6436e-02,-1.0319e+00,4.0358e+00,9.9396e+00,3.0536e+01,-7.7497e+01
9.3277e-02,-1.7291e+00,4.0198e+00,1.0125e+01,3.0233e+01,-7.4813e+01
1.9434e-01,-1.8768e+00,3.9502e+00,1.0064e+01,3.0085e+01,-7.4129e+01
-7.4962e-02,-1.4151e+00,4.1235e+00,1.0173e+01,3.0494e+01,-6.5590e+01
-1.2701e-01,-1.2888e+00,4.1483e+00,1.0140e+01,3.0569e+01,-6.6073e+01
-2.2700e-01,-1.0234e+00,4.1705e+00,1.0117e+01,3.0718e+01,-6.1590e+01
-5.8904e-02,-1.7640e+00,4.1194e+00,1.0198e+01,3.0436e+01,-7.5537e+01
-7.1530e-02,-1.4383e+00,4.1277e+00,1.0128e+01,3.0507e+01,-6.6211e+01
-2.3378e-01,-1.0216e+00,4.1537e+00,1.0078e+01,3.0674e+01,-6.7601e+01
9.7583e-02,-1.7680e+00,4.0259e+00,1.0104e+01,3.0248e+01,-7.3299e+01
-1.8691e-01,-1.3130e+00,4.1908e+00,1.0188e+01,3.0644e+01,-7.4292e+01
-6.5546e-02,-1.1861e+00,4.0765e+00,1.0063e+01,3.0497e+01,-7.3213e+01
-1.1402e-01,-1.2121e+00,4.1274e+00,1.0118e+01,3.0572e+01,-7.7945e+01
-7.9455e-02,-1.6549e+00,4.1410e+00,1.0182e+01,3.0497e+01,-6.1526e+01
-7.5503e-02,-1.6668e+00,4.1578e+00,1.0178e+01,3.0536e+01,-6.0666e+01
-2.6865e-01,-1.0187e+00,4.1723e+00,1.0083e+01,3.0717e+01,-7.5378e+01
-1.4513e-01,-1.1530e+00,4.1077e+00,1.0084e+01,3.0526e+01,-7.0862e+01
1.1659e-01,-1.7962e+00,4.0266e+00,1.0084e+01,3.0237e+01,-7.8787e+01
6.9187e-02,-1.6444e+00,4.0212e+00,1.0116e+01,3.0244e+01,-7.8668e+01
-5.9628e-02,-1.4849e+00,4.1211e+00,1.0149e+01,3.0492e+01,-6.5907e+01
-9.1940e-02,-1.6239e+00,4.1641e+00,1.0198e+01,3.0558e+01,-7.4087e+01
-7.6932e-02,-1.6872e+00,4.1599e+00,1.0176e+01,3.0546e+01,-7.4372e+01
-1.4408e-01,-1.2660e+00,4.1845e+00,1.0163e+01,3.0665e+01,-7.7638e+01
1.1364e-01,-1.8435e+00,4.0242e+00,1.0077e+01,3.0237e+01,-7.2002e+01
1.1362e-01,-1.8167e+00,4.0274e+00,1.0087e+01,3.0243e+01,-7.2244e+01
1.0933e-01,-1.7483e+00,4.0300e+00,1.0112e+01,3.0246e+01,-7.8623e+01
-2.4126e-01,-1.1493e+00,4.2399e+00,1.0189e+01,3.0772e+01,-7.1738e+01
-2.3433e-01,-1.0172e+00,4.1848e+00,1.0084e+01,3.0751e+01,-6.1536e+01
-2.4442e-01,-1.1564e+00,4.2277e+00,1.0194e+01,3.0746e+01,-7.0368e+01
8.5546e-02,-1.6915e+00,4.0401e+00,1.0086e+01,3.0286e+01,-7.6189e+01
-1.3418e-01,-1.1785e+00,4.1349e+00,1.0098e+01,3.0592e+01,-7.2915e+01
-9.0385e-02,-1.6027e+00,4.1454e+00,1.0196e+01,3.0507e+01,-7.8832e+01
1.3045e-01,-1.4087e+00,3.9682e+00,9.9804e+00,3.0223e+01,-7.4385e+01
1.9962e-01,-1.9004e+00,3.9649e+00,1.0074e+01,3.0118e+01,-6.8735e+01
-2.1178e-01,-1.1723e+00,4.2506e+00,1.0181e+01,3.0805e+01,-6.6138e+01
-1.3942e-01,-1.2622e+00,4.1604e+00,1.0154e+01,3.0598e+01,-7.9127e+01
-1.8012e-01,-1.1830e+00,4.1827e+00,1.0154e+01,3.0665e+01,-6.2956e+01
-2.5398e-03,-1.6863e+00,4.1029e+00,1.0140e+01,3.0429e+01,-7.5232e+01
9.4409e-02,-1.6953e+00,4.0366e+00,1.0121e+01,3.0271e+01,-7.8794e+01
1.3611e-01,-1.9875e+00,3.9929e+00,1.0117e+01,3.0149e+01,-6.7211e+01
-1.9836e-01,-1.2865e+00,4.1964e+00,1.0176e+01,3.0662e+01,-6.5745e+01
1.8103e-01,-1.8275e+00,3.9486e+00,1.0032e+01,3.0089e+01,-7.3798e+01
-1.4065e-01,-1.4425e+00,4.1761e+00,1.0187e+01,3.0599e+01,-7.7300e+01
-1.8268e-01,-1.2952e+00,4.1779e+00,1.0197e+01,3.0607e+01,-7.4540e+01
-2.5862e-01,-1.0205e+00,4.1775e+00,1.0087e+01,3.0731e+01,-7.2596e+01
-1.8171e-01,-1.1668e+00,4.1906e+00,1.0161e+01,3.0678e+01,-7.9284e+01
2.7933e-02,-1.4045e+00,4.0715e+00,1.0113e+01,3.0388e+01,-7.8254e+01
-1.7219e-01,-1.1154e+00,4.1636e+00,1.0100e+01,3.0676e+01,-7.7645e+01
-1.1986e-01,-1.4865e+00,4.1917e+00,1.0178e+01,3.0630e+01,-7.5491e+01
-6.5272e-02,-1.7298e+00,4.1643e+00,1.0177e+01,3.0551e+01,-6.7093e+01
2.0941e-01,-1.7022e+00,3.9211e+00,9.9938e+00,3.0042e+01,-7.9604e+01
1.2510e-01,-1.8949e+00,4.0315e+00,1.0109e+01,3.0249e+01,-7.7609e+01
-1.5181e-01,-1.1431e+00,4.1334e+00,1.0102e+01,3.0591e+01,-6.6278e+01
-2.1911e-01,-1.1750e+00,4.2547e+00,1.0185e+01,3.0815e+01,-7.8755e+01
2.6108e-01,-1.5872e+00,3.8864e+00,9.9331e+00,3.0083e+01,-7.5593e+01
-8.9973e-02,-1.1651e+00,4.1068e+00,1.0029e+01,3.0584e+01,-7.5559e+01
1.9026e-01,-1.8241e+00,3.9434e+00,1.0031e+01,3.0069e+01,-7.7252e+01
-2.7619e-01,-1.0202e+00,4.1964e+00,1.0106e+01,3.0779e+01,-6.7743e+01
2.2513e-01,-1.5861e+00,3.8799e+00,9.9655e+00,3.0065e+01,-7.4961e+01
-1.3418e-01,-1.4408e+00,4.1990e+00,1.0195e+01,3.0654e+01,-7.2295e+01
1.0327e-01,-1.7329e+00,4.0348e+00,1.0085e+01,3.0262e+01,-7.9112e+01
-1.8015e-01,-1.0453e+00,4.1027e+00,1.0040e+01,3.0594e+01,-7.7060e+01
-1.9491e-01,-1.1460e+00,4.1974e+00,1.0169e+01,3.0698e+01,-6.8995e+01
-1.8829e-01,-1.0330e+00,4.1482e+00,1.0057e+01,3.0708e+01,-7.4530e+01
7.7195e-02,-1.6441e+00,4.0260e+00,1.0123e+01,3.0252e+01,-7.6271e+01
-2.1065e-01,-1.1742e+00,4.2494e+00,1.0184e+01,3.0802e+01,-7.4791e+01
-2.4931e-01,-1.1688e+00,4.1984e+00,1.0189e+01,3.0674e+01,-6.9236e+01
-1.8010e-01,-1.0408e+00,4.1386e+00,1.0065e+01,3.0685e+01,-7.2723e+01
-8.6202e-02,-1.4095e+00,4.1261e+00,1.0165e+01,3.0509e+01,-7.6985e+01
-2.5396e-01,-1.0183e+00,4.1816e+00,1.0089e+01,3.0741e+01,-6.5950e+01
-8.1389e-02,-1.4238e+00,4.1147e+00,1.0155e+01,3.0481e+01,-7.7767e+01
2.0146e-02,-1.6750e+00,4.1029e+00,1.0163e+01,3.0430e+01,-7.9593e+01
-9.1004e-02,-1.0065e+00,4.0389e+00,9.9359e+00,3.0543e+01,-7.7934e+01
-1.4496e-01,-1.2689e+00,4.1598e+00,1.0133e+01,3.0603e+01,-6.8079e+01
-2.3124e-01,-1.1803e+00,4.2298e+00,1.0183e+01,3.0758e+01,-6.8484e+01
-5.1461e-02,-1.4858e+00,4.1059e+00,1.0129e+01,3.0448e+01,-7.0508e+01
1.2842e-01,-1.5877e+00,3.9921e+00,1.0032e+01,3.0217e+01,-7.3685e+01
-5.3267e-02,-1.0504e+00,4.0303e+00,9.9569e+00,3.0516e+01,-7.7346e+01
-1.2293e-01,-1.3025e+00,4.1667e+00,1.0174e+01,3.0613e+01,-7.8930e+01
-1.6679e-01,-1.0691e+00,4.1198e+00,1.0063e+01,3.0637e+01,-7.8340e+01
1.1071e-01,-1.8021e+00,4.0234e+00,1.0102e+01,3.0234e+01,-6.8555e+01
1.3995e-01,-1.9854e+00,3.9981e+00,1.0092e+01,3.0160e+01,-7.9230e+01
7.8006e-02,-1.6588e+00,4.0193e+00,1.0078e+01,3.0235e+01,-6.6373e+01
-1.7170e-01,-1.2055e+00,4.1628e+00,1.0149e+01,3.0613e+01,-6.2620e+01
-2.1267e-01,-1.0292e+00,4.1818e+00,1.0113e+01,3.0747e+01,-5.8974e+01
-6.8511e-02,-1.6857e+00,4.1454e+00,1.0188e+01,3.0504e+01,-6.7647e+01
-5.0964e-02,-1.5061e+00,4.1301e+00,1.0153e+01,3.0511e+01,-7.6610e+01
1.2164e-01,-1.9239e+00,4.0159e+00,1.0085e+01,3.0215e+01,-6.8975e+01
