logfeh,logdust,logNpix,logage,dmod,logl
2.0809e-01,-1.5212e+00,5.1603e+00,9.5240e+00,2.9810e+01,-4.2973e+01
7.9723e-03,-1.5021e+00,5.3028e+00,9.6935e+00,2.9988e+01,-4.5833e+01
4.6699e-02,-1.3695e+00,5.2600e+00,9.6381e+00,2.9948e+01,-1.0637e+02
-2.9109e-02,-1.5066e+00,5.3587e+00,9.7093e+00,3.0129e+01,-7.0137e+01
7.9221e-02,-1.6013e+00,5.2863e+00,9.6725e+00,2.9984e+01,-3.1175e+01
-2.4614e-02,-1.5086e+00,5.2978e+00,9.7109e+00,2.9977e+01,-9.9182e+01
-2.8938e-01,-1.4502e+00,5.4514e+00,9.9011e+00,3.0131e+01,-5.9082e+01
3.4454e-02,-1.4962e+00,5.3413e+00,9.7155e+00,3.0084e+01,-3.3083e+01
1.9466e-01,-1.5625e+00,5.2050e+00,9.5542e+00,2.9863e+01,-7.8849e+01
-1.6155e-02,-1.5017e+00,5.2737e+00,9.6783e+00,2.9916e+01,-1.0806e+02
-8.7180e-02,-1.5837e+00,5.4000e+00,9.7935e+00,3.0103e+01,-1.0298e+02
-2.5226e-01,-1.4433e+00,5.4189e+00,9.8759e+00,3.0049e+01,-9.8859e+01
-2.3297e-02,-1.4875e+00,5.3249e+00,9.7032e+00,3.0042e+01,-1.0388e+02
2.3380e-01,-1.5067e+00,5.1682e+00,9.5127e+00,2.9829e+01,-1.0084e+02
-1.1679e-02,-1.5000e+00,5.3229e+00,9.6836e+00,3.0040e+01,-8.9832e+01
1.1444e-03,-1.2761e+00,5.3236e+00,9.5956e+00,3.0178e+01,-3.7965e+01
-7.2317e-02,-1.4162e+00,5.3123e+00,9.7683e+00,2.9947e+01,-1.1086e+02
-2.4835e-01,-1.6184e+00,5.4486e+00,9.9717e+00,3.0054e+01,-1.0000e+02
-1.0617e-01,-1.3530e+00,5.3492e+00,9.7585e+00,3.0050e+01,-4.6397e+01
6.2989e-03,-1.2819e+00,5.2615e+00,9.5779e+00,3.0024e+01,-1.0471e+02
-1.5719e-01,-1.5355e+00,5.4153e+00,9.8357e+00,3.0092e+01,-6.8424e+01
2.3567e-01,-1.5090e+00,5.2118e+00,9.5165e+00,2.9937e+01,-9.2616e+01
-1.7266e-02,-1.6669e+00,5.3022e+00,9.7472e+00,2.9912e+01,-9.7927e+01
-3.0733e-01,-1.4465e+00,5.4514e+00,9.9311e+00,3.0065e+01,-9.5158e+01
-2.9280e-01,-1.6067e+00,5.4826e+00,9.9394e+00,3.0137e+01,-1.0858e+02
4.4867e-02,-1.4928e+00,5.3440e+00,9.7214e+00,3.0089e+01,-7.7046e+01
-1.1649e-01,-1.3272e+00,5.3137e+00,9.7580e+00,2.9961e+01,-8.2059e+01
9.9979e-02,-1.6851e+00,5.2547e+00,9.6556e+00,2.9897e+01,-7.1788e+01
-1.4892e-01,-1.5842e+00,5.3943e+00,9.8291e+00,3.0041e+01,-9.0254e+01
-8.4963e-02,-1.3921e+00,5.3248e+00,9.7320e+00,2.9983e+01,-3.2913e+01
-1.3475e-01,-1.6354e+00,5.3483e+00,9.8621e+00,2.9923e+01,-1.0054e+02
-2.2098e-01,-1.6097e+00,5.4304e+00,9.9571e+00,3.0007e+01,-9.5805e+01
-5.4248e-02,-1.4733e+00,5.3243e+00,9.7488e+00,2.9977e+01,-3.2376e+01
-1.9947e-01,-1.6155e+00,5.4841e+00,9.8843e+00,3.0202e+01,-8.5011e+01
-1.8528e-01,-1.3053e+00,5.3615e+00,9.7906e+00,3.0016e+01,-6.4319e+01
-2.0051e-01,-1.6097e+00,5.4417e+00,9.9532e+00,3.0036e+01,-9.9165e+01
1.1799e-02,-1.4989e+00,5.2866e+00,9.6816e+00,2.9948e+01,-5.9906e+01
6.7380e-02,-1.5550e+00,5.2372e+00,9.6316e+00,2.9866e+01,-1.1039e+02
-1.5822e-02,-1.6643e+00,5.2984e+00,9.7685e+00,2.9901e+01,-1.0278e+02
-1.1705e-01,-1.3195e+00,5.3512e+00,9.7480e+00,3.0054e+01,-9.8247e+01
-3.9722e-02,-1.2743e+00,5.2837e+00,9.6025e+00,3.0077e+01,-1.6428e+01
-2.2005e-01,-1.4556e+00,5.4575e+00,9.9097e+00,3.0149e+01,-1.0012e+02
1.8165e-01,-1.5220e+00,5.2209e+00,9.5449e+00,2.9907e+01,-1.0988e+02
-8.0833e-02,-1.6051e+00,5.3228e+00,9.8222e+00,2.9909e+01,-1.0002e+02
4.1033e-02,-1.3713e+00,5.3119e+00,9.6620e+00,3.0080e+01,-1.0726e+02
1.2746e-02,-1.5027e+00,5.3474e+00,9.6960e+00,3.0101e+01,-3.8207e+01
-1.3596e-01,-1.2856e+00,5.4022e+00,9.7439e+00,3.0185e+01,-9.3940e+01
-4.4681e-02,-1.2786e+00,5.2941e+00,9.5977e+00,3.0106e+01,-4.5324e+01
-2.2560e-01,-1.4542e+00,5.4352e+00,9.9019e+00,3.0092e+01,-9.4587e+01
1.8517e-02,-1.5074e+00,5.3671e+00,9.6788e+00,3.0150e+01,-9.8664e+01
2.4076e-01,-1.7440e+00,5.2181e+00,9.5363e+00,2.9872e+01,-1.0949e+02
1.6324e-01,-1.4702e+00,5.2295e+00,9.5577e+00,2.9936e+01,-9.2740e+01
-3.0192e-02,-1.3769e+00,5.3407e+00,9.6636e+00,3.0151e+01,-1.0433e+02
9.9905e-02,-1.6735e+00,5.2369e+00,9.6544e+00,2.9849e+01,-6.3353e+01
7.6570e-02,-1.5821e+00,5.2814e+00,9.6708e+00,2.9971e+01,-6.8943e+01
4.6378e-02,-1.2818e+00,5.2728e+00,9.5894e+00,3.0052e+01,-1.0846e+02
-2.1550e-01,-1.6154e+00,5.4682e+00,9.9254e+00,3.0102e+01,-7.4451e+01
1.7038e-02,-1.3763e+00,5.3036e+00,9.6552e+00,3.0057e+01,-9.2641e+01
-1.0696e-01,-1.5179e+00,5.3697e+00,9.7844e+00,3.0032e+01,-1.0236e+02
-7.8460e-02,-1.6318e+00,5.4018e+00,9.7915e+00,3.0109e+01,-9.3234e+01
-1.3180e-02,-1.6624e+00,5.3133e+00,9.7698e+00,2.9940e+01,-8.3354e+01
1.7150e-01,-1.4867e+00,5.2586e+00,9.5450e+00,3.0006e+01,-4.1000e+01
-9.4029e-02,-1.3773e+00,5.3283e+00,9.7607e+00,2.9995e+01,-4.8554e+01
-6.7094e-02,-1.4290e+00,5.3340e+00,9.7515e+00,3.0000e+01,-9.3999e+01
-1.4331e-01,-1.2791e+00,5.3748e+00,9.7453e+00,3.0120e+01,-4.8233e+01
1.6735e-01,-1.4797e+00,5.1803e+00,9.5496e+00,2.9811e+01,-7.8467e+01
-3.5387e-02,-1.5027e+00,5.3049e+00,9.7078e+00,2.9994e+01,-5.2718e+01
1.6325e-01,-1.4599e+00,5.2131e+00,9.5446e+00,2.9894e+01,-7.3934e+01
-1.7791e-02,-1.6730e+00,5.3441e+00,9.7367e+00,3.0017e+01,-8.9156e+01
2.4693e-01,-1.5195e+00,5.2267e+00,9.5223e+00,2.9978e+01,-1.0395e+02
