logfeh,logdust,logNpix,tau,logl
-3.2982e-01,-1.7159e+00,3.4162e+00,4.9661e+00,-1.4002e+03
-3.3412e-01,-1.6494e+00,3.4174e+00,4.9930e+00,-1.4063e+03
-3.1512e-01,-1.8184e+00,3.4156e+00,4.9753e+00,-1.4041e+03
-3.2537e-01,-1.7330e+00,3.4163e+00,4.9922e+00,-1.4044e+03
-3.0026e-01,-1.8818e+00,3.4167e+00,4.9346e+00,-1.4060e+03
-3.1561e-01,-1.8703e+00,3.4175e+00,4.9085e+00,-1.4070e+03
-3.0812e-01,-1.7699e+00,3.4149e+00,4.9929e+00,-1.3981e+03
-3.1703e-01,-1.7685e+00,3.4158e+00,4.9836e+00,-1.4061e+03
-3.0156e-01,-1.8916e+00,3.4161e+00,4.9849e+00,-1.4021e+03
-3.2960e-01,-1.6945e+00,3.4152e+00,4.9806e+00,-1.4040e+03
-3.0358e-01,-1.8178e+00,3.4146e+00,4.9966e+00,-1.4001e+03
-3.0713e-01,-1.7689e+00,3.4169e+00,4.9964e+00,-1.4048e+03
-3.1929e-01,-1.7142e+00,3.4153e+00,4.9867e+00,-1.3931e+03
-3.0525e-01,-1.7872e+00,3.4168e+00,4.9735e+00,-1.4074e+03
-3.0753e-01,-1.7959e+00,3.4149e+00,4.9982e+00,-1.4024e+03
-3.0335e-01,-1.8284e+00,3.4158e+00,4.9794e+00,-1.4003e+03
-3.0675e-01,-1.8125e+00,3.4166e+00,4.9784e+00,-1.3926e+03
-3.1444e-01,-1.7147e+00,3.4175e+00,4.9748e+00,-1.4029e+03
-3.0107e-01,-1.8978e+00,3.4131e+00,4.9902e+00,-1.4056e+03
-3.0380e-01,-1.8414e+00,3.4187e+00,4.9251e+00,-1.4061e+03
-3.2950e-01,-1.7242e+00,3.4148e+00,4.9781e+00,-1.4069e+03
-3.0146e-01,-1.9918e+00,3.4139e+00,4.9763e+00,-1.4059e+03
-3.0372e-01,-1.8901e+00,3.4148e+00,4.9604e+00,-1.4053e+03
-3.0102e-01,-1.8075e+00,3.4166e+00,4.9817e+00,-1.4035e+03
-3.0453e-01,-1.9028e+00,3.4151e+00,4.9698e+00,-1.4042e+03
-3.1216e-01,-1.7541e+00,3.4170e+00,4.9883e+00,-1.3993e+03
-3.1766e-01,-1.7270e+00,3.4146e+00,4.9839e+00,-1.4071e+03
-3.0381e-01,-1.8049e+00,3.4142e+00,4.9825e+00,-1.4056e+03
-3.1944e-01,-1.7810e+00,3.4162e+00,4.9813e+00,-1.4019e+03
-3.1681e-01,-1.8680e+00,3.4163e+00,4.9184e+00,-1.4032e+03
-3.1225e-01,-1.7283e+00,3.4162e+00,4.9737e+00,-1.4062e+03
-3.1570e-01,-1.7554e+00,3.4164e+00,4.9602e+00,-1.4043e+03
-3.0043e-01,-1.9086e+00,3.4141e+00,4.9998e+00,-1.4061e+03
-3.0402e-01,-1.9106e+00,3.4140e+00,4.9993e+00,-1.3946e+03
-3.0469e-01,-1.9083e+00,3.4145e+00,4.9797e+00,-1.4066e+03
-3.2078e-01,-1.7161e+00,3.4154e+00,4.9703e+00,-1.4028e+03
-3.2242e-01,-1.7485e+00,3.4145e+00,4.9955e+00,-1.3960e+03
-3.1393e-01,-1.7602e+00,3.4159e+00,4.9861e+00,-1.4026e+03
-3.0388e-01,-1.7335e+00,3.4165e+00,4.9791e+00,-1.4069e+03
-3.0234e-01,-1.8386e+00,3.4160e+00,4.9841e+00,-1.4059e+03
-3.2046e-01,-1.7229e+00,3.4154e+00,4.9680e+00,-1.4074e+03
-3.3158e-01,-1.6903e+00,3.4150e+00,4.9988e+00,-1.4015e+03
-3.2098e-01,-1.8220e+00,3.4148e+00,4.9777e+00,-1.4060e+03
-3.0611e-01,-1.7966e+00,3.4147e+00,4.9983e+00,-1.4027e+03
-3.1495e-01,-1.7791e+00,3.4143e+00,4.9980e+00,-1.4019e+03
-3.0786e-01,-1.7497e+00,3.4167e+00,4.9900e+00,-1.4072e+03
-3.0185e-01,-1.8174e+00,3.4173e+00,4.9372e+00,-1.4072e+03
-3.2162e-01,-1.7507e+00,3.4155e+00,4.9842e+00,-1.3960e+03
-3.1192e-01,-1.7268e+00,3.4210e+00,4.9263e+00,-1.4011e+03
-3.0696e-01,-1.7815e+00,3.4169e+00,4.9442e+00,-1.3884e+03
-3.0397e-01,-1.8024e+00,3.4164e+00,4.9863e+00,-1.3964e+03
-3.0021e-01,-1.7986e+00,3.4161e+00,4.9646e+00,-1.4046e+03
-3.2070e-01,-1.7909e+00,3.4141e+00,4.9824e+00,-1.4064e+03
-3.2101e-01,-1.7233e+00,3.4151e+00,4.9840e+00,-1.3983e+03
-3.0560e-01,-1.9185e+00,3.4131e+00,4.9943e+00,-1.4007e+03
-3.0551e-01,-1.8052e+00,3.4161e+00,4.9816e+00,-1.4037e+03
-3.0090e-01,-1.8044e+00,3.4151e+00,4.9993e+00,-1.3997e+03
-3.1601e-01,-1.8455e+00,3.4147e+00,4.9660e+00,-1.4037e+03
-3.0236e-01,-1.9244e+00,3.4156e+00,4.9502e+00,-1.4049e+03
-3.0695e-01,-1.8118e+00,3.4167e+00,4.9800e+00,-1.4035e+03
-3.0255e-01,-1.7294e+00,3.4181e+00,4.9929e+00,-1.4073e+03
-3.2050e-01,-1.7493e+00,3.4175e+00,4.9586e+00,-1.4074e+03
-3.0140e-01,-1.8908e+00,3.4159e+00,4.9479e+00,-1.4058e+03
-3.1457e-01,-1.7940e+00,3.4142e+00,4.9752e+00,-1.3961e+03
-3.0204e-01,-1.8478e+00,3.4142e+00,4.9976e+00,-1.4041e+03
-3.0439e-01,-1.8929e+00,3.4167e+00,4.9387e+00,-1.3954e+03
-3.3523e-01,-1.6763e+00,3.4159e+00,4.9896e+00,-1.3999e+03
-3.0489e-01,-1.8183e+00,3.4162e+00,4.9763e+00,-1.4025e+03
-3.0194e-01,-1.7546e+00,3.4167e+00,4.9973e+00,-1.3961e+03
-3.0656e-01,-1.9029e+00,3.4143e+00,4.9715e+00,-1.4061e+03
-3.1904e-01,-1.7947e+00,3.4165e+00,4.9721e+00,-1.4041e+03
-3.1090e-01,-1.8381e+00,3.4131e+00,4.9831e+00,-1.4053e+03
-3.1810e-01,-1.7438e+00,3.4160e+00,4.9820e+00,-1.4039e+03
-3.0421e-01,-1.7826e+00,3.4167e+00,4.9811e+00,-1.3992e+03
-3.0462e-01,-1.8926e+00,3.4150e+00,4.9747e+00,-1.4066e+03
-3.0005e-01,-1.9178e+00,3.4139e+00,4.9953e+00,-1.4001e+03
-3.3335e-01,-1.7359e+00,3.4149e+00,4.9763e+00,-1.4072e+03
-3.1583e-01,-1.7254e+00,3.4144e+00,4.9928e+00,-1.4051e+03
-3.0552e-01,-1.8461e+00,3.4172e+00,4.9325e+00,-1.4048e+03
-3.2454e-01,-1.8033e+00,3.4154e+00,4.9561e+00,-1.4074e+03
-3.1338e-01,-1.8309e+00,3.4153e+00,4.9663e+00,-1.4042e+03
-3.0256e-01,-1.8798e+00,3.4164e+00,4.9517e+00,-1.4072e+03
-3.1295e-01,-1.8164e+00,3.4157e+00,4.9332e+00,-1.3948e+03
-3.3078e-01,-1.7034e+00,3.4186e+00,4.9317e+00,-1.4072e+03
-3.0731e-01,-1.8065e+00,3.4162e+00,4.9969e+00,-1.4066e+03
-3.3437e-01,-1.6248e+00,3.4192e+00,4.9831e+00,-1.3941e+03
-3.1298e-01,-1.7954e+00,3.4200e+00,4.8984e+00,-1.4026e+03
-3.1546e-01,-1.7530e+00,3.4185e+00,4.9153e+00,-1.4041e+03
-3.1557e-01,-1.7378e+00,3.4179e+00,4.9448e+00,-1.4057e+03
-3.0832e-01,-1.7435e+00,3.4175e+00,4.9963e+00,-1.4062e+03
-3.0828e-01,-1.8798e+00,3.4150e+00,4.9532e+00,-1.4070e+03
-3.1345e-01,-1.8095e+00,3.4154e+00,4.9493e+00,-1.4024e+03
-3.3725e-01,-1.6115e+00,3.4165e+00,4.9839e+00,-1.4057e+03
-3.1876e-01,-1.7460e+00,3.4151e+00,4.9744e+00,-1.3993e+03
-3.0391e-01,-1.7728e+00,3.4185e+00,4.9725e+00,-1.4027e+03
-3.1754e-01,-1.8496e+00,3.4145e+00,4.9785e+00,-1.4056e+03
-3.0659e-01,-1.9194e+00,3.4130e+00,4.9884e+00,-1.4071e+03
-3.0707e-01,-1.7572e+00,3.4147e+00,4.9992e+00,-1.4028e+03
-3.0674e-01,-1.8439e+00,3.4142e+00,4.9931e+00,-1.4059e+03
-3.2829e-01,-1.6848e+00,3.4167e+00,4.9701e+00,-1.3953e+03
-3.3488e-01,-1.6722e+00,3.4159e+00,4.9846e+00,-1.4066e+03
-3.1878e-01,-1.7402e+00,3.4166e+00,4.9732e+00,-1.4004e+03
-3.2211e-01,-1.7792e+00,3.4160e+00,4.9588e+00,-1.3984e+03
-3.2595e-01,-1.6929e+00,3.4165e+00,4.9608e+00,-1.4071e+03
-3.0348e-01,-1.8211e+00,3.4162e+00,4.9589e+00,-1.4023e+03
-3.2460e-01,-1.7147e+00,3.4154e+00,4.9931e+00,-1.3924e+03
-3.0061e-01,-1.8621e+00,3.4158e+00,4.9919e+00,-1.4059e+03
-3.3022e-01,-1.6894e+00,3.4175e+00,4.9476e+00,-1.4037e+03
-3.3119e-01,-1.6461e+00,3.4163e+00,4.9990e+00,-1.4056e+03
-3.1953e-01,-1.7321e+00,3.4170e+00,4.9667e+00,-1.4037e+03
-3.0884e-01,-1.7547e+00,3.4192e+00,4.9170e+00,-1.4008e+03
-3.2206e-01,-1.8301e+00,3.4123e+00,4.9913e+00,-1.4031e+03
-3.1434e-01,-1.7640e+00,3.4156e+00,4.9852e+00,-1.3957e+03
-3.0226e-01,-1.8282e+00,3.4149e+00,4.9986e+00,-1.3998e+03
-3.3224e-01,-1.6616e+00,3.4162e+00,4.9712e+00,-1.4068e+03
-3.0487e-01,-1.7785e+00,3.4181e+00,4.9331e+00,-1.4055e+03
-3.2168e-01,-1.7698e+00,3.4144e+00,4.9918e+00,-1.3999e+03
-3.2169e-01,-1.7229e+00,3.4171e+00,4.9739e+00,-1.3990e+03
-3.0941e-01,-1.8909e+00,3.4136e+00,4.9752e+00,-1.4013e+03
-3.0046e-01,-1.9246e+00,3.4138e+00,4.9773e+00,-1.4044e+03
-3.1336e-01,-1.8164e+00,3.4167e+00,4.9598e+00,-1.4062e+03
-3.0812e-01,-1.7396e+00,3.4163e+00,4.9807e+00,-1.3985e+03
-3.0663e-01,-1.7843e+00,3.4171e+00,4.9874e+00,-1.3964e+03
-3.0615e-01,-1.8975e+00,3.4161e+00,4.9879e+00,-1.4046e+03
-3.1889e-01,-1.7935e+00,3.4171e+00,4.9568e+00,-1.4028e+03
-3.0653e-01,-1.8405e+00,3.4143e+00,4.9874e+00,-1.4046e+03
-3.0963e-01,-1.8999e+00,3.4137e+00,4.9902e+00,-1.4051e+03
-3.0942e-01,-1.7798e+00,3.4142e+00,4.9986e+00,-1.4060e+03
-3.1127e-01,-1.8306e+00,3.4154e+00,4.9380e+00,-1.4039e+03
-3.0517e-01,-1.8301e+00,3.4142e+00,4.9841e+00,-1.3919e+03
-3.0173e-01,-1.8278e+00,3.4152e+00,4.9960e+00,-1.4070e+03
-3.1914e-01,-1.7798e+00,3.4152e+00,4.9818e+00,-1.3870e+03
-3.1722e-01,-1.7714e+00,3.4151e+00,4.9797e+00,-1.3945e+03
-3.2691e-01,-1.6898e+00,3.4161e+00,4.9998e+00,-1.4047e+03
-3.0145e-01,-1.9085e+00,3.4154e+00,4.9681e+00,-1.4040e+03
-3.0170e-01,-1.9258e+00,3.4137e+00,4.9822e+00,-1.3931e+03
-3.1730e-01,-1.8479e+00,3.4160e+00,4.9212e+00,-1.4060e+03
-3.1456e-01,-1.7455e+00,3.4145e+00,4.9803e+00,-1.4060e+03
-3.1847e-01,-1.7584e+00,3.4159e+00,4.9708e+00,-1.4030e+03
-3.0099e-01,-1.8149e+00,3.4174e+00,4.9346e+00,-1.4043e+03
-3.0584e-01,-1.8482e+00,3.4172e+00,4.9243e+00,-1.4056e+03
-3.1839e-01,-1.7206e+00,3.4165e+00,4.9799e+00,-1.3850e+03
-3.1768e-01,-1.8166e+00,3.4152e+00,4.9583e+00,-1.4073e+03
-3.1848e-01,-1.7565e+00,3.4152e+00,4.9945e+00,-1.4037e+03
-3.0473e-01,-1.7594e+00,3.4207e+00,4.9192e+00,-1.4026e+03
-3.2506e-01,-1.7038e+00,3.4175e+00,4.9912e+00,-1.3945e+03
-3.2107e-01,-1.7820e+00,3.4136e+00,4.9966e+00,-1.4068e+03
-3.1432e-01,-1.8086e+00,3.4141e+00,4.9869e+00,-1.4037e+03
-3.1387e-01,-1.7788e+00,3.4155e+00,4.9807e+00,-1.4052e+03
-3.2870e-01,-1.6923e+00,3.4166e+00,4.9643e+00,-1.4057e+03
-3.1884e-01,-1.7495e+00,3.4159e+00,4.9948e+00,-1.3988e+03
-3.1681e-01,-1.7508e+00,3.4154e+00,4.9777e+00,-1.4003e+03
-3.1973e-01,-1.7869e+00,3.4135e+00,4.9893e+00,-1.3920e+03
-3.0894e-01,-1.9068e+00,3.4150e+00,4.9721e+00,-1.4037e+03
-3.1181e-01,-1.8986e+00,3.4121e+00,4.9948e+00,-1.4021e+03
-3.1447e-01,-1.8380e+00,3.4145e+00,4.9918e+00,-1.4062e+03
-3.1102e-01,-1.7587e+00,3.4147e+00,4.9894e+00,-1.4065e+03
-3.0171e-01,-1.7749e+00,3.4160e+00,4.9890e+00,-1.4050e+03
-3.1583e-01,-1.7771e+00,3.4156e+00,4.9741e+00,-1.4004e+03
-3.1092e-01,-1.7925e+00,3.4177e+00,4.9185e+00,-1.4034e+03
-3.0655e-01,-1.7573e+00,3.4152e+00,4.9913e+00,-1.4059e+03
-3.1085e-01,-1.8441e+00,3.4149e+00,4.9830e+00,-1.3970e+03
-3.0817e-01,-1.9447e+00,3.4139e+00,4.9394e+00,-1.4064e+03
-3.0007e-01,-1.8796e+00,3.4150e+00,4.9904e+00,-1.3969e+03
-3.0686e-01,-1.7991e+00,3.4189e+00,4.9205e+00,-1.4045e+03
-3.1544e-01,-1.8260e+00,3.4127e+00,4.9939e+00,-1.3966e+03
-3.0137e-01,-1.8512e+00,3.4145e+00,4.9965e+00,-1.4055e+03
-3.1683e-01,-1.7689e+00,3.4155e+00,4.9587e+00,-1.3975e+03
-3.0012e-01,-1.8347e+00,3.4164e+00,4.9973e+00,-1.4033e+03
-3.0465e-01,-1.8540e+00,3.4138e+00,4.9923e+00,-1.4050e+03
-3.2194e-01,-1.7680e+00,3.4151e+00,4.9695e+00,-1.4031e+03
-3.2296e-01,-1.7927e+00,3.4149e+00,4.9649e+00,-1.4058e+03
-3.1149e-01,-1.8004e+00,3.4152e+00,4.9885e+00,-1.4022e+03
-3.1682e-01,-1.7427e+00,3.4170e+00,4.9714e+00,-1.4011e+03
-3.1398e-01,-1.8387e+00,3.4143e+00,4.9794e+00,-1.4023e+03
-3.0266e-01,-1.8956e+00,3.4152e+00,4.9786e+00,-1.3966e+03
-3.2236e-01,-1.7543e+00,3.4168e+00,4.9735e+00,-1.4010e+03
-3.0212e-01,-1.8438e+00,3.4150e+00,4.9979e+00,-1.4054e+03
-3.0193e-01,-1.8428e+00,3.4164e+00,4.9852e+00,-1.3946e+03
-3.1735e-01,-1.7207e+00,3.4168e+00,4.9567e+00,-1.3974e+03
-3.0614e-01,-1.8213e+00,3.4164e+00,4.9825e+00,-1.4056e+03
-3.1478e-01,-1.8470e+00,3.4154e+00,4.9804e+00,-1.4033e+03
-3.0619e-01,-1.8971e+00,3.4161e+00,4.9762e+00,-1.4061e+03
-3.0631e-01,-1.8569e+00,3.4165e+00,4.9842e+00,-1.4019e+03
-3.0391e-01,-1.8445e+00,3.4160e+00,4.9937e+00,-1.4025e+03
-3.2071e-01,-1.8618e+00,3.4147e+00,4.9618e+00,-1.4010e+03
-3.1184e-01,-1.8357e+00,3.4136e+00,4.9789e+00,-1.4014e+03
-3.1571e-01,-1.8024e+00,3.4149e+00,4.9838e+00,-1.4061e+03
-3.3904e-01,-1.6588e+00,3.4168e+00,4.9380e+00,-1.4031e+03
-3.0386e-01,-1.8479e+00,3.4148e+00,4.9700e+00,-1.4036e+03
-3.2954e-01,-1.7036e+00,3.4172e+00,4.9859e+00,-1.4003e+03
-3.2853e-01,-1.6912e+00,3.4158e+00,4.9765e+00,-1.4023e+03
-3.1071e-01,-1.7285e+00,3.4172e+00,4.9898e+00,-1.4039e+03
-3.1319e-01,-1.8101e+00,3.4160e+00,4.9599e+00,-1.3950e+03
-3.0404e-01,-1.9648e+00,3.4154e+00,4.9570e+00,-1.4059e+03
-3.0210e-01,-1.8517e+00,3.4158e+00,4.9463e+00,-1.4030e+03
-2.1551e-01,-1.9987e+00,3.4189e+00,4.9968e+00,-1.4007e+03
-3.1936e-01,-1.7660e+00,3.4174e+00,4.9811e+00,-1.4056e+03
-3.2708e-01,-1.7094e+00,3.4169e+00,4.9556e+00,-1.4057e+03
-3.1850e-01,-1.7397e+00,3.4152e+00,4.9948e+00,-1.4050e+03
-3.0188e-01,-1.8857e+00,3.4153e+00,4.9494e+00,-1.3939e+03
-3.1638e-01,-1.7957e+00,3.4167e+00,4.9532e+00,-1.4056e+03
-3.0967e-01,-1.7414e+00,3.4169e+00,4.9933e+00,-1.4069e+03
-3.0212e-01,-1.8034e+00,3.4162e+00,4.9969e+00,-1.3935e+03
-3.2134e-01,-1.7643e+00,3.4127e+00,4.9889e+00,-1.4070e+03
-3.0265e-01,-1.7681e+00,3.4167e+00,4.9900e+00,-1.3894e+03
-3.0002e-01,-1.7811e+00,3.4161e+00,4.9873e+00,-1.4059e+03
-3.0198e-01,-1.9617e+00,3.4131e+00,4.9916e+00,-1.4065e+03
-3.0671e-01,-1.9426e+00,3.4132e+00,4.9929e+00,-1.4072e+03
-3.2612e-01,-1.7386e+00,3.4173e+00,4.9662e+00,-1.4033e+03
-3.0763e-01,-1.7834e+00,3.4159e+00,4.9666e+00,-1.4066e+03
-3.0176e-01,-1.7630e+00,3.4161e+00,4.9901e+00,-1.3941e+03
-3.2598e-01,-1.7436e+00,3.4165e+00,4.9646e+00,-1.4062e+03
-3.2034e-01,-1.8083e+00,3.4149e+00,4.9621e+00,-1.4028e+03
-3.1074e-01,-1.9297e+00,3.4157e+00,4.9379e+00,-1.4040e+03
-2.1956e-01,-1.9985e+00,3.4194e+00,4.9880e+00,-1.4037e+03
-3.0304e-01,-1.8600e+00,3.4142e+00,4.9889e+00,-1.4058e+03
-3.1356e-01,-1.7826e+00,3.4159e+00,4.9500e+00,-1.4073e+03
-3.0252e-01,-1.8996e+00,3.4167e+00,4.9761e+00,-1.4056e+03
-3.1826e-01,-1.7810e+00,3.4159e+00,4.9705e+00,-1.4066e+03
-3.0454e-01,-1.8059e+00,3.4143e+00,4.9892e+00,-1.3944e+03
-3.1918e-01,-1.7385e+00,3.4169e+00,4.9643e+00,-1.4039e+03
-3.2714e-01,-1.7207e+00,3.4156e+00,4.9597e+00,-1.4053e+03
-3.2800e-01,-1.6185e+00,3.4183e+00,4.9957e+00,-1.3879e+03
-3.1509e-01,-1.7540e+00,3.4152e+00,4.9641e+00,-1.4022e+03
-3.2624e-01,-1.6987e+00,3.4169e+00,4.9736e+00,-1.4052e+03
-3.1272e-01,-1.8194e+00,3.4139e+00,4.9944e+00,-1.4020e+03
-3.1705e-01,-1.7450e+00,3.4158e+00,4.9710e+00,-1.3974e+03
-3.0598e-01,-1.8042e+00,3.4154e+00,4.9767e+00,-1.4009e+03
-3.0594e-01,-1.8415e+00,3.4138e+00,4.9975e+00,-1.3979e+03
-3.2130e-01,-1.7720e+00,3.4142e+00,4.9928e+00,-1.3986e+03
-3.3608e-01,-1.6567e+00,3.4162e+00,4.9634e+00,-1.4039e+03
-3.1529e-01,-1.7632e+00,3.4154e+00,4.9941e+00,-1.3964e+03
-3.1200e-01,-1.7150e+00,3.4164e+00,4.9835e+00,-1.4000e+03
-3.1788e-01,-1.7677e+00,3.4160e+00,4.9811e+00,-1.3884e+03
-3.3170e-01,-1.7070e+00,3.4153e+00,4.9807e+00,-1.3925e+03
-3.3698e-01,-1.6239e+00,3.4166e+00,4.9740e+00,-1.4055e+03
-3.1895e-01,-1.8045e+00,3.4159e+00,4.9622e+00,-1.4070e+03
-3.1794e-01,-1.7793e+00,3.4145e+00,4.9779e+00,-1.4031e+03
-3.0247e-01,-1.9075e+00,3.4147e+00,4.9732e+00,-1.3938e+03
-3.0912e-01,-1.8029e+00,3.4143e+00,4.9878e+00,-1.3971e+03
-3.2101e-01,-1.7720e+00,3.4145e+00,4.9923e+00,-1.4059e+03
-3.0388e-01,-1.8861e+00,3.4163e+00,4.9875e+00,-1.4063e+03
-3.1699e-01,-1.8298e+00,3.4138e+00,4.9816e+00,-1.3997e+03
-3.3325e-01,-1.6623e+00,3.4155e+00,4.9791e+00,-1.4052e+03
-3.0590e-01,-1.8135e+00,3.4169e+00,4.9858e+00,-1.3925e+03
-3.1734e-01,-1.7961e+00,3.4159e+00,4.9718e+00,-1.4068e+03
-3.0351e-01,-1.8468e+00,3.4152e+00,4.9746e+00,-1.4000e+03
-3.1854e-01,-1.8262e+00,3.4160e+00,4.9436e+00,-1.4022e+03
-3.0228e-01,-1.8582e+00,3.4154e+00,4.9646e+00,-1.3995e+03
-3.2747e-01,-1.6557e+00,3.4163e+00,4.9926e+00,-1.4069e+03
-3.1082e-01,-1.8410e+00,3.4127e+00,4.9974e+00,-1.4061e+03
-3.1607e-01,-1.7447e+00,3.4154e+00,4.9742e+00,-1.4016e+03
-3.2167e-01,-1.7475e+00,3.4156e+00,4.9703e+00,-1.4068e+03
-3.0443e-01,-1.8111e+00,3.4162e+00,4.9774e+00,-1.4030e+03
-3.1817e-01,-1.8200e+00,3.4147e+00,4.9865e+00,-1.4073e+03
-3.0274e-01,-1.8504e+00,3.4146e+00,4.9985e+00,-1.4052e+03
-3.0224e-01,-1.8258e+00,3.4144e+00,4.9926e+00,-1.4062e+03
-3.1300e-01,-1.8194e+00,3.4149e+00,4.9786e+00,-1.3997e+03
-3.1791e-01,-1.8176e+00,3.4147e+00,4.9891e+00,-1.3893e+03
-3.0857e-01,-1.8959e+00,3.4163e+00,4.9773e+00,-1.3981e+03
-3.0753e-01,-1.8723e+00,3.4140e+00,4.9819e+00,-1.4002e+03
-3.2888e-01,-1.6912e+00,3.4172e+00,4.9857e+00,-1.3994e+03
-2.1722e-01,-1.9859e+00,3.4184e+00,4.9767e+00,-1.4074e+03
-3.2812e-01,-1.6921e+00,3.4156e+00,4.9998e+00,-1.4025e+03
-3.0299e-01,-1.9601e+00,3.4144e+00,4.9865e+00,-1.4049e+03
-3.0321e-01,-1.7925e+00,3.4171e+00,4.9960e+00,-1.4071e+03
-3.1527e-01,-1.7244e+00,3.4144e+00,4.9982e+00,-1.4044e+03
-3.2548e-01,-1.6905e+00,3.4175e+00,4.9949e+00,-1.4044e+03
-3.0598e-01,-1.8192e+00,3.4168e+00,4.9787e+00,-1.3908e+03
-3.1570e-01,-1.7515e+00,3.4148e+00,4.9880e+00,-1.4066e+03
-3.1304e-01,-1.7275e+00,3.4158e+00,4.9660e+00,-1.3977e+03
