logfeh,logdust,logNpix,logage,dmod,logl
-3.4401e-01,-1.6260e+00,4.2368e+00,1.0119e+01,2.9992e+01,-1.1151e+02
-3.5602e-01,-1.6077e+00,4.2483e+00,1.0119e+01,3.0025e+01,-1.1069e+02
-3.9374e-01,-1.4781e+00,4.2579e+00,1.0117e+01,3.0054e+01,-1.0453e+02
-3.7743e-01,-1.6774e+00,4.2793e+00,1.0161e+01,3.0002e+01,-1.0859e+02
-3.4305e-01,-1.6190e+00,4.2319e+00,1.0122e+01,2.9979e+01,-1.0310e+02
-3.2516e-01,-1.7112e+00,4.2257e+00,1.0101e+01,2.9965e+01,-1.1434e+02
-3.8303e-01,-1.5026e+00,4.2494e+00,1.0105e+01,3.0030e+01,-1.1376e+02
-3.3821e-01,-1.4109e+00,4.2314e+00,1.0064e+01,3.0027e+01,-1.1002e+02
-3.5500e-01,-1.6173e+00,4.2470e+00,1.0116e+01,3.0025e+01,-1.0859e+02
-4.0464e-01,-1.7417e+00,4.2743e+00,1.0187e+01,2.9941e+01,-1.1068e+02
-3.9629e-01,-1.3014e+00,4.2216e+00,1.0053e+01,3.0007e+01,-1.1037e+02
-3.4519e-01,-1.6461e+00,4.2308e+00,1.0109e+01,2.9983e+01,-1.0665e+02
-3.3285e-01,-1.6927e+00,4.2354e+00,1.0080e+01,2.9990e+01,-1.1331e+02
-3.6800e-01,-1.5622e+00,4.2544e+00,1.0117e+01,3.0042e+01,-1.0291e+02
-3.6480e-01,-1.7419e+00,4.2731e+00,1.0162e+01,2.9986e+01,-1.1027e+02
-3.2051e-01,-1.7193e+00,4.2513e+00,1.0081e+01,3.0027e+01,-1.1419e+02
-3.7089e-01,-1.5344e+00,4.2381e+00,1.0105e+01,2.9999e+01,-1.0553e+02
-3.9283e-01,-1.4777e+00,4.2540e+00,1.0112e+01,3.0043e+01,-1.0412e+02
-3.6416e-01,-1.5631e+00,4.2383e+00,1.0086e+01,3.0000e+01,-1.0532e+02
-4.0801e-01,-1.6965e+00,4.2868e+00,1.0183e+01,2.9971e+01,-1.0894e+02
-3.9753e-01,-1.4533e+00,4.2543e+00,1.0093e+01,3.0042e+01,-1.1243e+02
-3.3069e-01,-1.6669e+00,4.2322e+00,1.0088e+01,2.9977e+01,-1.1005e+02
-3.7440e-01,-1.5248e+00,4.2410e+00,1.0112e+01,3.0006e+01,-1.0631e+02
-3.5609e-01,-1.6051e+00,4.2486e+00,1.0107e+01,3.0028e+01,-1.0241e+02
-3.5808e-01,-1.5638e+00,4.2297e+00,1.0103e+01,2.9976e+01,-1.1086e+02
-3.2112e-01,-1.7100e+00,4.2232e+00,1.0101e+01,2.9956e+01,-1.1133e+02
-3.2987e-01,-1.6985e+00,4.2324e+00,1.0119e+01,2.9982e+01,-1.0723e+02
-3.4491e-01,-1.6170e+00,4.2298e+00,1.0111e+01,2.9976e+01,-1.0201e+02
-3.7857e-01,-1.4985e+00,4.2537e+00,1.0090e+01,3.0037e+01,-1.1121e+02
-3.4915e-01,-1.6120e+00,4.2549e+00,1.0095e+01,3.0041e+01,-1.1072e+02
