logfeh,logdust,logNpix,logage,dmod,logl
-1.0701e-01,-1.8028e+00,3.4100e+00,9.5893e+00,2.9495e+01,-5.2079e+02
-5.2631e-02,-1.7232e+00,3.3736e+00,9.5695e+00,2.9448e+01,-5.2334e+02
-1.1828e-01,-1.7039e+00,3.3960e+00,9.5949e+00,2.9460e+01,-5.2041e+02
-7.6474e-02,-1.9531e+00,3.3856e+00,9.6199e+00,2.9422e+01,-5.2377e+02
-1.3469e-01,-1.9139e+00,3.4206e+00,9.6420e+00,2.9461e+01,-5.2102e+02
-9.4200e-02,-1.8765e+00,3.4099e+00,9.5960e+00,2.9487e+01,-5.2362e+02
-1.0273e-01,-1.7521e+00,3.3828e+00,9.5858e+00,2.9425e+01,-5.2267e+02
-9.4611e-02,-1.9594e+00,3.4072e+00,9.6043e+00,2.9489e+01,-5.2440e+02
-1.0115e-01,-1.8855e+00,3.3838e+00,9.6239e+00,2.9434e+01,-5.2307e+02
-1.4942e-01,-1.8772e+00,3.4373e+00,9.6477e+00,2.9510e+01,-5.1929e+02
-9.6408e-02,-1.8723e+00,3.3962e+00,9.6164e+00,2.9458e+01,-5.2459e+02
-1.3292e-01,-1.8344e+00,3.4298e+00,9.6456e+00,2.9477e+01,-5.2342e+02
-1.0560e-01,-1.7469e+00,3.3844e+00,9.5769e+00,2.9429e+01,-5.1710e+02
-1.3441e-01,-1.9131e+00,3.4408e+00,9.6451e+00,2.9511e+01,-5.2333e+02
-1.5975e-01,-1.7155e+00,3.4306e+00,9.6396e+00,2.9488e+01,-5.2050e+02
-1.2636e-01,-1.9292e+00,3.4057e+00,9.6449e+00,2.9414e+01,-5.2414e+02
-1.1822e-01,-1.9984e+00,3.4153e+00,9.6338e+00,2.9444e+01,-5.2474e+02
-1.0843e-01,-1.8426e+00,3.3866e+00,9.6033e+00,2.9441e+01,-5.1220e+02
-1.5451e-01,-1.8015e+00,3.4243e+00,9.6470e+00,2.9473e+01,-5.1860e+02
-1.2790e-01,-1.8825e+00,3.4202e+00,9.6685e+00,2.9452e+01,-5.2236e+02
-1.2277e-01,-1.9327e+00,3.3988e+00,9.6504e+00,2.9397e+01,-5.2385e+02
-1.2498e-01,-1.9664e+00,3.4518e+00,9.6394e+00,2.9534e+01,-5.2472e+02
-1.4761e-01,-1.7941e+00,3.4281e+00,9.6545e+00,2.9478e+01,-5.2201e+02
-1.0616e-01,-1.8536e+00,3.3881e+00,9.6041e+00,2.9447e+01,-5.2279e+02
-1.2935e-01,-1.9897e+00,3.4279e+00,9.6703e+00,2.9471e+01,-5.2440e+02
-1.3934e-01,-1.8797e+00,3.4264e+00,9.6458e+00,2.9478e+01,-5.2350e+02
-7.4910e-02,-1.6916e+00,3.3842e+00,9.5328e+00,2.9488e+01,-5.1901e+02
-1.0270e-01,-1.8025e+00,3.4146e+00,9.5910e+00,2.9507e+01,-5.2460e+02
-1.0482e-01,-1.7881e+00,3.3814e+00,9.5843e+00,2.9424e+01,-5.2301e+02
-9.8248e-02,-1.8858e+00,3.3921e+00,9.5791e+00,2.9448e+01,-5.2001e+02
-1.0394e-01,-1.8131e+00,3.4153e+00,9.5840e+00,2.9513e+01,-5.2395e+02
-1.4345e-01,-1.8029e+00,3.4239e+00,9.6627e+00,2.9466e+01,-5.2286e+02
-9.6861e-02,-1.8767e+00,3.4044e+00,9.5883e+00,2.9479e+01,-5.2238e+02
-1.0043e-01,-1.8233e+00,3.4075e+00,9.5790e+00,2.9487e+01,-5.2246e+02
-1.0490e-01,-1.8958e+00,3.3863e+00,9.5953e+00,2.9441e+01,-5.2136e+02
-8.1559e-02,-1.6437e+00,3.3692e+00,9.5731e+00,2.9448e+01,-5.2304e+02
-1.2971e-01,-1.8907e+00,3.4239e+00,9.6424e+00,2.9461e+01,-5.2230e+02
-1.4318e-01,-1.8830e+00,3.4170e+00,9.6619e+00,2.9453e+01,-5.1976e+02
-7.5916e-02,-1.6383e+00,3.3538e+00,9.5702e+00,2.9404e+01,-5.2420e+02
-1.3248e-01,-1.9462e+00,3.4164e+00,9.6434e+00,2.9444e+01,-5.2150e+02
-1.2264e-01,-1.9085e+00,3.4011e+00,9.6342e+00,2.9398e+01,-5.2467e+02
-1.1842e-01,-1.6664e+00,3.4093e+00,9.6043e+00,2.9490e+01,-5.1991e+02
-8.8005e-02,-1.9017e+00,3.4111e+00,9.5947e+00,2.9490e+01,-5.2489e+02
-6.9166e-02,-1.6973e+00,3.3824e+00,9.5521e+00,2.9480e+01,-5.2037e+02
-6.7571e-02,-1.7223e+00,3.3855e+00,9.5678e+00,2.9486e+01,-5.2467e+02
-1.3285e-01,-1.9061e+00,3.4425e+00,9.6353e+00,2.9512e+01,-5.1881e+02
-8.2710e-02,-1.9338e+00,3.3778e+00,9.5768e+00,2.9411e+01,-5.2466e+02
-1.0739e-01,-1.8266e+00,3.4118e+00,9.5914e+00,2.9500e+01,-5.2253e+02
-1.5553e-01,-1.7058e+00,3.4295e+00,9.6257e+00,2.9477e+01,-5.2339e+02
-7.0044e-02,-1.7800e+00,3.3777e+00,9.5395e+00,2.9478e+01,-5.2406e+02
-1.2277e-01,-1.9920e+00,3.4197e+00,9.6566e+00,2.9447e+01,-5.2349e+02
-1.2034e-01,-1.9609e+00,3.4208e+00,9.6415e+00,2.9455e+01,-5.2485e+02
-7.5488e-02,-1.9438e+00,3.3817e+00,9.5915e+00,2.9413e+01,-5.2180e+02
-1.1663e-01,-1.7193e+00,3.4116e+00,9.6023e+00,2.9500e+01,-5.2175e+02
-1.0511e-01,-1.8474e+00,3.4126e+00,9.6101e+00,2.9504e+01,-5.2331e+02
-1.1414e-01,-1.9834e+00,3.4305e+00,9.6673e+00,2.9469e+01,-5.2390e+02
-7.8624e-02,-1.9594e+00,3.4062e+00,9.6135e+00,2.9476e+01,-5.2409e+02
-1.1093e-01,-1.7380e+00,3.4126e+00,9.5783e+00,2.9498e+01,-5.2303e+02
-1.5401e-01,-1.7547e+00,3.4229e+00,9.6357e+00,2.9464e+01,-5.0963e+02
-1.0812e-01,-1.7774e+00,3.3979e+00,9.5926e+00,2.9463e+01,-5.1976e+02
