logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-2.6156e-02,-6.7091e-01,-4.7150e-01,2.7902e+00,2.9976e+00,3.6514e+00,3.3472e+00,2.9987e+01,-2.4380e+02
2.0925e-01,-1.0573e+00,4.6105e-01,1.5237e+00,3.2550e+00,2.7382e+00,3.3063e+00,2.9331e+01,-3.7196e+02
-4.4329e-01,-1.9226e+00,-3.5199e-01,1.4061e+00,1.0510e+00,2.7332e+00,3.9905e+00,2.9911e+01,-3.3449e+02
1.2379e-01,-1.6306e+00,-7.1428e-01,1.7419e+00,2.1643e+00,3.5275e+00,3.1474e+00,2.9260e+01,-3.6182e+02
-4.2129e-01,-1.2606e+00,5.4017e-01,1.8247e+00,6.0431e-01,2.9299e+00,3.9171e+00,2.9774e+01,-2.7993e+02
-6.7755e-02,-1.8571e+00,6.2022e-01,5.4776e-01,1.7294e+00,3.8768e+00,3.1051e+00,3.0018e+01,-3.5989e+02
-2.8261e-01,-1.7521e+00,-9.1841e-01,2.1975e+00,2.3287e+00,2.3952e+00,4.1022e+00,3.0241e+01,-2.3821e+02
1.5866e-01,-1.3659e+00,3.6071e-01,7.8537e-01,3.0487e+00,3.4464e+00,2.9839e+00,2.9443e+01,-3.3939e+02
1.3135e-02,-1.4682e+00,-7.5548e-01,2.0944e+00,3.0454e+00,2.3097e+00,3.9798e+00,3.0025e+01,-3.8933e+02
-2.1966e-01,-1.7461e+00,5.8410e-01,1.8323e+00,1.0192e+00,2.1452e+00,3.9481e+00,2.9691e+01,-3.5094e+02
2.0113e-01,-1.1067e+00,-7.3357e-01,2.4701e+00,1.1014e+00,3.6359e+00,3.6162e+00,2.9705e+01,-3.4016e+02
3.1391e-01,-8.6728e-01,-2.7481e-02,2.5557e+00,1.3424e+00,2.0796e+00,3.8366e+00,2.9271e+01,-3.3245e+02
-4.6385e-01,-1.1442e+00,-1.8979e-01,1.9615e+00,1.2476e+00,3.1818e+00,3.9762e+00,2.9998e+01,-3.9417e+02
-2.4003e-01,-7.9397e-01,6.4601e-01,2.5289e+00,1.2228e+00,3.1309e+00,3.8310e+00,2.9714e+01,-2.2730e+02
-3.8687e-01,-7.8318e-01,1.2253e+00,2.9412e+00,3.1629e+00,3.2236e+00,3.9781e+00,3.0723e+01,-3.8459e+02
-1.6233e-01,-1.1761e+00,3.2427e-01,1.9460e+00,1.0914e+00,3.7587e+00,2.8738e+00,2.9728e+01,-3.2217e+02
