logfeh,logdust,logNpix,tau,logl
-2.0636e-01,-1.1073e+00,4.6661e+00,2.4513e+00,-4.2164e+01
-2.6301e-01,-1.1104e+00,4.6644e+00,2.4821e+00,-4.5008e+01
-2.3114e-01,-1.1102e+00,4.6654e+00,2.4530e+00,-4.3957e+01
-2.5536e-01,-1.1097e+00,4.6662e+00,2.4406e+00,-3.8598e+01
-2.7410e-01,-1.1146e+00,4.6661e+00,2.4327e+00,-4.5886e+01
-2.3258e-01,-1.1129e+00,4.6650e+00,2.4576e+00,-4.5655e+01
-2.9149e-01,-1.1067e+00,4.6645e+00,2.4852e+00,-4.5342e+01
-2.9987e-01,-1.1074e+00,4.6667e+00,2.4283e+00,-4.5337e+01
-2.4207e-01,-1.1101e+00,4.6670e+00,2.4162e+00,-4.5345e+01
-2.8921e-01,-1.1086e+00,4.6646e+00,2.4869e+00,-4.3670e+01
-2.1596e-01,-1.1100e+00,4.6665e+00,2.4281e+00,-3.8109e+01
-2.4191e-01,-1.1042e+00,4.6639e+00,2.5166e+00,-4.3525e+01
-2.6336e-01,-1.1008e+00,4.6641e+00,2.5279e+00,-4.4767e+01
-2.5351e-01,-1.1063e+00,4.6641e+00,2.5090e+00,-4.5457e+01
-2.7664e-01,-1.1037e+00,4.6666e+00,2.4524e+00,-4.4581e+01
-2.0703e-01,-1.1099e+00,4.6664e+00,2.4336e+00,-4.4687e+01
-2.2548e-01,-1.1061e+00,4.6645e+00,2.4921e+00,-4.4350e+01
-2.1637e-01,-1.0956e+00,4.6626e+00,2.5838e+00,-4.5933e+01
-2.3122e-01,-1.1117e+00,4.6670e+00,2.4131e+00,-4.2867e+01
-2.4886e-01,-1.1164e+00,4.6646e+00,2.4465e+00,-4.5138e+01
-2.9583e-01,-1.1069e+00,4.6644e+00,2.4900e+00,-4.3130e+01
-2.7964e-01,-1.1056e+00,4.6664e+00,2.4589e+00,-4.4363e+01
-2.2372e-01,-1.1114e+00,4.6679e+00,2.3852e+00,-4.5869e+01
-2.9535e-01,-1.0962e+00,4.6628e+00,2.5718e+00,-4.5881e+01
-2.1636e-01,-1.1083e+00,4.6660e+00,2.4488e+00,-4.5970e+01
-2.6359e-01,-1.1119e+00,4.6675e+00,2.3906e+00,-4.5911e+01
-2.6623e-01,-1.1034e+00,4.6662e+00,2.4673e+00,-4.5510e+01
-2.5759e-01,-1.1063e+00,4.6657e+00,2.4648e+00,-4.5012e+01
-2.5237e-01,-1.1057e+00,4.6658e+00,2.4615e+00,-4.3914e+01
-2.9285e-01,-1.1091e+00,4.6656e+00,2.4573e+00,-4.4825e+01
-2.6818e-01,-1.1070e+00,4.6652e+00,2.4796e+00,-4.5739e+01
-2.7854e-01,-1.1072e+00,4.6664e+00,2.4454e+00,-4.4946e+01
-2.7739e-01,-1.1096e+00,4.6665e+00,2.4308e+00,-4.3118e+01
-2.4732e-01,-1.1021e+00,4.6641e+00,2.5137e+00,-4.5876e+01
-2.7443e-01,-1.1116e+00,4.6665e+00,2.4268e+00,-4.3890e+01
-2.0769e-01,-1.1074e+00,4.6668e+00,2.4376e+00,-4.5443e+01
-2.0882e-01,-1.0988e+00,4.6648e+00,2.5175e+00,-4.1618e+01
-2.3564e-01,-1.1099e+00,4.6640e+00,2.4929e+00,-4.5199e+01
-2.9252e-01,-1.1041e+00,4.6638e+00,2.5221e+00,-4.1645e+01
-2.5870e-01,-1.1103e+00,4.6638e+00,2.4984e+00,-4.5650e+01
-2.0013e-01,-1.1034e+00,4.6650e+00,2.4916e+00,-4.4668e+01
-2.5995e-01,-1.1149e+00,4.6678e+00,2.3791e+00,-4.4716e+01
-2.2864e-01,-1.1045e+00,4.6638e+00,2.5118e+00,-4.5854e+01
-2.0806e-01,-1.1022e+00,4.6642e+00,2.5248e+00,-4.2515e+01
-2.2513e-01,-1.1047e+00,4.6643e+00,2.5086e+00,-4.2812e+01
-2.8669e-01,-1.0987e+00,4.6640e+00,2.5321e+00,-4.4260e+01
-2.3958e-01,-1.1028e+00,4.6669e+00,2.4519e+00,-4.4288e+01
-2.0260e-01,-1.1061e+00,4.6670e+00,2.4391e+00,-4.5285e+01
-2.9299e-01,-1.1099e+00,4.6633e+00,2.5056e+00,-4.4874e+01
-2.8341e-01,-1.1100e+00,4.6638e+00,2.4996e+00,-4.5421e+01
-2.1480e-01,-1.1015e+00,4.6643e+00,2.5162e+00,-4.1301e+01
-2.9612e-01,-1.1121e+00,4.6650e+00,2.4609e+00,-4.3394e+01
-2.5793e-01,-1.1042e+00,4.6655e+00,2.4807e+00,-4.4918e+01
-2.7630e-01,-1.1066e+00,4.6654e+00,2.4752e+00,-4.5290e+01
-2.8458e-01,-1.1135e+00,4.6655e+00,2.4452e+00,-4.3132e+01
-2.6573e-01,-1.1138e+00,4.6664e+00,2.4216e+00,-4.4887e+01
-2.1786e-01,-1.1080e+00,4.6671e+00,2.4230e+00,-4.2184e+01
-2.7758e-01,-1.1036e+00,4.6643e+00,2.5016e+00,-4.4424e+01
-2.9327e-01,-1.1088e+00,4.6664e+00,2.4424e+00,-4.4625e+01
-2.0815e-01,-1.1104e+00,4.6646e+00,2.4723e+00,-4.5503e+01
-2.1131e-01,-1.1053e+00,4.6646e+00,2.4864e+00,-4.3206e+01
-2.3660e-01,-1.1142e+00,4.6664e+00,2.4241e+00,-4.5693e+01
-2.6225e-01,-1.1114e+00,4.6658e+00,2.4395e+00,-4.5242e+01
-2.7223e-01,-1.1129e+00,4.6654e+00,2.4471e+00,-4.2698e+01
-2.1355e-01,-1.1084e+00,4.6651e+00,2.4728e+00,-4.5484e+01
-2.2559e-01,-1.1117e+00,4.6654e+00,2.4534e+00,-4.3698e+01
-2.0021e-01,-1.1114e+00,4.6669e+00,2.4257e+00,-4.5256e+01
-2.6020e-01,-1.1073e+00,4.6644e+00,2.4848e+00,-4.5124e+01
-2.2807e-01,-1.1067e+00,4.6645e+00,2.4915e+00,-4.3599e+01
-2.0260e-01,-1.0958e+00,4.6653e+00,2.5177e+00,-4.4873e+01
-2.4827e-01,-1.1011e+00,4.6644e+00,2.5226e+00,-4.4371e+01
-2.4324e-01,-1.1039e+00,4.6657e+00,2.4733e+00,-4.5727e+01
-2.8251e-01,-1.1092e+00,4.6645e+00,2.4815e+00,-4.5336e+01
-2.8294e-01,-1.1121e+00,4.6655e+00,2.4478e+00,-4.4251e+01
-2.6252e-01,-1.1115e+00,4.6652e+00,2.4564e+00,-4.2963e+01
-2.6703e-01,-1.1087e+00,4.6658e+00,2.4507e+00,-4.4111e+01
-2.5946e-01,-1.1053e+00,4.6662e+00,2.4558e+00,-4.5138e+01
-2.0185e-01,-1.1094e+00,4.6657e+00,2.4572e+00,-4.5669e+01
-2.6310e-01,-1.1019e+00,4.6647e+00,2.5120e+00,-4.4898e+01
-2.4268e-01,-1.1013e+00,4.6618e+00,2.5767e+00,-4.5931e+01
-2.9427e-01,-1.1089e+00,4.6643e+00,2.4837e+00,-4.2430e+01
-2.9389e-01,-1.1103e+00,4.6658e+00,2.4526e+00,-4.4937e+01
-2.7237e-01,-1.1078e+00,4.6641e+00,2.5031e+00,-4.1500e+01
-2.2615e-01,-1.1098e+00,4.6670e+00,2.4194e+00,-4.4481e+01
-2.7527e-01,-1.1133e+00,4.6655e+00,2.4397e+00,-4.2768e+01
-2.5581e-01,-1.1067e+00,4.6673e+00,2.4222e+00,-4.4577e+01
-2.1010e-01,-1.1028e+00,4.6640e+00,2.5176e+00,-4.4748e+01
-2.4090e-01,-1.1121e+00,4.6661e+00,2.4288e+00,-4.3920e+01
-2.1212e-01,-1.1100e+00,4.6665e+00,2.4285e+00,-4.2588e+01
-2.3204e-01,-1.1030e+00,4.6646e+00,2.5045e+00,-4.5858e+01
-2.8986e-01,-1.1064e+00,4.6670e+00,2.4286e+00,-4.5133e+01
-2.9689e-01,-1.1029e+00,4.6661e+00,2.4578e+00,-4.4350e+01
-2.3950e-01,-1.1087e+00,4.6640e+00,2.4911e+00,-4.4360e+01
-2.9172e-01,-1.0950e+00,4.6629e+00,2.5763e+00,-4.4491e+01
-3.0733e-01,-1.0651e+00,4.6682e+00,2.2180e+00,-4.5148e+01
-2.3047e-01,-1.1108e+00,4.6664e+00,2.4319e+00,-4.4682e+01
-2.2888e-01,-1.1005e+00,4.6643e+00,2.5208e+00,-4.5196e+01
-2.4935e-01,-1.1149e+00,4.6663e+00,2.4209e+00,-4.5447e+01
-2.5568e-01,-1.1055e+00,4.6640e+00,2.5117e+00,-4.3465e+01
-2.9800e-01,-1.1092e+00,4.6658e+00,2.4467e+00,-4.5873e+01
-2.6373e-01,-1.1083e+00,4.6670e+00,2.4251e+00,-4.3935e+01
-2.3403e-01,-1.1043e+00,4.6648e+00,2.4930e+00,-4.5708e+01
-2.0522e-01,-1.0980e+00,4.6640e+00,2.5344e+00,-4.5495e+01
-2.7081e-01,-1.1093e+00,4.6644e+00,2.4857e+00,-4.3799e+01
-2.5201e-01,-1.1103e+00,4.6649e+00,2.4718e+00,-4.5045e+01
-2.7127e-01,-1.1099e+00,4.6637e+00,2.4924e+00,-4.5042e+01
-2.2253e-01,-1.1025e+00,4.6641e+00,2.5182e+00,-4.5752e+01
-2.7062e-01,-1.1071e+00,4.6637e+00,2.5129e+00,-4.5244e+01
-2.3097e-01,-1.1052e+00,4.6669e+00,2.4470e+00,-4.2059e+01
-2.8969e-01,-1.1100e+00,4.6666e+00,2.4284e+00,-4.3028e+01
-2.0808e-01,-1.1106e+00,4.6654e+00,2.4565e+00,-3.7795e+01
-2.5847e-01,-1.1162e+00,4.6663e+00,2.4220e+00,-4.5854e+01
-2.1273e-01,-1.1076e+00,4.6631e+00,2.5235e+00,-4.4784e+01
-2.5453e-01,-1.1088e+00,4.6647e+00,2.4811e+00,-4.3594e+01
-2.9139e-01,-1.0963e+00,4.6628e+00,2.5727e+00,-4.5864e+01
-2.4550e-01,-1.1082e+00,4.6651e+00,2.4750e+00,-4.1457e+01
-2.2368e-01,-1.1022e+00,4.6643e+00,2.5228e+00,-4.5864e+01
-2.9018e-01,-1.1028e+00,4.6640e+00,2.5186e+00,-4.5220e+01
-2.0761e-01,-1.1111e+00,4.6655e+00,2.4572e+00,-4.5431e+01
-2.6389e-01,-1.1125e+00,4.6661e+00,2.4295e+00,-4.5443e+01
-2.5217e-01,-1.1103e+00,4.6659e+00,2.4471e+00,-4.4998e+01
-2.7109e-01,-1.1080e+00,4.6655e+00,2.4622e+00,-4.2564e+01
-2.2794e-01,-1.1129e+00,4.6655e+00,2.4425e+00,-4.2926e+01
-2.7531e-01,-1.1003e+00,4.6651e+00,2.5015e+00,-4.4670e+01
-2.8421e-01,-1.1108e+00,4.6665e+00,2.4312e+00,-4.0579e+01
-2.2967e-01,-1.1099e+00,4.6653e+00,2.4629e+00,-4.5338e+01
-2.4419e-01,-1.1118e+00,4.6666e+00,2.4264e+00,-4.3848e+01
-2.5202e-01,-1.1024e+00,4.6652e+00,2.4882e+00,-4.4575e+01
-2.6554e-01,-1.1144e+00,4.6648e+00,2.4571e+00,-4.5330e+01
-2.8004e-01,-1.1029e+00,4.6649e+00,2.4877e+00,-4.5435e+01
-2.1989e-01,-1.1121e+00,4.6656e+00,2.4476e+00,-4.3568e+01
-2.3064e-01,-1.1100e+00,4.6671e+00,2.4185e+00,-4.3344e+01
-2.1960e-01,-1.1098e+00,4.6652e+00,2.4617e+00,-4.3278e+01
-2.0779e-01,-1.1113e+00,4.6656e+00,2.4584e+00,-4.5119e+01
-2.3578e-01,-1.0952e+00,4.6646e+00,2.5428e+00,-4.4866e+01
-2.3793e-01,-1.1083e+00,4.6643e+00,2.4853e+00,-4.4902e+01
-2.9190e-01,-1.1073e+00,4.6648e+00,2.4836e+00,-4.1851e+01
-2.0896e-01,-1.0953e+00,4.6631e+00,2.5721e+00,-4.5665e+01
-2.3650e-01,-1.1102e+00,4.6655e+00,2.4573e+00,-4.4925e+01
-2.3712e-01,-1.1031e+00,4.6642e+00,2.5046e+00,-4.3340e+01
-2.1277e-01,-1.1122e+00,4.6658e+00,2.4370e+00,-4.5846e+01
-2.6553e-01,-1.1073e+00,4.6665e+00,2.4403e+00,-4.3838e+01
-2.7960e-01,-1.1096e+00,4.6656e+00,2.4548e+00,-4.5695e+01
-2.8476e-01,-1.1199e+00,4.6669e+00,2.3777e+00,-4.4832e+01
-2.6346e-01,-1.1129e+00,4.6637e+00,2.4882e+00,-4.5206e+01
-2.0748e-01,-1.1097e+00,4.6658e+00,2.4444e+00,-4.3189e+01
-2.6842e-01,-1.1083e+00,4.6639e+00,2.4933e+00,-4.5047e+01
-2.7752e-01,-1.1071e+00,4.6667e+00,2.4358e+00,-4.5114e+01
-2.1823e-01,-1.1109e+00,4.6656e+00,2.4432e+00,-4.4038e+01
-2.8521e-01,-1.1117e+00,4.6659e+00,2.4500e+00,-4.5423e+01
-2.7620e-01,-1.1108e+00,4.6650e+00,2.4625e+00,-4.5318e+01
-2.6001e-01,-1.1092e+00,4.6636e+00,2.4970e+00,-4.5882e+01
-2.7260e-01,-1.1009e+00,4.6646e+00,2.5161e+00,-4.3950e+01
-2.0430e-01,-1.1042e+00,4.6669e+00,2.4476e+00,-4.4418e+01
-2.8959e-01,-1.1071e+00,4.6669e+00,2.4390e+00,-4.3721e+01
-2.5091e-01,-1.1098e+00,4.6659e+00,2.4479e+00,-4.5290e+01
-2.5807e-01,-1.1067e+00,4.6635e+00,2.5199e+00,-4.3591e+01
-2.4299e-01,-1.1079e+00,4.6653e+00,2.4766e+00,-4.5166e+01
-2.3264e-01,-1.1052e+00,4.6646e+00,2.4971e+00,-4.3281e+01
-2.3168e-01,-1.1049e+00,4.6642e+00,2.5117e+00,-4.3827e+01
-2.9978e-01,-1.1145e+00,4.6658e+00,2.4313e+00,-4.5664e+01
-2.3415e-01,-1.1067e+00,4.6640e+00,2.4993e+00,-4.4436e+01
-2.9375e-01,-1.1211e+00,4.6671e+00,2.3707e+00,-4.3283e+01
-2.0958e-01,-1.1080e+00,4.6659e+00,2.4567e+00,-4.3662e+01
-2.4776e-01,-1.1112e+00,4.6658e+00,2.4359e+00,-4.5573e+01
-2.2421e-01,-1.1090e+00,4.6658e+00,2.4583e+00,-4.5826e+01
-2.2391e-01,-1.1058e+00,4.6657e+00,2.4766e+00,-4.5327e+01
-2.4875e-01,-1.1067e+00,4.6643e+00,2.4953e+00,-4.3330e+01
-2.3541e-01,-1.1056e+00,4.6651e+00,2.4776e+00,-4.5023e+01
-2.8309e-01,-1.1066e+00,4.6670e+00,2.4375e+00,-4.5915e+01
-2.7532e-01,-1.1138e+00,4.6666e+00,2.4165e+00,-4.5384e+01
-2.2111e-01,-1.1071e+00,4.6658e+00,2.4599e+00,-4.1331e+01
-2.0091e-01,-1.0957e+00,4.6625e+00,2.5815e+00,-4.3765e+01
-2.8116e-01,-1.1056e+00,4.6667e+00,2.4390e+00,-4.4533e+01
-2.0864e-01,-1.1067e+00,4.6647e+00,2.4856e+00,-4.2655e+01
-2.6254e-01,-1.1013e+00,4.6639e+00,2.5304e+00,-4.5881e+01
-2.9034e-01,-1.1100e+00,4.6642e+00,2.4873e+00,-4.5557e+01
-2.9848e-01,-1.1135e+00,4.6664e+00,2.4222e+00,-4.4348e+01
-2.5959e-01,-1.1103e+00,4.6654e+00,2.4594e+00,-4.5279e+01
-2.3136e-01,-1.1083e+00,4.6669e+00,2.4289e+00,-4.5661e+01
-2.4730e-01,-1.1114e+00,4.6661e+00,2.4297e+00,-4.4756e+01
-2.7199e-01,-1.1085e+00,4.6669e+00,2.4243e+00,-4.4947e+01
-2.4697e-01,-1.1088e+00,4.6663e+00,2.4412e+00,-4.2048e+01
-2.8583e-01,-1.1037e+00,4.6664e+00,2.4541e+00,-4.4924e+01
-2.4509e-01,-1.1064e+00,4.6665e+00,2.4411e+00,-4.2552e+01
-2.6091e-01,-1.1088e+00,4.6658e+00,2.4525e+00,-4.2658e+01
-2.5707e-01,-1.1056e+00,4.6659e+00,2.4616e+00,-4.3671e+01
-2.6658e-01,-1.1028e+00,4.6645e+00,2.5137e+00,-4.3417e+01
-2.8259e-01,-1.1136e+00,4.6650e+00,2.4466e+00,-4.5239e+01
-2.5524e-01,-1.1063e+00,4.6660e+00,2.4509e+00,-3.9885e+01
-2.3322e-01,-1.1107e+00,4.6670e+00,2.4230e+00,-4.0504e+01
-2.5763e-01,-1.0940e+00,4.6637e+00,2.5652e+00,-4.5912e+01
-2.0360e-01,-1.1006e+00,4.6638e+00,2.5321e+00,-4.5093e+01
-2.3005e-01,-1.1095e+00,4.6666e+00,2.4280e+00,-4.2185e+01
-2.8068e-01,-1.1073e+00,4.6665e+00,2.4366e+00,-4.4936e+01
-2.5365e-01,-1.1064e+00,4.6660e+00,2.4597e+00,-4.2855e+01
-2.7132e-01,-1.1183e+00,4.6685e+00,2.3435e+00,-4.2384e+01
-2.3571e-01,-1.1096e+00,4.6664e+00,2.4383e+00,-4.4201e+01
-2.1804e-01,-1.1124e+00,4.6660e+00,2.4334e+00,-4.2456e+01
-2.0362e-01,-1.1042e+00,4.6664e+00,2.4569e+00,-4.3458e+01
-2.8266e-01,-1.0995e+00,4.6616e+00,2.5845e+00,-4.5854e+01
-2.0977e-01,-1.1093e+00,4.6644e+00,2.4840e+00,-4.4540e+01
-2.7292e-01,-1.1122e+00,4.6659e+00,2.4426e+00,-4.5248e+01
-2.0302e-01,-1.1128e+00,4.6646e+00,2.4674e+00,-4.4005e+01
-2.9149e-01,-1.1064e+00,4.6666e+00,2.4389e+00,-4.3590e+01
-2.5966e-01,-1.1069e+00,4.6642e+00,2.4975e+00,-4.2387e+01
-2.4166e-01,-1.1118e+00,4.6654e+00,2.4454e+00,-4.3381e+01
-2.1662e-01,-1.1057e+00,4.6638e+00,2.5157e+00,-4.1915e+01
-2.2595e-01,-1.1045e+00,4.6647e+00,2.4909e+00,-4.4521e+01
-2.0776e-01,-1.1114e+00,4.6660e+00,2.4363e+00,-4.1499e+01
-2.7036e-01,-1.1123e+00,4.6653e+00,2.4522e+00,-4.4779e+01
-2.6727e-01,-1.1008e+00,4.6660e+00,2.4776e+00,-4.5636e+01
-2.5186e-01,-1.1096e+00,4.6635e+00,2.5062e+00,-4.4675e+01
-2.7881e-01,-1.1074e+00,4.6659e+00,2.4580e+00,-4.5266e+01
-2.4522e-01,-1.1044e+00,4.6665e+00,2.4586e+00,-4.5526e+01
-2.8890e-01,-1.1057e+00,4.6639e+00,2.5071e+00,-4.5821e+01
-2.7126e-01,-1.1018e+00,4.6645e+00,2.5169e+00,-4.4670e+01
-2.0267e-01,-1.0994e+00,4.6644e+00,2.5188e+00,-4.5473e+01
-2.9170e-01,-1.1129e+00,4.6651e+00,2.4557e+00,-4.5705e+01
-2.7144e-01,-1.1107e+00,4.6667e+00,2.4284e+00,-4.5172e+01
-2.7572e-01,-1.1071e+00,4.6643e+00,2.4943e+00,-4.5151e+01
-2.5937e-01,-1.1067e+00,4.6650e+00,2.4785e+00,-4.4823e+01
-2.6898e-01,-1.1077e+00,4.6672e+00,2.4246e+00,-4.3583e+01
-2.8518e-01,-1.1095e+00,4.6636e+00,2.4991e+00,-4.3219e+01
-2.0363e-01,-1.1104e+00,4.6637e+00,2.5004e+00,-4.5885e+01
-2.2428e-01,-1.1146e+00,4.6677e+00,2.3802e+00,-4.5771e+01
-2.4907e-01,-1.1019e+00,4.6641e+00,2.5297e+00,-4.5611e+01
-2.3852e-01,-1.1074e+00,4.6641e+00,2.4985e+00,-3.6787e+01
-2.1343e-01,-1.1115e+00,4.6656e+00,2.4495e+00,-4.4032e+01
-2.5988e-01,-1.1166e+00,4.6656e+00,2.4268e+00,-4.5467e+01
-2.9794e-01,-1.1063e+00,4.6648e+00,2.4870e+00,-4.2010e+01
-2.6350e-01,-1.1093e+00,4.6651e+00,2.4621e+00,-4.5603e+01
-2.0754e-01,-1.1101e+00,4.6664e+00,2.4268e+00,-4.5642e+01
-2.6009e-01,-1.1102e+00,4.6654e+00,2.4539e+00,-4.4657e+01
-2.0763e-01,-1.1107e+00,4.6656e+00,2.4466e+00,-4.4554e+01
-2.9142e-01,-1.1087e+00,4.6642e+00,2.4896e+00,-4.3037e+01
-2.9777e-01,-1.1052e+00,4.6665e+00,2.4486e+00,-4.5789e+01
-2.5170e-01,-1.1118e+00,4.6648e+00,2.4618e+00,-4.5495e+01
-2.2778e-01,-1.1122e+00,4.6654e+00,2.4466e+00,-4.0190e+01
-2.9315e-01,-1.1088e+00,4.6663e+00,2.4292e+00,-4.5946e+01
-2.2879e-01,-1.1122e+00,4.6648e+00,2.4651e+00,-4.5816e+01
-2.3958e-01,-1.1139e+00,4.6667e+00,2.4192e+00,-4.2763e+01
-2.3593e-01,-1.1064e+00,4.6642e+00,2.4978e+00,-4.4545e+01
-2.1985e-01,-1.1061e+00,4.6643e+00,2.4945e+00,-4.0067e+01
-2.0473e-01,-1.1047e+00,4.6644e+00,2.5084e+00,-4.5930e+01
-2.6572e-01,-1.1088e+00,4.6653e+00,2.4660e+00,-4.5796e+01
-2.4632e-01,-1.1041e+00,4.6650e+00,2.4920e+00,-4.2996e+01
-2.6337e-01,-1.1055e+00,4.6661e+00,2.4546e+00,-4.5593e+01
-2.0351e-01,-1.1065e+00,4.6654e+00,2.4659e+00,-4.5840e+01
-2.5725e-01,-1.1160e+00,4.6640e+00,2.4657e+00,-4.4800e+01
-2.6806e-01,-1.1093e+00,4.6669e+00,2.4278e+00,-4.1580e+01
-2.3177e-01,-1.1129e+00,4.6653e+00,2.4462e+00,-4.5629e+01
-2.8855e-01,-1.1099e+00,4.6662e+00,2.4427e+00,-4.3262e+01
-2.0004e-01,-1.1086e+00,4.6658e+00,2.4551e+00,-4.1415e+01
-2.9554e-01,-1.1087e+00,4.6649e+00,2.4802e+00,-4.5931e+01
-2.2265e-01,-1.0992e+00,4.6646e+00,2.5198e+00,-4.4515e+01
-2.3540e-01,-1.1051e+00,4.6660e+00,2.4586e+00,-4.4087e+01
-2.5785e-01,-1.1081e+00,4.6654e+00,2.4687e+00,-4.4748e+01
-2.3097e-01,-1.1036e+00,4.6642e+00,2.5148e+00,-4.5328e+01
-2.3782e-01,-1.1071e+00,4.6640e+00,2.4991e+00,-4.5491e+01
-2.7829e-01,-1.1113e+00,4.6652e+00,2.4554e+00,-4.4419e+01
-2.3272e-01,-1.1108e+00,4.6660e+00,2.4478e+00,-4.2896e+01
-2.4664e-01,-1.1109e+00,4.6656e+00,2.4468e+00,-4.2072e+01
-2.6097e-01,-1.1036e+00,4.6645e+00,2.5051e+00,-4.3614e+01
-2.0436e-01,-1.1069e+00,4.6661e+00,2.4450e+00,-4.5449e+01
-2.6096e-01,-1.1036e+00,4.6665e+00,2.4548e+00,-4.1482e+01
-2.0637e-01,-1.0984e+00,4.6642e+00,2.5435e+00,-4.4719e+01
-2.6904e-01,-1.1076e+00,4.6639e+00,2.4955e+00,-4.4889e+01
-2.8141e-01,-1.1133e+00,4.6653e+00,2.4439e+00,-4.3280e+01
-2.9104e-01,-1.1051e+00,4.6669e+00,2.4463e+00,-4.5256e+01
-2.9443e-01,-1.1038e+00,4.6639e+00,2.5156e+00,-4.5467e+01
-2.5458e-01,-1.1073e+00,4.6645e+00,2.4840e+00,-4.4105e+01
-2.5851e-01,-1.1092e+00,4.6647e+00,2.4795e+00,-4.4667e+01
-2.0523e-01,-1.1026e+00,4.6633e+00,2.5382e+00,-4.5352e+01
-2.6038e-01,-1.1126e+00,4.6650e+00,2.4611e+00,-4.5807e+01
-2.2735e-01,-1.1075e+00,4.6638e+00,2.5026e+00,-4.5566e+01
-2.1802e-01,-1.1093e+00,4.6654e+00,2.4604e+00,-4.4380e+01
-2.2617e-01,-1.1099e+00,4.6640e+00,2.4932e+00,-4.4878e+01
-2.4811e-01,-1.1032e+00,4.6669e+00,2.4489e+00,-4.5616e+01
-2.4411e-01,-1.1046e+00,4.6644e+00,2.5026e+00,-4.2389e+01
-2.3895e-01,-1.1010e+00,4.6651e+00,2.5009e+00,-4.5711e+01
-2.9647e-01,-1.1034e+00,4.6652e+00,2.4917e+00,-4.5034e+01
-2.5454e-01,-1.1022e+00,4.6642e+00,2.5228e+00,-4.5294e+01
-2.9042e-01,-1.1114e+00,4.6649e+00,2.4664e+00,-4.4840e+01
-2.8158e-01,-1.1048e+00,4.6643e+00,2.4964e+00,-4.5134e+01
